"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44"
"Malta";144,270466988198;1168,89151393424;836,162231588276;-707,715825951229;-1263,53180869191;462,545762421051;1140,03620867487;-11409,9413201357;2890,84187803965;95,2629452535692;1602,47713434425;255,30657787131;2068,29749795492;36,6807961623116;619,496654210003;10013,3257831063;12334,1236365362;1255,18135749559;-78,9879256751529;-42,5821848517953;-440,09427579025;-6790,05929980571;916,36868248996;21778,5957495672;1464,97516055442;1992,75908835529;-229,767832025831;297,527073711428;17,852572380419;-683,93433581499;0;828,29156033329;-808,234372349062;-422,52195445113;185,384945978313;-1049,84850782807;2071,9707433771;125,944560385444;-11,9757535594489;2086,65409335319;2785,40713652974;501,425618221727;1301,85508601974;-45551,9303746355
"Netherlands";-1576,36974929269;-29627,8996070761;-496395,424401736;-13884,4881377549;-260527,064831082;-1583,3185728502;-51526,5859084176;-1010359,96885142;-1446,02295795486;-28705,9520142942;-596820,611636659;-54524,8661686766;-98995,7022562492;-3489,91351185238;8683,32034679827;-137048,697272159;-33824,8971855897;-27187,9497453873;-2588,43295767073;-30166,1914785348;-422960,219673772;-373942,526652521;42119,7114276666;-157190,945388748;112554,921956332;-12570,8421191195;-3061,12196658143;9160,94149616212;-4244,87994243622;-46770,3385097014;-828,29156033329;0;297682,511938632;-71441,8953216409;-43385,8871742059;-45635,3278621355;343205,590582237;-7570,11955270863;-4734,77099570908;29466,795719148;-72113,8022190784;-33502,4079300219;129445,196762528;-7500893,93467434
"Norway";-6292,46930330434;-15144,1431057189;-64245,552189786;-1623,86945445174;-32583,3603936135;-167444,995709761;8539,96339015386;-300537,187446942;-644,458440273565;-23372,6536621114;-714470,509205979;-36335,878284572;-62839,6317621271;1406,0304486364;20873,8860299724;-629472,152789735;-1444883,11447535;-12574,5441901894;2686,18435421655;4133,79071157526;-14436,0076294486;-68637,9706543772;-42862,6293792191;-125391,971426925;-81208,5846655771;-34491,1578219508;-6324,53116355859;-962,456715385676;-1598,80346515882;-4020,71069099555;808,234372349062;-297682,511938632;0;-22736,0939746446;-26671,2676121666;-5234,72763308492;-70373,1485797089;1356,61306471753;1236,54244440314;94468,8489434182;-7366,21740951069;-4916,13142532399;-149674,026609258;-1168694,59734241
"Poland";-4943,54511154329;50079,9320317295;55379,815882071;-15118,3724085224;-17804,9991406327;-712,56409666167;31920,9779186523;-487628,896176684;-263,683286348073;37904,1060160256;737186,89263604;-8611,56205629138;22528,2061692987;-8764,89026859659;55790,1081748368;81007,855583591;13564,9621246168;-8346,40388008103;-2176,26743564439;5770,54936260768;-39730,3534638036;-96207,0592356173;21038,2006006439;165780,821917754;41635,4613507117;84624,8245638882;-6499,35143693551;-3374,49784543729;-11865,3709772435;-1057,98248375831;422,52195445113;71441,8953216409;22736,0939746446;0;-3814,38987812465;-44504,6076239889;156920,553610896;22630,9943271333;11332,9550395002;5204,68648338981;-12889,5675776849;9909,94460743443;74213,4581627083;-1493812,44921906
"Portugal";-2146,88850627594;5636,05841171552;31099,9863455319;-2057,78816305019;-47633,7714128536;1108,61840954447;15361,0608547624;-107101,346499163;-851,260953616196;5800,50880656746;236739,708477293;6498,07357242096;393857,03020697;-72,8317668145004;10602,8028386332;124715,636802441;34825,3433696098;5,60412786008965;156,754888478999;5298,49305836631;-15821,810340209;-75651,0799291811;23990,810457558;101786,496250968;15978,4614248609;7531,37824106189;730,887686961222;1418,67982789809;-450,293998671114;-4048,24594880427;-185,384945978313;43385,8871742059;26671,2676121666;3814,38987812465;0;-4007,70921775443;332,316347165479;409,736137187096;350,170388844263;9983,47981982398;1568,55999772988;-21,5570314370007;-6983,39778147338;-1111730,37974714
"Romania";4194,06768702316;80623,1023862942;24852,7220455632;-35501,8312468757;-10316,4050261691;9513,24353179624;19720,566986321;-120374,250948194;3269,96766533741;30712,2903175141;277882,1832848;5329,38015851894;31724,939634169;164,832945105596;9419,13391098037;112398,741676159;40703,0464843786;29710,1391883368;6075,72841545414;91222,1689427297;-9803,01300975981;-28717,4007882783;9766,29118062642;208447,014344765;7684,64600927243;14195,0246682605;425,928324011646;1178,62131453613;-318,726810978204;-23,5255367964587;1049,84850782807;45635,3278621355;5234,72763308492;44504,6076239889;4007,70921775443;0;57860,9289244582;17219,9684090683;11476,874029572;13320,3946322506;39214,3561143137;1445,04748847937;19275,43369647;-291308,845806119
"Russian Federation";10610,0808437117;37583,023321687;47303,4926266927;-90434,1889986342;-153330,628338315;16957,9489528958;14501,8551965206;-4443462,66194592;-3414,68635194682;-48870,1446575532;544386,624468315;-2675,99782000689;34506,9952807719;-4219,14099667935;90412,0948877333;-36345,207426457;116759,004723577;-154478,275198783;-36897,2796998701;-119772,012023039;-133064,007410113;-529737,23252755;13295,3997480181;6937,5944176187;608870,53367744;186205,696966642;-111700,793226695;2390,90380225317;-23695,1216602698;3993,78304845849;-2071,9707433771;-343205,590582237;70373,1485797089;-156920,553610896;-332,316347165478;-57860,9289244582;0;-12231,2144307794;6453,16735904454;92976,719670637;-249500,684118126;-9737,1135078039;-27430,0100258362;-8720229,48013496
"Slovakia";-4222,64107756378;8291,63219404663;6518,53618248818;-5995,64649354806;-2522,06060537829;-1448,54754405742;5429,18588298638;-84575,8866311947;264,569370095718;69870,5205109974;84123,1930887566;-3377,06767108945;-6622,6418843432;-575,639791375854;-9548,92037461696;1921,81285523609;-33250,2061974305;-4689,07993199858;-3478,42736780655;9936,81647313952;-6729,24420517826;-11107,1287672014;2376,3604529502;5923,25351798009;8332,33201016509;74402,1291188522;-2102,98551589904;215,990232860322;-3469,88158344424;-2270,39315292925;-125,944560385444;7570,11955270863;-1356,61306471753;-22630,9943271333;-409,736137187096;-17219,9684090683;12231,2144307794;0;653,111475857024;-3914,89631642258;-14163,3791155242;8344,66201344362;-10860,3742662607;-499364,450872458
"Slovenia";-533,039780786759;38694,0016803624;4711,00327491611;-5186,15666298248;-15242,8105407128;-641,417453595763;4686,29457737752;-50784,6045223771;203,194998148223;-1,03550451136107;27574,33088181;-2441,91610056715;8522,54620129065;-515,998081284281;2775,66242506736;7243,8039216996;-786,804341724754;9145,87308027683;-18489,8999600431;-3138,68422223119;-5788,39258070051;-23363,48622496;954,581999085435;61294,382630159;3398,01886610001;9199,66146427119;-1939,10692062318;221,285403742483;-983,709392749647;-1452,42977238444;11,9757535594489;4734,77099570908;-1236,54244440314;-11332,9550395002;-350,170388844263;-11476,874029572;-6453,16735904454;-653,111475857024;0;1668,36014594658;1218,93070708649;1075,91594983329;1948,95875605537;-279355,41526173
"Sweden";-52604,8115082051;15842,755110473;-24489,9300031088;-8203,71181903721;-50302,0012813537;-41885,4570367193;944,941615660791;-423612,170425158;-1357,51881591202;19363,2316002021;233660,770797785;41527,4265554907;-47843,9814740897;-13304,8477720517;23401,2474420728;-38579,134239403;-15677,2520618282;-16505,1072637156;-4668,22183985435;-1672,94867702272;-47494,0510615708;-116266,685152822;30562,0798993837;-2074,46004340617;-12051,4173377267;-17224,9024064403;-8028,51396692543;4109,28025119229;-8422,96900149796;-32047,2312867451;-2086,65409335319;-29466,795719148;-94468,8489434182;-5204,68648338981;-9983,47981982399;-13320,3946322506;-92976,719670637;3914,89631642258;-1668,36014594658;0;-40700,1156769715;-9330,36251684728;-190388,773073184;-1791986,59711445
"Turkey";21494,1278792413;32144,4769019336;67706,5719307821;-42070,9968937289;-14593,1272565395;16810,3646706051;56361,5815737032;-478159,098405317;-5910,4832429909;11399,8120872707;450138,271743259;28675,0964972773;53281,3399675319;-1088,48502173987;22361,5550512704;151741,049240673;13091,383542315;24853,5052547867;-1607,52612011936;18988,2897488563;-117979,02542509;-299158,017581265;2626,71303310884;185285,420605751;70324,1811849677;68642,7799563235;-940,659283074357;1308,57808751844;-293,371658885513;-355,093634176035;-2785,40713652974;72113,8022190785;7366,21740951069;12889,5675776849;-1568,55999772988;-39214,3561143137;249500,684118126;14163,3791155242;-1218,93070708649;40700,1156769716;0;17644,1278538631;107226,171899065;-3256313,02087636
"Taiwan";160733,352728097;5707,79120409396;4350,89990230779;-1583,49818321204;-36476,5275971052;-1392,27508244797;35185,8148456731;-1948269,89660983;-70,9140882936624;-9390,11453369465;153509,200234373;1476,48199321406;-9208,3244444576;-828,577143822553;6253,73510587528;28598,3855634436;-8466,24502975136;-2865,85688971363;-1088,38011542607;-20640,0706026336;-114193,67942625;-340024,110020458;2492,49403976628;9477,48419669936;893935,177795101;164875,07878519;-360,690091868457;346,252408076617;-270,132785864722;-68040,5549419816;-501,425618221727;33502,4079300219;4916,13142532399;-9909,94460743443;21,5570314370007;-1445,04748847937;9737,1135078039;-8344,66201344362;-1075,91594983329;9330,36251684729;-17644,1278538631;0;188281,587276922;-2437620,40844451
"United States";-245750,289125577;124982,621382118;37392,9954570921;-19801,602409199;-605776,734236829;2963993,40291574;187279,154706922;-14331337,5077463;14620,8255198404;13279,9400694316;1326535,37053378;38269,8721023543;-15241,8985459281;1427,64526499885;107049,726871255;171966,179229991;666935,752263626;-24658,2943060414;-3846,32679935654;12444,6914215109;-1713132,84695283;-3532880,7651655;537750,617113241;413190,360239175;1229915,63955423;184421,393163228;10996,1204986113;-17976,9978926348;-5580,33491067125;-176115,869613424;-1301,85508601974;-129445,196762528;149674,026609258;-74213,4581627083;6983,39778147338;-19275,43369647;27430,0100258362;10860,3742662607;-1948,95875605537;190388,773073184;-107226,171899065;-188281,587276922;0;-37332932,6724007
"Rest of World";3764954,71367091;948583,355351982;3689082,58857739;130522,203907059;3579836,77966544;3586265,25319618;1816016,98864246;-58392,4861984588;158271,62550876;537553,707279708;13626437,0642603;2426460,18706462;7074919,20381959;194186,257569038;1177380,82716447;9667710,99337957;9956130,79707789;1677250,19760494;333740,014685315;425151,263490542;-1285824,9521593;-7803155,39692882;931388,907954238;7761956,7776723;14716185,7590521;5614333,83373473;291821,425603699;170191,106299266;189384,24576687;2034888,50849869;45551,9303746355;7500893,93467434;1168694,59734241;1493812,44921906;1111730,37974714;291308,845806119;8720229,48013496;499364,450872458;279355,41526173;1791986,59711445;3256313,02087636;2437620,40844451;37332932,6724007;0
