"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Germany";0;10983383,3573424;1041173,09943545;26144254,0791651;796481,897227218;25450567,9438421;38758904,2735067;3230522,7812;11,9977189138129;7,11534946064018;18753000;1381649,5752085;18753000;6870416,37162509;965576,8012;701543,884008916;2,2668e+10;16924000;6310059,84955824;886823,6036;641877,052512263;345678,8632;2978372,232;1848873,2059915;199003,498969983;0;166433,327602917;0
"Denmark";0;1143894,11130964;105769,79929043;2550213,94037737;79285,5285123457;2520030,19132486;3349067,891702;291837,630795;11,4757918044316;4,8516866722711;1408000;133558,299378941;1408000;457807,418895997;94360,466745;535666,421246986;1901577000;1316000;432763,114348962;89198,48778;506691,730583652;30647,5551;336847,41651;158279,331416059;25908,6993001646;0;153206,099762352;0
"Spain";0;2859621,88911192;226624,807956617;11299348,1083248;257500,091962057;7141365,99541754;19396028,6161606;1568258,7228;12,3678754877451;6,32949197141677;8412200;647534,646083046;8412200;2494003,69126376;394029,04728;277768,446536053;12882593000;7473500;2296101,53123329;362762,3736;255568,998870829;221596,61832;1558728,4686556;920724,076716954;72429,6998010004;0;216088,845431194;0
"Estonia";0;203665,873963234;6893,07427996888;280990,064553319;7807,61505882843;38866,1355937046;595668,064807296;19239,639917981;30,9604580619306;14,5680017941769;326200;7976,67483784467;326200;73223,9075151053;5026,35217579219;3598,54735049341;548733000;303200;70170,4228967631;4816,7500174809;3438,14369929781;2295,41911752742;19620,3119020214;11262,9650801364;1189,41528044555;0;117399,161623069;0
"Finland";0;708795,106731864;74586,1483359515;1614040,60549352;58337,4198273045;1588533,23075985;3030003,38820976;274742,1248;11,0285359058625;5,51490701918919;1352800;117639,547514617;1352800;429512,78813001;77882,145;55686,7070314511;1844900000;1174300;384186,544941184;69663,286;49707,7274831721;33565,1646;228194,8592;157102,577285383;18435,9535894463;0;184581,593654155;0
"France";0;5108595,52058871;463348,92537087;17790468,5285234;514018,806936619;10551114,9958691;26235272,3974677;2164039,174;12,1232890386982;6,18311647270588;12184000;985298,346653438;12184000;4214893,32329478;681677,8144;496381,247259955;15121910000;10871000;3838653,50048525;620828,2696;449287,853991693;256106,202;1306424,4426376;1178740,82734656;78733,5909314792;0;194300,148030827;0
"United Kingdom of Great Britain and Northern Ireland";0;3349884,86861011;338211,410408596;18262732,998429;446353,448184;10365284,4428574;22395029,3404642;1857810,61312;12,0545276156293;5,98358821653917;12199000;867587,134080531;12199000;3822713,21980978;638866,35936;414190,971678171;16935139000;10374000;3264223,78362073;545529,48256;353202,11483081;172731,10784;1921525,6256;990223,479039469;68314,5223148772;0;196878,222509846;0
"Greece";0;384659,42193989;35129,5902453094;2334060,4848678;66308,0332535952;638292,467628949;3678721,48212572;237590,146015258;15,4834766669552;10,06063266562;2170460;118241,16953539;2170460;686241,913570018;68210,612232678;47420,4603057466;2647539200;1325600;476306,333789359;47343,5766536862;33314,9328600961;43894,0085185954;145306,634144137;119348,976479867;25298,3422472253;0;204973,375176689;0
"Croatia";0;359034,281751926;15283,9172019521;607583,850320315;18250,5785838686;123796,217795275;1469086,59330288;59148,2141669026;24,8373786765135;17,3247436088455;1006740;26210,347095207;1006740;353858,323620121;20425,0251322307;108940,702471191;1436450000;738870;260906,71049325;15059,7732574835;80368,2547182404;3678,08626647936;59106,8134770625;32937,8670716956;3700,33842096918;0;177617,566413608;0
"Hungary";0;1604133,38297437;72739,5511841864;1473831,9930048;65150,4810418085;188832,413195462;3888054,80824512;151413,23289477;25,678434664606;10,6668480897734;2194870;55418,7600321536;2194870;316482,757376245;29669,7538684988;6105575,72603488;3769760000;1929090;286966,352760166;26902,638;5439341,09012257;20849,0255280048;182842,655194712;95994,4728626164;14623,0943933608;0;181379,257563497;0
"Indonesia";0;13254502,9144526;130675,97780254;6218839,30062118;103525,599555952;-5893942,25605676;126905562,874282;814513,412930046;155,805369021199;127,839837900131;77936013;378670,78516465;77936013;18787681,5286361;146962,651370953;1639857487,17484;49295372000;34803366;13753396,3707903;107583,024170717;1196432214,97826;225974,038199643;789018,1001918;435842,627765395;47234,3228647921;0;328943,838815409;0
"India";0;26334331,2396038;143600,771008571;12191226,4634837;243857,879803897;-18359093,2732506;571799279,454622;1923832,91100263;297,218784533954;316,274463830861;365722977;779705,974724252;365722977;115828649,580671;366228,269515349;19416987,137742;433268163000;185741806;54634558,8920428;172744,135679764;9150696,34593304;350399,933586894;2037566,87572827;1144126,93627838;141422,375165135;0;336779,898846871;0
"Ireland";0;953209,929127034;126634,096943747;1870978,42693566;68468,7377979788;3363724,58049055;2300456,49584551;252644,72684;9,10549974511199;5,02512270364804;960380;104998,210446024;960380;332578,621362067;66183,1841679464;47389,2879293808;1345421000;763860;267936,719082243;53319,4381278952;36798,0563499207;32055,3834810786;132623,056876896;147646,516393976;28189,2213689944;0;158442,963569975;0
"Italy";0;4566777,49814098;383754,076177951;14261466,2630477;362930,686788079;10570349,0666435;26247801,9511299;2162364,0192;12,138475167951;6,33044651104438;11491200;851540,272364972;11491200;3480573,29126424;549814,8172;390404,251153549;14489191000;9107900;2843464,91460102;449172,88372;318724,353677261;245484,52104;1880506,0306868;1310823,74683503;104026,200955119;0;225834,920534336;0
"Japan";0;6458422,27209717;527665,269139553;32000344,8389322;501683,141927689;26634516,9052558;69510461,3793083;4920856,79880013;14,1256826242652;7,56845771771207;30488833;2068626,10841321;30488833;11571506,0217892;1528912,02585555;148419190,943639;46558697000;25953929;10490914,5937041;1386136,38141265;134662570,637024;508601,73722847;7201482,84123385;2852230,69038693;401624,681868475;0;395409,879177901;0
"Republic of Korea";0;6985157,62505921;392361,153669596;13758428,4326966;300241,106640117;10647081,4859833;33013248,6870055;1458496,70497723;22,6351205143936;30,5483560835982;10160472;465153,337338504;10160472;8645459,24575287;283008,984905565;371673609,764298;14741852000;6663750;6386235,76731612;209053,336612931;274633441,967149;142409,529636197;1323990,75442393;993343,367638724;165183,512267557;0;405957,327397612;0
"Lithuania";0;357754,80286644;12255,4770466088;540468,089144727;14175,1468210379;101987,781777609;1236286,1047909;36969,3303393454;33,4408574199992;28,7549293639275;763230;17464,9426379053;763230;288878,503474538;10046,2254599356;7504,38271304866;1211550000;662200;259013,258868317;9007,61241977675;6599,44675501459;6173,72575846461;39740,1800712846;19504,38770144;3826,70447598448;0;202247,67678174;0
"Luxembourg";0;123295,51761921;11157,7112115472;362209,806492865;15789,1160127276;44155,5370808599;298206,311742646;28556,4842594261;10,4426829659261;14,0088605077774;143140;12712,4655031689;143140;144225,113531521;10295,2780100458;7671,17807428102;204952000;135030;137443,051985641;9811,15144299817;7318,72814151228;1368,53682066624;28211,4039886335;15844,0187562572;2393,44988976087;0;162433,814364039;0
"Latvia";0;194194,331085616;6435,96807398457;306433,685697288;7984,06196525035;47139,2722685937;826696,547172795;26775,5135643006;30,8750958291615;28,1656054306464;459140;10686,4985359545;459140;174220,683259266;6185,58275582816;4425,46376973068;751226000;391550;154488,148249145;5484,99298655409;3852,45951054758;3822,20337450408;34594,9851238497;16089,0150283461;2768,16358593469;0;135791,136682296;0
"Mexico";0;5436702,05278913;222396,631399569;5467918,66378161;207078,364352996;675376,795146274;34385847,2864754;914465,521542983;37,6021254781219;39,6404449295084;22457715;426171,463543819;22457715;6772695,41303098;170853,163355625;2446598,12566674;33095024000;16029954;5544044,84914026;139858,290162966;2003043,00930685;255697,379707246;691249,122002715;488294,057999163;68047,7552447576;0;377864,42388755;0
"Malta";0;39807,0383645894;2078,93522461267;122590,948748086;4615,22679579886;-23871,6297370544;149083,239074526;7438,75390325756;20,0414264288593;23,8968198306299;79480;3074,18692591721;79480;47549,8214829142;1989,79704495938;1388,69340058614;128916000;66550;41077,0635954247;1718,93431371039;1207,8161439086;905,750748818262;8182,61921033264;4364,56697734036;468,224870499236;0;140161,034218713;0
"Netherlands";0;6818226,09610134;322168,512974623;12519252,4340198;247077,676777466;8858728,62408186;13623809,1037899;769218,252;17,7112400393093;28,0924770028826;3753000;339170,170146888;3753000;6051756,56019243;215422,6756;156576,673870318;4352755000;3178000;5311621,56459216;189076,2984;137055,082532449;103351,8904;650065,6738664;430048,081853112;49416,1957698525;0;221058,563817734;0
"Norway";0;546685,779897191;136660,091145743;1864667,96133581;68484,6562351446;4184879,6296459;2562120,23326431;383702,421645;6,67736268715752;29,6386372472153;1436000;216929,457647812;1436000;3082132,73073737;103990,36585351;682394,025120949;1,859e+09;1333000;2899780,16490345;97837,8371689777;641685,856485812;100195,88159649;468076,80628039;166772,963997188;105364,810557179;0;137614,851397656;0
"Poland";0;3556048,93052407;131256,040957257;3754646,80444525;132920,088285656;128621,744751756;16644627,8440673;518017,206639743;32,1314188616187;25,2710750515086;9755900;206708,646155411;9755900;2805271,37645236;111007,203719451;351687,958303285;14577080000;7168900;2304992,2520881;91210,6923583567;285802,971969884;79183,2030208943;306251,650962783;311308,560484332;24386,0804355876;0;181825,567572352;0
"Portugal";0;805118,057609426;38486,7379720175;1988584,56091283;64511,319989682;89086,8653158648;5282345,6555689;228349,063668133;23,1327668732897;17,8345322329938;2612160;96505,2210062964;2612160;1143500,73937639;64117,2263133942;46208,9486503517;3733027000;2001660;976704,595954846;54764,8002871612;39486,2178344304;23237,7122147927;209693,774298609;131843,842661837;10543,9534076386;0;169373,105266556;0
"Romania";0;1384003,38976085;31912,3188792574;1341367,06409866;45197,755999691;-601312,421074506;11398928,2290439;211228,406768685;53,9649396755942;22,0298610927641;6593900;92420,5220862425;6593900;921877,230503824;41846,7109993092;144903,226171801;7251365000;3793700;802324,104553549;36419,8440096874;128468,920836155;44857,0123627163;223825,601442372;118807,884682442;14622,5672561407;0;155932,380816669;0
"Russian Federation";0;6587099,553255;235712,835144383;19139516,7729874;201351,191037677;13997385,0433319;74107185,7695718;1286860,17187212;57,5875976189091;79,3203023894922;48083074;578905,129138473;48083074;24916341,5938543;314123,129177014;11094908,9810149;67917207000;40889374;18330429,1579646;231093,788169835;8162291,49862533;221089,817271699;1828301,03718986;707955,042733646;300103,143614084;0;272012,102662288;0
"Slovakia";0;949463,767894768;45382,4590624689;1545325,88508901;47184,312821947;520090,984206755;2598227,68281174;121145,368580775;21,4471895479796;22,1862183359514;1167300;43427,0586435536;1167300;440114,427499647;19837,289115039;14469,9840012453;1614829000;985820;371931,990556297;16764,1003493418;12246,975659925;19200,9736840645;181162,05375721;77718,3099372216;11198,5578503288;0;176687,916328844;0
"Slovenia";0;363619,395792324;20445,3596670056;619548,613081655;20326,0592295659;260946,011389939;1087120,08582828;54771,1147951589;19,8484199179449;22,2955752417166;556800;22582,9752588816;556800;347364,51815032;15579,9755953539;10978,4079059011;717907000;444430;303942,512217295;13632,4140069101;9584,233183857;5302,0183554778;61762,7428920286;32188,1395362773;3737,18280216903;0;139924,927925792;0
"Sweden";0;1103911,31900077;127414,370804834;2839604,67006738;111471,804848365;2406106,40700697;4319735,9626861;409662,255675;10,5446276849901;23,0923044289939;2413000;192467,491550953;2413000;2595949,32538293;112416,209190606;873820,381937187;3710850000;2299000;2474222,94623408;107144,912879614;827093,797038795;69938,313570903;405424,716951;217194,764124047;22542,8930037627;0;140287,727693755;0
"Turkey";0;4412916,2625618;141244,118033976;5472500,71014007;124058,295577223;1782278,63517265;25179796,1912682;709595,853543241;35,484700291775;32,4643079549813;13286119;302984,373296653;13286119;4350897,1289284;134020,941859036;223401,51754122;13322769000;7082645;2671605,41682825;82293,6198280585;133629,47879039;147092,492617349;1091879,87737503;406611,480246588;77668,7716342678;0;242477,811196979;0
"Taiwan";0;5564888,73312126;206573,430774774;6650678,98301817;164535,23751169;2853570,5237041;20079535,095062;548063,08814185;36,637269558035;39,915618132581;9453198;180004,973499684;9453198;10754393,2404814;269428,202383345;8954378,25521934;8100605000;3902741;3556102,86491915;89090,512217735;2930609,20867514;-103040,779011988;629222,164773693;368058,114642166;113818,795623164;0;364643,388114939;0
"United States";0;7901612,78180716;878212,314379918;77068472,761501;1372954,18334049;48362090,5857861;97372157,6253631;9291100,89477326;10,4801528611254;59,0016713741676;47551071;4561138,14318258;47551071;163391914,381696;2769276,03195378;2799738,4597746;79775316000;43188433;151223942,817445;2563045,06796827;2589590,36848365;1746641,58980585;9650731,11225253;4729962,75159068;459800,145895276;0;275580,325734222;0
"Rest of World";0;209752836,481248;1926341,79207555;71595535,5785742;2108132,82122353;-145801934,754365;1605751200,9303;11255538,9683178;142,66319946563;33,5436404102851;966893372,669235;3994833,3445394;966893372,669235;0;0;0;0;0;0;0;0;0;0;7260705,62377839;383203,148808851;0;263965,422564376;0
