"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Austrália";0;2318565693,6415;74349,3971940452;8559698400,8178;68586,7582115712;6806280408,67474;14438242348,6946;421575,45813;34248,2990180191;29249,0951762772;7690540000;188668,54329;3991580;3403481288,65067;116361,934211596;153626,578413441;6269900400;3306230;2891310738,20283;98851,2882459304;129679,77366731;61152,919068404;391202,311406806;232906,91484;55887,7351662694;353511735,704752;188426,267672992;8252128010,23209
"Áustria";0;1689127932,38919;56284,6772149726;3684489376,35131;58711,3443185051;1757375802,30832;6737962318,5869;190974,34967;35282,0278232651;25878,4966237985;3473680000;95302,8907;2021152;1810634321,86329;69966,7507036784;63420,8170056646;2548350000;1611892;1512353573,30384;58440,5499009184;52899,8583289266;19411,4913863216;236666,446933191;95671,45897;13760,5616446191;129975780,801153;120466,116037837;4269677952,07422
"Bélgica";0;3767255964,68541;135892,224642315;7711088460,6829;123075,715331166;5200760233,52505;7487096195,4267;276794,83589;27049,262575123;27747,5587799293;2622383522,29246;114347,19375;1835821;2062437307,43857;74328,603961023;65908,4250792914;2307147708,40798;1600747;1864577128,0008;67197,8801014203;59610,4282365134;28049,307428977;234142,372595054;162447,64214;21389,1851845304;106195971,732278;112140,395215889;4784928159,39557
"Bulgária";0;1550406569,2446;5365,55297952183;520683761,699281;4639,58313877544;-958526227,62719;6503236832,36164;18224,58572;356838,664663026;225625,442844651;3974814384,40038;6931,99594;2406967,80642766;800816699,993819;3549,31912774218;260,723783881292;2867027874,35954;1652781,27613588;610071794,775398;2703,91400492651;205,313000969357;2721,33298225782;15075,6651985654;11292,58978;1708,19895416296;203084668,234173;100458,495369673;6199292472,39032
"Brasil";0;9762186855,61725;52469,5571593434;6967300092,22159;62537,7245376891;-3782281890,78066;136098697635,037;790679,87504;172128,698265087;89713,8355625549;84873732457,1371;378785,86735;40200409,7102141;16572186886,5988;184722,755221445;162940,071718957;71513340193,9383;34310951,8283866;15661430916,4367;174570,96576276;154070,646273187;155091,593398555;641775,568643554;411894,00769;65272,847281715;5660398943,43539;222132,05681405;18441071212,1311
"Canadá";0;6484673251,23412;216770,943710379;12638896157,5074;186980,445697885;9075806494,87891;21648041878,8212;629506,07452;34388,9324584007;25168,845231516;11366320537,7864;295135,12663;6127946,60763556;4241935461,95736;168539,137292071;229604,106872822;9848655130,0114;5346252,28317221;4024655770,59974;159906,254481637;218093,847033639;108752,676667929;652051,477722239;334370,94789;59880,3072042699;410531969,507823;349663,927381769;5950351506,29256
"China";0;125865927544,165;178311,145816272;12846997429,774;145011,46821384;-109753197814,504;1778225070885,83;1989151,99077;893961,3861269;1017222,26417955;933533434522,381;706108,15086;553215263,058016;410322948737,38;403375,902382879;3093733,29102316;0;0;410322948737,38;403375,902382879;3093733,29102316;294982,609817121;1383869,37286798;1283043,83991;144127,519942681;35052375101,919;185606,745304627;8944187695,62918
"Chipre";0;117808644,505363;1359,83504370641;304821081,697384;3221,91192406145;4396716,83428762;474620334,340858;6268,03149;75720,7960901387;36171,9152620925;258155719,163838;3159,84676;127960,047220541;80691266,3410929;2230,7711868842;1833,30819021101;160274179,36327;92293,9528321283;57444878,1373257;1588,10717433939;1306,31096498784;839,240763115798;6003,42935611068;3108,18473;603,893378996098;17211050,6073674;128206,278927588;5623946064,80758
"Tchéquia";0;2604748287,18309;22253,1305977027;2206593254,40112;25541,9038273886;-720688274,43728;11719580251,9806;92560,88424;126614,825994889;74225,8267428903;6446657000;32729,1378;3246591;1341250250,03267;18069,8593587729;451846,371638296;5534428000;2899909;1162531339,42897;15662,0867754811;393406,526167169;11738,9528212271;104753,184312467;59831,74644;7561,75860019697;308759632,262306;71320,0566770771;4736416218,85251
"Alemanha";0;13364362286,7708;527550,097930827;38366654020,2157;425232,545582196;35036675235,2811;58060171104,7182;2022381,81546;28708,8079317565;26919,5764643808;29130823720,2806;954656,70668;19061000;19198249990,3793;713170,581111553;632705,225844869;25515526755,4406;17451000;17283332620,876;642035,830086137;569382,770475185;177299,061958447;1708667,14325711;1067725,10878;153476,964407866;1251213583,32831;110687,264274766;6494859218,3316
"Dinamarca";0;1843373761,91549;57556,7695840778;3884777076,98044;43729,1295423246;3397493642,8664;4854587676,08747;156326,13454;31054,2296102467;23572,7744984996;2254895000;77874,75111;1453358;1230834617,8394;52214,2447813151;326827,460218292;2059398000;1345885;1141397064,5887;48420,1409834618;302426,945495184;19347,4954886849;161767,379737896;78451,38343;11259,3525498479;76215232,4410296;82800,3969931577;6127060329,36294
"Espanha";0;4090584787,31022;113442,766961204;9240773047,28442;119892,081231323;4517697634,22382;25127798499,4214;635635,56459;39531,7693018474;26118,358677442;12571819369,6347;268901,24506;7278246,00010937;4652265002,87294;178122,41038297;149940,640506309;9983332688,56418;5980502;3924130805,61563;150244,157915054;125948,825248961;74175,1030370299;482374,891625419;366734,31953;44391,736233806;519635329,474858;124512,916159517;7792382204,60197
"Estônia";0;401971586,49356;2526,37473447147;325325052,340978;3391,37019952281;-161477494,475983;1223296429,3431;6661,28594;183642,684064558;94018,2070341313;740618963,206468;2502,69939;384417,678375756;146436645,230205;1557,53496955164;1054,37003572055;659416984,805035;356465,521069105;134488014,080019;1430,4464882126;964,880591678552;658,190490448361;4168,96566317856;4158,58655;468,850347705153;34371334,0850284;73991,5397949838;8503634579,86457
"Finlândia";0;1267863921,17901;43119,023374142;2073840359,74207;28180,9415408992;2270968890,55046;5017201618,91835;143929,07533;34858,8470218052;23564,6460567217;2275800000;64320,69557;1272200;1011784532,78681;42936,546992956;37801,5610170309;1742400000;1071900;836031380,487962;35478,2065673966;31259,0159177678;15566,825217044;130491,866911132;79608,37976;11920,4066748962;83358367,4316821;122100,733735407;5494276267,50395
"França";0;7531465308,16424;303652,327186391;18646058353,5585;253506,225071824;16032470850,2237;33331593526,6529;1265317,31668;26342,4779596868;21121,3398557358;17388043047,6838;589621,9686;11352795,1232409;8109361826,49687;383941,638261867;336532,099160413;15165049946,7432;9966854,615297;7333572027,76868;347211,49689645;303908,356422144;157133,560838133;1080865,58377564;675695,34808;89619,0638832504;580194520,357812;122965,604569548;5817836026,30436
"Reino Unido";0;7988971311,99737;300840,279843201;24376771185,5936;291940,837042001;17260577026,3923;40075698158,6128;1290018,4241;31065,9889889342;25157,2929502976;21257616267,8664;600724,98712;13180036,1254474;10142322804,1459;403156,365996283;232988,619572011;18063618183,987;11199710,1284176;8749968327,8152;347810,408103217;200646,087460561;156087,679913717;839605,591439065;689293,43698;72783,9413497121;702499042,968413;145737,518913243;6212740579,69734
"Grécia";0;604321143,88298;8428,70125887603;2227423428,72477;26231,7779088041;-122863040,92427;7818654233,09418;106334,27825;73529,0102285919;36729,8874513624;4362777968,03455;50269,53091;2177563;1112930994,28694;30300,4193998874;21511,3540957143;2324647077,99751;1158827;759557041,676824;20679,5363226372;14569,6987534339;17408,8148601126;94412,9340212257;56064,74734;9455,35596876664;320368832,339732;105968,199578917;8437915706,25121
