"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44"
"Germany";-265652,10065368;-420631,177997815;138675,831383972;-88895,8100887097;-457195,02037891;-154936,790728353;-312109,108336806;-4158767,52234931;-22535,2256121488;-110207,024740057;0;-138785,649543535;-486565,082861647;-23301,4080404213;-107198,999274361;-1030449,71487089;-638800,063405345;-185637,891290179;-63638,0186596104;-105232,3871893;-392657,490884308;-1230802,51364624;209642,903844928;-460089,078747016;-12426,72709581;-174346,499923513;-26843,8457089428;-70270,6387172115;-19543,3113996345;-212667,642556506;-604,871161308516;-71409,9632634344;620842,517743081;-636476,650474212;-170130,030237847;-193334,855309922;-499050,223291474;-46721,3488754674;-11392,8466823507;-189454,389495762;-374793,303268299;-128641,581839759;-714520,696995015;-12013011,691219
"Denmark";-22946,0673280852;3984,36307183796;25395,418642484;-7055,695104258;-13007,6500080576;-21172,2970819604;12053,9293596452;-262595,215646859;-1191,17893331538;3064,87124224694;138785,649543535;0;-19342,0381987832;-3021,99254118704;-8728,02379262642;1363,9541069196;-37630,3157804316;-1887,52184560208;-1954,10234836016;-3075,72220285445;-25466,0645059866;-106406,985466834;-13638,7683036175;17531,5919407753;-66459,9243817281;-5118,1224044513;-3597,74312925796;899,580286661422;-3528,92973222319;-9713,26239278868;-444,219918720976;22258,1249393596;18507,4151836845;-12728,5271863216;-5374,47973232771;-6515,44622905933;-13288,2564488949;-22,0571352673178;1627,01899339323;-38574,5264094228;-18920,367048656;-1189,80270207501;-60920,7670573001;-1969986,03763809
"Spain";-31942,9476286251;16200,289161031;30657,1848153457;-39286,1642804556;-158635,299601731;-7879,48565794869;59975,5476577432;-934844,118802076;-7847,93622960689;6230,30842581505;486565,082861647;19342,0381987832;0;-1729,71552346321;30907,168600081;-134594,952554146;-76705,5523712214;-62613,1741688332;-5588,70568421362;21549,4885462713;-111976,10742181;-333391,517990288;139073,092871209;145132,551631298;29878,6801987134;27086,8871682391;-2447,58659573667;-4694,29329969275;-3574,40960006355;-32356,802600501;-2453,32484357426;60222,5340042774;47790,4423804452;-40705,7270715657;-410304,5411411;-53404,1771671782;-15829,1034832372;8138,23480562202;-9864,3772339211;39715,1822928751;-83566,0338434628;4369,96835847887;60749,2568309407;-5808713,87943191
"Estonia";-192,194599004535;987,390225691913;2440,54762913294;-68,8388631828282;-641,973191413422;396,609076895638;556,238229234404;-16718,1321629661;4197,91760473788;2025,95704275777;23301,4080404213;3021,99254118704;1729,71552346321;0;15100,5280030204;5311,88261186304;3429,55985850874;68,7097394768226;20,4692416687811;897,106743797305;-2935,35770561005;-4275,03949419903;976,052283877024;5311,74597903379;903,31467546379;449,392255967427;7856,16749092968;302,597158097513;742,077300884601;-88,2060689398972;17,2936615974807;1300,44334771172;139,678276579507;5477,23528958457;78,8765054648301;-68,1613364426722;-634,27981146465;332,803434903281;777,193746768284;11142,8533308656;973,624942864588;650,334365880662;1393,77694097154;-115555,445459785
"Finland";-16925,9679175421;695,105989546821;67,1748952942653;-4208,00847435087;-41361,2909471885;-15934,9183782735;-5075,33119735851;-268782,117055904;-690,533395012863;4838,96443348314;107198,999274361;8728,02379262642;-30907,168600081;-15100,5280030204;0;-6925,15541679018;-31438,5729529798;-15649,6605541638;-3546,33993711743;-5634,54464244384;-15064,7916771539;-53628,5905877888;-2662,56217393398;-25288,3567091156;-11965,1292372226;-16671,7487999214;-8494,93065743609;586,322757339487;-5988,62777052737;-1157,52689020709;-763,754895770979;-20582,7237988209;-23306,3291149545;-49134,1765238298;-9996,92896036985;-6312,27964555019;-84874,6772820463;-683,07852547085;-1160,97529248528;-4046,45523278287;-18469,9412649481;-9253,58535020102;-86192,6043239559;-792767,909715779
"France";-75768,9951197354;33849,8465163184;212923,025047161;-32222,6439734738;-197642,087895744;-43448,3923555757;86913,2923655445;-1720572,587734;-7691,61282681746;33897,3537455865;1030449,71487089;-1363,9541069196;134594,952554146;-5311,88261186304;6925,15541679018;0;-185760,588211097;-107550,916135737;-7603,05384947376;-16481,7848638015;-176769,028880459;-644951,431493524;134361,70191247;278293,899476113;-36948,5564959513;-47318,2439198541;346,32244995051;-1791,60937307045;-4928,89288836938;-72871,3482148069;-9808,58176071303;77005,1789693225;344161,475811379;-53868,1461840654;-82889,4796953015;-82456,3206966844;-50163,9139650661;11158,6954923847;4516,11609438442;38274,9510837547;-106198,59758104;-20295,809757694;99506,3046212376;-9285614,52170573
"United Kingdom of Great Britain and Northern Ireland";-85317,3194673425;52338,9426464416;140963,191112594;-13809,3933813211;-140820,72813742;-5167,17381230701;63471,5862659193;-2053522,2153409;-20385,1146743316;48500,4303256857;638800,063405345;37630,3157804316;76705,5523712213;-3429,55985850875;31438,5729529798;185760,588211097;0;-15002,9695285719;549,00453568973;31105,0416919949;-202953,742557406;-1055719,07254586;92713,2433893462;249574,915986649;90650,948444169;1005,58207712955;544,009400959794;-348,884279265665;345,797607271786;-25018,2469732489;-8755,50963603869;-59463,3753513449;1021263,86389913;-247,272020391334;-11557,9268915814;-22995,2449661656;-45391,7812710991;19169,1347057704;3696,89317536012;58448,3123428318;4679,73866419897;2906,30545821403;-377872,621949616;-9069768,32466515
"Greece";-126,91780541242;21328,2734544298;37046,5122016012;-55079,2932985097;-10980,4601468088;2550,05035143067;42274,3247619578;-155748,438466615;-10967,0938105609;6498,22374423797;185637,891290179;1887,52184560208;62613,1741688332;-68,7097394768226;15649,6605541638;107550,916135737;15002,9695285719;0;-786,275509503494;4593,2485282758;-19068,2030287395;-78323,5708589179;23064,661600961;206598,321207232;-4956,59041730159;69659,1730610797;-182,171405599592;601,449983115287;89,6499103694507;-1012,63767744338;-426,681599885139;18929,9627673152;6640,90511153675;5564,52754917719;551,74308819959;-27998,1207884595;54587,1294422488;4182,53770590869;-2660,44272352723;16322,4693605336;-10676,2575798859;3176,77071600188;104188,654214216;-1276021,32505522
"Croatia";-410,094765369437;23533,3478706344;2123,42736265368;-1609,43442314031;-5327,4668725812;4900,69350200914;5676,53165997818;-54824,1669718869;-1887,36402858514;7313,97757599116;63638,0186596105;1954,10234836016;5588,70568421362;-20,4692416687812;3546,33993711743;7603,05384947376;-549,004535689732;786,275509503494;0;12080,9812191056;-2051,00521031029;-18622,2488820034;381,770158477213;45069,5516668718;525,525430642129;1901,88834653646;-66,6754523809829;-54,8765645951172;-226,583348428327;70,4766596018277;-1347,98928004168;1243,83574993797;-1884,48312367451;207,079931097604;-22,1570256547908;-6522,79353168533;26797,3014835413;2243,26990372319;14204,8535146883;2957,73043663141;-1563,02975724654;986,884318533166;160,716785175631;-262302,714344441
"Hungary";-7680,46611178453;76954,0123247686;14718,4378813136;-13283,5243536386;-3344,90148782787;2516,73483434604;11272,3142365227;-95317,884080692;4948,61278223537;18152,4998850393;105232,3871893;3075,72220285445;-21549,4885462713;-897,106743797305;5634,54464244384;16481,7848638014;-31105,0416919949;-4593,2485282758;-12080,9812191056;0;-3771,47826962775;-21571,7715542299;2765,05377768301;25351,9971783991;36116,9810726257;40607,7245753522;-2445,32467379615;304,867752360449;-1682,28223459639;-2174,48947691812;-2,46804405933739;20256,8617689811;-3203,91795082218;-6434,15114618032;-4446,68923629725;-67379,8635965031;52428,9430319303;-5379,008012053;4302,2756928073;1025,87404353564;-14859,7784124334;12426,8083686529;-926,11449050071;-319276,87143901
"Indonesia";290021,100275464;23261,5519888766;95559,6586141316;1177,70230431431;90307,1191824647;115848,000688782;22458,1032104474;12492,2443208114;1250,83991974024;14457,3421779047;392657,490884308;25466,0645059866;111976,10742181;2935,35770561005;15064,7916771539;176769,028880459;202953,742557406;19068,2030287395;2051,00521031029;3771,47826962775;0;88681,24084385;16178,4711948146;186306,356959993;1046202,41095074;245838,692726468;4614,74748273379;1314,0666390147;739,893840217887;45055,8595263742;444,667706514648;318270,233399909;12459,8050454832;22732,6078226347;11027,8198290848;4495,7412654751;167283,890950688;5387,46791576287;3886,40336004858;37972,3160619572;71222,2176731419;25794,5091084826;1519798,90367338;438686,999255642
"India";796969,183785362;69711,307830968;300690,70857052;8353,94760199328;173103,170927694;321589,320957074;155752,479270254;671512,291568532;8496,85942608548;36879,4362359393;1230802,51364624;106406,985466834;333391,517990288;4275,03949419903;53628,5905877888;644951,431493524;1055719,07254586;78323,5708589179;18622,2488820034;21571,7715542299;-88681,24084385;0;50099,801093615;542649,980895013;576749,790948332;425968,929690385;7909,635094161;1489,97661846295;3481,74855590824;118407,073866865;3058,90055134316;388627,170779889;77432,9368038268;87752,4675249701;57387,9792170618;22288,0214224112;407201,443234421;8637,31062910198;20241,7231887992;113986,1963479;223136,479905611;165716,937696484;2952005,6086257;6102792,95270993
"Ireland";-60180,5403321864;-11121,0805178224;-208310,493094865;-2188,82134113137;-24913,3409266998;-24278,0668978399;-84016,9656274;-219700,693908908;-156,309712867432;-14976,718372058;-209642,903844928;13638,7683036174;-139073,092871209;-976,052283877024;2662,56217393398;-134361,70191247;-92713,2433893462;-23064,661600961;-381,770158477213;-2765,05377768301;-16178,4711948146;-50099,801093615;0;-123269,896955481;-85684,833519997;3991,88986361476;-564,096055163393;10056,3537003895;-1090,56202346917;-20626,4645712839;-855,197825290664;-22530,1021408917;27960,1483090321;-22032,4848651556;-23932,628580848;-8423,30144425399;-12204,0218244399;-2148,73896058688;-1175,76664337151;-30060,2612693429;-24402,7836609148;-6255,78782140492;-643389,188019447;-1074288,40380064
"Italy";-89780,6564012561;32442,8891341679;101978,499448641;-61620,3362054916;-192289,342496448;-69234,9153253817;-65796,4894504115;-1451992,98103227;-17525,7754611101;-11054,3202374018;460089,078747017;-17531,5919407753;-145132,551631298;-5311,74597903379;25288,3567091156;-278293,899476113;-249574,915986649;-206598,321207232;-45069,5516668718;-25351,9971783991;-186306,356959993;-542649,980895013;123269,896955481;0;-45384,4117707733;-40474,9600097881;-11021,482498359;4544,57563478885;-5281,76301409435;-101072,454327783;-18513,3448285671;164489,354675748;69137,2695802359;-134781,723909637;-82622,8860534912;-160887,214746798;20877,2212845763;-3540,85795755743;-47478,8284936392;8802,4620892501;-148413,70659475;-16798,0015266655;-265960,677529975;-6837920,62810952
"Japan";673602,580617403;12271,0533216698;-49352,4737252988;-3321,17513470009;-150932,257419755;31475,4305451119;104352,980238798;-9231990,2931176;-3667,29217147157;-42783,8446297282;12426,72709581;66459,9243817281;-29878,6801987134;-903,31467546379;11965,1292372226;36948,5564959513;-90650,948444169;4956,59041730159;-525,525430642129;-36116,9810726257;-1046202,41095074;-576749,790948332;85684,833519997;45384,4117707733;0;-727074,650187268;-371,960070243706;-502,655143898583;29,552463466394;-244421,090961684;-421,537698719742;-124911,406595605;72970,7148265349;-36474,8224590145;-8069,96301510397;-6948,94988414595;-213862,669343049;-8010,40799164832;-1968,36052301191;20745,0896311376;-49896,4207210583;-784507,673930284;-817693,923894986;-13525578,9994797
"Republic of Korea";268292,294748709;13210,9988728142;1164,62475577465;-3411,26460561135;-167769,193033171;9202,24877149914;46375,7765171464;-4096077,68127852;-5752,13916044766;-15337,4170896814;174346,499923512;5118,1224044513;-27086,8871682391;-449,392255967427;16671,7487999214;47318,2439198541;-1005,58207712957;-69659,1730610797;-1901,88834653646;-40607,7245753522;-245838,692726468;-425968,929690385;-3991,88986361476;40474,9600097881;727074,650187268;0;-1531,16970575053;67,4710484252491;-1167,0867913946;-239496,163352723;-2661,50245228194;-6752,4934816069;84367,225836463;-107971,105300722;-9360,81977687411;-13156,6646974074;-109969,403419958;-74213,5301920706;-4731,74695305447;17525,9394969468;-65027,4356447608;-130553,176344383;-223150,203866291;-6003691,93436437
"Lithuania";-151,117689231926;1719,77610156826;7897,91215090078;-766,300031523867;-9408,60630316139;-1612,84824545363;674,93091646573;-18986,355717717;-189,348851522464;4971,79788018259;26843,8457089428;3597,74312925796;2447,58659573667;-7856,16749092968;8494,93065743609;-346,322449950509;-544,009400959796;182,171405599592;66,6754523809829;2445,32467379615;-4614,74748273379;-7909,635094161;564,096055163393;11021,482498359;371,960070243706;1531,16970575053;0;-49,0159492683422;-6648,82739539102;517,465668206691;148,440206517352;-108,23593897502;1515,03597569726;-1922,8888223167;-618,125848339523;-133,164379059124;71544,2592806273;1419,35943832326;1161,00098195614;6072,50546349612;688,127277829403;252,646242072945;-7169,43867284335;-189102,869550581
"Luxembourg";-474,473060953943;-114,453591657453;89119,9452508638;-337,550385947876;-229,735384204533;-1462,77893016662;-1343,94659671461;-15663,8832338165;1020,27782583856;159,103059575098;70270,6387172115;-899,580286661422;4694,29329969275;-302,597158097513;-586,322757339487;1791,60937307045;348,884279265665;-601,449983115287;54,8765645951172;-304,867752360449;-1314,0666390147;-1489,97661846295;-10056,3537003895;-4544,57563478885;502,655143898583;-67,471048425249;49,0159492683422;0;-88,177923033288;-868,856324605334;-23,5547379971904;-7680,88398635359;462,109129744185;-188,25553393038;-763,368365865935;-851,933070313211;-1659,08570950678;-264,213253360776;-57,1683859619594;-3511,49899174178;-797,272304513517;-302,54574825723;13926,5473613746;-169704,595937701
"Latvia";63,8918379977014;2048,00314272119;2123,13660437641;-181,536960737474;-470,429178046344;187,202529298007;573,924678968955;-14759,6538084833;-64,1554343531229;1981,18260258096;19543,3113996345;3528,92973222319;3574,40960006355;-742,077300884604;5988,62777052737;4928,89288836938;-345,797607271785;-89,6499103694507;226,583348428327;1682,28223459639;-739,893840217887;-3481,74855590824;1090,56202346917;5281,76301409435;-29,5524634663941;1167,0867913946;6648,82739539103;88,177923033288;0;-39,009065286443;-13,1499637419608;2008,46420494141;1546,23529156772;6379,91404883299;254,617452518349;-2,25522478184962;9390,35183867441;1031,44178111296;765,126967426298;1910,99304205721;365,513289857446;247,700625315323;2597,36038233203;-113404,877396849
"Mexico";2444,06427305369;12446,4322525754;6517,15158453474;-574,854289825229;-21745,7090033277;-45374,3114854614;27246,1270429225;-593049,065088827;-3,05618568417168;4569,76400581628;212667,642556506;9713,26239278868;32356,802600501;88,2060689398973;1157,52689020709;72871,3482148069;25018,2469732489;1012,63767744338;-70,4766596018277;2174,48947691812;-45055,8595263742;-118407,073866865;20626,4645712839;101072,454327783;244421,090961684;239496,163352723;-517,465668206691;868,856324605334;39,009065286443;0;531,105091042341;24279,955419368;3235,32108541126;1367,7477633612;4216,69767324666;-1233,22596240835;1073,69268267478;837,62844434342;1101,33454173948;21277,6840856798;-1194,10460429926;57361,7979582192;683369,431941096;-1663611,7301052
"Malta";61,8303589975505;1009,98123067922;1685,2234141726;-526,471677751768;-665,844803593421;365,106507610725;1373,14401971424;-14381,5188652418;20208,0137102956;180,058015740331;604,871161308516;444,219918720976;2453,32484357425;-17,2936615974807;763,754895770979;9808,58176071303;8755,50963603869;426,681599885139;1347,98928004168;2,46804405933739;-444,667706514648;-3058,90055134316;855,197825290664;18513,3448285671;421,537698719742;2661,50245228194;-148,440206517352;23,5547379971904;13,1499637419608;-531,105091042341;0;331,418955297861;-682,702154185728;-167,604166452624;84,5505368979336;-1062,59150371239;738,372740452695;159,534295328692;38,0607354852175;1097,37305177815;1363,99722952747;518,847293270317;1297,59054285921;-32050,0211598119
"Netherlands";-5520,14968536543;-20404,6788800847;-307467,315119062;-15262,3223273011;-220500,270736233;12285,2739870708;-46737,7398366072;-814757,210026453;-1210,26844575316;-12592,9680242255;71409,9632634344;-22258,1249393596;-60222,5340042774;-1300,44334771172;20582,7237988209;-77005,1789693225;59463,3753513449;-18929,9627673153;-1243,83574993797;-20256,8617689811;-318270,233399909;-388627,170779889;22530,1021408917;-164489,354675748;124911,406595605;6752,4934816069;108,23593897502;7680,88398635359;-2008,46420494141;-24279,955419368;-331,418955297861;0;212489,986636833;-50050,737616407;-41697,2059231917;-29709,9777974108;219681,019627134;67,820895164863;-3876,05977302886;20275,5950781029;-67841,6853123175;-34523,2788948611;219912,801629597;-7085504,89911243
"Norway";-9898,13450024466;1662,35656574287;-24414,0863518237;-1859,74075646492;-34537,8502734271;-77188,2026520556;9377,39557904039;-258326,397030309;-53,410391727915;-18905,064808183;-620842,517743081;-18507,4151836846;-47790,4423804452;-139,678276579507;23306,3291149544;-344161,475811379;-1021263,86389913;-6640,90511153675;1884,48312367451;3203,91795082218;-12459,8050454832;-77432,9368038267;-27960,1483090321;-69137,2695802359;-72970,7148265349;-84367,225836463;-1515,03597569726;-462,109129744185;-1546,23529156772;-3235,32108541126;682,702154185728;-212489,986636833;0;-3927,80412761887;-31366,1878303941;-2484,34175914237;-101454,348167062;1073,31824811605;1308,15394725651;132491,530432793;-20629,9212696831;-4430,30944137153;-123030,930281517;-1024440,00019479
"Poland";-3546,23182547052;50385,0801296289;44099,6637574984;-9882,70452883847;-10496,304244385;-843,592866363841;27298,0979915062;-334153,568949887;173,383125910128;31974,2217229622;636476,650474212;12728,5271863216;40705,7270715657;-5477,23528958457;49134,1765238298;53868,1461840654;247,272020391305;-5564,52754917719;-207,079931097604;6434,15114618032;-22732,6078226347;-87752,4675249701;22032,4848651556;134781,723909637;36474,8224590145;107971,105300722;1922,88882231669;188,25553393038;-6379,91404883299;-1367,7477633612;167,604166452624;50050,737616407;3927,80412761887;0;-1667,90963906607;-23230,0743116697;119011,588007399;26887,1785565955;10695,6107340446;20465,9201008889;-18174,6059667763;7900,21971798339;52524,0732984859;-1145672,28704036
"Portugal";-1681,02082909555;9194,37047667319;20812,1704723908;-5132,39091969892;-39368,586553616;263,341170767058;12309,5179998398;-81924,814084598;-630,554084736333;4893,91203176165;170130,030237847;5374,47973232771;410304,5411411;-78,87650546483;9996,92896036985;82889,4796953014;11557,9268915814;-551,74308819959;22,1570256547908;4446,68923629726;-11027,8198290848;-57387,9792170618;23932,628580848;82622,8860534912;8069,96301510397;9360,81977687411;618,125848339523;763,368365865935;-254,617452518349;-4216,69767324666;-84,5505368979336;41697,2059231917;31366,1878303941;1667,90963906607;0;-12592,2447689575;4071,82260056192;1345,07528200718;771,669273268354;9538,31018757594;-487,071195651615;-290,030104892458;-2947,20054126609;-828452,185379379
"Romania";476,652145555648;54692,7593185254;19979,9222177195;-14411,7440589211;-6935,38432394828;585,262676016884;15070,9207890469;-61870,5395189562;4826,77634791501;22081,9380113201;193334,855309922;6515,44622905933;53404,1771671782;68,1613364426722;6312,27964555019;82456,3206966843;22995,2449661656;27998,1207884595;6522,79353168533;67379,8635965031;-4495,74126547511;-22288,0214224112;8423,30144425399;160887,214746798;6948,94988414595;13156,6646974074;133,164379059124;851,933070313211;2,25522478184962;1233,22596240835;1062,59150371239;29709,9777974108;2484,34175914237;23230,0743116697;12592,2447689575;0;30102,4961485903;12817,6361732492;6472,24040912701;6093,71350877668;29793,8681700489;5489,48892269374;15045,0655767669;-239918,091568845
"Russian Federation";10020,4361240726;40274,1546001717;24946,8375464031;-54857,639398473;-117884,570254215;12264,2559922998;17484,9724382325;-3409944,66473852;-1887,97920775994;-19592,2584147127;499050,223291474;13288,2564488949;15829,1034832372;634,279811464652;84874,6772820463;50163,9139650661;45391,781271099;-54587,1294422488;-26797,3014835413;-52428,9430319303;-167283,890950688;-407201,443234421;12204,0218244399;-20877,2212845765;213862,669343049;109969,403419958;-71544,2592806273;1659,08570950678;-9390,35183867441;-1073,69268267478;-738,372740452695;-219681,019627134;101454,348167062;-119011,588007399;-4071,82260056191;-30102,4961485903;0;31079,0598030793;4519,8835250913;16767,8841559332;-127725,643547107;-7169,5740372288;-38975,2437219892;-10340297,185861
