"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Austrália";0;16176,6394842582;10261,3556411379;-6023,43619652292;-36645,6425689417;28860,517902951;-1311298,83503696;-495,646686158565;-3060,73145570834;173780,089004377;21124,7510698394;234,899437715565;-73,0437613211292;14178,2759591988;43129,5463230828;110921,478906356;-487,296878722036;237,555370809474;-406653,208610364;-404866,578071791;28836,2689184112;34947,7160500476;-356642,67416107;-230216,160257104;-3075,07503036959;242,298018595381;-105,832118686063;-3137,37054573016;-249,192864500049;722,773255449669;-2101,784975645;-2853,84438370385;-5704,66063193497;-18354,6696922448;-1262,38370983914;140,346706255815;35899,3394821979;-16029,2919736844;-149716,453506508;193080,195797959;-2289504,50915603
"Áustria";-16176,6394842582;0;-22798,3739467182;-17975,7831250079;-29466,1869254428;4274,72635896375;-169560,669617522;-1138,72515693324;-51961,9444222995;470359,981641504;-2588,41955259533;-44231,4261221936;-1584,40775767287;13130,0951003953;4251,81015088712;-62943,7828111461;-13242,3303384298;-86473,9795166216;-31094,495183561;-112891,605760506;29394,5097938771;-25717,996619408;15015,6314308118;-10608,7581833693;-2898,77595028664;1008,27232950451;-2384,44170914871;-9019,37508517684;-243,88214096554;22736,3737992819;-60879,0337117938;-3823,96442668249;-47823,7624049847;-68010,1232982566;-23183,8712791086;-17917,605107389;14056,358364038;-40543,2872884916;2459,90716907927;-92755,4393542274;-1196070,29114882
"Bélgica";-10261,3556411379;22798,3739467182;0;-12728,6243656729;-105541,686867841;64210,8444578842;-401150,250473241;-2764,77691072219;-27915,8554076328;-141215,76527463;-24226,6023464831;-120838,517070105;-2328,40752761676;809,829606477375;79838,8847716565;-342426,623645013;-43253,8315742649;-19565,727129372;-145811,553491499;-529173,782011918;118243,372181619;-225479,951989455;63162,1251890065;-9561,21825146511;-7454,60884024074;-75555,0280414893;-3285,49840652763;-21429,7660974412;-526,235674038042;322673,87303173;-52108,580912783;585,719770547526;-26021,3288241627;-67018,4080577916;-10029,8725640038;-4509,90316769211;37726,5105733733;-60236,3781149977;15620,4740171792;-72761,1982082734;-2466224,71027095
"Bulgária";6023,43619652292;17975,7831250079;12728,6243656729;0;-6044,12032332046;7768,46279669472;-16387,022322797;1596,02411423593;6131,38246036305;119155,353782562;11064,6557678991;16055,2680933108;493,03168939483;3819,07659792472;46714,4745432611;28962,7739226697;46484,3695241909;3750,57014815677;-2006,22815880685;-15649,4774436396;2872,10499121384;73536,7153027313;5933,34781846902;1911,24503807086;1130,53957605522;177,069485086209;1081,49328159208;6978,27836142277;466,110651280287;16845,9907998299;10023,3287096145;1660,26956394099;-1280,22956093916;2737,08089825341;1232,4068226265;1319,9626260569;7034,89606121042;10497,4598918643;1663,93857023974;44793,0519788235;-24058,8967052861
"Brasil";36645,6425689417;29466,1869254428;105541,686867841;6044,12032332046;0;134196,254137884;-21783,7492088734;3306,17362005453;11396,6458589568;647486,882756415;27918,1813598773;215718,717887452;798,751432683208;49034,1358279834;321872,889867454;216695,607263492;17546,0472828768;21506,0628935756;-29016,3779535329;-128539,574808183;24197,1653209204;245239,221399591;312130,189876344;145997,943930278;2091,54145883426;-22,5036557978915;854,254528593743;-3677,03303071868;2370,95919798121;379302,780140779;9229,06722568301;64256,7378128199;23833,0273870875;145888,901411602;999,144652492011;7851,32773713483;61127,5964058158;9422,38210595149;53961,1394699149;802714,973422846;-2264742,39876651
"Canadá";-28860,517902951;-4274,72635896375;-64210,8444578842;-7768,46279669472;-134196,254137884;0;-1733301,36773214;47,8013906981411;-4121,1722428711;147547,403992013;19646,6634261478;-8053,84563266792;-3856,59282298482;15426,8277567829;121675,874333551;67459,2499487588;-2035,70061285536;-2902,17102269665;-186976,376631354;-1013583,23071356;21686,8869274234;64483,0302131622;57616,3893426129;-10222,5958315733;-1560,74540644281;2457,51236978386;-981,567714321816;-36174,2037458395;-351,974770890154;10272,2763725332;-12433,0317098572;-2668,19829348485;-8503,25698132556;-34240,5153066125;-3922,27777309934;-337,598455107174;36079,0555483671;-13012,1461758642;50931,7623446434;-4039645,04998833;-3874629,81961479
"China";1311298,83503696;169560,669617522;401150,250473241;16387,022322797;21783,7492088735;1733301,36773214;0;18470,7392304894;108897,182048948;2931529,92287623;183108,091362535;660839,75146796;20876,3248905054;171024,19419138;1487474,27350315;2324870,21767592;122282,861593373;73727,6394292472;-191762,519391674;-273467,814960666;145058,529227201;1350830,01443207;12542585,3742826;3556489,51096565;15835,4668333546;11647,067212417;4475,89873254228;496052,39889603;10473,815179158;844194,297630688;173507,482851194;47805,4188181018;9992,07165347658;348445,569517605;32772,7126442817;17748,5890248015;289752,753320646;169111,345512571;1964875,08385899;15353076,3209457;948626,381037137
"Chipre";495,646686158565;1138,72515693324;2764,77691072219;-1596,02411423593;-3306,17362005453;-47,8013906981414;-18470,7392304894;0;-70,8510028180143;14697,8016771338;1466,92303254257;5310,85451186782;-7,82920174373461;1193,19931414756;12331,3114321752;16708,9785325597;3856,9745968265;-31,4283623895373;-4402,14154651985;-28251,5510668672;1574,29597675332;16585,937027142;10442,2009676264;968,471985544066;-11,6226192884721;54,0731026280405;-11,460729595243;88,8712940331571;-85,5358243689525;2050,23636640603;-13,3446733540683;-38,1426944899598;-1156,62736611274;-12037,0404825458;-44,8399474986512;132,26186584318;2941,25476874718;-97,2203155360637;1423,44899746499;8326,70811606173;-110641,090652543
"Tchéquia";3060,73145570834;51961,9444222995;27915,8554076328;-6131,38246036305;-11396,6458589568;4121,1722428711;-108897,182048948;70,8510028180143;0;350592,680763439;8024,35900513652;17248,7435758474;-1362,69287987312;7385,86774987832;64987,645665672;45360,1534098987;-3279,84635471819;-4731,70800098959;-12316,8597639175;-59436,1315154763;11788,3848954714;69740,2268417817;24653,0985092842;3533,91358865525;-1769,66526994591;2160,12175931642;-1292,95749217813;918,130393849398;176,197224810596;24698,4626874436;-20410,4116691728;-786,959063289231;-9771,84294342448;-63160,3450711868;-17500,0426851198;1602,02375468071;15441,5536270748;-6576,37744141444;9317,07276031375;36098,0937511276;-453366,062357593
"Alemanha";-173780,089004378;-470359,981641504;141215,76527463;-119155,353782562;-647486,882756415;-147547,403992013;-2931529,92287623;-14697,8016771338;-350592,680763439;0;-64255,3302287055;-649251,572555379;-19288,1367239938;38158,1839218864;-396095,233387269;-560338,007621204;-213988,272083729;-198596,362296218;-587500,560640051;-1937866,88763734;589883,58427126;-667001,864189203;160639,221537223;-102619,383180642;-58747,2041031022;-22285,8584173268;-37772,8378136016;-330813,970851682;-4587,40592698447;44264,9968288587;-475113,819948555;-143693,128714897;-287093,157167145;-705330,168770653;-125742,919785159;-23398,2598198122;-146923,687398418;-481199,125835638;-32994,6534051796;-1774546,32877672;-13600908,2093556
"Dinamarca";-21124,7510698394;2588,41955259533;24226,6023464831;-11064,6557678991;-27918,1813598773;-19646,6634261478;-183108,091362535;-1466,92303254257;-8024,35900513652;64255,3302287055;0;-23160,718563267;-6075,93144416837;-12728,8278892275;2489,31016743821;-78770,6947560132;-16712,034536726;-7884,74822927466;-54940,2838489505;-108874,767904117;-4465,81229432733;19448,0893543617;-100076,526660984;-3818,78298361826;-12300,6653292402;2516,78248195828;-8742,21531966148;5517,82018418039;-603,912014146399;35028,2031673496;-47164,7238500394;-6657,10861263021;-6258,87265421268;-53267,8015505424;-3669,97002642732;-703,916391039245;-39386,8986587098;-15926,1337663378;-462,46853500864;-148402,862168802;-2047726,45690879
"Espanha";-234,899437715565;44231,4261221936;120838,517070105;-16055,2680933108;-215718,717887452;8053,84563266792;-660839,75146796;-5310,85451186781;-17248,7435758474;649251,572555379;23160,718563267;0;-2045,18748369296;33171,2794350699;436088,080182206;46013,8546251925;-52553,9033021978;-13279,1134327888;-146500,359364959;-589779,076782416;86652,3896076338;276556,909171557;117288,803073296;48864,8134847257;-2407,84740548369;3608,05289460449;-1981,67977343714;-5746,57361791446;-2656,1129563081;52928,106226086;-42950,7371615676;-389100,941642121;-30298,6183362004;-68382,4611739697;-16350,6892192565;-10128,4316336867;48043,0000557541;-63553,7767083922;8675,74136981997;-4891,7050032494;-5212836,97538512
"Estônia";73,0437613211292;1584,40775767287;2328,40752761676;-493,03168939483;-798,751432683208;3856,59282298482;-20876,3248905054;7,82920174373462;1362,69287987312;19288,1367239938;6075,93144416837;2045,18748369296;0;23940,5424632771;4750,42031606599;7896,54855568386;424,282699933597;607,679576239456;-2159,10761369595;-6171,59553205057;2440,55584484588;6457,23491006546;8102,99109967826;1230,87139660764;1290,63241501123;172,827204624212;2122,26909164589;576,659351892904;62,4721978188336;5800,62435625407;437,044792970473;313,218018864453;-303,672731167427;-33393,9119930053;118,764024080099;243,999803750334;17810,2867330483;-94,6559658090104;1267,6824081479;7144,31091354584;-140082,956599351
"Finlândia";-14178,2759591988;-13130,0951003953;-809,829606477375;-3819,07659792472;-49034,1358279834;-15426,8277567829;-171024,19419138;-1193,19931414756;-7385,86774987832;-38158,1839218864;12728,8278892275;-33171,2794350699;-23940,5424632771;0;-28084,8119286692;-110243,885961094;-11188,3667422696;-14582,8313139648;-19596,244752498;-54195,4678512992;7554,48209403167;-21155,6207461423;2339,82788824575;-15561,9014720415;-9145,70116753035;522,569678322792;-16013,773533708;-13339,6087729964;357,460204819123;-34273,2990470267;-36065,9491832843;-8061,16188885271;-3998,86734472176;-310944,789776215;-3703,9141249905;-1539,76475413126;-22197,5002899842;-17175,7172239404;-838,36566601189;-108370,301116699;-750169,158012568
"França";-43129,5463230828;-4251,81015088712;-79838,8847716562;-46714,4745432611;-321872,889867454;-121675,874333551;-1487474,27350315;-12331,3114321752;-64987,645665672;396095,233387269;-2489,31016743821;-436088,080182206;-4750,42031606599;28084,8119286692;0;-299170,262492965;-109374,559681111;-47267,7545314178;-270926,030796113;-1109807,63103974;155692,060141354;-80029,7687651524;24070,6541330786;-55794,3626210817;-10205,0099116075;7524,0723866109;-5855,21656566525;-81285,7529895928;-15905,1768341269;45637,1087951302;-169731,983197577;-150705,75186709;-130379,832000911;-223685,905863157;-24587,1801126312;-34838,4246335943;-16848,4567668511;-165209,392051809;-74165,7503737748;-492822,339490215;-8874516,51410619
"Reino Unido";-110921,478906356;62943,7828111461;342426,623645013;-28962,7739226697;-216695,607263492;-67459,2499487588;-2324870,21767592;-16708,9785325597;-45360,1534098987;560338,007621204;78770,6947560132;-46013,8546251924;-7896,54855568386;110243,885961094;299170,262492965;0;-40127,4657416307;-32240,6028456594;-486191,012377502;-2106419,27974628;-210712,573247481;145775,683342414;376721,813548216;-20088,3396442348;-15176,5947242509;6056,16334339021;-14248,9739822723;-33906,4870262741;-6556,71201462677;94272,2821517903;-89948,5704701437;-40776,4183190581;-78872,778388767;-142528,967384706;-19495,0228125008;-6391,63497244677;10614,4853991008;-143041,874018547;35690,8205974313;-691464,288612626;-8315715,7700153
"Grécia";487,296878722036;13242,3303384298;43253,8315742649;-46484,3695241909;-17546,0472828768;2035,70061285536;-122282,861593373;-3856,9745968265;3279,84635471819;213988,272083729;16712,0345367261;52553,9033021978;-424,282699933597;11188,3667422696;109374,559681111;40127,4657416307;0;717,609693236629;-24660,334481527;-136390,542375477;10986,4996221224;204389,296378722;35302,4281551969;54547,4673644236;-640,556652392853;928,758971155282;-89,9919509568536;-363,894710915255;-427,948543778859;33877,8076521049;2059,04862244806;1074,32465273564;-49692,5193164267;-45708,5676199388;-42,5777213904516;856,300908130975;15714,7689079378;-8961,61816780591;5971,22000006322;29476,193745581;-975383,859927028
"Hungria";-237,555370809474;86473,9795166216;19565,727129372;-3750,57014815677;-21506,0628935756;2902,17102269665;-73727,6394292472;31,4283623895373;4731,70800098959;198596,362296218;7884,74822927466;13279,1134327888;-607,679576239456;14582,8313139648;47267,7545314178;32240,6028456594;-717,609693236629;0;-12066,4669969332;-39830,1732140885;5305,62652010797;112553,778981135;54364,8488588889;12657,4708618762;-283,865891178107;975,43779807597;-446,716179932034;465,301870289396;644,766534500474;18711,2639244572;3267,64393262393;2119,48859088296;-33338,7620523287;-47325,8136507164;3238,66213312982;5193,09924879074;12227,926717588;-5657,21565335334;13616,2448553499;2619,0562550672;-254391,757174525
"Indonésia";406653,208610364;31094,495183561;145811,553491499;2006,22815880685;29016,3779535329;186976,376631354;191762,519391674;4402,14154651985;12316,8597639175;587500,560640051;54940,2838489505;146500,359364959;2159,10761369595;19596,244752498;270926,030796113;486191,012377502;24660,3344815271;12066,4669969332;0;-413581,433465666;16075,234124065;198531,643040184;2029406,57980156;328955,893858547;1374,69807898823;9684,46093983714;218,85235084081;77208,4513557264;703,137129980178;332740,014987709;39700,1241331868;14398,0415940776;5688,089454992;35370,977221465;6559,64483927468;3120,08621481668;39875,8682883352;61339,3383849753;199251,951472188;2258298,26611345;182463,247559192
"Índia";404866,578071791;112891,605760506;529173,782011918;15649,4774436396;128539,574808183;1013583,23071356;273467,814960666;28251,5510668672;59436,1315154763;1937866,88763734;108874,767904117;589779,076782416;6171,59553205057;54195,4678512992;1109807,63103974;2106419,27974628;136390,542375477;39830,1732140885;413581,433465666;0;95024,3272289332;1070615,82924856;1715568,40033339;669384,397476695;13871,3393650424;4266,45344466532;6773,55679065955;242925,237207283;6655,84697715274;731480,141338876;142156,793909209;100111,039858858;19449,0595855178;613584,935113559;23179,6844161692;19049,8366399844;161781,118720394;202141,324792921;300479,667641487;10900608,5207836;4608345,35694245
"Irlanda";-28836,2689184112;-29394,5097938771;-118243,372181619;-2872,10499121384;-24197,1653209204;-21686,8869274234;-145058,529227201;-1574,29597675332;-11788,3848954714;-589883,58427126;4465,81229432733;-86652,3896076338;-2440,55584484588;-7554,48209403167;-155692,060141354;210712,573247481;-10986,4996221224;-5305,62652010797;-16075,234124065;-95024,3272289332;0;-106819,564527405;-111469,493324942;-28748,3651230323;-1257,83869968406;644,837322373329;-1968,2858295317;-26789,5713518301;-745,707669336801;-32505,6611482513;-13257,4453988957;-9838,1242624922;-4877,54619439346;-10434,1800066591;-3392,68439073467;-1812,27928365508;-48432,2891614918;-21225,8580209327;2434,09080821998;-604040,359086893;-750638,313545845
"Itália";-34947,7160500476;25717,996619408;225479,951989455;-73536,7153027313;-245239,221399591;-64483,0302131622;-1350830,01443207;-16585,937027142;-69740,2268417817;667001,864189203;-19448,0893543617;-276556,909171557;-6457,23491006546;21155,6207461423;80029,7687651524;-145775,683342414;-204389,296378722;-112553,778981135;-198531,643040184;-1070615,82924856;106819,564527405;0;-47582,1254379352;-22598,3471780765;-14128,4846213112;23118,6855167907;-7780,58921476325;-110534,699769517;-19028,6164209907;234449,497113261;-179313,073806237;-98473,7276161028;-426173,861045173;-316501,912355802;-31338,1028584471;-47567,5629784247;66208,641674381;-228167,097472068;-26602,6813688691;-904182,35293474;-6618202,43678319
