"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44"
"Germany";-283499,896290456;-391777,463548605;243654,910486931;-90073,6613454279;-456614,754913588;-291140,045909351;-310334,198784173;-3641952,96331764;-18958,4553748562;-111293,694270062;0;-121293,652020343;-334060,878604169;-30408,6869539603;-59486,692691388;-839600,48792654;-1484042,62592064;-117262,916518205;-48057,4402263945;-105910,077867168;-444786,870682293;-1529927,03699506;67612,0287662293;-153299,557776685;-101930,852032978;-340552,188901639;-14704,3243431713;-87868,9415308556;-22210,4166552853;-285628,877369486;-2396,65524303468;433244,439910653;282158,156066198;-673344,257716568;-108316,978153598;-181055,54863496;-980290,164507175;-40279,0883267175;6442,51128575311;-220230,346997994;-726351,32212943;-113512,844465498;-1440323,36126406;-12587873,9472031
"Denmark";-24764,8356582175;3898,19124451204;8646,67066622199;-4980,91986007728;-25815,2689049384;-25773,7081926994;9847,41398375103;-234064,489385832;1267,68733822968;5383,90979642345;121293,652020343;0;-4199,46701909693;-1109,33034970469;-39744,6930375601;5792,09401627004;-81076,7876233955;-6427,01749106567;-2836,96115123299;-1769,91816879592;-30989,5241248669;-122315,865765946;-11199,5925974202;18923,3524373887;-65878,118972125;799,955171350925;-2976,2562128638;820,599162533991;-3233,71182671926;-8405,36047564952;83,6802987391411;-15127,891142774;60747,7835912734;-6094,60505705884;-4333,75712372729;-11807,9341763195;-7216,64860914664;2367,24610027917;2887,69748257974;-42134,1179027334;-26181,6457476647;-3003,84337239883;-89454,1560294777;-1850160,82886735
"Spain";-44939,4866642466;8248,19964541489;4699,83468211969;-70001,8649699648;-141902,120245572;-8764,16035511107;47088,0991037537;-574570,277441758;-4672,1615911877;18627,8101389813;334060,878604169;4199,46701909692;0;-631,29585249207;11422,5711001322;-83866,3775110247;-145885,324483433;-24232,332446431;-2857,00654972783;19708,682759911;-147054,281525934;-492551,139378877;70736,9282600852;96967,713445371;-708,142071116396;13574,0970996695;-2972,97593119484;-420,079377692884;-2329,84609743722;101436,081736435;-1456,00359730973;-38878,7376187352;89798,9364281004;-37888,1339109989;-287058,296031302;-32841,2021112927;15684,5183090346;7535,5352961531;-3858,10321827546;23887,2341421835;-129464,945594493;-5777,27437490472;26114,8462341874;-5900002,60009817
"Estonia";-2400,57535209026;2031,76738697815;1817,39839448298;-426,959596673359;-937,768985026687;297,070252168684;1676,13563056015;-14083,0584190395;3530,97894581895;2704,95319026778;30408,6869539603;1109,33034970469;631,29585249207;0;9800,73993450584;4203,56800641826;1705,90577925282;215,015518916408;-53,3383383179504;2551,55403702195;-7198,74798946785;-7991,49818447366;790,037204499299;6176,32042606722;3605,36930796884;589,014267264325;14694,0322243057;80,0470151258402;-2611,76891640306;-1405,91678776116;13,1422813122448;4249,80482558972;-5357,04619847784;13300,5268070431;10,1549322381367;419,630849132234;11606,9387845959;646,348017863355;701,499846330802;-13829,2675534255;-114,018899614628;-1318,45854056331;-1096,81396958063;-138713,081417652
"Finland";-20044,1469023778;1381,12058261327;-14314,5318989089;-2725,83727921517;-18526,1986776096;-22820,2831616209;2003,94546883012;-178484,830733425;-1442,66870646514;4732,78284422029;59486,692691388;39744,6930375601;-11422,5711001322;-9800,73993450583;0;-10324,7869829253;-41342,0849417493;-3017,64468589584;-328,858215403842;-1404,7210892815;-19712,088236224;-72298,803704296;-7198,62107864084;3406,33037762769;-25844,565620342;-36164,1553925442;-7934,23452174733;428,127804137309;-10053,7728578346;-13478,8037154392;-54,9902212795973;-40460,8487489795;-5680,04503730085;-29208,8419852204;-392,759979849701;-3520,16739021466;16601,1394066304;-316,642223298574;8,76182869218565;-12990,9764759269;-30903,3704931988;-3973,84360334594;-80866,3993402375;-645505,678392261
"France";-77990,4238006256;62139,6669620757;38173,2624020831;-44820,8825637469;-180786,944055361;6037,15635589161;51108,72739825;-1145813,62552989;-7190,80722656852;24283,4603691793;839600,48792654;-5792,09401627004;83866,3775110247;-4203,56800641826;10324,7869829253;0;-456140,660580962;-58681,6443927282;-6888,8566464248;-12528,4703840289;-160916,236453686;-832586,332104672;108107,099802154;374421,123400474;-65866,7940842831;-63345,8161610414;4725,99345798213;-19568,5274038576;-4128,41040226974;-71108,9704224211;-7018,63256742551;214885,240143786;411904,130139538;-68287,4794696803;-31280,2185868513;-69092,6096748357;-122203,575309604;-3097,59122670586;4972,4673486373;34893,115713391;-175312,581272759;-17762,0161581702;310654,648292717;-8499016,99413695
"United Kingdom of Great Britain and Northern Ireland";-97600,2629030472;48785,3989692111;125637,236275944;-14904,4577328318;-98515,1287668179;-22983,5720156255;-5647,95708654373;-1654253,03464527;-6111,06351300886;53970,0589853467;1484042,62592064;81076,7876233955;145885,324483433;-1705,90577925282;41342,0849417493;456140,660580962;0;33343,1338509817;348,292471421182;31571,999775527;-243154,273360465;-1723865,03971049;259634,557915252;218451,913182441;119905,565358259;-53975,7893043656;28844,9660791634;-9377,57927982302;2475,64910251028;-22474,774141326;-2515,01648781427;158643,765005421;933990,468130538;30765,4553346482;11967,1470725049;-11725,6611529442;-70729,5957262211;24266,5676258284;2114,90189863796;103602,299261226;-97769,4933278421;28135,9620989691;-314376,098281684;-10210068,7819716
"Greece";-1736,19940606918;9281,61565846093;14880,0207809655;-57135,9711732367;-5692,15274834101;2036,92301876453;26104,7896409637;-73159,2093895242;-11981,7962296308;2726,3763251228;117262,916518205;6427,01749106567;24232,332446431;-215,015518916408;3017,64468589584;58681,6443927282;-33343,1338509817;0;3245,35027664039;4318,9588173068;-11209,1740266087;-93597,0370861942;8991,06920238293;73101,9841417369;-2874,79887035887;48620,6511681146;-102,022388954422;248,010850940808;-148,6477535392;-913,670736177552;-234,993911809176;1729,04140832566;3349,0891278818;2188,46397740085;1044,0685698243;-16707,3944012218;83019,1523311769;1654,52966088492;-184,584117107215;3698,78679204938;-118758,112506198;1734,66223716424;4986,08920540536;-939005,186709795
"Croatia";-336,048426630726;21546,8584557675;-611,396610115324;-1134,46575167739;-1773,43537093655;-1072,20269143103;4606,17174676651;-18955,452496041;-114,582752165893;4490,98131737709;48057,4402263945;2836,96115123299;2857,00654972783;53,3383383179504;328,858215403842;6888,8566464248;-348,292471421182;-3245,35027664039;0;11035,7935919732;-1615,69665226928;-19217,6694675912;576,21857777023;33796,9267059438;-10,7857141493678;956,772492530781;22,1370039655853;-36,7844464189412;-24,6074427473483;-377,603763806212;-377,373497950865;604,743162531752;-880,253733831315;-148,350269265686;-157,400614855561;-4499,10890036878;24594,1190899193;1851,6201552035;12517,1051095518;1063,21610270241;-23,7479449849288;250,260625450599;-2426,35956534548;-204278,840549768
"Hungary";-4024,00179159763;43208,858325562;10692,3263130406;-14799,8985997521;-9173,61564420277;7152,91144298124;2796,75428929048;-53469,2025789141;1952,83330508418;16888,7769668196;105910,077867168;1769,91816879592;-19708,682759911;-2551,55403702195;1404,7210892815;12528,4703840289;-31571,999775527;-4318,9588173068;-11035,7935919732;0;-1561,59986711481;-25733,0138971002;3377,27470041507;30942,985440755;14910,5863467259;21408,2368419787;-975,832128087903;2680,98591628061;-2175,1450938269;-514,317802761423;52,360877061901;-5682,84033511281;-2528,73218989617;-7233,9730177165;-965,053753122569;-82202,6251468074;125011,560259114;7168,78156117482;2730,89209423002;-129,721377360569;-20953,1103204344;6617,66833948544;-14067,5893303944;-353501,5699108
"Indonesia";423018,545944134;18107,0055468513;81536,0720996035;2358,0754757833;147493,47729588;162844,869658014;23360,0223235476;415771,687220723;745,5368926452;11767,5350555122;444786,870682293;30989,5241248669;147054,281525934;7198,74798946785;19712,088236224;160916,236453686;243154,273360465;11209,1740266087;1615,69665226928;1561,59986711481;0;-532249,872468142;15379,4176271037;249282,018820099;1486398,68844896;465575,375992836;3495,7202030564;1862,49674190101;2436,96592294589;67383,3152648478;283,945929867123;315178,585082963;12611,7054331079;32330,1382112842;16018,2282537021;6809,52582415774;214702,307295644;2613,91403108632;4007,48696978054;29065,9229894806;172788,506687879;27965,0408946021;1711440,72577761;319689,852938717
"India";680734,420315212;84257,3621357748;413863,957553135;27193,770053023;341879,460117694;549310,291509278;197380,846692948;2779843,27245157;9752,90302109492;48596,8953666732;1529927,03699506;122315,865765946;492551,139378877;7991,49818447366;72298,803704296;832586,332104672;1723865,03971049;93597,0370861942;19217,6694675912;25733,0138971002;532249,872468142;0;62249,7283151756;715855,561309889;873959,295887405;1064974,81007555;16538,0994078696;2960,33455108201;10904,2979931641;317623,579278035;3278,16663276752;534505,026537621;73458,7308801947;156987,704891712;92481,3248210391;28335,2154698452;1104929,70692172;18610,4472364596;34216,4597924274;133805,154337086;528843,312118491;259377,890801495;5583927,05756266;15691684,5181358
"Ireland";-36667,0122874636;-5991,52282878437;-108093,484420897;-6711,24542167382;-12772,1382408488;-18349,2224511236;-189267,737955312;-120233,2988921;-344,843091165347;-6078,50951711149;-67612,0287662293;11199,5925974202;-70736,9282600852;-790,037204499299;7198,62107864084;-108107,099802154;-259634,557915252;-8991,06920238293;-576,21857777023;-3377,27470041507;-15379,4176271037;-62249,7283151756;0;-78375,5912331416;-25897,508070224;-6405,25446887558;-118,023999844948;5482,45616835047;-2090,01124862201;-13932,9511086497;-915,610410594402;-52860,2253658973;55393,6275787145;-30466,0406999265;-13072,0412726016;-9090,06656611155;-20407,1782720198;-296,070713855407;-566,075086194707;-31291,2327383834;-6458,68684589844;-1493,08308682181;-366431,108058057;-1131562,05736515
"Italy";-120279,025512517;11109,3724591241;72128,1774855005;-73321,232460588;-179343,483372123;-75558,1836573667;-38978,9359403112;-929103,135492255;-7274,80695485932;-27722,7540311536;153299,557776685;-18923,3524373887;-96967,713445371;-6176,32042606722;-3406,33037762769;-374421,123400474;-218451,913182441;-73101,9841417369;-33796,9267059438;-30942,985440755;-249282,018820099;-715855,561309889;78375,5912331416;0;-130006,390576145;-63563,8369209859;-13891,4743027372;-898,712772203198;-6556,88797873885;-111509,398540126;-17065,6455881173;348221,202432276;-16457,3688146569;-152866,768294469;-44568,1053188096;-164007,515032328;-119210,567425342;-8051,4695404652;-37005,3063444463;-11006,7817591015;-276780,379288867;-8868,64849416308;-440539,619036536;-6158922,1701182
"Japan";825907,76676614;10805,4488360746;-43419,9900087001;-2571,27667226565;-135258,037902618;55936,1211447259;97430,7897043829;-6230357,73333146;-2764,83274599394;-23384,7546710121;101930,852032978;65878,118972125;708,142071116396;-3605,36930796883;25844,565620342;65866,7940842831;-119905,565358259;2874,79887035887;10,7857141493679;-14910,5863467259;-1486398,68844896;-873959,295887405;25897,508070224;130006,390576145;0;-467223,03752354;-282,307906615924;-1823,34905137879;62,5994161525432;-267109,244144597;1241,16449109417;-175762,054413454;26906,5965254262;-29702,1809769632;-6114,33817945497;-8580,46353730264;-140535,04179907;-4377,8085859825;-1529,16279359114;27245,5555314555;-60933,7168870105;-571113,678575329;-1283213,77038743;-13375611,3936664
"Republic of Korea";263566,057882232;19984,7011280211;-7526,49988134751;-7860,73948857392;-277145,289041357;-78006,6302684085;52870,2598094057;-4360847,41337898;-684,340207931742;-35405,672114778;340552,188901639;-799,955171350928;-13574,0970996695;-589,014267264325;36164,1553925442;63345,8161610414;53975,7893043656;-48620,6511681146;-956,772492530781;-21408,2368419787;-465575,375992836;-1064974,81007555;6405,25446887558;63563,8369209859;467223,03752354;0;-1665,45622596673;-12182,7529683959;-1070,92185065053;-241960,197321739;-2091,49038036616;-33927,1017837244;79641,3495571176;-95496,4042825605;-4440,48937710271;-26788,343336278;-166928,940285608;-81639,7544648209;-18073,9441778724;17816,5402777372;-164158,009887935;-258552,111891942;-467005,062859993;-7566099,27974512
"Lithuania";-483,747424150632;1461,75208652209;10758,9300831142;-1643,25695662535;-1783,05708500258;-963,881168230059;1988,27321316851;-19203,3714701627;-9,15143103655942;4742,99731290705;14704,3243431713;2976,2562128638;2972,97593119484;-14694,0322243057;7934,23452174734;-4725,99345798213;-28844,9660791634;102,022388954423;-22,1370039655852;975,832128087903;-3495,7202030564;-16538,0994078696;118,023999844947;13891,4743027372;282,307906615924;1665,45622596673;0;-2,16268781953022;-26790,7764806864;891,75436614485;62,6984994117211;-9221,02399843482;-158,815252951099;-1791,99038480192;-494,779905204795;-785,801662740874;137203,596853323;971,949423662229;1081,73446241038;7389,14001822993;-2424,56063080053;256,927019250311;-23945,2080661268;-315852,790946757
"Luxembourg";-942,349836910149;438,712441039009;68247,0534327897;-614,348853267752;99,5874224129393;1389,9635523904;2192,77419857366;-11113,1512300883;296,656816476881;-1567,66570835101;87868,9415308556;-820,599162533991;420,079377692885;-80,0470151258402;-428,127804137309;19568,5274038576;9377,57927982302;-248,010850940808;36,7844464189412;-2680,98591628061;-1862,49674190101;-2960,33455108201;-5482,45616835047;898,712772203196;1823,34905137879;12182,7529683959;2,16268781953022;0;-219,912925118149;478,260096941135;-6,35272468541073;-7761,60370260266;1155,18166750785;-479,724760958394;-1570,93219091271;-913,742619079534;-2000,92399378494;18,8032018308284;-241,865139278307;-2228,04269785492;-1910,04424866269;-620,253467125953;18783,1818442215;-146650,135291882
"Latvia";82,7434204940882;2474,01212135651;2100,61535466826;-102,412315213988;-185,320071208279;4293,14174928719;-513,569059613041;-15231,497048817;-546,083369695816;2984,06153758993;22210,4166552854;3233,71182671926;2329,84609743722;2611,76891640306;10053,7728578346;4128,41040226974;-2475,64910251028;148,6477535392;24,6074427473483;2175,1450938269;-2436,96592294589;-10904,2979931641;2090,01124862201;6556,88797873884;-62,5994161525432;1070,92185065053;26790,7764806864;219,912925118149;0;-35,2859495834898;2,83229392582308;1312,81528952756;-390,083676963652;8877,76419700516;174,469491014674;-153,963257430447;18586,8379919581;1130,27094501224;956,549388372382;1059,09076123473;-285,631243035449;231,845648066401;4429,28232677676;-133454,274773324
"Mexico";-14057,584252269;18261,1674643247;8367,83784899638;-970,616080027762;-55644,5271427966;-161117,295468248;15208,9376156835;-553381,76129032;-77,9483501034586;5527,42181586518;285628,877369486;8405,36047564952;-101436,081736435;1405,91678776116;13478,8037154392;71108,9704224211;22474,774141326;913,670736177552;377,603763806212;514,317802761427;-67383,3152648478;-317623,579278035;13932,9511086497;111509,398540126;267109,244144597;241960,197321739;-891,75436614485;-478,260096941135;35,2859495834898;0;405,553033397768;21223,8603306037;3978,11004069828;4779,37192388084;4322,09036083667;-511,570426876773;-3410,36300509932;1736,35491989029;1075,278702231;27617,7118558159;825,536632239538;42582,5709404907;758746,543085804;-2319398,91125635
"Malta";-17,0764200919756;648,194569356692;942,914666848103;-1730,32408254469;-367,010169722006;1178,93960311266;770,998450030189;-12405,4022795567;28820,7145316291;116,150950793724;2396,65524303468;-83,6802987391411;1456,00359730973;-13,1422813122448;54,9902212795973;7018,63256742551;2515,01648781427;234,993911809176;377,373497950865;-52,3608770619011;-283,945929867123;-3278,16663276752;915,610410594402;17065,6455881174;-1241,16449109417;2091,49038036616;-62,698499411721;6,35272468541073;-2,83229392582308;-405,553033397768;0;1408,83385775198;722,629591684713;24,8220410081962;-66,0849240868478;-905,107623813546;2304,36759483996;66,9024000660136;6,83506253044733;1979,55845946856;3543,10530747947;487,520137235517;1161,13227409269;-30966,739938993
"Netherlands";-21887,3290056146;74,3172415398294;-54943,4430832355;-21142,5269018755;-47316,7479217697;26951,5010251657;-12503,3099802225;-546275,643297414;-832,691422191656;3999,62463362538;-433244,439910653;15127,8911427741;38878,7376187352;-4249,80482558972;40460,8487489795;-214885,240143786;-158643,765005421;-1729,04140832566;-604,743162531751;5682,8403351128;-315178,585082963;-534505,026537621;52860,2253658973;-348221,202432276;175762,054413454;33927,1017837244;9221,02399843482;7761,60370260266;-1312,81528952756;-21223,8603306037;-1408,83385775198;0;38579,4787008125;-9205,18278850333;-5270,67188813797;-27414,7820038966;82253,9474220564;6731,0058429612;642,492599671763;88697,3921617673;-48323,9608598801;-18847,1881769429;468283,749990747;-6012908,94537197
"Norway";-12638,4347196726;12022,1027951295;-84618,7360121991;-1909,49936019656;-60082,7124544722;-71112,1142173675;22229,5262072746;-177819,109509956;-610,568357145592;8030,37277275513;-282158,156066198;-60747,7835912734;-89798,9364281004;5357,04619847785;5680,04503730085;-411904,130139538;-933990,468130538;-3349,0891278818;880,253733831315;2528,73218989617;-12611,7054331079;-73458,7308801947;-55393,6275787145;16457,3688146569;-26906,5965254262;-79641,3495571176;158,815252951101;-1155,18166750785;390,083676963652;-3978,11004069828;-722,629591684713;-38579,4787008125;0;-56330,0276506235;-3535,84517122375;-1807,37968918777;-136491,140126435;2444,72881745343;1198,21206654159;111190,606200374;-22939,0365313456;-11214,8096897129;-119999,222801397;-1989875,72509745
"Poland";-271,597756116276;49146,6500817059;25024,5452011197;-10601,6727533089;-10594,7283585657;480,479303821077;23664,7105970051;-208523,231152568;848,402506379484;17622,2525331049;673344,257716568;6094,60505705883;37888,1339109989;-13300,5268070431;29208,8419852204;68287,4794696803;-30765,4553346483;-2188,46397740085;148,350269265686;7233,97301771649;-32330,1382112842;-156987,704891712;30466,0406999265;152866,768294469;29702,1809769632;95496,4042825605;1791,99038480192;479,724760958394;-8877,76419700516;-4779,37192388084;-24,822041008196;9205,18278850333;56330,0276506235;0;-530,03017848518;-22161,7271750368;342899,557645638;24712,0605536464;9133,12710574593;18038,3704043108;-39424,2910833509;8917,981486334;30284,8354262237;-1473548,47770748
"Portugal";-1976,48599635817;-1306,38668027706;-1600,41396718323;-16281,855979201;-38917,0901402088;2874,60106859721;12653,0518392452;-55669,1095971477;-422,848272328603;3507,20630662442;108316,978153598;4333,75712372729;287058,296031302;-10,1549322381367;392,759979849701;31280,2185868513;-11967,1470725049;-1044,0685698243;157,400614855562;965,053753122569;-16018,2282537021;-92481,3248210391;13072,0412726016;44568,1053188096;6114,33817945497;4440,4893771027;494,779905204795;1570,93219091271;-174,469491014674;-4322,09036083667;66,0849240868478;5270,67188813797;3535,84517122375;530,03017848518;0;-10005,279395676;5846,48368052137;881,989583004231;313,410303684646;5711,22795052045;-2763,37778708739;-342,849208435005;-24928,8239288408;-909027,736188887
"Romania";6,34767128166959;38287,0111529453;9929,56863691647;-22301,7101599773;-3691,8620454442;6035,40472552799;14507,593086671;-34648,4223266618;3656,68953505824;18646,9554535281;181055,54863496;11807,9341763195;32841,2021112927;-419,630849132234;3520,16739021466;69092,6096748357;11725,6611529442;16707,3944012218;4499,10890036878;82202,6251468073;-6809,52582415774;-28335,2154698452;9090,06656611155;164007,515032328;8580,46353730264;26788,343336278;785,801662740874;913,742619079534;153,963257430447;511,570426876772;905,107623813546;27414,7820038966;1807,37968918778;22161,7271750368;10005,279395676;0;57413,5137975549;16283,1997025832;5916,72403257345;3647,90005784876;7961,4119152038;1505,30576711022;12774,0778036627;-188527,316878542
"Russian Federation";5754,60125485626;102804,20036813;-19621,3642954041;-54392,4188410724;-57162,2193100553;41491,1472096421;38395,5787789519;-3445754,35938352;-3150,13674282248;-4839,64519269179;980290,164507175;7216,64860914664;-15684,5183090346;-11606,9387845959;-16601,1394066304;122203,575309604;70729,5957262211;-83019,1523311769;-24594,1190899193;-125011,560259114;-214702,307295644;-1104929,70692172;20407,1782720198;119210,567425342;140535,04179907;166928,940285608;-137203,596853323;2000,92399378494;-18586,8379919581;3410,36300509932;-2304,36759483996;-82253,9474220564;136491,140126435;-342899,557645638;-5846,48368052137;-57413,5137975549;0;-67033,1231876322;4974,80121459351;62094,0918807112;-124890,153157907;-108421,90665981;-34773,1634719947;-19470241,9288683
