"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Republic of Korea";0;5830208,21468096;320750,53671209;15861069,7042206;272029,091101332;12486177,4333518;34044769,4222716;1491042,51338559;22,8328629912563;35,0402248901373;9763561;507398,189058494;9763561;11143589,2662385;318022,76672531;346196216,422519;13653767000;6091315;7921841,59942077;226078,503327486;250986832,329904;155288,208345884;1297993,86244095;983644,324327091;162266,726080116;0;318112,628830417;0
"Lithuania";0;388493,839750902;11014,432900147;659603,025844384;14753,3962901526;82684,2264124027;1460385,20636812;32818,7211219016;44,498540968238;35,7130422194747;905060;15000,9052695636;905060;303001,706129141;8484,34317824403;7828,76889992387;1331513000;725870;261502,109796214;7322,3140215597;6986,01006260988;5640,0634202516;29272,5798553899;17817,8158523381;2952,63787479709;0;151047,182361576;0
"Luxembourg";0;116471,049110837;11745,5287385918;306054,304994067;15041,4399990848;23485,8963768859;259618,752042974;25641,4836028285;10,1249504928933;14,5434336799934;133110;11199,0667786975;133110;115238,482550671;7923,7465571283;6918,77367891324;196481000;125270;109772,61116673;7547,91568360769;6614,1089848316;2282,86741771688;20622,387684229;14442,416824131;2073,08382811615;0;113347,351148219;0
"Latvia";0;225557,248962173;5117,67640775728;513716,537521392;10020,9353421707;41059,6861687954;1129426,11411663;23323,4486288955;48,4244903953606;36,6593774218927;576840;8355,23169245882;576840;183849,911162543;5015,08547313052;5421,29720356968;947427000;490030;162257,354875133;4426,08048161327;4860,64004991961;2679,88479048315;21790,8955039126;14968,2169364366;2143,54976724071;0;99497,758836113;0
"Mexico";0;5823284,82503585;243560,800398975;7314940,14904717;230821,345152938;2133659,82919308;36063499,7181316;1014231,68915912;35,557457042218;51,5711886171134;23002260;485321,141236859;23002260;9526401,58132888;184723,327826647;2483072,83620321;33657027000;16407600;7754561,90989583;150366,166028652;2024106,68530986;291096,844758913;679343,854430757;528910,547922261;73513,1197434861;0;339683,605284156;0
"Malta";0;43082,9786471839;2222,76114577806;126011,344538802;3812,15166705718;2831,0732329018;135567,793304594;6470,57742202799;20,9514212507644;23,3259388766642;70760;2416,86060499604;70760;41025,25467738;1758,78256795154;1575,88634889866;121569000;63380;36881,3679967463;1581,13112581476;1424,86809572841;490,712721940513;5861,49697795351;4053,71681703195;391,836193190868;0;111434,033128983;0
"Netherlands";0;5693887,59899539;295582,36892271;11899702,0486928;211490,976515588;10443597,9129407;11725564,0634935;662104,2476;17,7095436345506;35,786653495251;3609000;308822,993170521;3609000;6064165,27103662;169453,2648;145164,077324571;4262573000;3084000;5341900,62154091;149270,7504;127953,362185451;102396,6912;528053,120762;353281,254429479;40273,747588895;0;170994,492410284;0
"Norway";0;560188,956593623;141456,964120783;2029959,1192316;63596,8199947587;5393530,03600948;2614795,21097922;347859,62289;7,51681149210601;40,9227667756644;1363000;205739,760622128;1363000;3330320,70003008;81380,6338727449;616003,126127127;1,733e+09;1253000;3101405,45936774;75786,7980034051;575717,872399399;113110,503144292;354145,196151616;142119,862267872;77373,6323510564;0;110989,49308673;0
"Poland";0;3516376,73419168;115681,398531634;3598401,27003372;109613,19094083;387831,694502645;15489923,7650271;416139,731215845;37,222890781829;32,2848511199317;9317700;165979,367472071;9317700;2715425,78723871;84108,3571100096;309823,040757641;13569880000;6610200;2245947,04683124;69566,5914173803;255787,670391035;62844,0617684765;247807,766962416;250160,363743774;18730,4379125582;0;140019,677121133;0
"Portugal";0;970651,746344179;37758,1317116059;2468229,87451384;64026,188175096;173800,127758159;6076677,5008231;208832,132867696;29,0983835551445;22,8782400520447;2776430;85784,0611079768;2776430;1287702,19971512;56285,0200358846;48324,9363711274;3958184000;2121060;1099278,52585807;48049,0860904234;41683,4754705259;20270,8707650888;149722,621826145;123048,071759719;9128,36156275982;0;136787,505673778;0
"Romania";0;1632054,04173245;27792,2281861409;1866466,36307555;44024,8972418347;-583632,600014314;11798853,5096094;154898,754741656;76,1713903335619;44,5056621113869;6880200;68643,2177322387;6880200;1540396,55572165;34611,2490556012;151417,608404456;7984417000;4147100;1311168,94301825;29460,722092769;133281,989282615;29246,4252319149;150413,083347494;86255,5370094174;8658,53321961659;0;137365,130350238;0
"Russian Federation";0;7310968,73461173;227610,479482343;14296676,8846388;170111,331884409;9883376,14987897;75135728,9104857;1055924,63721304;71,1563366006835;93,0100505744498;51330893;494034,189703859;51330893;22011487,8254543;236657,089094207;11154578,3246571;81090618000;43863104;18758711,0073298;201684,773758019;9526752,02769821;218445,638646764;1334778,6116563;561890,447509181;213012,113659641;0;211924,081682939;0
"Slovakia";0;896924,945906677;34598,6171103812;1329854,60151606;38064,3637369069;258273,44739041;2472529,77181191;84661,6520058215;29,2048372932989;29,4883790042506;1175070;29579,723035548;1175070;361832,745387981;12270,3504772448;12553,1759767224;1728753000;1036980;317429,486653614;10764,5620875891;10973,1956217172;14258,9683488157;114110,97563591;55081,9289702735;7451,24223844968;0;135293,113693821;0
"Slovenia";0;403549,344022644;19135,5403655183;698522,579151557;19812,0189331355;260882,115871338;1165770,79322385;47310,7099498623;24,6407376777747;27,4141768082549;553920;19044,5060873425;553920;331151,060654926;12079,5551502831;10482,0597645919;709661000;440260;288350,073623089;10518,2831364924;9172,12666923284;5431,07085888875;47625,3351089621;28266,2038625198;2901,78858464627;0;108915,339516581;0
"Sweden";0;1302065,03957109;147251,790909069;3344429,65889895;122976,489578543;3265717,77830161;4686803,68644094;425655,107065;11,0108010185938;30,4956789696307;2408000;195875,677390269;2408000;3164450,35512886;103767,17167964;859895,490831482;3680700000;2289000;3009150,49814121;98674,6516166401;811848,335744268;82088,4317288258;348921,17167;229779,429674731;24386,2932501662;0;115433,570943142;0
"Turkey";0;4301039,38306584;122201,309028487;6087963,94419522;124765,313879094;1657711,60550396;27378519,0108998;649855,557066376;42,1301606383023;56,5575351499495;13617406;273304,190791975;13617406;6603648,09887514;116759,828400708;219257,493435333;13946817000;7146366;4057975,9201675;71749,5185992229;130325,38458641;134592,782505018;828488,364362626;376551,366274401;67700,4308734382;0;188570,032820002;0
"Taiwan";0;6547025,05013481;222393,816828375;9252287,22590852;191722,06408208;4250964,33215671;22896329,9066522;581213,027573699;39,3940411181662;46,8847550449368;9361801;182325,942686637;9361801;13256326,9484937;282742,800635051;9370382,2061566;8476791000;3928484;4433125,78330087;94553,6727034603;2959046,14549332;-114157,571745683;536727,636772703;398887,084887062;108721,249686101;0;303219,62920904;0
"United States";0;9303296,22560211;863619,097416347;109672284,968562;1695161,90285145;58463411,3826622;123437984,621413;9915479;12,4490188140596;82,1985234365427;50745006;4517901,45893103;50745006;225877141,943174;2747946,4654563;2964617,21107992;85641635000;46001866;208158524,399085;2532387,63540301;2728699,41779679;1720585,14281088;8808756,72934778;5397577,54106897;458614,422063429;0;200281,465508949;0
"Rest of World";0;238861547,992268;1932755,8299878;78740538,6704352;1786481,51311544;-152749519,049228;1519526963,35284;8635890,78911806;175,954860993329;48,6183102914439;934785105,677805;3175033,58916532;934785105,677805;0;0;0;0;0;0;0;0;0;0;5460857,19995273;301656,855603192;0;207668,731898596;0
