"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Polônia";22678537,3155611;68796851,9503251;97315579,5743047;-30637980,2216337;-18588793,0299056;53637956,0242278;-947569852,683216;-903458,667467637;39068552,5060534;1147181708,06573;50884117,8366986;29188504,261795;-12725230,9178047;90925101,5660833;245047026,701216;41544843,097805;-1785432,48299972;9294449,02814668;-43266326,5464833;-351429600,897027;25610020,9727178;247213722,664151;104697390,146391;123287198,952619;-11701525,3679951;15233609,592517;-26021413,3042643;-4248682,36744279;609494,735076756;151762427,734878;0;-4831078,17176903;-66541153,4870416;297083645,02585;42011285,5997522;25771665,2128763;24769359,0138284;-43468256,4333022;47448068,5550548;87390894,4852116;-3475336951,03775
"Portugal";-4672747,6796578;778131,413632251;73146230,5434746;-2890027,97709372;-82569569,6777874;-9778331,83656292;-167055198,904349;-1613755,78980467;9843883,00544089;489729201,800554;17305181,5650091;771339973,255721;-768220,37939652;7379117,64040112;187008685,308398;-70526946,0761796;-4183206,16879593;-6010678,61140145;-9870735,86725384;-200446660,758082;26607474,4781221;194949251,727302;31247934,3667845;13889816,3167529;234315,248535806;5920736,57768391;-1500018,24609292;4643695,09664515;-234956,866227283;103853227,62478;4831078,17176904;0;-9119865,00559104;1634096,42797866;-3895091,76795254;-853297,319981627;23141852,6508798;3023512,12065274;2839559,23729125;-99750111,916845;-1858874470,91248
"Romênia";11704235,6361336;127602166,948063;57287230,0357773;-14214783,5312538;-31670369,2836236;29238497,2341201;-307708783,368183;2864443,26998127;69322280,3002054;712901773,757766;14877633,2769986;103977233,997408;728582,313216305;18181119,2526926;336745530,855717;165323993,483047;37425315,303133;77633111,7994377;-8001563,39538456;-91910440,2391416;21017611,0953097;745022969,544472;51962845,8464355;37295405,6980719;1665303,59497711;2732718,69271436;132612,102020962;2921023,89653582;952945,583902892;63745600,1758139;66541153,4870416;9119865,00559104;0;166125119,912263;31312462,2672864;18269792,9271463;42259688,6646381;60698121,9610517;11658659,8212031;83299475,4494624;-838973852,437288
"Federação Russa";29008903,4988277;105556764,029219;124222892,196771;-14402909,4714735;-313199193,403277;68176758,6914482;-4022944534,66674;6042331,8832555;-122103542,032059;678624261,18748;45665426,5068088;-74900689,8659051;44084525,676247;201541676,557034;138964911,226311;259279610,398457;-144625895,13387;-172076195,078315;-91798625,4478409;-1119843017,31177;39499964,8607011;172099858,233873;1122756532,31677;507990929,569638;-154436713,368989;6577478,11853214;15621939,972559;-6758577,80487093;2328923,8696731;-308933839,580924;-297083645,02585;-1634096,42797866;-166125119,912263;0;-144641465,110877;41057177,449468;105074475,223354;-258916721,821837;-52392739,6359227;-130034837,217781;-16802737984,061
"Eslováquia";569855,750194033;-27765236,9950593;13443590,4512769;-10555174,7930465;-4239711,14505185;-8845987,01348719;-180313898,727907;-1329501,4593467;27687860,3284945;180764876,48508;1906152,01273138;-8612745,15881087;-2005946,96558455;-9160562,2195061;6602584,316562;-2378760,32821868;-5578929,88119669;7182723,77367663;-11529577,342773;-72398304,5729405;9098514,65937939;5472741,73503059;33248392,9087026;51056684,9099566;-4542217,09938018;1911161,48153879;-3853348,16189569;-4405319,6746447;90070,4993850255;9059314,34592573;-42011285,5997522;3895091,76795254;-31312462,2672864;144641465,110877;0;-4902782,21625211;1648533,8059047;-14765471,9570532;12237431,0110107;-50737461,261997;-1068405575,63659
"Eslovênia";-1888313,18694682;124370294,263819;29344849,3978372;-8054296,38201826;-9502778,91385995;-3025436,23118969;-40875409,3550975;-265865,360931918;-5176047,93969498;97046145,046628;-8513478,06365236;22783977,8907023;-1095498,27852503;-14048,9412789699;11261122,3966937;-4753393,50692303;2584539,19330097;4977584,17126516;-4537967,29179174;-28145548,1898664;1615987,96914331;136316203,468086;1682391,77500391;4634489,66015149;-1705895,94910817;2773781,15970692;-1242721,44520279;-4053989,44314163;-196185,428869444;36853963,0170742;-25771665,2128763;853297,319981627;-18269792,9271463;-41057177,449468;4902782,21625211;0;-629368,119253535;-6625337,50716149;459213,582903372;-25194653,6700137;-721729761,262273
"Suécia";-123757389,735806;-8017873,82432859;10674650,6898631;-21291982,5116966;-118250858,787046;-109643672,129272;-962221156,380146;-1999786,11618411;4284174,98510872;581973480,79709;134953635,063229;-157703750,870933;-28509416,8634359;80020251,5755063;-43182547,2205809;-65916325,098756;-35374120,1570041;-22254471,6987151;-109796156,064739;-398232860,043758;50922983,2895018;-78604551,122408;-44848187,696298;-23614217,1768786;-21227188,8006288;24464419,7316975;-33893684,9998387;-72408073,2547995;-481863,275207619;53153668,3693723;-24769359,0138284;-23141852,6508798;-42259688,6646381;-105074475,223354;-1648533,8059047;629368,119253531;0;-74222608,412092;-28380021,3400575;-980770438,73996;-5224745245,66356
"Turquia";32065881,5679499;63528043,8909726;97042095,7515893;-42510271,8818377;-27596883,0822263;34743321,8889465;-1480231222,1285;-616036,758303848;22829412,4173268;969538005,437456;35984743,2573121;117500632,011444;-4047491,14915;67014315,9150199;413456671,232835;122794721,077098;-17326597,561056;62235637,0924645;-137467461,832656;-808279115,814736;23283080,8921482;445892741,273208;178642233,515204;233209828,825322;1660999,50392393;6379160,60638755;-691308,267562984;-3756161,76254153;-1151001,15021025;116472463,184992;43468256,4333022;-3023512,12065275;-60698121,9610517;258916721,821837;14765471,9570532;6625337,50716149;74222608,412092;0;47466543,4254334;89281437,3464092;-3805912394,839
"Taiwan";383275844,354831;41447779,0381725;26150647,7129657;-4376484,03830539;-104224696,593978;978272,842508972;-6187549920,78734;-1257149,14440626;-33095510,8768424;335813527,091879;-2363248,88625177;-26299376,4879731;-4504279,7827306;12327710,6628117;115687641,597062;26146146,1537463;-7567897,85715938;-42522485,6615336;-9526310,07186034;-775324620,99456;34444424,0308902;56946588,314861;2095619622,20271;369225291,901495;-1838868,99134304;1157409,66205368;-1272206,72393884;-198222940,759772;-2364928,3252472;64457967,2024639;-47448068,5550548;-2839559,23729125;-11658659,8212031;52392739,6359227;-12237431,0110107;-459213,582903372;28380021,3400575;-47466543,4254335;0;6730439,29344702;-5776611080,99181
"Estados Unidos";-491851261,616327;467958910,814309;306963179,828372;-40135900,7901988;-1172126561,88758;9075795953,86633;-46511403208,4459;-12434207,2606281;24429327,4958919;4602553583,12416;289206601,526181;137914616,965327;-5828110,91486675;314772147,749602;1141986700,20318;1979239220,93228;-26241679,5143044;56210994,7261649;-1840955476,11744;-30961814320,807;1020675928,00195;1943826644,40631;5002621321,7425;132653119,080477;12954553,8726231;25238079,0428939;-3649116,92831879;-1710016038,35424;636102,540322334;76697069,9394271;-87390894,4852116;99750111,916845;-83299475,4494624;130034837,217781;50737461,2619971;25194653,6700137;980770438,73996;-89281437,3464091;-6730439,29344702;0;-85788168218,1957
"Mundo";5988033892,46118;3076896349,60843;6975150868,07391;123464341,382557;4475834008,10385;8575825698,44947;-7818443556,0534;217991229,332383;1697336788,36142;36679628953,185;5041024840,90971;13657604422,3165;376777696,707628;2173180584,57157;20563387149,0137;19414980981,8954;2748840428,4483;888527344,453813;1765582048,45725;-13643105100,0134;2104419763,76524;17183746053,3807;31770838707,1617;9737369262,57966;303854369,522504;116665941,81324;164006201,461156;4272434125,0822;75219666,6693233;11728113875,4553;3475336951,03775;1858874470,91248;838973852,437288;16802737984,0611;1068405575,63659;721729761,262273;5224745245,66356;3805912394,839;5776611080,99181;85788168218,1957;0
