"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Austrália";0;1588108,69091737;243408,064317842;9524773,23374766;210035,431575239;9282174,99968843;11099134,3169788;1250941,16967;8,87262693569099;10,0186973395154;5206002,4187359;578682,7336;5206002,4187359;0;0;NA;0;0;0;0;NA;0;0;672258,43607;64276,2585290713;0;379476,886496302;126316220,408898
"Áustria";0;1579940,5434512;142787,960242278;3648161,33329734;140114,232488099;2176019,5565718;4686966,99656608;393558,82991;11,9091902921805;11,0124909018609;2016501,28685733;161792,18356;2016501,28685733;1222251,16020009;110987,711235572;Inf;0;0;1044643,98940355;94859,9184973702;Inf;36580,7981144284;0;231766,64635;14362,979673223;123752604,357275;165816,772193969;540882722,025838
"Bélgica";0;2833679,7231532;246004,77412748;7268264,95503491;239923,748679375;4679758,67660069;5809586,61059736;501826,2305;11,5768890853093;15,9824082724644;1940118,88286537;190445,66029;1940118,88286537;2037728,18437169;127498,193615942;Inf;0;0;1853142,5906446;115948,89575167;Inf;42005,558614058;0;311380,57021;24055,0589072709;88641335,665943;146592,165114603;333333782,841401
"Bulgária";0;924071,893483289;17556,2122845022;751439,763056611;22434,9479984265;-369331,922437768;3588998,15057553;66301,39871;54,1315601239981;33,7381663750309;2094410,90368185;21792,12276;2094410,90368185;400639,886323055;11874,9751207452;Inf;0;0;291622,70929227;8643,70357448043;Inf;7299,57003925476;0;44509,27595;3020,91939727414;189942492,982104;157471,642782316;325615756,11414
"Brasil";0;7846644,42294815;199187,884859931;8602842,8746544;186922,857408791;1250697,12720615;79505512,4878;2043807,76314;38,9006803485529;22,7750234689517;50064273,0456955;935675,79666;50064273,0456955;0;0;NA;0;0;0;0;NA;0;0;1108131,96648;84795,197757915;0;388241,677569561;146800723,699394
"Canadá";0;3380960,30550983;393469,075316969;12629105,5197143;386793,818982238;9517276,72893582;16330495,6339524;1584363,97332;10,3072879142362;10,0832323780819;7136227,49697118;702340,32286;7136227,49697118;0;0;NA;0;0;0;0;NA;0;0;882023,65046;61236,7303504839;476316890,901198;330418,357462511;88162952,7694527
"China";0;116645466,31997;1573647,36742705;52107773,8881421;1318234,51494511;-54240013,2981191;1343734186,507;14431136,27535;93,1135401168823;103,644745834328;572632413,115465;3945334,90655;572632413,115465;0;0;NA;0;0;0;0;NA;0;0;10485801,3688;919199,643443236;0;293765,118442017;130390328,261534
"Chipre";0;48893,5786863459;2421,17765127338;250924,851971625;6883,78023783643;22109,0450531139;293060,041433901;14959,66319;19,590016012513;11,9187225383358;155810,831116452;6938,03066;155810,831116452;67335,2784280994;5649,53821280088;NA;0;0;49951,012278624;4190,97030893702;NA;994,353267199116;0;8021,63253;475,02248813955;15944587,930073;142900,360108836;368528797,280376
"Tchéquia";0;2443689,95494443;123191,135801078;2972215,69988872;109636,447930294;1075020,66520587;6235558,64192908;298002,09568;20,9245462777716;15,7273609310043;2855930,00824383;99709,44156;2855930,00824383;845111,782619728;53735,1299005103;Inf;0;0;716305,749745218;45545,196863456;Inf;35428,0640894897;0;198292,65412;17536,6261754614;270543376,608088;257070,349588272;461795227,687022
"Alemanha";0;14232189,3453349;1259193,84929431;34214968,0416353;973561,639918607;31498835,2056775;41552228,43484;3318092,09614;12,522928005277;12,8267282581431;18477690,6358642;1431993,97271;18477690,6358642;12276711,4839428;957119,480265665;Inf;0;0;10950183,1109407;853700,405166761;Inf;341413,510244336;0;1886098,12343;163162,33158969;1086462202,77721;202459,947833074;190073546,283455
