"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Dinamarca";0;1993478676,28608;112249,983532076;5056311405,60508;84788,6504005164;5367676848,5461;5266525107,00869;263818,87704;19962,6545533745;21083,640705985;2300909000;122541,03149;1437947;1682520434,32855;79802,1773275113;380978,462480314;2131222000;1348594;1577387659,65079;74815,715257518;352488,036754814;30889,5993924887;181304,646624874;141277,84555;18443,2655122509;59358322,0944521;158437,032244448;7220565112,24989
"Espanha";0;6538106423,25648;238397,804667586;23666447800,5031;326508,649113531;9733151905,25474;39262252399,6123;1418424,92481;27680,1765908559;25104,1901993853;16235578800;552356,84144;9741300;8461748232,11085;337065,173777964;184138,740038622;13840498200;8412800;7535777143,57789;300180,052960339;162841,960508702;166555,976422036;916860,756038355;866068,08337;81473,6600755887;516551529,949082;223272,511628721;13317904680,9255
"Estônia";0;574701115,232138;8173,85154062859;841188113,114601;10531,3898473143;68617569,039163;1470884653,278;20305,26502;72438,5843685974;48613,787866794;738433067,071925;7476,55264;378824,646386752;204923407,728328;4215,33512858196;1741,83691327847;675467342,538823;351610,532973462;189189585,58949;3891,68575194935;1612,53260694207;2416,20016141804;14585,8572361052;12828,71238;1401,3453405651;28260408,9097774;158734,271726532;12119236973,4518
"Finlândia";0;1828692640,20276;82255,5688128289;3774321388,31735;62439,3829152441;3608811642,8689;6223361903,02278;252221,15629;24674,2263597716;19587,1537157789;2352500000;105916,01895;1357000;1328375194,61876;67818,6945328694;49017,2533662252;1897300000;1183800;1136274880,53977;58011,2300657764;42374,0984272576;28410,4875871306;184096,431667276;146305,13734;18384,4769145647;83468413,5995077;196745,369054673;9262120112,90585
"França";0;9430183727,93035;504304,398357651;33162352917,8083;504792,268869533;23691221961,4652;39765190309,5416;2010193,10359;19781,7763072239;20008,4712582853;17020020048,0185;865190,47103;11678626,0749534;11357290460,3738;567624,098501323;398944,320380864;14977045292,0002;10372458,5271585;10309987124,3412;515281,102251723;361337,331094578;224464,787778677;1519904,74099433;1145002,63256;135743,913981189;483965037,537691;212080,916187661;11341764849,4372
"Reino Unido";0;7683706222,67387;414337,862962066;39699804667,2406;510964,869820212;23906142986,5205;42388294269,425;2076466,38289;20413,6674779341;20446,9338156703;20452130215,4491;946550,475;13237493,2772617;14095864119,5161;689387,6728213;290614,345705426;17225574826,5714;11149128,6512279;11997420028,447;586758,882119151;249521,516272362;187553,804908701;951182,793976555;1129915,90789;81567,4098306556;498007143,718912;217644,082987278;11794564133,4792
"Grécia";0;858881099,564701;33427,8804134126;4467277151,97604;66999,2612876951;790732415,626732;8130178924,59934;198347,96455;40989,4749514803;25973,4850780126;4449884580;100468,60411;2162873;1551433727,77411;59731,4423965173;30426,6840094789;2648554858;1306937;1031739810,20026;39722,8099002264;19061,6393068674;33112,3671334826;178131,538873604;97879,36044;21126,4321144008;129882517,731601;205601,862500341;12862837653,3085
"Hungria";0;3149078442,83666;67346,8438389471;3254391790,56819;72157,6702888647;-298461844,047915;8557505970,62446;149084,45899;57400,3892062181;34626,857566716;4875491546;52652,976;2465404;1020048894,06196;29458,3154736645;2880211,63102374;4182729640,99306;2144843;899218542,193315;25968,8174262068;2479045,89784184;16562,7489563355;109429,83590798;96431,48299;16253,8551033042;237372321,551526;200462,821859123;4757567589,32478
"Indonésia";0;17446151160,2774;104331,475931056;9135459557,32723;74428,9954204555;-5800960701,50482;145174735952,895;505870,55659;286980,007161311;243213,44872983;93261855406,52;243104,7843;68175942,3322169;22184669251,504;91214,8130268386;183325816,944606;39447104069,0015;26897206,2211651;15876086287,3454;65276,3503427029;128372261,270632;148909,730093161;378772,056334055;262765,77229;28236,0660507519;2690871885,10507;286749,865080823;23473487623,5056
"Índia";0;105587478828,592;147176,506903963;23033070235,2269;194803,496846478;-86551766884,7346;1342661964945,64;1393476,56444;963533,94036822;1167086,28438644;891991724304,386;566367,2067;387641311,663808;296196912976,474;253791,786382092;6443898,88296613;381829102850,99;164214412,307769;186216071138,008;159556,387243386;3968663,68463244;265504,210617908;1299967,86633137;827109,35774;111640,426994637;47337840705,519;296531,311562816;25976472594,1969
"Irlanda";0;1772346857,16434;107468,124569465;3308539293,0978;69885,2670818775;4690541412,69405;5276342924,41846;264776,33627;19927,5471469551;15014,9541841417;2088800836,20737;106590,97866;1082403,43731683;918946280,077527;61202,0702033234;27799,1523292163;1623025030,65344;873397,037721164;755584937,23887;50322,1606920981;22258,7940065951;34795,0377266766;110045,39106795;158185,35761;27780,972465473;84881697,04679;198671,461405175;6063195092,77158
"Itália";0;11092832665,3494;416274,602575803;33075305151,9145;428902,202977189;20922631349,7327;53169673881,6257;1994630,72357;26656,3997302029;22051,6939755288;20930294616,9981;793067,18022;11928300;11696761509,7347;530424,625097503;326004,808831984;15154521665,0218;9500500;8970730450,4777;406804,595621212;247238,509235405;197576,447102497;1672181,60216393;1201563,54335;145086,027996568;836722774,253643;223019,799345052;14834911471,3045
"Japão";0;15419490894,683;607395,826139731;70060525465,9961;546592,050553854;59744327405,442;137853119525,944;4557726,0556;30246,0301133208;22870,7023653616;58047348136,3628;1844148,03729;30358774,0541513;25318756881,0685;1107038,88654572;155283988,221619;48782173442,9449;25130594,8939784;22902097947,4014;1001372,74236437;141189063,259279;717338,48099428;5424731,47425535;2713578,01831;546466,150288989;2530600532,59687;350529,389945567;26433396542,6255
"Coreia do Sul";0;14800012246,6456;343937,708422299;27875783879,8391;293311,108684105;17324888750,8524;74017317882,8281;1512828,38873;48926,4469349129;37942,8532639307;26083911950,3646;515629,07887;11194634,2743104;14128631465,2309;372366,078190064;290721043,363258;17263640318,7362;7324983,97296481;9881992489,35345;260444,105787571;206269381,284567;94126,6472999361;1115390,09106013;997199,30986;172533,461214316;1345167979,95187;394049,740287762;22985217392,4966
"Lituânia";0;739004548,511097;11191,447550516;963654338,843536;16186,4077189526;-194579841,194958;2658064204,06737;33241,03413;79963,3427068524;55102,8969918944;1700905800,8089;14834,11211;931000;455998522,579413;8275,40015993152;14425,7073981233;1416256758,9852;767600;403720087,765869;7326,6581215368;12430,2542368732;5688,99860006848;23369,0184050472;18406,92202;2888,39758019258;67458763,277655;137177,034686837;5807008490,46057
"Luxemburgo";0;235220907,668092;13322,4536810746;477663205,228229;14816,2133179256;117070266,346619;453571330,454286;27104,13404;16734,3966711835;13076,4675350817;221505577,28766;12143,83197;134100;102174370,839864;7813,60643199316;5164,09160835532;209468906,152287;127300;97827688,9521824;7481,20153166207;4960,95963248946;3163,22532800684;24353,1107532675;14960,30207;3165,75109411061;10482972,2697572;135526,573445444;2811057983,8523
"Letônia";0;341957614,224829;4935,08722441891;591678504,972252;9981,79878384138;-173852262,218069;1480251324,9435;21700,12819;68213,9438063617;38745,9644490582;821842613,635836;7515,51186;597700;189756879,288489;4897,461761159;1583,50653681501;742635544,186094;506000;169232437,623945;4367,74358388847;1393,89744354522;1718,805388841;17196,8396137712;14184,61633;1968,35927139559;44900537,8142543;100489,891670589;4897984030,10837
"México";0;13997808716,9957;223297,325414147;14808815509,149;241396,165300755;-708038349,524153;79867226050,3434;1020182,61352;78287,1860311092;47007,3526588139;54363492072,6707;497521,62554;25206908,3119304;7910781916,93266;168288,181943583;501353,565189029;39053786449,8473;17957393,2774153;7172930183,60047;152591,664450083;444117,748698763;307798,103276417;910851,136827713;522660,98798;96194,0039827528;1961522536,03237;393478,03790111;9188549872,77959
"Malta";0;102974518,646678;2770,00280629203;219415291,468748;4154,5991841216;230871,297801374;254951474,3436;6436,19577;39612,1378923811;29741,0972974609;128563139,080731;2498,21177;68834,1516948258;46694808,7069848;1570,04323814816;1006,13878244339;113345121,970916;60686,2540491899;41167544,8044116;1384,1972403596;887,04214778159;623,103721851845;4795,08262910686;3937,984;1208,09834888458;8080819,93020679;164028,992962216;4641364250,0453
"Países Baixos";0;8944996080,306;300441,35490318;17846633422,0228;222368,100956348;15454366568,8889;17979372249,6709;661703,69831;27171,3340813879;24820,9793953197;5193072191;288125,88102;3581295;4343770791,80869;175004,004581212;106817,442830663;4347272528;3193932;3711528514,0098;149531,912294712;90570,0781010054;83745,0159887881;383652,39821035;373577,81729;43398,5890732761;152581048,152416;218424,011219983;19890124595,5502
"Polônia";0;7211851007,22847;124953,477529787;7360877606,58668;122846,1132834;325898787,867196;29135982633,2743;414470,0031;70296,9633878295;45697,4561819797;16720431594,8281;160072,81177;9147975,31731029;4749623778,80406;103936,283890503;190617,523902201;10799657941,5382;6482913,29192547;3097603823,78067;67785,0384372638;116144,495745904;39584,4518594971;315991,674022891;254397,19133;27586,2677822667;590831460,236778;190009,840174105;9395078353,93362
"Portugal";0;2028841913,34116;47050,5184032721;3538604614,35449;65471,4775841958;-36318082,2929034;10040671399,9336;202587,41434;49562,1676827489;26821,7300480002;5028753663,36687;83349,34517;2819000;1537275482,56437;57314,5535285481;32634,3845679713;3881808433,18568;2214000;1315639894,1228;49051,2689438129;26722,4182439151;16563,4427114519;133697,044921935;119238,06917;9117,64422514265;141788707,918082;178938,356125238;11937447104,1186
"Romênia";0;3443547097,82309;29648,939429999;2834760335,93287;47727,5990229422;-2126138160,9167;20313476973,9449;154408,43799;131556,780434891;88231,6102003153;12532295000;67671,30471;6733300;4578533954,54666;51892,2180401316;5388,43030515735;7781800000;3979500;2597970789,67449;29444,8983054511;2515,34081716741;10898,9130798684;152570,900443236;86737,13328;9674,81800517789;483988124,615614;188083,732325418;8680854870,60119
"Federação Russa";0;14822913254,2556;225412,846006084;21191144233,2718;168815,842445424;11118447226,6298;139498227901,169;1056013,62097;132098,890706574;129820,660786418;95992613449,7149;495922,61422;50902691,070457;32431479855,9462;249817,553380835;594525,367131032;78602499488,1658;43426871,5450104;27767548027,9113;213891,593677794;491747,576752775;205323,519319165;1057600,00366378;560091,00675;165911,302443907;3238926445,86015;227850,96784815;27602576082,397
"Eslováquia";0;1879730747,63783;39961,9344465163;2573281214,76264;40774,4134709144;625358675,691802;4337227232,31839;86288,78689;50264,0886335259;41661,3205104411;2025270000;29927,97;1187723;417184179,632904;10013,7051471604;6703,91781033612;1750391000;1069127;362210621,93643;8694,17045591854;5900,21910874791;16333,3317128396;69580,6044814735;56360,81689;8144,50142301964;90746682,3098914;168265,622614233;8372418637,22944
"Eslovênia";0;852579624,213226;21735,1289540055;1121099636,9902;21829,7642705714;260577220,931686;2138005712,24118;48214,30458;44343,804828579;30597,8428669416;1028699102,39496;19072,04406;558609;414931137,06123;13560,7970426415;5908,60274815561;781348400,943295;444816;326031173,884864;10655,3646707269;4581,17263908307;3649,72292735854;40190,6807694802;29142,26052;3855,15627285133;43818202,2576202;135817,013290945;6212975495,73657
"Suécia";0;2849819613,46065;152946,544911739;6611988862,34649;124435,450708175;6155120366,48092;8540834660,56076;418244,52216;20420,6730944188;20263,1046827624;3934960000;189048,04599;2415000;2426237363,49598;119736,703801365;934162,456622053;3701970000;2299500;2309108569,57226;113956,306583985;888103,825405184;52266,6406786345;274921,302225984;229196,47617;27396,9507525043;130895791,510033;160630,570352061;7173839276,71275
"Turquia";0;6713717238,36187;96174,3755867628;10842654298,2152;130909,01557714;1213640474,22299;48916131695,0671;644102,57811;75944,6295628912;51427,9574152519;26155510292,0869;280643,35034;13455387,4572796;5938731241,01619;115476,708379924;4860,00409358849;13801632152,0945;7071072,35468445;3651273167,66618;70997,8259137185;3282,23114051806;133450,310000076;789217,806891454;363459,22777;54199,9764350574;1437977609,7204;243546,116756452;17638350509,8728
"Taiwan";0;12699671098,353;241608,415569117;15384429871,8914;196457,492064395;6474299507,74022;30464333001,8041;521361,71756;58432,2399895005;37818,4573065218;11846394746,0835;143234,6671;5360379,60549124;2918769682,96693;77178,4438299546;2164680,40062875;9577688973,98877;4321701,77225262;2548688088,87207;67392,7037323266;1880014,02530949;53965,8365500454;401259,375743229;378127,05046;102301,428344265;1245068270,70461;376189,610096799;16751624255,739
"Estados Unidos";0;22339271218,1189;940552,541951131;206611045760,039;1808306,28782046;111440746691,866;238929610721,465;9740304,12354;24529,9949253154;19172,39498406;101618572365,201;4233955,54649;51060717,4815861;50438223785,8052;2630773,24599977;2270764,69683087;92434954410,6586;46659180,3912308;46436951238,1004;2422073,57383928;2123301,78005008;1552097,44981023;7604736,19914408;5506348,57705;517017,332856253;3269820630,58538;263675,556351612;18449069402,1045
"Mundo";0;302742825231,925;2100153,39846189;137784713545,555;1859782,4881052;-144783654877,782;2128524554558,09;7737436,46674379;275094,285259295;220354,774975324;1484294783864,87;3403204,25777268;0;0;0;0;0;0;0;0;0;0;0;4334232,20897112;352924,089922119;50109189671,465;253334,71147729;6706732270,08862
