"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Irlanda";0;973460,921373473;107468,124569465;1994476,95775933;69885,2670818775;2948479,35418498;2874951,13769118;264776,33627;10,8580365533856;9,5416211288842;1082403,43731683;106590,97866;1082403,43731683;583966,966183485;61202,0702033234;27799,1523292163;1623025030,65344;873397,037721164;480154,991710829;50322,1606920981;22258,7940065951;34795,0377266766;110045,39106795;158185,35761;27780,972465473;84881697,04679;198671,461405175;3198219948,15867
"Itália";0;6244156,98110051;416274,602575803;20949106,6708468;428902,202977189;14057334,3088898;30638830,4631345;1994630,72357;15,3606530276928;14,2159427402662;11928300;793067,18022;11928300;7540486,09841328;530424,625097503;326004,808831984;15154521665,0218;9500500;5783110,83782831;406804,595621212;247238,509235405;197576,447102497;1672181,60216393;1201563,54335;145086,027996568;836722774,253643;223019,799345052;2592602295,37637
"Japão";0;7889926,29482304;607395,826139731;43846578,0108277;546592,050553854;39075016,174167;76062315,7630104;4557726,0556;16,6886545692131;14,5410765637472;30358774,0541513;1844148,03729;30358774,0541513;16097537,2083068;1107038,88654572;155283988,221619;48782173442,9449;25130594,8939784;14561037,7155697;1001372,74236437;141189063,259279;717338,48099428;5424731,47425535;2713578,01831;546466,150288989;2530600532,59687;350529,389945567;7783354535,84537
"Coreia do Sul";0;7112953,83815294;343937,708422299;16565752,3630096;293311,108684105;12049219,3513597;36521405,8030278;1512828,38873;24,1411425612438;21,432383245254;11194634,2743104;515629,07887;11194634,2743104;7980692,49530165;372366,078190064;290721043,363258;17263640318,7362;7324983,97296481;5581937,88920669;260444,105787571;206269381,284567;94126,6472999361;1115390,09106013;997199,30986;172533,461214316;1345167979,95187;394049,740287762;7496557637,1605
"Lituânia";0;402840,215394086;11191,447550516;609156,391096402;16186,4077189526;-49853,8747444612;1484711,09439036;33241,03413;44,6650091746215;34,1410587963789;931000;14834,11211;931000;282530,923423785;8275,40015993152;14425,7073981233;1416256758,9852;767600;250139,865708355;7326,6581215368;12430,2542368732;5688,99860006848;23369,0184050472;18406,92202;2888,39758019258;67458763,277655;137177,034686837;1728783674,02514
"Luxemburgo";0;141118,555144989;13322,4536810746;299906,638239993;14816,2133179256;82179,5679870178;273397,148743202;27104,13404;10,0869169381957;9,23978688578531;134100;12143,83197;134100;72196,0582410181;7813,60643199316;5164,09160835532;209468906,152287;127300;69124,7078021682;7481,20153166207;4960,95963248946;3163,22532800684;24353,1107532675;14960,30207;3165,75109411061;10482972,2697572;135526,573445444;965968280,897071
"Letônia";0;226931,030122282;4935,08722441891;365918,328825788;9981,79878384138;-119836,858281159;1047706,17986339;21700,12819;48,2811055626023;29,1706458877757;597700;7515,51186;597700;142862,122783692;4897,461761159;1583,50653681501;742635544,186094;506000;127409,901414215;4367,74358388847;1393,89744354522;1718,805388841;17196,8396137712;14184,61633;1968,35927139559;44900537,8142543;100489,891670589;1160557119,44298
"México";0;6540301,69026565;223297,325414147;8611522,54117292;241396,165300755;1143009,0993746;38023257,5752454;1020182,61352;37,2710307658071;24,6686226823413;25206908,3119304;497521,62554;25206908,3119304;4151437,66226346;168288,181943583;501353,565189029;39053786449,8473;17957393,2774153;3764226,19478954;152591,664450083;444117,748698763;307798,103276417;910851,136827713;522660,98798;96194,0039827528;1961522536,03237;393478,03790111;5362064059,6884
"Malta";0;55684,2272399646;2770,00280629203;131515,687581339;4154,5991841216;4821,45986162277;138007,621050135;6436,19577;21,4424212658987;19,1473881868436;68834,1516948258;2498,21177;68834,1516948258;30062,2273509516;1570,04323814816;1006,13878244339;113345121,970916;60686,2540491899;26503,7618883228;1384,1972403596;887,04214778159;623,103721851845;4795,08262910686;3937,984;1208,09834888458;8080819,93020679;164028,992962216;1968181072,46618
"Países Baixos";0;6494180,46034286;300441,35490318;12898079,1201473;222368,100956348;10407940,479494;12939980,3843762;661703,69831;19,5555509473879;18,3891019796763;3581295;288125,88102;3581295;3218166,48709564;175004,004581212;106817,442830663;4347272528;3193932;2749757,58440347;149531,912294712;90570,0781010054;83745,0159887881;383652,39821035;373577,81729;43398,5890732761;152581048,152416;218424,011219983;3124878663,59004
"Polônia";0;3953697,58960484;124953,477529787;4749705,95353864;122846,1132834;904086,02363524;16148855,9715597;414470,0031;38,9626652128633;26,8136474309158;9147975,31731029;160072,81177;9147975,31731029;2786910,87151952;103936,283890503;190617,523902201;10799657941,5382;6482913,29192547;1817564,12174787;67785,0384372638;116144,495745904;39584,4518594971;315991,674022891;254397,19133;27586,2677822667;590831460,236778;190009,840174105;2855236437,66195
"Portugal";0;1171830,34985538;47050,5184032721;2414470,65212615;65471,4775841958;297908,43584385;5881815,80507224;202587,41434;29,0334709302369;17,4460007180924;2819000;83349,34517;2819000;999909,742016193;57314,5535285481;32634,3845679713;3881808433,18568;2214000;855748,473217102;49051,2689438129;26722,4182439151;16563,4427114519;133697,044921935;119238,06917;9117,64422514265;141788707,918082;178938,356125238;1311338393,20069
"Romênia";0;1788172,77692041;29648,939429999;1763826,08196908;47727,5990229422;-951523,485909384;11095423,3449954;154408,43799;71,8576231288214;51,3382859958174;6733300;67671,30471;6733300;2664057,53070159;51892,2180401316;5388,43030515735;7781800000;3979500;1511650,61032301;29444,8983054511;2515,34081716741;10898,9130798684;152570,900443236;86737,13328;9674,81800517789;483988124,615614;188083,732325418;2479117230,975
"Federação Russa";0;7735224,84794835;225412,846006084;15571149,1239806;168815,842445424;10738541,4678343;74275420,7848165;1056013,62097;70,3356654780559;78,2189640463164;50902691,070457;495922,61422;50902691,070457;19540470,2260342;249817,553380835;594525,367131032;78602499488,1658;43426871,5450104;16730378,8756927;213891,593677794;491747,576752775;205323,519319165;1057600,00366378;560091,00675;165911,302443907;3238926445,86015;227850,96784815;5237404871,11038
"Eslováquia";0;1070438,86334253;39961,9344465163;1596340,51203482;40774,4134709144;484233,089655082;2543347,38359101;86288,78689;29,474830684933;28,7753047194633;1187723;29927,97;1187723;288147,416980399;10013,7051471604;6703,91781033612;1750391000;1069127;250177,404152011;8694,17045591854;5900,21910874791;16333,3317128396;69580,6044814735;56360,81689;8144,50142301964;90746682,3098914;168265,622614233;2032817349,08802
"Eslovênia";0;480876,543121516;21735,1289540055;720694,61692172;21829,7642705714;234964,634933578;1218456,07499886;48214,30458;25,2716716670076;20,4785978781345;558609;19072,04406;558609;277706,10954325;13560,7970426415;5908,60274815561;781348400,943295;444816;218206,928336698;10655,3646707269;4581,17263908307;3649,72292735854;40190,6807694802;29142,26052;3855,15627285133;43818202,2576202;135817,013290945;1018853068,34667
"Suécia";0;1629695,52935152;152946,544911739;4211163,51580648;124435,450708175;4043679,53452141;5146427,82239043;418244,52216;12,3048301883597;14,1295487053428;2415000;189048,04599;2415000;1691825,5881786;119736,703801365;934162,456622053;3701970000;2299500;1610151,1841594;113956,306583985;888103,825405184;52266,6406786345;274921,302225984;229196,47617;27396,9507525043;130895791,510033;160630,570352061;1704723934,29512
"Turquia";0;3520094,06633652;96174,3755867628;6659052,78196547;130909,01557714;1357568,23832099;26306465,1781995;644102,57811;40,8420429792269;28,7595631662311;13455387,4572796;280643,35034;13455387,4572796;3321059,68888087;115476,708379924;4860,00409358849;13801632152,0945;7071072,35468445;2041866,45903067;70997,8259137185;3282,23114051806;133450,310000076;789217,806891454;363459,22777;54199,9764350574;1437977609,7204;243546,116756452;3242797407,03212
"Taiwan";0;6330487,28958193;241608,415569117;9129881,27794118;196457,492064395;5114990,902427;15549380,0475368;521361,71756;29,8245527506482;23,0373720796744;5360379,60549124;143234,6671;5360379,60549124;1777988,52704092;77178,4438299546;2164680,40062875;9577688973,98877;4321701,77225262;1552550,79133687;67392,7037323266;1880014,02530949;53965,8365500454;401259,375743229;378127,05046;102301,428344265;1245068270,70461;376189,610096799;5015072408,5316
"Estados Unidos";0;11373546,7577255;940552,541951131;124565786,88915;1808306,28782046;68688878,0707212;129671173,541839;9740304,12354;13,3128464878684;11,6568795128009;51060717,4815861;4233955,54649;51060717,4815861;30666606,7541196;2630773,24599977;2270764,69683087;92434954410,6586;46659180,3912308;28233819,8213836;2422073,57383928;2123301,78005008;1552097,44981023;7604736,19914408;5506348,57705;517017,332856253;3269820630,58538;263675,556351612;6137431287,38721
"Mundo";0;242258794,959548;2100153,39846189;70812191,1517039;1859782,4881052;-159119012,364551;1460059007,11816;7737436,46674379;188,700613361237;159,444000546014;947540533,964355;3403204,25777268;947540533,964355;0;0;0;0;0;0;0;0;0;0;4334232,20897112;352924,089922119;0;253334,71147729;6706732270,08862
