"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Dinamarca";-43545757,2251888;-1069590,90014012;58284575,3666967;-12043691,0725218;-76642340,9370003;-40196561,435905;-393613886,37218;-2770950,49863695;-16185692,8717198;151918720,803833;0;-57291694,8014514;-15508915,8496143;-26939190,3593557;17675568,8431928;-92464040,1456528;-34396939,3583025;-14356930,047502;-83563497,5490521;-238196405,369416;18661105,5974011;6404250,121914;-132209012,225584;-29959810,1545679;-27853255,3794816;3568239,21524137;-16159029,1292813;-17259535,2740226;-1692776,41303744;43888644,096412;-103964541,357372;-10133882,6532265;-11225075,5794988;-122151433,724455;-6175428,10334557;-1396126,14851645;-55282725,2388177;-30691345,574085;-4950984,51878051;-209439794,695448;-2812992037,64513
"Espanha";-10906668,1418401;93208834,5438498;251998232,554914;-36156292,9370714;-441777214,633082;-10801350,8089689;-1252184226,77476;-8472010,75666705;-22014325,4841666;1012381849,90255;57291694,8014514;0;-3362643,08699654;66345209,8483367;948227867,8585;184593972,778591;-84062878,2821521;-32959955,8402426;-206535769,823543;-1058449768,72457;160355237,309245;407229061,932077;266781381,294437;50506419,4868193;-5555466,81197585;11908285,2777493;-2480231,26321973;-78075638,3242034;-4236185,81238113;141318500,265616;-87814138,1468198;-640572446,288215;-61760331,0899059;-308447318,450528;-11938506,056138;-15572915,3520512;181017633,57799;-152805841,710776;12013771,7994265;15521729,2043477;-6096924626,32271
"Estônia";-695597,566420246;2753622,72148341;7969834,08641685;-1030763,29755327;-849977,886472417;6504753,43781253;-17040082,3299543;27649,1831231558;1271865,64693197;41395295,6328271;15508915,8496143;3362643,08699654;0;82405349,0710374;10117148,5402229;17522782,7251797;501679,358455189;-90075,30166166;-1756654,43189724;-11693957,2130176;2395525,78574941;11685864,9655057;13389201,9204815;823234,925645044;-331322,200851981;136596,571952961;3148122,99470477;529774,874256914;7164,97334059334;11531091,7133739;-2183812,88241641;624623,122143108;-159261,908972497;-116082189,66092;121913,386372234;201572,39523274;47648214,4459097;83253,0097059621;1101674,4035787;11834339,1000467;-85756538,3711722
"Finlândia";-35183633,3341408;-32435646,8345196;7563392,02810754;-10089133,9726251;-96778134,1295441;-34102067,8597656;-323884681,520305;-1306170,6731834;-19515838,6220205;36234120,2000797;26939190,3593557;-66345209,8483367;-82405349,0710374;0;-61884563,4421816;-131960318,432815;-24717099,2724136;-28972487,9379102;-32556382,8833437;-131262198,422794;10647523,6092293;-52986318,9755661;75007663,663916;-21864849,724015;-21403961,4172379;-1769337,4472515;-25549185,0519174;-18384563,5678297;389551,831447693;-32085347,8727538;-69035684,8886806;-19463002,3788504;-7717001,97263121;-838417543,646646;-8250140,94145301;-3689276,6507182;8631776,21394986;-53155265,0442234;-16291471,8768327;-125074760,625254;-1227360860,03482
"França";-138394827,565335;-133687744,97149;-120672290,942454;-81817624,873623;-597388608,327568;-256072341,256204;-2785756985,02528;-22480708,3576572;-132222980,69392;237054143,699132;-17675568,8431928;-948227867,8585;-10117148,5402229;61884563,4421816;0;-619204441,05906;-247958345,709349;-110025866,384259;-337862830,119139;-2086669775,99135;292354559,078443;-424546385,838576;7109408,11007333;-154500182,958969;-19686249,6508989;34373176,4757259;-11000077,0054203;-146144059,025882;-46714868,4184603;70707788,8784165;-344814008,407708;-299095251,878941;-267122061,334828;-740834873,329163;-35268871,1679329;-70049089,8438122;-30020831,5076901;-422624854,149923;-92476067,6225365;-894199521,355311;-12632520157,6362
"Reino Unido";-288354328,230369;14219059,7655972;397126123,95066;-43474207,8272845;-421827631,096493;57205051,0468812;-4643329590,9938;-36084682,9924335;-92339700,8316985;1234275098,80919;92464040,1456528;-184593972,778591;-17522782,7251797;131960318,432815;619204441,05906;0;-156534837,592957;-50687017,0859846;-614889029,620903;-4428326151,26023;-222838848,240754;95016296,0650804;707504954,676386;-62168776,1371102;-26582316,3605631;-4400580,04017631;-26338122,6322603;-104151303,632944;-19374790,2849634;420087010,783011;-211281536,05202;-99404366,874574;-147993328,268622;-340343917,239038;-23478060,1416856;-20664408,3598409;-12286797,1745919;-316092380,734657;-6322657,24831903;-1514296015,69238;-13060778760,4911
"Grécia";4022579,24984975;35338127,2052957;92135728,8261591;-81140254,5357279;-25949323,9432744;857701,730406467;-185639348,000041;-7310651,01592675;54574,9311576998;403892127,233255;34396939,3583025;84062878,2821521;-501679,358455189;24717099,2724136;247958345,709349;156534837,592957;0;-944250,591785501;-27603117,880914;-194805758,163338;20923888,7702566;408664064,394312;101858213,602801;66178602,5560989;-871287,162520972;1693337,72414986;-187363,787317222;124195,232363629;-1223886,13513853;106248773,149965;-838826,056876959;4686728,9369466;-74040316,0824265;-98830504,3173397;-650627,596360291;1083030,04903814;36994830,2983977;-11446845,3064484;8988627,12791453;86127352,1940554;-1373690901,91058
"Hungria";-164620,819859109;193280467,817567;47087943,3588627;-4652923,55338599;-43671157,1314808;5734014,01676879;-113928007,645704;595964,835446522;7369328,53958987;482194623,654471;14356930,047502;32959955,8402426;90075,3016616597;28972487,9379102;110025866,384259;50687017,0859847;944250,591785501;0;-11591466,4156666;-71157627,4156529;8989251,17062279;172696293,377816;74495734,5498807;15385943,5209051;770734,311751739;2402795,79006613;-164701,706610792;3451481,25021084;837983,035807849;46090355,0685811;4222401,56281812;5330133,80850644;-64971388,4782766;-211672646,339971;3114159,56858097;16191219,2632481;26488562,0259748;-6166937,15239524;11347650,2610003;7165315,41239858;-310917388,069547
"Indonésia";721855885,0898;44980549,3118645;226501979,080709;687268,142377457;31200445,3047067;237916942,80977;-195758813,617802;6298955,66618083;15718434,1116631;876589854,25031;83563497,5490521;206535769,823543;1756654,43189724;32556382,8833437;337862830,119139;614889029,620903;27603117,880914;11591466,4156666;0;-224082091,827377;21345259,4625228;270343222,629736;2767721072,63119;423036045,040076;181051,973702921;2327109,62194768;201630,544278022;91095585,3080532;868434,394306186;457100882,649206;49294521,1350968;11838710,0287387;2237616,53410393;13834057,5669697;5442915,03569228;3563459,50517808;52439567,4839328;46010847,6313411;363610774,873995;3029925731,06684;-177941334,953396
"Índia";1039359573,16254;256001479,219717;1179324478,77584;19080472,1368447;208018513,074087;1765648436,63145;-109774026,98219;57750920,5063078;161002910,820294;4400869260,79005;238196405,369416;1058449768,72457;11693957,2130176;131262198,422794;2086669775,99135;4428326151,26023;194805758,163338;71157627,4156529;224082091,827377;0;156699825,992828;2157960782,175;3915500633,20147;991014990,886801;4733907,37202088;6097800,14568797;7950204,99252945;335877501,918013;11560809,6224127;2215061024,67326;522646650,555508;191277324,180852;35890552,0209815;1467482954,03044;78607697,7417802;46638033,644468;283950901,684771;313889966,317527;586959405,897837;25190668385,8439;8332054514,55943
"Irlanda";-66934778,2390595;-30405115,1304059;-178398893,454073;-6785952,53218619;-33368850,2045526;-52455147,3179304;-224474117,019329;-2572392,30984009;-23061287,2768023;-929264116,807224;-18661105,5974011;-160355237,309245;-2395525,78574941;-10647523,6092293;-292354559,078443;222838848,240754;-20923888,7702566;-8989251,17062278;-21345259,4625228;-156699825,992828;0;-186545053,220718;-60005485,6128721;-10407609,6753502;-1463437,64269408;157647,012006993;-3410671,09514519;-33572109,7717417;-1481067,65502118;-83311119,493991;-18368485,6218369;-26713861,0687686;-6915437,95603619;-26345944,3537812;-3889070,46991179;-3376504,99661333;-76699541,0766237;-31569161,1592446;20859211,0492678;-498596347,366184;-1110049205,6096
"Itália";-117364481,27019;21738208,6607257;425575927,983989;-138496864,189178;-488002197,560922;-121554723,18844;-2249143346,03426;-27396664,1809376;-117046486,939388;1042728642,65965;-6404250,12191397;-407229061,932077;-11685864,9655057;52986318,9755661;424546385,838576;-95016296,0650809;-408664064,394312;-172696293,377816;-270343222,629736;-2157960782,175;186545053,220718;0;-74660914,6205052;-46216878,4918226;-16876986,7636196;45796182,7657959;-10429510,0189203;-163102720,92993;-29762315,4378314;472475181,922637;-409654918,677144;-192910843,045763;-764984976,539715;-974656880,276093;-48999869,8104978;-78210288,409626;120945751,437815;-402929803,541429;-61156902,2215417;-1541786065,05924;-9710952101,97921
"Japão";374017843,792073;-43514890,1961136;-102801994,148035;-15114023,4344763;-672055495,212163;-279539320,194334;-21298605170,4341;-20767278,1203647;-41714703,2462724;-759559085,874842;132209012,225584;-266781381,294437;-13389201,9204815;-75007663,663916;-7109408,11007333;-707504954,676387;-101858213,602801;-74495734,5498807;-2767721072,63119;-3915500633,20147;60005485,6128721;74660914,6205052;0;-1679177817,36867;-1703336,00903728;-2539016,29042169;-655960,322446882;-535067242,361438;-5325467,34597069;-268072590,377317;-82124211,0870475;-82033779,3506818;-17953811,5576838;-1797286871,00724;-12900677,9283334;-13652100,5335785;102759185,279171;-166731483,909047;-1881646920,41953;-6013063116,44527;-25848560729,2589
"Coreia do Sul";389087739,094564;6454682,99742063;21299926,4234384;-10944801,5697457;-134985949,00093;73302191,0162024;-5037976540,50397;-1416212,2125911;-4994998,76779087;192985593,104627;29959810,1545679;-50506419,4868192;-823234,925645044;21864849,724015;154500182,958969;62168776,1371102;-66178602,5560989;-15385943,5209051;-423036045,040076;-991014990,886801;10407609,6753502;46216878,4918226;1679177817,36867;0;-720279,194602417;1131408,26449355;-777520,192288586;-129462608,9578;286514,602054605;36169480,1144514;-66456292,0408363;-18700108,4520774;-20235956,4245003;-364607525,621539;-1642853,80218369;-4147912,24218932;55328829,6605181;-61878546,512094;-212117072,660961;529349887,945043;-5159758390,97373
"Lituânia";6344264,99714074;6599143,57237881;15519051,036576;-1573503,48703906;-66743,5950973149;3709673,48248137;-5403149,19403402;56206,318145974;1732436,08825577;102779572,719453;27853255,3794816;5555466,81197585;331322,200851981;21403961,4172379;19686249,6508989;26582316,3605631;871287,162520971;-770734,311751739;-181051,973702921;-4733907,37202088;1463437,64269408;16876986,7636196;1703336,00903728;720279,194602417;0;1065571,08795377;6754075,74079574;185131,4317275;12651,4924564846;15009047,8504733;-1006520,38460602;350780,707645394;139115,136281107;-155235908,658781;219779,817243442;478840,408542465;30640040,8299092;209874,796429743;1171024,98811171;15380834,5120557;-31849153,4470799
"Luxemburgo";-506856,189436536;-4040768,70723569;161953563,049005;-362436,433197445;-107927,255605778;-6559579,91460758;-18815657,217144;-89449,0716145246;-4662733,91168205;54553055,0676469;-3568239,21524137;-11908285,2777493;-136596,571952961;1769337,4472515;-34373176,4757259;4400580,04017632;-1693337,72414986;-2402795,79006613;-2327109,62194768;-6097800,14568797;-157647,012006993;-45796182,7657959;2539016,29042169;-1131408,26449355;-1065571,08795377;0;-113401,385837607;-2489145,91484796;-7330,82502899716;25884160,110917;-9591631,86750224;-5541472,445377;-613456,030300567;-13049142,7936114;-382630,903590558;-2160839,36683192;-5827910,07639234;-279587,986127493;-487444,105711724;21541954,6044127;-101862714,309407
"Letônia";141380,462003908;4319015,25756671;5366542,38862533;-2487393,58398595;-162865,06521715;978868,87469521;-5311102,25033763;16861,0950881285;869570,710544072;55424931,8775042;16159029,1292813;2480231,26321973;-3148122,99470477;25549185,0519174;11000077,0054203;26338122,6322603;187363,787317222;164701,706610792;-201630,544278022;-7950204,99252945;3410671,09514519;10429510,0189203;655960,322446882;777520,192288586;-6754075,74079574;113401,385837607;0;-5497,73145303393;17001,2435260582;9721353,76392458;-5383825,88627254;203907,629440373;-218184,671586155;-72852127,3305525;341074,170565178;491223,573422008;31488028,9511364;-469354,415399163;468709,84488864;7548497,32191419;-27669057,2058574
"México";26789584,2638094;13214356,3679722;24040641,5867578;-4896760,96729192;-31286601,0818057;112626253,317391;-594615174,512226;5033,94689639678;-1666033,06660127;568528773,679165;17259535,2740226;78075638,3242034;-529774,874256914;18384563,5678297;146144059,025882;104151303,632944;-124195,232363629;-3451481,25021084;-91095585,3080532;-335877501,918013;33572109,7717417;163102720,92993;535067242,361438;129462608,9578;-185131,4317275;2489145,91484796;5497,73145303393;0;472441,696813395;31379945,0246869;-18499390,5423267;-5051666,87378681;-10003571,5943648;-16876064,4935753;-51705,55030742;859427,974254547;90395301,5077106;-5478215,97570353;73055581,6039477;6080227310,33284;-1616947290,73233
"Malta";474740,450007406;-948045,972893309;902294,741418712;-479163,368566844;-1894060,80547662;-308140,426803346;-16903167,93592;5784,70720356994;-6282,36758825797;15825905,6005189;1692776,41303744;4236185,81238114;-7164,97334059335;-389551,831447693;46714868,4184603;19374790,2849634;1223886,13513853;-837983,035807849;-868434,394306186;-11560809,6224127;1481067,65502118;29762315,4378314;5325467,34597069;-286514,602054605;-12651,4924564846;7330,82502899716;-17001,2435260582;-472441,696813395;0;2809764,94292558;-377619,049795951;129796,871602373;-1354380,72286367;-6794463,16805052;-60437,8032619953;837755,278590498;626392,695132534;-1065973,69399352;-456012,98792144;-566230,02132047;-69921394,6643019
"Países Baixos";-76215037,4257495;-72370140,9550499;-416973432,167186;-27774672,6695086;-580395877,063489;-8122702,21534526;-1511641278,17871;-5222326,54740466;-50410741,7533223;20188740,6686754;-43888644,096412;-141318500,265616;-11531091,7133739;32085347,8727538;-70707788,8784165;-420087010,783011;-106248773,149965;-46090355,0685811;-457100882,649206;-2215061024,67326;83311119,493991;-472475181,922637;268072590,377317;-36169480,1144514;-15009047,8504733;-25884160,110917;-9721353,76392458;-31379945,0246869;-2809764,94292558;0;-161820573,916323;-96099203,3894457;-104572180,508287;-249178578,454387;-17945333,6631457;-9888234,95253327;67193536,4656453;-196927404,520217;-78358497,9602635;38237423,2736065;-7026598960,09897
"Polônia";5931780,23204472;109332049,731325;112631609,105252;-10669349,7918563;-43084910,4352013;28718653,4409501;-262526649,339914;458,225936610717;37313644,7904712;1232372473,40072;103964541,357372;87814138,1468198;2183812,88241641;69035684,8886806;344814008,407708;211281536,05202;838826,056876959;-4222401,56281812;-49294521,1350968;-522646650,555508;18368485,6218369;409654918,677144;82124211,0870475;66456292,0408363;1006520,38460603;9591631,86750224;5383825,88627254;18499390,5423267;377619,049795951;161820573,916323;0;7791476,40071722;-18677292,9851964;-269055308,591095;8589465,51728008;17618214,9993368;139647915,267357;-15304920,7265197;20747408,0267219;120017438,453908;-987226070,255805
"Portugal";2695198,75761291;2971304,65774353;32374325,2949359;-5827480,26101621;-102116280,148719;1736021,7157445;-101511141,50408;-537057,417407002;474730,094021162;245031142,75099;10133882,6532265;640572446,288215;-624623,122143108;19463002,3788504;299095251,878941;99404366,874574;-4686728,9369466;-5330133,80850644;-11838710,0287387;-191277324,180852;26713861,0687686;192910843,045763;82033779,3506818;18700108,4520774;-350780,707645394;5541472,445377;-203907,629440373;5051666,87378681;-129796,871602373;96099203,3894457;-7791476,40071722;0;-14903475,3750554;-32694901,9047474;-400080,265551949;244152,891236254;27696561,0699202;-12633097,7570828;2576150,19198541;-11773759,1597745;-1283819211,59126
"Romênia";11702011,8472932;89445769,0486649;51416150,4023031;5629010,29227615;-15274988,0692664;20614745,9681803;-17694490,1360692;8973614,79035526;8263556,27439568;646023557,765811;11225075,5794988;61760331,0899058;159261,908972497;7717001,97263121;267122061,334828;147993328,268622;74040316,0824265;64971388,4782766;-2237616,53410393;-35890552,0209815;6915437,95603618;764984976,539715;17953811,5576838;20235956,4245003;-139115,136281107;613456,030300567;218184,671586155;10003571,5943648;1354380,72286367;104572180,508287;18677292,9851964;14903475,3750554;0;-73906975,3426037;4572262,38666799;11662526,3031891;24883734,4494232;149666635,044917;8346157,83085206;130269004,016181;220597316,619165
"Federação Russa";28018844,218644;166262596,699039;173750463,169531;276245527,8817;-247357536,948414;94237689,708496;320720517,62074;45339834,6176178;197629175,552105;2230331937,84083;122151433,724455;308447318,450528;116082189,66092;838417543,646646;740834873,329163;340343917,239038;98830504,3173397;211672646,339971;-13834057,5669697;-1467482954,03044;26345944,3537812;974656880,276093;1797286871,00724;364607525,621539;155235908,658781;13049142,7936114;72852127,3305525;16876064,4935753;6794463,16805052;249178578,454387;269055308,591095;32694901,9047474;73906975,3426037;0;138363255,970468;33965183,1321801;195267124,336643;520731041,658564;83825102,8503717;968783168,702557;95388036,3467026
"Eslováquia";974580,296513188;40276767,8858603;12044142,2570381;-2551487,60810427;-3455460,74280312;3520313,29141632;-48945313,1425971;74609,1765769927;13096837,0937797;205664001,092665;6175428,10334557;11938506,056138;-121913,386372234;8250140,94145301;35268871,1679329;23478060,1416856;650627,596360291;-3114159,56858097;-5442915,03569228;-78607697,7417802;3889070,46991179;48999869,8104978;12900677,9283334;1642853,80218369;-219779,817243442;382630,903590558;-341074,170565178;51705,55030742;60437,8032619953;17945333,6631457;-8589465,51728008;400080,265551949;-4572262,38666799;-138363255,970468;0;3311588,57809408;8342397,4280488;-3874186,87824829;4585878,69086133;19237869,0552968;-150505414,151744
"Eslovênia";-82602,025871851;38312957,0411163;9262785,89113181;-4087791,79799668;-13341313,0966879;1644080,61386713;-34454601,1127277;490486,370913649;-7052579,61317259;49371089,589995;1396126,14851645;15572915,3520512;-201572,39523274;3689276,6507182;70049089,8438122;20664408,3598409;-1083030,04903814;-16191219,2632481;-3563459,50517808;-46638033,644468;3376504,99661333;78210288,409626;13652100,5335785;4147912,24218932;-478840,408542465;2160839,36683192;-491223,573422008;-859427,974254547;-837755,278590498;9888234,95253327;-17618214,9993368;-244152,891236254;-11662526,3031891;-33965183,1321801;-3311588,57809408;0;14605112,828873;-4247528,80111376;1787606,81676331;3322024,87778939;-328820436,589594
"Suécia";-104171838,524757;-16734801,3042726;-83411671,6718729;-14203818,9627994;-150865151,33377;-93658566,8304572;-593893704,774306;-4071716,4453447;-24169894,1089853;307925032,296855;55282725,2388177;-181017633,57799;-47648214,4459097;-8631776,21394974;30020831,5076901;12286797,1745919;-36994830,2983977;-26488562,0259748;-52439567,4839328;-283950901,684772;76699541,0766237;-120945751,437815;-102759185,279171;-55328829,6605181;-30640040,8299092;5827910,07639234;-31488028,9511364;-90395301,5077106;-626392,695132534;-67193536,4656453;-139647915,267357;-27696561,0699202;-24883734,4494232;-195267124,336643;-8342397,4280488;-14605112,828873;0;-170042038,325653;-54833539,1136339;-570779296,507111;-3281975087,98763
"Turquia";30068007,6168355;93100979,0000879;130000962,849877;-62724477,6042466;-9701236,57688037;25196442,6961263;-370022834,786332;287457,110691356;10634238,7432982;929826584,60281;30691345,574085;152805841,710776;-83253,0097059621;53155265,0442234;422624854,149923;316092380,734657;11446845,3064484;6166937,15239524;-46010847,6313411;-313889966,317527;31569161,1592446;402929803,541429;166731483,909047;61878546,512094;-209874,796429743;279587,986127493;469354,415399163;5478215,97570353;1065973,69399352;196927404,520217;15304920,7265197;12633097,7570828;-149666635,044917;-520731041,658564;3874186,87824829;4247528,80111376;170042038,325653;0;23525105,4626947;361919802,23257;-1343790402,09489
"Taiwan";261387254,420318;9933492,68929735;-20222875,6928065;-4831507,41706681;-39996145,9671483;-63760352,0849149;-3255331172,44662;-2979625,2805997;-9349891,96490276;279825422,558746;4950984,51878051;-12013771,7994265;-1101674,4035787;16291471,8768327;92476067,6225365;6322657,24831903;-8988627,12791453;-11347650,2610003;-363610774,873995;-586959405,897837;-20859211,0492678;61156902,2215417;1881646920,41953;212117072,660961;-1171024,98811171;487444,105711724;-468709,844888639;-73055581,6039476;456012,987921439;78358497,9602635;-20747408,0267219;-2576150,19198541;-8346157,83085206;-83825102,8503717;-4585878,69086133;-1787606,81676331;54833539,1136339;-23525105,4626947;0;-243901890,934954;-4513802958,34676
"Estados Unidos";-459173039,97103;76512856,9972255;167587257,022911;-75607692,4246209;-1928053060,55834;5333054014,77595;-30350017124,1909;-12395020,6622011;-60191752,9828059;2833352549,57261;209439794,695448;-15521729,2043477;-11834339,1000467;125074760,625254;894199521,355311;1514296015,69238;-86127352,1940554;-7165315,41239858;-3029925731,06684;-25190668385,8439;498596347,366184;1541786065,05924;6013063116,44527;-529349887,945043;-15380834,5120557;-21541954,6044127;-7548497,32191419;-6080227310,33284;566230,02132047;-38237423,2736065;-120017438,453908;11773759,1597745;-130269004,016181;-968783168,702557;-19237869,0552968;-3322024,87778939;570779296,507111;-361919802,23257;243901890,934953;0;-55573758213,8884
"Mundo";5182636941,28103;1903184220,93818;3225244761,0811;-102516985,072145;2409930227,4962;4385641124,61042;-5218253683,28495;114074477,137317;446775295,365383;20616290200,9004;2812992037,64513;6096924626,32271;85756538,3711722;1227360860,03482;12632520157,6362;13060778760,4911;1373690901,91058;310917388,069547;177941334,953396;-8332054514,55943;1110049205,6096;9710952101,97921;25848560729,2589;5159758390,97373;31849153,4470799;101862714,309407;27669057,2058574;1616947290,73233;69921394,6643019;7026598960,09897;987226070,255805;1283819211,59126;-220597316,619165;-95388036,3467026;150505414,151744;328820436,589594;3281975087,98763;1343790402,09489;4513802958,34676;55573758213,8884;0
