"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Austrália";0;24448,9375064773;15942,6051567745;-5865,05494637634;-22049,3046238425;24248,7341488097;-1362298,27063201;-364,695429825753;-2606,66551057843;216376,357820527;31750,8483786669;2579,9068644552;-84,7608467113026;17255,2606250035;66707,9826181936;115993,537363784;1451,60910003393;1152,25985510575;-405173,505982463;-443010,012150136;36042,3631198233;52920,4938830292;-206581,929808969;-206658,87388563;-2902,73283185407;319,16929439622;-69,5024562145324;-4428,98932381617;-222,653781133554;19593,6058421186;175,32530639267;-4933,80409791887;-2280,44869667847;-9702,36661571868;-833,061564528831;490,889754368959;41976,3459046546;-20885,7649340907;-99409,0451403296;262193,607027119;-2618964,42164808
"Áustria";-24448,9375064773;0;18808,2434427414;-20327,3808152951;-28627,9673946539;-11768,7876967622;-179130,875477524;-1046,02426552949;-38876,6834819977;384681,368591614;-3756,96391619147;-47175,1514472683;-1832,50057017311;14900,0964501334;-10931,15253593;-102068,18997177;-16203,6921398253;-98604,2305450299;-23589,3245598064;-109322,261217724;32766,5342371023;-85486,392043429;10531,9243873566;-5444,39047704785;-3435,37292773477;1203,09288278274;-3103,67062296248;-7269,28886805821;0,743886893602848;41523,3538596509;-58150,2968816076;-2559,94950960283;-53689,2907353177;-75651,688040352;-20751,4220474925;-17948,6069679644;12053,0533731756;-39723,5185660331;1562,84489332174;-99576,3932335089;-1281663,3227965
"Bélgica";-15942,6051567745;-18808,2434427414;0;-13500,1589511261;-116742,827259787;10608,3207557646;-415360,50902387;-2600,77887816494;-32566,4796187319;20801,128164713;-27300,172858743;-127788,512096605;-2493,97651680867;5471,64303682939;56729,9836741681;-363648,855853872;-79982,2660501883;-17274,8683315481;-118456,439693578;-537285,518695798;267050,688859978;-285992,301880976;105163,247400007;-9671,77544030092;-7841,98018852329;-74659,2648033056;-3847,16069817547;-21601,3328923445;-252,990024589933;241945,93064869;-52325,1204255329;-3553,3411873579;-25847,8786540166;-73898,1999943567;-11552,7842273954;-4963,25282384299;26446,1760221737;-57781,6469589011;14653,8071722376;-109536,161297992;-2731567,96103058
"Bulgária";5865,05494637634;20327,3808152951;13500,1589511261;0;-4780,35300415677;7168,53439102965;-19099,730067085;1167,56041539316;8489,56656635853;123903,290500894;10408,9454559981;38903,4779130554;545,224440073187;3540,84003169678;50499,3574545647;30608,8581273131;29736,5659413193;4903,60719341649;-2257,73100037552;-13862,46087402;2185,17233210781;92384,1442558885;6857,99315638798;2729,90672554018;939,139084869052;173,372921940954;757,83759519682;7807,26354487228;774,943670604099;22918,222997385;9906,11141836775;6202,37050181882;1118,31562645942;12008,2607334718;1795,69616023328;2572,6633487753;7829,87041894232;19544,6758514903;2031,58474297147;47926,5846201356;-46404,7313410137
"Brasil";22049,3046238425;28627,9673946539;116742,827259787;4780,35300415677;0;139979,326595033;38531,0998746681;2509,16276810201;11376,1515936518;665440,472889678;25811,4237014447;192498,748882626;996,089273845938;54936,1047810927;327832,651751905;257027,400616578;17559,3890609615;25264,9594769851;-21392,2572736529;-94036,7760431532;26351,6510076366;230324,565632859;383552,972344536;125644,171579625;2195,67227156069;939,805271189342;699,704557577521;-9950,52512359119;1680,95184542619;386899,149709647;20152,2476430132;66520,4093134299;13946,0384501814;232130,353333987;1097,51347693196;6442,58034654048;54837,2957920913;12994,5014403008;47980,2691840428;770912,930517938;-1837309,12857555
"Canadá";-24248,7341488097;11768,7876967622;-10608,3207557646;-7168,53439102966;-139979,326595033;0;-1741141,24456347;-335,188969569165;-2971,37478002079;129334,751666016;11693,2529849481;-3804,82904542569;-1977,6135062919;24396,1794553799;157165,925454465;-25318,1910756446;-2711,97067719773;-4913,24008613488;-165417,939117225;-1036831,43038951;33260,1015111476;109786,492673076;106056,236147316;19312,7686151684;-1162,69092446239;4137,63765656659;-661,706326325853;-56599,119248378;-98,0034434777603;22429,2657553968;-13973,5711723985;-1407,24039335166;-8603,15857569343;-36269,9136522255;-2596,25690162323;266,00884724149;51981,201842689;-25732,8467849517;47034,5751491302;-3531360,09501117;-3713658,53046292
"China";1362298,27063201;179130,875477524;415360,50902387;19099,730067085;-38531,0998746681;1741141,24456347;0;17526,7829343329;127280,49895065;2946696,22364641;169924,140724572;658090,212738342;30046,7508537892;151324,384816577;1384461,40390557;2217514,26439468;151923,416852918;98804,8424868441;245224,226144644;-203435,313946095;138134,41833237;1355524,19003397;11871810,4127967;4479265,23287308;16990,6211751187;8922,42152698179;5613,19711640524;571946,072633216;12754,7331306825;850208,300595412;198123,346641949;46906,3815255393;14915,2647730869;588515,829112424;36866,3273089862;20357,8762555786;260340,350056513;195751,748096529;2354027,4177925;16040581,1710312;1769631,47757708
"Chipre";364,695429825753;1046,02426552949;2600,77887816494;-1167,56041539316;-2509,16276810201;335,188969569165;-17526,7829343329;0;53,0055140358041;42296,3738882431;1351,33526838019;4347,74111499074;-10,0533682839367;1126,85145176391;11119,6666631672;16937,0467409631;5359,60203229231;-16,8114781587125;-3227,22716222311;-20483,1437114192;1290,03240499111;15850,901018265;10175,0600692319;718,542559614119;-113,037481546439;61,4083416083257;-4,82262418179018;58,830483807106;-58,9009758408411;2380,54098879582;44,009854109101;297,773837226726;-1086,35933409915;-8603,87908628924;-52,2222525338872;122,915049578723;2752,13917654569;157,908785075652;1071,28703667757;4922,89888170009;-121841,03775662
"Tchéquia";2606,66551057843;38876,6834819977;32566,4796187319;-8489,56656635853;-11376,1515936518;2971,37478002079;-127280,49895065;-53,0055140358041;0;296620,247447594;8808,30297172194;14599,0836807524;-1318,20595223595;5977,26397611022;62505,4452515534;24755,607027498;-5321,59090854926;-5993,41729944666;-13741,7431940531;-67683,1248400756;13483,9189648765;70156,3358961467;30239,3960670319;6929,33516288592;-2532,84450592625;2651,47800847222;-1691,26378375085;197,516356346773;207,860880709771;27815,3141830282;-26267,9719034096;-1076,35802855048;-13337,8905611427;-47595,3633432453;-22049,0155154787;1106,36645809126;12418,662293494;-8618,88965524443;14800,4323831025;16378,1292191193;-504060,776808268
"Alemanha";-216376,357820527;-384681,368591614;-20801,128164713;-123903,290500894;-665440,472889678;-129334,751666016;-2946696,22364641;-42296,3738882431;-296620,247447594;0;-38496,6267040292;-747458,729771987;-22452,1148610791;25367,5417115818;-461008,8356448;-872822,311443605;-231659,369939844;-187507,712966736;-528647,96363095;-1755801,07707717;536987,910415394;-805470,658732994;72000,7032276479;-197002,613941706;-66499,2151222367;-24455,9330241321;-41127,0487502281;-338315,411813863;-4119,34879420087;156336,257801026;-451696,78468232;-179989,557244673;-312074,935161585;-721011,781489581;-88496,6641286301;-19186,3977998303;-178889,348972884;-461593,073102763;-65079,2915722548;-2083110,67395818;-14171020,1047503
"Dinamarca";-31750,8483786669;3756,96391619147;27300,172858743;-10408,9454559981;-25811,4237014447;-11693,2529849481;-169924,140724572;-1351,33526838019;-8808,30297172194;38496,6267040292;0;-38609,6004024163;-5740,47377150936;-23045,8248384015;20979,9471683758;-42153,3704150652;-14275,0593836418;-10453,936782423;-45709,224349382;-102266,150271219;3542,21179618343;11059,9704929474;-82000,8318446413;-22399,2358903732;-13329,9205686656;2613,93754607228;-9020,46746287374;4674,73134434634;-733,810146636811;53074,4671746759;-40137,6699611112;-8060,97158304954;-5778,41485402343;-59853,0917850207;-3790,36672952156;-891,065398020802;-53989,2174278534;-18264,0620218138;1284,43296744692;-143669,987417964;-2102226,965594
"Espanha";-2579,9068644552;47175,1514472683;127788,512096605;-38903,4779130554;-192498,748882626;3804,82904542569;-658090,212738342;-4347,74111499074;-14599,0836807524;747458,729771987;38609,6004024163;0;-2762,18985492726;46075,2529037373;452201,210231819;-174036,127842811;-72520,6310180786;-9332,55842606669;-126820,904108692;-621460,225820823;92456,7158990061;248608,911748071;128829,470241812;59504,4918783464;-4171,11308087456;5818,50939172255;-2213,24718234424;-25032,4968918591;-2694,83728360292;121309,70309912;-44266,6861917356;-376937,552365924;-32492,536346999;-65791,7194370323;-22164,9446447506;-12564,8760681308;63347,4043288461;-63943,2712240357;8131,49585676856;-39451,2706093076;-5817956,1429152
"Estônia";84,7608467113026;1832,50057017311;2493,97651680867;-545,224440073187;-996,089273845938;1977,6135062919;-30046,7508537892;10,0533682839367;1318,20595223595;22452,1148610791;5740,47377150936;2762,18985492726;0;21379,3205391364;5487,14779774801;9662,22369253684;452,402962922283;-327,770890219492;-3062,00155345279;-7882,29729754873;1787,65969730908;9623,02230246706;8696,25918081727;1244,12556985564;2801,44284281869;74,6040333597993;2242,81374906629;93,4162333458857;53,3836780197186;7310,20739994439;1854,09313239953;328,89483270872;-287,459942774345;-29769,1395543871;296,837555850768;264,475312725674;14439,8700075603;41,9469966093873;1464,20005554284;8855,39915698252;-198917,046465476
"Finlândia";-17255,2606250035;-14900,0964501334;-5471,64303682938;-3540,84003169678;-54936,1047810927;-24396,1794553799;-151324,384816577;-1126,85145176391;-5977,26397611021;-25367,5417115818;23045,8248384015;-46075,2529037373;-21379,3205391364;0;-39792,7892042605;-103519,239092819;-11852,3757492561;-14776,5997917277;-13175,6991721933;-52451,8906354769;10877,6030319055;-11254,7449392983;1981,7113882964;-14856,7197011951;-11801,4680947849;647,449604168726;-18382,8431070136;-8645,98642586866;291,901098233498;-43020,3728567759;-36451,267880773;-7365,18976419791;-4690,06671351065;-341000,17983734;-4189,35672264909;-2075,00464217492;-15922,9252315977;-17962,8672689811;847,545509357411;-143967,691605117;-767144,771931613
"França";-66707,9826181936;10931,15253593;-56729,9836741679;-50499,3574545647;-327832,651751905;-157165,925454465;-1384461,40390557;-11119,6666631672;-62505,4452515534;461008,8356448;-20979,9471683758;-452201,210231819;-5487,14779774801;39792,7892042605;0;-362990,407311268;-113567,395675787;-50957,6603850718;-246300,181477832;-1056068,57152354;201583,875045388;-136428,101238014;9793,71406511916;-23849,066250587;-11959,4281542219;-10092,6584992995;-6641,25313794523;-110447,075201339;-18563,2626728766;165146,936625138;-175633,187065507;-143746,021559584;-156337,042674336;-221219,502812002;-28804,3151922548;-32489,2200925767;12845,6346821354;-179967,590055943;-34451,6786410927;-545112,336576011;-9535430,4035536
"Reino Unido";-115993,537363784;102068,18997177;363648,855853872;-30608,8581273131;-257027,400616578;25318,1910756446;-2217514,26439468;-16937,0467409631;-24755,607027498;872822,311443605;42153,3704150652;174036,127842811;-9662,22369253684;103519,239092819;362990,407311268;0;-39811,3868132537;-26024,6009705427;-368204,999722214;-1984187,48900234;-99014,6639694446;218848,351662097;355495,61954464;9080,75236992547;-18428,0924490068;13729,795936121;-14087,0179393186;-48430,3596628473;-3885,20753429248;319264,415613097;-77709,761467408;-25692,2493655418;-100682,996386273;-157470,249338062;-19280,4759748346;-5133,72326636736;-13164,2511886559;-143515,067600367;43494,5364672858;-957258,771485523;-9214237,06160569
