"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44"
"Germany";-265883,385031425;-407377,555962441;136636,947467376;-89572,6570617602;-391406,057828921;-251448,034362551;-330551,240760026;-3921562,9813113;-17142,8971299217;-118776,251890003;0;-144860,516523284;-368619,959424689;-27525,4719011879;-66859,5191403221;-1002218,76847246;-767286,483794279;-105977,661054098;-49569,9170634426;-114166,572301032;-365081,519579725;-1188538,89669311;46877,9181340595;-301165,194809004;-99091,2338626991;-358934,184343732;-21550,9393979183;-81591,3068369537;-24139,3884488485;-285920,421569663;-1573,56982090389;370278,807940227;841035,092693815;-667398,361105004;-111942,940964826;-173462,789007207;-382567,331681591;-37926,3675827745;255,997370981611;-203125,357698203;-634032,061295091;-140978,703327772;-1419744,11333653;-11241228,5793211
"Denmark";-26278,0117868576;5496,36910252119;-17882,6613316113;-5217,75826233917;-18298,8046691002;-24524,5944029638;11435,1624829637;-239277,642683164;946,74109385066;2754,52079681042;144860,516523284;0;-48,5908077885761;-2393,62606294554;-4219,42564380092;-7633,76326658887;-155917,101685065;-9045,93258645392;-1759,2418885431;-401,69551781768;-24570,0116497676;-107149,642284663;14965,7480782147;13547,6411718866;-85223,2166328303;-13241,572751094;-3487,99484045513;961,17164583302;-4368,2789436337;-7605,73421424766;-153,273954108833;4811,02152172096;9855,07056405698;-1798,66294069773;-3882,60642921171;-7713,74500912188;-15068,5741994519;2275,58375199861;2258,70229368605;-66738,3864226441;-19756,9178913195;-4857,01035884246;-79241,4864239141;-1755477,47554293
"Spain";-37820,8779603261;11633,8535934626;-33891,9936585555;-43812,2830127634;-126379,43520278;-10847,9736573179;53144,8331350115;-695230,142534643;-4652,47488936425;11967,1090264915;368619,959424689;48,5908077885833;0;117,9427062442;14909,4144333842;-88068,8788278797;-99570,0473373438;-18988,0261061781;-3071,98824206885;12596,1553903558;-108178,481960619;-391968,473097024;82365,0255978446;90010,853797325;7231,5914090897;11070,0061092195;-338,659871088534;185,532829657296;-3633,75578241137;114395,8338344;-1761,9811036806;31405,3102829485;58486,4036673964;-34892,3760635439;-238590,740092101;-49092,6171438437;42303,2365460247;7402,88540499123;-4713,97403140442;20190,5103215897;-126186,722669378;-5720,71170652912;-16443,1277688469;-5614759,23972257
"Estonia";-1928,82357841214;1417,62665104741;2246,12325646761;-279,685848851205;-416,497266642898;184,014108425595;1709,65870901591;-19068,7293643382;2681,99270214981;2807,78283304497;27525,4719011879;2393,62606294554;-117,942706244201;0;12667,494790522;4508,35898007087;3564,38169279339;76,1759146875032;46,1127599599069;1875,73919545638;-5807,48738505395;-9757,70586214046;1406,83295239442;4620,29946079012;2354,21969695794;958,66319848669;13452,4669041418;119,057147537373;-1025,15761807911;-1908,24210783072;20,4226987432457;3818,62447282892;-1059,18304628123;11222,1808764125;74,9214039908344;-16,2228978216094;7826,2764088167;693,521651393709;712,108728988865;1683,62978882687;265,30172293773;959,491679621745;-2654,31471308786;-144679,813819177
"Finland";-17345,8840511655;1857,25299785999;-9453,14114215713;-3083,00271805701;-20019,7747511465;-13482,8521516371;1653,22087309064;-218287,706678403;-469,192365581795;3938,76347150671;66859,5191403221;4219,42564380092;-14909,4144333842;-12667,494790522;0;-8576,89925557739;-36956,8954516697;-3195,76127363108;-1744,67228375538;-6347,8162484677;-23309,4406127225;-55919,044490383;-8475,87590100399;450,2762976874;-22609,0961626298;-22462,6079152414;-7879,06491469295;456,984828327051;-9103,13888448095;-9827,85094069095;-111,825576291052;-15685,881674827;15637,2205424533;-28435,7281142803;300,51541175916;-3130,09362668043;28911,9726827377;-393,548724757817;-210,919272613019;-11317,0459365579;-27493,2523803438;-4141,17772572565;-82741,4340627634;-619012,985965342
"France";-71236,9747575851;55130,8096434778;72117,6343744803;-29617,087896147;-145359,46776622;10840,5821263681;54587,8886224565;-1383806,85343981;-7111,71022078131;28476,9227475001;1002218,76847246;7633,76326658887;88068,8788278799;-4508,35898007087;8576,89925557739;0;-194173,740486635;-52906,1570619881;-8091,28778079026;-12691,1433046814;-155727,923786381;-651443,607637987;113213,304137414;336049,396419124;-68229,6668101047;-62996,0147023016;14489,8308477328;-7892,63837118122;-4598,99597454578;-64529,1731767655;-7840,81398744358;43046,2289864718;350644,5645818;-72522,9181026264;-27600,0549747627;-62851,6977449169;-71878,8672944909;3862,42729988652;3950,96470122498;40345,5434065039;-177849,56793369;-26450,1268759652;191122,427176576;-7852703,77696837
"United Kingdom of Great Britain and Northern Ireland";-109169,317985244;47370,5222608698;74099,1452353999;-13326,2527202591;-83003,7386177025;44524,4051496031;56423,6480157116;-1588426,72366633;-9928,34319387509;50986,6303994554;767286,483794279;155917,101685065;99570,0473373438;-3564,38169279339;36956,8954516697;194173,740486635;0;14271,9277847295;277,087842627762;29820,4560884737;-168871,854799285;-1110969,59613763;193209,363284646;263414,734540662;90582,8359683004;-67329,5209864347;35128,8675763535;-3468,92323412323;-805,598924000954;885,682656009099;-4467,13860054896;12807,7777848912;1076710,43941917;17759,2621860144;8691,81173286367;-23647,3351991878;-63388,3921791337;23455,9525417163;3177,53985355799;159087,268816724;-30244,0656506678;25314,2528166691;-275137,560356228;-8002329,6721584
"Greece";-933,997344039766;9783,90741976363;11246,6709208709;-51201,9570154315;-5866,53290179056;2468,81013527049;27129,3781772535;-92910,5232389479;-10195,0871009477;3356,77534554174;105977,661054098;9045,93258645392;18988,0261061781;-76,1759146875032;3195,76127363108;52906,1570619881;-14271,9277847295;0;1385,1446821349;3412,70993192435;-8501,81922040301;-64432,5839001979;9518,72361171598;81814,9944304804;-5148,34825706703;58735,4727312258;-440,124951561536;486,630406511886;-316,815779217295;-1668,57902691102;-389,9564131501;7154,42464914149;10122,5971699874;1188,32840987703;2530,38542401654;-19506,1688624622;145266,377934666;1929,41712065279;-636,229791923213;5836,10586239189;-114615,70977579;1412,46265525868;15414,1744850563;-943434,352076909
"Croatia";-324,093990174093;14602,7976942493;-734,772518648353;-661,831236010055;-1604,22948483868;3258,29016278656;4904,46022149739;-35790,0914173618;-123,224366998523;4857,27017532641;49569,9170634426;1759,2418885431;3071,98824206885;-46,112759959907;1744,67228375538;8091,28778079026;-277,087842627761;-1385,1446821349;0;7483,73277430806;-1652,08647902205;-17165,3398154609;1054,98261886832;30205,8236522457;522,586424050461;1350,76121106181;154,813779583023;-68,8856917666374;-38,6121109882075;64,2732149371445;-400,137669601601;779,285943386886;-3079,76752558045;282,161173045835;177,448578031166;-7721,13854366098;19348,5096952486;2752,94941403013;8908,56431323251;2975,52594777658;-935,349062707065;742,871688594626;-3500,64909004214;-208366,979405232
"Hungary";-3574,57628061246;43816,5667956015;8742,05663238902;-11059,406897791;-7025,14928944377;12544,255399612;8666,00366672264;-68219,2349278834;1456,13340470151;12299,2725003465;114166,572301032;401,69551781768;-12596,1553903558;-1875,73919545638;6347,8162484677;12691,1433046814;-29820,4560884737;-3412,70993192435;-7483,73277430806;0;-2424,33384438807;-23057,6264279113;8212,72156183785;36243,2939809934;15930,1295488665;22492,7657855187;-1036,98375886196;-150,38167989767;-1991,37836303287;-2306,73185752245;27,9380643020832;13189,8139171551;-2203,00244324603;-9952,17961133755;-1680,78157402675;-71686,7852440997;130463,175124992;6939,13890889294;1919,34294722188;4585,66267722524;-19051,9159866797;9676,18816806408;-6816,20014500438;-308284,546275917
"Indonesia";386764,078475872;18038,9228496196;70275,841305937;3221,59573788467;140149,55134887;137410,42068806;21655,0982142213;205155,264570726;819,188064870835;8427,42840435512;365081,519579725;24570,0116497676;108178,481960619;5807,48738505395;23309,4406127225;155727,923786381;168871,854799285;8501,81922040301;1652,08647902205;2424,33384438807;0;-323662,950799097;14358,5396161586;179047,978609246;1261510,9836732;387590,651572062;3073,13317764789;2368,12044487887;2353,22653296745;58709,761876378;199,989052655067;272821,268037304;13688,0094109274;29586,5455742638;7403,58939140069;6342,00685097977;195886,603013731;5454,91227642352;2698,06292307315;36215,8230201278;120024,409117072;-42791,275288216;1445008,78126774;-113437,269039291
"India";758665,585676885;70293,3737504197;323593,353752983;12203,1412969592;330311,362107737;461053,454089514;196700,622885114;2216050,71641902;7193,8887982376;39703,0251576155;1188538,89669311;107149,642284663;391968,473097024;9757,70586214046;55919,0444903829;651443,607637987;1110969,59613763;64432,5839001979;17165,3398154609;23057,6264279113;323662,950799097;0;53103,6298395253;594628,407660846;798609,289832283;740268,110598115;12111,4694782163;2251,15391682745;8254,30743648112;278369,120666783;3026,49504611685;376930,118490164;54635,7671424893;104965,858181418;71511,87007913;18930,5939381679;487381,155680787;14949,0368008584;27826,4238060806;115227,076783548;365243,404974198;258546,304044188;4811535,69104683;11670447,4734818
"Ireland";-36453,6087298787;-6085,52470342227;-112050,530148739;-4483,66576312298;-17970,5786963225;-30869,8202963322;-232332,70857253;-148311,424400269;-1684,08161956365;-6964,79861179517;-46877,9181340595;-14965,7480782147;-82365,0255978446;-1406,83295239442;8475,87590100399;-113213,304137414;-193209,363284646;-9518,72361171598;-1054,98261886832;-8212,72156183785;-14358,5396161586;-53103,6298395253;0;-98187,6728116784;-40608,3343962685;-6822,04831447692;-901,579127963609;-2541,63571819517;-2998,60143760013;-18312,3582141384;-885,885288193604;-47289,8429899343;6880,77424862096;-30982,8123288287;-15343,7889680739;-9243,66597603593;-19204,0672434629;-1081,69013247136;-955,606880045059;-28651,8733648563;-7339,09991283293;-1825,1908279947;-417765,143821588;-1007432,0039597
"Italy";-94502,4077682034;34311,1279939497;67687,2681927153;-67971,6622795014;-147784,194918875;-64373,9012159719;-58894,7643531433;-1051823,52470999;-8539,24824175413;-21089,9632886915;301165,194809004;-13547,6411718866;-90010,8537973249;-4620,29946079012;-450,276297687393;-336049,396419124;-263414,734540662;-81814,9944304804;-30205,8236522457;-36243,2939809934;-179047,978609246;-594628,407660846;98187,6728116784;0;-94830,2125039552;-64465,4391448827;-12113,6086132615;1933,24760024941;-6042,39165092738;-113249,711731235;-18564,6835705999;92069,2080733578;20320,1681223756;-127626,735197755;-45770,3842341577;-171480,729558244;132767,819720368;-5951,13407493746;-42358,1594267962;-2386,45784666852;-294873,739671016;-10091,9899813956;-371553,205939723;-5853973,82952351
"Japan";889247,879112599;18965,7296733527;-48338,4031605768;-3276,26735802431;-96226,9682131164;-13781,2104112965;118063,505661805;-7786498,36856637;-1135,93668077402;-27355,2454231706;99091,233862699;85223,2166328303;-7231,5914090897;-2354,21969695794;22609,0961626298;68229,6668101048;-90582,8359683005;5148,34825706703;-522,586424050461;-15930,1295488665;-1261510,9836732;-798609,289832283;40608,3343962685;94830,2125039551;0;-678838,482871593;-351,570848688729;-1750,52483504568;-356,023946671831;-274871,154619673;-219,06847668465;-135244,782937335;37237,1402916678;-30135,6483068239;-5703,86306765304;-11529,2893920911;-273254,960079022;-8685,05150851727;-1025,58025693692;29662,5760330205;-74905,241797107;-752513,012068447;-1321908,43618486;-13930480,373143
"Republic of Korea";317972,159787937;20598,0091559941;5678,06855938182;-3425,70862042644;-234171,317868526;-28209,4508929884;61597,4009869461;-4587085,80927953;-2533,29964952938;-35294,3332289136;358934,184343732;13241,572751094;-11070,0061092195;-958,66319848669;22462,6079152414;62996,0147023016;67329,5209864347;-58735,4727312258;-1350,76121106181;-22492,7657855187;-387590,651572062;-740268,110598115;6822,04831447692;64465,4391448827;678838,482871593;0;-1005,41324964869;-251,220069742333;-2342,69998597011;-208009,848620372;-4379,66945787277;12532,7841316005;166503,34749902;-95764,3967446178;-3573,90605964628;-17227,2545135317;-128543,716311299;-88647,5291244058;-10801,4280281503;20910,3914181721;-114503,341977859;-226533,025137;-319392,707320343;-7714761,2792173
"Lithuania";-252,230965876076;1898,07315430187;9421,92208558119;-1294,10395867675;-1607,14698496787;-1216,80647928796;2423,00329514043;-23426,8574801843;88,0536923201128;5904,19412393761;21550,9393979183;3487,99484045513;338,659871088532;-13452,4669041418;7879,06491469295;-14489,8308477328;-35128,8675763535;440,124951561536;-154,813779583023;1036,98375886196;-3073,13317764789;-12111,4694782163;901,579127963609;12113,6086132615;351,570848688729;1005,41324964869;0;74,1687256602664;-19834,33236305;447,672474711009;110,965130675102;-9140,62687907655;544,276736954456;2268,2862259867;-393,792338885361;-582,311943982333;117584,532812879;1148,71165704603;1127,80769452758;8517,79275578288;-3026,69431192919;281,237867115153;-12642,816859576;-269528,422655143
"Luxembourg";-805,257664497588;1108,52729815807;67507,0639332509;-346,693059992488;1876,19835086977;1416,73281630868;2354,08077490876;-12871,671234439;1404,48644172821;-916,729194048147;81591,3068369537;-961,171645833021;-185,532829657296;-119,057147537373;-456,984828327051;7892,63837118122;3468,92323412323;-486,630406511886;68,8856917666374;150,381679897671;-2368,12044487887;-2251,15391682745;2541,63571819517;-1933,2476002494;1750,52483504568;251,220069742333;-74,1687256602664;0;-162,775664501947;-490,017256723445;-146,241099388557;-6315,35744690485;-56,0212941183556;-779,465646817242;-769,494207737286;-944,78031354756;-1728,9643131387;56,0929677223146;-195,004341236532;-2779,44475146551;-1719,73002538993;-283,275787990882;47743,7081256622;-161134,616992625
"Latvia";105,633989573043;2975,93060762959;2179,58753344059;-49,1734865833041;-118,973990324981;669,757349333004;766,859263550879;-20623,5157588829;-1085,22077935309;3298,92306548663;24139,3884488485;4368,2789436337;3633,75578241137;1025,15761807911;9103,13888448095;4598,99597454578;805,598924000953;316,815779217295;38,6121109882075;1991,37836303287;-2353,22653296745;-8254,30743648112;2998,60143760013;6042,39165092738;356,023946671831;2342,69998597011;19834,33236305;162,775664501947;0;-34,7759287209889;11,0458672778311;2772,56647698933;-905,019517864921;3602,17610947415;321,4803703369;-89,6606843080174;16866,1391028578;1644,46842060494;891,098222990929;901,988562250481;211,59968829008;173,831974601565;6840,82597686509;-134527,517938181
"Mexico";-10119,1358151999;19296,0414565975;12999,3688319753;-1817,25514411008;-46670,0538891252;-132798,337174716;25811,9589970097;-680723,20109941;-65,805666909986;5559,88725672547;285920,421569663;7605,73421424766;-114395,8338344;1908,24210783072;9827,85094069095;64529,1731767655;-885,682656009099;1668,57902691102;-64,2732149371445;2306,73185752245;-58709,761876378;-278369,120666783;18312,3582141384;113249,711731235;274871,154619673;208009,848620372;-447,672474711009;490,017256723445;34,7759287209889;0;385,27047930648;29846,4120607919;2166,44630166598;5169,71985402551;605,659391047773;-1653,03312067789;-2807,38235228134;1468,76262191875;1118,56966467093;29611,599508505;7558,00666259826;50510,6966176744;567458,090992406;-2154453,24478091
"Malta";47,72171973889;792,589114681113;461,122792937246;-1199,13394480151;-421,428408695887;1810,42168404286;989,886111086652;-17208,3005149469;25193,7776561655;181,016073659761;1573,56982090389;153,273954108833;1761,98110368061;-20,4226987432458;111,825576291052;7840,81398744358;4467,13860054896;389,9564131501;400,137669601601;-27,9380643020832;-199,989052655067;-3026,49504611685;885,885288193604;18564,6835705999;219,06847668465;4379,66945787277;-110,965130675102;146,241099388557;-11,0458672778311;-385,27047930648;0;236,222857817177;-213,035940771953;-101,294406669492;5,1439377490351;-648,325450973524;1773,00048921863;167,030179756113;30,22544403901;692,592332409531;4169,01558601403;635,601844979581;597,495710681469;-33522,4252678804
"Netherlands";-13410,3439036661;-23978,5534343456;-429366,015714573;-17388,6236969623;-68329,1270740746;33370,3815765212;-16780,2592764475;-590399,471151166;-142,64025943669;-14891,8561560599;-370278,807940226;-4811,02152172098;-31405,3102829484;-3818,62447282893;15685,881674827;-43046,2289864719;-12807,7777848912;-7154,42464914149;-779,285943386887;-13189,8139171551;-272821,268037304;-376930,118490163;47289,8429899343;-92069,2080733578;135244,782937335;-12532,7841316005;9140,62687907654;6315,35744690485;-2772,56647698933;-29846,4120607919;-236,222857817177;0;290238,48132376;-56290,125898082;-11430,6789528416;-27574,2891344434;456722,942280218;-481,796811001441;-1947,35076054836;39524,7535356491;-69521,5300450987;-31948,4784102763;162910,236717016;-5604068,91174555
"Norway";-11899,4780951226;-24653,3124276515;-76197,9212166409;-1472,35027869754;-48957,84154322;-21463,6639371131;23554,0467912378;-192351,570279704;-2111,3485023996;-79507,7521279665;-841035,092693815;-9855,07056405698;-58486,4036673964;1059,18304628123;-15637,2205424533;-350644,5645818;-1076710,43941917;-10122,5971699874;3079,76752558045;2203,00244324603;-13688,0094109274;-54635,7671424893;-6880,77424862096;-20320,1681223756;-37237,1402916678;-166503,34749902;-544,276736954457;56,0212941183556;905,019517864921;-2166,44630166598;213,035940771953;-290238,48132376;0;-32250,3653932204;-5549,31511181137;-3392,70784497685;-79900,3205174558;2534,16142182375;291,128579977795;87106,5279905435;-19594,1186593908;-7439,04088198343;-90794,223087005;-1238109,74616071
"Poland";-3877,13272328068;54013,0818539697;30887,3312569934;-6822,00861924383;-12269,0775117746;295,527745084022;24302,1021372142;-252047,148328134;401,036866162092;37891,1627546086;667398,361105004;1798,66294069773;34892,3760635439;-11222,1808764125;28435,7281142803;72522,9181026263;-17759,2621860144;-1188,32840987703;-282,161173045835;9952,17961133755;-29586,5455742638;-104965,858181418;30982,8123288287;127626,735197755;30135,6483068239;95764,3967446178;-2268,28622598671;779,465646817242;-3602,17610947415;-5169,71985402551;101,294406669492;56290,125898082;32250,3653932204;0;553,004432832335;-19536,873089952;363444,923779727;38229,9561631436;8421,46208720294;29520,6816368921;-39549,1567442314;6367,89728065931;33140,7317353962;-1265417,51105613
"Portugal";-2137,11187261581;671,022922595392;-4094,28220510724;-20260,1832744323;-24033,8081544585;867,698765714269;11573,4968010232;-80233,3206822608;-431,495387908084;4264,60303049247;111942,940964826;3882,60642921171;238590,740092101;-74,9214039908345;-300,515411759161;27600,0549747627;-8691,81173286367;-2530,38542401654;-177,448578031166;1680,78157402675;-7403,58939140069;-71511,87007913;15343,7889680739;45770,3842341578;5703,86306765304;3573,90605964628;393,792338885361;769,494207737285;-321,4803703369;-605,659391047773;-5,14393774903505;11430,6789528416;5549,31511181138;-553,004432832337;0;-9461,76415332224;3993,22894307058;1609,46426626062;2,06893519414689;900,34642477176;-5603,44092677077;657,164002507895;-8919,17689204017;-834093,347698882
"Romania";175,297336508961;48847,6942224806;14026,5557268261;-15942,4725262617;-3162,16633356333;1759,50766767102;18141,317686065;-43087,5244790244;2642,68811621612;19355,2763330041;173462,789007207;7713,74500912188;49092,6171438437;16,2228978216094;3130,09362668043;62851,6977449169;23647,3351991878;19506,1688624622;7721,13854366098;71686,7852440997;-6342,00685097977;-18930,5939381679;9243,66597603593;171480,729558244;11529,2893920911;17227,2545135317;582,311943982333;944,780313547559;89,6606843080175;1653,03312067789;648,325450973524;27574,2891344434;3392,70784497685;19536,873089952;9461,76415332224;0;53227,9936784093;15931,9077465418;5485,59819665954;3774,51030549715;13538,201384419;1457,85916383988;15510,746897845;-190980,503089638
"Russian Federation";7187,27073988262;74221,4555250408;-7690,98457184582;-94343,8306292968;-63131,9927618321;31624,2825030249;29544,3344264796;-3765032,05222137;-2684,25486441117;8560,01385764516;382567,331681591;15068,5741994519;-42303,2365460247;-7826,27640881671;-28911,9726827377;71878,8672944909;63388,3921791337;-145266,377934666;-19348,5096952486;-130463,175124992;-195886,603013731;-487381,155680787;19204,0672434629;-132767,819720368;273254,960079022;128543,716311299;-117584,532812879;1728,9643131387;-16866,1391028578;2807,38235228133;-1773,00048921863;-456722,942280218;79900,3205174558;-363444,923779727;-3993,22894307058;-53227,9936784093;0;-75156,9799458954;4254,19333577917;-19703,8725485315;-54584,9515503156;-88054,7828716193;-120298,202005337;-16735357,4459729
