"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Dinamarca";0;1752387457,24116;116291,076876811;3967582941,265;80439,1794334025;4695840101,91725;4704251792,37527;286222,78767;16435,6298485885;14250,081184857;2289027968,72536;132881,96496;1458854,18159961;1418819801,75244;99565,7346331588;408689,141618199;2078954837,70218;1331521,41530815;1339238654,99692;93981,1245721235;372545,904310636;20943,6875068412;0;153340,82271;11388,7915171766;69512517,9949841;165147,558624156;7296201569,89222
"Espanha";0;5067100175,36166;244428,219845253;18046036417,5501;290415,248686331;9797027229,76865;31512431058,5879;1590888,42653;19808,0710960491;16875,2314305828;14017102929,8905;629455,07663;8519864,81972712;6700214992,13932;397044,332085224;178745,435362671;12360511800;7547500;5984483000,64331;354631,166112348;157841,645668173;194254,604564776;0;961433,3499;46531,9262148251;450244174,281827;253514,208805836;15747426376,9429
"Estônia";0;381748030,652315;7602,56290251987;460227001,925944;7604,72961190779;78329053,5185043;1035910188,99843;19730,12969;52503,9726182578;32450,1021140846;610324795,603824;8092,34976;343148,258531047;178320048,405004;5495,20761993554;1742,5823548114;543166705,417297;316249,399906016;162597922,24839;5010,70602726445;1564,03660050193;1677,78006006446;20422,2983594506;11637,77993;1392,07287048813;23674811,0554634;151258,34325782;12619393611,0181
"Finlândia";0;1240000877,97045;72969,8958254479;2799548204,96109;56662,6933255879;2687866244,50482;5050320846,66391;271613,57825;18593,7716339625;14683,3747250451;2282510706,58301;113306,17168;1369687,79267506;1204119507,34958;82005,6376614665;54007,3093885493;1,819e+09;1154100;1033810729,61202;70406,8886731245;47213,456334184;21223,5064785335;0;158307,40657;12479,6760366864;75522287,1336162;219881,518168424;9285897758,59689
"França";0;7474342721,92328;504564,362555724;28392839181,2689;520950,175963218;19784738339,4786;37036303064,716;2324940,95344;15929,9972801102;15210,1078777309;17022380302,5826;992453,21328;11673259,5806968;10248756810,0893;673812,236735972;404583,815229987;15259763010,4493;10408812,233174;9306688790,12746;611875,265115861;364303,53020254;240029,621874028;0;1332487,74016;93653,0018954728;443309974,159309;234558,722072704;11494215122,3489
"Reino Unido";0;6601933377,18298;370375,90775411;28977661061,0172;457893,968074139;16320226558,8508;36100297191,2571;1758786,58177;20525,6837671156;17123,7184535185;19761314827,713;803701,7061;12831882,5681654;10894990040,4817;636251,411751226;290639,96786027;16505330730,8404;10717630,2555464;9147929952,35363;534225,669336086;247411,056369804;112562,251338774;0;955084,87567;36761,6983940066;454544248,25687;257126,546408482;13221188801,4227
"Grécia";0;723875836,349537;36229,3864615178;3919888326,278;73777,5115507991;598003428,853246;7361425832,86352;224528,08539;32786,2138942524;20026,8933943397;4460831251,99485;120175,80097;2259066,56533353;1468821413,23463;73342,4492911999;33384,6773522281;2537209092;1310886;986103308,517587;49238,9552937997;20474,8539656938;39029,5450888001;225722,560818449;104352,28442;25671,9933275119;136706689,459515;224232,164841165;12261935202,0729
"Hungria";0;2844288133,85634;68399,0595285086;2566274014,535;66852,3271984815;-170993473,179536;7583118002,91763;154739,25413;49005,7810188672;28198,0918242499;4521813965,77873;55558,34438;2290226,4867713;862401681,229091;30583,6893717553;2604808,34899244;3925328396,28962;2031782;760101235,014479;26955,7684878806;2188822,14508608;17532,6924282447;0;99180,90975;10095,2533076043;221381582,688432;202395,61294508;5352721583,60269
"Indonésia";0;15659814599,8907;121243,708409887;9648111133,5948;95924,8465996545;-4259854812,26357;162736131876,023;779697,40908;208717,03558441;187380,544177539;98119480612,5981;372459,10534;72483144,8792484;26260861365,4388;140147,214753295;206116365,58213;40124860466,6894;29388422,9072429;18817765109,9173;100425,394709538;145100107,530688;228576,523846705;535366,874922152;407238,30374;44982,9467806699;2841351734,92231;414173,360812439;23659000261,0645
"Índia";0;85061170881,9451;184046,551852852;28874982065,5145;253106,324660499;-60964534341,8981;1315301739352,55;1915696,99182;686591,744398445;796240,724574454;870718140842,123;777607,69318;377442725,212446;285597318638,723;358682,129441895;7757567,41301756;374746310088,14;160620704,808757;180949236288,27;227254,435378167;4899353,50352463;356818,786443084;1892962,77925055;1138089,29864;141762,862271806;37641579134,2848;340253,571924584;22877149254,2463
"Irlanda";0;1314082300,20919;110837,543882516;2474902167,64873;60874,6978573825;4617821418,96191;4353833532,02953;271601,58194;16030,2215507395;13994,1463219508;1944717074,47156;107627,89764;1055020,68995352;998113445,244726;71323,6393476261;32755,0271891136;1323123975,67005;756510,517342076;819554598,622035;58564,1010010383;24780,282967439;28334,8677723739;0;163973,6843;23933,3125905384;72685080,2530826;231979,963673113;8050087902,9788
"Itália";0;8172519963,32437;401543,445963782;24083612384,2373;405631,454550758;15628237196,4386;43472354646,1147;2069238,56277;21008,8654968425;15384,8114447955;19932109820,2697;861181,39996;11682451,2652444;9390160342,92847;610352,644010143;310676,188764531;14446845418,8894;9343200;7169653429,69737;466021,533993045;233902,732990995;189301,250009857;0;1208057,16281;70339,5831885621;752382247,500751;268324,138721377;15481174192,8135
"Japão";0;11014166177,5161;552052,850695658;50947142884,0382;522911,023789077;41949341842,7188;114287468251,107;4878607,01688;23426,2501274794;15839,8638153904;51823638888,904;2006482,67919;27271823,292109;19487665884,7386;1230292,51462402;141588362,855833;43456940821,2634;22550614,9299642;17616534709,8064;1112164,53090271;128705522,640002;787428,551893733;7192948,41138901;2872124,33769;659801,919068097;1831462873,60871;503366,303685935;27745345210,2778
"Coreia do Sul";0;15351760995,8757;375827,788629998;22173222140,0659;311998,808355043;11237880571,7708;69254477586,2939;1482195,93252;46724,239398329;34996,1042819218;25523588649,4501;456778,38435;11279452,2987617;11325361017,6761;323617,76403571;322513938,129464;16980935155,9197;7420594,90427996;8081712352,77287;230931,771367126;229476858,179476;87146,8790058716;1088484,08699884;1025417,54817;171634,518384145;1312559579,29484;526973,826007458;23704808883,5978
"Lituânia";0;717758552,564012;13247,8045604203;839857055,354983;16379,7175283751;-94603083,5039028;2390521667,84445;37465,69519;63805,6135278254;40677,2543784887;1554488629,00202;16936,08983;841058,222450608;418933197,912911;10298,9546446492;14923,2769562585;1301684166,77785;709843,261842945;366541189,05142;9010,96189140185;11887,4189769287;5669,47620535085;32864,0984322883;20529,60536;3808,8210755562;67336145,8304133;178027,604305918;6614139973,14369
"Luxemburgo";0;198436668,296208;13563,1943793499;366742069,51159;14737,4768476428;87055099,485736;431180453,335189;30074,61373;14337,0238170367;8632,60744404651;247306639,415579;13658,20711;155991,65820864;94673670,8809886;10966,9843664999;6165,49706437578;225153856,232627;137200;90438786,3123364;10476,4159494716;5897,50574626619;1483,69742350012;32387,5852644462;16416,40662;3348,87811524336;11145856,643308;117133,732799602;2662802957,98612
"Letônia";0;251264140,443113;6217,49985638086;432407507,796526;8595,38296318075;16614197,3095183;1022122189,397;25158,05228;40628,0334431755;26348,154001421;588258578,866705;9849,54779;454940,583680552;154428168,348461;5861,06215790801;1251,58066882708;564057260,516042;413600;138024770,026212;5238,49868263134;1069,00186431779;3052,36963209199;29895,8593277579;15308,50449;2882,11761125775;29389825,934209;104711,605598599;4841897948,81428
"México";0;13526485804,3392;199621,097430718;10602351858,6476;210830,88515304;-3699755365,03201;81585452865,3778;919765,50071;88702,4494856559;51460,7786274381;57751233848,2803;447586,63245;26995159,3881122;7743627365,85964;150476,296169581;458873,647072181;41422516176,5404;19253906,4971965;7017877603,61742;136373,327236747;405964,903905171;276685,696350419;937310,623302204;472178,86826;87011,0939163437;1951517113,56787;469740,653574468;10713024224,4469
"Malta";0;75935287,3820077;2716,7056594997;180338771,318493;4363,68474532224;-9553380,17308386;219446736,584663;6850,1415;32035,3581870774;22309,3919847372;120087381,584778;2918,70141;64337,1584908478;48135704,3538355;2157,64304050811;1166,04132172309;105027934,99644;57342,9995216209;42431849,7313434;1901,97248586483;1027,87090805183;418,552449491891;6420,0450600978;3931,44009;953,300785625632;5638409,67178378;140481,039712964;4813001031,95563
"Países Baixos";0;8692163500,38926;332181,040581835;16911056172,2745;250448,66062481;13874074207,7593;17272093804,6654;764950,13536;22579,3721789942;19723,2015924692;5327881394,84444;339031,02798;3696594,64288981;4313396062,21419;218696,545892486;123867,835342307;4405236065;3285701;3695272209,97388;187356,611078032;103968,114169065;87495,5178175145;0;425919,10738;28429,6439826931;164268236,890463;257602,965549143;23243051397,4845
"Polônia";0;7254619505,96561;148632,154592226;7476954208,00749;141112,903175566;742602578,70777;29506476913,2605;512598,77853;57562,5189702508;36290,3939620818;17123852085,6202;203090,80879;9524639,74182486;4658532809,97821;128368,207158227;213865,674184249;11286395623,8368;7069630,13772617;3194826142,79662;88035,0361072064;135722,627447248;55921,7823817726;0;309507,96974;18332,7909731347;646922232,446237;216728,854694698;11114880480,4821
"Portugal";0;1658832560,93035;47350,9128305749;2819920775,05036;66467,9767670187;-161649078,619356;9077983915,94333;229889,95604;39488,3885852055;20350,3233882129;4761600251,85481;93556,69141;2699238,83956349;1364707837,23425;67060,7445002421;32715,0481914083;3679964077,93732;2123234,82582516;1157202243,38791;56864,0714603175;26051,7496208784;17271,5903197579;0;136333,26463;5553,6637660628;133958453,203384;179382,477760513;11494624445,3309
"Romênia";0;3170153032,09069;35613,630829999;2339747793,26875;50879,8785925676;-1886698993,07638;19518714674,1913;204722,87966;95342,1264228387;64626,0516918076;12220634452,4776;91937,80304;6593047,60148984;4168939911,49445;64508,6586965816;5089,29512749243;7946588003,53429;4119351,70313168;2652297292,51769;41040,6828683596;2697,67679790043;21553,2730034184;225523,633673569;112785,07662;14489,1043576628;538848969,834278;153728,238429451;6943483810,84115
"Federação Russa";0;12162933823,3921;221875,571121408;28994554146,9232;206454,203332951;17898647056,6454;139728130380,636;1286860,22825;108580,658033586;108749,168213688;92874537696,9292;578161,05358;48341016,1137373;32347451078,1658;297450,10108587;551108,790986443;68325846885,4984;41089123,0245016;27607210100,7779;253861,344911905;452685,80127432;237762,85617413;1602549,1240646;708699,17467;268191,330345224;3203857559,41118;261120,696035873;51551577912,8918
"Eslováquia";0;1874343747,76329;50744,6974902013;2806985180,036;48168,4664201015;1110894584,66389;4515725717,99893;123485,98121;36568,7317195908;31615,2803016884;2102707646,83797;44357,26537;1220419,65618061;522130007,686683;16515,1155613445;8392,73908422798;1661940000;1033774;447712916,876062;14161,282538183;7332,16171260881;22863,7667286555;110518,246995576;79128,71584;11837,4587880866;93463671,9411256;197836,343459335;9252075227,15016
"Eslovênia";0;771059330,006128;22462,911730411;1210237806,60257;22125,0915386244;462552744,078207;2074620582,69056;55703,15267;37244,2219739546;29354,3365491528;1042682541,32371;22867,96231;564584,705655269;513983024,355205;17509,6113480391;6087,81891272509;783924002,426659;445363;404748429,235382;13788,3691752884;4779,71858157787;3107,19290196092;43076,7062546314;32835,19036;4000,81197049955;41647714,424812;164876,94500736;9105837504,91442
"Suécia";0;2271482363,56036;134702,263624164;5087943772,35388;116381,597006008;4084094819,66905;7467649955,60208;399707,08596;18682,8060294868;15874,7832523003;3987768359,95138;183802,16098;2427687,53849722;2014227483,46323;126882,203772537;997276,208651499;3697195876,9044;2291256,57706223;1906495683,577;120095,856004884;948799,943799734;40533,3919474628;0;215904,92498;14281,5961752337;117714919,192413;162153,434591841;7846098195,21638
"Turquia";0;6549850662,34277;111154,296642001;17601893155,1975;126735,967077035;9973924187,86214;44630493228,1904;696055,53285;64119,1559033383;57910,5222203321;24478283414,706;307667,57213;13013134,8604832;7608619089,71519;131385,779267655;4943,9993815486;13066783803,0258;6946558,17733512;4674111235,40085;80712,6417823907;3342,70934467822;144703,639552345;947838,96466106;388387,96072;66344,0230051958;1277114792,01578;213731,519732211;27085654386,4935
"Taiwan";0;10140527178,2744;221616,507636529;10902600369,41;170070,087760482;4328644506,89444;24832802159,9417;484851,96386;51217,286947222;31363,5661700279;11385779446,3724;138344,17192;5404314,0436328;2361443140,826;75292,5585063944;2161126,7749138;9257786168,31801;4400755,80794869;2052977558,71236;65457,4019925789;1882850,2929934;53018,5994808434;469046,391216809;346507,79194;108518,21875362;1124799411,24533;508392,067287726;18836005181,4522
"Estados Unidos";0;18615595865,4539;967209,15976105;145686414748,478;1522069,69701891;88679216106,5524;187624792689,567;9298659,95118;20177,6163097304;14390,4868635238;93448649096,0491;4286090,73173;47850162,9930875;38037037618,0667;2643207,13946662;2079652,56124155;85371921413,6449;43803180,2077621;35047854951,08;2435487,7832464;1943236,12988173;1604175,85578338;8334211,26054134;5012569,21945;502020,114672512;2820408992,25001;382553,111733757;21903389251,9419
"Mundo";0;256215260124,573;2094751,64455249;123199285375,731;2154698,63677533;-137163793810,615;1999696406911,08;10437373,4581967;191590,002496334;153586,285610268;1358068144025,31;4395050,71325839;0;0;0;0;0;0;0;0;0;0;0;6042322,7449383;469471,096006533;53302488476,0928;303683,6011618;7962821761,93588
