"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Hungria";0;2674028044,43487;26386,8826903026;2745697224,78874;30035,34134996;-425215872,804389;9349777407,62166;72937,56666;128188,776179028;83379,5307756217;5245699904;25633,7224;2648264;1249341339,8308;14983,7895249476;2487496,30982612;4292859921,27005;2205137;1059438463,3251;12706,2176228372;2095811,09361455;7303,59502505242;68512,9462430232;47303,84426;8474,03410060048;264493547,194914;119701,852951785;5433068784,50998
"Indonésia";0;23902821054,2827;60245,2357035445;8500119515,50293;42036,6841847779;-12922871579,5204;157802780657,183;240708,03114;655577,547246032;511280,12588334;102140782387,125;114241,91516;66357814,32499;23780143153,594;46510,986736496;157968063,915265;45044129836,9035;25098332,787435;16047147276,1027;31386,2136698117;105711955,790263;65977,639953504;164496,909087822;126466,11598;12757,6250111639;2757076957,73126;176812,893136448;21359716417,1012
"Índia";0;86032409440,9137;58021,3781304767;13731302657,595;62698,9721784942;-72938150199,1868;1191278760903,68;687642,83495;1732409,18156342;1813710,49563307;812716586782,167;301665,94255;356495827,735263;261626798376,198;144249,481384226;4966006,95966681;379465352189,926;165826310,1419;161965387755,573;89300,5736833646;3035199,03006358;131321,011295774;665434,836734328;385976,8924;60836,7629147348;66478275667,7836;161469,148384674;32670640561,3127
"Irlanda";0;1857822367,42114;73743,5083547115;3024961769,26037;42663,1573177125;5399984917,66235;4707133304,98669;142140,11457;33116,1496473155;32292,7052067955;1847256940,33823;56654,13619;932379,608028626;922846621,929857;28577,5569442122;22806,2781565787;1404808873,4141;736705,895620787;745536548,813267;23086,8409456257;17670,6792881803;23850,9880557878;54547,8239051697;85485,97838;17564,576741117;96944101,6974363;141109,743685373;4822235374,2724
"Itália";0;10347253679,2252;239919,812804627;30092766730,5433;226806,834921165;21531374786,5034;52064626333,4052;1193784,69876;43613,0789643102;34240,3336525903;20577864273,4922;485993,18975;11598700;10975235125,8034;320535,285583384;305256,086699419;14544028833,3464;9073400;8254624033,65261;241078,960193723;227622,261986821;130795,124216616;1024141,90687373;707791,50901;86658,3708828466;814733357,678094;118775,834683183;12306103107,6017
"Japão";0;11473518918,2376;384029,792334558;75282205164,879;329904,975521862;71179966830,5589;142417173952,667;4055411,80618;35117,8081929038;27404,8263864425;60928926715,3596;1770993,38427;31940536,2382702;31132585681,1912;1136025,64899272;145757522,143905;50156377149,7973;25961261,4045165;27953237138,4859;1020011,46602099;130789385,239525;624228,604557281;4424209,4134808;2284418,42191;413525,948400113;2572907329,30195;181015,532955329;22719476739,2276
"Coreia do Sul";0;13278003274,5614;158353,196588356;22457241491,1351;133284,078758344;12593411462,7538;67833256970,6312;724809,2118;93587,741251485;64632,4064496524;26135509456,5117;268308,01106;10752171,4604625;12745848835,5817;197205,233964334;223612574,787869;16058913436,8134;6554132,25167281;8156376032,98476;126196,384770826;143454166,970293;43503,2554956657;585627,426679053;456501,20074;74044,5771120586;1306362215,59015;241289,300026005;21078860257,4755
"Lituânia";0;681151530,279249;4031,77919685926;838932528,845617;5526,79096763038;-45825256,1531521;2602205361,07686;12616,69992;206250,872064559;135889,536249101;1628993904,65116;5870,57573;907900;459124081,954899;3378,65662528476;10359,2832683144;1266107995,16908;701800;380538265,783567;2800,35002169701;7919,45911373878;2139,79341471524;10637,3707175407;6746,12419;1159,12280701289;76815679,3941113;93100,8201996473;12038272384,554
"Luxemburgo";0;190373612,397862;6967,52013294526;421008821,082691;8399,28275988948;35642880,3173186;367486174,904688;13731,69767;26761,8894426684;21662,6862886866;184611076,568658;6525,80426;112205,882352941;89968660,7386187;4153,16270289179;4331,04289294572;173635828,205185;106205,11627907;85407532,9727504;3942,61043319243;4129,60674480624;1850,44745710821;12361,4269965362;7205,89341;1574,51781089491;9773297,14166754;99044,1137617609;2079000872,91526
"Letônia";0;306296686,685161;2078,58073863192;393931054,59024;3337,97350381461;-83882839,6199475;1190912507,35627;7835,09331;151997,233502797;87103,9497186893;778262096,331601;3328,51564;558700;166258919,426316;1908,74145160197;968,345934409809;680964623,79992;448025,625;145425486,829374;1669,56248596119;821,097761307437;1108,00282839803;8351,07639797178;4506,57767;796,685390367219;43228469,8463552;67285,8840103737;6296151161,45021
"México";0;12466287414,8004;140681,002999497;11768652624,3742;161401,545050072;-3519573751,14748;75293453110,0693;723806,32105;104024,309985085;61260,1325171384;49769366333,8814;360020,62051;23165905,3684086;8628729323,20002;140853,912139123;516497,632691681;35238410724,8659;16307127,6547466;7808663513,56189;127467,297126354;462463,112122258;200981,530110877;786522,975946455;363785,70054;69506,2512954277;2177541834,94002;345281,048755962;7135444196,00445
"Malta";0;103437322,30813;1682,92255279933;239125222,045339;2480,45266423518;27071952,8997202;265255043,54547;4018,65613;66005,9071900413;59805,2963957002;118833303,022133;1581,13189;72174,602363804;61897952,7780496;1034,9911547717;986,761698362467;105434648,721651;64036,794848959;54935973,7137659;918,580410508851;875,77494423265;383,223935228299;2767,72725354745;2437,52424;877,885344207945;9634128,24149084;141465,293645485;7147698786,76213
"Países Baixos";0;9006000045,50919;168740,197506852;19378745945,6026;127608,258381505;15974521242,8678;19247007988,292;390392,94505;49301,6286086494;46684,0790770673;5277073886;168624,33923;3532621;4997718983,8732;107054,033895;102007,645445025;4433278088;3158650;4294415649,02276;91988,8693088156;87277,5760297143;44966,0093950004;270955,713643856;221768,60582;26721,8184394439;179913011,667352;136548,822725964;21574160397,3843
"Polônia";0;4964078067,97032;45179,9824256238;5027568469,49031;48521,3785820315;-391575685,745302;29311898003,2061;211921,68821;138314,762640811;82770,6666368269;17312979533,4311;86226,24822;9321086,3342165;6508460141,66759;78632,4480171795;208743,023375899;10527339523,6919;6272981,82532173;3725805376,63104;45013,5963381661;111929,281576715;128,293322820485;190974,779044837;125695,43999;13697,3644786257;564466310,04145;103460,416599344;9589103872,51492
"Portugal";0;2023018313,5483;25199,8490656709;4000510004,9855;37722,6031583158;272012771,855291;11265665473,2622;124376,17553;90577,3587687206;53044,8882077456;5317792481,37372;51322,35912;2953801,38541794;1920533688,57349;36205,8202677681;32276,4837606918;3801577563,36288;2159827,63455588;1570832172,6151;29613,2620067569;26000,5359459148;9960,72109223192;77625,27980733;73053,81641;6406,77925518516;186014508,488699;103504,488883417;14347756028,7389
"Romênia";0;3541430847,42983;10340,696379999;1592302546,78047;14196,455171027;-2474245642,12565;25815388750,2807;54988,84259;469465,941350352;343184,642033406;15625169000;23993,21903;8582900;7013591784,57778;20436,7880305526;4318,55867571981;7566286000;3899600;3746449788,3134;10916,7175026111;2121,98151139934;1974,64552944743;58859,4099658159;30995,62356;3798,69973519682;644932204,187137;94350,8630057234;8753919519,75638
"Federação Russa";0;18210204886,3186;73045,6686096555;12742198475,6177;55641,7682363023;-3097762214,76233;149445983174,106;346915,96924;430784,387070743;363029,122750519;98012043179,9487;156111,60694;51830404,0819167;29985122975,0166;82597,0179687843;486990,785790245;80851319875,0311;44860850,5630642;25364431774,1575;69868,862260917;410731,24517883;62734,2678712157;461973,486577136;190804,3623;63360,6519179011;3815033622,55253;132741,331534545;25928880232,2281
"Eslováquia";0;1338468566,02381;12882,4284585878;1447454306,37965;13994,9539120711;-42529548,8830043;4154456195,61877;33373,01677;124485,485512156;85047,0609946015;2172080000;11345,99756;1229145;342583556,714242;4028,16455628006;4502,50952784145;1990904000;1153133;313004202,537335;3680,36471662676;4130,55974436935;6267,78554371994;28862,8277264174;22027,01921;2688,75829113411;85339548,7146434;90549,3990187875;7149304860,9537
"Eslovênia";0;740107225,626863;9794,37644860373;1019685664,73524;9725,32526575636;288982547,489578;2183702191,20492;25125,35902;86912,2781277147;63776,4186824778;1071910634,01072;10377,90504;577412;497899930,183941;7806,95969560197;5029,21761540806;783391017,427892;451399;381312560,473525;5978,89577920574;3741,05305774402;1558,41783439803;22267,4352500653;14747,45398;1740,09964385857;42631684,0244136;95578,4629089487;8920696336,33976
"Suécia";0;2655802164,36097;81747,8404023458;6040728180,55814;62434,0308649338;6015281509,81999;8652839946,74775;240193,26841;36024,4897953498;33804,1384032302;4037990000;108772,68313;2446600;2505061902,90096;74105,1841942993;803946,364633004;3767180000;2309900;2370963558,05389;70138,263243749;762345,004216313;24914,4983857006;178242,474539031;131420,58528;17860,9839236933;149222843,837041;106612,005997825;8204036212,33268
"Turquia";0;7240169647,65643;42352,2746219352;6237349514,8101;43417,1498174129;-1147845914,27085;49084454186,6301;254047,53261;193209,726079024;130591,923864463;29160201410,5935;110608,1981;14877249,6662353;6183097615,74118;47346,7074591719;3323,20584271498;12183026199,9107;6215660,85618711;3862535828,1218;29577,1416319021;2179,05197578172;52157,2438408281;413861,894666698;143439,33451;25696,9350440591;2061523000,63698;134398,797825992;18499875462,1725
"Taiwan";0;10072052825,7745;136861,965882754;14492129145,2583;107986,882195253;8352585587,48259;27531441465,9383;339838,71656;81013,2575376458;51302,7131435987;11267710551,2568;114449,3608;5128838,13638246;3455215365,8079;67349,5640695764;2232788,19549865;8675383082,13991;3939670,31030068;2991537134,82009;58311,4800663006;1926533,39906246;39982,9507904236;282079,80789176;225389,35576;56948,6097210369;1014623415,0567;241976,438172872;13480327580,8013
"Estados Unidos";0;20212848280,2749;669053,565487284;196552428475,686;1119309,05616189;115019103717,911;236625500590,267;7551645,84229;31334,2952691372;24983,6860266917;100171554541,105;3203102,98127;50542531,3961944;53308940096,1753;2133750,00146984;1984111,10511816;90968608014,6817;46111896,6872782;49028642023,4849;1962426,27973728;1840490,76556393;1040999,14299016;6391172,52858088;4348542,86102;478834,504023686;3823781573,09582;126285,493932693;15106655758,9249
"Mundo";0;317220230822,364;943862,728666427;83166026109,074;859040,89948754;-222502285661,399;2818059242646,28;4213318,90526995;668845,465061165;487009,197815983;2072813951424,59;1856320,04175743;0;0;0;0;0;0;0;0;0;0;0;2356998,86351253;158012,958028071;55878003959,6766;186872,687867376;4307351213,17514
