"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44"
"Germany";-195209,755260305;-369185,850355784;109089,359426183;-54964,1866155568;-603855,907294753;-161978,46610649;-314967,614058965;-2217177,25642318;-16290,4356228174;-237234,353231997;0;-130148,086984586;-700731,216753139;-16334,9993179826;-18500,6878447302;-870670,380163416;-656437,059601551;-162640,484695163;-80414,0820604259;-154175,030481288;-435372,76894902;-1362996,2760352;436666,742875212;-681001,450923912;117912,313468461;-90818,9664241646;-55233,2153470246;-29830,2455016638;-30680,4931263098;-357309,621936612;2050,31429542395;121435,444112046;309924,171216393;-489581,874309957;-192112,64410116;-271651,917752734;-737771,828879936;-112730,655082629;-27247,7034649908;-203981,361559269;-439565,9088391;-68369,3508523047;-2068678,77539503;-10592492,1494135
"Denmark";-18916,9881870884;5894,11905562066;37234,1688266939;-2915,52902646715;-25436,4781396943;-16516,2589430154;-5336,58439120428;-143122,154831037;-576,715211149315;-3119,89770927641;130148,086984586;0;-18832,9263199327;-3509,26809452058;-35153,0740949739;23788,1512110779;895,839905946341;-11942,6416060852;-2988,14461413119;-6846,00048435747;-43560,9951264247;-114487,862481;-1184,71303149028;31574,623739968;-68922,5809822134;-12988,6132028767;-11370,812416094;909,93856644588;-6021,71514469006;-10223,3044631328;-474,261220595404;29495,7719383822;2096,95425417001;-29989,8218829897;-7023,90550391717;-5056,11133775959;-35738,7891449353;-2502,63829761935;522,267741308965;-27882,0224194517;-14163,6877731593;2599,02257149124;-99065,4620283545;-1917129,740128
"Spain";-9266,49003659888;43409,9420920589;133135,99132802;-13919,0499623897;-197732,404013528;5337,70525521443;32391,8997200458;-458309,904361372;-5946,07376693288;-6505,06421631007;700731,216753139;18832,9263199327;0;-1494,0682517958;36340,5437415054;388082,516265766;-73803,4563663023;-46124,8441476801;-5336,50348188356;-5763,78878529687;-136651,379457856;-485924,86465643;74323,607169112;239809,317113353;101644,810286919;47523,7281047265;-3558,63153989083;2013,65389017075;-1956,62868416671;-55340,0121025967;-1944,91801399968;103447,616689313;36295,3968263839;-38206,4966364488;-387398,683456801;-28269,0150388686;-49102,2601538073;-18097,2628975194;-10063,5821968805;53192,0459480547;-57045,838984499;6787,74640961099;-51651,1036263494;-5676470,49990299
"Estonia";-0,572065636481952;1784,26800630427;2039,76430759951;-82,3617242811791;-300,350209985167;432,674313430139;904,86031162293;-10555,8383683233;71,7692085150598;580,878374268788;16334,9993179826;3509,26809452058;1494,0682517958;0;30414,1348397516;4260,02545849772;5366,57670511671;127,755314045339;37,1533435079063;125,967757331118;-2798,36828942227;-3445,56758639972;1036,46038703043;5673,26762765561;2674,00427347889;574,96031478567;189,161742937188;47,8938021866161;-675,427794237876;-20,1989879483474;37,5867513050642;3291,63060954376;2763,51511894434;1678,81852817706;91,3700613941928;-202,283947068033;-13438,9321842796;139,007630806943;123,246583064555;15732,2493808105;3,11136579544218;692,373156386321;2255,45984581535;-135979,558330578
"Finland";-8663,07501133535;-8731,10656965593;-1130,79396242888;-1618,95584240485;-36799,8091218633;-15259,6983966715;-33915,8253570403;-161752,881121731;287,058921296735;-4884,0349484524;18500,6878447302;35153,0740949739;-36340,5437415054;-30414,1348397516;0;-51338,3509983785;-92110,0333223811;-16122,6198167976;-1980,39218004618;-11713,414287691;-11774,5447733998;-53908,0067524222;737,131998790603;-20442,2984630329;4350,71392112791;2044,97321273637;-9744,95230225703;-57,3383067519162;-12945,4471976947;-7058,15247789575;-350,037111234145;-13211,1232496227;11966,3507259984;-31281,1480988901;-10370,0326482461;-3467,95798325777;-350285,667014954;-3055,4815697529;-1134,85520098998;-4625,60032448656;-17697,1854216892;-1927,23439072251;-165973,402065151;-762166,826851373
"France";-59356,9699174072;18790,740185485;316288,762914338;-23725,8396738972;-337913,52599357;-134171,247418577;-42671,4329325375;-1051585,31683337;-15793,5449049645;-44187,2074268348;870670,380163417;-23788,1512110779;-388082,516265766;-4260,02545849772;51338,3509983784;0;-146777,795201444;-113844,634871934;-20572,9235057871;-49101,6554636346;-213567,203473096;-937244,618492253;186080,898357674;118291,969223794;34166,9000616959;-65719,5542032704;-9691,17634227178;-9676,49206797445;-6539,32034315555;-110488,830753289;-12243,0983446807;296617,306893917;312931,871272514;-153443,950773056;-162576,523199795;-135195,977238336;-175299,400647797;-25452,4122681792;-32615,7555344738;22754,8774171691;-160998,325607427;-8398,13835610769;-238943,790271171;-9433015,11276759
"United Kingdom of Great Britain and Northern Ireland";-85989,3973523748;75734,5730255302;235804,213160863;-13332,9650763553;-280736,712178669;-174943,164603815;-18561,5780523258;-1608392,33344779;-16679,4279985406;-16811,7932233549;656437,059601551;-895,839905946283;73803,4563663023;-5366,57670511671;92110,0333223811;146777,795201444;0;-78944,6518362173;-7860,88496432767;-23795,9600115446;-399141,338762189;-1945919,88345809;-65979,6015201798;166090,576966968;327707,056297375;64613,8033094392;-11945,5948195637;-2846,63699452566;-7896,37136371352;-52902,0624335451;-2646,72737318153;112814,909540783;673441,900498348;-69767,8117146256;-71185,4357655069;-81906,9330978271;-125787,75203015;-15386,0456216847;-5755,91652407964;974,120073387632;-107615,267664005;33497,534629807;-680298,872764182;-11009876,1671426
"Greece";658,454412486346;14121,1544152886;41346,3550951754;-19235,308044152;-20446,1122044252;4418,06600759263;41501,4085224993;-94117,3037622232;-7517,09015348337;2251,72955178845;162640,484695163;11942,6416060852;46124,8441476801;-127,755314045339;16122,6198167976;113844,634871934;78944,6518362173;0;-142,248859658603;1317,04095976903;-17872,2033262167;-102915,833972171;14542,3841457816;227598,972048662;39072,9485659602;80201,1180268411;-125,74580371258;906,885842920232;-287,544475542199;-160,01671104645;-2403,47075646625;45021,5119189862;9738,17177729253;164,623819798921;-154,64082763965;-43914,8647666092;-37532,5410771195;-180,720057460116;-1031,9178455179;18114,4433173914;-11022,3127607248;3264,36432702917;59604,3659343501;-998858,58168559
"Croatia";376,525163003303;33962,9222427486;6743,11247637689;-748,168721052769;-9741,13050580531;3146,59550292631;7509,76169318993;-19993,6636213529;-273,175992663462;5114,63852213944;80414,082060426;2988,14461413119;5336,50348188356;-37,1533435079063;1980,39218004618;20572,9235057871;7860,88496432767;142,248859658603;0;2839,65460820074;-1238,09032305782;-9395,97822933289;-3735,86786133987;88458,7873546199;1697,83171254552;2361,64962975703;-282,479177383954;123,678016496666;-55,0400909820155;75,4409200358148;164,425127628723;8948,45657214241;2038,43006314527;-34,5947425182862;106,194167968813;-16885,2789401907;-6754,7632843887;720,180034321469;20753,2328675399;5395,97170413036;-670,003925501042;2485,11411308989;2649,31017147074;-198175,771915067
"Hungary";-2776,48219649731;84825,8338029064;14252,4556274008;-2120,77234414413;-7764,12387440952;1847,75875501618;13894,1977924037;-107900,962251173;1096,83450279652;8943,57770973362;154175,030481288;6846,00048435747;5763,78878529686;-125,967757331118;11713,414287691;49101,6554636346;23795,9600115446;-1317,04095976903;-2839,65460820074;0;-8291,56438562238;-28271,6460254049;5674,2740700037;107392,370108004;43262,1098767682;20162,2973599379;-473,898595512114;693,544442679162;-463,434177923706;-278,726761488764;258,7053357828;29540,2850031868;1148,11747723906;10706,087440554;-2143,74663461417;-36004,9494742047;-30061,7916384;-1994,02890707595;879,142469843144;21,8649560571939;-3821,7646652435;16621,0712562405;-13274,6904412766;-289079,348219671
"Indonesia";267289,639247566;17655,5709653202;126899,964150084;2605,47536566658;25003,7891794982;152405,237681933;24260,3488913816;-243504,639301105;3376,28807695869;4933,29103788212;435372,76894902;43560,9951264247;136651,379457856;2798,36828942227;11774,5447733998;213567,203473096;399141,338762189;17872,2033262167;1238,09032305782;8291,56438562238;0;-399853,350018513;17278,8376431776;138303,215009637;1736646,45403159;345269,06516807;1060,21890638154;4934,35237942232;221,958832633966;80369,5593044437;616,11973291841;368024,515556022;14813,408667465;32905,6250062898;10592,1798835119;6446,38658324313;30599,54694301;1781,55999877005;2640,33780049313;45061,0326261347;60390,9974614907;171672,169299879;1800837,72607771;648247,564050256
"India";446461,677598621;79830,0081296822;406646,140382292;10467,2078362777;128000,616549848;630119,104036413;198771,944190744;118692,089443817;16482,5653056515;29240,3790066911;1362996,2760352;114487,862481;485924,86465643;3445,56758639972;53908,0067524222;937244,618492253;1945919,88345809;102915,833972171;9395,97822933289;28271,6460254049;399853,350018513;0;70694,1563000751;859142,096792929;1410070,07262817;570856,911775035;9329,65158823933;3800,05283193772;7847,69868793714;240824,465552642;3100,77135196224;521218,812109999;63240,0933375704;84244,2930813135;104175,040097584;8195,99684765964;1020607,02995014;7817,20988590623;20349,4713141259;150334,979023768;196482,267677884;237087,979244981;7403504,23603549;5924666,82337135
"Ireland";-31301,9597410463;-28868,319360217;-166560,567842663;-948,796488350395;-28586,7604631992;-28531,1096439747;-127818,792575392;-75213,5694935098;-2208,89085504839;-4416,45447455767;-436666,742875212;1184,71303149028;-74323,607169112;-1036,46038703043;-737,131998790603;-186080,898357674;65979,6015201795;-14542,3841457816;3735,86786133987;-5674,2740700037;-17278,8376431776;-70694,1563000751;0;-81493,1052138957;-72411,075193828;-13259,8551619907;-1057,88261996286;-798,261790326391;-903,845808872756;-55069,378983927;-1162,56228851435;-42806,8500169571;13315,146324491;-13109,3587725164;-12570,6786064824;-5513,86674528886;-46299,5283970973;-2628,9697543673;-1000,50198702892;-48366,5087780139;-10719,1436722731;5624,60172591537;-570662,449786128;-926024,415737171
"Italy";-65281,1303058919;58318,1507428635;209984,06885472;-44519,3064164586;-286534,354695781;-124340,301542134;-31397,9001904888;-1081525,10502146;-15995,5145080208;-42819,2624146334;681001,450923912;-31574,623739968;-239809,317113353;-5673,26762765561;20442,2984630329;-118291,969223794;-166090,576966968;-227598,972048662;-88458,7873546199;-107392,370108004;-138303,215009637;-859142,096792929;81493,1052138957;0;-35355,5980308907;-26463,6379634328;-13916,0224701376;14510,7329216876;-8251,50107561616;-130689,86570019;-19446,3498199097;183153,765588428;91830,0290520423;-182939,803835656;-114755,490789256;-354664,728510623;-348274,1301185;-32898,0578940868;-57169,9249172049;58058,1552141504;-202079,177174303;-15365,9841291708;-748188,943673851;-6957351,74145579
"Japan";180879,095540515;-6724,89172182229;-78931,959502681;-1230,90927925917;-335371,381909932;-126825,107462348;47471,9354664848;-11322616,347155;-10284,7281426166;-15666,5054609933;-117912,313468461;68922,5809822134;-101644,810286919;-2674,00427347889;-4350,71392112791;-34166,9000616958;-327707,056297375;-39072,9485659602;-1697,83171254552;-43262,1098767682;-1736646,45403159;-1410070,07262817;72411,075193828;35355,5980308907;0;-910048,468995545;-2190,58824469196;-1434,16863800627;-567,670003666658;-342590,820589297;217,05548165656;-69989,0674264824;49745,4435446891;-24871,2681577739;-24968,3497952947;-5000,73131867583;-461272,625044692;-4179,22044465791;-2540,0852049324;46998,1973221206;-61100,2955888143;-1164746,19795224;-3765566,19590246;-18784333,404467
"Republic of Korea";176130,929423401;-517,273338388306;7282,42371602069;-1395,86361442285;-155294,60340891;-48834,9179804598;27175,8104529271;-4035962,59155681;-9543,32263075309;-4905,56592083981;90818,9664241646;12988,6132028767;-47523,7281047265;-574,96031478567;-2044,97321273637;65719,5542032704;-64613,8033094393;-80201,1180268411;-2361,64962975703;-20162,2973599379;-345269,06516807;-570856,911775035;13259,8551619907;26463,6379634328;910048,468995545;0;-1524,11252383697;-4247,77008765419;-368,425074441119;-174955,118561183;77,5659518003267;15759,2632016079;46737,0619676078;-18236,6030722829;-9490,18686812065;-7572,68378363581;-103839,559607594;-735,438398762112;-1265,05435440531;20112,531006551;-42502,7964883424;-219373,699724615;-455569,261314414;-5084536,94747164
"Lithuania";67,3074417840385;2380,08770983018;5642,4339642252;-83,3645712289756;-2269,21794653975;2002,94221470406;2541,0212585532;-10622,6265103851;14,6492624529147;2117,64317957315;55233,2153470246;11370,812416094;3558,63153989083;-189,161742937188;9744,95230225703;9691,17634227178;11945,5948195637;125,74580371258;282,479177383954;473,898595512114;-1060,21890638154;-9329,65158823933;1057,88261996286;13916,0224701376;2190,58824469196;1524,11252383697;0;498,464340442231;5433,79465130851;143,440316593892;14,4326718087512;7676,61334025949;4530,78364305232;11031,9423050085;253,316669324292;-146,348750497931;-21432,9069199573;345,918319074847;915,842498596202;12124,9207811799;-1038,37865142088;1093,5042706087;4083,97858118528;-175524,776679783
"Luxembourg";-359,312063292415;345,635540541488;98040,4124100919;-200,417220988313;-1358,96759597286;-643,372237101918;-5310,422620326;-6962,66744520114;-45,7595032784257;-711,977158212203;29830,2455016638;-909,93856644588;-2013,65389017075;-47,8938021866162;57,3383067519162;9676,49206797445;2846,63699452566;-906,885842920232;-123,678016496666;-693,544442679162;-4934,35237942232;-3800,05283193772;798,261790326391;-14510,7329216876;1434,16863800627;4247,77008765419;-498,464340442231;0;-114,040279390671;-974,045063595554;-15,6323355326289;3042,98249935097;-666,024189294278;-2502,56213860967;-2284,48872733376;-385,715411733344;-1825,79741195607;-107,367243332893;-542,036677714613;-2997,67885866962;-1273,47096566186;-145,635247089823;10349,7143425093;-94297,3597485434
"Latvia";114,785987842717;3293,38497783674;2912,74035095988;-178,554079868542;-167,271609734372;647,098122485091;2875,90513328148;-7170,54353641639;103,289291416073;1257,28144532865;30680,4931263098;6021,71514469006;1956,62868416671;675,427794237876;12945,4471976947;6539,32034315555;7896,37136371353;287,544475542199;55,0400909820155;463,434177923706;-221,958832633966;-7847,69868793714;903,845808872755;8251,50107561616;567,670003666658;368,425074441119;-5433,79465130851;114,040279390671;0;13,4995774358568;20,9975976439621;4395,02426748285;3467,07854662637;4159,13998621433;106,677911916704;-213,428512055886;-9418,14793883225;452,453902369266;602,702390320839;13447,8801021013;-545,658195038766;287,841857446235;3776,90478429922;-130099,287568742
"Mexico";-944,744483218361;7617,13144881639;24393,0243337174;-1244,12502452191;-56106,1566743816;-171988,592636221;40490,8895682578;-535813,165957789;-119,125968656466;334,118507942792;357309,621936612;10223,3044631328;55340,0121025967;20,1989879483474;7058,15247789575;110488,830753289;52902,0624335451;160,01671104645;-75,4409200358148;278,726761488765;-80369,5593044437;-240824,465552642;55069,378983927;130689,86570019;342590,820589297;174955,118561183;-143,440316593892;974,045063595554;-13,4995774358568;0;3291,99152283358;25837,2842443991;1882,72842426199;-2144,64449354442;-8857,18141529148;-1942,68420088039;-4243,76611663905;-94,2278791885869;-74,3338944025235;29386,2863499994;-3120,54731785322;154677,108084911;-320670,120228255;-2113216,43463402
"Malta";436,04079180716;-123,307451125934;-32,7906471725682;-432,466407886005;-1502,13855082807;9,44686451938037;1566,00436379869;-6905,06999755373;147,294802053441;-112,183655698706;-2050,31429542395;474,261220595404;1944,91801399968;-37,5867513050642;350,037111234145;12243,0983446807;2646,72737318153;2403,47075646625;-164,425127628723;-258,7053357828;-616,11973291841;-3100,77135196224;1162,56228851435;19446,3498199097;-217,05548165656;-77,5659518003267;-14,4326718087512;15,6323355326289;-20,9975976439621;-3291,99152283358;0;1023,72877406644;142,813208004534;-112,217070874239;-22,1400511167525;-207,40634401963;-341,094963375188;-3,37182964657841;-34,5645195317474;501,643510704631;1879,1391753989;106,877125088494;-726,813959706784;-41005,872897899
"Netherlands";-9287,29578666702;-32191,5126740421;-259135,927870172;-7720,35820389822;-436621,66283873;-3628,7595290832;-84410,1934247251;-565156,124593345;8215,68435504651;-27089,9987323038;-121435,444112046;-29495,7719383822;-103447,616689313;-3291,63060954376;13211,1232496227;-296617,306893917;-112814,909540783;-45021,5119189862;-8948,4565721424;-29540,2850031868;-368024,515556022;-521218,812109999;42806,8500169571;-183153,765588428;69989,0674264824;-15759,2632016079;-7676,61334025949;-3042,98249935097;-4395,02426748285;-25837,2842443991;-1023,72877406644;0;245921,177777153;-77528,2132731352;-50877,943864919;-42239,8672478205;-84675,013162217;-10592,3686763413;-7994,95960058264;-3393,34441410226;-84856,245414008;-24617,7183368581;-22187,5595313332;-6389580,61370931
"Norway";-5505,10011935493;9013,32825829897;-26669,5979410916;-648,310301575697;-62116,5014196585;-196601,150507997;4154,28901840212;-178174,21217363;-565,822165997462;-61878,4721075245;-309924,171216393;-2096,95425416998;-36295,3968263839;-2763,51511894434;-11966,3507259984;-312931,871272514;-673441,900498348;-9738,17177729253;-2038,43006314527;-1148,11747723906;-14813,408667465;-63240,0933375704;-13315,146324491;-91830,0290520423;-49745,4435446891;-46737,0619676078;-4530,78364305232;666,024189294278;-3467,07854662637;-1882,72842426199;-142,813208004534;-245921,177777153;0;-14679,0586013422;-26033,2402657809;-13529,0071012902;-107422,737716302;-853,579380031483;244,160501411259;103982,393987787;-18043,128797757;6349,1749287045;-302089,60098697;-1078943,99449321
"Poland";-227,035771669934;44316,1150414779;48935,8887490378;-2382,01356810022;-15560,2450947539;3599,6367963413;28557,5257553298;-217856,626494287;-332,066701276029;7534,15772914178;489581,874309957;29989,8218829897;38206,4966364488;-1678,81852817706;31281,1480988901;153443,950773056;69767,8117146256;-164,623819798921;34,5947425182858;-10706,087440554;-32905,6250062898;-84244,2930813135;13109,3587725164;182939,803835656;24871,2681577739;18236,6030722829;-11031,9423050085;2502,56213860966;-4159,13998621433;2144,64449354443;112,217070874239;77528,2132731352;14679,0586013422;0;-10106,8872489915;-13334,2806486504;-41472,2093165168;2269,49161180012;9439,81749565542;43271,7925198782;-8373,04335596858;12945,9794832451;40600,3245631677;-831079,377507402
"Portugal";1106,46535646255;6814,14419621348;27297,3968139549;-1703,81878467498;-95642,5367111188;5013,853006636;20307,7959601172;-40060,913484479;-292,371063827842;2232,87864830536;192112,64410116;7023,90550391717;387398,683456801;-91,3700613941928;10370,0326482461;162576,523199795;71185,4357655069;154,64082763965;-106,194167968813;2143,74663461417;-10592,1798835119;-104175,040097584;12570,6786064824;114755,490789256;24968,3497952947;9490,18686812065;-253,316669324292;2284,48872733376;-106,677911916704;8857,18141529148;22,1400511167525;50877,943864919;26033,2402657809;10106,8872489915;0;-3126,94564080518;-3172,62379523377;-301,374562198009;407,245345467665;16463,5441445077;1603,79097060608;1089,48030611387;-1747,07677750975;-1013572,75438802
"Romania";1495,45593369716;62234,2077239177;24128,4843093579;2798,21480399329;-25348,8512863818;7106,06711269692;16491,8642403849;-11694,7910644986;1619,83681180988;10559,8447067815;271651,917752734;5056,11133775959;28269,0150388686;202,283947068033;3467,95798325777;135195,977238336;81906,9330978271;43914,8647666092;16885,2789401907;36004,9494742047;-6446,38658324313;-8195,99684765964;5513,86674528886;354664,728510623;5000,73131867583;7572,68378363581;146,348750497931;385,715411733344;213,428512055886;1942,68420088039;207,40634401963;42239,8672478205;13529,0071012902;13334,2806486504;3126,94564080518;0;-4235,28621372438;4410,06489401686;9327,14464246334;12994,6129864193;27791,5896939947;10788,0609437104;50674,6651469822;-56286,4785921006
"Russian Federation";10304,1005835983;64945,2276187356;67178,349003218;6441,10826136332;-242997,135898616;18389,9773284284;47466,4892253109;-1113617,98822461;3989,80141007372;40679,9911797049;737771,828879936;35738,7891449353;49102,2601538073;13438,9321842796;350285,667014954;175299,400647797;125787,75203015;37532,5410771195;6754,7632843887;30061,7916384;-30599,54694301;-1020607,02995014;46299,5283970973;348274,1301185;461272,625044692;103839,559607594;21432,9069199573;1825,79741195607;9418,14793883225;4243,76611663905;341,094963375188;84675,013162217;107422,737716302;41472,2093165168;3172,62379523377;4235,28621372438;0;28266,9766974734;7317,8727490131;152127,453016909;22270,3450811154;7838,34158091251;183563,316888256;-1906631,73514357
"Slovakia";427,25916047203;31791,9987566346;9212,90814014748;-662,110272890161;-1091,34998559224;424,138419480755;4933,92156216002;-19138,0808968472;-20,4089653575461;35703,9896169532;112730,655082629;2502,63829761935;18097,2628975194;-139,007630806943;3055,4815697529;25452,4122681792;15386,0456216846;180,720057460116;-720,180034321469;1994,02890707595;-1781,55999877005;-7817,20988590623;2628,9697543673;32898,0578940868;4179,22044465791;735,438398762112;-345,918319074847;107,367243332893;-452,453902369266;94,2278791885868;3,37182964657841;10592,3686763413;853,579380031483;-2269,49161180012;301,374562198009;-4410,06489401686;-28266,9766974734;0;824,828748265626;7042,98759975766;-4321,58244886635;4785,05616394;5600,42903319359;-111263,871518361
