"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Austrália";0;12008,6709392811;32859,6746920221;-2502,3597101922;-12872,9113515431;23560,8665639273;-1585126,53906891;-348,19129957425;-1592,17924617017;192218,16664612;17560,7437973831;8051,87850197694;-38,6180861461998;26884,0844299352;61535,7727650326;156612,221790621;847,632026492582;175,745210515878;-264199,197288853;-378825,640085255;18066,7626619873;28034,9401966368;-264677,871077964;-229771,008320452;-6969,2789144647;134,441956388339;-703,779103465252;-12453,7042856984;14,1928395159806;65505,7915115509;-1922,17214964068;40,1163905530238;-6799,58463420469;-19056,8088913343;-1091,04333356658;-527,243517233691;57799,7110245729;-15448,3931064094;-72323,3470032941;315470,743659869;-2402564,73701784
"Áustria";-12008,6709392811;0;38955,7475672483;-17366,2805915825;-20634,1302996294;-8690,10524930893;-247508,291421128;-815,94884984566;-78899,439243848;474303,35533582;4542,50865326577;-18804,837593276;-1101,0989316291;3060,96596143388;57953,1717663707;14703,6237093725;-11005,1768196058;-71816,6242164163;-28500,1549067886;-113216,038303879;12341,5179246949;33280,9014279768;17186,2466018585;-15298,5959383859;-3063,43004986061;3167,01354565173;-1723,23034880707;-4678,70961985399;-203,849787294292;50350,4976859075;-37298,3100048006;-347,507780443702;-37806,0978264081;-74272,4573650948;-31561,3235128005;-30717,968060738;13269,4854895103;-31946,0660915985;-1778,75065737715;-16793,0395634015;-1181738,13688343
"Bélgica";-32859,6746920221;-38955,7475672483;0;-6062,64727493559;-86353,5991501436;-22022,7322234749;-482025,150012842;-3678,16503962666;-26769,4223004504;-299265,744618226;-43761,5373545642;-107237,27173166;-2865,44267423255;2131,94640581385;-187077,70652043;-165897,219099341;-48954,8564608786;-18629,1242505584;-96600,078074648;-511031,395362581;52853,4974794643;-278439,415291387;21036,9545766492;-35148,3296825234;-6616,41389209984;-119278,149037239;-1970,99167802557;-5373,9242509697;-634,235099570643;268721,120668185;-40497,2037380548;-32030,0507623639;-25595,9846400585;-70914,3168892049;-7297,65582990463;-6568,21215058026;72760,939129214;-63573,2156376877;-93295,1327421023;-99675,5564931425;-1458164,78390356
"Bulgária";2502,3597101922;17366,2805915825;6062,64727493559;0;-6673,92868486478;3532,22201799973;-4518,75601269704;1314,9876446105;3389,70082358874;92587,5441402412;4757,37688114623;9906,69236475233;175,697425115538;4172,29339049494;26593,2058595451;22803,0633088343;33828,0269041887;2309,95480286309;-361,127732135482;-4198,36813060341;1055,37770253157;45695,3421634455;5310,34343516442;5790,52895506217;-575,948422186495;120,937834658677;449,672891614745;1916,99390983255;467,749363927193;14037,7189328573;3398,83348020524;2439,40648518884;4534,53833931763;10214,3559926786;1280,78575442072;1101,17662914147;4621,25848428261;25602,5044674103;1917,64784102831;22300,477446895;-30048,1187688749
"Brasil";12872,9113515431;20634,1302996294;86353,5991501436;6673,92868486478;0;116958,164360518;-342274,282465709;2143,51982655112;9052,990567729;482067,146538362;58065,1820534144;158762,358869882;160,459974187469;23843,0934968219;251766,322868215;125409,124594927;5757,98425086355;15370,3997213828;-20241,4508266955;-55705,7723391359;11151,9572299448;281249,158726951;253970,232570243;54328,1449070819;807,452990238962;1846,54860314481;-888,996173252268;-1064,42779441881;869,311281166511;216016,691698459;15050,4536115576;53587,6647399356;2904,30439299361;10343,1313948593;1107,46129189069;6831,39029636183;59410,6265689028;11229,2103617226;17543,7927777435;759839,857809372;-3083521,53688578
"Canadá";-23560,8665639273;8690,10524930893;22022,7322234749;-3532,22201799973;-116958,164360518;0;-1906696,51686737;-748,429355276835;-3484,41213611889;-28703,944427067;16178,8950617303;-14912,4867355979;-1112,19444310923;15028,2324410453;38869,3376846923;23638,4044754356;-194,549560472953;-2033,39521411468;-107438,619469318;-454996,365056943;10700,0168142108;29684,7221577216;-235081,26669755;-72947,3130766462;-2670,47289347223;3945,03221065408;-724,140369344058;-12497,0133275252;852,904679915674;24309,8521627809;-12494,2636858016;1171,32753635685;-8581,4977377554;-48533,3609000695;-1503,28671035239;-1356,57838822837;49607,2357959285;-19816,2758895786;825,825486239468;-1883747,92074746;-2303647,94512608
"China";1585126,53906891;247508,291421128;482025,150012842;4518,75601269704;342274,282465709;1906696,51686737;0;23249,388233391;84585,3326216393;4249811,8721327;315147,445686383;695157,204856595;6837,00817284306;155438,878147622;1759327,18265963;2498982,10504021;104995,963675865;25382,469926062;310071,690693187;342957,44623427;118728,102765794;1784480,29278438;18292112,1166667;3555319,11537967;1041,92264276814;8274,37501989947;733,842048236028;154646,955777224;10124,7481430777;1236971,51498434;127754,695880587;66416,8896041478;26789,8986222513;910885,749513924;26117,0871633444;18893,3187557313;356262,422029678;311533,18260053;1958283,23030787;17030148,2528681;8174679,64807405
"Chipre";348,19129957425;815,94884984566;3678,16503962666;-1314,9876446105;-2143,51982655112;748,429355276835;-23249,388233391;0;-440,900672924081;15064,4872826969;1499,60342184385;3687,07761318626;-47,4631465733402;603,809408572975;7580,18957122863;19910,908877473;4765,58192886513;-150,438905788137;-2116,60497346667;-16291,8782791693;1522,06620585286;18139,5197453173;10629,2112537545;1256,0266428797;-192,252545474615;68,9264318285328;-33,1177282039959;-102,144700466372;22,6564017979461;4339,87884220325;-112,002360607356;326,177204408295;-2056,47396529848;-9859,90165586278;-151,780592757238;108,029478225985;2297,13188957893;-514,717927797458;2193,80189901594;7561,39290765955;-61996,2893119481
"Tchéquia";1592,17924617017;78899,439243848;26769,4223004504;-3389,70082358874;-9052,990567729;3484,41213611889;-84585,3326216393;440,90067292408;0;382116,966822454;10467,9023423095;11095,7269747781;-359,985534373366;11183,5412620587;61411,2085582359;46968,2186392056;287,802735514241;-6345,84471751543;-4306,36112209318;-85527,6703343427;7488,47424896215;60169,8325062777;17485,1918907177;4441,58119064484;-1660,59960287708;1366,34547018955;-553,557892758622;447,634193009978;-1,95168492436903;33369,7713111819;-8336,81597226981;235,565395980682;-2606,11473056317;-22208,9720393454;-18325,8637026619;2219,8861829457;15168,943261431;-4176,24833734886;5781,03904868177;27812,8957742491;-320804,33546621
"Alemanha";-192218,16664612;-474303,35533582;299265,744618226;-92587,5441402412;-482067,146538362;28703,944427067;-4249811,8721327;-15064,4872826969;-382116,966822454;0;-105705,80714412;-309309,700856349;-18927,9838280902;11729,279257723;-169443,91442253;-918318,920439787;-190635,133145123;-182029,495796696;-551202,707685277;-2153128,12402645;229247,037848364;-199339,179725518;397595,557777808;-196233,181103733;-59160,714720872;4999,79538657452;-29227,7845529722;-152759,073024705;-11579,3220844832;-41317,3299398995;-537094,504402661;-93958,8781661557;-286096,959753585;-765777,475151609;-77089,1888375178;-43885,6296130268;-207340,260345865;-503232,548188534;-138127,139148598;-1100784,37350778;-15295804,5898912
"Dinamarca";-17560,7437973831;-4542,50865326577;43761,5373545642;-4757,37688114623;-58065,1820534144;-16178,8950617303;-315147,445686383;-1499,60342184385;-10467,9023423095;105705,80714412;0;-21126,824259966;-7341,91961884977;21999,6733122015;7066,42225347061;-32393,4787147536;-15392,7682900479;-6752,22992193873;-50193,5316632481;-152994,226993348;14530,0065929643;10423,0846723927;-53818,3680704125;-14732,0505081289;-20013,7252880892;1946,59617611839;-6342,68515639235;-6170,55644372494;-836,853730781629;71076,3982074563;-55151,5978206022;-723,529723321692;-5112,62580290426;-66452,7150515768;-3051,32669121975;-1536,45719533606;10170,3737058517;-15835,404313583;-2394,46436601031;-70518,5613948872;-1995650,09744003
"Espanha";-8051,87850197694;18804,837593276;107237,27173166;-9906,69236475233;-158762,358869882;14912,4867355979;-695157,204856595;-3687,07761318626;-11095,7269747781;309309,700856349;21126,824259966;0;-1095,09206967968;37738,4498314908;165115,805965659;88346,3973246911;-38163,6372185863;-10815,2055186622;-82719,2798014988;-309776,743722342;41925,8279950694;126819,654791913;111904,662643553;-2982,37009866237;-1747,97916652479;7751,08078941932;-580,812118583864;-17238,3173565434;-2640,48125028191;79562,7637804912;-17212,611014738;-248418,953820897;-14420,5895556005;-49668,1098086522;-3541,41864104891;-12261,6448563487;41376,495188352;-44076,2673935449;-587,296257974107;34911,0201854212;-4388149,46209673
"Estônia";38,6180861461998;1101,0989316291;2865,44267423255;-175,697425115538;-160,459974187469;1112,19444310923;-6837,00817284306;47,4631465733402;359,985534373366;18927,9838280902;7341,91961884977;1095,09206967968;0;55173,5002714143;2597,57648740477;7167,83940437054;62,1723904086957;232,621734106511;-183,749733227793;-3453,45152393545;726,051125876756;4386,1211817051;2627,62443762535;613,594092657773;-3147,97865283932;145,709234089681;714,846513467896;265,83088600505;-14,4182429129391;6385,69104029101;-10,7060503843284;317,215095680478;212,742527713536;-4964,22566463153;112,168325207288;34,2969749172651;26149,9147317292;2153,32078766244;314,003030887165;3946,74596023871;-24253,4743397796
"Finlândia";-26884,0844299352;-3060,96596143388;-2131,94640581385;-4172,29339049494;-23843,0934968219;-15028,2324410453;-155438,878147622;-603,809408572975;-11183,5412620587;-11729,279257723;-21999,6733122015;-37738,4498314908;-55173,5002714143;0;-48576,6189933421;-56431,4518117601;-6927,37109015852;-14700,9936662007;-26429,1158161483;-54824,0607593394;2932,69037632835;-10973,4998859401;4298,54902634148;-31221,1388606102;-10300,1594863306;1344,74581731272;-13527,5529636364;-4428,74482312715;43,4445496418544;-21282,7538271004;-27927,6606745691;-5459,23606019615;-2785,46043812902;-198298,366479467;-4420,32132756927;-1808,46509386518;-34010,391775807;-15733,2834663965;-3843,34073545374;-60066,2858589707;-845931,654857786
"França";-61535,7727650327;-57953,1717663707;187077,70652043;-26593,2058595451;-251766,322868215;-38869,3376846923;-1759327,18265963;-7580,18957122864;-61411,2085582359;169443,914422529;-7066,42225347061;-165115,805965659;-2597,57648740477;48576,6189933421;0;-242741,18739057;-92145,0842891755;-32130,5009978419;-194025,744847665;-762319,700289034;129995,267199302;-193092,208882263;-9114,05939663644;-54140,2615397554;-8396,31946131579;16582,4280584787;-2776,3775553787;-61738,4764969068;-6097,70807794818;146536,569539952;-89437,0197009966;-109983,404765982;-82545,8696979969;-151410,364430315;-14267,665448792;-13998,4602186971;11372,9086451957;-157794,985790726;-38463,9236062832;-343570,013618435;-9234721,6499052
"Reino Unido";-156612,221790621;-14703,6237093725;165897,219099341;-22803,0633088343;-125409,124594927;-23638,4044754356;-2498982,10504021;-19910,908877473;-46968,2186392056;918318,920439787;32393,4787147537;-88346,3973246911;-7167,83940437054;56431,4518117601;242741,18739057;0;-70006,9339640663;-21337,8960074942;-282840,5208918;-1528198,25134555;-47268,6730014076;-522,682454246329;304727,858425167;-79672,8832711909;-27875,777113965;856,4807088784;-11700,9224456149;-25396,1709912195;-18901,4951958723;261474,547865371;-84796,3651829778;-37405,0087106685;-47173,6856079834;-172549,177367352;-9464,28457257779;-5782,31992621143;-9536,45036007091;-134546,345318394;-23654,9708812277;-428284,528707447;-7661316,38167828
"Grécia";-847,632026492583;11005,1768196058;48954,8564608786;-33828,0269041887;-5757,98425086355;194,549560472953;-104995,963675865;-4765,58192886513;-287,802735514242;190635,133145123;15392,7682900479;38163,6372185863;-62,1723904086957;6927,37109015852;92145,0842891755;70006,9339640663;0;-491,96973311828;-10736,1640851106;-62070,3370160749;9868,22622438066;232943,260553624;29259,0703630439;15560,4310805979;-163,235432379603;951,642109661575;-99,2188867142554;-43,6123378607671;-178,351073171752;59724,2328373872;-939,59304922917;1446,21401162227;-15345,4714253736;-23505,8127331356;-201,85130564042;809,131837221243;13798,3315494108;-5468,75739052582;4447,88743796459;20043,8395996439;-602796,791225566
"Hungria";-175,745210515878;71816,6242164163;18629,1242505584;-2309,95480286309;-15370,3997213828;2033,39521411468;-25382,469926062;150,438905788137;6345,84471751543;182029,495796696;6752,22992193873;10815,2055186622;-232,621734106511;14700,9936662007;32130,5009978418;21337,8960074942;491,96973311828;0;-1816,2972692758;-13319,0794206006;2913,9013934034;64727,2903211655;14312,2217814619;4627,20033413304;-646,54874137943;993,705881725805;-313,386923629196;-63,6583362458628;107,411942903392;21740,4277799167;1847,84770156068;1020,71497944266;-13376,8571886754;-29884,3917130673;-731,287076682847;5382,44940574388;17246,8824863183;296,070197560047;2332,15215710598;15619,4671794643;-190242,92321558
"Indonésia";264199,197288853;28500,1549067886;96600,078074648;361,127732135482;20241,4508266955;107438,619469318;-310071,690693187;2116,60497346667;4306,36112209318;551202,707685277;50193,5316632481;82719,2798014988;183,749733227793;26429,1158161483;194025,744847665;282840,5208918;10736,1640851106;1816,2972692758;0;-207815,814733559;9720,32969738885;167778,379694832;2153050,88929628;321208,125728952;19,6825401588677;2016,01419652294;-33,3227664530015;26327,7638131828;193,194491509866;290253,781592569;18705,0809459783;7903,7736242716;-2770,04933203568;30867,6860977152;2090,96999745725;458,570801315871;32659,1661981894;15872,810516719;318316,090893991;1182829,04485396;-311330,030990832
"Índia";378825,640085255;113216,038303879;511031,395362581;4198,36813060341;55705,7723391359;454996,365056943;-342957,44623427;16291,8782791693;85527,6703343427;2153128,12402645;152994,226993348;309776,743722342;3453,45152393545;54824,0607593394;762319,700289034;1528198,25134555;62070,3370160749;13319,0794206006;207815,814733559;0;52374,9301978932;1125790,74380738;3159657,3215446;330076,653382669;6026,79033624025;2622,9880168646;3352,79358407524;85117,5167401723;4896,11298665762;807313,290382105;137949,727483315;69920,1676881656;25863,8018959108;453235,852685904;63630,6808071739;17126,4060095882;135507,295825623;117779,636963071;220173,226706503;6924323,62578784;2850442,06647438
"Irlanda";-18066,7626619873;-12341,5179246949;-52853,4974794643;-1055,37770253157;-11151,9572299448;-10700,0168142108;-118728,102765794;-1522,06620585286;-7488,47424896216;-229247,037848364;-14530,0065929643;-41925,8279950694;-726,051125876756;-2932,69037632836;-129995,267199302;47268,6730014078;-9868,22622438066;-2913,9013934034;-9720,32969738885;-52374,9301978932;0;-75007,2079204121;-21279,8280203739;-936,740799947898;-1239,12010189812;54,0594817719245;-816,000910420951;-10488,7768166104;-829,161291163771;-48601,3938674741;-8081,7930120236;-8222,52879041957;-1893,17015320534;-22382,493166928;-1268,58019168853;-1070,9830703967;-29772,0138005455;-10267,7005808603;6983,1322234646;-7034,22098628426;-439489,176114314
