"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Grécia";0;762487476,287397;29188,2270606179;4616470737,09696;56477,9349368918;1045537515,39182;8071637706,73834;183204,33951;44058,1141709133;28226,1930437223;4255257495;91856,23168;2143428;1526380025,19884;54076,7230931384;28171,4893920845;2530284325;1297786;1029065341,84252;36457,8156270843;18318,9399119142;32635,4782268616;168675,832417227;91348,10783;21516,6079217576;136849383,928188;172567,490854992;12993618429,6652
"Hungria";0;2931587752,36408;56098,0763735977;3298134297,84053;61370,8122180952;-176082661,707741;8676008333,83582;139299,64481;62283,0614225155;38160,1824132637;4867097044;51374,83312;2461066;1139723483,56992;29866,8248287455;2864639,17942043;4153806403,20104;2131096;1000852208,25647;26227,6578612106;2439089,90126737;15242,1776612545;111604,070713976;87924,81169;15683,0283253163;254931080,272266;171862,583996795;5185417755,72829
"Indonésia";0;20966881008,9739;86944,5970497696;9153522374,99117;66763,218149818;-9736447149,06681;152218121724,596;376376,7514;404430,191711879;329826,387258801;99923415699,6596;182221,38649;68775417,7357205;22297566797,5967;67603,9506205449;174479649,337436;42866312879,0479;26848346,1126584;15963474509,9686;48399,6281881556;122318654,54122;111985,355529455;279883,085929162;194155,36491;20724,9652112648;2751435547,2807;261143,152391131;23870729421,7338
"Índia";0;101540857253,464;119583,163929984;31711764168,4067;160653,567435373;-74055741479,7653;1333418990209,71;1204367,81341;1107152,62842696;1285021,28188845;885756793544,627;503456,1993;385027683,002716;292530329644,562;227646,291752198;5959416,15942959;385812245429,909;166061714,998598;184267093561,313;143396,141494649;3662603,30901603;233446,942137802;1141663,37747088;700911,61411;95113,4207397559;49612687775,7005;222372,904547641;29661256141,6483
"Irlanda";0;1969823650,97561;107070,780298025;3665066173,36169;65652,5782202455;5957683657,17454;5323132224,59339;238996,39131;22272,8560687295;17722,5119007069;1990430895,82127;96801,2458;1025892,18311434;972557566,287316;54876,9594138924;26138,4310553281;1543703203,5642;823727,997781825;799443263,979824;45108,9139315482;20870,0052245119;33026,4711461076;97180,9835416751;142195,14551;26401,2264182525;83455093,0747185;188571,044781586;6568782430,91311
"Itália";0;10730354948,4259;370661,382667776;34823995474,6302;370650,675380936;24094742437,3829;53693688210,9846;1863678,13153;28810,6016283533;24844,677515356;20631173222,9741;752171,90321;11808000;12562761210,0438;505652,013485746;318898,186369143;14854424213,574;9369800;9589070214,10964;385960,743832672;240848,613202408;189655,465924254;1614128,86478378;1111506,22832;135421,689239495;807085119,905661;186930,194862736;15458866754,2419
"Japão";0;14532938141,6224;566763,170762162;80923417803,0332;497592,240071181;73509017056,0367;143078684074,025;4636714,15115;30857,7754439615;24559,0447966699;57698989208,9644;1952790,29422;30309646,3690839;28752754190,1254;1170760,28111745;152303017,285918;47891280832,7873;24837591,634036;25828194807,4584;1051677,49891317;137467400,178742;765199,240562548;5495307,48330323;2683923,85693;529372,513369941;2434991925,58958;290805,15912091;28689901026,9436
"Coreia do Sul";0;15227789119,41;301525,123274322;28697439942,243;249875,818760751;18784997918,9826;75835460160,5909;1326987,55147;57148,5844585222;43782,6438477755;26174299894,4793;460574,74678;11128726,9072699;14643751357,06;334464,757495544;274129232,085118;17269690673,1743;7225309,25658633;10057524936,5604;229714,883631255;189959759,086689;82457,4436744559;993519,508627529;866412,80469;150341,587602161;1362600293,35229;338015,012999801;24349229471,123
"Lituânia";0;745393642,107073;9427,28830672161;994929726,139748;13086,997798442;-127092921,967899;2767787262,66846;28699,72074;96439,5189675445;67825,1172521791;1736928496,27263;12862,75766;941500;476508173,485463;7025,54146296228;13388,5451322084;1407081066,06943;756400;411388060,5487;6065,42350703393;11005,2596129683;5127,04077703772;19918,5784862608;15836,96308;2557,86332225921;68366179,9022228;131342,851495838;7402885254,59801
"Luxemburgo";0;226519502,14403;11648,5115048284;516359347,614954;13721,0354678714;76551702,8248496;461045798,57452;24582,91803;18754,7222022983;15472,6949492655;215995337,535135;11357,67701;130700;114227043,392134;7382,49178741528;5204,37120582785;203652999,932247;123700;109218264,452559;7058,77449343393;4994,58684914133;2905,71745258472;23054,4448519618;13225,24102;2490,65142529698;9529168,39318568;126021,47324278;3167502997,15794
"Letônia";0;377037478,934572;4376,68182749763;587755321,478775;7573,05112372955;-118227772,831585;1439245070,03771;16804,95489;85644,0900590664;48072,8726748033;792997025,002153;6140,4946;575212,203791469;183168802,461847;3810,2320970274;1378,39630747577;719587454,089953;490312,203791469;163652893,844824;3404,26699589768;1209,81653906351;1652,8413729726;13628,5857468865;10664,46029;1489,09530423903;40909114,363881;88909,5125813848;6321738427,9031
"México";0;14044106485,6984;189970,96658196;15353072145,5205;211780,483714712;-935501224,132524;80599637058,4802;895882,48625;89966,7515500337;53805,7249492818;53619005679,0345;432703,78224;24477716,2938228;8400279824,97464;156122,416952711;500857,719128478;38246072214,6766;17375695,9472382;7604792182,29962;141337,974527209;442908,04808131;256320,384717289;840704,13947985;463178,70401;85273,7879902215;1981730674,42953;356937,059247818;9872708096,42751
"Malta";0;92572686,9048319;2291,91171781848;211258694,080507;3567,89333763207;-12628155,9382612;245758856,714804;5718,06594;42979,3673758866;35242,1395995068;127447813,064936;2298,66866;67243,3884702941;53035778,9041289;1504,89668070185;1005,86516879993;112414650,318089;59311,6650596434;46779920,3177965;1327,38593199521;887,217901182642;537,092099298152;4286,28062634853;3419,39728;983,196252924055;8239226,21551448;147391,229465068;5883698397,57517
"Países Baixos";0;10021661293,1225;271801,574610965;20276149961,66;195275,298216881;18129981375,3862;19949157845,2154;608774,19646;32769,3879951204;28983,3421903247;5162652590;269015,10293;3556931;4871808552,17529;168089,950433723;105935,869942127;4329919242;3176612;4172832334,94961;143973,469572553;89306,7364659942;74421,2135362775;371255,068069607;339759,09353;40155,5771800454;157118416,389467;192165,251028523;24400748345,7972
"Polônia";0;6724205807,62458;102181,795604853;7050176697,01243;97698,3235782048;787375166,598432;28658330780,3211;356301,14049;80432,8909554121;52544,6347706239;16416202129,8764;141641,37082;8936595,73859033;5191129051,51446;98794,6547573429;191671,300836753;10284772436,0569;6180617,14825817;3222797173,3213;61334,4671133401;108051,413018378;29038,8103226571;286716,391308955;214659,76967;23873,5701128464;574165294,214874;162870,716942678;10884865715,5351
"Portugal";0;2003287679,56468;39729,6621217318;3988624658,13801;58573,6723414907;46057138,4141887;10542432070,6466;189059,65301;55762,4638721251;32088,1044928687;5005323760,63136;78116,88956;2792100;1783627912,24875;55585,3310888198;32751,8171398726;3652294553,87635;2082200;1491465407,85603;46480,321334889;26358,9954755618;13684,0401711802;121560,110395391;110942,76345;9301,53743506937;154481674,078897;159136,176797521;14656648741,7971
"Romênia";0;3482312892,32147;25017,595099999;2679465559,17519;37486,8275652115;-2086084333,12886;20556586482,3716;125910,52038;163263,454239816;112237,0109126;12527219000;55148,92447;6913200;4699768858,25886;41873,6103184235;4882,73385874625;7665836000;3975400;2794896311,79704;24901,7350789345;2469,40501620428;9272,39281157652;128468,084048398;70761,59591;8020,89892262734;486243770,660388;158806,026703122;9849735793,52101
"Federação Russa";0;15092638850,9932;183325,713387363;22759757049,816;130246,855096118;13129583917,2368;142154569392,757;828497,28258;171581,213821338;173559,140953261;95904556540,5806;390873,95646;50870396,0857027;34154394296,9585;196788,219331854;566502,42955757;78247261814,6404;43426352,8398959;29234066998,5544;168438,647702382;470651,662589325;164871,347898146;868472,657415673;437623,32612;143411,64786781;3277431501,57402;212788,270680739;46062242965,0061
"Eslováquia";0;1711405648,29378;30906,8810342989;2450737515,16623;32122,4688949717;614232962,517517;4296211305,10253;70547,99997;60897,7052068019;49832,5709097565;2053760000;25104,87822;1184517;429646052,299549;8621,79182120886;6049,84603831463;1788828000;1067635;375647799,230928;7538,1982581473;5348,72377856348;13385,6744587911;60968,9546794698;45443,12175;6341,11816269304;87069115,9960229;148766,719651778;9631637830,15433
"Eslovênia";0;846189271,731935;18596,1277743725;1195035777,49589;18686,9813450224;339496558,703154;2198209972,99626;43433,76398;50610,6257336682;36405,1647245487;1027936016,9503;17557,24697;558265;466444743,729018;12812,5980821201;5680,21879955669;777775687,947712;443218;364499275,461995;10012,295733858;4388,14936091207;3077,19877787992;38016,096794637;25876,51701;3325,78053424724;42524996,4289581;121698,204999711;7370719907,73026
"Suécia";0;2940591922,97158;136327,335549926;7166784925,76556;108009,821794238;7140412582,88387;8960582780,49291;382371,77064;23434,2163007876;23707,3745120354;3935780000;175737,99743;2399600;2742850959,80928;115696,107910086;928887,233346661;3697360000;2285100;2605676130,49678;109909,940857178;876027,042804028;44379,9926799136;264315,149852543;206633,77321;25742,0400650412;133398037,632424;144749,272192483;8278908643,73423
"Turquia";0;6806335743,03646;83568,245389058;11198131230,4511;108723,349953884;1803026611,21701;52396922915,8359;590634,22207;88712,9816694333;61336,4107964936;27475822998,6693;258646,07412;14188555,3405916;6762951631,25667;110259,983318803;4598,50036253652;13592785150,3945;7019334,21060708;4020327417,07944;65545,5277684632;3050,68050398836;119506,700141197;697207,004072017;331988,14795;49692,5564823028;1613345883,52939;201682,135008213;19935792605,905
"Taiwan";0;12895589905,9328;217647,263018889;17313166553,1042;180462,339475721;8244361484,58944;32128914318,4184;488697,03576;65744,0335574225;43469,0048680292;11752069509,8024;139178,65733;5280262,44906795;3207104053,75993;73779,0999241096;2121523,37841422;9384082647,36874;4212654,28923922;2791990524,60138;64229,4557484763;1844857,3881969;54110,7991358904;375963,181308036;349518,37843;89424,0086828347;1181205809,69944;335379,095669208;17999097147,1787
"Estados Unidos";0;21575231381,5045;830229,876607802;227595797987,959;1639687,79197051;122717416246,55;247801302344,592;9211304,91847;26901,8672748217;22086,2008472019;99088454732,8965;3973631,18107;50095852,011246;54373865028,0547;2461893,07994739;2150573,8702552;90181411075,6875;45805250,8276354;50098831511,03;2268331,79040735;2007819,83374021;1465988,63783261;7171467,98050369;5237673,7374;496199,201737735;3223408134,60928;219488,944391812;20056609961,2077
"Mundo";0;384027594210,848;1804985,4758561;130352502742,855;1582181,43954983;-230745822651,222;2634604309779,27;6696150,95963234;393450,554753313;309499,200502855;1869148407399,17;2938719,14606415;0;0;0;0;0;0;0;0;0;0;0;3757431,81356819;289358,387343462;60319408516,1345;223121,272913769;6190704043,49496
