"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Indonésia";544044663,879659;36313125,6272152;150082569,718484;-2230464,0093821;12537632,8456782;140996193,381031;-1015576472,41458;2776820,42095708;1667992,06784986;682434753,294595;25437830,9437496;115265227,13324;1276801,56970795;42328719,2149728;246391338,007065;445259397,017651;19288592,4529614;3834518,00463137;0;-1855761107,99804;11789185,1224376;199746898,409054;2365922072,81253;272444305,558594;96249,7257825567;2363432,37083941;-65742,9511753263;42970463,4282014;289314,95305975;239504295,217245;26043462,5030458;7555924,59584738;-3007860,64124931;22667015,8527206;2633855,43876772;1730950,11089198;64472957,7918092;17853647,680484;290108085,022117;1743326196,89163;-198647580,813023
"Índia";1046457746,23284;284274614,689934;1036256876,35264;6876543,3282941;485341094,45383;1280042717,5349;817419678,035671;51471250,4273235;239380637,23832;4775406573,88332;315448186,616559;877698872,905246;18084307,7541923;145098621,572319;1748105233,66135;4447895595,25818;221452665,509873;50549413,0987396;1855761107,99804;0;135319856,865888;2464596946,29334;4755716624,95067;1074203809,23199;12064064,7564197;7082456,64545811;5405816,77199153;267839937,541091;11690738,2449842;2090123637,84365;376249826,304275;235678024,410879;23384761,6528945;1566648353,53939;80190969,1422719;33955058,4089962;281522389,255293;509893558,571117;990049916,866303;20933559252,9045;6852628100,52734
"Irlanda";-45723791,862817;-14912974,597303;-137354964,535276;-1990629,33679679;-23557677,2344082;-30617227,403443;-193088641,723161;-2052298,85089657;-19285011,6198308;-267032175,560589;-28584471,1887622;-85812770,8282472;-2047054,67375739;-935554,076005064;-180198327,13735;114794058,701071;-13177025,750963;-4128822,77371841;-11789185,1224376;-135319856,865888;0;-109074991,256;-36145419,8022708;-55450985,9810208;-2194382,62676904;45164,7604180935;-2349257,65980541;-24305988,1743721;-1214373,36443263;-31315088,9822309;-18173176,5642502;-17304331,6601415;-3989953,69663869;-35536649,7496747;-3235647,3740117;-2063076,38926076;-35716105,1997784;-27270445,2954637;-1608359,2122238;-217170458,705221;-451540657,309333
"Itália";-66775542,6260293;-44622549,6978916;383425388,288762;-120673305,270533;-479002832,955069;-22350535,7774677;-2368343209,03542;-23461829,5291832;-192960713,097936;521026432,769188;42756428,1506859;-154786375,554403;-9550599,21340464;9963613,62373193;400907904,003974;24998400,7672861;-305047215,196466;-126188625,815124;-199746898,409054;-2464596946,29334;109074991,256;0;-193545692,559777;-151773298,594186;-16367176,1625765;29528789,4947883;-7048373,5729608;-124145833,275879;-27087450,998957;350713967,325016;-395725857,081813;-142413134,316824;-589826157,58786;-580742310,680565;-65272059,1699647;-68720727,4487488;90484089,6940795;-501973807,973198;-104803422,080016;-1007231305,1196;-5194973918,60001
"Japão";583195792,782522;-9764764,86670907;-34259977,8698105;-13285189,050439;-611308204,151333;210762514,626326;-24825537853,4082;-11963324,9185873;-24979336,5874975;-445763274,92561;106962360,729157;-115416033,937158;-7083492,63837703;-19630420,2201275;44711188,0469398;-317323130,607785;-46225630,3894206;-35096977,8944714;-2365922072,81253;-4755716624,95067;36145419,8022709;193545692,559777;0;-1696985299,09805;-3366196,36981916;-1845052,39417261;-709557,70490409;-317351077,741391;-4011381,53520112;-124927000,462438;-57461456,1850412;-45816355,6740553;-18742667,7231332;-1067052573,64376;-11342170,7705929;-8931172,11062941;116963131,225398;-182806118,186298;-1477605326,05527;-3508256635,80643;-14701803168,8535
"Coreia do Sul";396815204,381246;29425330,8031176;47718553,995646;-8924402,68137271;-150807287,203063;182354940,427611;-7030838970,00162;325353,106562262;-12614134,3677358;380228006,991016;21585824,4574;20388626,9216496;-2036363,40968007;39494700,6496773;116337984,54312;203300088,935881;-14409991,2161025;-4666413,11764443;-272444305,558594;-1074203809,23199;55450985,9810208;151773298,594186;1696985299,09805;0;-1616122,49933918;2548435,25764295;-1088892,78478575;-42733461,6530463;-254471,163284062;57503469,9689444;-34041731,7633982;-6315578,06951113;-31476186,4385279;-330219899,183807;-761887,305945605;-2159737,92378599;70077414,0364502;-45110304,5772762;-105712474,166844;1295913030,22193;-2943758591,55443
"Lituânia";7639673,17502831;5881739,91192758;13485138,2456211;-784332,656843262;-145529,422763333;2760947,81682203;-6131934,67132007;19794,9221246962;5371966,24582339;107552075,016681;46880138,7853159;4904720,18676816;-191184,270209277;16151032,4240841;17328778,4977062;30057159,0159035;285246,73352524;-989619,031976483;-96249,7257825567;-12064064,7564197;2194382,62676904;16367176,1625765;3366196,36981916;1616122,49933918;0;592812,189044473;7618414,14807663;445020,541464645;25857,1914658408;16878302,2695962;-11050338,8994198;1261280,27909603;-65363,3491125677;-15339935,1608297;80118,7991064166;355289,620072284;23332062,8683116;1503829,21819393;596726,540582822;12719319,7364313;713912,911002845
"Luxemburgo";-391508,81544337;-3881887,66487025;142608978,212153;-330297,863632364;-2368885,88819397;-3376611,3324461;-16395777,4444724;-66594,1201830879;-10258694,1711153;22374732,7573734;-23769023,2793405;-8905129,3725509;-270845,482949052;-1954121,15320631;-9759840,05732051;73514,7560196649;-776846,201786469;-1338176,76102252;-2363432,37083941;-7082456,64545811;-45164,7604180935;-29528789,4947883;1845052,39417261;-2548435,25764295;-592812,189044473;0;-74490,4402700577;-1968562,29261858;-21491,5488517869;15438529,7104105;-5149538,64955695;-3198548,36119024;-892548,066976801;-5554049,90666426;-397855,115537739;-1108224,65098943;-3364857,18711854;-828680,487470688;-3012827,27060225;-1536348,46716844;-46104302,0119449
"Letônia";107120,770668449;2110428,33289467;4252171,84242018;-1507600,05408732;-1228587,17514923;1024050,71865753;-2535888,27564805;16724,6827035433;1537036,71383484;47848136,6086049;19247092,0039034;1535648,40830047;-3917426,42900233;21388716,7120097;5661555,47090757;26818451,5673151;100330,605188091;-251311,01528092;65742,9511753264;-5405816,77199153;2349257,65980541;7048373,5729608;709557,70490409;1088892,78478575;-7618414,14807663;74490,4402700577;0;-21259,3533798651;8797,27427057686;7952291,97815732;-6723647,10001559;172449,086888361;-95367,6522088814;-7170410,26052948;186619,758564642;372305,346487635;29947161,985953;-497493,223367597;293764,551884197;8582055,06882774;4189067,27289254
"México";27632909,4875282;10676887,1444768;20444509,8590933;-1770554,93232498;-25459795,3819746;119465023,071611;-458058965,522032;47954,6374252755;-5504653,85695685;344002404,57401;3052623,37667942;48406328,5038879;-299797,938224977;9304244,23066442;125767274,270047;71233994,9688746;654285,953746648;-301762,420322673;-42970463,4282014;-267839937,541091;24305988,1743721;124145833,275879;317351077,741391;42733461,6530463;-445020,541464645;1968562,29261858;21259,3533798651;0;233778,46927165;21741786,9974276;-4447815,40827961;-1324181,45358021;-6624562,93985872;-30053114,9926168;318887,915853316;171733,113170923;37736861,7260216;-6021733,06009427;44888723,1314401;4980905646,26662;-376025351,372065
"Malta";305494,009058062;87460,8721973251;1487655,48327243;-526581,977991928;-1435488,44859432;-1213482,65176367;-16192998,2241716;-124751,665631599;-2777518,61923039;13876716,8236627;-4384490,85578583;3073974,97663606;12839,3244069612;211551,563604062;23962993,8924048;23308682,2595192;236321,465001247;-420468,381363244;-289314,95305975;-11690738,2449842;1214373,36443263;27087450,998957;4011381,53520112;254471,163284063;-25857,1914658408;21491,5488517869;-8797,27427057686;-233778,46927165;0;2961030,26575419;-380509,298820565;154715,390885742;-1750438,95820842;-1805532,66564407;-79406,9835518224;1031132,54363783;465723,346473166;-1773779,45535084;-1843792,11927584;1544920,8156875;-21263803,0826522
"Países Baixos";-68355886,5868084;-62535132,4791772;-472975835,342679;-24331866,2672601;-393219727,89464;-13573733,9673018;-1568642305,08413;-5022464,79839008;-53484790,8638851;-78430670,3471007;-80693651,3416089;-71674914,3692635;-15488719,2424711;17442465,5891677;-67300088,2498779;-236757558,868776;-77295463,8176415;-33926553,4094898;-239504295,217245;-2090123637,84365;31315088,9822308;-350713967,325016;124927000,462438;-57503469,9689444;-16878302,2695962;-15438529,7104105;-7952291,97815732;-21741786,9974276;-2961030,26575419;0;-158903594,32491;-65687760,9895009;-58567941,2680381;-176892286,630273;-23885403,4008598;-9518190,63564173;8671676,09085494;-242588869,85049;-53856164,4286035;54692987,1760714;-3000259560,20275
"Polônia";6154992,54233018;103354067,175055;98031611,3803106;3269347,16081523;-41858617,9979148;20933487,4858911;-290289654,640215;329322,378843507;17919032,5287907;1261433657,91816;96781480,2214834;72717465,9481514;1075418,89465623;57814612,255769;253724669,663863;209919318,050275;2238517,74880288;-2858398,78083777;-26043462,5030458;-376249826,304275;18173176,5642502;395725857,081813;57461456,1850412;34041731,7633982;11050338,8994198;5149538,64955695;6723647,10001559;4447815,40827961;380509,298820565;158903594,32491;0;4132066,42913931;-11945211,2332576;139349400,1049;7354319,77962381;11026676,351421;111346553,682374;-20252157,6278817;16087771,0144874;156099625,451103;-289912106,81408
"Portugal";2239910,21510102;2639611,06489442;43377554,0757208;-2658762,44395584;-132044928,074701;6029978,74948272;-105596999,747467;-293979,957303755;-12283130,4647435;192376724,041407;-12921613,0535268;428077339,627158;-361867,846096188;9215622,89613106;203378412,351661;101907720,998241;-2200450,68439119;-2020225,54320977;-7555924,59584738;-235678024,410879;17304331,6601415;142413134,316824;45816355,6740553;6315578,06951114;-1261280,27909603;3198548,36119024;-172449,086888361;1324181,45358021;-154715,390885742;65687760,9895009;-4132066,42913931;0;-2745460,97947734;-39760706,5660448;-391040,969168419;-3993,08753656119;17050090,3268442;-18237385,9351604;1871615,08011673;12493372,779273;-541229984,366114
"Romênia";16317463,5704275;78870530,048655;41482536,914656;-3429147,82182319;-8984026,95987316;20245253,5987743;-40316321,8614512;6961152,05422155;17456964,5975311;506771970,076954;55711633,782501;27729200,1936289;68412,1125730732;4641214,1134039;171555502,588647;107132776,118691;43798114,403359;32127739,3247642;3007860,64124931;-23384761,6528945;3989953,69663869;589826157,58786;18742667,7231332;31476186,4385279;65363,3491125677;892548,066976801;95367,6522088814;6624562,93985872;1750438,95820842;58567941,2680381;11945211,2332576;2745460,97947734;0;9918553,4819985;2832590,9284278;6946708,55091646;22243213,9807319;68775792,8590463;5967763,3796752;111095137,990546;248292750,808803
"Federação Russa";23343089,6134096;129485421,062374;137622077,812659;-13584662,2850065;-136251439,35803;69057468,6109831;-942231887,048402;21310889,3242253;63524389,7778604;1395048672,76379;322785854,527764;145046687,261812;37238485,451765;428158564,924817;452392006,131373;328788347,093432;62122085,595718;97818154,3983485;-22667015,8527206;-1566648353,53939;35536649,7496747;580742310,680565;1067052573,64376;330219899,183807;15339935,1608296;5554049,90666426;7170410,26052947;30053114,9926168;1805532,66564407;176892286,630273;-139349400,104901;39760706,5660448;-9918553,4819985;0;49802277,6602774;26802486,4788467;173062202,083037;115991029,112386;52739468,1881639;592972654,620775;-1200783378,27386
"Eslováquia";1236192,09854061;51977242,3285635;14530882,3257328;-1345824,67535664;-2019367,08781317;4939261,28734668;-53943383,9999106;34113,945796614;-19730953,5266774;208679221,383393;8926599,09962529;8039054,88831959;-104994,179140421;7881531,62744128;36806327,0470324;25507229,3872357;987659,725480957;514524,665670127;-2633855,43876772;-80190969,1422719;3235647,3740117;65272059,1699647;11342170,7705929;761887,305945605;-80118,7991064165;397855,115537739;-186619,758564642;-318887,915853316;79406,9835518224;23885403,4008598;-7354319,77962381;391040,969168419;-2832590,9284278;-49802277,6602774;0;3302432,25155069;9870693,20620839;-4984186,44775796;3740526,969861;25187201,9544901;-63873588,2875765
"Eslovênia";775951,16504347;32659901,6567295;8904625,93051432;-1679266,60799088;-13455692,5496968;1669404,64455449;-32988984,7457616;-144444,986622815;-15646650,4408296;79607428,3204016;-12956727,5783814;12409727,6322597;-102204,408518869;2421962,30348092;53959509,3851131;14881796,7830947;-713225,239736633;-13676347,121339;-1730950,11089198;-33955058,4089962;2063076,38926076;68720727,4487488;8931172,11062941;2159737,92378599;-355289,620072284;1108224,65098943;-372305,346487635;-171733,113170923;-1031132,54363783;9518190,63564173;-11026676,351421;3993,08753656119;-6946708,55091646;-26802486,4788466;-3302432,25155069;0;6971370,77962603;-4725701,68871221;999627,69248431;5846202,7073601;-147085923,679315
"Suécia";-84187219,0926227;-2452620,73913723;-43938916,9290383;-9630379,30270878;-135058881,268316;-57835868,445262;-569073926,127019;-3769020,1161557;-32740877,249806;265722117,256296;88892217,053955;-73271112,3891273;-51013519,4950779;-19883128,6044955;29252100,9066545;-19674262,0568205;-22923965,6506557;-20496619,4938523;-64472957,7918092;-281522389,255293;35716105,1997784;-90484089,6940795;-116963131,225398;-70077414,0364502;-23332062,8683116;3364857,18711854;-29947161,985953;-37736861,7260216;-465723,346473166;-8671676,09085488;-111346553,682374;-17050090,3268442;-22243213,9807319;-173062202,083037;-9870693,20620839;-6971370,77962603;0;-96737630,255539;-55871557,7412192;-381131173,330623;-2043893676,09937
"Turquia";52195729,283761;94412251,6285034;160214001,272639;-50586112,6769614;-28055896,7690868;41621952,2488962;-492284469,880057;54801,0508872278;9641908,68682399;1427075062,32215;15017406,9879218;158497696,168169;-71375,9054951109;34156589,2641493;435904755,146146;419980175,795111;22920052,6913058;8041493,86921218;-17853647,680484;-509893558,571117;27270445,2954637;501973807,973198;182806118,186298;45110304,5772762;-1503829,21819393;828680,487470688;497493,223367597;6021733,06009427;1773779,45535083;242588869,85049;20252157,6278817;18237385,9351604;-68775792,8590463;-115991029,112386;4984186,44775796;4725701,68871221;96737630,255539;0;21224945,7538886;669694682,846764;-684626353,865339
"Taiwan";208178138,953039;6189410,26867741;85999539,5257268;-2724768,50932622;-89183072,6561132;26303436,5461426;-3421144547,04238;-1920235,26538877;-11105406,052818;257054696,984633;-6098130,40959796;7647151,85379882;-615499,344127961;10559508,3378429;108914081,690014;63915301,9263744;-5462886,34158414;-4026854,47328707;-290108085,022117;-990049916,866303;1608359,2122238;104803422,080016;1477605326,05527;105712474,166844;-596726,540582822;3012827,27060225;-293764,551884197;-44888723,1314401;1843792,11927584;53856164,4286035;-16087771,0144874;-1871615,08011672;-5967763,3796752;-52739468,1881639;-3740526,969861;-999627,69248431;55871557,7412192;-21224945,7538886;0;332652927,946537;-2046512846,26675
"Estados Unidos";-430337639,68491;21664573,9711284;55905629,7224708;-51704141,00177;-1768394153,52494;2202600338,7963;-31321983802,925;-15154415,6722281;-52529269,5817712;1603770537,47661;91048587,2717593;-25236716,3717018;-9301728,20952446;78263270,1510743;598680960,302219;939890345,810626;-42786249,9698235;-38162885,5770418;-1743326196,89163;-20933559252,9045;217170458,705221;1007231305,1196;3508256635,80643;-1295913030,22193;-12719319,7364313;1536348,46716844;-8582055,06882774;-4980905646,26662;-1544920,81568751;-54692987,1760714;-156099625,451103;-12493372,779273;-111095137,990546;-592972654,620775;-25187201,9544901;-5846202,7073601;381131173,330623;-669694682,846764;-332652927,946538;0;-24198869870,0424
