"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Austrália";0;38033,2773070405;-11398,9369356959;-2953,47146173458;-47151,5001137487;66782,7950582832;-2671266,99252886;-1704,56015958331;2203,5630306766;224843,188679358;39092,8312485879;-13211,6890515686;-26,2099874740852;-21737,4156550035;64342,2138179285;69403,6718387445;764,264528347974;4496,45154845992;-399103,010829085;-635677,171876999;41759,0217866432;66442,0203566144;-552541,57549017;-311775,343270228;955,548865074637;842,56443572015;0,552551489453322;-3092,0492890974;-390,184598424367;53047,4990396895;-11824,4262318736;2026,28678173592;-5920,97917581296;-14615,738946601;-308,424719704366;854,99471551483;60781,5304599918;-16486,9665348707;-186383,414265352;256622,691650219;-2965963,55318437
"Áustria";-38033,2773070405;0;11326,3082872749;-27430,1713833151;-26225,3353903904;-25812,8267836759;-386810,902301675;-2538,69441231982;-5836,81423579695;494047,974092213;-7214,56787223203;-47200,3820662489;-3164,54914149949;10920,9934715387;-4609,95586671104;-76482,785173979;-22913,5739779871;-110543,487286379;-39922,3565306098;-143330,058048019;7104,19983515268;-120204,166122309;-610,428585981645;-9704,42801978041;-3784,07655397202;2650,89704091768;-6020,27348596013;-16000,2565880811;-722,020164270977;31403,2784647731;-37084,915472504;-834,527459005207;-63379,7027223138;-53894,1670923663;7640,10840046026;-62036,2589239882;4233,71736285256;-31702,3121579985;-18777,528005356;-224290,984014358;-1526027,14045214
"Bélgica";11398,9369356959;-11326,3082872749;0;-52,6905661438977;-80606,1793282113;4088,46900751216;-653339,35002225;-4366,25207058721;326,757959337381;119080,89647648;-45158,2963617236;-149277,116199302;-6176,40913675615;585,579455929299;-72495,9916840473;-270903,13424042;-66579,2507742391;-24885,8030149242;-128415,945554284;-870312,813584504;175086,233196263;-314308,832080899;101636,781865533;3654,5344494917;-8716,75411490673;-102651,405326785;-5371,80412264692;-20260,4681268296;-1725,99415821695;401850,116408774;-51116,8712782667;-36179,1300780181;-28451,6266355536;-61387,647818405;-7123,91133914377;-14524,7902968566;-3673,93579900262;-48369,9810008616;-11671,4222169612;-140038,804652911;-3620909,32460811
"Bulgária";2953,47146173457;27430,1713833151;52,6905661439014;0;-18055,8261226266;3488,56800519969;-42895,2613511214;894,496354152597;13588,8772748292;161274,319399371;4410,4505010086;44139,8975541364;259,349715594648;4218,89807786024;55881,8600297525;25211,8075691094;36537,3460392551;9845,27528652278;-394,480016077531;-11785,8584786718;3911,51115017896;100498,395155608;11627,6516800727;6742,16188239848;691,68216442388;359,102359364304;252,363245654602;2470,67370794901;957,198124097902;13210,3807774132;16847,4074559726;2177,73354534813;8408,18063089984;11039,6940872112;5517,66419862825;4451,85166031304;11176,6510676408;33036,4014701409;2561,87837813561;25718,9322870631;-42562,9165119123
"Brasil";47151,5001137487;26225,3353903904;80606,1793282113;18055,8261226266;0;92390,6635418429;-111699,364873808;-18,9772160161747;14570,6088519322;518963,839304167;30959,6291011428;191649,633326766;1060,29064497729;39326,0015556494;194806,093901852;166869,896081366;18605,8859354384;3266,30486117356;-41822,9281548065;-158337,357071843;18380,0986493408;217473,230722797;233002,61001306;128223,707034024;1860,11022989417;701,612610882192;380,454126556645;-78755,5963541127;1386,81228723113;252420,844474737;9807,63479140312;45223,058800345;18154,4829074207;173142,984746411;2141,72526283195;5191,06519851371;55520,6995469765;15561,1366995512;58850,9232768888;576572,336858404;-2272481,30138955
"Canadá";-66782,7950582832;25812,8267836759;-4088,46900751216;-3488,56800519969;-92390,6635418429;0;-3228772,97907463;-1264,146717174;-2644,63632080353;179888,294851744;19586,1287206459;27187,9089258252;-957,80001221447;25786,3211355687;115596,670733455;-197458,264305874;-8,95645956304543;625,195785598562;-134027,538660477;-1168665,04434379;46277,5785384077;106767,903648865;109089,351543828;27654,8536302935;12505,2219254349;712,992036661655;-342,324979138216;-123909,949268992;87,3553878326807;-17320,6940075538;-29009,5357084961;4243,65156067046;-14717,5517855934;-34943,247989199;3783,47198619304;1366,22652683037;53536,8898265325;-18014,2079786155;6783,8799957812;-4481551,04592824;-4343552,2117837
"China";2671266,99252886;386810,902301675;653339,35002225;42895,2613511214;111699,364873808;3228772,97907463;0;19626,2270425197;268786,041972433;5891129,582084;360203,373850265;1600268,13350172;55351,777986005;332273,272599799;2474203,09367915;3378860,11902955;218480,561945319;127666,87661532;252670,246147027;-259999,550049776;269098,139397565;2458174,45284431;15159124,4650655;6167152,84891588;26340,8422495704;27902,3793289993;13728,1562510972;1025125,59512026;21658,4987003862;1180985,50284202;460277,231224737;86518,6121703111;153153,839934017;2135202,3623461;85207,3234427419;19787,0152539101;476601,923891232;730706,212020538;3199208,61490708;23114194,5760727;3579729,27958364
"Chipre";1704,56015958331;2538,69441231982;4366,25207058721;-894,496354152596;18,9772160161747;1264,146717174;-19626,2270425197;0;215,57358313773;15747,164830865;2678,7411053867;6484,77883668081;772,186710554202;656,142215860562;16629,2331830254;18329,0418973308;12254,1125300931;218,738371826632;-476,313912378112;-20867,528397583;1502,23924636447;24462,6029125308;4441,7661548483;1317,20372851375;-188,373908490698;87,2048891448054;-472,753170456603;1588,22676455611;27,2665654452456;6873,51395620295;344,258459810284;616,355705395103;-1712,80703975434;-3650,26866934568;487,744745019106;80,4052936173686;857,59859339673;-37,3059692153497;693,438074389798;6284,94275624832;-115813,850163941
"Tchéquia";-2203,5630306766;5836,81423579695;-326,757959337381;-13588,8772748292;-14570,6088519322;2644,63632080353;-268786,041972433;-215,57358313773;0;280349,626949759;9079,60720807564;-1046,16784513024;-3123,40589739244;6342,78034504001;22513,2850704008;-16926,2270073731;-7483,16320631187;-2254,3579282969;-19710,7273136462;-79823,1654076044;7866,15758652503;33642,5973732649;64367,3072006566;7141,75767506079;-4254,23488436059;4537,32052765191;-4625,47380341351;-5785,26041023224;21,9983593603943;58794,8641029573;-26420,6666084317;-5018,22459295032;-33993,7186058571;57628,1600392722;-20883,9036101961;2210,82443409234;-2232,91278589559;-11551,3737041173;18605,3329092765;-9606,19982448412;-858678,047362269
"Alemanha";-224843,188679358;-494047,974092213;-119080,89647648;-161274,319399371;-518963,839304167;-179888,294851744;-5891129,582084;-15747,164830865;-280349,626949759;0;-184856,751425736;-1053928,21369025;-54360,1584164522;35961,168126811;-537045,253412468;-749498,055225443;-265743,587310764;-305166,820961002;-463048,320932037;-2059456,90325102;441846,158616506;-1038567,5661993;-2945,50975678512;-8370,58179453423;-78738,6331022203;-29591,8732811829;-56773,3977113771;-338345,195263444;-4503,95083214183;504163,343275513;-593614,984412176;-238550,002813097;-349004,258401324;-325529,947839905;-96117,172608912;-47748,0675712017;-267632,723862689;-476467,842242684;-144691,358416123;-2130995,84033958;-18210295,9974839
