"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Portugal";0;2166500794,25781;61311,5685025892;4101020026,70694;88413,6613248991;155313413,666717;10237920839,8622;253815,51982;40336,0710453114;21856,5158404201;4930457438,09974;102306,51899;2780583,01194994;1555573358,28924;71172,0646441031;33998,1004128325;3804395615,92758;2186377,12996145;1324299891,39717;60590,6220857074;27392,4561689401;20005,6583158969;196905,393610078;151509,00083;12042,2375479948;137871977,013785;238552,956470222;17258127204,8559
"Romênia";0;3406358856,41174;46848,137849999;3358000863,53175;78254,3401580328;-2110121202,77918;20657700116,9393;259304,98653;79665,6492934406;55729,9464235776;12577394000;115259,96393;6801000;4808471346,97656;86281,643094174;6035,26489134502;7927352000;4108500;3027757920,48829;54329,1015834772;3142,8662681193;21180,982495826;255006,270766767;144045,0226;16945,3604511926;531766241,391148;197394,990929033;7888739047,16829
"Federação Russa";0;13022682607,1565;328294,061864512;33077273374,7592;308890,557583;21328397478,722;143766594229,882;1764770,5424;81464,751805278;87667,049568391;96160797350,6376;801851,30683;50910879,5503299;35817462910,8644;408562,431235038;630245,860864765;70743479096,5785;43227259,7447151;30431070122,3139;347120,956757806;516296,179650507;327625,322084962;1820099,84987343;962919,23557;307984,65375571;3160130928,22586;288520,790310109;34968655075,161
"Eslováquia";0;2141086053,73538;65598,3786802254;3125123235,42261;64216,2314058291;1074772775,02841;4942307089,01208;147366,70254;33537,4749100502;29513,9334237471;2195147867,2278;51336,75098;1252688,85818211;513656528,686311;17403,8655339996;8766,48137496769;1817847000;1093892;439500388,742024;14891,2848190001;7671,9835514789;27908,4142160004;113052,398044705;96029,95156;14080,8082423694;99244728,5043078;218312,248035981;8948307287,53349
"Eslovênia";0;961239516,347336;29319,6657318845;1581946145,95491;31348,4872585006;487517982,919196;2407171318,26726;68404,25214;35190,3754950877;29775,8477153007;1101373985,19625;26504,07211;588573,41629727;565351213,417401;18986,9057238255;6445,4974968477;822389287,124455;466798;442255375,307758;14852,8223121083;5049,25775055073;4856,43487617448;59135,2968994799;41900,18003;5499,51951266167;48306536,6909548;180849,833616299;9110121060,99312
"Suécia";0;2991849347,9283;190303,840017556;6897457032,92181;164273,028017614;5614485758,78574;8899792311,75871;521362,22671;17070,2668045591;16305,6706623331;4112632066,22711;229191,98512;2490586,68837841;2443927437,94932;149882,05567005;1026567,28416852;3877150000;2379700;2318861705,2705;142211,979702692;981310,225986981;58853,5045499502;0;292170,24159;21534,3751876771;133420054,3868;179099,597934414;8536295561,41172
"Turquia";0;7332625765,5134;139561,965188035;23761485747,7935;177814,038302799;13917677118,5622;50129175830,4274;872374,82208;57462,887008711;56225,0713245872;24922145213,6911;380015,98516;13120218,199345;8935349253,54055;158921,083478166;5353,92548660758;13970415182,5228;7274046,47494399;5603493909,33899;99661,8372787833;3720,37122691605;181570,888061834;1164412,25248765;492358,83692;79449,8715433204;1196658177,30911;230144,409610332;31823900384,1535
"Taiwan";0;12521233799,6721;277992,148131874;14645406396,6905;231700,6451444;5163130216,10295;30687224213,3736;596262,21167;51465,9886418516;33846,47701153;12136763200,818;147336,08342;5529430,96404817;2837548140,79029;83835,8491438757;2215659,01525808;9922862502,81014;4508732,70126778;2483541590,76915;73376,6645764377;1938928,48734451;49854,4776161243;484666,096562392;448926,12825;118833,309007857;1232890274,25896;545691,277963629;22335039666,3824
"Estados Unidos";0;24360108372,9609;1161477,68975594;176072679479,159;2064032,32399135;92461410410,638;228891559114,557;10655718,98511;21480,6302075349;15372,1808082887;99562195536,8395;4504929,05757;50582541,6261659;43314002104,5738;2817687,5255864;2351642,42780598;91326356109,0533;46461824,0617279;40108664818,9952;2609172,06993614;2216857,19721585;1630822,81840359;8316172,38385833;6150789,92754;576048,722651531;3092485943,65423;417054,031008117;23534290046,3594
"Mundo";0;336836163177,449;3029278,1909541;163845730016,109;2781363,96166196;-156715290049,423;2153362871070,63;11350683,3534134;189712,178907983;160391,322676642;1490206310599,01;4952165,09986518;0;0;0;0;0;0;0;0;0;0;0;6398518,25354823;572066,187498223;59009245787,1877;315897,883954542;7572720505,89807
