"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Dinamarca";0;1991812573,90116;76582,2644734794;4782960578,61656;51423,6788408891;5751357623,28339;5330109750,53347;194239,31276;27440,9421800174;27503,3238775201;2281399000;95922,88587;1444655;1789633880,90176;65069,7308031382;360207,10759161;2096055000;1349386;1668803285,71747;60676,421989906;331821,169522318;22640,8878968618;163413,733863676;98316,42689;13846,0117379744;67209049,0834726;112705,376521115;9394593455,01468
"Espanha";0;5919126851,78195;169513,943775877;20345096578,7146;205249,907054812;10221204651,0271;35993236181,3118;981671,14967;36665,2683980897;31157,9339539389;15264345100;399049,0842;8971800;7788762421,53999;249976,857677861;174285,037222862;12761170200;7644000;6874492291,40514;220633,765434119;153430,322398114;119623,499682139;677333,080890945;582622,06547;62143,2041563881;541532852,693295;143839,686117779;12398770049,9029
"Estônia";0;598100878,758446;4712,2325130704;999221668,276336;5937,84419884115;256912861,702261;1523654883,91404;12008,24984;126884,00926159;89421,8419108053;680698141,005312;4500,31454;353203,061838695;223101594,062829;2494,93400376793;1318,0476295221;611477030,921457;324404,231264489;203888494,723415;2280,0748717163;1191,03824146848;1494,67284623207;8389,16719773018;7507,9353;850,440329408457;30898724,5998034;123967,115653138;19978695872,4092
"Finlândia";0;1626247299,56456;55748,7448592241;3407406115,80005;38351,4157340784;3828163435,88059;5946259265,41481;184292,83406;32265,2765949591;22948,168835218;2305400000;83561,62726;1327700;1235749518,49416;53849,5915455217;42829,1684503207;1846200000;1156300;1052739966,50473;45874,6828151759;36905,4403168251;22657,9858944783;154664,790010094;100731,2068;14091,2805423012;83541045,7967513;123581,821522078;7919164618,53717
"França";0;9207181898,14923;384239,703196214;33314282872,8628;354382,385995417;27620172768,6996;39886151098,6705;1578339,56787;25270,9568401036;26051,2770777974;16724591080,263;702306,53211;11624074,5762712;12107073382,1394;464740,110282647;378089,139291888;14753512181,3765;10340974,1087084;11032991267,2432;423510,572410528;345214,221296533;186503,019497353;1213060,032672;876033,03576;113263,325914784;519771993,496114;142527,861517495;10381805279,5508
"Reino Unido";0;8004000544,52544;330386,526331043;37970499429,1324;379386,610918473;24201050706,2142;40496137867,3988;1527596,35804;26509,7109287154;26632,084548314;20322563303,6011;721200,54239;13072882,2590169;14001007644,7605;525719,55527405;265830,752277324;17270900866,2788;11109841,320657;12009302090,0352;450933,612359513;229996,757022625;145749,20199595;888537,024447936;806395,81565;74133,4898893195;557371824,78085;149645,370599335;9515161084,256
"Grécia";0;745804698,322418;20534,5125615772;4425443487,69429;47485,4387319889;508538790,188236;8183323024,51977;147986,15053;55297,8977776764;34765,5508744918;4334676015;72578,72508;2165334;1569228522,05676;45137,4559753671;26652,414033393;2480628714;1270553;1031024122,77234;29656,4874376497;17470,2880497189;22694,0213846329;139574,360459919;75407,42545;16302,7663063004;164075655,318085;134630,000252625;9812115422,40202
"Hungria";0;2730702565,11317;37757,9947985278;3268473206,78894;42864,6831805989;-63092550,2539895;9193818594,67128;105788,29544;86907,7108807916;57909,4155152608;5082214091;39268,14889;2586809;1338273124,75437;23109,7674332717;2537965,03877008;4266644513,84187;2214715;1166152521,88428;20137,5287854005;2192206,14227609;11315,5764467283;92567,8883085976;66520,14655;11958,2206448557;253256182,674862;142905,999369844;5848047883,68349
"Indonésia";0;21959749179,2109;69126,9265025495;9211716942,47695;47521,7283969178;-10205921317,7279;173018430026,249;333202,07716;519259,758225238;392128,744505431;109620077805,19;156518,51239;68722788,4773216;25377800514,4992;64718,031692644;170974775,101912;45322479870,5667;24337619,8306135;16896374259,5262;43088,8438970129;113010642,798479;89853,689697356;239020,610968554;176683,56477;17896,5322584293;3077479172,92305;203356,124171947;25499443577,4884
"Índia";0;85338471647,5516;68374,6084894925;15519469454,2019;82874,3538908284;-71525071303,5392;1268130132300,67;861257,97707;1472416,12392938;1574863,96798393;837838165211,409;365442,17349;365685324,946837;267165982020,665;169643,846993768;5307223,97364512;378845928208,547;164266589,373881;165809864907,571;105285,198136721;3245104,06776409;164997,536926232;808343,442363596;495815,80358;73940,5834931381;59971171716,5699;182450,84774381;29207839823,1512
"Irlanda";0;1677985611,87619;89375,7045159978;2855558560,05527;46022,9389026833;6278546255,43107;4601880696,72474;190055,39239;24213,3655817643;20261,0651243362;1859187886,45714;79839,40922;955253,096049102;839404655,978036;41429,4436559408;23713,5446841546;1414922314,22811;757432,950719634;678276384,506995;33476,8374882866;18267,1473067564;32702,6464740592;74693,6283897994;110215,98317;21468,7299126031;83886064,4295419;159751,287624184;4972199594,26191
"Itália";0;9712462840,50624;295311,99511594;30813097871,4315;286128,727098599;22181156754,6745;51171347786,8039;1566634,90138;32663,2246873402;26656,4337186857;20506357017,7394;642678,43465;11741600;11577666655,3199;434329,167116012;309581,042787112;14491183654,6917;9207900;8701656478,79255;326437,383583418;231567,638932075;163706,088253988;1415839,40022314;923956,46673;116896,570463004;813822310,964844;135464,816592331;12142064683,682
"Japão";0;12059837197,3005;441527,253412124;70752409138,8883;360889,965883631;68180516838,1348;135876218769,893;4135179,24855;32858,6043319738;24660,5770849957;59068304061,9611;1812671,42509;30753728,1889569;27886336057,1807;1130806,30518366;145632481,785377;48986811945,5921;25158971,3857044;25061872831,2212;1016272,76380607;131132833,662185;670029,363416345;4831791,65495073;2322507,82346;444339,814348905;2462135430,72405;203512,545344695;23512835469,1465
"Coreia do Sul";0;13613658588,8985;205520,971388364;25340542999,1708;171305,288815796;15752770210,7039;69781676368,0528;919882,28614;75859,3544189985;54665,3260341093;26324079477,8952;342422,1907;10999018,3052015;13781922499,6989;252114,521206723;245806652,471396;16732707224,8983;6959635,02088591;9105931905,07053;166576,010163897;164825585,367838;55105,0384232772;755450,921498188;577460,09544;101457,947029815;1270936281,34823;259569,573976984;21967418157,9204
"Lituânia";0;732353957,003352;5923,73174095318;971437625,966808;8335,29624927211;-44665845,3206607;2701715706,48754;19233,23271;140471,222244549;96943,3597120287;1670764707,15835;8990,73719;952900;475883517,01819;4908,88203618904;11691,4370120453;1298518470,79038;724000;404711535,836954;4174,72158009743;9178,22854669776;3571,53454381096;14989,6529663122;10242,49552;1575,79367245246;80318521,4615025;105067,690370175;11674345061,8818
"Luxemburgo";0;209125906,308438;9307,41699867057;439242101,783626;10637,0156163763;73672956,7953216;415484942,245273;19196,01084;21644,337758942;16577,1821757796;205864271,40472;9168,65862;125200;99214404,756066;5984,99815614171;4795,40789637106;193001681,281069;118200;94195587,1012217;5682,24358653957;4575,32208926894;2479,65792385829;17938,591458429;10027,35222;2050,48222559832;10048957,9852364;95539,4192773216;2352555421,58279
"Letônia";0;336537124,833917;2866,80057044257;456524338,619537;4755,30457472532;-102217953,063673;1291164040,07313;11262,52067;114642,545652539;65090,9902669833;779505761,85751;4372,16652;574200;164433602,921525;2526,21141953853;1088,68880266069;699882188,293198;475300;146371587,205581;2248,72269733813;946,683926490625;1367,43135046147;9679,20681003996;6890,35415;1067,41506211516;43602505,1069695;81252,5615120104;6027702875,95587
"México";0;12947338557,2021;148783,572699593;12040756508,2995;162768,050901745;-2552023787,52875;76209991077,5709;718021,9086;106138,810201718;61874,543330405;51549981516,1089;357164,01199;23717879,0060685;8560134689,23992;138346,632209138;501981,553729065;36407405116,9195;16661745,980376;7715081418,58551;124689,104813067;444581,910770423;200064,686880862;730030,940273007;360857,89661;68875,7598368965;2044073311,1165;322894,418973159;7912674257,22682
"Malta";0;102674696,10386;2063,48149695408;240566623,793047;3019,86336096302;25362120,4016167;271849978,683859;5102,95848;53273,0140269256;49850,822696696;129737837,27676;2067,82432;70486,4005830632;67689319,426714;1357,83755944313;1014,02927451335;114817557,246253;62380,23158012;59904824,0002446;1201,68175287135;897,412556889215;510,445440556867;3653,9290599183;3035,13416;1051,49584748491;10330033,262293;139301,507285335;6480901594,87238
"Países Baixos";0;8569693957,30979;211154,739458062;18357311892,8494;154000,226406618;16512532513,4198;18259717770,425;500662,31214;36471,125003152;33708,3874200589;5268557297;227177,20598;3591950;4971853008,50445;147496,020695011;103395,131979902;4463235968;3222027;4293275404,99817;127365,197020471;88329,7909676983;58829,1962549892;340355,665501373;273485,10616;33964,4001424728;172710405,18687;148061,527675522;20390073893,4784
"Polônia";0;5570508732,04452;64303,5446931398;5284848890,30436;65267,8281266665;-399119363,536713;27250627566,77;242183,74049;112520,466946439;68274,4378546013;16161417806,6431;99449,94879;8742970,75660084;5221269268,09522;76474,7309851828;195780,281360132;9913591702,04207;5940551,60543916;3175892292,51494;46516,5645051284;105494,023627874;13306,1445148172;216751,48755153;142733,7917;15751,1716012417;515792899,226039;123544,650639717;8803561340,42894
"Portugal";0;2000311536,49207;33798,802835552;3667641370,2769;45931,5015652523;239772179,974521;10531569393,7115;158880,67647;66286,0306722072;37289,3447587941;5161251820,43981;67514,16664;2899924,62774983;1794375126,34585;48120,3179608748;32175,3544044543;3699246484,5119;2125840,4261433;1480870909,56968;39712,9775046648;25913,7831245778;12223,4774791252;105382,138749438;91366,50983;8248,17631647098;170368971,935589;114127,085293365;12292421134,356
"Romênia";0;3711503604,85858;15444,504479999;1886816312,68986;21600,4840488973;-2549012188,55537;21597091276,7527;77892,60823;277267,532407968;197104,748379089;13444372000;34006,75778;7475000;5815941878,84025;29506,8582906715;4819,6167794057;7682013000;3946600;2820057080,59897;14307,403062534;2118,44442510573;1998,33249932853;81447,6952878098;43885,85045;5068,67969970066;590738314,018161;111521,571151417;7815031468,16547
"Federação Russa";0;17171597262,632;99868,0830109317;15798428836,3961;80591,6654657725;894933503,738899;145378777506,462;469759,85658;309474,671941672;270278,570467847;96797263325,6221;209750,52618;51139712,0768474;32306123346,2074;119528,985558441;555982,907714887;77744763336,3622;43524419,3706752;26949667863,5996;99710,708906556;459629,318878101;75554,9584115589;570748,920795989;260009,3304;85242,5175631786;3780407003,83625;156738,365272004;30683438424,9477
"Eslováquia";0;1411964563,9589;21832,5569375838;1614084328,26986;21384,299973905;254862577,235752;4004926235,88791;53628,12221;74679,5910586837;57486,1600162919;2012490000;17769,98567;1218735;363695230,439664;6326,6572395267;5231,7532616533;1819076000;1133264;329298833,354539;5728,31501114728;4757,11793455303;9409,6938604733;44018,1451776254;35858,13654;4877,59068999203;80148192,6074032;116411,34212961;6229645475,74379
"Eslovênia";0;760992899,402113;13467,8686883089;1173422101,87593;13168,6921081141;447630918,630537;2206880343,87997;34517,4334;63935,2387040447;47668,1533478184;1041357624,38832;14441,70819;563624;499359570,060915;10475,7481670678;5242,83326000807;774211743,375457;443906;387150576,845561;8121,78676234118;3947,36229606196;2549,34370293221;30366,5396001334;20075,72521;2448,70084280385;41425640,0256471;116871,00137268;8565722114,62498
"Suécia";0;2625379553,21598;106326,978556364;6249510778,99947;81950,1843495426;6492353698,01212;8464775877,68223;316617,12761;26735,0536011081;24874,7794078593;3935330000;150983,28803;2443500;2523646602,927;101454,029462856;845163,471866675;3691300000;2324800;2398107618,65135;96407,1913696513;805228,75407933;36615,9784671439;236461,825104834;165633,83958;21835,4200246032;137279602,115478;115475,36812616;6970931932,75971
"Turquia";0;6180709176,19542;53010,6411716442;8190197952,879;64437,4519381204;664987315,653056;50089169952,8498;378876,48902;132204,481947165;92833,723629216;27266141383,5484;164804,82241;14033011,520097;6227998345,86787;67087,6714020748;3537,2826322003;12292276794,7863;6326441,99422868;3650887500,47438;39327,1685950708;2297,94709053994;79944,8381279252;493617,216067184;214071,66661;34439,8187047465;1786182431,9987;147987,434873406;19748018419,2028
"Taiwan";0;11082498550,9189;162639,211808106;14633161058,0235;124624,439210073;8023556855,60862;29179841225,0884;382689,94134;76249,3028244075;48132,7056680832;11319506024,7481;121065,70846;5123253,36212995;3079736142,62118;63984,2722297524;2101820,49394889;8786455708,05631;3962726,62155388;2673401808,03299;55542,3130889092;1815027,52354675;48713,1120002476;302421,838324729;261624,23288;65751,9342988984;1057571149,32396;257624,496038108;15198184437,1899
"Estados Unidos";0;17784191330,5509;665026,858032786;195110274183,764;1231354,45926019;110690842029,411;221659098084,222;7801139,67432;28413,6815052659;22884,4360957369;96923770425,9432;3443796,95938;49156263,9094651;51812238451,1283;2264081,93911233;2056100,15419303;87759878532,899;44716283,5117057;47580772248,0672;2079176,08496068;1908272,00411733;1149283,00755767;6562445,84876556;4357342,71494;459965,264768352;3320710058,44134;148871,182584188;16071170243,0216
"Mundo";0;316733027473,85;1159432,48987407;102180258278,521;1089695,31172078;-206347353018,288;2345671774403,05;4805764,34457434;488095,463326513;359966,688411445;1674795248378,74;2096782,94164291;0;0;0;0;0;0;0;0;0;0;0;2708981,40293143;183618,366853809;55087907773,4173;184909,669872956;5366283969,21167
