"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Dinamarca";-58501906,4751289;5472473,35663439;49114030,328448;-18561639,7172888;-49382547,8408655;-22961205,7293522;-341111298,005904;-2634084,95561241;-17363469,3434473;51534257,750669;0;-74815706,2397267;-12009163,3724293;-46502788,6791715;32112051,869709;-109472237,904953;-31024527,3299478;-20733123,3225878;-80488895,209896;-235661995,709545;4256549,15098035;-1414475,82536733;-181952816,635129;-44653660,3231532;-25385285,009333;4616308,79063703;-14600688,8098925;144000,813804124;-1618094,54278237;114524807,222306;-78512125,1155709;-16236748,6431326;-10932753,8714128;-117925612,063955;-6876389,92014184;-1984883,96853121;-117988546,628484;-35797961,5865543;-2177268,42144369;-270117356,135931;-3235789243,26532
"Espanha";-7715840,87514994;82211317,2475762;227100371,564156;-57981513,5235936;-371624830,188949;2774855,05888745;-1319822430,8677;-8082810,34578276;-30550595,3468704;1353694207,54242;74815706,2397267;0;-4868960,86995303;80709462,2671109;811878175,682127;-311908785,79889;-134399097,19567;-24635096,5026231;-212954338,423961;-1455968879,62312;162126242,797178;375456708,863021;216065689,056281;77048769,3250744;-8408892,97405702;10232204,2834016;-3632088,46098971;-68969004,4136538;-5284611,83896934;248903717,566016;-83795804,2319669;-688049586,948327;-62024944,2079966;-154194282,912656;-39534340,4322984;-22982349,8950016;109493275,83608;-134726432,879696;5494021,9469742;-97309163,8295133;-7414840669,23501
"Estônia";145052,952424106;3604236,64730389;4757848,81324165;-726385,403172936;-1919138,22365083;2722174,82810234;-65892278,9932594;26312,2833927924;2224450,04140718;42416545,6691661;12009163,3724293;4868960,86995302;0;48956582,0252084;10170598,6813743;17971681,1732796;736962,036927259;-38923,6983513301;-4771453,49025;-18330901,593038;3304714,66107046;16734800,2714047;15090464,1921367;1808785,59150765;3049126,76580144;175290,024909642;4505068,1225623;118530,581124443;89614,2356464858;11935143,1453548;2901629,5474428;569168,413739033;-567993,385697944;-61297065,1169434;501798,067209287;459208,648169173;29935780,2016502;-286391,839422148;2197458,96105979;15659623,9471689;-304620022,863044
"Finlândia";-31138519,2303856;-26180544,2022967;-8448006,46285006;-5834613,72201925;-100325506,834222;-43355536,7225814;-303773154,613866;-2021444,47130015;-12002252,829214;-33487228,4022216;46502788,6791715;-80709462,2671109;-48956582,0252084;0;-66853774,8050107;-180574481,828422;-21553202,6271024;-28601144,4854643;-24148535,815838;-116963306,024207;18849845,9050391;-21359131,674632;1768096,01558942;-28600338,3310799;-20798981,7539428;1173126,8465871;-30769439,0486541;-15645853,1993682;428914,247194307;-68080923,2582883;-65286658,9412131;-12926523,5242328;-8628170,08000146;-665796818,840858;-7348692,40124849;-3716459,05126445;-25730346,1907983;-33163817,4785928;-1052499,66406365;-259600024,896968;-1191990516,009
"França";-124578312,278897;14314259,6608522;-100313603,399732;-85331974,4588079;-628425396,021926;-293467776,114428;-2787532400,41106;-20196574,9853763;-122309432,721721;847145784,631927;-32112051,869709;-811878175,682126;-10170598,6813743;66853774,8050107;0;-686725025,392289;-213315370,235513;-113540704,832804;-434959255,243704;-2440763104,71907;347974144,515004;-350728068,56179;-24307544,3415358;-86579038,7372068;-23365373,1631649;-20992915,3857179;-11146934,9394725;-211494976,596;-34158244,8596483;413655698,718693;-327724118,872508;-255964241,459301;-300463529,853207;-472994237,599892;-51416589,4001701;-60289061,4381852;16895110,477367;-357047437,278738;-85367599,833242;-1081822551,21009;-14616296478,6486
"Reino Unido";-222680246,840151;179893474,951904;650872989,668053;-52115118,9720596;-502675247,965995;24937773,6631606;-4504944635,91715;-31631769,1950243;-55183566,0777563;1635645284,27473;109472237,904953;311908785,79889;-17971681,1732796;180574481,828422;686725025,392288;0;-79627903,7504254;-59240783,8682067;-658760965,252598;-4560711529,08719;-216921662,598492;351507506,505805;590423150,225599;-53366430,8172719;-34234084,1993303;23893613,1643236;-15379856,862187;-107343592,296828;-8377917,04906581;707591887,940666;-147712579,278428;-44653504,2899068;-192936719,765543;-315098603,930031;-34191787,7844339;-9962314,08095556;-27735835,3500841;-301500156,64184;33614451,2456348;-1837495843,19044;-14122773916,5125
"Grécia";-1914118,12982597;29795781,4729107;146958884,116184;-43653676,0094008;-34310912,1907549;5146458,42934565;-305260197,462169;-7650633,25276232;8732268,52107646;436009777,484184;31024527,3299478;134399097,19567;-736962,036927259;21553202,6271024;213315370,235513;79627903,7504254;0;3134225,63128604;-48019699,2964901;-344166140,057234;17884464,9926229;382463342,389664;70908560,8879007;203302092,924144;-628759,678657224;2851445,65458265;-106998,301189571;-903518,03423991;-679517,663537001;134845574,715655;2376649,26442801;2734415,28394973;-74437401,0579641;-108431374,34752;488286,796670674;1778409,27928593;38739190,2676691;-28313168,2446014;6982377,75037858;93157543,4696931;-1655359845,69772
"Hungria";-1025397,78688601;195634274,885553;35924554,116087;-6991377,74250076;-46872468,0268121;9388659,014559;-240322061,51353;149197,192215197;12713581,8214072;439698278,333927;20733123,3225878;24635096,5026231;38923,6983513306;28601144,4854643;113540704,832804;59240783,8682067;-3134225,63128604;0;-19725145,0677643;-98860299,7293905;16990783,3191848;209371462,434523;93882883,4269419;27485344,6796587;-500804,054221751;2360538,58771889;-724607,251824563;-4160835,88893412;817482,857137167;50223577,1067985;10054671,1481797;4441860,65557427;-65921353,4561332;-85102064,9142459;9421934,52140003;9566854,16945038;31383954,3117072;-8307824,09348327;25827294,5459249;6036365,45013687;-524178609,070822
"Indonésia";779778738,518235;41546377,1690877;208309759,987606;2538938,13862571;11726514,5487914;282765013,230946;-575557741,606043;5712454,29677862;23062408,3046226;910218122,100279;80488895,209896;212954338,423961;4771453,49025;24148535,815838;434959255,243704;658760965,252598;48019699,2964901;19725145,0677643;0;-1483418277,11338;22398933,2448988;261500938,309996;2787988323,34612;483445051,514193;2975218,11197619;13161622,314847;605407,995460112;116844752,149155;918605,204991391;522081163,606893;60117345,9589395;22324632,2227756;7390612,95332106;66868760,9767582;12223350,3291513;4277781,36290765;79169746,7643917;128881609,092569;267673855,146519;3282070016,4229;504400886,236993
"Índia";1007349879,93025;249839286,084698;1227350560,88341;33094954,4751397;242181028,601376;2461813232,64154;786219584,479636;47765857,5990567;157918403,402222;4051440361,18716;235661995,709545;1455968879,62312;18330901,593038;116963306,024207;2440763104,71907;4560711529,08719;344166140,057234;98860299,7293905;1483418277,11338;0;186547312,043326;2258123988,70344;3276262793,30837;1384956493,34215;34907107,947311;6214052,24496152;18299261,2247549;520425033,573492;14569627,4709504;1332401799,90665;274975227,277605;242729312,087629;41640850,8802254;1109226590,41945;61561177,1227264;41351617,0787955;333353193,988694;677872457,912728;742580835,428321;25925880997,5886;17644824277,3539
"Irlanda";-64737033,6790989;-57481713,2470407;-472240642,652814;-3751999,24092032;-49077009,63784;-59934303,0259356;-295629288,88311;-2440123,44126115;-23893834,6386347;-938589347,24416;-4256549,15098035;-162126242,797178;-3304714,66107046;-18849845,9050391;-347974144,515004;216921662,598492;-17884464,9926229;-16990783,3191848;-22398933,2448988;-186547312,043326;0;-202924246,839713;-149218616,569483;-66247043,2911843;-3664113,89126255;1411322,76908276;-2899464,44911064;-56193251,5935825;-1199483,20124726;-24137324,9449438;-24140035,8741914;-16767795,4382405;-10564795,2619452;-24989021,5164954;-5330420,62276684;-2872040,78520807;-86386453,9554461;-41312795,6631848;-22332181,5483239;-1460265423,35165;-1317202576,24011
"Itália";-97962068,8684048;164003067,965001;528491755,682434;-148503403,908304;-459260512,731393;-193006809,699848;-2594927708,26558;-28534292,2891409;-128017516,592547;1583999859,87285;1414475,82536733;-375456708,863021;-16734800,2714047;21359131,674632;350728068,56179;-351507506,505805;-382463342,389664;-209371462,434523;-261500938,309996;-2258123988,70344;202924246,839713;0;-158554857,258401;-39444611,7261977;-33650914,5053358;39744791,2413367;-14778703,9601522;-199201633,84496;-36990597,084552;673034121,794847;-322334000,675365;-153939795,390086;-857778364,370664;-676385206,877415;-63367107,7728162;-86110558,7800189;120774969,530246;-412120557,571368;-30904981,4258956;-1639098063,929;-11540273126,2891
"Japão";349880912,806766;-13979920,9243707;-175848482,143439;-11298235,6070984;-728410828,335393;-143536145,36603;-21838655575,9677;-17501631,2103956;-53320580,7553973;-69728693,6552763;181952816,635129;-216065689,056281;-15090464,1921367;-1768096,01558942;24307544,3415358;-590423150,225599;-70908560,8879007;-93882883,4269419;-2787988323,34612;-3276262793,30837;149218616,569483;158554857,258401;0;-1627148273,48652;-9688436,97037824;352032,144888453;-747700,976342259;-784363175,266144;95927,7428629808;-107950901,099864;-76218241,7329023;-45105537,2097026;-23467147,1789824;-904138511,527531;-12425101,6254444;-8383848,13351146;75543996,290442;-128515984,02998;-1279313100,27184;-5625452552,49064;-25492789863,8557
"Coreia do Sul";383721560,751502;14522670,3383865;26951024,6372579;-3998805,9121598;-227797577,928014;17218925,3132756;-7752499355,95286;-921556,988132432;-8973489,49141287;409424380,409366;44653660,3231532;-77048769,3250744;-1808785,59150765;28600338,3310799;86579038,7372068;53366430,8172719;-203302092,924144;-27485344,6796587;-483445051,514193;-1384956493,34215;66247043,2911843;39444611,7261977;1627148273,48652;0;-3184088,725806;2161738,19320324;-345859,133831614;-232758519,353967;1156916,09541928;46036935,9483296;-22488702,8482588;-10221130,1692514;-15572059,0928972;-366469328,122697;-1915120,39452392;-2061638,09935151;48670501,119811;-60870896,685422;-142242919,001295;12861545,1534481;-5903635024,79089
"Lituânia";4594370,06603677;6165332,92737355;14542258,1404518;-1356727,51292358;-4183813,30940945;2003578,43968328;-34996809,4758273;192522,32374509;4091418,01319166;122740396,606428;25385285,009333;8408892,97405702;-3049126,76580144;20798981,7539428;23365373,1631649;34234084,1993303;628759,678657224;500804,054221751;-2975218,11197619;-34907107,947311;3664113,89126255;33650914,5053358;9688436,97037823;3184088,725806;0;1210787,61355889;9478029,4842419;225749,258563586;68353,7523115984;12467907,8501642;5167536,24488753;875564,115831372;-406484,218821803;-59643779,2807779;939146,009666506;1488498,45177592;32510909,4449953;-3526853,53370717;3036081,44543005;15390514,4924456;-168033881,016274
"Luxemburgo";-577394,699744661;-2148598,08842115;141017347,91541;-305118,644392946;-1746813,71911868;-7446628,62028249;-16523604,4269546;-109826,174142509;-4964406,9611336;46859903,6432133;-4616308,79063703;-10232204,2834016;-175290,024909642;-1173126,8465871;20992915,3857179;-23893613,1643236;-2851445,65458265;-2360538,58771889;-13161622,314847;-6214052,24496152;-1411322,76908276;-39744791,2413367;-352032,144888453;-2161738,19320324;-1210787,61355889;0;-307365,006819377;-2801000,79010446;11352,386809733;9332135,84130882;-7176680,5173906;-6520453,16231267;-1059899,46625893;-3789370,52236473;-514397,26564792;-2459085,69093437;-5243208,14479853;-11489919,499775;-328988,544158249;-21624163,2766498;-98087073,6365709
"Letônia";84277,2240202207;5259042,01294234;6694399,36843192;-1084123,07854164;-1359848,40469328;730113,372067734;-10821405,0897175;1068,58086742515;2599410,35081544;69832296,3561107;14600688,8098925;3632088,46098971;-4505068,1225623;30769439,0486541;11146934,9394725;15379856,862187;106998,301189571;724607,251824563;-605407,995460112;-18299261,2247549;2899464,44911064;14778703,9601522;747700,976342259;345859,133831614;-9478029,4842419;307365,006819377;0;7232,7993316806;58268,3764747913;10313864,6183106;4427446,43521925;556433,360478227;-222479,451763481;-24475866,8053916;1337842,36271269;787465,343985941;27484373,1922556;-2120555,30328822;600766,032301805;5621795,96656434;-64560632,081961
"México";11179024,2390013;14455848,3461568;43518663,4860727;-11923167,1949174;-36793358,26553;212127845,230208;-1238726677,95278;-79848,2616392015;216362,041658388;641303438,298463;-144000,813804127;68969004,4136537;-118530,581124443;15645853,1993682;211494976,596;107343592,296828;903518,03423991;4160835,88893412;-116844752,149155;-520425033,573492;56193251,5935825;199201633,84496;784363175,266144;232758519,353967;-225749,258563586;2801000,79010446;-7232,7993316806;0;7166676,05759013;45328987,4617067;-7301881,71503409;-8153102,48108781;-5474105,58170939;-14337183,8245242;249126,919818559;619980,088025189;49892080,0854744;-5141348,61250732;228546409,914322;4114323594,40269;-2452445575,07327
"Malta";397796,026548204;99044,4755847435;850981,222694078;-1230234,57883754;-3054305,13786308;218505,202321333;-23808264,7384628;98980,5980848121;-341586,464001641;9167660,90292966;1618094,54278237;5284611,83896934;-89614,2356464858;-428914,247194307;34158244,8596483;8377917,04906581;679517,663537001;-817482,857137167;-918605,204991391;-14569627,4709504;1199483,20124726;36990597,084552;-95927,7428629808;-1156916,09541928;-68353,7523115984;-11352,386809733;-58268,3764747913;-7166676,05759013;0;3974510,13891294;-421483,518308293;22984,3822663681;-1836124,68106215;-2877789,08572546;-35967,5907001943;1794168,23862836;1072169,33155662;-1145223,74363413;419590,607738084;4495220,38761624;-72079930,9519737
"Países Baixos";-42429482,9492688;-87303145,9930595;-491389109,985833;-38775606,2785185;-737464286,772178;-48935909,5786355;-1627047972,59248;-5537096,35428227;-56383190,933963;-456423629,41083;-114524807,222305;-248903717,566016;-11935143,1453548;68080923,2582883;-413655698,718693;-707591887,940667;-134845574,715655;-50223577,1067985;-522081163,606893;-1332401799,90665;24137324,9449438;-673034121,794846;107950901,099864;-46036935,9483296;-12467907,8501642;-9332135,84130882;-10313864,6183106;-45328987,4617067;-3974510,13891294;0;-143839566,455864;-100365549,615135;-82904143,8931694;-203623988,602371;-20201004,0829474;-11678242,8343675;-61678812,3343871;-145933145,760661;-20219785,316299;-117154645,785599;-6832879908,81962
"Polônia";-100642,191451933;110296121,019322;98561409,0141789;-15329740,2626544;-39337163,0921143;25479050,6723684;-398169738,728751;-58193,5585788523;46096695,8510802;893926199,413286;78512125,1155709;83795804,2319669;-2901629,5474428;65286658,9412131;327724118,872508;147712579,278428;-2376649,26442801;-10054671,1481797;-60117345,9589395;-274975227,277605;24140035,8741914;322334000,675365;76218241,7329023;22488702,8482588;-5167536,24488753;7176680,5173906;-4427446,43521925;7301881,7150341;421483,518308293;143839566,455864;0;-10809914,4019756;-23794424,3000484;-118614973,878722;14831534,4402986;16790923,0876554;70906847,437789;-23147473,8297744;20656224,5495838;116779894,923556;-1397121357,55419
"Portugal";4798424,68117563;4261161,60759671;7471438,29447854;-8568405,22262242;-136589939,431286;1230482,93340618;-89745871,9600395;-566862,434387684;1141032,82311978;327771211,454178;16236748,6431326;688049586,948327;-569168,413739033;12926523,5242328;255964241,459302;44653504,2899067;-2734415,28394973;-4441860,65557427;-22324632,2227755;-242729312,087629;16767795,4382405;153939795,390086;45105537,2097026;10221130,1692514;-875564,115831372;6520453,16231267;-556433,360478227;8153102,48108781;-22984,382266368;100365549,615135;10809914,4019756;0;-6452907,60121902;-15025366,7117931;-2055844,8364596;299267,877768718;24150525,4601488;-4316061,51714935;2297639,48830704;-28661840,2880399;-1295818667,24319
"Romênia";4169564,07732605;102500602,848665;49249656,6705389;2407124,05412747;-26391632,3180935;16773400,6152783;-25541695,6660937;1891513,15981409;23189121,7428158;599426380,213017;10932753,8714128;62024944,2079966;567993,385697944;8628170,08000146;300463529,853207;192936719,765543;74437401,0579641;65921353,4561333;-7390612,95332106;-41640850,8802254;10564795,2619452;857778364,370664;23467147,1789824;15572059,0928972;406484,218821803;1059899,46625893;222479,451763481;5474105,58170939;1836124,68106215;82904143,8931694;23794424,3000484;6452907,60121902;0;-22511483,5057262;12069588,8549129;14189924,1328066;27555560,7099024;54031435,1819063;15574362,9781583;120264029,326268;63509194,4039893
"Federação Russa";18164138,0922392;145418125,564487;146426827,782431;-10988539,0525787;-423356204,437305;67746463,4242646;-1048786654,34181;18457643,8823957;104544827,568196;1451882703,56722;117925612,063955;154194282,912656;61297065,1169434;665796818,840858;472994237,599892;315098603,930031;108431374,34752;85102064,9142459;-66868760,9767582;-1109226590,41945;24989021,5164954;676385206,877415;904138511,527531;366469328,122697;59643779,2807779;3789370,52236473;24475866,8053916;14337183,8245242;2877789,08572546;203623988,602371;118614973,878722;15025366,7117931;22511483,5057262;0;66535121,0987189;28999093,7296995;274815466,392101;39243812,3798605;56213188,2151347;600309510,782639;-1620637944,87329
"Eslováquia";1411570,28275577;36018916,524258;20361469,6008947;-3110039,69280482;-2644701,85997997;3992869,30388372;-72070025,2050982;12129,0312069536;23472614,2896252;157162520,644756;6876389,92014184;39534340,4322984;-501798,067209287;7348692,40124849;51416589,4001701;34191787,7844339;-488286,796670673;-9421934,52140003;-12223350,3291513;-61561177,1227264;5330420,62276684;63367107,7728163;12425101,6254444;1915120,39452392;-939146,009666506;514397,26564792;-1337842,36271269;-249126,919818559;35967,5907001943;20201004,0829474;-14831534,4402986;2055844,8364596;-12069588,8549129;-66535121,0987189;0;1471222,40964763;11302359,3131759;-5753692,26290441;6367139,66260857;18943539,0042345;-253113103,680041
"Eslovênia";-870899,335394208;33751900,5336828;9155208,89113742;-4227814,7711173;-12045878,0637646;-458745,638722651;-41562590,6068786;-223971,026694774;-2672040,6507889;44006523,3926685;1984883,96853121;22982349,8950016;-459208,648169173;3716459,05126445;60289061,4381852;9962314,08095556;-1778409,27928593;-9566854,16945038;-4277781,36290765;-41351617,0787955;2872040,78520807;86110558,7800189;8383848,13351146;2061638,09935151;-1488498,45177592;2459085,69093437;-787465,343985941;-619980,088025189;-1794168,23862836;11678242,8343675;-16790923,0876554;-299267,877768718;-14189924,1328066;-28999093,7296995;-1471222,40964763;0;5505088,71302947;-4277978,8408517;2790979,13702733;-1698333,01410098;-458737076,070885
"Suécia";-75074307,2050117;-21237097,8414762;-42502622,2734966;-13380673,6521946;-114185414,407119;-92809000,6518489;-508651094,320587;-4844501,59827831;-23764125,5172762;339291609,452898;117988546,628484;-109493275,83608;-29935780,2016502;25730346,1907983;-16895110,477367;27735835,3500842;-38739190,2676691;-31383954,3117072;-79169746,7643917;-333353193,988694;86386453,9554461;-120774969,530246;-75543996,290442;-48670501,119811;-32510909,4449953;5243208,14479853;-27484373,1922556;-49892080,0854744;-1072169,33155662;61678812,3343871;-70906847,437789;-24150525,4601488;-27555560,7099024;-274815466,392101;-11302359,3131759;-5505088,71302947;0;-49303378,3331482;-28381962,3038737;-808728635,99417;-3263094178,06822
"Turquia";37919770,6000003;77441545,6245125;110959882,573184;-25355087,8077775;-26993725,4479854;50334791,1883412;-390873377,237367;8257,30229360261;16606514,0684094;917980812,319316;35797961,5865543;134726432,879696;286391,839422148;33163817,4785928;357047437,278738;301500156,64184;28313168,2446014;8307824,09348327;-128881609,092569;-677872457,912728;41312795,6631848;412120557,571368;128515984,02998;60870896,685422;3526853,53370717;11489919,499775;2120555,30328822;5141348,61250732;1145223,74363413;145933145,760661;23147473,8297744;4316061,51714935;-54031435,1819063;-39243812,3798605;5753692,26290441;4277978,8408517;49303378,3331482;0;23036910,3526593;288923501,828476;-1364707723,29398
"Taiwan";185078166,040246;1503905,30922858;-22325719,1576561;-3003722,90806406;-89963038,2145333;-49627817,0031016;-4016079921,66624;-1635122,0395529;-21542906,0027759;178840753,202445;2177268,42144369;-5494021,9469742;-2197458,96105979;1052499,66406364;85367599,833242;-33614451,2456348;-6982377,75037858;-25827294,5459249;-267673855,146519;-742580835,428321;22332181,5483239;30904981,4258957;1279313100,27184;142242919,001295;-3036081,44543005;328988,544158249;-600766,032301805;-228546409,914322;-419590,607738084;20219785,316299;-20656224,5495838;-2297639,48830704;-15574362,9781583;-56213188,2151347;-6367139,66260857;-2790979,13702733;28381962,3038737;-23036910,3526593;0;-246871434,032902;-4359381702,09927
"Estados Unidos";-460919545,551526;185398525,641785;204768418,063385;-77664738,8345445;-1779641529,07507;6289779831,25948;-33491263592,6249;-8586099,64799837;-33684342,8733511;3874904239,76005;270117356,135931;97309163,8295133;-15659623,9471689;259600024,896968;1081822551,21009;1837495843,19044;-93157543,4696931;-6036365,45013689;-3282070016,4229;-25925880997,5886;1460265423,35165;1639098063,929;5625452552,49064;-12861545,1534481;-15390514,4924456;21624163,2766498;-5621795,96656434;-4114323594,40269;-4495220,38761624;117154645,785599;-116779894,923556;28661840,2880399;-120264029,326268;-600309510,782639;-18943539,0042345;1698333,01410098;808728635,99417;-288923501,828476;246871434,032902;0;-62532254980,0746
