"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Austrália";0;1244859,29649133;71870,0925333836;5170058,71662632;63442,0419346658;4510638,05750453;7850768,419953;423881,28881;18,5211487914297;17,8567345044021;3949470;190371,70906;3949470;2140038,53126005;119844,898334154;151416,796290146;6238066700;3278520;1814333,97712491;101605,026197687;127969,988035553;58346,6882358462;389847,963663494;233509,57975;54606,791663435;349954447,975382;185170,484594655;3263317101,00057
"Áustria";0;930999,663887985;55381,3761498434;2700460,18222773;61191,8271113549;1365848,50230281;4241321,24135455;213596,4325;19,8567044950741;16,542949339663;2023396;108035,43108;2023396;1316366,57577023;79572,6655956164;60805,093731795;2511989000;1607794;1098772,83932519;66419,4042286521;50488,0307282863;22117,1199943836;265408,700128688;105561,00142;15187,692626096;124028983,466754;126753,868419367;1386676418,68876
"Bélgica";0;2469942,808098;142238,809440239;5536299,45266565;129483,88093957;3952353,69379206;5314521,89107322;300987,87938;17,656929913658;20,1553615542635;1837801;125174,11882;1837801;1674385,52099139;83073,9511411644;63829,3937997039;2298207549,63792;1602043;1512394,32118234;75036,824177556;57651,3882751331;29913,7013988356;261613,25889049;175813,76056;22740,3411437237;105449616,217106;112454,005321215;1226856863,41
"Bulgária";0;948743,089711282;6354,0626319015;469233,448088512;5492,07026872778;-419632,968054135;4300638,74611083;21690,52138;198,2727234061;124,942642311871;2482073,04830328;7676,88319;2482073,04830328;573789,485001409;4592,42316621706;277,645978212499;3006875872,07142;1750764,26136931;446817,469234362;3576,18072554488;214,176196717053;2285,32460378294;18073,9587923583;14013,63819;2063,87749295714;199091631,205736;102164,130851151;2106702556,71195
"Brasil";0;4448533,61154867;48584,1305835632;6391537,98149817;56047,2870581022;1424590,28287764;67319025,0572886;763978,07058;88,1164363869516;49,6245302447617;39762736,7749072;364663,16984;39762736,7749072;9149710,76998099;184378,788571945;162293,231723251;70896360280,7089;33981337,9793478;8533919,72116311;171969,783473445;151366,386548086;141317,407838055;621251,357807524;399314,90074;63182,3366240727;4798918595,47174;206483,645613399;2216185220,09571
"Canadá";0;3406945,64002653;205027,469623469;7682047,1967969;164951,740919293;7058886,4580776;12226798,304892;605725,28615;20,1853853297189;16,7535036480479;6007797,61258868;287955,84397;6007797,61258868;2769094,69503726;165284,51321046;222965,983151348;9681621737,35385;5245319,26289157;2604097,56399779;155435,99826662;209782,156398273;106478,73471954;628134,675702128;317769,44218;56317,5351896703;400702735,81677;324638,221712299;3924853284,01426
"China";0;69844493,3072351;158509,462471153;9274224,90535478;135824,317007631;-58994487,5622737;1046995273,25427;1806335,72217;579,62385419499;737,463555182847;549333526,959469;643185,89929;549333526,959469;274267378,983845;371906,349888495;2880647,87491251;0;0;274267378,983845;371906,349888495;2880647,87491251;265366,167701505;1321751,90883472;1163149,82288;135656,294375862;38792591342,3379;188308,999211195;1947238208,67351
"Chipre";0;71374,6925011757;1365,89554186357;235761,602576049;3374,43672408183;24867,3854771753;292324,489264481;6682,81038;43,7427478324593;23,5947601823412;130426,710507835;3419,38507;130426,710507835;54948,0918989683;2328,82603910052;1801,20215747135;162252882,554424;93162,2770816975;39434,1115153815;1671,30800273591;1288,89607219506;972,349970899477;6403,3405113709;3263,42531;704,37879053647;20716433,0517826;122449,442636231;2065157976,7249
"Tchéquia";0;1258489,54343084;21496,5374886154;1443295,13036074;25966,9645393198;-125724,195772454;6022679,11018578;97253,12428;61,9278728038184;43,9725592493679;3242028;35760,05973;3242028;861825,654421616;19599,169780731;465620,676536833;5600489000;2909607;751525,022953433;17090,7728770468;406647,142922339;13319,452739269;111577,611133551;61493,06455;7740,66059685268;314723868,599773;102229,773636419;2047433296,09767
"Alemanha";0;8338194,64728549;539248,020558585;27948516,5588673;440377,760118117;26478158,0583469;39729658,1679062;2262976,77004;17,5563703056501;18,083282023005;19315000;1077398,36447;19315000;14833680,3652408;820298,015944778;630143,660125041;25987293582,0526;17714000;13395837,7819302;740785,758076905;569088,618831183;187023,949025222;1946137,31254237;1185578,40557;169113,774315116;1265448174,54255;105623,672137963;1971751919,39364
"Dinamarca";0;1354377,2382826;61930,2453756598;2957237,97983793;45770,391466192;2725374,51173711;3498681,50981288;169806,41239;20,6039422220248;20,5684451668229;1436306;83936,80384;1436306;1176138,32561737;57181,6836945213;319825,740096538;2008790000;1324828;1086922,35857547;52844,1673524595;295381,605893232;20154,7236654787;179939,355885108;85869,60855;12705,5126037288;77294051,8867589;109307,581007685;1413770994,01648
"Espanha";0;2247073,38574974;109937,909028657;7732873,9019159;119056,523700011;4852393,14807231;16058052,9740941;695622,65649;23,0844306525616;18,5490818552759;7028792,00014287;294547,62428;7028792,00014287;3598840,57153061;194017,180990929;143119,95363735;9412769787,15545;5654883;2999824,36781649;161723,603961738;119011,496869671;84017,8729690713;534043,19731719;401075,03221;47911,9495206967;504542748,056017;129278,335704364;1586664700,89034
"Estônia";0;201831,653706823;1977,17046967606;175021,11140339;2804,4375883047;-84275,0922604841;666156,790735788;6052,38922;110,065094381982;58,1695017457931;390783,314102034;2375,60855;390783,314102034;89918,8392388771;1545,80727941993;964,166387574006;666470945,780612;360833,447746965;82151,7030977876;1412,28136106098;879,876907114445;594,919570580074;4184,93594862613;3676,78067;445,61556475946;36383568,392277;62803,852376514;1312641447,56366
"Finlândia";0;717250,573006119;42804,5347478781;1496891,29211255;28173,2765549584;1795973,47116275;2926221,38370156;149545,69498;19,5674063642748;16,7151597421495;1235000;67333,83756;1235000;769439,798391415;46032,452591594;35933,6679250912;1676900000;1034000;635168,529206195;37999,5488529215;29668,0499131968;15726,849718406;141667,539394882;82211,85742;12452,9934155014;81450161,5469336;121999,617798805;1735070684,86669
"França";0;4777726,76649362;304995,081866455;15140652,4204084;266233,763691577;13055407,5071205;23663939,1287835;1403469,12113;16,8610329735866;15,3670803889669;11413912,3784874;654020,97653;11413912,3784874;6629380,72131246;431401,44734794;334287,210770823;15241394639,1596;9984256,46749656;5971522,32959094;388591,858599133;300528,423386674;170681,61022206;1220550,79926424;749448,1446;99463,1315596756;591735294,351854;121944,428976172;1590006428,50624
