"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44"
"Germany";-256359,981020206;-400336,171343806;143046,808176055;-108389,820578797;-501901,06189664;-312670,670575298;-285466,758566735;-3670677,33445416;-15389,8122982583;-142041,789235269;0;-139522,524228031;-479672,182116215;-39397,1399444762;-62310,8012425952;-969391,883844815;-1340881,28172089;-118926,238581208;-51271,1747884006;-134943,837533845;-483984,992332709;-1500037,55809852;64749,8372637144;-295586,923344176;-160998,198274456;-400968,828811754;-36031,4485504996;-83738,3299955976;-23625,8727826941;-284589,883783745;-3769,43084724931;382484,04096418;345240,78510789;-795995,199400843;-139934,812335027;-199442,78944498;-649476,262465096;-81649,2818234311;4201,72132638723;-269123,41926469;-727087,194286686;-154549,01967136;-1758853,25868529;-12435557,5528758
"Denmark";-20548,3489326593;5485,92252969557;4502,80928283773;-4874,98686507348;-23413,4973461503;-26451,3032183557;8953,73012278956;-250067,22322657;1058,21131339445;14125,0401922823;139522,524228031;0;-15808,1750963366;-1868,62144462054;-45901,2887761279;-1696,68567143368;-96363,207571485;-8907,39290055848;-1083,50093338197;-40524,9427281822;-31286,0687740662;-126488,400534601;24586,7688260225;26010,8880733894;-67201,3894460487;6959,43408661229;-2651,92621723262;997,177508161191;-3676,41018386186;-11220,4312873793;215,008124789282;-21597,7774590248;15030,5867917819;-14202,543395048;-5878,3972889003;-7041,69940804959;-23152,9767074741;1055,69778940859;2397,20840709806;11085,9424962538;-33439,0082406913;-4410,33060946338;-92879,655644476;-1779284,6832502
"Spain";-34018,2455144106;15362,8073716266;3491,09208591876;-88032,5323844167;-142077,991420814;-17663,3867497956;61693,3894241498;-509057,357427184;-5105,70648999434;27826,5576726768;479672,182116215;15808,1750963366;0;1581,75260820536;11968,7650067399;-8399,31063091289;-123265,82612581;-36229,941236855;-2681,67239404881;20295,6911776215;-203528,284453825;-531255,503597033;69310,0769551905;112099,473867808;-4270,41811560294;-7923,50434864289;-5019,66404238473;-867,065026790915;-462,302531264395;70266,9213561283;-2122,1526452783;-35502,7978907945;101724,628663288;-20409,714129016;-282168,062054702;-38177,6587132801;10409,4051660897;14996,9929857883;-7508,6228443758;23253,6704639867;-133957,425109592;-42039,239492912;-33082,9365085133;-6144624,48860128
"Estonia";-1886,69847659206;1635,45485320779;937,555837448857;-547,656520551368;-372,395683890435;201,989756613545;1413,25378570929;-10512,2463084221;2570,27084033508;3066,10074923318;39397,1399444762;1868,62144462054;-1581,75260820536;0;16730,3991125438;3902,61745034455;2241,48715553291;304,1392363351;20,4613860174326;2659,46574793839;-9651,50022292565;-9665,07697509701;479,891341938559;7466,18363348019;942,867911605163;457,705345976166;7699,45851542177;390,027082713835;-1945,30407126746;-1201,85037844819;-6,89276795679193;5232,31681020273;-4043,32614481844;15198,4415316393;51,4029068691143;593,394327711178;-7438,75734349238;881,953701233944;694,648184175471;-13621,5532768009;-872,096997929061;1197,61391997474;-797,854159738674;-168169,25936447
"Finland";-19291,5435853045;1772,01441480616;-20920,1819972443;-1700,27332591598;-19610,8138537688;-21233,3627820516;2312,39181860297;-155059,503535772;-423,320390467337;6096,14598127592;62310,8012425952;45901,2887761279;-11968,7650067399;-16730,3991125438;0;-11157,4369285171;-46019,3529883518;-3204,08692665833;-538,158557129297;-2624,9480093315;-32321,3279808452;-60610,1943383339;-600,829155275518;-3975,7759301546;-36049,3675625264;-39790,2644442519;-9567,21504096948;1788,663875005;-16821,3405874045;-12923,5515324564;-144,373833449823;-31725,7872070571;34041,1438757718;-30870,743478821;-654,636424047467;-3601,83223297461;-63544,0130621031;-581,253777177837;0,169161519615955;8254,70016793476;-29910,1357282886;-952,919347984659;-90026,3863644512;-588181,194816525
"France";-76372,8948199626;65958,470589123;-3126,74345966848;-35002,6921258272;-190684,89894808;-15071,9667497031;96294,6342193391;-1099672,35061467;-8063,93178453032;23231,9627563776;969391,883844815;1696,68567143365;8399,31063091289;-3902,61745034455;11157,4369285171;0;-415563,311720713;-50795,8187929751;-6300,83530717868;-20294,8507794854;-176760,581444774;-863016,796123632;149839,009990759;328487,197966172;-81039,8876079442;-130818,702722594;561,162207363763;-26667,0113085234;-2642,65945206;-58908,6525306498;-5313,30670530408;92844,2670429372;270780,384609998;-79564,1670261905;-45095,1252179088;-69147,2461310088;-98418,6587945463;-4507,4429536938;8612,56385929719;26540,1259869527;-191583,400742417;-24541,3202571503;197127,554542196;-8565374,32890867
"United Kingdom of Great Britain and Northern Ireland";-90614,0604993152;62299,1998623963;125932,673068832;-17491,241688542;-83848,3388438092;29999,0712280048;9891,40911063814;-1331454,97429009;-8626,77854689465;61032,3735171458;1340881,28172089;96363,2075714849;123265,82612581;-2241,48715553291;46019,3529883519;415563,311720713;0;6244,69051281693;-1193,48843409159;30628,3932874173;-215678,4980938;-1372895,89256606;297638,816458814;299298,201306797;24188,2497887175;-45949,555723948;8257,5443432408;-9051,79049966663;1714,96289923305;-7097,34316314915;-3874,70282625332;145955,991052334;641137,82001695;15759,2776047458;6627,86215995104;-17965,9098530586;-91293,1841957743;32798,5966099339;2773,74093725248;83709,6149190961;-76203,7178557626;18829,577870305;290246,763195019;-7770769,13085227
"Greece";-1883,93308606692;9151,74150322962;13674,9093828886;-52023,8968204978;-5198,89560253134;1680,26515487579;23779,3181405333;-63364,2863929165;-11916,8480052024;2938,66346060636;118926,238581208;8907,39290055848;36229,941236855;-304,1392363351;3204,08692665833;50795,8187929751;-6244,69051281694;0;2472,57425874298;4153,17558774942;-16321,9636752342;-94725,5516893439;11167,6563815458;66916,976349141;583,348209305635;53752,9209175464;136,385915026314;297,864238038506;-28,0773517619483;-2407,47341382224;-310,063863392644;1013,23195017177;6251,21017193807;1619,26809505676;1092,85588687008;-14894,6672317801;25400,2792558792;2485,83463141476;456,813735803338;4444,30719199014;-99019,1193821612;-385,641597059229;2981,97451412192;-1021030,14591429
"Croatia";-265,019409889861;27881,8934170807;-725,016901157267;-1511,67848781574;-530,697854903414;-332,961906183472;3386,61742077754;-10279,8208627981;-145,332812650833;5585,38660128494;51271,1747884006;1083,50093338197;2681,67239404881;-20,4613860174326;538,158557129297;6300,83530717868;1193,48843409159;-2472,57425874298;0;6235,61707543237;-1454,45266477275;-18348,3059327795;536,794160678292;40402,6108813539;-6,66220600605311;2106,34300972954;-85,338459371273;56,2329945644973;-171,695404477784;-535,185230155093;-187,485347138775;259,036505909099;-946,224931581216;761,626779941381;-85,3983522930066;-3001,27254400147;12183,0475174913;3238,57415403723;15341,6771235553;239,259298282194;-516,940414936065;362,439234710451;895,10615898568;-196917,326258143
"Hungary";-6489,47678300398;62727,0052791261;9131,72305325441;-15347,9652955374;-9220,59274710789;-2477,63346569436;6073,16208495839;-43988,5108531661;1881,41233903254;30598,2798958284;134943,837533845;40524,9427281822;-20295,6911776215;-2659,46574793839;2624,9480093315;20294,8507794854;-30628,3932874173;-4153,17558774942;-6235,61707543237;0;-2804,96606676991;-25639,0102298082;3953,13724027995;31133,865389351;12377,1849973133;27417,9689645684;-1124,98338562201;543,941819743377;-1852,56046514577;-9839,49564756382;140,525744171403;3058,50371809609;-2879,26861700561;-2109,32158314816;-1096,59292935768;-74758,3599952707;-4232,70368098743;5497,29803058178;4671,85740997562;-463,219087260084;-24830,5765088922;5824,77771739538;-29044,429669353;-359882,818816848
"Indonesia";467454,643578141;18934,4030974699;84372,1683042951;2297,32659894119;194032,299781386;204797,827225988;26753,4236556686;792438,38894821;984,694910174142;13216,806137625;483984,992332709;31286,0687740662;203528,284453825;9651,50022292565;32321,3279808452;176760,581444774;215678,4980938;16321,9636752342;1454,45266477275;2804,96606676991;0;-377453,026698513;13626,8052587209;311285,434469878;1765679,76274803;551329,211325372;3108,38041267649;2302,40058068928;4839,50468780022;95480,4634004377;507,196692972799;320887,904637208;15757,0656106466;38939,2580482286;19534,8342690905;7143,89626394801;136726,942422883;2334,48972827467;5391,70358634658;32693,2977726866;195778,812451723;122216,929986118;2087351,8427653;1201558,83149566
"India";573485,346937668;87369,1055715304;417278,662767855;15726,7829981694;371795,010273758;572147,3901889;204646,880820866;2031014,26682877;8519,51067491312;52999,302288631;1500037,55809852;126488,400534601;531255,503597033;9665,07697509701;60610,1943383339;863016,796123632;1372895,89256606;94725,5516893439;18348,3059327795;25639,0102298082;377453,026698513;0;64270,8642001162;742985,642739773;834455,679161011;771692,12104984;20742,9233855068;2117,82282293391;9484,31411876452;329161,596608409;3278,87443079819;543068,575178435;78409,5531956057;186683,395394619;100434,300450571;29872,4314635777;560258,189838893;23985,9688990929;26020,5666972619;143705,796221949;681839,949799902;280905,920516785;5540295,21014067;15083494,3320924
"Ireland";-27141,8382790698;-7472,10781998638;-109835,596000563;-7909,27399041717;-10413,6155436051;-19101,0927273004;-191820,121362284;-126041,438757001;-665,300750092861;-7033,78775507117;-64749,8372637144;-24586,7688260225;-69310,0769551906;-479,891341938559;600,829155275518;-149839,009990759;-297638,816458814;-11167,6563815458;-536,794160678292;-3953,13724027995;-13626,8052587209;-64270,8642001162;0;-81832,4674363904;-14205,2842918421;-8095,22783106508;-1266,35559083997;-3242,71159308709;-2718,8042350089;-36333,1464908654;-880,301564254808;-67535,4764865548;20434,2222598143;-31593,6578831944;-15850,2448896623;-10973,9316530987;-16183,1973613353;-771,004220452028;-386,764906139581;-36629,8648857709;-8991,15171573819;-2154,4369932398;-384504,591461826;-1174987,8408912
"Italy";-105398,592607746;41591,1277221132;45933,9481974245;-68973,2284030386;-186089,13485988;-53152,0461119418;-78337,6157565989;-841794,661488332;-7544,21736922301;-28771,5181011068;295586,923344176;-26010,8880733894;-112099,473867808;-7466,18363348019;3975,7759301546;-328487,197966172;-299298,201306797;-66916,976349141;-40402,6108813539;-31133,865389351;-311285,434469878;-742985,642739773;81832,4674363904;0;-104722,124474244;-85532,4476055864;-14529,0460998428;211,754662649968;-7377,00505224197;-88303,4114365064;-15307,8071484782;172205,581183937;-4467,93849526702;-169964,188138693;-52825,2998015456;-174478,101193635;-99568,8750008118;-8121,26811448764;-27450,4513147211;-5046,29322691457;-320466,958643976;-12414,4331462134;-535163,780987457;-6521447,05981475
"Japan";897922,689784336;19603,8056304771;-43217,4944338621;-2659,62060086866;-119721,342075157;71655,7715577934;115840,176970179;-5432044,28106698;-3370,85121670349;-18159,4392929754;160998,198274456;67201,3894460487;4270,41811560294;-942,867911605163;36049,3675625264;81039,8876079442;-24188,2497887175;-583,348209305635;6,66220600605345;-12377,1849973133;-1765679,76274803;-834455,679161011;14205,284291842;104722,124474244;0;-413172,224696923;-359,219229617056;-2233,75232445592;-200,471030656973;-277011,135365671;580,53433481494;-154785,654604159;32984,9821194405;-32294,3358802548;-5567,76147107181;-8428,72617713429;-132664,422214756;-5115,13878452008;-1264,21295449978;21580,4004587722;-66602,6038438356;-641077,732588727;-1152970,5093135;-14267608,9723599
"Republic of Korea";210576,604722569;13002,5086175462;-8218,89714711394;-7181,55442756675;-258435,238972011;-28324,287912741;60120,8031722558;-4097335,43409919;-697,207043730606;-35472,0775721784;400968,828811754;-6959,43408661229;7923,50434864289;-457,705345976166;39790,2644442519;130818,702722594;45949,555723948;-53752,9209175464;-2106,34300972954;-27417,9689645684;-551329,211325372;-771692,12104984;8095,22783106508;85532,4476055864;413172,224696923;0;-3055,43217517718;-19186,8935602661;-676,751273711661;-188613,895739524;-1994,29708844562;-22386,3709060419;51101,0876598472;-83886,6879137989;-6324,56010940534;-13660,765327561;-249282,362049517;-78347,7778949648;-18032,1552992971;22484,2866912107;-186505,636104229;-233952,04011804;-591038,982834087;-7797763,17647179
"Lithuania";-420,180859617707;2061,4230809154;7184,92324678645;-1165,53987188409;-1441,20869117181;-2913,09045664495;2206,62769912004;-14921,4449589579;97,5750103541667;5058,81911762851;36031,4485504997;2651,92621723262;5019,66404238473;-7699,45851542177;9567,21504096948;-561,162207363763;-8257,54434324081;-136,385915026314;85,338459371273;1124,98338562201;-3108,38041267649;-20742,9233855068;1266,35559083997;14529,0460998428;359,219229617056;3055,43217517718;0;122,599989200569;-15885,6338448261;574,59156307074;118,370968060915;-10775,7809288647;16718,3442381302;1615,0570042064;-605,657411655232;-477,38646332496;55315,806764116;1394,7410093889;1137,19239560512;8175,47397286419;-2026,97710905292;329,824222131119;-17612,3694654332;-337010,316490966
"Luxembourg";-796,926972511578;-1762,70088234065;56123,4857655264;-611,221032512009;-702,420596191619;1236,06146142462;1763,77779732227;-7860,5341014132;191,468769164041;-767,436111778337;83738,3299955976;-997,177508161191;867,065026790916;-390,027082713835;-1788,663875005;26667,0113085234;9051,79049966663;-297,864238038506;-56,2329945644973;-543,941819743376;-2302,40058068928;-2117,82282293391;3242,71159308709;-211,754662649968;2233,75232445592;19186,8935602661;-122,599989200569;0;-125,201729286251;-441,127637622712;-170,620560833978;-13795,9325041786;1171,68565459451;-703,093007255632;-1277,90899029538;-953,506487678862;1688,22290250121;-297,354036423799;-250,2588790362;-3985,07567456472;-1925,14790448578;-367,127986979636;16217,7607865572;-136279,201745079
"Latvia";36,2570313913478;2628,18795707055;1183,69868920855;-250,221710629183;-131,853686807355;291,913506801117;-1311,4839670806;-11219,484850243;-352,564318916792;2070,65491368772;23625,8727826941;3676,41018386186;462,302531264395;1945,30407126746;16821,3405874045;2642,65945206;-1714,96289923305;28,0773517619483;171,695404477784;1852,56046514577;-4839,50468780022;-9484,31411876452;2718,8042350089;7377,00505224197;200,471030656973;676,751273711661;15885,6338448261;125,201729286251;0;-53,9260732900391;-1,77833190794304;2072,00411495852;1013,91078269767;9628,03563911396;171,05807671842;-143,413347816837;11073,6055809943;1184,28703619785;972,457017460027;2508,16757343717;-886,817043576744;282,682909465415;3378,75845176705;-153579,387439813
"Mexico";-12669,8539571699;18602,3450735245;-3563,79632246657;-724,984968818406;-63561,1255907169;-155040,268285885;22566,8493367504;-467579,081684212;-61,5124405506205;8177,75305784492;284589,883783745;11220,4312873793;-70266,9213561283;1201,85037844819;12923,5515324564;58908,6525306498;7097,34316314917;2407,47341382224;535,185230155093;9839,49564756381;-95480,4634004377;-329161,596608409;36333,1464908654;88303,4114365064;277011,135365671;188613,895739524;-574,59156307074;441,127637622712;53,9260732900391;0;214,277226890999;23027,6210561703;2909,23464002342;5996,79859561004;5111,40486496736;49,2166169950601;-7315,95118432625;1327,60135210602;1194,56242275951;22096,8021550497;8633,37757183237;43908,3435972952;967911,324665479;-2184628,42378613
"Malta";-63,0995876648236;492,600678944213;104,722263434572;-1208,74988699989;-176,92748215916;1921,67285161803;680,210642057127;-7733,4507974928;27076,3567293152;228,662176003672;3769,43084724931;-215,008124789282;2122,1526452783;6,89276795679193;144,373833449823;5313,30670530408;3874,70282625332;310,063863392644;187,485347138775;-140,525744171403;-507,196692972799;-3278,87443079819;880,301564254808;15307,8071484782;-580,53433481494;1994,29708844562;-118,370968060915;170,620560833978;1,77833190794304;-214,277226890999;0;444,876782684202;465,169046242905;-200,989550254628;98,0368060560834;-869,63729546035;260,085010432046;83,2783433817639;4,41246244173392;1188,82276156329;4429,19236896215;492,120171075787;2937,45203485931;-27797,6731513896
"Netherlands";-20841,7207642901;2049,57365634028;-75974,5876689025;-17246,6894189141;-101049,701182503;14026,468010529;73016,273512142;-431654,707549919;2200,44309721613;2559,23585598027;-382484,04096418;21597,7774590247;35502,7978907945;-5232,31681020273;31725,7872070571;-92844,2670429372;-145955,991052334;-1013,23195017177;-259,0365059091;-3058,50371809609;-320887,904637208;-543068,575178435;67535,4764865548;-172205,581183937;154785,654604159;22386,3709060419;10775,7809288647;13795,9325041786;-2072,00411495852;-23027,6210561703;-444,876782684201;0;63299,6158492976;-9782,52724593278;-8043,23061962397;-23588,0086435791;-13631,0207530308;2945,95038050042;-502,242157052127;82937,9784860339;-70369,5984767134;-10841,3791093438;397422,574854105;-6496268,59927125
"Norway";-11209,4480436273;7054,04251934715;-101426,418753413;-1850,48656571252;-75322,3633350423;-5571,02104157173;22940,4529075616;-193056,480609259;-289,58387539088;8228,0838004458;-345240,78510789;-15030,5867917819;-101724,628663288;4043,32614481844;-34041,1438757718;-270780,384609998;-641137,82001695;-6251,21017193807;946,224931581216;2879,26861700561;-15757,0656106466;-78409,5531956057;-20434,2222598143;4467,93849526702;-32984,9821194405;-51101,0876598472;-16718,3442381302;-1171,68565459451;-1013,91078269767;-2909,23464002342;-465,169046242905;-63299,6158492976;0;-55502,0236869308;-882,85369009119;-2876,38016971996;-69224,3024225137;3799,92067498052;1225,63593064053;112978,306638219;-32486,3626093999;-3506,28681385397;-63898,2836722554;-2061594,5749795
"Poland";2547,21380930252;57319,226367544;16844,2476372151;-11428,9813408204;-7154,48171769416;2493,64575913585;26413,0781636415;-183455,504915825;918,102924539043;9331,92355991231;795995,199400843;14202,543395048;20409,714129016;-15198,4415316393;30870,743478821;79564,1670261905;-15759,2776047458;-1619,26809505676;-761,62677994138;2109,32158314815;-38939,2580482286;-186683,395394619;31593,6578831944;169964,188138693;32294,3358802548;83886,6879137989;-1615,05700420639;703,093007255633;-9628,03563911396;-5996,79859561005;200,989550254628;9782,52724593275;55502,0236869308;0;-1665,84490554558;-25142,66413801;274530,211579399;19897,1454340954;9997,18248867518;22836,6981534003;-50960,5549085746;10997,0660757595;46490,2332327399;-1618551,98797014
"Portugal";-1834,12582674118;-690,383267196801;1878,33245830778;-10832,1912744499;-26371,7611733388;279,974545901678;11467,7143516264;-53073,2607690627;-454,609473802072;5240,41465160241;139934,812335027;5878,3972889003;282168,062054702;-51,4029068691143;654,636424047468;45095,1252179088;-6627,86215995104;-1092,85588687008;85,3983522930067;1096,59292935768;-19534,8342690905;-100434,300450571;15850,2448896623;52825,2998015456;5567,76147107181;6324,56010940534;605,657411655232;1277,90899029538;-171,05807671842;-5111,40486496736;-98,0368060560834;8043,23061962397;882,853690091189;1665,84490554558;0;-9178,85342052728;5655,80376267703;1780,42052757245;637,16315466354;8280,37274285547;-6371,06097863185;-296,069474366307;-22965,5672796995;-898314,082832909
"Romania";403,718801677277;31301,8471050684;2603,70878704818;-28319,407016322;-5943,98249303358;4175,49909069637;16117,6552329441;-27518,6441597946;3344,7993004533;19203,3513454178;199442,78944498;7041,69940804959;38177,6587132801;-593,394327711178;3601,83223297461;69147,2461310088;17965,9098530586;14894,6672317801;3001,27254400147;74758,3599952706;-7143,89626394801;-29872,4314635777;10973,9316530987;174478,101193635;8428,72617713429;13660,765327561;477,38646332496;953,506487678862;143,413347816837;-49,2166169950606;869,63729546035;23588,0086435791;2876,38016971996;25142,66413801;9178,85342052728;0;59425,8682102293;15760,3381673555;6891,1103957805;2684,55722603835;907,249677900647;1454,60207545231;13072,1209903602;-257411,326193818
"Russian Federation";-8487,04297728789;16462,8268351184;-24074,7995612144;-15876,2545421006;-82283,1605664061;30214,82456018;30771,3655202798;-2825583,7381967;306,377800378599;24306,9246090641;649476,262465096;23152,9767074741;-10409,4051660897;7438,75734349238;63544,0130621031;98418,6587945463;91293,1841957743;-25400,2792558792;-12183,0475174913;4232,70368098743;-136726,942422883;-560258,189838893;16183,1973613353;99568,8750008117;132664,422214756;249282,362049517;-55315,806764116;-1688,22290250121;-11073,6055809943;7315,95118432625;-260,085010432046;13631,0207530308;69224,3024225137;-274530,211579399;-5655,80376267702;-59425,8682102293;0;28136,0151665377;6900,35198076575;28851,9224765426;-113676,011564928;3489,55285363662;-103174,464106237;-16619490,8241032
