"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Espanha";0;3682342,62144297;211935,161471519;15108884,0463907;284037,242592422;7338861,30190338;23109863,533775;1278936,01801;18,0696009873375;18,3403236979137;9515200;508144,41135;9515200;5715030,55759622;311610,124866354;179020,29576089;13393607500;8165000;5068543,52272618;276360,636061334;158337,652057677;154528,009533646;853894,160676137;770791,60666;76597,335386661;522018655,622806;194350,611573172;2259034850,77142
"Estônia";0;320631,655083887;6443,17903681694;508730,914282515;8145,0003175501;91617,9799611804;817427,435754028;17186,97412;47,5608696473692;39,4623477786715;358344,225689087;6099,82521;358344,225689087;140012,32502847;3547,99784882904;1588,61023904082;630987492,399408;330002,292164139;128246,231212758;3249,83784370966;1450,40552114089;1925,90194117096;12084,4200036363;11087,14891;1179,96098099823;30737846,9340622;140331,292830873;4088764348,21526
"Finlândia";0;958727,032813524;70343,7745285109;2182008,39301657;53570,1358203582;2174228,52389825;3494446,20507773;227687,71275;15,3475396756022;13,0295167654432;1337700;99054,74127;1337700;836823,631753866;64225,2239141579;46443,2765198985;1866100000;1167800;715202,357598697;54890,9349804553;40193,3937661939;25782,9210458421;176349,274141411;128632,97148;16813,2986739791;82615638,1275662;159532,813992648;2938650355,57461
"França";0;5621525,55398867;463016,076819296;21624740,2134436;459000,606079453;16230863,5660156;25769786,2968203;1890556,21835;13,6307960835521;14,9221012343439;11593575,2570916;826364,59921;11593575,2570916;8105316,25079876;543175,262217363;393899,504757892;14968168564,9036;10299745,6967355;7370774,57871296;493950,179197873;357748,368171806;219066,475182637;1439779,57897409;1064191,61914;130533,960804386;494828844,111849;188460,161067967;2345165611,32093
"Reino Unido";0;4469163,16858254;381821,732447852;24379661,5917942;466346,567988886;15118535,6286105;26173744,2526062;1946805,82368;13,4444554943495;14,3747556350674;13188608,9627368;885555,72017;13188608,9627368;9288401,29116998;646160,639316246;283922,274072141;17311401587,9288;11158526,3232491;7955220,53956086;553416,053915656;244999,106053332;173895,914663754;1000433,425755;1061250,10351;82972,6833687981;512874644,441396;189648,914641943;2922326379,38979
"Grécia";0;372824,234984287;29188,2270606179;2602800,5009774;56477,9349368918;682842,054118139;4140691,91897369;183204,33951;22,60149475743;15,842451526379;2143428;91856,23168;2143428;856707,864308467;54076,7230931384;28171,4893920845;2530284325;1297786;577581,176829747;36457,8156270843;18318,9399119142;32635,4782268616;168675,832417227;91348,10783;21516,6079217576;136849383,928188;172567,490854992;2346907753,66883
"Hungria";0;1437333,33187839;56098,0763735977;1696633,94715214;61370,8122180952;-39626,3667293782;4371747,28534794;139299,64481;31,3837647706198;20,5608719410529;2461066;51374,83312;2461066;614087,960589695;29866,8248287455;2864639,17942043;4153806403,20104;2131096;539263,514598101;26227,6578612106;2439089,90126737;15242,1776612545;111604,070713976;87924,81169;15683,0283253163;254931080,272266;171862,583996795;2816675829,16773
"Indonésia";0;13964417,3645943;86944,5970497696;5324438,08416314;66763,218149818;-7495837,2514843;105889264,548619;376376,7514;281,338483726068;235,977406769321;68775417,7357205;182221,38649;68775417,7357205;15953004,9547974;67603,9506205449;174479649,337436;42866312879,0479;26848346,1126584;11421218,7484403;48399,6281881556;122318654,54122;111985,355529455;279883,085929162;194155,36491;20724,9652112648;2751435547,2807;261143,152391131;5856126749,22645
"Índia";0;44067672,5953395;119583,163929984;15123476,2943803;160653,567435373;-31272598,8858011;581314464,118655;1204367,81341;482,671869545188;565,558490230872;385027683,002716;503456,1993;385027683,002716;128747293,070029;227646,291752198;5959416,15942959;385812245429,909;166061714,998598;81098905,2886464;143396,141494649;3662603,30901603;233446,942137802;1141663,37747088;700911,61411;95113,4207397559;49612687775,7005;222372,904547641;2840476218,52553
"Irlanda";0;1010135,25564732;107070,780298025;1979009,79885545;65652,5782202455;3316994,85726231;2752433,61897482;238996,39131;11,5166325478307;10,2217159975118;1025892,18311434;96801,2458;1025892,18311434;560936,693935791;54876,9594138924;26138,4310553281;1543703203,5642;823727,997781825;461090,50716449;45108,9139315482;20870,0052245119;33026,4711461076;97180,9835416751;142195,14551;26401,2264182525;83455093,0747185;188571,044781586;3113984605,88783
"Itália";0;5662045,57625416;370661,382667776;19617244,1107032;370650,675380936;13955805,5621923;29180146,3918799;1863678,13153;15,6572886155638;14,5552064372902;11808000;752171,90321;11808000;7359869,44171647;505652,013485746;318898,186369143;14854424213,574;9369800;5617738,30317461;385960,743832672;240848,613202408;189655,465924254;1614128,86478378;1111506,22832;135421,689239495;807085119,905661;186930,194862736;2497975241,88696
"Japão";0;7125033,70443732;566763,170762162;45531675,8354359;497592,240071181;42328146,6712612;75156988,05548;4636714,15115;16,2091053287897;14,5665509928339;30309646,3690839;1952790,29422;30309646,3690839;17053939,3352819;1170760,28111745;152303017,285918;47891280832,7873;24837591,634036;15319313,9159347;1051677,49891317;137467400,178742;765199,240562548;5495307,48330323;2683923,85693;529372,513369941;2434991925,58958;290805,15912091;7833318364,12306
"Coreia do Sul";0;6883412,74927587;301525,123274322;15654520,2126207;249875,818760751;11699259,2191197;35521661,954996;1326987,55147;26,7686474644364;23,4424595906384;11128726,9072699;460574,74678;11128726,9072699;7840676,56208197;334464,757495544;274129232,085118;17269690673,1743;7225309,25658633;5385081,87689391;229714,883631255;189959759,086689;82457,4436744559;993519,508627529;866412,80469;150341,587602161;1362600293,35229;338015,012999801;8109914047,68516
"Lituânia";0;392911,571882837;9427,28830672161;568435,906977384;13086,997798442;-31955,4146277599;1497681,44709171;28699,72074;52,184530318594;39,4448693991942;941500;12862,75766;941500;277121,56546517;7025,54146296228;13388,5451322084;1407081066,06943;756400;239249,838085756;6065,42350703393;11005,2596129683;5127,04077703772;19918,5784862608;15836,96308;2557,86332225921;68366179,9022228;131342,851495838;1933395016,43236
"Luxemburgo";0;130021,940515878;11648,5115048284;299694,821702921;13721,0354678714;52175,3710380874;266885,753272353;24582,91803;10,8565530319328;9,99559210840719;130700;11357,67701;130700;73792,3766506691;7382,49178741528;5204,37120582785;203652999,932247;123700;70556,6306215941;7058,77449343393;4994,58684914133;2905,71745258472;23054,4448519618;13225,24102;2490,65142529698;9529168,39318568;126021,47324278;923285504,361907
"Letônia";0;238380,348296277;4376,68182749763;324093,315242961;7573,05112372955;-95498,6573919762;985125,208292817;16804,95489;58,6211158995153;34,43348171298;575212,203791469;6140,4946;575212,203791469;131199,557235202;3810,2320970274;1378,39630747577;719587454,089953;490312,203791469;117220,765349344;3404,26699589768;1209,81653906351;1652,8413729726;13628,5857468865;10664,46029;1489,09530423903;40909114,363881;88909,5125813848;1128918074,27715
"México";0;6315581,27695965;189970,96658196;8087300,29895501;211780,483714712;535273,023616225;37341212,6470975;895882,48625;41,68092715307;26,8436454109123;24477716,2938228;432703,78224;24477716,2938228;4190894,80137318;156122,416952711;500857,719128478;38246072214,6766;17375695,9472382;3794026,47130497;141337,974527209;442908,04808131;256320,384717289;840704,13947985;463178,70401;85273,7879902215;1981730674,42953;356937,059247818;4903211186,03367
"Malta";0;46575,0673953251;2291,91171781848;118426,774590145;3567,89333763207;-487,462820758034;126199,126944601;5718,06594;22,0702468752225;21,1572681783863;67243,3884702941;2298,66866;67243,3884702941;31839,5026543723;1504,89668070185;1005,86516879993;112414650,318089;59311,6650596434;28083,8601394398;1327,38593199521;887,217901182642;537,092099298152;4286,28062634853;3419,39728;983,196252924055;8239226,21551448;147391,229465068;1349611174,32959
"Países Baixos";0;6532848,37394491;271801,574610965;12910574,39705;195275,298216881;10716226,8547546;13109188,2692496;608774,19646;21,5337449344586;19,2589024042868;3556931;269015,10293;3556931;3237227,95054447;168089,950433723;105935,869942127;4329919242;3176612;2772770,99930436;143973,469572553;89306,7364659942;74421,2135362775;371255,068069607;339759,09353;40155,5771800454;157118416,389467;192165,251028523;3140639312,0291
"Polônia";0;3589276,94213134;102181,795604853;4151731,06952591;97698,3235782048;816635,410384517;15468993,0370478;356301,14049;43,4155024476604;29,2582274818858;8936595,73859033;141641,37082;8936595,73859033;2890556,4828847;98794,6547573429;191671,300836753;10284772436,0569;6180617,14825817;1794537,79128235;61334,4671133401;108051,413018378;29038,8103226571;286716,391308955;214659,76967;23873,5701128464;574165294,214874;162870,716942678;2557324926,59022
"Portugal";0;1113243,50776334;39729,6621217318;2471621,16375658;58573,6723414907;290055,010984001;5953015,76763932;189059,65301;31,4874997010834;19,7316248667023;2792100;78116,88956;2792100;1096788,90113604;55585,3310888198;32751,8171398726;3652294553,87635;2082200;917132,264263809;46480,321334889;26358,9954755618;13684,0401711802;121560,110395391;110942,76345;9301,53743506937;154481674,078897;159136,176797521;1223577357,46929
"Romênia";0;1829233,86300475;25017,595099999;1522167,69438059;37486,8275652115;-1013983,81795249;11459475,3465847;125910,52038;91,0128503321233;65,4825983596475;6913200;55148,92447;6913200;2741992,80634972;41873,6103184235;4882,73385874625;7665836000;3975400;1630630,31663221;24901,7350789345;2469,40501620428;9272,39281157652;128468,084048398;70761,59591;8020,89892262734;486243770,660388;158806,026703122;2317437768,13853
"Federação Russa";0;7861166,92778161;183325,713387363;15696117,1039792;130246,855096118;10844147,5615988;76011851,2451952;828497,28258;91,7466512484975;101,590568302533;50870396,0857027;390873,95646;50870396,0857027;19991827,0371666;196788,219331854;566502,42955757;78247261814,6404;43426352,8398959;17111777,9441952;168438,647702382;470651,662589325;164871,347898146;868472,657415673;437623,32612;143411,64786781;3277431501,57402;212788,270680739;4558725237,19599
"Eslováquia";0;919412,290336026;30906,8810342989;1346206,60741906;32122,4688949717;357879,047805929;2371244,32691486;70547,99997;33,6117866973297;30,850330904814;1184517;25104,87822;1184517;265985,130676713;8621,79182120886;6049,84603831463;1788828000;1067635;232555,910689937;7538,1982581473;5348,72377856348;13385,6744587911;60968,9546794698;45443,12175;6341,11816269304;87069115,9960229;148766,719651778;1805917798,36192
"Eslovênia";0;448855,628683064;18596,1277743725;674527,221024335;18686,9813450224;220520,834844679;1184443,25994056;43433,76398;27,2701039791522;22,0892545515822;558265;17557,24697;558265;283020,740503064;12812,5980821201;5680,21879955669;777775687,947712;443218;221164,149110909;10012,295733858;4388,14936091207;3077,19877787992;38016,096794637;25876,51701;3325,78053424724;42524996,4289581;121698,204999711;937785766,854221
"Suécia";0;1568860,47513076;136327,335549926;4044351,74675473;108009,821794238;4080894,83714748;5106255,72601672;382371,77064;13,3541650249705;14,701907832982;2399600;175737,99743;2399600;1700953,51512883;115696,107910086;928887,233346661;3697360000;2285100;1615885,82041073;109909,940857178;876027,042804028;44379,9926799136;264315,149852543;206633,77321;25742,0400650412;133398037,632424;144749,272192483;1633522500,86937
"Turquia";0;3448150,1209168;83568,245389058;6157766,03566565;108723,349953884;1283498,67479955;27430836,9602803;590634,22207;46,4430199525913;33,1304403476117;14188555,3405916;258646,07412;14188555,3405916;3652961,80007228;110259,983318803;4598,50036253652;13592785150,3945;7019334,21060708;2171552,1977858;65545,5277684632;3050,68050398836;119506,700141197;697207,004072017;331988,14795;49692,5564823028;1613345883,52939;201682,135008213;3026898667,04135
"Taiwan";0;5994931,27419765;217647,263018889;9164127,67808075;180462,339475721;5277319,64361946;15416689,6461624;488697,03576;31,5465176132838;24,3653074163489;5280262,44906795;139178,65733;5280262,44906795;1797650,45055245;73779,0999241096;2121523,37841422;9384082647,36874;4212654,28923922;1564970,4344964;64229,4557484763;1844857,3881969;54110,7991358904;375963,181308036;349518,37843;89424,0086828347;1181205809,69944;335379,095669208;4730193881,20846
"Estados Unidos";0;10432588,5931581;830229,876607802;122988432,690142;1639687,79197051;66665281,9990493;128094142,230395;9211304,91847;13,9061884677759;12,3513614242404;50095852,011246;3973631,18107;50095852,011246;30407731,2182668;2461893,07994739;2150573,8702552;90181411075,6875;45805250,8276354;28016985,7734157;2268331,79040735;2007819,83374021;1465988,63783261;7171467,98050369;5237673,7374;496199,201737735;3223408134,60928;219488,944391812;5734659260,28095
"Mundo";0;239923500,050995;1804985,4758561;65402027,9690808;1582181,43954983;-161890052,622384;1417325130,31534;6696150,95963234;211,662660961449;177,161429572584;926613569,620266;2938719,14606415;926613569,620266;0;0;0;0;0;0;0;0;0;0;3757431,81356819;289358,387343462;0;223121,272913769;6190704043,49496
