"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Austrália";0;1685061,94505487;291187,940680361;10059799,8565473;265916,67630189;9235064,31800076;11319614,8335519;1441810,41434;7,85097313833283;8,95418471139699;5280847,99814162;670845,50752;5280847,99814162;0;0;NA;0;0;0;0;NA;0;0;770964,90682;75646,0994754131;0;458227,880795531;129927961,031509
"Áustria";0;1702211,04001111;170205,058896542;3650906,53700914;170995,43321935;1921788,25995777;4865049,32938664;451110,18047;10,7846143581106;9,54788046208028;2089747,38356314;182511,4536;2089747,38356314;1195551,87270267;125216,468456097;Inf;0;0;1004527,0739225;105209,431340496;Inf;41512,8297039025;0;268598,72687;17321,8675733868;132474354,064633;193695,418932965;596895932,920066
"Bélgica";0;3037575,60462743;290790,736564007;7414279,47936159;286918,980426711;4508512,63564896;6033303,02574136;572666,4034;10,5354583225431;14,1277823363597;1957937,64834371;209679,66025;1957937,64834371;1977816,9524301;139994,862982843;Inf;0;0;1796082,12776391;127131,21458146;Inf;45575,433887157;0;362986,74315;29355,2512336496;88165054,3071631;170038,585556307;333453808,292137
"Bulgária";0;838196,443536788;19666,4692697085;665933,725391133;25162,2407551785;-359358,910179212;3306123,17934028;74270,82578;44,5144260161244;26,7788036443977;1961339,32570659;24406,47916;1961339,32570659;349743,705428217;13060,4679011262;Inf;0;0;260093,335240903;9712,65702137955;Inf;8418,85727887381;0;49864,34662;3383,9342888049;172123816,219665;170967,97149512;349162475,38237
"Brasil";0;8688962,7122762;255658,300594262;9148815,2641371;239531,424576362;1008870,48325119;77655535,5376349;2263703,73832;34,304637229281;19,3593756385443;50458339,6590372;1056825,7837;50458339,6590372;0;0;NA;0;0;0;0;NA;0;0;1206877,95462;92726,0109087365;0;474609,602492285;163218203,134188
"Canadá";0;3449657,97844036;452681,280174392;12265953,9947219;436264,487948193;9375183,75734734;16276941,9138368;1753532,55369;9,28237224885554;8,92604818768844;7287267,70621943;779321,59479;7287267,70621943;0;0;NA;0;0;0;0;NA;0;0;974210,9589;66799,8399507422;471652737,141917;383887,348933762;94144122,5172415
"China";0;108980176,301424;1880227,2488276;55171792,4755973;1640846,82671374;-45658997,4215158;1307027920,94841;17799981,0742;73,4286129575087;79,9607889058409;572236465,286738;4869441,28391;572236465,286738;0;0;NA;0;0;0;0;NA;0;0;12930539,79029;1111170,98941344;0;360039,317031163;140360266,939565
"Chipre";0;46383,2975614825;2605,00770542207;235576,849550485;7394,25304521049;26150,0979156478;295335,376458181;16095,48944;18,3489528267605;10,3753811046275;158271,073487715;7459,96131;158271,073487715;63131,8917125032;6084,77809883491;NA;0;0;46669,8906466649;4498,13748295468;NA;1063,55688116509;0;8635,52813;511,055187392329;15853749,781909;307975,668494109;353325604,089923
"Tchéquia";0;2635844,3825236;149614,520108031;3015211,99863498;131821,412326658;985110,180033303;6311920,58191535;337660,88883;18,6930757772576;14,0436833651997;2898203,10388704;111898,73633;2898203,10388704;848721,4602807;60434,3916200673;Inf;0;0;724881,974763151;51616,2288705123;Inf;39256,1660499327;0;225762,1525;20535,6495547306;290478312,928531;302552,541759233;495046511,820866
"Alemanha";0;15027345,7090324;1462926,77824279;35106556,5701381;1156316,01510856;30517364,3342957;43522951,0446601;3805505,0417;11,4368396750875;11,8008080047463;19044574,0221339;1620180,79195;19044574,0221339;12634346,7326652;1070634,0385831;Inf;0;0;11285313,9640565;956317,055537004;Inf;395371,172216903;0;2185324,24975;197947,321802061;1181502530,37586;236778,122165621;205426989,776492
"Dinamarca";0;1084888,62353155;138517,610502615;2422760,92894122;95284,17651633;2809696,75967489;2829685,23236978;314165,80815;9,00698025998658;8,39704692177375;1374674,2045223;143573,06765;1374674,2045223;816214,536050772;97202,5693859478;Inf;0;0;769987,235028112;91697,383878077;Inf;33220,1758540522;0;170592,7405;13294,8670122213;58811297,5096511;173692,642551038;377451574,283234
