"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Austrália";0;31142,8758686332;36053,1685340719;-10053,3992034638;-26162,8406633217;26280,1716908442;-1669718,57509698;-389,033353156085;-1917,7374751385;268639,656114419;33933,2896778595;11895,4600352909;-120,039244654715;10316,2855303676;93529,8450249263;110752,143187674;2128,08165157782;1635,60435014976;-390594,348086488;-438956,719382904;41116,3364663128;79821,1876567989;-187015,956752323;-186436,388187249;-2221,81502897947;382,22318676013;-24,687621773948;-259,193259798261;-172,942071667469;29986,4831826735;-233,029586766158;-1734,21338917682;-2804,32071448975;-6671,79908296371;-777,309768420991;438,158419766361;55211,7044025878;-13633,8171399575;-86336,1182597259;248264,945388175;-2869040,85740437
"Áustria";-31142,8758686332;0;22558,0360793572;-23451,3268749839;-27403,1857115077;-17625,1610020713;-223886,960328924;-1231,31874135254;-33179,005042517;614199,088734751;-2517,1359580099;-34079,1678291395;-1726,55721112682;21296,1273035427;-7396,73412113992;-128011,031743488;-28778,7178765388;-95959,3748440736;-25269,1514821685;-103629,946288263;26847,1810150871;-93756,1702307633;15168,0156870083;-7508,61434122126;-4294,3200010038;466,191223653295;-3994,06720840589;-12695,7365554359;-255,707794845449;36720,038659437;-72034,1910533797;-1936,36982514066;-60806,9037080493;-79146,2094950188;-12915,8093343525;-19435,3787493441;9717,30909553095;-42891,0264264211;-2631,90389960269;-128559,741129321;-1535896,03080424
"Bélgica";-36053,1685340718;-22558,0360793572;0;-12405,63841318;-107819,556750539;15729,5426724198;-510708,05473672;-3246,19941081248;-34465,4042230041;106227,86286085;-31657,3810295953;-138174,515598953;-1721,06701441724;3890,91304278106;30659,9930435279;-395179,387979135;-80827,524864601;-17691,4282837492;-118523,684235111;-606813,198050916;204163,157544048;-342737,988952423;101502,114389104;-11213,5535701889;-8233,98703169678;-81929,6553583919;-4255,26816860201;-25318,2633833677;-1703,26270153648;103072,320275149;-51848,8196500533;-19365,7744629555;-27266,174014735;-83201,1309903272;-12540,8426025796;-6550,10063347444;5318,66896035647;-59492,7471910343;17313,7182811721;-119886,535587812;-3392191,50978001
"Bulgária";10053,3992034638;23451,3268749839;12405,63841318;0;-5460,38860769838;7376,08806785306;-30426,3502706021;2687,17448106244;11360,7564438541;151323,184892263;12842,238468816;20309,6035354167;835,21652075917;3342,03562899377;60362,1149805504;31947,4646602804;36009,4067811343;6146,2901284657;-124,753738464015;-14035,8937330445;2254,38891231609;87307,9696886128;8420,98639845303;3237,8222402412;1007,35959517744;259,598577073769;588,749188152973;8940,96707022467;1131,96337015702;17191,062924139;10140,8255162082;2777,06886644571;3712,53318426054;3638,59236104628;2794,70042830914;4195,05812426237;8872,78924109671;35947,6803632375;2718,0872283523;39826,9846611475;-78898,6448028871
"Brasil";26162,8406633217;27403,1857115077;107819,556750539;5460,38860769838;0;135239,464307472;97349,370788902;2968,63992988374;13251,0710704318;647666,277268947;29257,2677819277;222612,805998346;1052,27750100473;44801,4228905251;294292,271624845;227820,791262164;16691,4978680301;22913,2356541725;-17979,4266324309;-77230,8202487721;21954,5035060477;211624,694573041;277977,605783617;96805,9452897003;2159,0715353521;609,046068835948;1111,9135924817;-19306,1011156009;1314,83851980837;328279,193720838;8082,37631271106;50424,8270974418;17797,3893785121;206963,857080972;1313,23938241404;6917,66076282361;59608,3062948247;20754,1317364592;48278,2651885696;743130,255539991;-2037143,91424945
"Canadá";-26280,1716908442;17625,1610020713;-15729,5426724198;-7376,08806785306;-135239,464307472;0;-2051496,75503017;-379,536237787515;-4003,2914537428;204478,434444326;31319,6443953832;20182,6062352913;-3351,05759486091;37902,8805970355;127858,429596108;20824,6684287671;-2338,18873307083;-9073,91362428757;-141343,949539138;-974109,982639332;35914,0577912503;119408,186450008;111210,487379366;50541,0590925834;-295,876229390998;1810,3554425685;-713,050452509604;-48262,047847059;9,3405586544219;30855,4263779806;-5620,26078855887;-8139,67588275519;-12367,9116127152;-41482,254587946;745,472439014455;-628,378517066364;58419,4799644446;-11962,6137643658;30805,6112635339;-4018832,88170028;-4284000,1488475
"China";1669718,57509698;223886,960328924;510708,05473672;30426,3502706021;-97349,370788902;2051496,75503017;0;24094,0078927702;165310,442242964;4164445,80250973;228052,400865126;847244,148783344;30185,3653975701;209778,558977451;1689556,26899612;2513455,90078077;174260,172662994;141379,415706597;315985,546409538;-100560,146568642;188765,177821364;1686721,29873026;13969978,0624016;5686483,00969025;27080,2917876001;13569,6188553863;8303,39824007314;694190,564163146;15345,3478617357;1032329,72239307;271764,333404786;59873,788851602;47788,7075756332;1047461,9860911;57478,2103530261;25543,4782989754;354365,036696188;318055,604405077;2656843,52729904;18077120,2465247;1486726,92592382
"Chipre";389,033353156085;1231,31874135254;3246,19941081248;-2687,17448106244;-2968,63992988374;379,536237787515;-24094,0078927702;0;-68,1858272915372;16922,2058594264;1553,63621568243;7241,5672189387;-11,4342385901362;1483,51431357096;12732,8048053065;22123,610886518;9008,77653752463;201,254569511453;-2641,26667991745;-18259,6068638053;1403,87885370982;21774,3312459668;9358,07142137833;634,711370526981;-105,296799044282;117,381519780486;-65,0841478964261;74,066656733486;-77,7121504153281;3022,32961067246;197,629817783726;-221,482895804089;-2404,95808211109;-8077,56298914533;-32,320048336411;164,929987766155;2975,28017693498;-516,366280747653;1110,14334027989;7056,9475391552;-127309,010668834
"Tchéquia";1917,7374751385;33179,005042517;34465,4042230041;-11360,7564438541;-13251,0710704318;4003,2914537428;-165310,442242964;68,1858272915372;0;281205,953449354;11816,9370239248;13646,8880401844;-1695,68209695565;5956,66435003149;71836,6666550537;13383,2421311552;-6321,60347460403;-5340,19016998192;-13390,2699272517;-57841,8739609753;10690,2861111518;81481,4933571628;35808,5607812943;7314,22760076014;-3049,06001114711;2716,4917934384;-2267,51486747115;-307,504244296464;-58,8774940967581;28248,6468397409;-26019,3791698649;411,499002298517;-17608,2787048118;-35384,6505424628;-15104,7319314854;78,8106001239248;13920,9879666803;-7231,00082409822;15560,990859904;18486,3922833828;-616574,638602472
"Alemanha";-268639,656114419;-614199,088734751;-106227,86286085;-151323,184892263;-647666,277268947;-204478,434444326;-4164445,80250973;-16922,2058594264;-281205,953449354;0;-64582,4258335948;-898313,822683453;-24805,1311126143;-31173,1611398665;-601227,88426681;-1058713,68467289;-284153,010260848;-160173,417513517;-526074,197712339;-1821384,05628715;586727,602334687;-943168,847064403;91596,8142235319;-160744,598686603;-72484,5514317466;-31490,2049785129;-45669,5227652847;-349175,725361322;-4501,1032530587;47656,7708683331;-376853,626175789;-180521,2551448;-332458,387802668;-689399,759000187;-31539,3320139587;-27331,9846061025;-230522,923248532;-485845,397721999;-91178,5743834189;-2015344,97938838;-17364513,441781
"Dinamarca";-33933,2896778595;2517,1359580099;31657,3810295953;-12842,238468816;-29257,2677819277;-31319,6443953832;-228052,400865126;-1553,63621568243;-11816,9370239248;64582,4258335948;0;-41937,0198240115;-5597,17452395501;-33407,6446083817;-31311,897110004;-67688,3777845568;-16428,321838372;-10885,1761125899;-44990,5734673076;-107016,637815509;-17440,643116879;5498,86025350558;-98089,1097544353;6318,72336202529;-12670,1020060926;3209,44066507275;-10647,0572253352;3432,3484622647;-865,085737086391;51028,7392351529;-38632,7890788529;-6317,63805296952;-6881,99468111813;-48728,4123715737;-4389,46941824384;-609,529010544114;-45088,7835348377;-18869,1634498337;805,575414876748;-181161,115816018;-2407633,9600087
"Espanha";-11895,4600352909;34079,1678291395;138174,515598953;-20309,6035354167;-222612,805998346;-20182,6062352913;-847244,148783344;-7241,5672189387;-13646,8880401844;898313,822683453;41937,0198240115;0;-2921,58579793296;56447,5708460185;423736,167275335;-131248,785635725;-79059,0556011255;-3422,06894794002;-124867,712446233;-645637,339790814;89780,174533819;274633,226397363;161463,760796535;61613,0375223416;-3748,90012517007;5179,56533241096;-3152,21808592917;-34994,1733592449;-3661,04804237956;122756,13138695;-41412,4913169327;-421927,786714816;-37380,617263358;-50587,552628344;-22346,7325882663;-7760,98822328041;80828,4579676111;-69601,2465445987;7963,01656251976;-77877,7345784082;-6576820,24445333
