"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44"
"Germany";-135870,95506147;-342542,548496777;133375,298102996;-42644,3581033133;-468012,695903507;-83332,5785495878;-378306,303632746;-2074199,47112096;-12897,4130903922;-327275,521630358;0;-53603,6714312349;-526383,32619415;-13436,9100842431;5175,86410595832;-534648,660588442;-256853,912385795;-122162,15602936;-61876,1967122897;-241137,187757413;-496961,23330308;-1297808,42520087;217079,021251691;-286492,12139476;457599,727652122;17750,0093443549;-41505,9674525387;-39529,4896422809;-21911,3828486301;-291531,618571634;1411,57550723999;616574,525148474;274495,239391833;-669548,545822699;-170858,739040045;-273364,151961945;-613071,879806446;-115519,175413043;-39086,7473528738;-155986,821043395;-338387,690874223;-20971,3819357754;-1539389,48663617;-10291883,6851155
"Denmark";-15471,8310780477;4974,14097526549;24035,7872130066;-2500,50177929771;-31650,7143640521;18319,3337784567;-7282,42167567957;-153530,089344147;-1596,82094736938;-5165,01010911379;53603,6714312349;0;-11684,8464468714;-3869,15135389216;-28621,3625755294;19062,9294090396;-19347,1688300241;-13331,0956293615;-2774,43270468099;-4973,84523074839;-57167,534636016;-109001,02078169;7672,04214949373;29609,4656183148;-82531,6380466146;-4249,0196660593;-9679,50572765515;-27,2620665395943;-5433,00380528214;-10135,9783888035;-773,322940520266;25603,3803002796;41155,7064627366;-48958,2926313942;-11378,5931144955;-6552,00146619571;-29958,8315835999;-2899,5125270912;-605,782621563903;-44882,2422572821;-25526,1941396494;4762,70025648447;-82100,7204256038;-1733061,23529603
"Spain";-1257,82418920463;40314,4593052193;117543,014144933;-5004,03158298955;-159865,443980536;2245,34482983813;37319,6024346446;-470136,717852617;-4867,25040711924;-13356,1953054735;526383,32619415;11684,8464468714;0;-936,514654376991;41065,192213198;456383,926636933;172349,346270456;-38891,9875189949;-3510,75011579499;-14529,7088858536;-150030,665401589;-376648,943713359;67998,4096278417;279046,15403799;136935,98290991;52259,5650140166;-2104,30306777827;2485,4044632623;-1018,38702576435;-17684,883778482;-2189,29772191252;47410,681179906;27328,8776902327;-36256,3705182415;-328845,327803865;-22860,8858617305;-45977,9556179886;-8563,99107345756;-7223,34248151961;65621,8187676119;-62153,9503091621;19835,809938936;15967,8971436699;-4674752,85099876
"Estonia";36,1472164673691;947,774854133782;1600,09883831989;-108,30729644985;-95,1157545622575;1579,77069990196;743,984370142353;-2866,43208929641;60,5720331259355;255,139827614563;13436,9100842432;3869,15135389216;936,514654376991;0;34908,4452949631;2918,04212875738;5282,58525774349;85,0131109328136;7,74859266604258;-81,5810118237716;-300,448136805989;-2011,24785181056;737,42374679901;3305,65759610907;1758,92230426451;557,637316972171;-242,072431156151;21,413030734979;821,721592510724;12,1600410498679;16,476771564015;2267,67588653835;2842,04271759808;-179,490510519281;95,5142767478685;-117,440962935;-23700,0376723623;59,7175874015986;63,6210666910492;15576,9980821302;-6,51419178893219;637,28527092555;2572,48622827573;-90469,1801393752
"Finland";-5425,19338069089;-17361,7707329424;-4064,41791290679;-1989,87637313243;-30496,9451467059;-7084,76494733358;-26583,4346617792;-162938,630581561;299,84536351126;-10040,6394494647;-5175,86410595832;28621,3625755294;-41065,192213198;-34908,4452949631;0;-69142,8048258389;-66167,132263337;-17618,4246252301;-1738,52495081726;-17192,5784591391;-17200,4348417972;-52131,0946095035;2838,71799538027;-68111,6674724384;30430,1883800525;5771,51007519654;-6860,62126852003;-356,827404277974;-10429,0827134423;-14938,4997074784;54,5284978220482;-21344,2577143631;28454,3155599352;-38256,0145791327;-12651,8762835558;-3059,7863021579;-365434,436313742;-3022,19618092208;-1641,85712695124;-33229,0943182651;-23597,8947770804;-13506,7092823866;-133571,611416459;-631109,762130632
"France";-44468,20209385;-28051,3126860494;275923,465605927;-18209,3023110724;-239132,460136014;-80498,7229884997;-91319,6549453524;-1134629,38479029;-8271,67640146814;-58561,569938474;534648,660588442;-19062,9294090396;-456383,926636933;-2918,04212875738;69142,8048258389;0;138658,676512426;-114757,372839219;-16193,4522291898;-55153,3083495956;-245731,71022269;-842981,155777697;218626,975533534;156630,481563049;138470,257006678;-48229,8643412795;-8423,40459538198;-14540,003292203;-5057,09802574352;-80672,4033319883;-10879,7316818195;195232,466721497;345207,049505023;-162108,666049306;-169618,348126908;-120446,648070251;-148794,227267246;-15202,6516073281;-30398,1782907072;-4546,74093195354;-123973,370380446;3387,51145573065;-215191,134209442;-8429036,27643006
"United Kingdom of Great Britain and Northern Ireland";-121038,21825252;27759,5498665507;78431,0006270824;-8432,80372062149;-180706,069103456;-132897,668232648;-52913,4873251652;-1521863,87468819;-20332,3931459792;-39403,8046782506;256853,912385795;19347,1688300241;-172349,346270456;-5282,58525774349;66167,132263337;-138658,676512426;0;-56692,6653203417;-6466,15197702084;-33826,3847975485;-484327,625958301;-1760152,76843183;3504,19192864222;80222,1375554081;439724,366932583;146386,704262138;-16165,0387166644;-3317,79429403519;-8947,75329040397;-14444,6036869437;-6286,77553923562;2240,75984048995;544364,816974078;-109577,572371088;-102886,857976012;-68782,9350796157;-120958,885076209;-14031,8427357421;-10171,6785700736;29708,7150401989;-99696,9450589698;148878,741481821;-345410,925750052;-10070206,1943242
"Greece";9789,96712298501;10044,2656128038;29945,6193246894;-14716,2703627612;-17562,4789024487;6785,23894782692;32782,2892348332;-94715,3019921985;523,012159411704;832,956063651535;122162,15602936;13331,0956293615;38891,9875189949;-85,0131109328136;17618,4246252301;114757,372839219;56692,6653203417;0;-335,566412413521;-64,9116195421414;-20212,6405090989;-83695,5275381439;15263,2993618057;212894,318111829;28562,6116876719;73738,0661998507;-28,0532795044646;596,35956697993;-54,8947031978437;-11,3176581862732;-3115,21570031285;39319,8521407358;19453,2848015985;205,222050749529;98,7450066836882;-45938,266649118;-61820,3396382525;-206,328399959337;145,330303682518;21543,2635753358;-16266,236382913;4326,43737769937;67214,5979593673;-964620,750897688
"Croatia";343,122291651995;24620,2836631726;4644,19001004787;-121,227270808894;-7103,83897475065;3785,53392076165;5713,58179630532;-10816,4662472231;15,7311969220414;1789,79064878152;61876,1967122897;2774,43270468099;3510,75011579499;-7,74859266604258;1738,52495081726;16193,4522291898;6466,15197702084;335,566412413522;0;-1344,11550789867;-846,733089087397;-11411,649587957;-871,430373181773;62065,9702848783;1620,65007523977;1323,42768246597;-137,063575138801;38,971238204185;88,11444286784;-164,323922965936;198,339345517088;4786,7064778554;-307,386728291847;-3895,61621555827;-15,8296945964114;-10550,074320544;-16760,6466167016;189,102245547826;15099,0213483423;6334,27348957652;-383,814452946742;1902,71875558174;851,777086886012;-80624,7835291503
"Hungary";-305,234242763331;110394,025178319;18359,2368741096;-540,966278446265;-6388,37019848492;1490,3425731607;14812,3013381764;-82410,5024003577;754,731420580502;3707,36622020243;241137,187757413;4973,84523074839;14529,7088858536;81,5810118237716;17192,5784591391;55153,3083495956;33826,3847975485;64,9116195421411;1344,11550789868;0;-9112,29936275056;-27424,0830741265;7202,18956629986;105800,922125462;48426,5034221489;13098,0582432094;338,180462829751;748,826077334644;-17,8817983294969;6044,93639003693;337,307148019738;22983,1672984672;1413,46894306531;4972,04169844833;625,952854268699;-35755,033604692;-63828,6680702649;2027,20697667253;4601,38161929262;18425,1814642664;-2254,60788164971;12815,4189409285;-8457,99483611636;-209411,289268628
"Indonesia";297912,65348331;22174,3391052384;201202,022322274;6548,51941774068;41677,4198003572;167225,583470392;26793,0217278332;-124392,786980607;3619,67913274894;4529,87594422448;496961,23330308;57167,534636016;150030,665401589;300,448136805989;17200,4348417972;245731,71022269;484327,625958301;20212,6405090989;846,733089087397;9112,29936275056;0;-63630,8547643527;29710,0525929235;187425,353415464;2211113,97735852;354305,720360921;555,428020718833;1531,19245627618;110,285251242619;114116,269031483;1121,66525875186;461398,152618926;16193,7477479528;34949,161955622;10936,3202058563;4652,45220185756;27698,3373596993;1601,08829793385;3406,07415733006;34561,5161836481;35522,0508704901;265338,230246168;2092995,06030779;974006,352177737
"India";278218,507171359;58952,7768251223;384825,786572563;4102,53297877896;73337,6846043847;628992,341011699;266991,9712474;67543,7840473229;18051,3595938777;19416,2174421276;1297808,42520087;109001,02078169;376648,943713359;2011,24785181056;52131,0946095035;842981,155777697;1760152,76843183;83695,5275381439;11411,649587957;27424,0830741265;63630,8547643527;0;53835,0841359039;805784,945024851;1772824,56837799;357635,579114314;8130,83432915502;1950,83290554311;9393,8870499565;185154,851116007;3030,28540900909;593045,610967927;53129,1397358797;102091,293667062;89162,1226074621;3774,35995615069;785766,258631168;7283,07791821193;13047,4668056345;127352,706586208;111795,344402191;170541,858699389;6131589,72149097;5034970,84660644
"Ireland";-25624,2444520925;-23693,0926044087;-47117,6176125797;-1515,1318567549;-25221,5911071817;-8887,54014807704;-71882,3325138434;-59256,4525391798;-2372,67860177992;-6702,72925492615;-217079,021251691;-7672,04214949373;-67998,4096278417;-737,42374679901;-2838,71799538027;-218626,975533534;-3504,19192864222;-15263,2993618057;871,430373181772;-7202,18956629986;-29710,0525929235;-53835,0841359039;0;-70242,7317393045;-65908,1091420956;-41103,1792730676;-544,48629296869;-1173,38696493819;-1114,6115276657;-16941,3809032972;-1705,67036225998;-48243,2318898379;45167,6754000192;-13200,6474364479;-12995,080994364;-5316,33977046477;-14313,2496926976;-1808,71656637348;-1177,3587150751;-39615,9126920914;-6914,78407337598;4086,38409583913;-365026,175820943;-674579,11282118
"Italy";-41114,9233808834;-7663,27433848509;161170,639096044;-27187,3995481568;-204152,781643153;-50869,2910429391;-63290,7758787833;-1003782,6300716;-13126,1452949376;-48361,2196430767;286492,12139476;-29609,4656183148;-279046,15403799;-3305,65759610907;68111,6674724385;-156630,481563049;-80222,1375554081;-212894,318111829;-62065,9702848783;-105800,922125462;-187425,353415464;-805784,945024851;70242,7317393045;0;12408,3409453629;-12678,2587099491;-7967,89352504829;4125,13336272443;-4614,47973376696;-101026,293181937;-16572,5051114185;245109,882472539;15411,8163582558;-181574,416656279;-126834,677174005;-315285,734930167;-286284,01698028;-23384,8453698667;-52598,0917355892;77883,6591784874;-140494,565871707;-5622,87047297689;-631100,173224742;-6484890,65896823
"Japan";202930,144000136;-24968,4966203753;-109774,59880668;-2231,22896624748;-261019,213660876;-27238,6573523901;-1790,34804787612;-11959933,5188313;-14174,6122896281;-14285,5262644851;-457599,727652122;82531,6380466146;-136935,98290991;-1758,92230426451;-30430,1883800525;-138470,257006678;-439724,366932583;-28562,6116876719;-1620,65007523977;-48426,5034221489;-2211113,97735852;-1772824,56837799;65908,1091420956;-12408,3409453629;0;-915342,211680612;-1349,85976027664;-3337,5830635074;-380,815506962496;-431123,153688264;-1249,09319195688;-160153,541513494;20365,1689525716;-30248,9696364113;-36140,7936839426;-4963,83587775572;-655180,245700805;-2822,89832210555;-2934,13068111835;19416,3639736265;-70881,8443764873;-1583176,24233018;-4120995,33190745;-21219997,5797908
"Republic of Korea";214901,079159789;610,775837047098;-1479,67392586725;-786,412243873832;-107683,625271914;-33569,2931486591;21213,3697043222;-3405837,14277451;-6873,33127273279;-1644,82051137772;-17750,0093443549;4249,0196660593;-52259,5650140166;-557,637316972171;-5771,51007519655;48229,8643412795;-146386,704262138;-73738,0661998507;-1323,42768246597;-13098,0582432094;-354305,720360921;-357635,579114314;41103,1792730676;12678,2587099491;915342,211680612;0;-689,216173605814;1450,28532620182;-318,993620311842;-165160,053869417;-2008,51762811908;-11201,137167097;8699,77802648066;-23733,3414814223;-12420,9838329162;-6981,91378288446;-80358,0364419462;-465,928167083999;-1847,96053182634;17627,714973055;-47405,5308497465;-328394,909782973;-412711,540630064;-4475416,21369678
"Lithuania";90,2505703417921;1762,75092109203;4245,75814158854;-52,7607440148592;-2018,06871861919;1368,37464223933;2455,76685775935;-3934,34360627862;-4,26262837589276;1063,82546609776;41505,9674525387;9679,50572765515;2104,30306777827;242,072431156151;6860,62126852003;8423,40459538198;16165,0387166644;28,0532795044646;137,063575138801;-338,180462829752;-555,428020718833;-8130,83432915502;544,48629296869;7967,89352504829;1349,85976027664;689,216173605814;0;287,05639510459;2745,12541789963;110,024068563913;14,333566854081;5096,69315367274;2779,99923292508;1525,83635053182;109,214308481066;-58,211589628498;-78933,5949123484;91,0545131528564;520,406641064307;10359,4136069912;-631,465432201964;919,293981271698;5217,61640535004;-51271,6090341183
"Luxembourg";-228,887210340194;153,937340981949;90411,7262472462;-66,2926469900898;-1014,78833483129;457,759245899882;1626,63968737622;-6820,05982890244;-21,2919655687366;-1064,14420960586;39529,4896422809;27,2620665395939;-2485,4044632623;-21,413030734979;356,827404277974;14540,003292203;3317,79429403519;-596,35956697993;-38,971238204185;-748,826077334644;-1531,19245627618;-1950,83290554311;1173,38696493819;-4125,13336272443;3337,5830635074;-1450,28532620182;-287,05639510459;0;-93,2952087521103;-1491,39069918217;-26,115014101804;3096,53705414403;504,826690513255;-3577,91200436304;-1863,03655248207;-549,257940438833;-1582,50688831211;-75,2435657157064;-692,652560807476;-2112,5451353766;-872,751491797608;455,602911500345;-1595,56655776211;-115336,264276645
"Latvia";118,042860471583;1878,28142275079;1998,04297643845;-197,51644293206;-152,161765077115;619,192355269315;1311,13724350112;-4703,18001374482;69,4808387726155;615,430774960543;21911,3828486301;5433,00380528214;1018,38702576435;-821,721592510724;10429,0827134423;5057,09802574352;8947,75329040397;54,8947031978437;-88,11444286784;17,8817983294968;-110,285251242619;-9393,8870499565;1114,6115276657;4614,47973376696;380,815506962496;318,993620311842;-2745,12541789963;93,2952087521103;0;31,8224199782545;13,5766259206482;3176,29254579718;2343,47187368223;-737,51218412864;94,2937088590006;-230,932477610697;-37532,0684535529;320,168938554489;366,954297445764;11714,0158998875;121,158887277641;270,450342598847;3617,8069592298;-76364,7534763487
"Mexico";1091,51189178805;5475,93075720705;8038,34201241115;-829,550294007141;2230,41079947723;-154316,277924735;35075,1307755513;-365864,660137125;-99,4820607018811;-611,100137840165;291531,618571634;10135,9783888035;17684,883778482;-12,1600410498679;14938,4997074784;80672,4033319883;14444,6036869437;11,3176581862731;164,323922965936;-6044,93639003692;-114116,269031483;-185154,851116007;16941,3809032972;101026,293181937;431123,153688264;165160,053869417;-110,024068563913;1491,39069918217;-31,8224199782545;0;310,489018721257;13556,7040581747;2787,02661064222;-4655,69404728809;-9134,52057039097;-2998,36862529017;-12441,1593269258;87,404388691909;-189,746765747322;85429,4537282669;982,475328140462;58132,147085164;726094,156202944;-1901324,97358666
"Malta";475,222019762551;-518,872828160018;683,994917759791;-660,639147087951;-708,275029357005;-443,100187044522;1332,42607399695;-7917,41098373536;113,946516232245;-16,6117787058426;-1411,57550723999;773,322940520266;2189,29772191252;-16,476771564015;-54,5284978220482;10879,7316818195;6286,77553923562;3115,21570031285;-198,339345517088;-337,307148019738;-1121,66525875186;-3030,28540900909;1705,67036225998;16572,5051114185;1249,09319195688;2008,51762811908;-14,333566854081;26,115014101804;-13,5766259206482;-310,489018721257;0;39,4592122379663;66,1271105967361;-165,161014146132;-77,8222844999348;-1285,12867332524;-477,386021444937;-7,45401194992696;-0,770399291489554;707,211631195224;912,825541717505;193,832764815381;-3246,33141905203;-30416,2963783348
"Netherlands";-16045,9547997584;-24075,0558267394;-248355,333474968;-4653,23316717801;-314203,069795473;4372,40715526295;-61149,7530286126;-593090,56493259;15397,1715453765;-18486,9155682908;-616574,525148474;-25603,3803002796;-47410,681179906;-2267,67588653835;21344,2577143631;-195232,466721497;-2240,75984049006;-39319,8521407358;-4786,7064778554;-22983,1672984672;-461398,152618926;-593045,610967927;48243,2318898379;-245109,882472539;160153,541513494;11201,137167097;-5096,69315367274;-3096,53705414402;-3176,29254579718;-13556,7040581747;-39,4592122379663;0;32209,7197705448;-77342,9325489789;-45537,2271268666;-45895,4015949628;-69234,255159764;-5508,58015267934;-4389,76283708879;-6564,92190746224;-55856,1885052839;-5763,98140359293;126762,505065974;-5575305,27782267
"Norway";-4459,62105913484;7275,03875076013;-26927,2657920217;-518,587315804416;-54622,1960715499;-339881,386464334;-1156,64575246832;-121569,627878407;-1400,23466780149;-31707,132595124;-274495,239391833;-41155,7064627366;-27328,8776902327;-2842,04271759808;-28454,3155599352;-345207,049505023;-544364,816974078;-19453,2848015985;307,386728291846;-1413,46894306531;-16193,7477479528;-53129,1397358797;-45167,6754000192;-15411,8163582558;-20365,1689525716;-8699,77802648066;-2779,99923292508;-504,826690513255;-2343,47187368223;-2787,02661064222;-66,1271105967361;-32209,7197705448;0;-20545,9116235584;-33762,4368748672;-10927,2777815903;-44850,1991331255;-479,687575533925;-1499,10811785045;33457,2731188789;-5666,85157963469;19727,1935456138;-256245,841494972;-1457619,75606141
"Poland";2227,84232777728;49294,2170756752;53396,1410808187;-1223,91219782072;-7657,50060709593;9753,64640970057;31280,2454847117;-173242,100453792;-82,0188267433697;13644,6880644404;669548,545822699;48958,2926313942;36256,3705182415;179,490510519281;38256,0145791327;162108,666049306;109577,572371088;-205,222050749529;3895,61621555827;-4972,04169844833;-34949,161955622;-102091,293667062;13200,6474364479;181574,416656279;30248,9696364113;23733,3414814223;-1525,83635053182;3577,91200436304;737,51218412864;4655,69404728809;165,161014146132;77342,9325489789;20545,9116235584;0;-1667,90869305403;-10569,2064679252;-111417,640919097;3703,79729219559;9126,63443541819;74113,8098309044;-1283,33004129251;14765,1984155253;64088,6945892706;-808149,886030061
"Portugal";450,195087357935;9862,90455126691;24966,0512374103;-272,342189964162;-51458,9580745144;5203,80867140384;17443,2603645185;-44075,0530059874;-195,006947780718;989,26576921035;170858,739040045;11378,5931144955;328845,327803865;-95,5142767478685;12651,8762835558;169618,348126908;102886,857976012;-98,7450066836882;15,8296945964114;-625,952854268699;-10936,3202058563;-89162,1226074621;12995,080994364;126834,677174005;36140,7936839426;12420,9838329162;-109,214308481066;1863,03655248208;-94,2937088590006;9134,52057039097;77,8222844999348;45537,2271268666;33762,4368748672;1667,90869305403;0;-8084,06766030009;-6394,02308323628;-92,8604189850133;288,510024865105;21457,3965474291;-779,714378331466;1911,093163604;9072,64984503743;-1144984,59766315
"Romania";5043,01050624477;58551,4102537243;22867,1066722464;13955,3945584058;-13038,9022071367;9171,7277807158;18093,4982456852;-15758,5684070707;1701,28578786863;4869,32468806861;273364,151961945;6552,00146619571;22860,8858617305;117,440962935;3059,7863021579;120446,648070251;68782,9350796157;45938,266649118;10550,074320544;35755,033604692;-4652,45220185756;-3774,35995615069;5316,33977046477;315285,734930167;4963,83587775572;6981,91378288446;58,211589628498;549,257940438833;230,932477610697;2998,36862529017;1285,12867332524;45895,4015949628;10927,2777815903;10569,2064679252;8084,06766030009;0;-10773,9859817631;4294,11342991353;8394,10016420915;19728,0928653806;44701,7000590036;6848,77311941527;55945,3962833284;-26099,8540046586
"Russian Federation";6120,13923203301;76755,1062057777;61010,9968858558;22285,9956091909;-44918,0181527971;23741,7764798061;87828,5690051129;-596013,826454562;5218,5594676054;56568,158244097;613071,879806446;29958,8315835999;45977,9556179886;23700,0376723623;365434,436313742;148794,227267246;120958,885076209;61820,3396382525;16760,6466167016;63828,6680702649;-27698,3373596993;-785766,258631168;14313,2496926976;286284,01698028;655180,245700805;80358,0364419462;78933,5949123484;1582,50688831211;37532,0684535529;12441,1593269258;477,386021444937;69234,255159764;44850,1991331255;111417,640919097;6394,02308323628;10773,9859817631;0;42254,413963511;8149,65578404986;183170,64472248;135489,60154675;12378,7010440549;292269,283085609;-1023782,47110637
