"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Germany";0;11937772,3086967;1171408,65232307;26186385,5695852;887576,422734572;24773864,1405512;39783425,0414977;3384439,1865;11,754805700214;6,96110301117451;18799000;1453351,81565043;18799000;6579396,2820372;945165,7692;712956;2,3282e+10;16975000;6049246,93535876;869006,9556;655508;434218,4523;2867906,6955;1931087,37084957;210271,78637437;0;202025,639407685;0
"Denmark";0;1083728,96578664;114928,814677127;2362827,39434259;80734,6777118844;2547107,59965856;3080984,76468314;291721,179535;10,561402396611;4,6171897688552;1365000;135852,058673633;1365000;415760,271886026;90046,17369;505494;1830999000;1278000;392890,306822023;85092,95188;477688;37475,506895;328621,66665;155869,120861367;27295,847355277;0;178913,881316474;0
"Spain";0;3644118,90210602;254370,621249509;11544548,7435045;290688,002207471;6553685,15905916;20178581,4121435;1478778,579;13,6454379977488;6,27909489618037;8123700;594161,304880934;8123700;2286724,92814013;364180,66074;274708,2;12434352000;7208800;2100444,40288859;334513,881;252330;203401,88586;1498205,8865889;884617,274119066;74023,7578242687;0;279499,200266924;0
"Estonia";0;225843,911232665;9246,95521810736;299269,832859993;9441,01309022381;66229,7417144255;576866,714116036;21386,8310349596;26,9729869363568;13,3758136972656;299900;8216,10120586458;299900;62622,5474678709;4681,77479779587;3526,3;516939000;278300;60019,462366329;4487,16345223908;3379,7;2842,21148431507;19067,5547806226;13170,729829095;1243,33003502766;0;149534,707596471;0
"Finland";0;748473,177602921;79939,5680672396;1578979,87449754;64193,4033232238;1414416,19358406;3056862,19010977;277800,435;11,0038063479266;5,59301076546678;1337700;117393,28386514;1337700;420314,512373054;75149,9559;56687;1847300000;1163700;375922,976649211;67212,99;50700;35938,4013;213342,2496;160407,15113486;17082,4926958853;0;225472,705407123;0
"France";0;5196378,8636744;485147,118500189;16657532,9621718;542987,437282055;9316281,87231855;25572270,6046294;2162797,3566;11,8237016179962;5,85481415992396;12088000;966740,033513961;12088000;3875232,43287147;661888,20465;499274,5;15021317000;10752000;3517273,22014304;600748,9092;453156;253890,77265;1277180,9986797;1196057,32308604;79251,7851466603;0;238612,880535015;0
"United Kingdom of Great Britain and Northern Ireland";0;3367601,92336096;357924,145474925;16989695,9049757;509009,237256694;8019458,58856771;22492028,7491983;1917222,7833;11,7315676326797;5,42173149541479;12221000;887239,34928184;12221000;3548008,05010508;654404,97249;423259;16844778000;10339000;3002183,87111646;553731,56595;358145;175324,23567;1896616,22922;1029983,43401816;69771,2381278206;0;234193,119099898;0
"Greece";0;426612,557619195;38224,3439093931;2062028,36385211;63627,6433997076;693394,173614212;3426790,27440844;210686,640569569;16,2648674123071;9,82317322556603;2065280;102290,366459652;2065280;586461,548944089;59701,8433328398;45034,5;2369857700;1271380;419905,11819812;42746,3823100731;32244,5;36451,1445903738;146374,69349791;108396,274109917;28250,873741487;0;265621,033667578;0
"Croatia";0;369643,083459045;15893,3045097083;550213,156984294;17436,3304371911;123350,585012172;1395870,08911892;54516,8885044963;25,604360912927;17,3207783014584;959420;24185,4207282011;959420;301019,972569074;17379,1250791385;95392,53;1356445000;689890;240216,219916719;13868,6735512626;76123,1;4943,14248566717;56942,248826944;30331,4677762952;3625,42177294563;0;236049,464363305;0
"Hungary";0;1722405,14103293;83954,0418788823;1524933,41003826;74121,071132998;167160,869548483;3901393,1749407;159308,40400552;24,4895628657828;10,4282469567555;2175370;56092,3367743925;2175370;297820,521747787;28559,0208002176;5917300,16;3335955000;1908830;269471,018606376;25840,49070988;5354033;21854,5726247772;180749,698251744;103216,067231128;16334,6194651952;0;237468,179692073;0
"Indonesia";0;13750189,9019858;171247,688944726;7360413,75258398;140269,95725051;-5241039,80526919;128819040,624147;1042140,4050806;123,610062517616;99,7817034776673;80556172;487877,899129232;80556172;18884437,1876396;189257,514448691;1720053753,9;53111297000;37220341;13787845,9494312;138180,101851209;1255840242,91;291167,485760018;1018607,05351729;554262,505951367;62150,748395731;0;411598,348884232;0
"India";0;28438597,6688187;194616,695747224;14403164,7663028;320267,106107717;-18694882,9378206;577066565,21088;2438959,47894551;236,603588617379;247,11451403065;367107872;976913,629976166;367107872;112401310,890497;454855,156247744;20792523,274;433237461000;185326914;54120873,2563289;219011,309265372;10011533,715;441851,892890835;2489099,00600055;1462045,84896934;184481,287689045;0;435078,555067388;0
"Ireland";0;845624,296223036;128658,592266047;1488695,50702883;63135,6407332194;3072835,8089236;1730594,05381626;214959,07332;8,05080719360936;3,66587998621212;905330;92865,0019830879;905330;208222,328055029;56800,0940669585;42845,32;1275328000;732120;168871,286427393;46065,6887466425;34748,2;32170,2710903618;121865,122635872;122094,071336912;31035,0211399601;0;188661,196378521;0
"Italy";0;5382593,19211115;429460,164339857;15090619,3915184;429117,038138984;9720750,22779826;27755309,7063841;2198816,89074;12,6228381377602;6,07186390026287;11289700;809864,10743757;11289700;3200749,38265225;527144,45436;397634,8;14158376000;8901400;2605786,49372807;429157,59255;323721,5;238872,04992;1828469,9313279;1388952,78330243;107249,824959984;0;285213,473670644;0
"Japan";0;7497239,15954068;697394,074314899;33036690,2095754;630965,87997169;28002784,4493422;70914938,3336166;5582137,48981877;12,7039039190557;6,84919431192561;30306686;2332713,70149676;30306686;11303995,8514911;1650412,49184724;144586585,06;47651945000;25925871;10279962,6768238;1500901,01238983;131488432,705;643438,690976364;7721498,42302312;3249423,78832202;460240,109635591;0;507258,727537918;0
"Republic of Korea";0;7256218,82454113;486715,506976612;15039433,1141716;389965,510810086;11370960,4160498;34274806,6885915;1818229,35116696;18,8506508634863;25,2859823037956;10227396;572816,162877282;10227396;8533768,16078838;337490,078821553;389902304,66;15159481000;6862341;6428296,5785301;254223,723693944;293704680,53;185804,042444282;1677574,59360287;1245413,18828968;222367,928280649;0;511610,273704023;0
"Lithuania";0;385371,447681485;15994,7965794728;547100,563100872;17261,2317147532;114766,346106788;1149568,46930198;39831,9983705787;28,8604267003359;27,7351940381247;704900;17934,4193682776;704900;251303,803546727;9060,82730848342;6826,85;1156072000;618420;227271,827870493;8194,3478584677;6174;7429,53149518253;36959,5536467876;21897,5790023011;4046,95061423202;0;259297,61736033;0
"Luxembourg";0;159245,942927271;13355,615091348;396974,824368023;17620,7722601066;79565,5561994302;334410,929235342;30163,1791259601;11,0867268943653;13,0535121848164;145720;13100,3538935743;145720;132059,514756364;10116,7802876817;7631,23;209595000;137430;125727,491702224;9631,6983446392;7265,4;1884,10312055831;28159,9317624126;17062,8252323859;2490,72774128887;0;167728,222126323;0
"Latvia";0;206146,514704683;7536,42426450096;289630,740270822;8859,75539143216;34411,6021786863;754506,473001886;25840,41183;29,1987015518818;27,6314650667511;423600;9555,12663221099;423600;144334,612097988;5223,55987094096;3935,52;701965000;366060;127309,119437815;4607,39664474055;3471,3;3666,67804675307;34449,6402945767;16285,285197789;2824,55855972352;0;162012,514552188;0
"Mexico";0;5866901,37422862;282594,290271046;6372998,27215519;263452,421461671;1215928,09580132;35502354,8038867;1095822,65253894;32,3979019065086;36,8704355135777;22881949;511410,651894132;22881949;7067381,31623245;191681,525259712;2421346,313;33579642000;16269756;5779755,77271701;156758,543592158;1980194,603;317853,08498163;765856,664423332;584412,000644811;82749,6384767803;0;442731,887040675;0
"Malta";0;47663,4590271724;2413,828898456;126901,507928751;5158,83778027747;-22554,1513357251;161146,216558452;7832,66450840084;20,5736140473802;23,5229565427615;83840;3157,2581678773;83840;46502,0291803761;1976,87859074355;1491,25;129403000;70330;40314,5469917058;1713,83843346475;1291,1;984,226964901624;8165,34100930712;4675,40634052354;477,632387611441;0;174001,614247472;0
"Netherlands";0;6937026,70966322;347327,275916434;12007954,4488688;282749,308058064;7465649,83962936;13928075,459641;762274,8486;18,2717237558362;26,6431748744922;3751000;325304,996383058;3751000;5447076,59334565;204445,4769;154217;4330603000;3195000;4782267,42418822;179493,1515;135395;104255,6994;632865,5242092;436969,852216942;49986,8413509402;0;285350,374304725;0
"Norway";0;554043,885078165;152412,160897283;1815498,17456146;75467,0844575434;4114781,53374029;2553964,2839654;417886,084211;6,11162797820243;24,955557799293;1436000;241451,435902774;1436000;2753511,76341245;110336,614615381;666135;1,864e+09;1338000;2598234,4301263;104114,460234582;628570;117218,643092975;499511,169843378;176434,648308226;116672,243906131;0;168380,277380658;0
"Poland";0;3531107,25418561;142837,305875981;4106675,69682123;161300,602419639;-109099,498243917;16963638,3461341;575232,283782367;29,4900665772648;23,0315187766581;9373200;216305,832944847;9373200;2725576,93296429;118341,172347114;355855,6;14011244000;6880100;2263353,52775055;98272,0049727858;295507;84929,3959527095;329472,410423627;358926,45083752;27074,0936719679;0;230166,537619554;0
"Portugal";0;862318,087385827;42939,5346185665;2002294,32016262;68302,5028764656;199450,189084248;5198675,82944606;229301,175480096;22,6718237207525;18,3855558807298;2554660;94898,750077866;2554660;1129461,45128446;61431,9990437855;46339,59;3696875000;1978350;971123,685295207;52819,9251409667;39843,3;23901,4839449433;205958,920794029;134402,42540223;10418,6726702619;0;214197,058563607;0
"Romania";0;1581155,10691659;39643,6605920217;1412617,72660706;51075,5632382748;-592462,610922482;10918981,0840384;214901,790159432;50,8091676478719;20,6505623532002;6620600;97610,6562949767;6620600;905270,558075844;43837,5741344184;138953,7;6951722000;3661200;714216,405469738;34585,8090086857;109627,9;48051,6481335894;237963,770315771;117291,133864455;14825,1795034409;0;189107,536884933;0
"Russian Federation";0;6665093,00232686;307204,419198395;22689584,7156002;260136,647829859;17769889,347357;74120643,46604;1576928,5610136;47,0031714172248;75,1640465310479;47886028;704148,941271286;47886028;27799575,9057983;369852,039489588;11227745,388;67638878000;40563688;20451564,1946349;272092,378451006;8260016,496;277956,827643554;2181875,70326042;872779,619742316;356981,892922092;0;337957,005313835;0
"Slovakia";0;934248,740135905;52373,8141192013;1403388,15025688;52559,4384527607;462255,968156277;2436360,66254032;126152,2863;19,3128538054908;21,2901430575842;1145790;44118,4757447643;1145790;416189,742177643;19548,4709074974;14745,78;1626800000;968080;351398,399359606;16505,2155079074;12450,2;20023,4089525026;172395,093813292;82033,8105552357;12343,7357272627;0;201313,466713356;0
"Slovenia";0;377963,385432095;22088,4488095039;609165,802083032;21932,1631446494;236997,903068647;1067846,46037196;54035,1756968365;19,762061409092;20,14388979737;535710;21359,0946266023;535710;301051,982881402;14945,0769394453;11273,23;699159000;425140;263081,129952493;13060,0957709191;9851,4;4662,61100577733;58876,9619846582;32676,0810702342;3729,17489108087;0;170212,201875302;0
"Sweden";0;1164803,29023947;149941,726566452;2879392,47167182;130167,31832085;2447876,61705435;4438692,97457457;472056,505368;9,40288487522126;22,1008689269053;2415000;224384,10024559;2415000;2687207,69309244;121588,327679781;874560;3770670000;2300000;2561527,51532902;115901,66539609;833657;91169,9744762192;436124,996824;247672,40512241;25079,4404668667;0;171974,707510935;0
"Turkey";0;4445027,03610775;153216,507162732;6815131,27321466;164643,084511981;1946376,48261234;28274808,2638343;858580,862857305;32,9320271240818;31,7830216264162;14304573;366798,444016084;14304573;5135245,35643343;161571,968102785;242627,872;14375640000;7642375;3148874,26207985;99074,0999736377;148776,661;177281,019315036;1164439,70924092;491782,418841222;85184,047656727;0;297463,161828954;0
"Taiwan";0;6463930,78870336;276700,76559269;7975346,32498298;233414,500635724;3116584,89627847;22517850,3473099;719358,005182985;31,3027035009945;36,1692809383547;9775632;217009,606247157;9775632;10923691,1500073;302015,712411456;9556381,161;8697824000;4043185;3729306,49429973;103107,012291889;3262512,082;-103099,335602152;694540,159607374;502348,398935828;146953,817867327;0;447637,174123967;0
"United States";0;8577977,90968016;1033086,4832874;78833333,3913298;1684184,53009753;46110915,2964372;97797206,3492386;10029839;9,75062574277001;51,590312893945;46901656;4773341,06925101;46901656;144839959,95745;2807503,03366447;2807503,036;79694797000;42615464;133943792,532185;2596297,3476733;2596297,35;1918225,15725368;9964246,70375859;5256497,93074899;505335,292383642;0;356776,758969815;0
"Rest of World";0;221641694,855693;2482512,8716646;76836119,993461;2523161,6995898;-146312941,071127;1596275853,10814;13427435,8926729;118,881658856342;30,8710921326408;969671332,83786;4789168,7436207;969671332,83786;0;0;0;0;0;0;0;0;0;0;8638267,14905225;495879,298481466;0;338461,471692603;0
