"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Germany";0;12449517,2665509;1254356,80192377;30636982,0525905;944011,43812157;31560967,9757565;41432733,8387823;3492653,466;11,8628241370403;8,30537874802628;18415000;1445544,67407125;18415000;7646106,42475454;920621,0405;709175,955847842;2,3431e+10;16569000;7021046,63503057;845361,4035;651033,967671033;447218,819;2799351,7785;2047108,79192875;224302,544613266;0;151538,047878203;0
"Denmark";0;1278695,84867093;121357,608319872;2989194,34894961;95523,1620116434;2823764,84933834;3615948,62893435;310059,921294;11,6620961969015;5,45258354602589;1447000;138404,605654154;1447000;484408,201871668;88840,124646;517223,996054059;1974262000;1352000;457332,971369301;83874,546352;488196,693595331;40629,147838;318745,130348;171655,315639846;26383,2168688604;0;141577,90840467;0
"Spain";0;3120621,18871014;253767,981171331;14092040,4953861;341961,06776866;7170974,18170193;23727978,8875488;1792082,246;13,2404519605674;7,59006888970525;9616900;667019,187448141;9616900;2960618,09965912;390064,72045;296711,023671525;14685677000;8504600;2712693,35740049;357400,3605;272044,597094068;213077,25405;1435792,519513;1125063,05855186;72474,2690007561;0;195796,263390853;0
"Estonia";0;250322,930933644;8745,66780657633;463605,509460474;11893,4446383854;77637,5571707309;745679,520389357;24523,5816347418;30,406631930671;16,510218071755;376600;9769,03549057403;376600;89822,8687159;5440,44108475862;3984,3195180667;678218000;341200;85431,7390094072;5174,47671727368;3824,33190940572;3515,22028512251;17677,0633089741;14754,5461441677;1289,64694938582;0;126118,349793054;0
"Finland";0;961621,87572131;95755,7916360624;2173183,00886852;74223,3074636834;2139445,93295165;3602712,86301208;303136,7835;11,8847763092798;6,62026263872201;1372200;128697,59165147;1372200;489434,055958924;73929,7038;57886,2521698884;1924800000;1199400;441341,341401203;66665,2315;52384,8322845512;48083,1702;208629,8445;174439,19184853;19746,2355353706;0;185670,444445338;0
"France";0;5636640,12525304;540046,516469453;20376545,129743;598780,23499367;12208932,5343223;26974398,9504837;2267823,911;11,8943974528381;6,71944369070879;12232000;983720,188924565;12232000;4308207,58008012;641155,39595;494734,093862693;15315574000;10928000;3928713,07798377;584678,3244;451763,687804705;287920,122;1222529,041923;1284103,72207543;83160,9449874876;0;180059,88120713;0
"United Kingdom of Great Britain and Northern Ireland";0;3715941,64731773;453988,479261549;22805438,3166471;562692,852037475;14405172,5400938;23341302,1057928;2372527,25024;9,83815975282547;5,96316028355013;12157000;1132502,48893959;12157000;4742283,48344708;795263,46064;422973,176032865;17100788000;10401000;4053604,48717485;679774,53136;364346,46365971;251485,07016;2292099,74784;1240024,76130041;82083,4669424842;0;180021,882476768;0
"Greece";0;439541,616552678;43133,2559728335;2961683,17049062;79903,4281784278;937629,353551495;3941983,38607112;251126,199127479;15,697220758994;11,2494479238675;2178230;124517,810469548;2178230;767078,420737872;68188,0947339999;52118,9011881286;2673291000;1333930;517354,702496438;45989,3415212661;36600,4840037372;49334,418513874;131307,880297609;126608,388657931;22216,0763575562;0;188507,661616536;0
"Croatia";0;404319,294658582;16873,6768533036;741347,038768103;21231,4656084481;149240,496048094;1518604,82167324;59602,0698683821;25,4790618014902;18,9844278634989;997910;24936,8912498615;997910;360054,663883935;18965,7895656791;113194,729876623;1435604000;741960;262939,371704793;13850,2657860099;83813,3973781937;3615,18977385145;48674,5897941366;34665,1786185206;3205,93145430359;0;166600,827841237;0
"Hungary";0;1825114,43670271;87206,5115087085;1794433,51159956;82260,5796752652;182450,775465232;4304682,35743338;176358,21045804;24,4087436941734;10,8483496901282;2340260;63174,2184172516;2340260;366098,522916158;33746,9323328784;6881231,8520328;4032453000;2047200;332244,383873131;30626,26052472;6321665,99601563;23619,7684941534;182691,737235347;113183,992040788;16817,1028252606;0;188545,492481647;0
"Indonesia";0;14992874,3795662;125886,409965898;7109730,60049484;97137,0347344271;-6644266,36634002;119046208,208308;632822,354206995;188,119473683081;149,4572881856;76502897;296613,319257164;76502897;16980103,8230276;113611,74840762;1516198161,87523;47790932000;33811269;12502157,4823602;83650,3701768948;1107787112,24018;178441,008428876;559238,0861821;336209,034949831;34054,4728292473;0;294544,533066361;0
"India";0;30138517,373138;142241,744529182;11670475,0185236;236817,618356558;-22543536,6194708;576090916,464356;1739844,4281762;331,116338412077;367,49688968525;365889823;707745,637665235;365889823;116894771,592326;318083,703218394;17233077,1267738;404878538000;173933189;53615956,5569786;145894,994112465;7866113,14423233;331554,48265765;1824310,81756068;1032098,79051096;137894,757898164;0;320208,741023405;0
"Ireland";0;968455,871597678;126463,978485375;2134295,47832219;88392,4182625883;2806431,64212364;2741225,60124745;304037,06495;9,01609019840476;5,86880694109097;1102240;124330,30976546;1102240;417852,823397715;71198,9383177834;47140,7487976355;1598259000;880940;342154,506999232;58300,5217983245;39542,5665843554;41769,5950451525;134868,433782468;179706,75518454;26515,1553253875;0;165400,084285836;0
"Italy";0;5491084,31505504;477198,879827692;17520890,5726653;446981,13380309;13331959,1813563;29580031,1333442;2436245,06715;12,1416484458798;7,74106222845373;11818700;909859,939574893;11818700;4153994,7134621;536618,1786;410964,05944101;15465359000;9361700;3398351,24218925;439003,2197;335873,39090748;288147,625;1746887,758139;1526385,12757511;113729,551909692;0;205594,476255966;0
"Japan";0;8858707,58895557;666594,329183346;40065001,2460641;580221,574404189;34928296,4522909;78383780,6866882;4693276,50594349;16,7012918560038;10,465029742948;31632541;1881803,45177572;31632541;13706328,6944403;1309726,68316366;155503960,827158;50380886000;26702337;12359361,1363751;1181015,38552278;140296603,865706;545328,317602039;5637054,91975061;2811473,05416777;368365,076559921;0;341559,670878467;0
"Republic of Korea";0;5793463,70163896;367027,294721466;15258421,2191237;306256,560454513;12083709,7314811;33520504,1492921;1685202,97035332;19,8910782493246;29,5033693784813;9792356;566727,529554109;9792356;10316474,5492011;349671,063560815;357374792,672954;13601007000;6247312;7508036,14879802;254480,634143235;263820169,097769;176823,37407269;1460005,49957678;1118475,44079921;183004,084769437;0;362122,13437298;0
"Lithuania";0;389666,687004337;12910,3044246216;681264,934973477;18496,1707529505;50890,2823529656;1430071,79597894;41258,4310282753;34,6613227972456;30,9628815702175;894350;19606,7580492859;894350;344556,569760047;11128,0524384871;8691,55485785644;1406144000;747900;293747,498554824;9487,08529884936;7581,19379598735;7050,69243951153;37700,092422067;21651,6729789894;3392,82408195258;0;176331,830060871;0
"Luxembourg";0;116598,730727493;14112,4318484116;315416,467094103;17309,4972640987;61048,7553494644;265346,824927043;31022,5510735283;8,55335282704924;12,7918993960928;137570;13927,7121238264;137570;117380,652786332;9176,17072740467;7158,00654412928;205634000;129440;111691,556323749;8731,42860690921;6841,82591954337;3587,09551741036;24334,9626020585;17094,8389497019;2412,15509376533;0;145313,964269635;0
"Latvia";0;231164,303041072;7181,83206247716;543177,126798376;13574,35789487;36544,0248602748;1117635,28308966;32914,7267060226;33,9554781381539;30,9636253800746;567420;12110,3339119789;567420;231237,665944497;7468,04235957786;5815,76564745158;919449000;486700;202889,373067803;6552,50703292528;5143,15952813218;3717,13314273197;32938,2944471922;20804,3927940437;3026,61117058309;0;119191,343723605;0
"Mexico";0;5715530,55954096;264653,504866693;7116787,8400048;252121,679822883;1941282,75448116;36393513,7364788;1097282,00972061;33,1669647493311;43,3773779299635;23343491;517822,269544207;23343491;8518815,48941944;196388,437843657;2529153,05673763;34381474000;16680101;6942867,77470721;160057,341084956;2063393,95544013;314469,834507086;719692,424470528;579459,740176407;80480,2285462967;0;370792,429371018;0
"Malta";0;45788,8938155336;2563,77953492601;122518,867722713;4396,79088743349;-2258,74649519764;142873,236587475;7306,58313299614;19,5540424281586;19,5484080914971;72160;2705,02061963115;72160;38515,0279114614;1970,23858572986;1573,16161719972;125724000;64620;34904,1156704361;1785,52215132127;1434,83779441384;546,961533450101;6948,14117599552;4601,56251336499;440,386376339493;0;135758,771180487;0
"Netherlands";0;5949300,61901192;347328,945495298;12675571,267693;250586,08562147;10895145,3798969;12122763,6262357;770208,6655;15,7395835300892;29,9129101408439;3682000;358535,962592742;3682000;5813428,20061025;194345,123;149461,589423185;4324133000;3135000;5108877,07403107;170791,71;131288,999316905;116677,5175;594877,2194765;411672,702907258;45798,5461396573;0;199073,820617953;0
"Norway";0;599584,29659522;158211,067314866;2125344,3596424;80250,033029487;4885282,26732812;2790963,24385857;410121,989538;6,80520263495886;33,5544789569838;1411000;230395,13777951;1411000;3305388,75462219;98508,1234269688;658494,438453902;1,828e+09;1305000;3096547,46408658;92284,1766685247;616442,662997883;117719,280995031;426001,077391607;179726,85175849;90564,8867889743;0;125950,604184591;0
"Poland";0;3636572,9669242;144517,034299018;4079206,98824911;145927,848890924;381838,74082257;16207706,3558675;532786,80290154;30,4206227849505;28,4602463566292;9548300;209148,827971832;9548300;2987166,41999962;104959,260807798;324862,492845763;14195816000;6900200;2474588,48513528;86948,9481618234;272639,126159628;78588,8705764528;312225,951974205;323637,974929708;24052,0544102206;0;170088,917850143;0
"Portugal";0;1021788,64965759;46379,7095113842;2495244,09767278;74146,4170749094;276923,469514577;6099086,76704678;239914,38505;25,4219302680649;19,3605816901178;2752000;98191,4592380933;2752000;1223072,82981855;63173,3513690261;48924,5364906469;3947344000;2110640;1042561,14150937;53849,6806654068;42008,7275123667;24008,2651309739;181679,775795074;141722,925811907;10347,2792810025;0;164322,419484279;0
"Romania";0;1467791,25177588;34612,1122689411;1787543,74784938;59848,6911464731;-767750,355528061;11944096,4413055;206865,68665927;57,7384129489718;25,5918091828118;6843600;90648,9441168775;6843600;1106541,5403446;43238,1131181529;146235,137122953;7919411000;4097300;987627,757693129;38591,5567999955;132702,181412532;40547,6282664698;207385,161052788;116216,742542392;11133,4223244126;0;145485,397672338;0
"Russian Federation";0;7344381,110338;269030,77575491;18147110,5914925;231612,173659747;12415184,032895;76535204,4888171;1388545,3902187;55,1189792051109;90,2172814099834;51430284;635366,621490265;51430284;28401210,699186;314808,983991876;11884733,1505397;80842002000;43768547;24072318,6102158;266826,025280251;10107199,0399031;269658,640224697;1745588,01290161;753178,768728434;265995,287315624;0;256533,091112003;0
"Slovakia";0;1009987,34055704;49239,0098583949;1628696,21093367;51187,5367046304;534742,318809303;2600235,23653235;114460,10812699;22,7173928024553;26,8688150463619;1184880;40292,7511397037;1184880;424046,836220239;15782,1189914237;13061,2664226796;1728944000;1035380;370103,194756133;13774,4516874869;11386,6119834876;20240,5624171009;141654,969977902;74167,3569872868;10553,5094764663;0;165016,08339469;0
"Slovenia";0;422390,585930063;24555,071390999;742614,754708405;25482,4469919798;280261,398251227;1190331,85538066;59235,4887741006;20,0949106695158;23,0282312080444;566650;23314,965912776;566650;330438,974707219;14349,2989853162;11034,9067356843;726336000;453360;289219,686296777;12559,3530690166;9668,88681385519;6934,468252127;56700,7816377568;35920,5228613245;3703,10925522861;0;125614,104415664;0
"Sweden";0;1308064,36463823;171230,503223003;3394393,62396114;146511,755334429;3151517,56980252;4719794,1369455;497882,102368;9,4797425223712;25,6082083664612;2449000;228495,113040283;2449000;3119044,2032407;121798,610765979;887461,617997493;3782660000;2331000;2967946,99561522;115898,267974979;841115,094094047;94973,1073200208;401987,645108;269386,989327717;28478,4404541434;0;131204,518092173;0
"Turkey";0;4131461,40757203;141863,786131521;6956531,31703792;150456,207651753;2454802,49125673;27153602,548011;786319,021664443;34,5325520556956;47,71998883822;12975246;330286,01595226;12975246;6751575,3875674;141483,171977608;225442,483464215;13801256000;7143935;4217749,03514897;88385,3734636853;138259,142628046;162882,020296187;962220,096686804;456033,005712182;79903,7931414745;0;229934,115791471;0
"Taiwan";0;6739763,71621944;248347,494981731;8822605,25986896;206267,202837432;3896179,15669239;22878554,7628152;624856,342488277;36,6141034460963;41,275694834031;9460337;192279,949052907;9460337;11523963,9715991;279194,911628667;9422214,84329627;8633734000;4006341;3987653,27651867;96610,2034757493;3115292,28634548;-102847,06734391;583476,68080195;432576,393435371;116317,335035236;0;352437,395291013;0
"United States";0;9336911,13776723;966990,087150203;99193639,9162746;1774959,95862191;55039428,7198252;116592897,51655;10441600,9426758;11,1661897592757;69,0668602973064;50903174;4710491,12460279;50903174;197661554,873736;2861887,07612997;2997285,15899622;86827119000;46265562;182461456,600643;2641809,05017567;2774105,21782706;1796168,12061409;9349863,19504044;5731109,81807303;493762,355341362;0;238494,665609437;0
"Rest of World";0;236340313,47081;2178494,964254;81807336,5611192;2195153,8053476;-155250845,099416;1534543559,73792;10345513,5399041;148,329375223275;40,9854562446471;944646987,356404;3724645,85134205;944646987,356404;0;0;0;0;0;0;0;0;0;0;6620867,6885621;358593,570741017;0;239185,85240002;0
