"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Hungary";0;1849812,26782136;98234,5711514329;1658752,43941183;86693,1358702836;208390,635387338;3996250,37539796;179916,4312348;22,2117032222735;9,41412709089365;2195460;61300,2001225709;2195460;293306,464576714;31155,9916012215;6058343,63611242;3380210000;1932540;264538,344553081;28100,1458764;5502538,05753296;24248,653190424;193776,971377801;118616,231112229;17505,9591527054;0;264043,051762938;0
"Indonesia";0;15074007,2234386;219614,354202677;9357690,03117977;177841,819593084;-4270564,74316557;128254640,309871;1238209,64015916;103,580715373355;83,4307489533017;80464796;583341,288447929;80464796;18613863,1154467;223105,549799935;1832119620,79765;54232978000;38089603;13654983,541766;163668,476108359;1342897329,57035;351549,159774867;1171071,66691449;654868,351711234;76643,7509549128;0;495929,924053494;0
"India";0;31164525,6968827;227067,05090202;15680929,7761862;376297,731118029;-20648487,719065;583261077,940303;2828840,62038549;206,183789124472;213,047702866454;369833038;1108254,91279469;369833038;111034840,278905;521173,60940759;22447981,3061;431267737000;184006205;55844055,038007;262119,958519394;11296311,6806948;491949,408891923;2843751,43740169;1720585,7075908;211956,537184633;0;609813,368256825;0
"Ireland";0;1009976,42853051;141569,858101278;1810510,81477862;68569,3903358355;3327089,3593477;1950608,03426897;230944,0752;8,4462354471736;4,86947551926916;880680;105701,631235001;880680;279403,27789956;57378,5157752461;39404,0492493135;1263258000;722370;232012,736861656;47646,3504013011;33359,6271807161;44047,3231291731;126874,092090538;125242,443964999;28069,2676013696;0;219891,126478523;0
"Italy";0;6079331,61199362;495820,360427884;16328871,6655692;491803,956825963;10388548,2655094;29519914,0268391;2406614,184;12,2661597455453;5,81814894477235;11217100;862466,095968034;11217100;3246763,03944994;558040,5504;397109,418842204;14165488000;8864000;2646395,92048645;454851,8688;325142,367435999;255420,7248;1997153,892864;1544148,08803197;119811,110245587;0;350998,334892441;0
"Japan";0;8187195,19432964;746334,847495803;37869740,8194965;789503,635999911;28188468,6607811;77172310,7136082;6095472,686001;12,6605949512076;6,71107188339592;30420603;2474747,37065332;30420603;12332708,9683808;1837666,0513641;149262021,752552;48072375000;26156191;11229022,3117297;1673208,46905422;136226671,106089;591965,297340716;8410129,47513234;3620725,31534768;489038,93521764;0;649619,637985807;0
"Republic of Korea";0;9331844,56498175;614941,317717217;18925882,4006105;523205,647241327;12769020,428839;39306213,8649131;2124304,74958668;18,5030955998949;24,2538476753086;10382088;636210,271200318;10382088;8982427,09832364;370350,602451755;406249213,148318;15345593000;7052898;6846363,4202796;282279,476309628;308876123,532801;204805,103671215;2025524,33271316;1488094,47838636;278830,897035487;0;646912,301267006;0
"Lithuania";0;451365,35074355;22217,4006732791;698846,174691817;23194,097714626;213677,221826763;1220912,19365905;48960,9552;24,9364455548664;25,8007664899427;708280;21864,4201861475;708280;266869,43338042;10343,4691943919;6900,58131661778;1158413000;623720;238945,42503686;9261,17544337307;6240,33619091619;9727,16645856422;40939,8904999192;27096,5350138525;5121,13462417432;0;313034,523178042;0
"Luxembourg";0;148793,758966354;14583,0776908639;398870,906189408;20889,0531981528;31826,5761530537;318735,181495641;33538,7004815271;9,5035042180957;12,9928655733455;148720;14480,7624330018;148720;143650,777904621;11056,1274642383;7328,03481316965;215061000;140360;136727,811324718;10523,2991562086;6987,22804447766;2228,88363180033;31703,5710894676;19057,9380485253;2820,19727053383;0;188438,858558922;0
"Latvia";0;236846,052635943;9513,54258764571;365666,210711897;12119,0070983406;38644,7178598458;814793,353645172;31250,9248339611;26,0726157057508;25,6248158915567;438660;10957,4053172526;438660;149878,787467053;5848,97031460967;4015,5500650633;732575000;378340;132851,943500823;5184,50333704045;3570,02772237879;4364,38064864459;37957,2671139109;20293,5195167084;3249,16341128616;0;213202,999976739;0
"Mexico";0;6206251,76179313;328273,247135322;7359905,75532148;306605,240721358;1903586,30270556;36025521,6376072;1245355,81998763;28,9278943892236;35,7925572314147;23115679;587679,121459136;23115679;7548604,86168022;210898,729947546;2462740,83761463;33987441000;16545063;6181127,30842757;172693,090031647;2020081,48350318;371678,993043768;833700,234825596;657676,698528496;98522,7813732629;0;524435,402565925;0
"Malta";0;42376,52147495;2406,93385536965;116789,763601378;5465,74127924295;-31452,4508630005;146743,7829171;7791,92183257882;18,8328099370234;24,0756342465369;79960;3029,12951272368;79960;51644,9243012639;2145,1116831405;1554,46579690329;127732000;71470;46697,0619190633;1939,59841061219;1402,95179340565;711,974425914176;8902,70270700545;4762,79231985514;449,156399142125;0;202848,111600061;0
"Netherlands";0;7482372,52154956;411234,756027261;12418596,3981661;336725,504681893;7514998,03096089;14546346,3327391;862747,68;16,8604873359255;24,2230537195633;3774000;351386,664740463;3774000;5329106,31193242;220001,424;160179,88954041;4360780000;3212000;4676147,73802357;193045,344;140304,205067759;110455,2;679889,40264;511361,015259536;57868,4341178645;0;357473,057874773;0
"Norway";0;581716,017424066;185490,907576396;2003627,72798155;88869,881177979;4765977,0600739;2683132,98237421;495194,620332;5,41834032965729;21,9408542009428;1461000;288583,991791369;1461000;2790027,237763;127161,28607441;677063,129943828;1,9e+09;1360000;2631057,42493079;119915,90668415;637211,982763368;145567,26522559;570315,396540381;206610,628540631;141964,771032431;0;193996,3939854;0
"Poland";0;3797699,7762384;171122,3405383;4540359,66387081;192041,604874375;18641,631862858;17746303,5214558;673306,794042011;26,3569351720347;22,5903485289807;9420800;245025,16804571;9420800;2930873,80292487;129740,08785942;369171,280916318;14121832000;6952400;2408929,57179707;106635,343350577;306482,024582421;100198,442969272;373400,628675874;428281,6259963;32427,2593123261;0;270317,6106945;0
"Portugal";0;1022565,31943123;52929,4593009583;2202949,72232415;73521,6438701838;467686,417209736;5406345,82772979;243072,338318665;22,2417156354588;18,1276408654433;2487650;95039,6956696333;2487650;1118443,81911667;61698,255576585;46227,9009872686;3584716000;1927780;959534,058812505;52932,0977801179;39293,2995574411;23087,145785601;223280,254229454;148032,642649032;11494,1046150136;0;285913,247980444;0
"Romania";0;1805683,82314254;50456,439676595;1643965,99928163;63174,7255814132;-601899,22934681;10744771,4655335;243882,361369822;44,0571897253372;19,3201916247896;6454400;106765,687069116;6454400;846278,297635338;43802,7900587426;127629,12883717;7280927000;3696100;634248,380987158;32828,265542323;96531,7660731472;55422,79211384;275306,879768567;137116,674300706;17150,8331251271;0;275381,455679143;0
"Russian Federation";0;6798882,85371374;390761,205903398;23865566,4670477;339016,01384836;18857590,9365681;73360835,6839687;1997205,63064707;36,731738864666;61,0140132288277;46873038;901489,992434515;46873038;27892646,1721762;457151,475474449;11655326,8903665;66208037000;39895752;20520033,9357572;336316,738562969;8574579,17896143;368206,052171385;2566581,9891595;1095715,63821255;443101,287054146;0;391972,640285448;0
"Slovakia";0;1115389,15762919;65514,3889707806;1612491,22120576;64955,4350459749;516447,526169903;2627523,40062396;146760,991696438;17,9034181375577;20,6040659289885;1159500;48130,0167432278;1159500;441388,11455605;21422,3792564674;15096,0540827498;1647062000;985650;374884,638973767;18194,69226442;12802,4626893677;22227,5348400894;186892,845193278;98630,9749532099;15015,2568888052;0;242180,497943576;0
"Slovenia";0;417659,130221862;25840,8583337931;690041,664587186;25390,6555315711;287964,107520612;1092121,641388;58528,4496;18,6596714734777;20,5081121785987;522920;23103,549053864;522920;321598,633180351;15681,5327700399;10940,99367385;674421000;413980;278850,007958794;13597,0588384917;9534,35674139934;5553,42722996007;63177,8276030918;35424,900546136;4100,62235479524;0;211754,945134117;0
"Sweden";0;1242584,35038452;172428,004853226;3258083,27098659;155159,892952862;2613150,3512489;4727591,26191896;547025,141138;8,64236559965771;19,5050921042753;2475000;255732,326285497;2475000;2764261,74085636;141720,004503361;903388,734416647;3868310000;2360000;2642496,30761731;135477,253503361;863600,09578673;100465,593766639;497560,819196;291292,814852503;29352,258668311;0;198305,878551599;0
"Turkey";0;5407898,94380242;190236,7129427;8541807,61234666;218703,308072182;2148676,38588684;30326947,9346874;932389,333046886;32,526056294085;29,3745239900542;15301602;396176,596865652;15301602;5026335,0812729;171112,052163798;263654,556085013;15452718000;8214969;3135597,06244881;106745,459552314;162940,566441777;194134,063755308;1284075,25656114;536212,736181234;90073,2029005719;0;320319,98505228;0
"Taiwan";0;6727600,57980154;308534,988822662;8709148,86802518;264152,26822076;3517639,58857976;23603708,8863781;810003,597610644;29,1402519149354;30,9806145997036;9641057;233818,504559589;9641057;9924710,02622301;320352,263970837;9525329,92352419;8828513000;4168851;3405685,92819677;109929,579261134;3362268,02742198;-106862,988448165;782645,661379302;576185,093051054;163831,931321452;0;539914,976998673;0
"United States";0;9947887,70567763;1188657,6364186;82590826,5945724;1938889,02718536;46677340,1833139;105461892,587413;10909243;9,66720537689124;44,9445533174144;47468626;5025692,97721395;47468626;130728832,140995;2908669,07092705;2856572,44325254;81271787000;43313183;121376456,672318;2700582,11092041;2657152,66347437;2058320,11310238;10437099,8182413;5883550,02278605;569563,051973337;0;434346,572056413;0
"Rest of World";0;253897017,687904;3143268,44135023;84570386,0521402;2945595,96989962;-162485163,614036;1651071316,70667;15697984,5114151;105,177280274806;29,1481035929318;1000197346,48707;5620537,1099294;1000197346,48707;0;0;0;0;0;0;0;0;0;0;10077447,4014857;637833,498029332;0;407967,032976243;0
