"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Dinamarca";2633,70509425118;11816,9445780991;29869,3258623145;-40322,0653087331;-37566,5251392409;9065,27247160596;-180640,144160264;-673,079194671065;-13580,3915537673;-98831,5427987473;0;-3999,74612812184;-4580,6846695847;8945,39581277865;-17875,748433405;-95879,8776513952;-12244,8116528261;-184,040848050212;-20650,6282787358;-127627,383507496;20575,7719082677;-15317,4315499044;-54937,9570952515;-5005,3214714819;-26319,7738281292;15430,3363757682;-11699,7260990296;5055,19718446942;3502,69142005488;44961,1096960252;-46244,3155493706;11982,5186546213;-26535,7960446055;-141325,36156154;-1992,49925227342;10151,21479692;-53998,446391207;2256,79843608471;9496,77343965942;-51128,2823044505;-1325936,047992
"Espanha";-4071,35038583346;18720,0796850469;105688,28355169;-14008,0492841589;-191341,127983849;2829,72603133519;-661377,640847211;-4257,67186352683;-68231,7142462617;292498,244356444;3999,74612812183;0;-1057,18647960029;25802,7813166305;306996,391178104;117777,996062337;-35180,9579759416;-7896,3803389685;-98587,9066287804;-378267,818471777;57924,8625272332;112087,509148151;81795,1185099169;883,064709902341;-2753,94999157291;5916,84010595019;-992,964892886313;-22929,72381031;-2007,37085943128;29326,1510006013;-44092,7149475553;-276046,843122188;-14151,9512196287;-43604,464012491;-4821,82140590524;-8107,51877276758;48109,0730791843;-82515,3272812337;1109,598526098;24612,8349191174;-3053019,62091637
"Estônia";100,750519520127;1206,99831415209;3729,08823146682;-408,510606096405;-420,805181757849;2198,27554122117;-5428,47402088862;8,95106616725888;-1622,51327904127;23099,9461572241;4580,6846695847;1057,18647960029;0;50953,1545634504;4854,36024715542;11489,5515011772;114,758814493981;-15,2209740514911;-1254,01612254119;-7819,52533563867;1231,15048016116;6120,46075516021;4414,25909930651;1875,72254585083;31,9412905766067;143,436689035237;1350,41613760115;102,54121433125;-22,0256314121506;9033,43631314603;-329,016129898872;205,060789117912;-36,5341716841171;-9051,25798746086;145,239833206007;64,8768034497701;28527,1676185698;139,034206191713;495,564094539595;5089,2015712817;-83893,8294058364
"Finlândia";-18437,438246475;-3469,25734068868;3336,34179744594;-3378,88741129494;-31773,214990583;-15575,7301556259;-136114,46179738;-1365,2309786441;-15863,3859902599;13761,364005903;-8945,39581277865;-25802,7813166305;-50953,1545634504;0;-17609,705894567;-61868,4534608075;-6900,17381516918;-11277,4284304757;-29929,9265014595;-65628,6344726169;605,519028447623;-6329,56254946753;13006,6624155325;-25683,096963037;-10613,8738028152;1296,02110287746;-14637,1569951821;-5625,05147442263;-137,55172859951;-16292,7556391141;-34740,1363419676;-5236,19667694727;-2623,8252349092;-210182,516153169;-4924,53962561971;-1525,9484803637;9232,15722062136;-19543,8431154586;-5166,121063358;-48578,421753718;-698599,135082035
"França";-61255,1397382678;-54760,181507943;63545,0248758988;-29614,5935247908;-263087,245844971;-122831,401065535;-1545762,56637245;-8433,84532922403;-42764,5522201621;-99551,8098739758;17875,748433405;-306996,391178104;-4854,36024715542;17609,705894567;0;-282878,226369303;-104316,61055681;-40359,1933649823;-182969,200230346;-763833,392024993;124094,778485654;-206838,717140098;-8790,3362237534;-49572,563078726;-9662,44952630078;7204,45268277153;-3729,46054331896;-63459,2355998614;-15266,096468691;9155,94674105628;-141282,512576664;-119970,513691956;-91786,4312872434;-157640,770717828;-22453,031303063;-33716,9259003118;-17817,138179494;-226254,799025094;-51340,299650512;-329708,016584967;-6056973,69487592
"Reino Unido";-181737,230230462;6270,41233767077;181979,450232341;-25882,1429175881;-184928,818588962;-44968,0545820241;-2425438,84781383;-20561,9325205826;-32720,3178402736;509596,798263849;95879,8776513951;-117777,996062337;-11489,5515011772;61868,4534608075;282878,226369303;0;-68484,890985299;-27665,2185473662;-332301,979797349;-1939742,04903091;-54888,0290467808;5745,01714267279;237237,773512273;-86478,0095263343;-17195,2547970816;-26,5099436836208;-18589,5608968421;-33462,9293435531;-14686,2617646436;114973,108698624;-119369,63895444;-55324,606831521;-57707,1952661929;-168460,001827227;-15775,5097035976;-9022,47662079795;12266,7347898355;-203153,795838766;-7711,7933167973;-523101,826343873;-6101230,31795161
"Grécia";1419,2904227369;14512,7154281451;42444,940879891;-40405,6113767051;-13514,05063675;1346,77286026697;-105915,315720449;-2941,34667401644;-699,084064893292;155013,359005645;12244,8116528261;35180,9579759416;-114,758814493981;6900,17381516918;104316,61055681;68484,890985299;0;-436,656450126603;-16151,1447334177;-95465,2092052393;8701,752290775;198604,724778622;31053,6785899238;18421,905461572;-222,77266439977;479,19105064456;-85,8129099531242;52,5148275602536;-163,837106819512;41259,7047690542;-1064,8431414705;1482,79002959663;-22390,2141358986;-20212,9933310357;-481,613031698237;470,715642064598;14217,2807208988;-7485,47105962397;5591,3126422172;26168,6074690847;-588566,083659697
"Hungria";128,622592808316;69489,8396871005;20572,5108881815;-1908,9557223021;-17024,9561399721;3987,83813990338;-42677,4283533942;310,22450096561;2486,89196954929;206597,807193916;184,040848050212;7896,3803389685;15,2209740514911;11277,4284304757;40359,1933649823;27665,2185473662;436,656450126603;0;-3995,24818194587;-21853,4195790164;2199,30556536301;66827,6337783786;21642,2834019234;4221,18370947205;112,650218155874;822,298615064161;-153,785978163771;722,496934254457;187,879367697631;16787,6220580242;1919,85546296886;1254,48955005408;-18888,8625819737;-35455,8891518152;186,80582281259;5680,45415475192;11405,6016103323;-3772,86774158993;2824,0796264503;13221,3872594722;-141162,069238293
"Indonésia";361651,379047131;26576,2312192943;118593,7503419;-851,315491380576;37014,8045639008;111074,858590413;-442060,618883778;2110,45568088222;2655,01749590508;524955,815938864;20650,6282787358;98587,9066287804;1254,01612254119;29929,9265014595;182969,200230346;332301,979797349;16151,1447334177;3995,24818194587;0;-723133,707594832;8567,18543885236;156486,01103815;1923767,03862439;293593,159984536;69,5599454756278;1888,83402660099;-24,8005707705821;39500,2446744463;225,123742966886;195103,61420595;27143,9253487312;6064,89720277874;113,826671831833;33877,8062683675;2495,8394670513;1338,44222490925;44290,9491174267;21202,0000751331;257669,23717497;1428958,19420706;-520690,928485649
"Índia";457314,620284853;124232,739725081;459213,063624402;2765,16488357713;207387,652021766;554100,680052768;225028,182539099;21829,3308282289;100287,526651364;2088238,56742917;127627,383507496;378267,818471777;7819,52533563867;65628,6344726169;763833,392024993;1939742,04903091;95465,2092052393;21853,4195790164;723133,707594832;0;57634,2469025334;1069165,73419097;2067191,02102962;482154,668349937;5216,00038977628;3303,40599394682;2336,74107377901;112872,760654538;5037,1957907756;907267,261367945;164022,731002794;101316,143498083;9826,73673245167;685452,997152522;35267,4149984311;14692,8185718806;124446,530649079;219050,111786296;432806,333685634;9030532,17074927;1922376,51678468
"Irlanda";-30553,6065242666;-10069,1209842566;-92240,3178610452;-1214,93328693733;-13643,4206151629;-20232,827374369;-102286,01909204;-1266,00955491653;-12595,2478333604;-183200,638188745;-20575,7719082677;-57924,8625272332;-1231,15048016116;-605,519028447623;-124094,778485654;54888,0290467808;-8701,752290775;-2199,30556536301;-8567,18543885236;-57634,2469025334;0;-72283,9096314966;-22123,2916324554;-33942,7127315996;-1460,24005591051;-6,95540790500559;-1725,40618722401;-15396,1844315556;-815,264625397418;-24931,302732432;-10384,2577106901;-11090,5188269975;-2322,05195849846;-23381,6201654102;-2085,59949776159;-1358,72982656866;-24307,8827510661;-14639,2861359911;2119,08567295159;-136879,307389603;-419570,854967292
"Itália";-40839,7751668337;-30695,9963982394;237594,577475619;-69925,7966932493;-269408,107500742;-13724,2693546957;-1338227,71107655;-15641,7544661228;-121134,545871752;243557,265105276;15317,4315499044;-112087,509148151;-6120,46075516021;6329,56254946752;206838,717140098;-5745,01714267279;-198604,724778622;-66827,6337783786;-156486,01103815;-1069165,73419097;72283,9096314965;0;-130605,848174348;-85803,9281241392;-9812,61777181306;19305,1562911471;-4713,41950276086;-77906,8970581856;-17993,810021299;186167,544639346;-223100,977972272;-94406,1282291342;-313022,798149877;-245018,70824655;-39175,7531555556;-41614,4977145714;56874,7667756085;-270632,149958763;-61303,7117958177;-673650,724093783;-4941714,0538877
"Japão";391085,753321724;-7572,87973888554;-30168,922772206;-8205,68297525133;-312902,80527434;145337,523341397;-14447682,8773551;-8187,01019225116;-14678,5689226269;-344629,415288528;54937,9570952515;-81795,1185099169;-4414,25909930651;-13006,6624155325;8790,3362237534;-237237,773512273;-31053,6785899238;-21642,2834019234;-1923767,03862439;-2067191,02102962;22123,2916324554;130605,848174348;0;-927079,789342216;-1952,7512897308;-1332,77417161251;-474,531767761334;-194366,595904386;-2748,18879499664;-99354,7189427672;-34398,1625546184;-31362,9030347211;-10283,5640322314;-515655,164755006;-7653,66274344706;-5880,6877485789;74025,1066754098;-114156,173550853;-913447,127067907;-2430272,64259772;-14496907,6847736
"Coreia do Sul";243036,899689136;17542,1855338333;24427,0433036269;-5625,97594114316;-97432,0947126392;89108,2441452942;-4289288,90958088;-672,373498986319;-10266,7409584658;191160,013114619;5005,3214714819;-883,064709902334;-1875,72254585083;25683,096963037;49572,563078726;86478,0095263344;-18421,905461572;-4221,18370947205;-293593,159984536;-482154,668349937;33942,7127315996;85803,9281241392;927079,789342216;0;-1215,13500552513;1642,91325047613;-895,643627326649;-48925,4710156172;-349,199803676701;26533,9476889035;-34082,4261969376;-7062,42845085623;-25372,1629507817;-162219,956061541;-901,637652429291;-2461,3291830372;42177,3735531313;-44246,601033532;-118703,931737991;529506,956175311;-3743487,24428347
"Lituânia";4462,29984953441;3466,88650963695;7799,55667920024;-463,64948597305;-65,1289148926642;1589,28580381607;-3167,22488375582;34,8411514046819;3384,05874750279;63061,6030135595;26319,7738281292;2753,94999157291;-31,9412905766067;10613,8738028152;9662,44952630078;17195,2547970816;222,77266439977;-112,650218155874;-69,5599454756278;-5216,00038977628;1460,24005591051;9812,61777181306;1952,7512897308;1215,13500552513;0;369,248667251928;2566,38562263768;295,590869471923;18,0056313702748;9046,07472248896;-1850,52688448212;725,386214229446;-30,2054936425509;14820,9164914159;152,598485752228;230,330156659798;13283,1832333167;1098,67605912452;423,132083996625;7365,86591062577;-49516,2603821308
"Luxemburgo";-253,370562809203;-2529,61962758016;89316,660211588;-194,442365076999;-1544,99937775474;-2131,7021501337;-9722,70446026427;-43,5375332903686;-6339,78068810295;12782,3439541465;-15430,3363757682;-5916,84010595019;-143,436689035237;-1296,02110287746;-7204,45268277153;26,5099436836208;-479,19105064456;-822,298615064161;-1888,83402660099;-3303,40599394682;6,95540790500559;-19305,1562911471;1332,77417161251;-1642,91325047613;-369,248667251928;0;-48,3433806026426;-1183,13718334819;-10,9896451339709;9722,61025536844;-3333,334463123;-2082,16079284355;-540,623294860374;-2763,52167628769;-210,673037791141;-721,321236234545;-2213,90231510449;-317,586429872484;-1961,48786510289;649,360260538866;-44982,1823958962
"Letônia";81,7182866421122;1409,90861710413;2724,45886611991;-882,013625875697;-597,064114498397;769,614716665974;-1355,12894168926;13,0871978064364;1088,39471000472;30937,2408856888;11699,7260990296;992,964892886313;-1350,41613760115;14637,1569951821;3729,46054331896;18589,5608968421;85,8129099531242;153,785978163771;24,8005707705821;-2336,74107377901;1725,40618722401;4713,41950276086;474,531767761334;895,643627326649;-2566,38562263768;48,3433806026426;0;-8,95868311521663;5,87808224635412;5156,74931686243;-1869,30354747556;127,069100760447;-35,0657598020893;6527,44579650341;228,053434427554;246,791468104552;23199,1166844821;-15,8466953601243;229,588715748484;5474,26454871173;-9948,58696840573
"México";15861,7800001717;6279,53420016881;8733,49134605217;-1015,95351689961;-15794,0880254295;13966,7978404713;-226900,126323908;-1,84184202766725;-6412,89475565467;204686,849735995;-5055,19718446942;22929,72381031;-102,541214331249;5625,05147442263;63459,2355998614;33462,9293435531;-52,5148275602537;-722,496934254457;-39500,2446744463;-112872,760654538;15396,1844315556;77906,8970581856;194366,595904386;48925,4710156172;-295,590869471923;1183,13718334819;8,95868311521664;0;169,922335909409;10088,4469275317;-1979,58132326418;-1665,42181003977;-3005,69074649648;-11462,245463587;84,658520171517;93,4992885501877;24214,4360261584;-2622,82635238546;37898,5428094098;2117923,24918028;-579676,310103277
"Malta";205,231027407987;31,1924702473552;757,443638664643;-340,091523176189;-734,567284278261;-909,910294734788;-8731,19870678692;-86,7497129046161;-1995,62190870822;8276,92677215453;-3502,69142005488;2007,37085943128;22,0256314121506;137,55172859951;15266,096468691;14686,2617646436;163,837106819512;-187,879367697631;-225,123742966886;-5037,1957907756;815,264625397418;17993,810021299;2748,18879499664;349,199803676701;-18,0056313702748;10,9896451339709;-5,87808224635412;-169,922335909409;0;1581,59537981195;-162,169207295201;115,109764012198;-975,475342899772;-666,008258365439;-57,5260018413307;763,448412564285;295,682479346348;-533,249634364257;-1242,4587874495;586,437883710265;-22876,608892174
"Países Baixos";-41539,4135483821;-35679,9998969079;-295782,400541328;-14417,1346810468;-191174,829486179;-5239,97179652855;-877477,247833903;-2750,37454676902;-29136,8411660134;18064,0259277644;-44961,1096960252;-29326,1510006013;-9033,43631314603;16292,7556391141;-9155,9467410564;-114973,108698624;-41259,7047690542;-16787,6220580241;-195103,61420595;-907267,261367945;24931,302732432;-186167,544639346;99354,7189427671;-26533,9476889035;-9046,07472248896;-9722,61025536844;-5156,74931686243;-10088,4469275317;-1581,59537981195;0;-78564,1148306132;-38406,6989887274;-30596,1563543812;-63965,4632134444;-13505,5282298043;-5353,98714936886;12881,7788216189;-119420,682226417;-21499,1583832719;80256,7224129048;-3305342,93090196
"Polônia";3228,19811039952;51654,8450571699;55499,4658998882;-568,902357128892;-20120,9472471471;11391,9188404416;-159991,699013871;153,154459095987;10745,4603787255;624541,260308823;46244,3155493706;44092,7149475553;329,016129898872;34740,1363419676;141282,512576664;119369,63895444;1064,8431414705;-1919,85546296886;-27143,9253487312;-164022,731002794;10384,2577106901;223100,977972272;34398,1625546184;34082,4261969376;1850,52688448212;3333,334463123;1869,30354747556;1979,58132326418;162,169207295201;78564,1148306132;0;2153,51288980622;-7034,1178534097;81215,1133504159;3584,84019813371;6507,02902285023;61052,6382986753;-8145,64995539557;11000,9644164057;85523,6404099105;-624395,720040277
"Portugal";2102,30924414741;589,710916554814;26110,9157766308;-1341,44256962553;-61806,7735382327;3423,93490832084;-58497,2285912934;-224,051709539289;-8252,29514426531;106704,818420585;-11982,5186546213;276046,843122188;-205,060789117912;5236,19667694727;119970,513691956;55324,606831521;-1482,79002959663;-1254,48955005408;-6064,89720277874;-101316,143498083;11090,5188269975;94406,1282291342;31362,9030347211;7062,42845085623;-725,386214229446;2082,16079284355;-127,069100760447;1665,42181003977;-115,109764012198;38406,6989887274;-2153,51288980622;0;-1281,51882075855;-14032,3699266924;-215,545410336579;14,1130601713711;9180,44237057197;-7732,36829670472;2118,78104686438;6042,15979866676;-726602,347682541
"Romênia";10515,5251835343;42667,530508507;22173,5198518724;-2471,29731011485;-3913,61467319496;11226,52571665;-23923,6404139119;3877,01981967255;9103,00261944091;268737,723354779;26535,7960446055;14151,9512196287;36,5341716841171;2623,8252349092;91786,4312872434;57707,1952661929;22390,2141358986;18888,8625819737;-113,826671831833;-9826,73673245167;2322,05195849846;313022,798149877;10283,5640322314;25372,1629507817;30,2054936425509;540,623294860374;35,0657598020893;3005,69074649648;975,475342899772;30596,1563543812;7034,1178534097;1281,51882075855;0;24393,0987366017;1904,34413544755;3931,42476391287;12778,6005164087;38533,3913938243;3257,22230103021;57762,1957289245;42658,4513815774
"Federação Russa";13991,7238554639;61125,7672656458;69680,2110068498;-37852,753279829;-69402,8660533752;34651,504455664;-626600,599664991;7151,4561409179;21056,8951670245;621111,03459941;141325,36156154;43604,464012491;9051,25798746086;210182,516153169;157640,770717828;168460,001827227;20212,9933310357;35455,8891518152;-33877,8062683675;-685452,997152522;23381,6201654102;245018,70824655;515655,164755006;162219,956061541;-14820,9164914159;2763,52167628769;-6527,44579650341;11462,245463587;666,008258365439;63965,4632134444;-81215,1133504159;14032,3699266924;-24393,0987366017;0;9587,53984346129;13747,3109902766;95375,864449931;68829,693642616;11870,0584145366;277955,946379145;-2197195,10660694
"Eslováquia";866,553064402463;30099,2046783995;8674,72661705785;-918,536732942145;-999,756380233467;2625,05016875945;-29397,3985560611;148,416719173299;-851,296161001781;115701,063877267;1992,49925227342;4821,82140590524;-145,239833206007;4924,53962561971;22453,031303063;15775,5097035976;481,613031698237;-186,805822812592;-2495,8394670513;-35267,4149984311;2085,59949776159;39175,7531555556;7653,66274344706;901,637652429291;-152,598485752228;210,673037791141;-228,053434427554;-84,6585201715171;57,5260018413307;13505,5282298043;-3584,84019813371;215,545410336579;-1904,34413544755;-9587,53984346129;0;1516,0196022744;6076,22860033919;-2028,39738560333;3051,06239345563;15831,8997290458;-111590,412316629
"Eslovênia";458,294660093025;20233,1518314561;5344,24419644371;-853,674804628898;-6473,88039253654;984,958265177899;-17650,0187227284;-102,827790060971;-8331,90857953072;39494,4652945933;-10151,21479692;8107,51877276758;-64,87680344977;1525,9484803637;33716,9259003118;9022,47662079795;-470,715642064598;-5680,45415475192;-1338,44222490925;-14692,8185718806;1358,72982656866;41614,4977145714;5880,6877485789;2461,3291830372;-230,330156659798;721,321236234545;-246,791468104552;-93,4992885501877;-763,448412564285;5353,98714936886;-6507,02902285023;-14,113060171371;-3931,42476391287;-13747,3109902766;-1516,0196022744;0;4335,20146327081;-1738,67660676433;949,729385614318;2852,51602646134;-174243,576084426
"Suécia";-55459,8174264364;-957,378436334431;-30791,0753556427;-5936,25759361895;-75751,8550339707;-37531,935228119;-311479,497804047;-2337,46663833003;-18972,9904962199;168098,488160474;53998,446391207;-48109,0730791843;-28527,1676185698;-9232,15722062136;17817,138179494;-12266,7347898355;-14217,2807208988;-11405,6016103323;-44290,9491174267;-124446,530649079;24307,8827510661;-56874,7667756085;-74025,1066754098;-42177,3735531313;-13283,1832333167;2213,90231510449;-23199,1166844821;-24214,4360261584;-295,682479346348;-12881,778821619;-61052,6382986753;-9180,44237057197;-12778,6005164087;-95375,864449931;-6076,22860033919;-4335,20146327081;0;-57042,155618611;-32955,6347889396;-243719,744774098;-1699254,06378484
"Turquia";30984,5988146284;44328,1822537531;84814,4219622243;-29322,8702194887;-12262,8964564835;19520,597255764;-271847,8436892;162,263463189927;-164,582435467208;658293,01307601;-2256,7984360847;82515,3272812337;-139,034206191713;19543,8431154586;226254,799025094;203153,795838766;7485,47105962397;3772,86774158993;-21202,0000751331;-219050,111786296;14639,2861359911;270632,149958763;114156,173550853;44246,601033532;-1098,67605912452;317,586429872484;15,8466953601243;2622,82635238546;533,249634364257;119420,682226417;8145,64995539557;7732,36829670472;-38533,3913938243;-68829,693642616;2028,39738560333;1738,67660676433;57042,155618611;0;17398,0562648061;309500,928465267;-1288089,76316307
"Taiwan";123282,764395746;985,133205765724;50335,1501350331;-1617,24750469189;-49434,80602788;-7774,54860940514;-2052689,36945083;-1805,31208147144;-8699,06550549461;112991,529055434;-9496,77343965942;-1109,598526098;-495,564094539595;5166,121063358;51340,299650512;7711,79331679727;-5591,3126422172;-2824,0796264503;-257669,23717497;-432806,333685634;-2119,08567295159;61303,7117958176;913447,127067907;118703,931737991;-423,132083996625;1961,48786510289;-229,588715748484;-37898,5428094098;1242,4587874495;21499,158383272;-11000,9644164057;-2118,78104686438;-3257,22230103021;-11870,0584145366;-3051,06239345563;-949,729385614318;32955,6347889396;-17398,0562648061;0;-91770,5410091574;-2397944,58176599
"Estados Unidos";-297830,771398047;8824,79135579721;16821,1026826334;-30844,3063772052;-908013,782725985;1505884,34335827;-16677911,7350017;-9993,66763151022;-23640,1935354416;941998,066455655;51128,2823044506;-24612,8349191174;-5089,2015712817;48578,421753718;329708,016584967;523101,826343873;-26168,6074690847;-13221,3872594722;-1428958,19420706;-9030532,17074927;136879,307389603;673650,724093783;2430272,64259772;-529506,95617531;-7365,86591062577;-649,360260538866;-5474,26454871173;-2117923,24918028;-586,437883710265;-80256,722412905;-85523,6404099105;-6042,15979866676;-57762,1957289245;-277955,946379145;-15831,8997290458;-2852,51602646134;243719,744774098;-309500,928465267;91770,5410091572;0;-26991918,0090561
