"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Germany";0;10102216,7663677;826606,673253548;27244658,8766689;620504,26044536;29795578,8199526;38829793,5199924;2652386,6285;14,6395676643687;9,09478503701412;18353000;1163030,94619884;18353000;7366710,85954425;809992,8508;716671,296787909;2,3361e+10;16618000;6797293,47413234;747383,6321;660945,871686224;305213,2552;2363642,6093;1489355,68230116;174233,565360369;0;97701,4054136519;0
"Denmark";0;1233115,25097849;81065,7470441684;2900108,88526259;60376,7519343971;2937142,19752715;3643776,67420742;226298,88603;16,1016111839118;7,02621614366155;1407000;111137,525249122;1407000;496394,262339659;70648,874471;483997,786874095;1924566000;1309000;466939,5740269;66456,762001;456582,885914152;34671,727496;252715,376662;115161,360780878;17648,6171991395;0;97097,2463734848;0
"Spain";0;2899014,76785379;178533,53781875;12657309,3383082;226425,59974779;6818082,47570712;21400902,1245193;1233445,0205;17,3505115905726;9,53591587486783;8966400;493627,67705659;8966400;2746549,3861429;288021,56208;273072,232355311;13629278000;7764300;2486775,21972497;260779,9033;247825,311488495;164019,16132;992570,3570237;739817,34344341;54726,1672492067;0;121752,082039411;0
"Estonia";0;209208,624904524;4366,06875073848;364547,929408153;6280,85245248291;37785,9987588163;689989,105731545;13775,1878769156;50,0892700627208;25,2962594596525;361100;5275,84398282401;361100;72503,4531300448;2866,17289191265;3086,07323778311;641156000;328000;69137,4997031847;2733,11158171267;2969,06555337183;1975,44952623556;8621,28226721379;8499,34389409164;723,260863324532;0;81856,6349075984;0
"Finland";0;904810,079381168;64932,2000596608;1964680,05036405;46879,8046280549;2168151,16100164;3458259,75863356;216814,2578;15,950333680655;7,9176928591373;1318000;97110,2961740433;1318000;457563,287668371;57789,97693;53763,9454560742;1841100000;1149000;411788,935564324;52008,7029;48955,3150361282;34686,52467;164811,7744;119703,961625957;15386,5698808681;0;111260,665174066;0
"France";0;5282815,65961273;409316,41049633;19878569,4474762;424978,204795335;13634237,5121264;26319350,2636139;1758875,8439;14,9637339979923;8,12477704906965;11962000;797942,626883067;11962000;4245364,34823825;522520,71935;476681,233162435;15033113000;10694000;3885221,41114161;478194,21846;436057,082209616;237425,05885;966583,8120022;960933,217016933;70608,5362256945;0;116360,530761804;0
"United Kingdom of Great Britain and Northern Ireland";0;3758818,91144107;349556,101023154;23486467,6678769;415215,039553716;15696684,1785928;23297466,812186;1827834,153;12,7459412955755;7,48953186445482;11937000;888976,141521181;11937000;4598717,56211216;614019,36;401606,695281245;16782795000;10300000;3986794,5328076;532315,5846;348326,361515528;209371,0764;1757126,673;938858,011478819;63876,8463074085;0;130545,732842217;0
"Greece";0;333250,451675411;27193,0763822211;2406027,0238619;49916,7676046603;677712,983809098;3660536,38839374;188862,507783181;19,3820172746839;13,3805794719917;2125850;99067,5843991751;2125850;667058,276051264;49852,7195662606;47017,6866924358;2446749700;1304800;457697,214235611;34206,0831665524;33669,9870433383;45016,7610539419;108811,330605445;89794,9233840063;16562,1776964841;0;112405,427581791;0
"Croatia";0;422507,854894294;11978,1291744668;614325,023210623;14546,4124791594;34143,9061714827;1529191,63337389;40991,2790729468;37,3052919537493;25,0051815292158;991080;18136,1543127978;991080;333890,852458606;13352,8665676149;98048,7642474762;1410080000;728860;243745,947862119;9747,81757042349;72582,7919137027;3347,19388799962;34834,5628812634;22855,124760149;2524,18183899286;0;95992,6822336288;0
"Hungary";0;1485218,89770306;50010,2861948916;1603680,66315181;50443,9834744196;91836,0171438086;4443913,07613106;124883,91942075;35,5843498245674;17,0224351638609;2476590;48461,8662456039;2476590;450783,820572008;26481,746955279;6679096,80906001;4174423000;2118610;401278,791337206;23573,52443845;5937192,72785444;17700,6871072045;137834,481185188;76422,0531751461;11108,0170854101;0;119248,427306769;0
"Indonesia";0;14657706,740519;80543,8178901358;6604883,76330195;64497,1015192863;-7067675,38377126;114197695,273623;380780,832890761;299,904000962109;252,902618003067;72296946;174811,295092492;72296946;18152664,6281284;71777,2902924565;1445136232,63573;57476541000;29469421;12691412,511608;50183,0017095912;998497073,207668;100186,256157839;335332,341184774;205969,537798269;19214,5735897508;0;181054,280645107;0
"India";0;35282557,9012825;84506,845974954;9565477,16058664;112051,085808731;-27408089,7271096;588809558,622392;1024725,32158855;574,602331197994;625,391099367716;368905050;417275,005062796;368905050;121026094,956187;193520,654640827;14063940,3054817;372352808000;160944349;53161631,7911628;85005,417961513;6107161,01624356;192490,524180104;1091402,34637599;607450,31652575;82009,6380603376;0;144674,158915208;0
"Ireland";0;892352,640136102;97738,524699099;1764251,71731987;57106,451306075;3366402,52541364;2393754,4858335;215928,601;11,0858611353366;7,05877866791217;980520;93267,2418068127;980520;347318,890232588;49203,82215856;45055,0907225585;1423946000;778710;283766,325810404;40200,4849791297;37009,0258894614;36720,1752624854;98541,4048184183;122661,359193187;21784,5909120646;0;122403,544206223;0
"Italy";0;4787853,04849995;333878,921775398;17104806,2550313;310345,721378862;13761714,5646145;28624343,4421041;1869505,07576;15,3111878717246;9,51865144897031;11578200;735628,997248252;11578200;4213528,38943255;442660,22472;398568,902757473;14862870000;9036500;3403485,93709347;357559,67695;322298,428272114;234464,45246;1376633,8100298;1133876,07851175;86192,1593236411;0;121196,467551223;0
"Japan";0;7232144,61270547;531754,68196605;46475610,1643324;424158,016855674;45849090,8550589;79224451,2400702;4610009,1177399;17,1853133511612;10,9515982319756;31343205;2022901,65278095;31343205;15167848,9835714;1384989,53872189;144923132,322472;49026721000;25897355;13546793,4211128;1236969,53943763;129245764,49194;617990,946963137;6091589,50762987;2587107,46495895;359244,54184304;0;183564,035986484;0
"Republic of Korea";0;6043976,50014973;262061,407708661;15197247,4226785;204255,524852751;12702116,9958575;32011700,7246845;1085460,33733555;29,4913592174752;46,5488581604084;9593409;391836,221045512;9593409;11057586,4694382;237547,963718755;312262459,406933;13887373000;5875455;7649169,67467671;164325,613494482;220715634,172503;127984,067250473;951519,269273163;693624,116290037;119364,237604662;0;227349,105330699;0
"Lithuania";0;338654,623305086;7108,99274588789;573529,704580581;9678,09955774454;77151,2619897296;1481438,38357762;23599,39519;62,7744216176083;37,9845505612431;904010;10956,8096514183;904010;234271,997978952;6167,5600873895;6539,62928547464;1311256000;707370;198897,756683102;5236,28037568632;5679,37559367436;4407,04569620929;22482,4634884661;12642,5855385817;2016,81483181476;0;114298,698194819;0
"Luxembourg";0;104573,449743009;9935,68875544114;278640,231445094;12944,0918557323;-10626,5228889191;242011,106721476;22231,7902780208;10,8858127795825;15,1119797037396;126090;10248,1159275579;126090;104285,548411909;6900,85286351349;6797,36049206223;190981000;118710;99424,8426091682;6579,20699725162;6509,05017830315;2516,02135107374;18275,5133786974;11983,6743504629;1676,24776581403;0;86857,1449330176;0
"Latvia";0;193707,966187139;3540,25324874566;409944,529319033;6167,90427383689;54918,5698453352;1039054,54833353;15863,6691498395;65,4990052124255;37,6515263350214;542250;6186,75606806414;542250;123608,592406205;3282,9636521596;4083,82920008119;865604000;453770;109226,973071977;2900,99721589188;3675,79800512812;2467,50540966076;14700,1618563734;9676,91308177535;1480,94844718649;0;77401,785229714;0
"Mexico";0;5203834,05567315;182769,830389837;6449628,91219855;176612,079739446;1623834,39396575;34371006,7187129;795691,596761298;43,1963927464022;58,3003353647465;21860403;385117,944256813;21860403;8908980,52423057;152811,822925083;2390794,74921422;32089845000;15540004;7240327,56342049;124190,152906026;1951756,01237084;220469,618961925;570008,248485239;410573,652504485;54798,2511017717;0;289231,873401634;0
"Malta";0;44594,5226877881;2027,92767878894;123403,675559762;2941,22707344036;22739,4449053761;138419,531660834;5711,28736527337;24,2361350091529;24,8648686119297;71690;2300,63925319679;71690;34013,1697709548;1367,92075203791;1342,87633291145;122351000;64720;31159,6203597625;1253,15845605605;1243,4899415058;811,042801143729;4980,14114153336;3410,64811207658;360,455133054069;0;97590,6084306308;0
"Netherlands";0;5441133,65843067;241030,362692382;11664653,5760076;170957,79598268;10525448,0420146;11937074,266371;579045,4012;20,6150920836827;35,9542470302954;3560000;271047,796061166;3560000;5776888,20609889;160673,3191;145301,341028878;4339766000;3084000;5130052,40087621;142682,7934;128944,636273963;80661,9394;499121,9478154;307997,605138834;36702,7565585965;0;124565,391041923;0
"Norway";0;549765,037128207;99137,7022235897;1925256,80882597;48687,8722885356;4472731,568405;2552396,29306728;254099,969872;10,0448508291954;45,1281414090178;1298000;148283,133522766;1298000;3020719,58560431;66936,4944198809;609954,070742121;1,638e+09;1184000;2799253,46081041;62028,9994981058;568466,348048551;72736,170339699;292369,319508757;105816,836349234;58530,4151896116;0;89519,3471986215;0
"Poland";0;3034381,43724585;76803,6052155632;3050050,74313821;74619,0241984325;149786,13590147;14692155,7546271;297918,134873281;49,3160839667461;36,4885712031286;8932700;123086,835579044;8932700;2310371,96563086;63317,6879623275;285440,420682843;12539799000;6120500;1913895,68360924;52451,9218073724;237657,742009687;46376,776216925;191360,480874044;174831,299294236;13329,0448710223;0;107500,609196017;0
"Portugal";0;933992,865872896;30529,8079243775;2582928,72613826;54197,3804076708;195925,067541655;6503443,15264882;192232,80356;33,8310789428764;23,2178139092812;2856750;80514,0222269786;2856750;1244593,65468307;53605,118016109;48653,4719655344;4038672000;2158710;1052193,10544387;45318,3538103585;41782,3329125567;19016,8737338911;130575,769401456;111718,781333021;9097,338861336;0;97518,0149826863;0
"Romania";0;1910671,58554597;20049,1117503298;1326266,51754856;27310,9445215428;-1030226,93667344;12202342,2808519;103304,174988798;118,120514317791;35,2289106807523;7067000;45111,6249440409;7067000;752659,191024145;21364,8158992145;134739,136963032;8165643000;4230100;636470,193478241;18066,7009333894;120200,892211738;20776,608710192;97548,2295305904;58192,5500447569;6274,18084782883;0;105880,033671239;0
"Russian Federation";0;7845354,40629644;140966,359882971;10991962,836591;102411,945900343;5513559,23031598;77195836,5009196;645876,92527605;119,520969831715;132,614154132984;51481534;304031,549441825;51481534;21674028,2874859;163436,764568521;11000210,7171373;80111916000;43804497;18382468,3433923;138616,186662539;9484148,47545925;120364,272143936;939163,139796034;341845,375834225;138689,768075186;0;162110,51899918;0
"Slovakia";0;695685,037811015;22073,7400726169;978522,500797567;24835,265660926;113300,579259749;2269896,09861679;61751,6714904643;36,758455987176;30,6866221904243;1176860;22233,3722616352;1176860;296159,561898803;9651,09682196366;11509,0287816906;1751578000;1055170;263475,744896553;8586,01325559937;10171,3069284071;10379,1953491578;94099,5225926477;39518,2992288291;5423,83917701281;0;105040,650150133;0
"Slovenia";0;348483,518472413;14172,6405669601;629074,660406892;15385,8081543116;206111,784195163;1156044,64908918;39545,7038503891;29,2331286721506;25,1628356538406;556570;16676,228339797;556570;275790,658726911;10960,2376505136;9951,12962063607;731223000;439360;235630,737248301;9364,23622877084;8527,97152989173;4495,78781808856;41854,9023506016;22869,475510592;2346,08100248643;0;87584,0746491741;0
"Sweden";0;1269892,85118515;123351,746588704;3282232,1512337;96950,2646807949;3633191,55192905;4645477,7653183;373938,32784;12,4231121002017;33,3274819529563;2392000;179065,680609356;2392000;3271394,18002041;98159,0563799022;845874,494598191;3678040000;2273000;3107965,73352724;93255,3421801959;802230,813470536;72876,3073500978;322307,17827;194872,647230644;22400,2968661673;0;93928,3533756433;0
"Turkey";0;4286692,42132889;90843,5817163866;5184251,00185085;86332,9555503561;1174477,07335897;29212251,6342311;481077,501679927;60,7225478893144;39,0499924056574;14702334;202594,074589127;14702334;3389611,682989;86801,8525529324;184746,137169659;12657924000;6599542;2005089,41978862;51346,7300827985;106566,54535972;100284,436540089;644571,624374796;278483,4270908;53134,7190987715;0;132531,018106783;0
"Taiwan";0;6326229,40224467;181297,723519122;9362760,61257;159940,281150098;4347717,40354691;22929198,6307149;496158,368739154;46,2134674639933;44,5280655088346;9159956;165902,065811007;9159956;11630382,8641833;261192,188146502;8902528,48946113;8291841000;3814049;3845917,98414546;86370,650514391;2765079,42126128;-106620,557005338;455772,584549584;330256,302928147;83305,3490435372;0;228935,182321846;0
"United States";0;8179239,54264257;680963,414875871;105315215,683986;1343269,06407451;56475394,7890813;119874939,214509;8503938,10697368;14,0964030672101;87,7225561832505;49037405;3949826,22057675;49037405;217448923,407129;2478825,6620439;2875488,7479963;82029090000;44389194;200534795,495415;2286011,76505279;2644492,43827779;1431100,95487612;7438068,42752059;4554111,88639693;404057,224068713;0;136191,932915827;0
"Rest of World";0;234369129,882835;1331302,77548081;67739094,0718832;1284944,99964294;-163784017,332858;1412658355,2143;5893235,09770797;239,708467724921;57,1681242248755;900486626,658417;2246502,99383557;900486626,658417;0;0;0;0;0;0;0;0;0;0;3646732,1038724;173561,246958948;0;165146,918056328;0
