"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Dinamarca";-41292042,5776477;3765656,91081157;45522416,4651013;-20500803,9696166;-54004126,5569825;-38208789,7036185;-353460594,103549;-3089213,51483429;-16608162,3963336;102844837,653702;0;-49335006,9122835;-13491013,2607636;-27885659,7649226;-1753884,88620102;-182006706,68074;-37063976,6647234;-16427130,9563048;-96828613,2394147;-250592997,157682;-11012096,8327473;12493079,1868343;-223275302,606974;-15734394,5507838;-23947800,7677844;4722402,4107209;-14479003,4726146;3188601,79481621;-1481327,82287386;95235273,742222;-90305267,2783888;-13293408,4227136;-12262736,2193464;-107290260,255139;-6917357,49402009;-1623360,29172028;-96045626,0265057;-31731201,5179909;-5565662,02660672;-292109794,881552;-3505597662,4971
"Espanha";-2922204,51288082;81548467,7118521;228121008,03971;-26218360,7071803;-412141322,579857;13003066,2706932;-1240335890,72449;-10248144,7152714;-34855373,9279369;1242919994,06921;49335006,9122835;0;-4221209,02533555;62064211,5908763;825793317,748972;86961818,7175725;-103921946,091179;-29637789,1660631;-238606809,201539;-1374322034,30134;159974282,244936;454818159,367259;208766897,000108;64868159,9728753;-5326387,61229002;6666643,77067497;-3521485,01184176;-33738411,8098553;-5394014,26730194;145167071,010703;-82221016,8625535;-732221228,21229;-58202579,3177816;-145976104,442895;-30522315,4704115;-19347940,3957883;86819386,5665016;-132060376,742643;7477256,42533601;-28753504,6377754;-7905213426,70224
"Estônia";150773,493879315;3407959,47906513;4868374,25717869;-730530,103262253;-1461822,06007545;5683731,8554871;-49321365,4953486;18023,0528197198;2474964,36887222;39206596,0960874;13491013,2607636;4221209,02533555;0;60522571,2324039;9335426,48761824;16549456,4101567;736266,651457922;1206502,91836238;-3463705,53212374;-14469622,0279664;4703980,56796816;11837380,8886497;14905790,3447733;1871032,9904644;1772888,74960045;327347,287612924;5784684,91740322;780533,604606934;110885,719128061;10637619,9123181;1126182,71177236;607910,86250735;-495107,110896675;-66066937,5861435;244297,595624625;459544,889741429;37470904,3722779;-380548,795788209;2020629,93736808;13295486,5294342;-257529069,482037
"Finlândia";-27199818,7067979;-24496416,312214;-779161,584762603;-6612530,01967402;-92880701,9875834;-29366800,3154684;-335133577,985064;-2322634,50669028;-14782721,7803931;-63187578,6120034;27885659,7649226;-62064211,5908763;-60522571,2324039;0;-50485996,5581538;-204275585,698592;-21671700,5913634;-28540981,5320922;-35108844,2812524;-121883555,395626;13345186,2313884;-41849153,8975331;2019220,53904134;-31302188,5781132;-16981754,0430236;991839,236136138;-28067581,8655567;-25299089,7345698;594267,837615998;-54566902,9474108;-66361506,296048;-14798033,8557712;-7555754,43934198;-607432827,818755;-6821189,19227537;-2908708,95077876;-42758719,7616121;-32966350,7906489;-4545025,15783065;-208817936,804045;-1321942431,61502
"França";-86262976,8233823;-11997814,0566573;-145600815,461206;-79895862,2677893;-623319353,023905;-240511504,315081;-2879129502,84925;-23587969,7583666;-128418834,033705;782101830,302439;1753884,88620102;-825793317,748971;-9335426,48761824;50485996,5581538;0;-593049815,814747;-215506093,456069;-103938755,426018;-475337080,633272;-2568042307,75369;279449896,435968;-262053426,158419;4622118,26910329;-143490905,50529;-20266841,2032514;11702443,5002538;-9926107,61013371;-168799324,982314;-30537707,2792855;249451342,375034;-321503640,102836;-274500006,664904;-252386265,224108;-466347118,977252;-45468537,1077975;-66396654,4340111;-37948219,5833495;-333560337,369904;-164629652,219876;-1038649125,78505;-15489741418,6482
"Reino Unido";-222409477,743679;117203667,006907;644439181,751353;-50321958,3551026;-424417446,782828;-145948452,042196;-4518712526,08609;-33730964,3238469;-91462063,5654013;1124339829,33582;182006706,680739;-86961818,7175725;-16549456,4101567;204275585,698592;593049815,814747;0;-84071220,4423366;-68196147,3813252;-859986914,324059;-4850679024,98584;-437515560,622234;233851495,032536;664217611,796262;-104204514,471808;-28684838,3245555;10636638,8651353;-15654714,8893429;-88666016,9698541;-13017464,5191155;367697393,776371;-169910987,794615;-71178274,8006889;-152562659,164888;-287249071,513666;-36059283,6489889;-12343844,4944664;11283041,9012727;-294068598,35627;17231539,1356237;-1446564647,54644;-14429190605,4744
"Grécia";1626537,78743612;25989685,8743959;85097971,2286782;-72060139,5758525;-34132217,7711518;4485903,86892697;-233929054,253444;-6573329,3357073;6012109,57921732;428424930,116175;37063976,6647234;103921946,091179;-736266,651457922;21671700,5913634;215506093,456069;84071220,4423366;0;880560,05341618;-43341777,6056067;-316629000,92337;20734039,667175;382711135,048937;65193557,339161;81813383,5653579;-1122691,07488872;1770298,69139859;-98851,7341283059;-680069,662014598;-698519,413237114;99403106,5043533;4820252,2982504;3006863,18102467;-90689133,590141;-97795624,6655505;312596,27054641;1778057,32875332;30564920,5143854;-22196688,732504;9579152,05462943;58928847,0337159;-1795595921,51135
"Hungria";-271938,76530834;176674589,534153;44431083,4192217;-5399619,45184701;-39743346,4523427;5884246,90515068;-166912982,914795;71193,2674628932;10419948,6259685;447283124,55558;16427130,9563048;29637789,1660631;-1206502,91836238;28540981,5320922;103938755,426018;68196147,3813252;-880560,053416181;0;-21461679,7207684;-92660832,1499656;11282697,8676178;215679089,32308;100980944,673857;19410762,9937822;-367099,721212435;1918184,02639639;-632386,66125191;385158,736698842;1148806,41281966;43118773,2776267;10440094,1178242;4489020,68666209;-61365602,1745492;-102435911,000466;9872305,98998174;10588764,4046814;25085431,279851;-11189385,7794533;21209442,523182;16704097,5641553;-494074844,079428
"Indonésia";745688246,219249;56142579,7233897;251967342,08835;1595879,32612976;41887403,3418509;315985338,093783;131225590,614468;7906495,20635047;20502047,3276134;1010011619,49323;96828613,2394147;238606809,201539;3463705,53212374;35108844,2812524;475337080,633272;859986914,324059;43341777,6056067;21461679,7207684;0;-1242378420,8306;27443655,0136666;350980432,183289;3336642164,4365;502017450,450688;2344337,01875224;12596664,6186137;388990,596075701;131989726,802118;1196018,9919193;533464770,086158;60941805,568715;24836255,1748204;7518509,33412687;48855768,9130853;10962849,0073416;4553621,26712957;71889549,5860555;91703632,8868474;326443260,849434;3896703840,74432;364728730,84894
"Índia";922985718,974697;260388364,850265;1221610805,20136;36613775,2902723;321424589,462737;2382494677,28146;950637240,56576;65636825,5264168;138512318,977425;4469794485,44469;250592997,157682;1374322034,30134;14469622,0279664;121883555,395626;2568042307,75369;4850679024,98584;316629000,92337;92660832,1499656;1242378420,8306;0;218373946,132128;2483725245,48997;3946141274,68093;1525779420,04311;32016484,2628932;9589238,62497839;15490056,6728585;568664002,072836;15662809,3605225;1676936717,39881;327538182,409231;232839077,719796;46006896,1579643;1423438612,55365;53710159,9226097;44404968,4723504;372549196,12969;477299932,328402;693789679,036861;25247579716,2643;11924857986,3517
"Irlanda";-54082777,8930844;-54012324,2454669;-216754914,796974;-4815427,02722343;-45495459,0297172;-41280796,4208329;-291624271,240192;-3126678,79012478;-21797339,3077674;-1083224434,6202;11012096,8327473;-159974282,244936;-4703980,56796816;-13345186,2313884;-279449896,435968;437515560,622234;-20734039,667175;-11282697,8676178;-27443655,0136666;-218373946,132128;0;-197825343,529077;-203073511,773948;-57663576,8984064;-2364648,91680743;1267472,08949506;-3185036,75752253;-51617104,345286;-1424183,17683037;-43146455,8505795;-22234438,5157012;-17758566,4763418;-9467742,76701992;-19894717,4523057;-6188791,12360482;-3311650,60961446;-88271973,2252365;-40804984,1252756;-3436914,84643619;-1131819525,56602;-1394768773,71839
"Itália";-68746772,8797024;66806223,8714812;441291900,983057;-119435008,360251;-477470311,486524;-117969748,687437;-2473343914,56086;-30914314,982141;-130422418,151791;1420924041,78608;-12493079,1868343;-454818159,367259;-11837380,8886497;41849153,8975331;262053426,15842;-233851495,032536;-382711135,048937;-215679089,32308;-350980432,183289;-2483725245,48997;197825343,529077;0;-94332304,6614335;-70439789,8027387;-25613910,2063635;44069233,0127244;-13418609,7062859;-205359863,667107;-34523815,8827683;599590371,400893;-329836088,061604;-173254951,355851;-805575298,651696;-648019950,848222;-53196909,5938109;-85172040,6113881;126158840,048121;-451257857,983894;-60949850,8946596;-1665964698,83798;-12450628874,7957
"Japão";643357843,882606;-22863733,6321211;-109869239,132027;-9902328,02058538;-599247520,30318;-65862655,0149999;-22285356534,1131;-18968825,7332714;-45869201,5394841;-241326816,775109;223275302,606974;-208766897,000108;-14905790,3447733;-2019220,53904134;-4622118,26910329;-664217611,796262;-65193557,339161;-100980944,673857;-3336642164,4365;-3946141274,68093;203073511,773948;94332304,6614335;0;-1583063035,26127;-8224485,9850565;1661716,18044019;-563705,266403642;-766695132,986576;-2478760,73073484;-171644384,195952;-80688484,2133208;-50819999,7329812;-18578996,6453627;-1047194441,24922;-7962543,70853826;-9438856,49613831;97101413,927308;-151192044,696146;-1609105937,62479;-5793840109,91851;-29398521571,5369
"Coreia do Sul";446125084,297874;24070513,9978947;27179238,6166176;-2816127,98344628;-252442572,114575;70993480,6118439;-6017585085,20818;-1301851,16303208;-3814512,51075072;266400620,142334;15734394,5507838;-64868159,9728753;-1871032,9904644;31302188,5781132;143490905,50529;104204514,471808;-81813383,565358;-19410762,9937822;-502017450,450688;-1525779420,04311;57663576,8984064;70439789,8027387;1583063035,26127;0;-1998634,83771993;1566558,36781592;-390649,879921191;-201802633,236485;1746513,58317628;41263110,0562633;-18229389,3090253;-11869262,9106906;-9741338,09398168;-243582809,835056;-1379475,75966248;-2001897,57677869;44356193,4054911;-78724819,7959626;-120521736,661021;119246213,555227;-6478294387,56413
"Lituânia";5041069,84996049;5400081,9936954;14308346,4841565;-1647673,49213114;-3919419,2521914;2698592,55284313;-29561880,8928352;18618,0176746006;2988051,57766758;112454297,6353;23947800,7677844;5326387,61229002;-1772888,74960045;16981754,0430236;20266841,2032514;28684838,3245555;1122691,07488872;367099,721212435;-2344337,01875224;-32016484,2628932;2364648,91680743;25613910,2063635;8224485,9850565;1998634,83771993;0;818443,643068919;8624511,33631968;364639,12365183;38819,9011895363;11793267,2403827;6941644,67901454;1312948,64801497;-379155,027276665;-60851746,5673798;611936,018381944;1037111,60735465;25272531,1948373;-5104300,90986638;2243158,53194583;18907398,9753478;-172351419,377682
"Luxemburgo";-468607,778540432;-1911538,63534863;150112295,445261;-326806,057387472;-579065,310918989;-4719068,07687;-20315398,8208247;-99145,0945975709;-4212429,34890035;45441968,7673596;-4722402,4107209;-6666643,77067497;-327347,287612924;-991839,236136138;-11702443,5002538;-10636638,8651353;-1770298,69139859;-1918184,02639639;-12596664,6186137;-9589238,62497839;-1267472,08949506;-44069233,0127244;-1661716,18044019;-1566558,36781592;-818443,643068919;0;-234260,219394821;-3292564,57422589;-4968,48102580631;4380021,67591203;-9431084,37809379;-6423222,54069983;-972997,675839862;-5307606,00745974;1773580,18259844;-2421189,59159535;-6283639,59204191;-260135,054981694;1105536,49739831;-13699478,3274186;-47187952,9942169
"Letônia";156320,957388753;4175451,08817645;5918548,02512981;-1486723,59927589;-1596224,01545668;1085848,38949696;-8115368,1268992;9920,21346534394;2033744,18019943;66257183,0604469;14479003,4726146;3521485,01184176;-5784684,91740322;28067581,8655567;9926107,61013371;15654714,8893429;98851,7341283059;632386,661251911;-388990,596075701;-15490056,6728585;3185036,75752253;13418609,7062859;563705,266403642;390649,879921191;-8624511,33631968;234260,219394821;0;3997,38472479774;74051,6814426206;8260536,60777831;3896462,09076791;438608,328753613;-235476,013470842;-22206973,7369191;1161443,19620856;643991,415281043;27005852,3028404;-1208388,00954895;473942,219234121;5395785,32590303;-68143842,8974606
"México";8546643,26933508;18425811,5591669;45584267,9803623;-11097255,8198955;-20189904,3315366;165003355,533036;-976070845,556696;-134860,951697361;-935501,844876241;656044760,952338;-3188601,79481621;33738411,8098554;-780533,604606934;25299089,7345698;168799324,982314;88666016,9698542;680069,662014598;-385158,73669884;-131989726,802118;-568664002,072836;51617104,3452859;205359863,667107;766695132,986576;201802633,236485;-364639,12365183;3292564,57422589;-3997,38472479775;0;8661152,19453192;31266265,7548133;-12062103,1104661;-5903453,40158816;-3718980,92792122;-15889502,5729656;-145970,193340769;598482,681734063;99973876,8782342;-7231563,56477865;177093827,908786;5214582701,87711;-2693401005,61504
"Malta";462989,4433505;113399,026695556;1219181,50390025;-823349,717045036;-4380467,34755497;654544,49405817;-19437582,1052192;130272,063522147;-305742,924532458;9348490,9914285;1481327,82287386;5394014,26730194;-110885,719128061;-594267,837615998;30537707,2792855;13017464,5191155;698519,413237114;-1148806,41281966;-1196018,9919193;-15662809,3605225;1424183,17683037;34523815,8827683;2478760,73073484;-1746513,58317628;-38819,9011895363;4968,4810258063;-74051,6814426206;-8661152,19453192;0;2711006,59656614;-751088,743646523;182765,799245971;-1598861,28793522;-1844690,06077056;-62000,6990899834;1739923,91329766;1004885,03324264;-927435,589462631;428165,363452909;2402409,37811062;-77666203,9221619
"Países Baixos";-10340933,169716;-58859619,801916;-705400178,732594;-30497764,4032899;-724554777,147365;-30567490,2803242;-1573723377,687;-5894086,69551621;-52336409,4813321;-359565414,224744;-95235273,742222;-145167071,010703;-10637619,9123181;54566902,9474108;-249451342,375034;-367697393,776371;-99403106,5043533;-43118773,2776267;-533464770,086158;-1676936717,39881;43146455,8505795;-599590371,400893;171644384,195952;-41263110,0562633;-11793267,2403827;-4380021,67591203;-8260536,60777831;-31266265,7548132;-2711006,59656614;0;-121527331,388211;-104629552,993378;-67842040,986401;-198253550,13665;-14789890,5698809;-8868902,22540234;-8850053,12094837;-170167296,757082;-8602698,01005188;179797329,716348;-8248028300,35008
"Polônia";3716483,06963736;115067611,141839;98949146,0130552;-16788009,7045144;-21418202,1503522;22654599,4212289;-328129548,415981;-18168,4582415458;33385153,7242328;912275725,128267;90305267,2783888;82221016,8625535;-1126182,71177235;66361506,296048;321503640,102836;169910987,794615;-4820252,2982504;-10440094,1178242;-60941805,568715;-327538182,409231;22234438,5157012;329836088,061604;80688484,2133207;18229389,3090253;-6941644,67901455;9431084,37809379;-3896462,09076791;12062103,1104661;751088,743646523;121527331,388211;0;-7537582,11386204;-25355966,4854244;-160648880,19335;9727226,24849917;15787662,2293618;89672592,2662931;-21774108,6751832;21028332,0176975;129672419,859007;-1388048601,35584
"Portugal";2053762,61419192;6229900,14731314;-1519396,5458104;-2498528,07219463;-128806780,369079;2699411,94595065;-88173282,1281218;-53894,3046344237;927380,698472999;271367133,313731;13293408,4227136;732221228,21229;-607910,86250735;14798033,8557712;274500006,664904;71178274,8006889;-3006863,18102467;-4489020,68666209;-24836255,1748204;-232839077,719796;17758566,4763418;173254951,355851;50819999,7329812;11869262,9106906;-1312948,64801497;6423222,54069983;-438608,328753613;5903453,40158816;-182765,799245971;104629552,993378;7537582,11386204;0;-5741241,21123698;-26577237,8060164;-967287,607857191;139946,70596374;24713955,9482339;-11179532,7194992;2941224,82795962;20009858,8416856;-1554052259,21528
"Romênia";10543117,4020653;92054608,4001277;50625203,668719;7270435,05170812;-43732035,3132786;16369148,9720113;-18005990,460594;2033765,39871845;18005410,7042006;556744735,39959;12262736,2193464;58202579,3177816;495107,110896675;7555754,43934198;252386265,224108;152562659,164888;90689133,5901409;61365602,1745492;-7518509,33412687;-46006896,1579643;9467742,76701992;805575298,651696;18578996,6453627;9741338,09398168;379155,027276665;972997,675839862;235476,013470842;3718980,92792122;1598861,28793522;67842040,986401;25355966,4854244;5741241,21123699;0;-31044027,828351;8100412,76789666;13316645,7842787;24535134,9212541;41368656,7525869;8089944,76373515;114954027,613892;71813920,6045606
"Federação Russa";33820382,85957;134129780,213742;134841710,449037;5594829,93079631;-262494977,993427;65887875,7550184;-577328569,543674;23739477,2499814;128574146,345972;1435780186,94324;107290260,255139;145976104,442895;66066937,5861435;607432827,818755;466347118,977252;287249071,513666;97795624,6655505;102435911,000466;-48855768,9130853;-1423438612,55365;19894717,4523057;648019950,848222;1047194441,24922;243582809,835056;60851746,5673798;5307606,00745974;22206973,7369191;15889502,5729656;1844690,06077056;198253550,13665;160648880,19335;26577237,8060164;31044027,828351;0;93535012,5474855;30312563,4477465;235156477,301304;113985387,03501;35930644,3116754;610658933,738209;-2033977254,91715
"Eslováquia";2311729,0996266;40853027,6660923;18465752,4630523;-2233574,76979411;-2100208,26734972;6595829,60159996;-59662277,9142904;-47494,2534750673;20623149,9111756;230222822,628401;6917357,4940201;30522315,4704115;-244297,595624624;6821189,19227537;45468537,1077975;36059283,6489889;-312596,27054641;-9872305,98998174;-10962849,0073416;-53710159,9226097;6188791,12360482;53196909,5938109;7962543,70853826;1379475,75966248;-611936,018381944;-1773580,18259844;-1161443,19620856;145970,193340769;62000,6990899834;14789890,5698809;-9727226,24849917;967287,607857191;-8100412,76789666;-93535012,5474855;0;675946,764380731;9678778,49860142;-3939746,89124981;5552171,49551445;18783693,4071879;-263719782,978573
"Eslovênia";-288804,397941182;34377518,8683806;8729589,11591515;-2097780,38030483;-14542647,4273592;530433,65043477;-33727309,6091792;-261980,180589415;-3592525,36456779;49235842,0446486;1623360,29172028;19347940,3957883;-459544,889741429;2908708,95077876;66396654,4340111;12343844,4944664;-1778057,32875332;-10588764,4046814;-4553621,26712957;-44404968,4723504;3311650,60961446;85172040,6113881;9438856,49613831;2001897,57677869;-1037111,60735465;2421189,59159535;-643991,415281044;-598482,681734063;-1739923,91329766;8868902,22540234;-15787662,2293618;-139946,70596374;-13316645,7842787;-30312563,4477465;-675946,764380731;0;5723925,66640277;-3623973,66234705;2345847,72556717;3933853,36062453;-423522351,66489
"Suécia";-67076167,6408751;-25688907,1158305;-65421657,7683095;-12324136,2257384;-123736062,470279;-67716253,1676943;-556226284,178165;-5631849,33735691;-29583803,9907113;301224732,745341;96045626,0265056;-86819386,5665015;-37470904,3722779;42758719,7616121;37948219,5833495;-11283041,9012725;-30564920,5143854;-25085431,279851;-71889549,5860555;-372549196,12969;88271973,2252365;-126158840,048121;-97101413,9273079;-44356193,4054911;-25272531,1948373;6283639,59204191;-27005852,3028404;-99973876,8782342;-1004885,03324264;8850053,12094843;-89672592,2662931;-24713955,9482339;-24535134,9212541;-235156477,301304;-9678778,49860142;-5723925,66640277;0;-56226127,6266558;-52948401,333372;-694660725,658364;-3393407209,61948
"Turquia";30322175,3376243;80281884,3073655;118640587,467962;-11839301,7800961;-18854520,5372163;27080288,2158592;-317582217,389101;185231,193712639;13602477,4278038;967017826,363346;31731201,5179909;132060376,742643;380548,795788209;32966350,7906489;333560337,369904;294068598,35627;22196688,732504;11189385,7794533;-91703632,8868474;-477299932,328402;40804984,1252756;451257857,983894;151192044,696146;78724819,7959626;5104300,90986638;260135,054981694;1208388,00954895;7231563,56477865;927435,589462631;170167296,757082;21774108,6751832;11179532,7194993;-41368656,7525869;-113985387,03501;3939746,89124981;3623973,66234705;56226127,6266558;0;18483725,7973195;414118740,249841;-1311029177,52786
"Taiwan";283757821,399855;875338,700601183;-24206164,5082701;-2562782,20153974;-97115002,0160015;-61506569,5043632;-3484896412,77862;-2355511,01465097;-14439933,9066754;134351935,528728;5565662,02660672;-7477256,425336;-2020629,93736808;4545025,15783066;164629652,219876;-17231539,1356237;-9579152,05462943;-21209442,523182;-326443260,849434;-693789679,036861;3436914,84643619;60949850,8946596;1609105937,62479;120521736,661021;-2243158,53194583;-1105536,49739831;-473942,219234121;-177093827,908786;-428165,363452909;8602698,01005188;-21028332,0176975;-2941224,82795962;-8089944,76373515;-35930644,3116754;-5552171,49551445;-2345847,72556717;52948401,333372;-18483725,7973195;0;-335272180,650169;-5426054523,88341
"Estados Unidos";-360457403,559201;182805514,410648;147828301,502341;-72920238,143815;-1739656279,22921;7604898365,85343;-30255266718,56;-16147416,2638585;-68869294,0475181;3511473612,62399;292109794,881552;28753504,6377754;-13295486,5294342;208817936,804045;1038649125,78505;1446564647,54644;-58928847,0337159;-16704097,5641553;-3896703840,74432;-25247579716,2643;1131819525,56602;1665964698,83798;5793840109,91851;-119246213,555227;-18907398,9753478;13699478,3274186;-5395785,32590303;-5214582701,87711;-2402409,37811062;-179797329,716348;-129672419,859007;-20009858,8416856;-114954027,613892;-610658933,73821;-18783693,4071879;-3933853,36062453;694660725,658364;-414118740,249841;335272180,65017;0;-70517268537,0772
