"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Austrália";0;2459198542,32656;61711,8378847729;12191982570,6579;63023,8421079714;9549919843,97872;16519107003,9766;375442,1461;43999,0746259389;41640,2677825893;7765947800;165842,53652;4014205;4273609105,64906;102631,643196011;158462,746874436;6392458500;3348165;3655788153,48024;87794,5399527139;134301,436796541;54139,3143239888;348725,752367776;209599,60958;50078,2425560157;342416904,009527;181652,658004642;13930783194,6867
"Áustria";0;2139893673,08433;61262,8897391938;5314271736,44394;62265,1714852897;3034682298,09409;7734215101,238;195213,74277;39619,2142596765;31608,7951515121;3472368000;97542,82957;2022655;2243710341,12774;70983,7350766724;64396,1055851875;2565748000;1617118;1877668183,5656;59403,3456373542;53515,3163932176;20398,0158833276;238087,081017039;97670,9132;14215,077711102;133068046,710828;119012,453016768;7481351113,58556
"Bélgica";0;4562183291,99142;132530,263593352;10863368404,5139;122010,217117753;7767445421,82396;9180515721,28926;280084,76386;32777,6334377051;39672,2703481907;2640057926,02361;115027,68744;1852037;2984060223,16169;75217,7830250591;67887,9544504395;2325557047,23261;1616723;2698938494,01089;68030,8555654409;61228,4124211459;28183,4369249409;239875,67751712;165057,07642;22114,0017640346;106998956,654431;111683,352048714;8480616723,97377
"Bulgária";0;1482910114,52166;5014,90069710229;718047182,353454;4633,0248720323;-711637942,461116;6324722061,78118;18216,28604;347201,512311188;210888,685629792;3806136517,14592;7579,56969;2398484,88648167;893389453,286748;4236,30812918558;297,716618192771;2711097899,90185;1626036,16164256;674052460,17057;3196,24762304151;218,429778538002;2678,38533081442;15150,6439189711;10636,71635;1734,62850400958;224968085,653108;96164,5912596794;11347810319,1773
"Brasil";0;9605688533,23485;51565,8052236666;12868481926,8045;59813,082092362;2113306577,09634;136769068560,207;756982,88404;180676,566728001;98328,0561881675;83325509931,2944;363604,14007;39561161,5150813;17603802255,6123;179031,325727872;167989,387905605;69826442383,8119;33586201,7911214;16729932907,7641;170144,041856666;159979,006348852;146786,209532128;624015,402978421;393378,74397;62818,8995207629;5126246067,10395;209102,721464993;38015117698,9365
"Canadá";0;7762755728,32216;218215,737978899;17634374154,5405;190881,150515278;13681451468,4959;24008595862,9569;598376,2577;40122,9085445997;33339,2544745625;11416943343,5617;280696,3249;6149362,64403594;5456844762,27989;163676,268359372;238579,223211152;9829102534,72561;5346724,5828748;5169149099,65048;155046,931346185;226354,438320671;100141,636780628;641158,99383869;317679,9328;56654,1741526134;405028835,579405;348606,575696067;8755952647,78581
"China";0;120487209879,634;175387,685575364;20619232594,2915;144261,487955423;-95529678186,0515;1791559214411,64;2097660,23929;854075,02170992;959556,50227584;930370776087,753;740177,11388;557497512,406255;400758603280,114;417649,822943839;3259496,28021384;0;0;400758603280,114;417649,822943839;3259496,28021384;315703,929256161;1424596,85220902;1357483,12541;150277,195919193;32760081354,5326;177078,955900689;15464815986,8218
"Chipre";0;130429807,463872;1341,10357694926;427773885,835765;3258,5867010293;30089612,8032287;533217752,426243;6447,24957;82704,6861823658;43571,5140107766;257787648,463305;3356,75284;126621,301394683;100305906,043624;2302,09824746542;1826,4655370663;159336396,805316;91856,1799643429;72209394,3831277;1657,26153939172;1316,74195503761;975,863102534584;6263,67803786551;3090,49673;612,149979776538;18223161,2039973;123209,094645146;10027155759,462
"Tchéquia";0;2837957831,3052;25577,4635139094;2665829058,56944;26883,4567152613;-354155154,444379;11958326629,2289;98036,62691;121978,152514436;81333,6134931758;6325730000;34408,78443;3173821;1536380336,06943;18889,8570970087;432605,337217244;5372832000;2811523;1319600019,32113;16224,5345146487;372678,842855673;12459,8695129913;106488,130408385;63627,84248;7965,48539353328;296621038,530367;102088,328370608;9141582897,25139
"Alemanha";0;17119284190,8335;557688,253356754;55838550344,2224;449653,191716051;53776948955,8471;69111446279,8446;2049781,38773;33716,4961559052;34743,1108376016;29180242583,1754;963027,83611;19096000;24774087295,8083;713064,739988566;633103,568892833;25526720408,5962;17465000;22301676664,4137;641902,124673223;569561,053253452;183999,850841434;1698373,87659413;1086753,55162;160464,094823739;1266411927,50775;106308,350937451;11451267268,3321
