"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Coreia do Sul";603255,946585747;18997,7147886711;-5393,87676023858;-7384,28627302443;-175921,534736795;-18952,1378935677;-4796117,12568333;-928,543814340487;-30487,8148929921;10280,1750397291;-4549,19489290874;-27398,9760747177;-276,150365245372;24178,9719914812;51489,938886002;-10777,1879829018;-103501,630755915;-41100,2292134877;-61575,5946802225;-482814,729416955;10062,3833918531;13371,4931183053;957006,201995035;0;-695,652717177632;523,524286571647;-274,910576288778;-228704,624155523;33,4545643951242;54455,7327822377;-82668,3418281082;-4823,31275686504;-15818,4833619027;-136141,042237393;-74522,6543250014;-2721,68929485459;-9388,71354342868;-141803,621261201;-84804,8180101634;16955,6230165318;-5342596,7963369
"Lituânia";3,9522530165134;939,479355058972;6700,346769269;-1069,57315150038;-1261,79299618117;-5038,00950014126;-15696,5817034148;28,2213067987792;2333,98392009259;28519,8516368387;6863,84827506535;3207,58940192414;-2502,93172991099;7908,97684747104;-1370,5992522504;-2772,60981278045;-35,6407547936037;523,039813842111;-14160,7966800887;-6254,65157550591;-165,130835220623;10476,6500187022;192,348369345175;695,652717177632;0;138,945663342692;-6170,79202892598;-480,651750085974;33,8516126653595;-4367,96074027424;12630,736966764;-191,625060951965;-519,328076130521;79702,3312902571;1771,47119287904;528,615721234715;13515,5784667691;661,562366678504;701,217452529753;-4602,65476645952;-145253,957458224
"Luxemburgo";-758,944526009992;-1005,87001881967;58751,7862171417;-374,722541167987;-7179,56335478154;-1552,20550886871;-31747,4060957243;-170,538324600263;-1343,50689988822;43124,1537687111;-1146,95669050495;-6006,29768183813;-31,7888644340852;-1724,71197771273;26399,964552991;-10731,8577347491;-2511,87635989676;160,551025999708;-1477,89680621014;-3902,65051421863;1038,32341665165;-8604,64463313008;4509,2037310939;-523,524286571647;-138,945663342692;0;-288,012083074609;-1498,865679923;1,44877905814164;5671,71085890584;-2771,40074573157;-515,980210800022;-1326,0237289088;-2270,13971694443;293,433007223604;-868,713846665329;-1996,90218800031;-3575,70154240389;-34,6459478377036;-3175,40506613761;-213068,237263081
"Letônia";-3,99943293466121;1731,95418038086;3061,64027106649;-155,162491882238;-61,7412995853582;794,387456087537;-8107,07913969714;255,476475594445;1502,12992351702;19902,3279757445;3247,68397980223;2240,08939056924;748,298946626077;11086,1139552891;5918,70975310793;957,541142239235;174,852734728128;1744,2242882096;-290,527987692865;-5126,73168642427;435,679501312479;6159,77700549029;41,5300808702423;274,910576288778;6170,79202892598;288,012083074609;0;-148,885275190777;26,5442611540154;3524,09926813341;7172,17146811711;226,020348187361;-137,325406355409;6436,66928774121;788,881827714838;634,231483405041;4438,77151415631;139,358937319387;300,083732941437;57,1857339703047;-72566,3214123515
"México";4318,67919899221;13831,8381926601;17170,892750166;-784,576326361614;22476,6522509837;93949,143957436;-657144,354035091;-107,848080633872;3020,6226439237;299472,691999564;10873,103991916;-6779,4560265883;552,797298862427;9404,32841688298;87591,2464141327;47111,4266116686;1290,71734739032;4856,44773001392;-36508,579140226;-195465,187018443;18710,1161584621;118602,257578869;377483,502205253;228704,624155523;480,651750085974;1498,865679923;148,885275190778;0;1336,60709521351;40125,9584594191;2818,41224085999;5168,91605469619;-347,745113496181;2784,64840393109;1288,21983464796;1423,35148995624;30892,6989680927;1539,9165214085;92450,1200861525;1243653,97157095;-1869902,89632135
"Malta";2293,29523737958;438,584659098072;983,688073516876;-1035,80285552611;-1181,64245892838;5041,33380196161;-14568,90650165;-105,825151565908;4,12370870072931;6082,13982324763;2255,46662446021;3196,24991994424;-97,1289505179452;326,771609834875;5559,2124664985;7855,9004837859;-19,195546933689;-173,442474366248;-324,753060824008;-5885,65493580117;797,225237842982;21235,5522499695;1115,71368451621;-33,4545643951242;-33,8516126653595;-1,44877905814165;-26,5442611540154;-1336,60709521351;0;1319,38929067457;-914,958483848897;-284,081451775632;-2359,92071458498;-192,382757845237;-20,9554870654507;38,8051838283855;425,306980773015;460,622641303835;280,444004699868;-741,438024220749;-41199,6308507271
"Países Baixos";-28202,9070612258;-23865,8641819618;-416489,083691995;-16864,6874911136;-83894,5563107308;39345,4226935832;-959649,154668398;-5331,42727163427;-21302,4949257828;-409245,911189034;-78179,3927650721;-123568,767249208;-1806,57450863597;19636,5416707701;-97577,4054105077;-149495,711511739;-52874,1035780284;-43988,4944624646;-174728,452190277;-421270,165862978;672,923446310655;-360910,837733353;141942,173254345;-54455,7327822377;4367,96074027424;-5671,71085890584;-3524,09926813341;-40125,9584594191;-1319,38929067457;0;-86924,5191325627;-50805,2846715063;-42945,9814783051;255683,698682459;-2905,47943567403;-4382,47965028502;-24076,6441359576;-40922,9018702945;-43740,1878385463;129298,445046246;-6215229,70049234
"Polônia";8411,93256882076;36014,9720574437;62190,8248329184;-10725,1142920407;-8385,61896496815;26334,2612213866;-500031,445784982;251,800627631525;-16161,7949368012;480497,956733103;36538,4882891138;5213,71594189826;-4585,18636288771;32564,8813644728;65422,4966992528;-39502,177518603;-4752,70655921165;5807,17761507948;-38037,5857111241;-213393,980616826;11435,8022389177;95906,1852726554;79801,7744475958;82668,3418281082;-12630,736966764;2771,40074573157;-7172,17146811711;-2818,41224085999;914,958483848897;86924,5191325627;0;671,296136544071;-32058,0063489586;118049,535181389;28966,6169895255;7534,04864790863;22531,4287464523;-28906,8103953213;19955,8319015566;151976,607419924;-1936675,10821701
"Portugal";-1848,43624565078;-2506,47276967261;28250,0662918509;-3841,76397084564;-13909,6680511662;2485,78178518854;-73876,81360476;-410,918104521302;1170,33539836275;163592,817840749;6693,48043026321;359841,849814175;-98,7560600885172;-2710,06956000022;39485,8910794461;14722,1279930677;-1131,9285729626;4337,09280639623;-5819,68827202171;-64286,0656500195;14508,3139049289;65655,0300158104;6064,23512933601;4823,31275686504;191,625060951965;515,980210800022;-226,020348187361;-5168,91605469619;284,081451775632;50805,2846715063;-671,296136544073;0;-7917,8853360849;-2826,04703857853;-51,8706212083976;15,4917010171609;6128,74042125309;-3137,00482701882;2149,59474162282;-17415,9494309258;-726372,178509614
"Romênia";1360,12090259742;63199,4173893788;33665,7460291856;-41792,8353528782;-3945,20645347532;6692,19781371173;-58025,441553776;5929,09543460126;22256,258524964;250829,633936303;6273,89538435659;50903,6466194755;213,657326176767;5407,12624338684;115162,246639619;50211,6678214201;15195,3963709671;67287,4243038289;-4446,23134015746;-32207,7776543692;6145,35388459388;240356,61989133;14604,9805394119;15818,4833619027;519,328076130521;1326,0237289088;137,325406355409;347,745113496181;2359,92071458498;42945,9814783051;32058,0063489586;7917,8853360849;0;53188,8616891715;12707,7970430905;8822,92002166319;7566,3178106933;38845,6426038385;3974,90845645457;16132,1088261445;-192855,240771953
"Federação Russa";19313,8860283951;48926,6304323527;16292,0430990318;-61286,9249377959;-84935,8177812573;23044,0490704443;-3465214,84648398;1912,57652736361;47338,3419903889;501699,114193848;30802,4295517729;-45760,5376254987;-263,222553098913;-20524,1365984683;-87351,7625168638;52809,2435296318;-100845,78636911;-84419,481443845;-112675,187192157;-723534,544481137;20209,1300928273;-246550,193073025;273989,923893151;136141,042237393;-79702,3312902571;2270,13971694443;-6436,66928774121;-2784,64840393108;192,382757845237;-255683,698682459;-118049,535181389;2826,04703857853;-53188,8616891715;0;13708,9516512353;18483,5375485889;-15961,1286320732;-33178,2058713588;-19684,6784573938;-142794,623448423;-17713059,6871541
"Eslováquia";-1338,60294771921;-26017,7707823707;5130,37928251731;-4713,64012882211;-3563,93080403074;-1907,35592752374;-108077,957537687;-364,861638557796;3750,66529071855;44100,9709974388;2727,19315378829;-25799,2508429295;-151,571374373778;-634,146515402346;-4106,83784084924;-18904,7941056667;-2396,798919013;-15206,0511695764;-4993,61320560054;-35995,3850131664;4661,91232726813;-2060,69734472399;18432,793856102;74522,6543250014;-1771,47119287904;-293,433007223604;-788,881827714838;-1288,21983464796;20,9554870654508;2905,47943567403;-28966,6169895255;51,8706212083976;-12707,7970430905;-13708,9516512353;0;-1332,85944037502;-12684,1404732476;-9781,96203229444;8880,44559624288;-2470,49400592756;-651957,090383264
"Eslovênia";-505,709711016315;20255,2138484114;3881,47796887279;-3713,33274264072;-2787,69973647493;-1139,44406020896;-37567,2616262862;-172,876048733211;-1040,97912158506;5201,52474066059;-2004,40660327487;9266,40341343842;-297,656611515389;87,4688524460016;-3715,05374478053;-1106,86206136068;-2130,65973495912;-6379,30023225057;-3527,33360328503;-17456,574754327;1666,59272017628;47715,8886045485;4413,0687065455;2721,68929485459;-528,615721234715;868,713846665329;-634,23148340504;-1423,35148995624;-38,8051838283855;4382,47965028502;-7534,04864790862;-15,4917010171609;-8822,92002166319;-18483,5375485889;1332,85944037502;0;1025,72397017326;-195,681172384164;1501,76023500787;3164,13592962932;-332893,417187451
"Suécia";-44955,6053849507;62,1834620937152;11431,1640875664;-5067,81663208255;-56499,4789909343;-25403,2437417973;-413939,116329148;-1363,65050711646;-2104,38346088006;175268,898701402;52410,2747985803;-52749,5210705063;-5158,50048804537;33188,633513083;-19907,8494883338;-68782,9832518221;-15138,0356572236;-1311,72155221921;-49553,0978104644;-141903,710039537;26143,7575185904;-41461,3385352259;-17667,2773088588;9388,71354342867;-13515,5784667691;1996,90218800031;-4438,77151415631;-30892,6989680927;-425,306980773015;24076,6441359577;-22531,4287464523;-6128,7404212531;-7566,3178106933;15961,1286320732;12684,1404732476;-1025,72397017326;0;-16074,4168918525;-3919,51099267529;-198228,326094518;-2280829,48340556
"Turquia";1314,02675517095;19352,9007498531;36309,689600765;-59328,0031766867;-28744,012186501;6820,84217805597;-1542469,73915633;304,799757207057;18602,5483650625;315949,947056746;6320,74526256408;140711,215111303;-401,270592870279;14308,1829458843;141299,768631857;38988,2632980721;-13718,7742039506;9906,16098060691;-250493,278626563;-1383680,34015688;3199,75803763277;182605,656354538;62728,6021870084;141803,621261201;-661,562366678504;3575,70154240389;-139,358937319387;-1539,9165214085;-460,622641303835;40922,9018702945;28906,8103953213;3137,00482701882;-38845,6426038385;33178,2058713588;9781,96203229444;195,681172384164;16074,4168918525;0;12460,9965133988;84095,341591137;-8036982,67175006
"Taiwan";249569,051722694;-40,9248481150753;3522,26636116847;-1395,38209502116;-83198,9160211783;-5522,70601272275;-2792715,7302209;-437,349040285757;-18292,1796887604;107188,420876714;-4123,07330855681;-21287,5665623594;-1320,80718157779;2869,49764767001;20737,3004750823;-24846,4039500304;-2515,32188014851;-15885,8730533414;-28378,5248135932;-347308,641770774;13083,6492369308;14023,1848506527;906920,134442924;84804,8180101634;-701,217452529753;34,6459478377035;-300,083732941437;-92450,1200861525;-280,444004699868;43740,1878385462;-19955,8319015566;-2149,59474162282;-3974,90845645457;19684,6784573938;-8880,44559624288;-1501,76023500787;3919,51099267529;-12460,9965133988;0;113253,210537208;-2442923,95389722
"Estados Unidos";-281278,492023519;70406,3173565798;50251,4571089307;-12272,0662693944;-508679,330909147;2344587,56866512;-13730888,835763;-2987,95132101722;-37117,3113376413;1041723,61026276;85108,3635420291;-128907,012473781;1017,60425713395;110150,915618576;193381,826950395;424735,632844297;-33894,7968818331;-10288,8343987607;-1141307,95193893;-10620275,0893322;537708,651093016;458776,720418907;1392133,38253136;-16955,6230165316;4602,65476645952;3175,40506613761;-57,1857339703047;-1243653,97157094;741,438024220748;-129298,445046246;-151976,607419924;17415,9494309258;-16132,1088261445;142794,623448423;2470,49400592756;-3164,13592962932;198228,326094518;-84095,341591137;-113253,210537208;0;-33964599,9158397
