"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Austrália";0;2167038745,1812;64005,426879116;8464888181,34437;58540,1336400067;6925810370,83785;14365278801,4349;387071,16919;37112,7584405117;32648,8888864045;7600511700;174332,65417;3942225;3579476914,94769;109635,489507829;147856,354099558;6171915100;3237200;3010773544,60424;92216,7230584675;124365,098646165;53691,7543021706;362605,161350797;212738,51502;49395,8142965401;348716411,739718;187473,678527231;9154105805,00273
"Áustria";0;1512864164,29057;53706,2014193661;4197257574,94788;59582,8530106703;2009167496,03936;6964480923,28896;218633,49772;31854,5922556124;26358,2255926573;3467213000;110709,84364;2041737;2186506343,61132;82953,4725668493;60706,8443369941;2521973000;1628074;1836223253,08019;69664,1451309118;50981,475;21806,8591731507;272495,285609271;107923,65408;15850,8598585558;124437416,687774;126206,656588425;5783411096,68763
"Bélgica";0;4067174745,26106;145763,10224257;8617375817,41355;130054,499374154;6355115924,49655;8314226054,3231;313141,19845;26551,0450093352;27635,2735849233;2644884976,88788;129879,37985;1851127;2380044501,04342;86123,4282240606;62865,6545519718;2330006152,18812;1615947;2150937376,23149;77833,0407919302;56814,1;31723,6766859394;265768,574386755;183261,8186;23343,5780339483;107673817,212824;114228,920139025;4794460127,34443
"Bulgária";0;1302364885,33415;4932,32191545704;692821649,831492;4863,71153026451;-601659918,043026;6730650549,08545;19987,98739;336734,780633932;201391,004271326;4046527144,99397;7657,1205;2439547,51160986;973387808,550759;4833,32317683542;324,536588043407;3042448628,30511;1771344,49450748;789624771,522067;3920,85423268578;263,268279310918;2178,98443316458;15503,9752189043;12330,86689;1805,78851951994;194576696,292531;90502,4286032086;11228117611,2196
"Brasil";0;9649275617,60806;49091,4539846473;6983844420,62061;53711,3411714705;-3196255170,92703;139428817453,186;719065,17847;193902,891737655;107185,73411106;86211299706,4018;345066,97703;41307424,8549536;18265414158,4688;170409,003679008;156049,338460431;73253295580,2328;35553093,9662995;16917665816,3351;157835,051060115;144534,940891646;137417,438350992;604401,010896033;373998,20144;58546,2759040495;4878253331,85296;205953,660064384;20031292396,1705
"Canadá";0;6160477760,72615;193131,667202265;12991306551,7621;157749,679993509;10896210973,8737;21498405520,3565;578433,71342;37166,5845568489;29567,2640846731;11046667953,8974;277648,67422;5971479,08195596;4755258588,44919;160828,49515029;220663,650696914;9599029698,06474;5230666,43272487;4493723915,98677;151983,081800125;208527,361098367;101048,25619971;604261,830761069;300785,0392;53516,018621162;398997638,595708;318620,384576799;7171425820,86655
"China";0;143105500017,602;154396,434398807;13086503654,1405;132825,07281226;-127540451884,428;1718775343238,07;1526302,46145;1126104,02371049;1324590,56998333;927359118910,789;546499,51584;548831731,62182;419310224405,165;316558,364454038;2643493,63688281;0;0;419310224405,165;316558,364454038;2643493,63688281;224391,398955962;1198534,04493912;979802,94561;121839,943137898;43211964230,9446;208293,68806782;11786026918,8848
"Chipre";0;123656169,839615;1284,3924086434;353043882,110495;3189,74177585751;10463508,7248337;496112088,889191;6638,59846;74731,4500008472;39291,7418198009;263441246,359666;3429,72426;132121,521821865;89926706,3544224;2288,69228467505;1768,42250516742;164021495,728518;93878,6456231866;65055337,674135;1655,70001891213;1279,3232173417;1000,64626532495;6202,98252517339;3208,8742;719,976615419436;24139596,5691225;120542,697121402;7398605181,21105
"Tchéquia";0;2584517875,47251;20639,2985545087;2059418736,30316;23408,2143593386;-843246927,543075;11596681930,345;87546,25455;132463,484474048;81226,4979728345;6402617000;30646,87655;3191767;1059095244,90039;13038,7899433335;345948,276173102;5558464000;2873780;926305022,743348;11403,9758682338;302573;14839,2203866665;105122,858933662;56899,378;7278,49165850136;308293017,93042;98971,9582221242;6480432501,4037
"Alemanha";0;13696776589,8466;538467,703812694;48388001612,882;448943,353031034;44977552312,9792;65849446678,9735;2368165,88918;27806,0954174855;29081,7993784709;30544613977,9518;1128682,46459;19643000;24997505384,795;859558,415195608;629132,372646103;26891041972,6655;17994000;22621359752,8073;777852,82328692;569330;196464,951624392;2021280,5116114;1239483,42459;173359,365271094;1323272092,40848;103125,701791322;9135870636,9416
"Dinamarca";0;1926606320,86424;60794,7736305507;4427672525,78078;46313,5897910748;4164950893,47449;5130915299,38461;167232,76942;30681,2792563309;31415,6671253063;2232081000;82241,34258;1430993;1780218111,03019;56666,5703430555;317069,000020196;2024919000;1317564;1646523064,75262;52410,8897062477;293257;19491,5604569445;179667,448042733;84991,42684;12836,8970726128;79956805,6780275;107755,452512814;8185695482,04817
"Espanha";0;3513002636,20812;99697,4818338189;10676089193,6376;111127,483697704;5849781975,26789;25840615806,133;672981,4668;38397,2175771854;28792,8084009291;12057839276,7014;281789,0942;6905520,99988444;5385710884,31242;187050,558226846;140055,083533761;9256870239,82886;5542770;4469073286,87827;155214,914246922;116217,978934596;79324,8194631536;523699,273904911;391192,3726;46549,0282926997;500354358,642327;129932,916535616;12183105051,7162
"Estônia";0;409748924,79508;1816,92182238946;238121811,850245;2269,55043992901;-223634036,872849;1296498663,09392;5412,08462;239556,243873718;117450,027101249;782101882,575398;2011,57021;405333,180457103;153768406,90058;1309,22410744123;958,44337554062;697144025,956679;377317,411085894;141425424,599518;1204,13275407422;881,50917;484,370412558773;3816,11164773847;3400,51441;448,696142930416;40891028,1955877;54833,5137927982;4991537315,82251
"Finlândia";0;1222751477,47492;42495,7212884618;2247906412,93268;27071,2191500521;2797426679,34427;5011140715,3592;152217,89165;32920,8390750904;24155,5219371071;2206700000;69441,6468;1225600;1124459569,47394;46550,8289326827;34148,4508610374;1665500000;1020500;925424458,899022;38311,0934762046;28104;17649,9701573173;149399,472821962;82776,24485;13522,8784130024;81283871,3315755;119879,459292835;6701970899,85666
"França";0;7424676420,8987;298318,312234634;23042099876,9072;264570,840402498;19495000198,4543;36852498092,1878;1438368,97073;25621,0324625429;21805,4079825098;17610003955,0838;651690,37533;11447384,2857881;9480079850,82012;434758,196609948;330539,186286939;15190518479,847;9972923,85211335;8497887420,1512;389714,672019317;296293,368954552;176949,773600052;1227633,00980196;786678,5954;103073,013394293;595587984,140032;119719,727617844;8462548044,80147
"Reino Unido";0;7912405258,64911;258369,291147741;25151714724,5851;252938,981352104;17863250811,0114;41063340305,9331;1148116,14286;35765,8417759398;30234,9455385914;21120992059,2678;533272,92814;13103103,4218735;10992013868,271;363553,288172489;230320,049414013;17723564816,0623;10995397,476476;9382813319,28851;310330,088318249;196601,829118773;133578,122267511;772788,843412664;614843,21472;65830,3797251936;689517068,985319;141950,484701261;8289021846,35909
"Grécia";0;591877530,408586;7557,5077988264;2218364211,43448;24616,1182540337;-333543732,172787;8359215993,37316;111439,00982;75011,578143733;39679,0214248179;4602364859,91545;52210,80544;2232456;1171498400,25862;29524,3773206031;20060,5921045865;2429407616,7698;1176995;777818900,865045;19602,7742856215;13319,273669;20684,4444893969;89305,6554935221;59228,20438;10301,3830331766;388621009,118879;107061,430239281;9812333825,40871
"Hungria";0;1681545910,74537;12084,3801840404;1286058954,06681;14363,044243614;-657304932,413128;8756059248,94195;57033,70656;153524,289004967;94703,4558630819;5209210053,16558;22460,24719;2651336;1420990533,13685;15004,6323039283;1875578,95156552;4144384276,784;2151939;1171277245,58998;12367,8405916186;1545980;4982,60862607171;94842,5629577822;34573,45937;8172,54028941091;300285655,525381;95143,8070375005;6418213611,02928
"Indonésia";0;12117317791,3728;47619,070139996;5301105929,53605;45317,5542602129;-6551768217,22227;135896683238,22;333957,57972;406927,979751678;325197,57274986;86952892611,5324;158138,00719;65790504,2888455;21907540887,0181;67366,8647086405;153106513,056699;36932740724,8001;22185839,7448528;14161164457,9714;43546,341192602;98968957,5532319;88609,5880413595;179207,661101148;175819,57253;17650,0432184275;2588239723,43836;207357,677886913;9618952294,6748
