"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44"
"Hungary";-4074,80039964929;90877,3639703153;16026,4220000336;-12167,5789800585;-3314,82522647864;-398,597508123805;13287,7935621516;-132038,102082082;1368,78333748064;9728,58562365944;193964,545177014;3671,81804797737;-27914,4636140339;-1010,59121605162;11854,204072304;31016,6987487844;-20991,0221347031;-3542,30173460184;-14508,8248418652;0;-3824,27213143998;-21813,9377828304;3734,67365215234;52443,1510264444;54328,4974355111;38501,8354424364;-3553,78616132995;709,991134357423;-2764,45725022897;-5671,92597801091;673,868466572667;41069,0830955997;-5318,6870053225;-3343,02365095066;-4608,44411782933;-72380,8622369604;97590,5601538679;-15867,2134413029;-874,238600577795;3681,74412345518;-27705,6979580005;19589,7871149861;-22730,973272077;-395118,739077108
"Indonesia";356556,478609122;27861,3374079034;123251,638414757;2605,65210267751;75319,7364989884;142666,357869426;19933,163754693;-258257,107144883;1315,27295661157;9317,35229480931;467601,846271943;34690,3465685446;98587,7604292188;1173,60511052078;17192,6928746898;198746,790640021;305915,062510813;16751,1410434078;1048,0394099807;3824,27213143998;0;-323117,638456672;17502,4351417288;175082,919127143;1298548,63742507;209830,896151052;3505,09190214944;2593,87338561473;1227,51173040061;59431,1681840853;665,046292595348;321423,946812189;15538,1590502023;32951,7536434709;13291,5709661601;15924,1194401126;80797,0299102561;10325,3787993894;7714,15179627989;42323,4483002145;107763,226583596;86800,0731935556;1784807,66132914;644207,018642957
"India";651118,390289937;89843,3778203449;442251,58462945;13370,7929551755;148075,263349275;573393,104041017;174270,454293284;1469563,36881795;13409,7883463845;46227,9372760465;1679374,9093121;166392,371757032;533578,93190766;5685,96434941537;73537,056381358;1087026,87624127;1764008,91999634;147204,486426627;21134,4230674469;21813,9377828304;323117,638456672;0;50826,2851698951;1011862,80558779;1018935,72409715;554856,878132963;10139,2680885182;3220,3901694799;8564,77766451179;184577,925701312;3733,10421617313;502022,498630756;96953,7253657073;107199,944560607;103060,983464709;36983,151060714;288000,227430599;14739,4104373752;39399,6349152502;161558,909024164;295043,396357229;235686,196275564;6163344,43965851;7832987,60687011
"Ireland";-42541,5702286864;-5758,93667423446;-142477,827243793;-2263,91452520158;-22574,2779614648;-30391,9980738255;-96177,164273477;-251218,97460175;-1271,42518343805;-6141,32463552878;-206942,225768921;-856,361926110389;-90310,0056535127;-680,757001511445;973,886393527922;-195442,125149773;288560,693679611;-18689,3052053355;821,742375379135;-3734,67365215234;-17502,4351417288;-50826,2851698951;0;-83281,7703876516;-56484,485602997;-3516,49515689199;-896,517380362819;2490,74045482592;-132,94473471397;-25196,6698074996;-876,394541701871;-17282,9545295767;68070,8984357274;-15587,1631250649;-18034,6611866061;-8826,46245644422;-16011,1974711838;-2584,82602422647;-662,239376742833;-40787,6296685369;2856,71201892176;4581,05282977251;-606027,734676362;-1112235,31380519
"Italy";-75740,194495225;77280,9660743615;229777,38419716;-77270,158132597;-242445,841252748;-94790,5057397239;-76269,5832616944;-2140554,98799127;-19177,3720110365;-18381,292818843;777158,345527437;-34680,2249752843;-410655,541463203;-9494,27017013998;28448,7522564222;-302655,653867995;-255265,51876745;-238393,024081185;-71963,7104651525;-52443,1510264444;-175082,919127143;-1011862,80558779;83281,7703876515;0;-36945,5864856211;24395,5141270979;-14634,6998267705;19364,6115302593;-11739,2384813364;-149900,096013627;-19000,8060052379;174337,547054879;129032,871548227;-117073,628840892;-119144,62604806;-281651,099676933;30581,8822707874;-8182,12967973331;-62467,210592237;35333,1954132546;-172276,815567894;-19657,503635012;-663918,254958167;-7858040,43552262
"Japan";674951,343086006;11130,5436379926;-86654,1912266166;-3832,24815844605;-181181,363015603;-69664,8080430562;83966,438575171;-14737177,4730293;-6361,36302910315;-60229,0173616474;-43023,0288226862;67815,0575551126;-116732,527224475;-3222,59925378411;-6925,66143282637;5741,24708333571;-174890,939264544;-41379,0919188403;-725,424331866638;-54328,4974355111;-1298548,63742507;-1018935,72409715;56484,485602997;36945,5864856211;0;-728325,876624222;-1158,46866194304;-2008,86890751005;-1097,57703122288;-444284,922230395;1045,08273892157;-82284,6524501227;62217,7824312641;-32088,3136355181;-18669,4468561076;-10412,1356321272;-544425,364631437;-9050,39512219149;-2766,29212849012;17403,0171414512;-79955,2354026092;-1220956,13322291;-2651537,81477532;-17128882,2693305
"Republic of Korea";223199,496751157;-649,080259129856;-9446,02682222289;-4258,53253118834;-147707,837775838;-18588,6516639807;32151,8943080282;-5654853,43107643;-9067,61134163948;-12382,3634921303;68585,9690766414;841,558890162178;-87471,45198472;-1159,4611151926;-14871,1911127526;19253,1146965918;-27660,9765623737;-122327,037921118;-1840,15319539788;-38501,8354424364;-209830,896151052;-554856,878132963;3516,49515689199;-24395,5141270979;728325,876624222;0;-1855,9408889765;87,8670922994575;-2961,28922422955;-282556,955698704;-1894,07113490444;14058,2215238647;7807,72717282126;-74387,947796755;-8789,39349141204;-12987,3056864879;-211550,380418396;-39501,6133616067;-2742,57982122828;8814,47029748892;-105384,069474586;-278695,63705913;-282127,13740962;-5347516,87276831
"Lithuania";-322,591849153164;4032,93295314179;8673,1503506565;-411,727327398566;-4043,29171744041;-8303,18580628937;1966,73737797162;-28993,0197345998;22,2775119214759;5447,62654523513;59689,4671866233;5448,01269053695;6226,36777063694;-8770,04072930039;13786,0560530855;2784,89812288126;15334,7000935933;179,848859679027;86,7257386268093;3553,78616132995;-3505,09190214944;-10139,2680885182;896,517380362819;14634,6998267705;1158,46866194304;1855,9408889765;0;86,1066861957373;-21635,6150612022;4,05449045297757;57,8386761712675;1733,59473306175;2149,6193282427;-2030,72789567677;-130,692865828985;-523,409683232686;84152,5762473676;1671,25289747019;1551,59324905828;7499,98811892427;-783,991247267106;964,214912350094;-10598,6037947221;-228142,022222891
"Luxembourg";-742,067890044177;1292,57792174373;112264,772483123;-220,444355408222;-1202,9144325248;516,642034036652;-3975,44583392345;-20669,2907207163;-62,8597057510683;-766,40081328658;61299,199958176;-4202,21105191193;-2435,87660662022;-261,560785263413;-529,162562042782;6561,2107741724;6039,50988151923;-1650,15925983281;34,3702596506839;-709,991134357423;-2593,87338561472;-3220,3901694799;-2490,74045482592;-19364,6115302593;2008,86890751005;-87,8670922994577;-86,1066861957373;0;-433,5055813243;-1696,30110283626;-31,0913045549475;2022,08846122159;-17,4494649821995;-4736,11786524537;-1756,22820362718;-1042,7658793296;606,856642738989;-160,564111013804;14,0284464376734;-3943,37972178195;-2775,48240062772;-610,098879399474;1161,38749354228;-134832,450655677
"Latvia";182,578594072488;5661,75742930739;4109,9890112131;-241,094609686778;-3504,65972943049;1578,32879473472;4638,58630839417;-21319,5215681235;1260,64363194643;4189,40459505231;44364,7008176328;9841,77324315986;4243,50861047112;3738,79649515745;18614,4026816107;10070,9267131484;10593,1461170703;250,492639366788;282,353685832995;2764,45725022897;-1227,51173040061;-8564,77766451179;132,94473471397;11739,2384813364;1097,57703122288;2961,28922422955;21635,6150612022;433,5055813243;0;-1,20117640040324;3,55512112500181;5990,08352221388;6258,64266237709;11690,2335594233;586,467631972394;109,599189734494;6939,35916200231;2032,17890011274;1029,86246176179;14061,4998201492;645,066084604734;503,724790632604;4079,25686686726;-224516,466195648
"Mexico";8503,20201341803;16261,2376201998;9945,18429284398;-1571,83218220057;57282,4343925871;-108402,707048622;45492,188285671;-973243,283130129;-57,9590589754827;4199,02632028065;325583,059823519;6873,64553974597;22780,6077068032;1,88164372386296;6830,07781175939;106914,428263921;48605,1322096713;801,853087972111;90,4955387103255;5671,92597801091;-59431,1681840853;-184577,925701312;25196,6698074996;149900,096013627;444284,922230395;282556,955698704;-4,05449045297757;1696,30110283626;1,20117640040326;0;1235,34365971346;34154,0287174037;1790,1531807827;1541,37726718881;-5892,79251914713;-2130,01262470989;1026,43717990477;1635,83757233937;1554,37289954307;36236,938867086;4195,80252804023;94000,4831772822;-318191,560894422;-2226999,83496661
"Malta";-118,4375126376;6270,80453493515;1208,04101679808;-1466,67342345643;-967,64193886702;-229,93008077947;1576,29844631286;-10611,6352893389;1491,89898608592;-55,6171568038147;1625,01130629332;164,427480726693;2310,94292772989;-21,7079397455638;480,334385590117;12551,3519156589;8722,57259823231;654,419988536438;1019,83474267925;-673,868466572667;-665,046292595348;-3733,10421617313;876,39454170187;19000,8060052379;-1045,08273892157;1894,07113490444;-57,8386761712675;31,0913045549475;-3,55512112500181;-1235,34365971346;0;1108,86475357605;1303,68160439693;-377,919002399351;-273,886669446282;-563,478644210362;197,80335863094;-39,6512623484666;-76,4086617145549;864,204937656639;1540,48884078453;403,681813591629;-1741,62854317943;-44169,6445613169
"Netherlands";-5065,77910908883;-52233,4376711494;-508844,887674694;-10825,3162587142;-314087,920321159;-6168,27723194355;-72749,6112153119;-934345,924221667;-1009,29520112021;-42008,4579430876;-631403,911272139;-10257,2990112651;-129535,452658572;-4584,08956986319;1097,77859834554;-218597,092168613;-82993,7578695482;-38346,1341724161;-7545,27504543598;-41069,0830955997;-321423,946812189;-502022,498630755;17282,9545295767;-174337,547054879;82284,6524501227;-14058,2215238647;-1733,59473306175;-2022,08846122159;-5990,08352221388;-34154,0287174037;-1108,86475357605;0;288818,559105139;-63766,5871900631;-49870,0046332739;-34312,5887609094;266853,861951595;-7305,94191020933;-10067,5584765223;15993,6985235749;-74509,7538467084;-46768,8214416546;-18009,4395243099;-6642796,84639488
"Norway";-10420,7372446275;-3112,51236142483;-47233,7188923493;-1169,61759763128;-41154,2974728124;-207050,908452209;5010,25118272571;-321604,732909128;-732,212104368342;-9799,11584661702;-568533,123559421;-42538,95955766;-68190,2491017934;291,947061055144;-13627,9235146441;-550163,049754365;-1371361,9690521;-5508,74819308233;2239,72732932239;5318,68700532251;-15538,1590502023;-96953,7253657073;-68070,8984357274;-129032,871548227;-62217,7824312641;-7807,72717282126;-2149,6193282427;17,4494649821995;-6258,64266237709;-1790,1531807827;-1303,68160439693;-288818,559105139;0;-9426,39875387328;-35669,736790796;-7448,94918670786;-61009,4102107204;-319,733070189638;710,348651041114;97930,5201958718;-12902,7708361549;2489,17447999609;-249518,239932888;-1189099,20709935
"Poland";-1346,76375305029;38643,3086045573;56579,395699781;-11307,2742263395;-17944,3838026279;-1493,799129649;27002,8369347221;-374777,444080291;236,923832932767;22956,1049274008;555481,239341414;3062,79726431434;7336,0696443737;-6998,57661370188;40421,6435944771;94523,2397266403;21503,2784416226;-806,668841722458;-1186,71625894994;3343,02365095066;-32951,7536434709;-107199,944560607;15587,1631250649;117073,628840892;32088,3136355181;74387,947796755;2030,72789567677;4736,11786524537;-11690,2335594233;-1541,37726718881;377,919002399351;63766,5871900631;9426,39875387328;0;-8083,86624072921;-34700,8132255983;153714,021630581;10663,6625667608;11191,0224613718;12235,6464773091;-19194,8227728857;16468,4159122435;43237,6098767642;-1194682,30122012
"Portugal";-381,604554649056;11233,7990212532;30346,1703520965;-2974,8482894389;-59777,4719765382;-275,683817109997;15072,5959786961;-99437,2298050607;-411,958010815564;6264,56737152725;229833,909119244;10639,5301707688;382107,696985588;-154,682789626988;2373,60155606171;121813,245325038;43759,7109022989;-361,669999824344;318,08765657946;4608,44411782933;-13291,5709661601;-103060,983464709;18034,6611866061;119144,62604806;18669,4468561076;8789,39349141204;130,692865828985;1756,22820362718;-586,467631972394;5892,79251914713;273,886669446282;49870,0046332739;35669,736790796;8083,86624072921;0;-4955,80421251933;16270,4993670066;-464,121925204402;381,992235662705;14844,5943652594;3929,02828942971;365,007783079351;-15430,4776100085;-1032713,36880697
"Romania";3257,32060045238;78939,9791199055;26482,9360773468;-2980,69025198434;-32301,7208071211;8905,78861623252;28222,3785055658;-284766,976096458;4476,97964392696;29195,7862091456;292941,997661525;6986,6930345787;38680,2045435833;184,008418083032;7919,92425914371;137689,829785433;64039,3028570568;28353,2631457242;12032,3691470725;72380,8622369603;-15924,1194401126;-36983,151060714;8826,46245644422;281651,099676933;10412,1356321272;12987,3056864879;523,409683232686;1042,7658793296;-109,599189734494;2130,01262470989;563,478644210362;34312,5887609094;7448,94918670786;34700,8132255983;4955,80421251933;0;60480,9698473907;11884,6474242339;10547,1926126943;18971,9401751692;12844,99238274;5067,99787163171;21666,0015643823;-425009,334548749
"Russian Federation";14939,053762086;10000,0412734598;57300,096792029;-73730,918209115;-191497,857327854;11229,046498899;-11387,7716556404;-3483585,43774466;-3473,03147705548;-86796,554736745;463657,773970108;13598,4457451834;-16186,5040766687;-1732,762788793;151228,762887843;28289,1767255476;46657,5879027651;-63018,656619928;-40900,4715307916;-97590,5601538679;-80797,0299102561;-288000,227430599;16011,1974711838;-30581,8822707874;544425,364631437;211550,380418396;-84152,5762473676;-606,856642738989;-6939,35916200231;-1026,43717990477;-197,80335863094;-266853,861951595;61009,4102107204;-153714,021630581;-16270,4993670066;-60480,9698473907;0;-53873,9199445142;4732,80975292803;66478,4525233363;-157681,411941005;-13654,5061029694;-66498,5059924148;-6233253,355144
