"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Austrália";0;2229041802,20354;71870,0925333836;8241203190,21291;63442,0419346658;6888303246,01876;14247578767,8483;423881,28881;33612,1908278772;29002,3713370258;7613761200;190371,70906;3949470;3475786244,33524;119844,898334154;151416,796290146;6238066700;3278520;2946786699,49355;101605,026197687;127969,988035553;58346,6882358462;389847,963663494;233509,57975;54606,791663435;349954447,975382;185170,484594655;8970255589,86271
"Áustria";0;1558721711,61508;55381,3761498434;3995738963,20356;61191,8271113549;1832989162,0958;6932343326,84932;213596,4325;32455,3329178348;25395,3076807628;3455681000;108035,43108;2023396;2020772325,77912;79572,6655956164;60805,093731795;2511989000;1607794;1686741206,35958;66419,4042286521;50488,0307282863;22117,1199943836;265408,700128688;105561,00142;15187,692626096;124028983,466754;126753,868419367;5753472366,84673
"Bélgica";0;3694370036,75452;142238,809440239;7918486644,43175;129483,88093957;5550061038,65322;7562519131,12368;300987,87938;25125,6600322299;26246,2297505232;2611456538,74614;125174,11882;1837801;2180378007,93474;83073,9511411644;63829,3937997039;2298207549,63792;1602043;1969433727,11374;75036,824177556;57651,3882751331;29913,7013988356;261613,25889049;175813,76056;22740,3411437237;105449616,217106;112454,005321215;5035456043,57254
"Bulgária";0;1570347328,43968;6354,0626319015;686469310,019423;5492,07026872778;-794269207,721394;6943549310,29771;21690,52138;320119,059779729;195241,769097133;4103144656,09807;7676,88319;2482073,04830328;896632823,414874;4592,42316621706;277,645978212499;3006875872,07142;1750764,26136931;698219851,46645;3576,18072554488;214,176196717053;2285,32460378294;18073,9587923583;14013,63819;2063,87749295714;199091631,205736;102164,130851151;11665997417,7116
"Brasil";0;8868497143,77796;48584,1305835632;7190043071,53696;56047,2870581022;-2454289919,88198;136268944623,925;763978,07058;178367,612725418;94138,0724270757;83875218585,1343;364663,16984;39762736,7749072;17357063752,6022;184378,788571945;162293,231723251;70896360280,7089;33981337,9793478;16188903931,8917;171969,783473445;151366,386548086;141317,407838055;621251,357807524;399314,90074;63182,3366240727;4798918595,47174;206483,645613399;23048902350,4439
"Canadá";0;6293123394,67563;205027,469623469;12358078610,1969;164951,740919293;10231045938,0069;21468895754,4881;605725,28615;35443,2879811651;26776,132407081;11180270435,5511;287955,84397;6007797,61258868;4425680010,56319;165284,51321046;222965,983151348;9681621737,35385;5245319,26289157;4161974870,41382;155435,99826662;209782,156398273;106478,73471954;628134,675702128;317769,44218;56317,5351896703;400702735,81677;324638,221712299;7088791318,95438
"China";0;125669174478,248;158509,462471153;12455613649,5901;135824,317007631;-110855316147,658;1770396229289,46;1806335,72217;980103,64715737;1119715,50186025;929929813619,567;643185,89929;549333526,959469;416429305210,408;371906,349888495;2880647,87491251;0;0;416429305210,408;371906,349888495;2880647,87491251;265366,167701505;1321751,90883472;1163149,82288;135656,294375862;38792591342,3379;188308,999211195;11119968874,5568
"Chipre";0;126750236,204602;1365,89554186357;347501439,293038;3374,43672408183;11952385,0622602;506737528,03874;6682,81038;75827,0097794904;37792,0021508584;259854833,536317;3419,38507;130426,710507835;88010998,6786621;2328,82603910052;1801,20215747135;162252882,554424;93162,2770816975;63162075,6341426;1671,30800273591;1288,89607219506;972,349970899477;6403,3405113709;3263,42531;704,37879053647;20716433,0517826;122449,442636231;8724025855,19878
"Tchéquia";0;2418140829,85531;21496,5374886154;2185530289,32529;25966,9645393198;-697335830,966158;11618453885,6129;97253,12428;119466,124832786;74496,9243162903;6485192000;35760,05973;3242028;1460077867,81724;19599,169780731;465620,676536833;5600489000;2909607;1273210013,52827;17090,7728770468;406647,142922339;13319,452739269;111577,611133551;61493,06455;7740,66059685268;314723868,599773;102229,773636419;6639317176,39509
"Alemanha";0;12907287000,1903;539248,020558585;41572345374,9641;440377,760118117;38943161557,6572;60010703362,8751;2262976,77004;26518,4796226672;26183,6648552089;29561813394,1238;1077398,36447;19315000;21478408330,8908;820298,015944778;630143,660125041;25987293582,0526;17714000;19396486018,9975;740785,758076905;569088,618831183;187023,949025222;1946137,31254237;1185578,40557;169113,774315116;1265448174,54255;105623,672137963;7752604398,73576
"Dinamarca";0;1824429743,63777;61930,2453756598;3968326141,24688;45770,391466192;3823801408,09343;4864532795,71951;169806,41239;28647,5211816323;28228,3826579487;2214223000;83936,80384;1436306;1614146448,35473;57181,6836945213;319825,740096538;2008790000;1324828;1491705377,26591;52844,1673524595;295381,605893232;20154,7236654787;179939,355885108;85869,60855;12705,5126037288;77294051,8867589;109307,581007685;8321200782,38016
"Espanha";0;3643916678,99128;109937,909028657;9925874380,56149;119056,523700011;5334027939,27766;25258134411,4303;695622,65649;36310,108901396;25780,7650832527;12132698704,2174;294547,62428;7028792,00014287;5001911365,24205;194017,180990929;143119,95363735;9412769787,15545;5654883;4169358242,15455;161723,603961738;119011,496869671;84017,8729690713;534043,19731719;401075,03221;47911,9495206967;504542748,056017;129278,335704364;10946580735,8727
"Estônia";0;370088776,397322;1977,17046967606;254504466,10978;2804,4375883047;-201583242,293912;1222536176,45961;6052,38922;201992,326009003;98361,6646090985;753133465,081181;2375,60855;390783,314102034;152048177,168606;1545,80727941993;964,166387574006;666470945,780612;360833,447746965;138914345,570361;1412,28136106098;879,876907114445;594,919570580074;4184,93594862613;3676,78067;445,61556475946;36383568,392277;62803,852376514;7394313616,68858
"Finlândia";0;1216157731,9961;42804,5347478781;2186523661,03181;28173,2765549584;2491365072,07717;4951672365,72935;149545,69498;33111,4337085503;24401,6651230732;2212300000;67333,83756;1235000;1123268492,93382;46032,452591594;35933,6679250912;1676900000;1034000;927252265,936852;37999,5488529215;29668,0499131968;15726,849718406;141667,539394882;82211,85742;12452,9934155014;81450161,5469336;121999,617798805;7033057412,08961
"França";0;7356426486,56938;304995,081866455;20893991356,6947;266233,763691577;17567015444,3538;35096740580,6261;1403469,12113;25007,1341451161;21160,3889404194;17574205295,6645;654020,97653;11413912,3784874;9128622415,34227;431401,44734794;334287,210770823;15241394639,1596;9984256,46749656;8222754867,03811;388591,858599133;300528,423386674;170681,61022206;1220550,79926424;749448,1446;99463,1315596756;591735294,351854;121944,428976172;7626206355,64516
"Reino Unido";0;8171963925,34969;281277,371315576;25084363451,062;275297,11480049;17534079829,257;40553800018,0778;1193231,90992;33986,5198717295;28232,9382840066;21103085257,9798;553760,5909;13094217,0462634;10467710472,7911;370762,34742173;230518,229348001;17747200243,0185;11011929,7299294;8920324141,1788;315954,508575963;196467,889894428;145908,370488269;791942,76827468;639471,31902;68083,1909863585;689694842,359123;142680,357076107;8178505043,30357
"Grécia";0;584404627,739617;7796,66594565565;2363093181,58909;26834,8005279751;-200429441,541276;8353253283,79482;115493,58288;72326,5576796073;37955,4683018199;4544019428,83755;53713,16684;2231666;1175480807,60899;30969,9987960004;20597,2375865587;2402883665,83099;1178642;783621907,644684;20645,8237167136;13680,7611328414;20078,6583039996;96579,2217913617;61780,41604;10751,0755049038;362637914,982085;110804,933646519;10213420160,623
"Hungria";0;1706516504,92592;12713,4781239173;1243928604,84499;15376,6370705189;-739437807,461044;8792944850,40279;58782,69836;149583,892807244;91501,4671820207;5199909471,16768;22276,87327;2649002;1325707338,2152;14488,3724714273;1864974,24447576;4077622763,37884;2117031;1087016686,84983;11879,7733012025;1529880,46445935;5351,13440857266;90648,8572686478;36505,82509;7693,30158905705;286690167,584185;101665,062045002;6071809460,34774
"Indonésia";0;11742739474,4767;54438,7870899961;5899012953,6373;49638,4581860483;-5344706132,23362;140464091880,941;402340,13245;349117,775116298;284857,774140459;87438067861,1117;185807,64278;65640937,9385575;22647298614,5685;79503,8811312255;165719440,274088;37930738518,2612;22644424,7130368;14809213738,4424;51988,0975098127;108148903,704952;103848,592868774;202755,498914745;216532,48967;20361,0545703202;2502784561,08797;185008,498576563;8936893496,76873
"Índia";0;63186134366,9776;39468,3049153823;5206685185,85017;41139,1507168112;-58153142721,2604;1124524060675;581861,06201;1932633,29357425;2146544,44557331;747215332261,336;257268,38906;327661683,377233;266189377483,395;124008,323252911;4066922,54113176;352345291091,87;153837670,678305;160307353768,941;74681,5907304102;2449609,6135893;114093,645987089;548585,337544406;324592,67295;51438,9152206997;63772030223,9464;145441,850441065;14696507970,6916
"Irlanda";0;1318688013,0081;45558,2385001734;1741697697,92214;29878,6900130773;2052984325,35137;3493770471,18359;98081,4026;35621,130801239;28758,0762609611;1531063892,41817;39812,87043;753936,253462502;683698895,76554;23774,1526784132;18631,4229892473;1117581132,92181;578589,475526733;543644951,588869;18904,0792108498;14644,5333162988;14455,7533515868;61292,6280457778;58268,53217;9766,12358211782;75389731,9995991;142849,621752671;4557778259,97054
"Itália";0;7965829518,89663;249500,31220702;19147938179,9635;201081,224539099;16215537083,8798;44189766819,891;1323429,53861;33390,3434453364;23673,6142706244;20345972185,5228;575655,23919;11398900;9424485872,09286;398100,846130086;301505,440152302;14144398316,413;8817300;7010130662,85206;296115,776100594;223934,526399621;139394,489579914;1227529,48754417;747774,29942;98697,1729196482;832020298,208193;116911,57646999;9475471190,54104
"Japão";0;9690693509,96193;398237,689571951;64305020232,0665;335623,729999513;61123389551,5881;148349567878,295;4914820,89456;30184,1249276239;23588,7654625079;67759544081,4378;2162421,14629;34670342,2737084;32393599909,9537;1373263,89384134;149478492,487982;54410066123,5352;27378208,7121223;28638136387,9936;1214058,29539961;132023045,49307;776898,800028661;4364508,96528575;2752399,74827;432881,000664252;2859495771,55159;173751,263025621;18600043919,3702
"Coreia do Sul";0;10551809503,7671;139344,783527314;17748595535,8663;142730,02514911;6844871689,67904;65163110959,1026;812114,30739;80238,8412150082;55449,6883423368;27822143889,0005;315673,34828;11358656,4353119;14312619509,8384;258119,025331121;200065936,237018;17251604900,9998;6979794,00236873;8881970046,85308;160180,702766395;123932438,399993;29380,7031288795;660657,549525861;496440,95911;72809,4911372059;1408523475,96871;247278,832694938;15131619547,1746
"Lituânia";0;627832793,527559;2833,09121482796;446228341,916228;4091,07890258753;-312379137,54811;2787005609,52456;10643,6248;261847,412126417;156963,549803076;1753350332,98209;4398,14244;1034100;391155752,212155;2492,01647581807;8315,43651192917;1320169645,66929;779700;312326069,94016;1989,79999071121;6682,21082801257;1615,60850418193;7820,39427049494;6245,48236;1058,41343302197;109649883,218685;77655,0593848829;7766002087,13625
"Luxemburgo";0;163101004,307364;7050,74142096095;316321878,583989;8300,00394032948;23353217,2139645;316268893,644993;13692,63702;23097,7344380807;16960,5852621389;161749101,642942;6839,96416;98941,1764705882;77429151,6612719;4565,24055417574;3519,57391829192;150236659,640998;92604,6511627907;73000607,063765;4304,13254822781;3317,29560855317;1764,98059582426;12556,2944224434;6852,67286;1860,04874821231;10520124,40812;90054,1900637451;2830456896,15704
"Letônia";0;286090046,393571;1423,67524066286;239531589,114774;2278,9213023679;-135465953,120298;1314828505,92656;5819,36354;225940,259083137;120405,005790087;927107103,670811;2724,55216;619377,149424065;204423384,873661;1697,79805691843;850,163777366333;798462315,169844;505669,83033173;177987677,383479;1478,2415084451;736,802220723899;794,752313081571;6271,08416743231;3094,81138;646,559228185292;54006757,4638262;68687,4445224146;7110046333,09809
"México";0;8950386057,29938;83457,6749866093;4286663693,3014;85468,1495211331;-4872722164,54809;65282382623,9511;418225,92476;156093,581863471;90634,5693133208;45122322427,8983;197928,8923;20832877,944066;5993477695,485;66127,9436852151;380557,33932498;30841008001,0061;14210979,5473987;5339772524,13963;58915,4068320246;341801,028506174;121688,755674785;445173,191508706;220297,03246;44842,7939283042;1727406020,43789;344589,710881739;6243995356,77327
"Malta";0;75835999,3742372;1436,17197529559;163227941,454086;2591,72233514451;-32733824,5423256;241998216,252303;3891,26014;62190,1922630912;43165,7997944058;132109117,02421;1591,34722;67416,4725668624;44023505,0889938;1019,87001975344;846,968633416708;116497862,075311;59449,908527199;38821273,9548436;899,352592555802;746,882859112684;403,483100246558;2523,05501284406;2299,91292;722,291729135808;13747263,9423003;119643,092099564;4384057635,3483
"Países Baixos";0;6314231781,71304;182635,325232215;13511325462,8385;137680,099706637;11870434729,3155;14608741683,5362;431997,05097;33816,7625235726;35069,7930396224;4878450374,07404;187579,43588;3227076;4158739305,74169;118584,654920634;90265,0767140806;4099965565,08419;2847056;3572509977,68927;101868,578855113;77618,9038418631;52092,4525593656;384170,778948124;244417,61509;33702,5868999289;182038851,997441;132846,071738462;12983660704,0184
"Polônia";0;4560654438,07475;31191,8840527881;2819915898,11146;31889,8197792774;-1813292767,89716;35526894577,3534;186091,40358;190910,992629923;120188,906283754;20980831974,6441;80059,87915;10943805,5088396;11647039382,5025;96906,110078122;226519,407127174;10687956582,0651;6305095,08593461;4961349511,09628;41279,596133299;96863,8594439364;-24512,464608122;162753,283784424;106031,52443;13725,1075842671;872047622,04022;110459,36258191;10091537377,3339
