"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44"
"Germany";-243023,257874293;-542311,586767914;152992,549789482;-73273,3287437877;-663418,801416528;-176234,198547216;-452337,733260009;-3110400,75218608;-15189,8151040356;-261879,309240512;0;-156986,756645565;-807133,820703609;-21250,494552669;-39653,1895491593;-949816,658089708;-902508,260162884;-195965,58026984;-91487,878205283;-134942,182293973;-410149,719308568;-1448263,57321713;482146,116765897;-744464,826487799;120092,820817586;-69077,7641041872;-63865,9251065109;-42661,3140519418;-35140,9308632295;-352542,379167797;3484,83936098005;219905,4816926;463463,752464661;-517215,525436901;-194374,920578806;-299393,608707477;-755430,366058963;-79345,3203882677;-29496,8462864523;-257952,40830854;-472601,323608585;-81378,5575336222;-2311986,81860138;-11960446,6933609
"Denmark";-18838,0523064492;4871,00943023936;40094,6354635702;-2796,53678285586;-29334,8665860894;-21619,5596247965;2009,68506003272;-195148,557478978;-1860,33339970457;-3507,89917995395;156986,756645565;0;-27592,2826614068;-3661,47966439197;-33894,7862545296;3498,36874998434;-18677,9531992311;-12949,8001678136;-3139,43463330856;-5726,65138588045;-44555,2482762988;-118183,876225609;394,960420023046;36595,5334059777;-75910,4548913452;-1157,10170908911;-7460,2048412145;1227,05537529322;-6375,88182620658;-11722,9496670039;79,0662929718721;18882,5768382435;11547,0658279175;-20434,366314585;-4965,97011566654;-5400,27571871855;-30078,1491090884;-3015,15972150209;1622,15528451736;-1569,37178830453;-10333,953449798;6619,96081331963;-111370,764743404;-2358524,23407756
"Spain";-15179,3872010824;37723,6208296215;136057,79950855;-10813,941880539;-243674,397228252;-9714,32130600004;33213,0737259483;-626244,268715235;-7913,98103377306;-7175,14678034609;807133,820703609;27592,2826614068;0;-2074,64769986679;39846,3896362629;321257,878873211;-68224,3999839781;-56480,4068836617;-7731,84733399103;2531,23967588985;-140639,511164726;-493211,923031708;84306,2761338234;290870,087034101;135887,262068013;60548,0754203884;-2912,57245876038;1505,80469705904;-2692,77064172131;-58769,1365827012;-2236,99024505433;97216,3147563898;65686,3319332307;-39307,0758462037;-429349,534915243;-26586,416262525;-45385,9800443086;-12762,1181215197;-8923,23102504484;71370,2020300309;-61247,3469443496;7093,48665252725;-95593,851567352;-6112029,77319186
"Estonia";-14,5772116718647;2202,20183247249;2029,90929973391;-130,699818769576;-263,583063588805;381,322880390265;834,286445603614;-11610,7195839111;3754,9895123137;910,726528839398;21250,494552669;3661,47966439197;2074,64769986679;0;32617,6442043157;5442,43944427139;4112,79888254315;211,576014011225;43,9403473126576;578,612649960864;-1580,49388573003;-3427,95800180264;955,538282670957;5973,02344990495;3185,61203604155;805,15530497734;1780,92777954884;141,693594494549;-1379,26475566602;-17,1401241589385;17,6245724337345;3651,27435847612;2057,45091777318;2351,3804960251;118,258656646967;-205,653276596606;-17443,3493498806;174,894095988442;173,428582816125;14532,6514507648;145,426616254894;719,611524149604;2263,06212712079;-156091,893447156
"Finland";-7114,82892983928;-9808,86484049599;-4911,91604402877;-1855,65290790198;-30721,8729137465;-26051,1282162505;-26194,496769005;-201565,566000409;757,034259168782;-5504,32176041245;39653,1895491593;33894,7862545296;-39846,3896362629;-32617,6442043157;0;-10161,598630404;-67147,2538356782;-19140,5080208733;-1651,38001545699;-11741,7891284245;-12656,1452147629;-65936,5209920116;-5710,34012848774;-53759,2405209152;3954,96738312468;11416,9869556676;-10650,199999608;56,4931331921071;-15854,945372778;-12190,3601703254;-289,858585090401;-5008,07628610909;-2898,84214684066;-45426,64457553;-10521,7654102999;-4789,72515998036;-332564,094255089;-2210,43048901177;-880,36134021617;-9323,75329053705;-18049,6187069163;-13138,6097545725;-174109,962277268;-877109,888321795
"France";-73776,9124076888;16949,9203908161;370008,460824715;-29248,6318132626;-297547,729230706;-102460,977778084;-57261,7563942859;-1413884,57423942;-14951,0812717363;-45458,3318871749;949816,658089708;-3498,36874998434;-321257,878873211;-5442,43944427139;10161,598630404;0;-121972,900561725;-144226,545016588;-22323,7236325998;-45080,0104688657;-219167,611799023;-841867,602549311;203743,06458538;184269,4183783;12157,2485860044;-37114,3424255191;-7455,86940788477;-15132,0571453443;-7349,05553187071;-118797,651155958;-12838,1616555242;218464,925997519;355078,152917383;-167459,607489615;-136137,221739827;-150213,027001333;-185662,944918154;-22854,3380095322;-32743,6942657556;32997,204222219;-176785,004911924;-13671,270790204;-358992,596963256;-10561129,0371306
"United Kingdom of Great Britain and Northern Ireland";-66366,734406047;78492,8533270343;173734,171322253;-16605,4791385104;-268719,672610346;-233406,884128255;4231,57015344719;-1792124,17087399;-16583,0683037351;-6052,26714176573;902508,260162884;18677,9531992312;68224,3999839781;-4112,79888254315;67147,2538356782;121972,900561725;0;-56015,440097234;-9267,98578071113;-14391,0881634755;-360524,480961168;-1749422,89512031;-36496,0393822805;233635,973099156;297546,092685121;37788,9016286407;-16601,9533155716;-3392,95891068769;-9896,47272884972;-54435,3277710196;-2680,00831639037;15277,8552656742;750690,987602515;-80838,9263840121;-54490,2267935932;-86087,3593357425;-143117,208650605;-12611,01766165;-3759,09372401707;5380,12443639804;-97415,338746324;11284,1456356689;-992571,677808544;-11576321,3514451
"Greece";-149,330471458854;20334,0792239519;51580,1555612077;-25834,2485577797;-19536,4628050819;2287,43752431326;42698,7699736538;-121995,70455452;-11492,0983529908;4191,72896617117;195965,58026984;12949,8001678136;56480,4068836617;-211,576014011225;19140,5080208733;144226,545016588;56015,440097234;0;5482,9538585596;1567,84008904261;-19661,3807946839;-147234,779522748;15866,7092076661;264451,269136041;54743,4386394106;128182,945923665;-156,062116826011;1171,70813060194;-166,045550374661;-259,106676875711;-1225,45769546687;41874,5241495277;6010,95325168397;-230,475207905861;338,485585969661;-44874,4461460477;-10833,3840169531;353,958224159353;14,8338888019234;24284,6094085528;-3753,11130414823;3002,15405344691;41776,5727088816;-1250212,49733432
"Croatia";833,38583617907;32697,8190847359;7074,64742604634;-1888,95986080886;-11289,4195457472;4736,59780245588;7036,14578537307;-30272,3552931071;-209,168655599584;6762,94095729466;91487,878205283;3139,43463330856;7731,84733399103;-43,9403473126576;1651,38001545699;22323,7236325998;9267,98578071113;-5482,9538585596;0;8041,27173471909;-686,044004293387;-15039,1412703974;-3318,31931461562;90015,1176694022;2205,9154984395;2088,66198333933;-389,371112224892;125,713885147779;-118,736678994529;-686,522639065008;277,867301620294;6844,42477946658;1760,70031065726;1984,13821475534;145,177381809029;-19541,2968044735;1949,38743639135;1348,69723794564;16091,2656419867;6764,13767084991;1071,04870453645;2858,58959480276;829,568464815748;-228241,71765017
"Hungary";-1403,78838799657;90007,4353254899;19144,0731076244;-3965,77033734132;-10840,6653093246;1921,49676400713;12888,3326419463;-137884,041180008;2492,6007829312;7177,61460271834;134942,182293973;5726,65138588045;-2531,23967588984;-578,612649960864;11741,7891284245;45080,0104688657;14391,0881634755;-1567,84008904261;-8041,27173471909;0;-8916,93013024327;-28361,1653073765;2538,4561315902;116473,549608469;51676,1349163715;32541,9570178092;-1082,65236088499;823,320110593257;-746,882615668594;854,533871212803;415,181993638846;31847,9066499442;-1953,59388791452;5703,90718396606;-195,641059975815;-45037,1602923786;-5634,84213207714;-6621,48028331723;-905,960297670055;10689,8776004882;-4113,26665726761;17624,7795782942;-19098,4690696871;-368086,254312648
"Indonesia";305100,704319061;17370,7204954329;127519,471484604;309,3715455897;18345,3306162977;138702,121998118;25740,3084989203;-295407,627341247;2454,96504114184;6143,07244693959;410149,719308568;44555,2482762988;140639,511164726;1580,49388573003;12656,1452147629;219167,611799023;360524,480961168;19661,3807946839;686,044004293387;8916,93013024326;0;-25103,6179021443;17047,2008713816;152527,879949201;1526336,39073665;287519,520553134;1548,94013781044;3538,57671129132;470,802762175138;68258,2806614645;745,119419361477;272158,599066959;15225,3138090319;26562,4710000605;14330,1163464409;6360,57336969035;77224,805857572;2698,32797350859;3597,77010339668;30333,2131345833;70571,2764283486;197180,89987365;1656969,29539629;783717,768905362
"India";421899,509664783;71198,4668857201;488145,214205204;12108,2602785428;125492,173093542;760768,132386818;194173,481670329;383021,24973951;22633,5885622759;30752,0774185338;1448263,57321713;118183,876225609;493211,923031708;3427,95800180264;65936,5209920116;841867,602549311;1749422,89512031;147234,779522748;15039,1412703974;28361,1653073765;25103,6179021443;0;46017,9233379026;850241,96714016;1137704,57080829;531948,966354474;11098,7077190969;4578,05821941035;6233,72675327698;170971,95421736;6452,892420777;517552,6649684;68838,7840315351;75866,5511801002;80709,417694027;17088,8449305717;797149,544795953;9046,33373896433;27481,6879867412;154623,969551919;213910,778902235;202713,280351359;6376118,07556666;5560704,58113048
"Ireland";-31332,3134569374;-20824,2030356463;-127725,699345092;-1413,8726310205;-29835,6742222608;-28430,1420247074;-121247,604700961;-112616,603236646;2368,55415040297;-4594,50052895847;-482146,116765897;-394,960420023046;-84306,2761338234;-955,538282670958;5710,34012848774;-203743,06458538;36496,0393822805;-15866,7092076661;3318,31931461562;-2538,4561315902;-17047,2008713816;-46017,9233379026;0;-89361,7636550653;-61657,8117287142;-1983,00165362988;-956,633089354311;-2707,12610153004;-836,458911425442;-37693,2810778791;-1011,79622104374;-47793,4263010696;-5825,76848244831;-13167,6733256729;-11790,5877703665;-5226,54284222779;-62766,0058589069;-3670,86898320878;-701,385600601905;-60757,1680095824;-5105,90631610316;12989,0080307645;-622418,263074843;-898027,963283935
"Italy";-78897,0853147257;58768,8130720566;240664,873596087;-53808,805094556;-296176,342370965;-127734,645789468;-72972,8518236215;-1274878,42112229;-16543,3084811111;-59991,8674268957;744464,826487799;-36595,5334059777;-290870,087034101;-5973,02344990496;53759,2405209152;-184269,4183783;-233635,973099156;-264451,269136041;-90015,1176694022;-116473,549608469;-152527,879949201;-850241,96714016;89361,7636550653;0;-58895,3604878723;-15697,8799177515;-15871,4024500684;13370,7465576963;-9946,32835335677;-141433,440493343;-21289,0194485919;166991,828829471;89898,8231550469;-197783,478747097;-123557,910144312;-359164,403722642;-301294,545687066;-31720,4821019891;-63196,0805938091;63522,8800593344;-204056,117474644;-13981,1638945081;-783329,209934481;-7662626,66317023
"Japan";271719,602954687;-11131,0160158515;-92498,744019017;-1689,75460152894;-319192,802951051;-115810,105129181;61676,0795622173;-13301670,6140912;-11561,2076536903;-25759,7032814089;-120092,820817586;75910,4548913452;-135887,262068013;-3185,61203604155;-3954,96738312466;-12157,2485860044;-297546,092685121;-54743,4386394106;-2205,9154984395;-51676,1349163715;-1526336,39073665;-1137704,57080829;61657,8117287142;58895,3604878722;0;-980843,449094038;-2321,30013668423;-3035,14203600322;-774,880745455761;-321156,906975723;-1606,61980353135;-120925,559632546;64049,9028843685;-30812,0751889993;-24617,5436404955;-5369,06097381026;-434399,352756646;-7800,25418665079;-3345,58435235585;28252,8211041852;-81787,6080631856;-1368342,03423596;-3255673,83105239;-19285566,4664002
"Republic of Korea";163526,853179594;3951,64486521054;1170,99148425255;-1962,04049420387;-132094,675817834;-72003,3736465801;31998,3264996689;-5131239,34532809;-1835,92838185874;-5042,98232766018;69077,7641041871;1157,1017090891;-60548,0754203884;-805,15530497734;-11416,9869556676;37114,3424255191;-37788,9016286407;-128182,945923665;-2088,66198333933;-32541,9570178092;-287519,520553134;-531948,966354474;1983,00165362988;15697,8799177515;980843,449094038;0;-1882,43332704303;573,416681761014;-807,218558598499;-179372,375323847;-292,617656170034;11078,3235675981;17139,7060844259;-17454,78990394;-8803,00817092816;-7815,40575192844;-91143,0243047884;-4054,70640745153;-1444,22533873237;17768,2900681381;-54158,3273174439;-176283,128554917;-478924,720426562;-5059427,47064155
"Lithuania";282,909658897296;3464,65714928447;6207,69969572469;-100,661091163981;-2370,45789898492;845,768953643278;2846,21156491647;-17194,1057223436;41,9084402026142;2999,51306925969;63865,9251065109;7460,2048412145;2912,57245876039;-1780,92777954884;10650,199999608;7455,86940788477;16601,9533155716;156,062116826011;389,371112224892;1082,65236088499;-1548,94013781044;-11098,7077190969;956,633089354311;15871,4024500684;2321,30013668423;1882,43332704303;0;288,28937047428;-987,473765925752;124,473339762228;14,1859346067706;8639,12956922758;3460,18729976852;10183,9936255781;-600,253356231635;-16,5063196836005;-13374,5442629733;625,34755169868;937,373938953174;10476,2959581696;-1222,437226362;1029,57736150022;-349,07588411307;-200750,23648422
"Luxembourg";-255,038606390007;410,069008558212;113235,679951684;-191,642714448492;-771,105723448781;3788,50158009395;-4984,20438873749;-15311,9801249486;-33,5685230194119;-188,595374370942;42661,3140519419;-1227,05537529322;-1505,80469705904;-141,693594494549;-56,4931331921068;15132,0571453443;3392,95891068769;-1171,70813060194;-125,713885147779;-823,320110593257;-3538,57671129132;-4578,05821941035;2707,12610153004;-13370,7465576963;3035,14203600322;-573,416681761014;-288,289370474279;0;-170,655501093171;-1564,72903123292;-11,6950185654616;2756,90314355954;-510,740953741472;-3395,10251293283;-2210,23845574004;-677,723787207157;-2112,1387610471;91,5743277974256;-247,653570323843;-3319,65967086202;-1250,66669300762;107,037393168654;-414,059110586759;-99566,5075648801
"Latvia";179,670712406525;3798,48950141547;2987,07449190211;-211,52269027798;-418,989862098231;929,553165923749;3385,05060445113;-11047,4313617487;330,776455496402;2049,29827683802;35140,9308632295;6375,88182620658;2692,77064172131;1379,26475566602;15854,945372778;7349,05553187071;9896,47272884972;166,045550374661;118,736678994529;746,882615668594;-470,802762175138;-6233,72675327698;836,458911425442;9946,32835335677;774,880745455761;807,218558598499;987,473765925751;170,655501093171;0;61,8537824901826;12,7058886334704;4344,06523076132;4569,88918256376;5042,29136100948;54,616806807831;-23,8061320902859;-5584,5916794677;749,328350347474;771,38182408996;13601,3812272296;-357,385435152915;434,684317831539;3245,7590603824;-177839,606509049
"Mexico";11920,1454190759;12949,804766589;18916,6153455617;-1271,84213037657;-61472,41478707;-139556,860434315;42846,8639677452;-629745,852670687;-123,670875831544;803,409964620828;352542,379167797;11722,9496670039;58769,1365827012;17,1401241589385;12190,3601703254;118797,651155958;54435,3277710196;259,106676875711;686,522639065008;-854,533871212803;-68258,2806614645;-170971,95421736;37693,2810778791;141433,440493343;321156,906975723;179372,375323847;-124,473339762228;1564,72903123292;-61,8537824901826;0;5733,03386733967;28759,650272959;1912,98524736221;-679,067708490924;-7400,60087151906;-855,684663664187;-3732,42745028607;459,208335913581;283,620888743694;55319,3515697499;-1055,92672288557;75520,0734933271;-115891,323939571;-2037200,47631693
"Malta";501,64980504351;-76,186614233387;240,192542187409;-459,891146264265;-928,556632179537;-51,1372013398068;2938,78415706225;-9462,45479133467;79,1981092507564;-60,8777168100881;-3484,83936098005;-79,0662929718721;2236,99024505433;-17,6245724337345;289,858585090401;12838,1616555242;2680,00831639037;1225,45769546687;-277,867301620294;-415,181993638846;-745,119419361477;-6452,89242077699;1011,79622104374;21289,0194485919;1606,61980353135;292,617656170034;-14,1859346067706;11,6950185654616;-12,7058886334704;-5733,03386733967;0;1095,27981308888;-92,3670140033207;-178,369799074371;-63,3473566792835;-164,072191600501;-526,430663639979;0,948302817537495;-54,7684505509185;488,779343962721;1643,70176281221;211,372507405005;-784,175939075489;-47024,5892294322
"Netherlands";-14388,3371248816;-30777,6318446537;-98149,8674976127;-7151,30623689924;-470274,711118752;-4441,7577907916;-67980,0450989751;-707106,150406951;4452,08560969247;-24774,1140527367;-219905,4816926;-18882,5768382435;-97216,3147563898;-3651,27435847612;5008,07628610909;-218464,925997519;-15277,8552656742;-41874,5241495277;-6844,42477946658;-31847,9066499442;-272158,599066959;-517552,6649684;47793,4263010696;-166991,828829471;120925,559632546;-11078,3235675981;-8639,12956922758;-2756,90314355953;-4344,06523076132;-28759,650272959;-1095,27981308888;0;226617,052785636;-73102,2349742482;-48699,2366315132;-38415,2001511882;-53693,9611300499;-8672,23855755782;-6736,07886095685;39601,0997798073;-80097,9460247324;-35524,4184058187;31385,5112311936;-7121906,07365951
"Norway";-10487,8158953821;3320,47767079013;-34554,3063461629;-846,977623046785;-59966,5883175409;-212857,499013979;4349,653689714;-200298,996283304;-1400,7634400325;-26221,4425178817;-463463,752464661;-11547,0658279175;-65686,3319332307;-2057,45091777318;2898,84214684066;-355078,152917383;-750690,987602515;-6010,95325168397;-1760,70031065726;1953,59388791452;-15225,3138090319;-68838,7840315351;5825,76848244831;-89898,8231550469;-64049,9028843684;-17139,7060844259;-3460,18729976852;510,740953741472;-4569,88918256376;-1912,98524736221;92,3670140033208;-226617,052785636;0;-11702,0995827362;-44721,4520799942;-8774,29828123585;-63221,8065369666;-620,109867073699;91,2358330825787;85999,8693740464;-18436,8579753162;5935,04434321197;-273593,17318761;-1112917,53566719
"Poland";3,7734372917671;46167,4979377529;55124,675387561;-3642,51802113588;-5669,22826996589;3968,73633724013;30940,4589435457;-282764,360085434;-69,6762794857018;24237,8744466309;517215,525436901;20434,366314585;39307,0758462038;-2351,3804960251;45426,64457553;167459,607489615;80838,9263840121;230,475207905862;-1984,13821475534;-5703,90718396608;-26562,4710000605;-75866,5511801002;13167,6733256729;197783,478747097;30812,0751889993;17454,78990394;-10183,9936255781;3395,10251293283;-5042,29136100948;679,067708490925;178,369799074371;73102,2349742482;11702,0995827362;0;-10942,6309409417;-18212,0907680758;-14973,6761035535;6420,05894536895;10854,5891681042;44238,2005987175;-1008,11233471716;12507,3262847921;32434,4746071611;-955932,254166927
"Portugal";-37,8693804725572;10103,1056719662;28481,9369662364;-1172,95728537718;-72908,1187675452;1501,26853427808;20472,9454120164;-54610,7915251759;-88,0783878128194;1881,66852859876;194374,920578806;4965,97011566654;429349,534915243;-118,258656646967;10521,7654102999;136137,221739827;54490,2267935933;-338,485585969662;-145,177381809029;195,641059975815;-14330,1163464409;-80709,417694027;11790,5877703665;123557,910144312;24617,5436404955;8803,00817092815;600,253356231635;2210,23845574004;-54,6168068078311;7400,60087151906;63,3473566792835;48699,2366315132;44721,4520799942;10942,6309409417;0;-8370,33602176644;-1555,41440538304;-578,226804473761;362,635617950819;17819,8529498532;3759,15383904163;-111,16396719314;-14674,6048397373;-1110273,75542386
"Romania";3633,44657239244;67829,4583226795;27411,0946939826;3291,17062139047;-43433,7569397297;10384,0036440694;19365,2079355808;-44301,1871779083;3812,44286273599;13015,3227126998;299393,608707477;5400,27571871855;26586,416262525;205,653276596606;4789,72515998036;150213,027001333;86087,3593357425;44874,4461460477;19541,2968044735;45037,1602923786;-6360,57336969035;-17088,8449305717;5226,54284222779;359164,403722643;5369,06097381026;7815,40575192844;16,5063196836004;677,723787207157;23,8061320902859;855,684663664186;164,072191600501;38415,2001511882;8774,29828123585;18212,0907680758;8370,33602176644;0;-8955,30032919408;7519,29230954227;9280,3724447722;14053,0666538148;42063,6761021173;8156,70854018197;39803,1901938237;-104713,140069014
"Russian Federation";10807,7713654293;70818,7547578756;73825,5141486924;2587,92280437308;-233916,803025727;23627,4839107537;30292,7847195639;-1714312,41968745;2177,08468161953;24152,4558819293;755430,366058963;30078,1491090884;45385,9800443087;17443,3493498806;332564,094255089;185662,944918154;143117,208650605;10833,3840169531;-1949,38743639135;5634,84213207714;-77224,805857572;-797149,544795953;62766,0058589069;301294,545687066;434399,352756646;91143,0243047884;13374,5442629733;2112,1387610471;5584,5916794677;3732,42745028607;526,430663639979;53693,9611300499;63221,8065369666;14973,6761035535;1555,41440538304;8955,30032919408;0;16266,2668258678;7194,38362156523;141023,360786954;39876,0977021431;4370,26475065286;149198,821231353;-2872319,65024133
