"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Austrália";0;1154112,96720384;61711,8378847729;5428717,52429804;63023,8421079714;4185440,64275478;7903361,02449221;375442,1461;21,0508093100105;20,7453893865743;4014205;165842,53652;4014205;2129133,40148521;102631,643196011;158462,746874436;6392458500;3348165;1821331,91733421;87794,5399527139;134301,436796541;54139,3143239888;348725,752367776;209599,60958;50078,2425560157;342416904,009527;181652,658004642;3599545124,43063
"Áustria";0;1093591,28392807;61262,8897391938;2606378,47081704;62265,1714852897;1444672,03743085;4111054,1781284;195213,74277;21,0592457262193;16,5075177476758;2022655;97542,82957;2022655;1171765,26657448;70983,7350766724;64396,1055851875;2565748000;1617118;980601,782379944;59403,3456373542;53515,3163932176;20398,0158833276;238087,081017039;97670,9132;14215,077711102;133068046,710828;119012,453016768;1578601076,6532
"Bélgica";0;2408031,85846613;132530,263593352;5472300,11525038;122010,217117753;3779211,47587719;5219926,9992784;280084,76386;18,6369544967022;21,8362648509627;1852037;115027,68744;1852037;1642475,43163744;75217,7830250591;67887,9544504395;2325557047,23261;1616723;1485539,78016456;68030,8555654409;61228,4124211459;28183,4369249409;239875,67751712;165057,07642;22114,0017640346;106998956,654431;111683,352048714;1466059929,67705
"Bulgária";0;887692,687292414;5014,90069710229;347715,922471068;4633,0248720323;-514024,452509555;3924184,66492236;18216,28604;215,421774576085;132,218050967444;2398484,88648167;7579,56969;2398484,88648167;560116,404138456;4236,30812918558;297,716618192771;2711097899,90185;1626036,16164256;422601,631127874;3196,24762304151;218,429778538002;2678,38533081442;15150,6439189711;10636,71635;1734,62850400958;224968085,653108;96164,5912596794;3562053728,82701
"Brasil";0;4690414,2843025;51565,8052236666;6753891,73081579;59813,082092362;1502991,83583353;65822469,8621128;756982,88404;86,95370958828;48,5936917744705;39561161,5150813;363604,14007;39561161,5150813;8699793,06039503;179031,325727872;167989,387905605;69826442383,8119;33586201,7911214;8267927,12724541;170144,041856666;159979,006348852;146786,209532128;624015,402978421;393378,74397;62818,8995207629;5126246067,10395;209102,721464993;2054801048,98108
"Canadá";0;3720343,55501564;218215,737978899;8415818,4636493;190881,150515278;6553135,70881608;12258747,6233869;598376,2577;20,4866878751278;17,1457181579849;6149362,64403594;280696,3249;6149362,64403594;2806347,1664405;163676,268359372;238579,223211152;9829102534,72561;5346724,5828748;2658390,98612213;155046,931346185;226354,438320671;100141,636780628;641158,99383869;317679,9328;56654,1741526134;405028835,579405;348606,575696067;4064223394,07057
"China";0;66381848,6148722;175387,685575364;9868536,71728118;144261,487955423;-54397972,9610056;1068779929,5425;2097660,23929;509,510505812062;634,83220111161;557497512,406255;740177,11388;557497512,406255;265137556,393312;417649,822943839;3259496,28021384;0;0;265137556,393312;417649,822943839;3259496,28021384;315703,929256161;1424596,85220902;1357483,12541;150277,195919193;32760081354,5326;177078,955900689;1970077179,76838
"Chipre";0;59895,8323719078;1341,10357694926;208393,846523656;3258,5867010293;18185,7041761366;255237,102022956;6447,24957;39,5885251922947;21,3973256085643;126621,301394683;3356,75284;126621,301394683;49258,7457839228;2302,09824746542;1826,4655370663;159336396,805316;91856,1799643429;35460,9647769153;1657,26153939172;1316,74195503761;975,863102534584;6263,67803786551;3090,49673;612,149979776538;18223161,2039973;123209,094645146;2484572019,59965
"Tchéquia";0;1432011,56171437;25577,4635139094;1365141,57764428;26883,4567152613;-155625,388873073;5993350,47222994;98036,62691;61,1337890861135;41,9973906192192;3173821;34408,78443;3173821;793324,707244306;18889,8570970087;432605,337217244;5372832000;2811523;681388,113626705;16224,5345146487;372678,842855673;12459,8695129913;106488,130408385;63627,84248;7965,48539353328;296621038,530367;102088,328370608;2002104132,23285
"Alemanha";0;9302037,39090416;557688,253356754;27201934,3609633;449653,191716051;25241968,5971625;39363468,5183189;2049781,38773;19,2037398495024;18,6900309681098;19096000;963027,83611;19096000;13327202,0726535;713064,739988566;633103,568892833;25526720408,5962;17465000;11997170,588638;641902,124673223;569561,053253452;183999,850841434;1698373,87659413;1086753,55162;160464,094823739;1266411927,50775;106308,350937451;2174044011,5591
"Dinamarca";0;1252079,27204607;56522,0197461179;2697115,23344817;45246,2019304785;2211341,46259137;3378829,01582225;156927,77139;21,5311094135474;18,9305475971313;1467633;78338,46085;1467633;1023380,15262624;54059,7226453884;339315,439482213;2106894000;1362650;950331,00029113;50200,9250083786;312587,113952378;17738,6211146116;160422,015024383;78589,31054;11090,3780734032;77341671,3196972;101290,186828474;1399699980,20409
"Espanha";0;2689390,469839;119015,607974853;8068896,60452442;133135,564428298;4419912,73900108;16540556,418467;657521,78627;25,1559062587089;19,520266530955;7570836,00001831;278410,99361;7570836,00001831;3598026,80889149;184322,627110946;155749,280420272;10455990722,896;6266957;3038819,4473717;155675,100160788;130983,430700196;76632,8164290543;488991,231588734;379110,79266;45427,3507079717;530189673,325247;121383,47284611;1927799568,66182
"Estônia";0;252905,010415125;2855,56824993404;283617,347186801;3770,39804934263;-31459,5712354174;716468,285941488;7461,11006;96,0270362157729;56,2677832842315;371890,45424664;2726,31392;371890,45424664;94084,2324686596;1672,07995369929;1102,49628072491;633575786,626325;342576,975827012;85787,0905334806;1524,62182667007;1000,70189229503;758,797596300708;4558,90688689345;4734,79614;517,777825989455;33587639,1441603;83346,4911191744;1673810176,88855
"Finlândia";0;788588,976635862;45190,7326452771;1559123,77780982;29321,6746120125;1848997,28331126;3111577,86628316;150411,23767;20,6871369086791;16,4358662280399;1288400;68318,57017;1288400;728577,38760461;44328,5055680025;38308,2053179229;1792200000;1104100;610211,641254939;37126,8318194211;32124,9631354416;17999,2519219975;130314,696872747;82092,6675;12406,1522136297;85757473,6220646;125887,720021651;2037875902,1862
"França";0;5101536,60108275;320964,792913079;15089635,4772439;271871,953462982;13324452,2613172;22887503,3924703;1304297,95364;17,5477568822342;16,3631191104331;11393751,1955467;606314,4902;11393751,1955467;6314978,68906307;385927,563470258;338087,833265082;15209818930,0269;10046128,0352549;5739192,44094113;350739,513793664;307036,205172287;171374,258299742;1082176,5297613;697983,46344;92295,1511306214;578621015,86914;122704,392162762;1790267786,15599
"Reino Unido";0;4630999,40115208;290656,210988071;17534193,4071233;300311,423838304;12247024,9508075;25102230,6803469;1327000,14697;18,9165244161155;16,7971823443902;13203364,9611607;620727,34275;13203364,9611607;7216252,99053317;429610,921795059;240636,577041189;18209646816,0143;11312447,2861469;6288522,16145022;374379,5853684;209392,561035576;149154,981444941;860506,242461406;706272,80422;73727,8849944165;721157105,818312;143335,408606199;2495096259,88253
"Grécia";0;315255,839609315;8601,22735816023;1656931,24024566;27799,0425527889;36990,3094978204;4190754,26733093;105434,96876;39,7472898851071;21,876054307121;2243676;51553,67882;2243676;662148,671983554;30268,1947433278;21706,8293055661;2425128351,28302;1206290;453131,389331115;20713,5794677385;14698,7013854242;18547,4066266722;96961,4148789439;53881,28994;9302,43567119928;297760087,670154;107802,877007583;1976757628,34182
"Hungria";0;1061709,91968147;20004,0848508676;998641,489599778;22504,0203837434;-232964,253407632;4569400,196247;65153,5127;70,1328294805354;47,784629315446;2667760;24425,1995;2667760;680700,096103566;14245,1684957099;1937327,65441753;4244220709,56306;2169678;564551,407836371;11814,4980074981;1603805,45262368;7261,71408429012;80088,23039303;40728,3132;7300,08176704353;246314529,238721;115652,288196806;1601464951,40066
"Indonésia";0;15017196,7471246;44865,204569996;2678336,04136563;30787,5949875036;-11382145,2068888;101398495,653104;154186,48031;657,635451884219;531,731367820064;65354718,0100069;74787,54519;65354718,0100069;17135913,0352262;32226,6356139157;149124615,253695;37026194979,7591;22226478,1448306;10602175,8192815;19938,9700531438;92177132,0100017;41101,2822560843;115110,059747076;79398,93512;9320,60026616339;2315505354,90235;181004,58835221;4434722772,07203
"Índia";0;30054082,8824056;43843,79909409;5031617,07200385;47468,2784717329;-25268785,7254134;503212038,007432;633810,28968;793,947410133551;862,961311172849;332381815,674423;276369,75179;332381815,674423;113641587,673467;131687,92876591;4276879,59637822;360212054173,11;157656612,594721;72134807,8016743;83589,8514426285;2704778,71013507;124455,17296409;575511,759639105;357440,53789;56329,3254930589;74272956144,0508;138387,528201289;1989269318,28476
"Irlanda";0;718095,123278096;55081,9258026576;1151307,89603032;33282,5024993748;1914703,36378409;1955461,6685333;116195,94175;16,829001418488;15,5896822689468;825286,465509635;48227,19727;825286,465509635;401767,925554278;25771,3992256637;20305,910802666;1234490717,2937;639689,801193588;320329,601734449;20547,5388278128;15687,331018383;20646,8070343363;58997,2375068264;67968,74448;11774,0973835472;86058836,422598;152358,002484188;1766582570,61734
"Itália";0;4648342,68058825;244086,976984513;13159598,3417493;208892,721778908;10903060,1240629;25862084,8993589;1283576,71926;20,1484527658532;15,4794664786789;11446700;551093,53598;11446700;5671691,24478232;366400,951389014;297272,177838145;14501064322,6993;8914900;4244707,88399058;274215,386546891;220821,212641939;145130,025180986;1176167,76787019;732483,18328;96447,7234716069;848149567,263996;109338,25371079;2214258638,0244
"Japão";0;5353941,8248154;370809,315609001;36031372,4316082;268193,412249426;37651215,7937868;74970085,9336301;3986882,16701;18,8041890362299;15,6367198133163;33774518,3887343;1772618,5864;33774518,3887343;17538251,9239966;1121606,84167666;146083349,022296;51992220071,1707;26924933,5184395;15651249,4491954;1000929,19973322;130257293,41705;640730,560453341;3931172,48214496;2214263,58061;381441,199526101;2718327747,7088;180036,389496158;6692407768,75716
"Coreia do Sul";0;6022122,40061015;140435,894045763;8579159,38360642;93751,3504357892;5729722,38584255;27542147,5717679;538064,91747;51,1874063473085;39,4245880118164;10386547,5009739;201047,67319;10386547,5009739;5962523,31071198;151238,696747443;186266836,003503;14805954047,3659;6081330,18375486;3626114,23965987;91975,957708754;110326814,724343;29196,530932557;479430,301138866;337017,24428;54281,1593666742;1194491380,02695;247640,300932118;6701932816,47922
"Lituânia";0;352485,871580118;3286,41243675891;349361,646992374;5193,94217449927;-132760,101613457;1576034,42081631;12416,47512;126,930904752323;80,9792390036877;1018600;5755,64735;1018600;275911,404427957;3407,18692621194;9871,22233846907;1340061226,98073;784700;228999,165605029;2827,8750013272;7944,21930672932;1937,66306378806;9435,90822020156;6660,82777;1083,9657286621;103028470,683565;73910,9334348076;1268568214,67483
"Luxemburgo";0;110607,287602876;7282,43633628389;225321,442356743;8706,26155259156;17950,8765750328;209140,462786529;13746,96325;15,2135754626775;12,2971303507998;102952,941176471;6603,2927;102952,941176471;51381,0623315372;4178,29695756581;3634,27360285871;158152788,356956;96547,9069767442;48531,8408035574;3946,59887462287;3434,75334007499;1921,16797243419;12301,4067565923;7143,67055;1808,12674460724;10588086,4272034;101262,990852897;910165411,157967
"Letônia";0;219137,07364204;1874,95987050116;179734,774681859;3011,77777645858;-116660,536848468;945057,101189299;7004,70062;134,917557859782;80,4000685629277;624398,150343311;2995,25654;624398,150343311;153492,275091572;1909,10627111513;1066,90919566087;771202344,558042;480969,987885235;131187,674493384;1631,68610224139;854,253619798021;759,88907888487;6879,99716669549;4009,44408;742,562490505214;52383901,2360941;65728,9435082531;1189089313,9027
"México";0;4941980,88121128;104603,15547073;3565510,65982815;119780,232342783;-2407905,60719579;32231101,7780102;527278,64856;61,127265187076;36,0470992116273;21968721,5822524;255802,56509;21968721,5822524;3244921,04854803;90018,9230067466;439265,67366216;33224826793,47;15446884,1425279;2928492,75664735;81240,7328382958;397472,360129981;153014,689303253;579752,571037662;271476,08347;50084,7841795821;2038056847,41946;355562,427807517;3757708637,00613
"Malta";0;43722,8628622286;1584,44028413264;96161,114782168;2540,13342770541;-12510,7322994505;129235,762278537;4024,95664;32,1086098156171;25,2291432532364;68624,4623851587;1657,32321;68624,4623851587;26249,2114076461;1040,43213612808;911,626527483201;118585307,856469;60515,1509147814;23147,357873819;917,48489599819;803,900168702741;435,955543871921;2510,49428105575;2367,63343;777,689234401545;14041208,0277426;130181,359171992;1612961040,79328
"Países Baixos";0;5000521,23608874;171908,482075883;10069302,186761;130120,262396016;7908711,77867601;11168075,5087557;400776,26145;27,8661103039133;24,6698611771729;3346320;174343,34885;3346320;2735728,12336816;110893,535383958;93909,8308908034;4222813051,43066;2953211;2358493,80648251;95602,2326005154;80855,4588193211;46734,4556760415;328115,620375618;226432,9126;29920,6560728958;182170358,653524;127834,546858018;2993893401,59414
"Polônia";0;2744249,22398158;37317,6653228925;2749188,26753174;45614,4021179853;-558907,867773713;18372455,7301404;196706,91248;93,4001530424528;60,8824894196186;11064904,4295892;84042,09538;11064904,4295892;6642889,78547225;109110,022418559;284242,364393211;10607621211,7223;6276422,04225062;2762487,06524163;45374,0819663568;111287,337211241;-32321,4576985586;176475,265010467;112664,8171;13460,5561077587;815657674,621282;102831,09900965;2635395028,22192
