"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Austrália";0;19876,1686862117;14367,5092934273;-850,34188629238;-47521,7542031599;37887,2080284606;-1473004,7105025;-426,751577369224;-1947,11097753345;146872,051053671;22065,6270745981;-1033,10486057483;-51,9786902102114;8133,32282041234;45765,5083364537;164181,698644087;-8562,79151010836;328,352095734013;-392776,136388971;-402373,433644195;30474,0827484626;36893,6892171645;-427370,624840748;-283875,434993645;-4034,13585885498;287,333080265515;-128,593508694827;-9420,13004836325;-167,925616052703;3971,56157780463;-3029,94044149631;-3764,9326429405;-7615,86504474161;-25832,9632789691;-475,187116153849;166,515293363085;45382,3095176375;-18810,2605473725;-159772,632428322;202116,268592738;-2286728,2814159
"Áustria";-19876,1686862117;0;-7609,6472298507;-17406,3934940022;-23401,1067206509;28,5218549039273;-156651,386408178;-1232,22018229387;-58071,8687766909;354926,343269952;-2030,08171573827;-49446,2788272936;-1023,81700989077;15189,1078628162;23040,8031999223;-18392,6725028094;-14834,8215883675;-88026,9822245602;-37089,5389973232;-96954,731559014;23597,163010002;-20006,6570588942;28627,6234779292;-3826,91912332225;-2147,59099144312;815,947912329954;-2137,00832632699;-8028,7352967333;-278,539520120542;23440,0843195975;-72825,8188706284;-5850,72825884861;-56331,9328354482;-75430,1521407142;-19780,5145320034;-19516,3116450598;13469,8833913207;-34483,9120388313;-357,808266918459;-59542,3385252732;-1075316,78836802
"Bélgica";-14367,5092934273;7609,64722985069;0;-19624,2466473417;-92678,1639389569;58736,7261770901;-446936,830773953;-2517,86124687307;-25343,9360115193;-13041,7500185678;-23981,3954794122;-133019,368977533;-2916,20791749677;60,6250943233172;-7894,75733461254;-221224,940032933;-38830,1176642088;-27598,0568239986;-170988,975350448;-583527,920532171;74421,7579191554;-229509,406700937;62254,9064815872;-8731,46973294528;-7716,88232373946;-90109,0291038366;-3148,90678223826;-12992,2101192516;-797,578553982325;243149,001585034;-54262,5526247287;-12582,7095007319;-27489,3032488094;-77177,9138231546;-8393,96709829968;-4674,6433946275;4400,57508894819;-87083,8206472796;18644,8965808714;-63444,6975154926;-2252621,03121082
"Bulgária";850,34188629238;17406,3934940022;19624,2466473417;0;-5406,91485932477;8623,37831401522;-7077,01350783747;796,108898223321;5323,87364295385;119335,52279781;4612,26200526288;13484,4163591147;594,46047758323;4321,97777421319;41860,8995928397;20330,0037117749;46811,0635824126;2962,57771511916;-435,800351862446;-10568,1255748384;3304,63989984244;72323,6405072574;6847,92521044491;3363,66626684107;795,175455636563;175,0151066192;1266,73956935608;3844,31173769467;1205,89439509967;12143,0432542603;5572,29203191041;964,678383239208;-5987,79282244487;-25902,4845240821;1491,34307662039;1961,59780535898;5481,98616335461;29664,4743695649;2144,2854059972;39104,5870355283;35614,3901426194
"Brasil";47521,7542031599;23401,1067206509;92678,1639389569;5406,91485932477;0;130935,465840514;-84618,0435771563;1698,7917551009;9334,58378767448;543049,642457275;32127,6865887624;174028,274462594;633,311177096181;37960,7827269474;263265,88399025;180827,262871233;8640,82254476779;16261,5138818546;-59543,4374495992;-122483,723261627;24151,0471697753;195289,8703576;290765,581980258;90152,8458146422;1453,16176820002;-753,488564413184;517,448260666411;-7624,17725395825;1023,9360962628;293848,062775149;-104,358964051495;40321,1714051786;11305,4044218259;44627,7490116328;1192,21948488872;6755,1100791683;60115,8501417678;8938,34366419306;40541,0167902308;756336,001248841;-2862303,86053403
"Canadá";-37887,2080284606;-28,5218549039273;-58736,7261770901;-8623,37831401522;-130935,465840514;0;-1795452,1252475;-500,807234039431;-4882,50254117613;93718,5954379239;9774,19641922825;-4093,35406549943;-5877,29910979153;21840,591680965;79738,3788010544;-37113,2822598129;-561,516293795325;-4008,01501451716;-185544,81234012;-1000774,32397303;21453,6479247923;30932,1500362198;97237,7545099508;12800,0288476987;-1901,43834944193;3464,25629624278;-908,386525766246;-3012,55956444569;914,72916576034;3538,34395924166;-14243,814712522;-3820,30296327705;-10675,4440054997;-42688,7246061753;-4669,5660452754;-1746,65331419107;51624,4164867444;-13557,6691320652;52142,5214338762;-3933215,90640715;-3203747,8693538
"China";1473004,7105025;156651,386408178;446936,830773953;7077,01350783747;84618,0435771563;1795452,1252475;0;19846,9984588029;97779,3569339407;3079785,89013173;196360,369204448;698784,577345451;11572,8330120052;186452,237455838;1481603,8301648;2422168,59800177;118520,718828294;70617,4624454167;20710,2799713628;-125449,478855557;130964,818837282;1344698,51521626;13026567,1459952;4065444,81908965;11700,9189960806;10245,075349504;4007,8246841879;420820,666588296;9941,13244649453;797334,633430817;164268,786361445;55143,2776056688;-3828,05367724108;40409,437517849;26973,9182240141;16370,1920476039;328732,971660022;238463,871427322;2157565,51396925;16564963,1510979;2021391,54894981
"Chipre";426,751577369224;1232,22018229387;2517,86124687307;-796,108898223321;-1698,7917551009;500,807234039431;-19846,9984588029;0;-136,741923649484;12185,752766676;1356,94285306812;3759,65119057499;-9,33570290262566;819,878154045464;10157,9556143285;16997,5466406958;2851,81151330332;-78,698832597605;-3688,70081431105;-25801,0767999516;1502,04730625372;14576,3906617251;10378,6574656702;1045,63851048216;-17,8422880773855;36,0701891351323;-20,2279703352624;51,2143244513873;-38,8858416828791;1974,5054520067;-28,1392691144062;160,010927894975;-1308,36911179418;-16392,9212842553;-92,9010877028311;85,8063118637221;3252,39380590361;-92,753543450115;1587,766573988;7702,55607664466;-78034,5635532588
"Tchéquia";1947,11097753345;58071,8687766909;25343,9360115193;-5323,87364295385;-9334,58378767447;4882,50254117613;-97779,3569339407;136,741923649484;0;316166,240711644;7439,50824565025;15740,9109781637;-559,951254452969;8444,8735921396;69069,8245412622;53801,0773958534;-1644,81455022726;-6061,65437807745;-11166,7122949918;-53453,6018441589;12539,8301411624;62377,7464389892;23331,1938388308;3272,39837003451;-1339,39809405006;2013,49550756299;-883,474920576937;1460,51116149057;39,6062511675842;22593,8591659829;-21244,601105163;-803,08737896787;-7064,02602687418;-79118,1612923481;-8905,77757459556;1443,90644631642;18545,8833531157;-3168,3846099077;6585,3422938471;38700,2321891556;-325043,322543558
"Alemanha";-146872,051053671;-354926,343269952;13041,7500185678;-119335,52279781;-543049,642457275;-93718,5954379239;-3079785,89013173;-12185,752766676;-316166,240711644;0;-38138,7098096703;-539418,329446152;-20031,197087589;-2580,16335535876;-240407,562453794;-645030,682073604;-178386,061480127;-208701,51042789;-687014,117522367;-2102532,43667157;368294,076625823;-561176,162295909;446512,012191459;-42951,4414867434;-51523,4615937696;-25844,0880207191;-31844,8367918583;-319594,635390693;-6540,33421384734;89330,4836401278;-524910,16919979;-126882,203681286;-315340,124667462;-952373,235539777;-115393,272863434;-21450,8023905194;-127714,56957528;-438774,581192361;-23638,0866984926;-1310983,22103786;-13020121,6904771
