"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Dinamarca";-78562647,9799382;9156441,01977404;81435411,3272747;-26060847,9119459;-55945004,2620318;-49301518,7546628;-573136219,077371;-3122714,82411132;-18262935,0161398;119693148,379278;0;-77401399,4522953;-13728753,418017;-40512525,0268271;-83394212,1567674;-200815907,399164;-38797771,2902678;-19005095,0678605;-116245612,139938;-291229612,008554;-31764247,3176425;-16083515,4448863;-221208227,292113;35612355,7574442;-24846775,3232605;9774728,98897918;-17282903,930109;3111421,98154923;-2752827,20561046;96005764,8656965;-77309707,475109;-19636737,5084117;-11761941,1587635;-73630188,8112628;-3680896,77084014;573393,284164995;-97981913,3601078;-30626363,674747;1745120,76450725;-297611736,264973;-4058011623,78728
"Espanha";-30059132,024695;85776679,9409614;285263720,380212;-48667217,3278909;-471425255,222657;-12828590,814071;-2265902776,29086;-15378500,3770611;-28275844,1518147;1930664034,39738;77401399,4522953;0;-6289005,61516959;88156173,3168822;905547794,222895;-231531925,929652;-162412419,013732;29651512,0725293;-256212919,506091;-1693275721,85581;203686916,425918;625489440,424575;334509152,883402;133665137,971147;-9365238,87448716;13539796,8409059;-4750508,9084146;-87596436,9378201;-7440600,21311589;298224667,038575;-82482109,4700556;-854055328,714422;-88138019,0674998;-6720588,44235596;-28592969,0245521;-26073484,8385061;85210004,0934067;-178908912,597818;8057900,07489911;-115331405,251757;-10209811797,4591
"Estônia";609642,254793857;5347754,43753338;4953982,41193525;-706910,317682417;-2222220,98006572;1613544,51579614;-96954217,9565375;64406,6532395508;5811775,93611388;64723894,476221;13728753,418017;6289005,61516959;0;55520520,8764457;16408401,7135593;22753238,7747498;744729,686008451;1495981,54479352;-4876640,53854871;-21105170,7781096;3149649,78225967;19495265,6051964;20426162,7095166;5221420,8471647;6648572,81269472;488907,18633956;340572,693338893;-42298,0428089742;397366,035175108;13159776,4768365;5579073,27927429;670619,48511948;-843529,509505846;-79264047,3725763;1106732,64180521;653218,029010739;34327758,4833603;1151853,36956675;3607258,94308493;12610354,8772643;-298672819,38876
"Finlândia";-13926375,0763375;-30728695,0449286;-2939867,00626239;-4793585,29006575;-85865903,5889143;-61498954,1762644;-608384997,096163;-2222258,57473245;-8324948,6232198;-17840033,6656768;40512525,0268271;-88156173,3168822;-55520520,8764458;0;-18820083,5667173;-205020807,119398;-35442897,5091383;-19391255,7049598;-49344858,2130703;-165465303,695666;22224401,3355306;247242,1316576;-35061117,6129243;-10904404,844139;-32836363,0098119;1571920,45960176;-38404502,3327644;-24086126,5690179;151165,424854346;-51150323,5147494;-78766241,9324315;-13646854,9036802;-10609136,9184357;-423428760,81867;-1419153,98842254;-415717,31474254;-69807950,3624587;-48133209,2174472;-26941224,3769741;-253624012,317276;-1726462759,48973
"França";-202626778,27201;-8863300,61957955;15987513,0269203;-105159986,780268;-587929251,598264;-243853749,806434;-4245061113,76247;-28478299,038791;-118535783,679191;1290497177,82141;83394212,1567674;-905547794,222896;-16408401,7135593;18820083,5667173;0;-705426218,751904;-310211852,142034;-103856222,190998;-493200910,689484;-2498764368,32496;341804378,414936;-195856686,867777;34396018,1739347;-36310746,7054123;-1159206,69595302;-8655206,77528775;-13675926,2024861;-251480549,721878;-34144997,7096129;377634483,5179;-368445723,686303;-229986948,600733;-345920623,646681;-150983696,530598;-58536637,267856;-58042092,950096;26027816,127811;-476654754,184619;-142755274,432038;-1094605872,20605;-18750159752,4149
"Reino Unido";-233505947,28432;236488776,350112;771644112,431744;-58435904,2202514;-446091120,655582;217554703,667084;-6038243318,52489;-35007134,0932366;-37407508,3818271;2060950276,12281;200815907,399164;231531925,929652;-22753238,7747498;205020807,119398;705426218,751904;0;-44673811,3548836;7134381,46565279;-563773999,645996;-4903517572,48528;-223508291,985086;612845521,246511;326449536,844579;-104077317,922903;-20923976,6555303;50582129,3330812;-17977577,0502934;-116605952,118973;-13575116,373605;921793017,530493;-112061253,717944;-15564731,6855668;-200699802,22682;-294310254,428705;-27342405,9253849;-8225413,17987485;119406031,482912;-250619170,307972;-8199945,64985394;-2207974428,29915;-18881878551,2406
"Grécia";3989561,83233143;44720872,6337336;156227266,064965;-53915154,6774666;-45274287,2604432;-2721660,43031531;-433936880,162863;-24809197,053922;12359745,9554906;580226766,843565;38797771,2902678;162412419,013732;-744729,686008451;35442897,5091383;310211852,142034;44673811,3548836;0;7104052,77497984;-40783028,2646265;-371677883,646431;35038932,5512974;564415172,485384;79884741,8266252;158283285,099001;-1131924,59147476;12581826,9129733;-288846,790420786;-1350828,46308083;-31346,8710084553;173587065,416397;-1753210,89682868;3972980,51194905;-44089073,832497;44233484,3729161;1970407,57481664;2201838,57196428;17394053,2758323;-8318805,90284884;6191343,48364186;50666960,3182361;-2700617117,07708
"Hungria";-4816753,8306351;281602177,037198;63606720,5790346;-12562355,5479946;-17664687,9452868;-3062088,18099985;-305932052,053566;-288517,813332475;28026116,6664532;640754638,658216;19005095,0678605;-29651512,0725293;-1495981,54479352;19391255,7049598;103856222,190998;-7134381,46565282;-7104052,77497984;0;-9924756,20462909;-71875719,6285965;9320102,95213511;134393150,848521;82353253,6260962;39402550,584544;-1212673,21703229;5832681,25455648;-2593675,32607353;-10385498,4509654;2354731,81124515;135591801,771849;5331565,46638161;2412776,86586866;-76240043,7057027;39387737,1262339;4410000,26365131;3296239,05196794;17685240,9480663;-30704127,4086297;10131133,3116998;-75372828,8209436;-783110696,179348
"Indonésia";1008552070,33801;54315878,4623502;226904331,756539;-1771703,26774422;-14630010,3493577;257280482,907158;-264854658,612997;3454572,67786178;36055275,5959741;1036960994,48835;116245612,139938;256212919,506091;4876640,53854871;49344858,2130703;493200910,689484;563773999,645996;40783028,2646265;9924756,20462909;0;-1354837420,42214;29378220,1587607;379853611,550433;2614622157,0752;526247784,142968;2614530,27924166;19714796,4528797;657391,325457222;93133103,1105113;512605,23367355;433726664,526877;65948380,8874555;27086595,0821631;9087191,69858181;99648084,1542782;21009459,5365217;4881324,10752915;89560216,2408732;163422102,355481;259391713,4655;2880612257,5176;657110074,844065
"Índia";1259427100,30019;300172939,788742;1770462216,65607;52802919,1699291;202285041,91882;2669017094,69421;873567590,392345;41428015,0663847;201354305,524022;4588694689,09402;291229612,008554;1693275721,85581;21105170,7781096;165465303,695666;2498764368,32496;4903517572,48528;371677883,646431;71875719,6285965;1354837420,42214;0;142174236,671881;2728251180,38216;3091980491,05796;1919492086,8507;18804418,3819806;8213938,7559632;12423716,5715659;696876038,04547;8511785,37966039;1361829776,93098;332001688,46285;222210409,16517;66835130,3902875;1066861619,76461;75007654,4460974;31482691,1795766;374578002,318926;821048813,688067;963925338,123926;27357122087,1164;12545018513,5387
"Irlanda";-72203368,1945183;-55413202,9159232;-422504794,134205;-4612309,51844185;-46781769,1949742;-65878873,5668066;-553857361,414265;-3151259,57636141;-26628636,6879196;-1031932571,18857;31764247,3176425;-203686916,425918;-3149649,78225967;-22224401,3355306;-341804378,414936;223508291,985086;-35038932,5512974;-9320102,9521351;-29378220,1587607;-142174236,671881;0;-288522003,963492;-93672923,8170174;-39218792,7831513;-306946,550461833;5368358,18695326;-3257002,33107027;-49274247,1210501;-1979304,97236481;3719003,27365369;-29001018,6853216;-33870104,6762401;-15917649,3813989;-31175322,3234924;-8673753,657375;-2736156,32347047;-67490239,4089899;-40916311,6083776;-55224532,6068699;-1208791974,54457;-1937064245,14945
"Itália";-198419574,167154;226408219,830061;712004384,501513;-147422669,580679;-538729079,877245;-208995454,095768;-4123860557,50212;-42369718,708404;-148691642,53371;2094984194,4133;16083515,4448863;-625489440,424575;-19495265,6051964;-247242,1316576;195856686,867777;-612845521,246511;-564415172,485384;-134393150,848521;-379853611,550433;-2728251180,38216;288522003,963492;0;-239478362,369655;-25227682,6247145;-25353243,5648289;45617800,55856;-18014207,7348812;-247353487,249124;-54058595,7433683;892817351,854918;-354067594,909394;-184894362,570285;-815991078,812528;-150673372,308005;-54246925,8887934;-128175738,709173;151507892,631497;-481142296,919935;-82439099,9423008;-2040197663,22234;-15560931298,5758
"Japão";509468949,807001;-9615973,57945898;-196756713,191358;-15522797,5526665;-639771714,803454;-152218741,857054;-29660853277,6822;-13984744,5070522;-123837108,614937;-106257795,088778;221208227,292113;-334509152,883402;-20426162,7095167;35061117,6129243;-34396018,1739347;-326449536,844579;-79884741,8266252;-82353253,6260963;-2614622157,0752;-3091980491,05796;93672923,8170174;239478362,369655;0;-2300839399,57884;-2328550,67583084;3751704,08052718;-1335369,47990735;-801312519,766118;-573106,997708139;-119016450,156034;-103061499,665497;-44624513,2864346;-39843346,6575283;-1087987179,94472;-27648523,3995935;-2380249,84722127;43938681,1856897;-181268070,678948;-2369120760,27708;-5006748856,49319;-30933288575,102
"Coreia do Sul";527110197,064729;5583909,16375303;21703023,1222871;-6311286,88560895;-272172552,644686;-105890941,781018;-9720974189,2229;252369,339326781;-15465956,044608;379243392,657432;-35612355,7574442;-133665137,971147;-5221420,8471647;10904404,844139;36310746,7054123;104077317,922903;-158283285,099001;-39402550,584544;-526247784,142968;-1919492086,8507;39218792,7831513;25227682,6247145;2300839399,57883;0;-2888600,2692804;4406105,64948702;-750276,033955034;-284448396,715197;3078615,56251023;62950991,6632825;-38059721,6184076;-11103159,8411122;-20465688,2349878;-325803455,54522;-18417925,3089073;-1906535,95429243;39967776,4931118;-152475320,156258;-208170606,261894;-408211101,276763;-8119471979,64542
"Lituânia";126071,570083086;9534590,03502569;11084106,4040366;-1161441,99348738;-1415389,04734751;-3752036,28713167;-44155430,7854321;1900836,93755006;7968007,23568391;135457865,172191;24846775,3232605;9365238,87448717;-6648572,81269472;32836363,0098119;1159206,69595301;20923976,6555303;1131924,59147476;1212673,21703229;-2614530,27924166;-18804418,3819806;306946,550461833;25353243,5648289;2328550,67583084;2888600,2692804;0;2157264,22290941;-11192179,2878201;-8655,41303499264;17301,2368218429;22914378,5020426;9606629,73376869;-149815,733265914;-605655,185588239;24026013,8017607;1559398,12146452;1371342,72706458;17538137,4967356;-4483513,36863002;2310885,662781;-2483959,83391347;-197498746,804813
"Luxemburgo";-1129980,27362031;-4117027,31767553;216140083,265477;-525374,293074601;-591153,957958404;-8144870,38261697;-23352438,0938022;-109069,422627328;-8261032,76117834;58926374,051851;-9774728,98897918;-13539796,8409059;-488907,18633956;-1571920,45960176;8655206,77528775;-50582129,3330812;-12581826,9129733;-5832681,25455648;-19714796,4528797;-8213938,7559632;-5368358,18695326;-45617800,55856;-3751704,08052718;-4406105,64948702;-2157264,22290941;0;-649366,791467718;-5234604,57718916;-33614,304239292;9561099,12457666;-11359639,4280465;-6902106,69396283;-1839435,08516051;-9729387,43299409;-1664598,90579901;-3350589,79210681;-10461796,3304018;-33871723,0320464;1703796,44290346;-24028114,4317514;-76375389,1604749
"Letônia";11559,6313182811;7978285,84579169;8040323,36328314;-663372,014693993;-1468690,62252221;1233492,72385123;-18439511,1970816;272304,97003236;6060923,98950863;79609741,5076363;17282903,930109;4750508,9084146;-340572,69333889;38404502,3327644;13675926,2024861;17977577,0502934;288846,790420786;2593675,32607353;-657391,325457222;-12423716,5715659;3257002,33107027;18014207,7348812;1335369,47990735;750276,033955034;11192179,2878201;649366,791467718;0;10648,2733972501;44011,2687580777;14517019,8558246;11484130,1977343;783883,650718947;-106592,797545225;-36300531,780092;3008833,83170891;858587,982202571;37991701,8726477;-907378,275284584;688888,703215116;5372255,51874574;-147429033,158528
"México";7088943,68264876;33792352,8859578;61768316,3729205;-13411763,3210709;-78531495,2783967;295600454,665767;-1976852397,51344;-66475,3547445777;9593937,95909773;728092330,001767;-3111421,98154922;87596436,9378201;42298,0428089743;24086126,5690179;251480549,721878;116605952,118973;1350828,46308083;10385498,4509654;-93133103,1105113;-696876038,04547;49274247,1210501;247353487,249124;801312519,766118;284448396,715197;8655,4130349927;5234604,57718916;-10648,2733972501;0;13312864,9131823;54912701,4196398;565019,699034756;420293,110552177;-1949051,92966606;1389736,31991232;3114083,79158875;3243974,06053072;91839713,1962951;2302042,15522122;155490344,462388;4107413083,96782;-2974276729,75124
"Malta";-46100,9180113983;447759,560008048;2471917,81031566;-852184,264278595;-1993537,08014733;-636141,112526434;-24336756,4758314;110326,525530489;145492,787785435;26685257,6986329;2752827,20561046;7440600,21311589;-397366,035175108;-151165,424854346;34144997,7096129;13575116,373605;31346,8710084553;-2354731,81124515;-512605,23367355;-8511785,37966039;1979304,97236481;54058595,7433683;573106,997708139;-3078615,56251023;-17301,2368218429;33614,304239292;-44011,2687580777;-13312864,9131823;0;5717702,67615335;-2390242,99573572;440599,075081693;-1442686,75977143;-420092,191384868;-67084,8102547808;70609,6927374816;725700,425725617;-696002,49715207;600500,678611236;-4363272,22950289;-61617225,2826395
"Países Baixos";-60029145,4070178;-82171544,5497083;-660090012,96127;-35105233,3660315;-669448301,613124;-52926975,6116403;-2290224754,98031;-10663512,8381157;-77317314,5266287;-468143259,983704;-96005764,8656966;-298224667,038575;-13159776,4768365;51150323,5147494;-377634483,5179;-921793017,530493;-173587065,416397;-135591801,771849;-433726664,526877;-1361829776,93098;-3719003,27365369;-892817351,854918;119016450,156034;-62950991,6632824;-22914378,5020426;-9561099,12457665;-14517019,8558246;-54912701,4196398;-5717702,67615335;0;-183582534,413882;-122630883,872228;-67166961,2986123;55101280,4160219;-17010330,9122276;-35691125,8872681;-76915172,96552;-152244592,243373;-70197405,0637338;-84799745,0309649;-8441182125,38606
"Polônia";-3211614,60899742;121001275,896534;90999614,770337;-22755971,9708958;-45875314,7180664;10689027,7552509;-683378312,415197;925553,807211616;58193379,0586372;935013581,441748;77309707,475109;82482109,4700556;-5579073,27927429;78766241,9324315;368445723,686303;112061253,717944;1753210,89682868;-5331565,46638158;-65948380,8874555;-332001688,46285;29001018,6853216;354067594,909394;103061499,665497;38059721,6184076;-9606629,7337687;11359639,4280465;-11484130,1977343;-565019,699034756;2390242,99573572;183582534,413882;0;-9946881,44393845;-49751944,0986664;50633025,2730747;21939076,0661841;23872475,6634579;69459169,1136562;-32720712,0449114;28199361,3501376;81400536,8808699;-1844900089,40377
"Portugal";-2126606,97777222;854309,771301739;47975845,5130599;-1809254,35198702;-126031654,861725;-2602636,0197577;-137587460,242719;-742058,012254542;1171333,66271769;442179261,330595;19636737,5084117;854055328,714422;-670619,48511948;13646854,9036802;229986948,600733;15564731,6855668;-3972980,51194905;-2412776,86586866;-27086595,0821631;-222210409,16517;33870104,6762401;184894362,570285;44624513,2864346;11103159,8411122;149815,733265914;6902106,69396283;-783883,650718947;-420293,110552177;-440599,075081693;122630883,872228;9946881,44393845;0;-10608558,4560178;5985127,63502172;-2178206,23988465;-541698,702876049;45964158,040646;-1449853,20123164;-289704,795364145;-51026817,7650514;-1795635869,00936
"Romênia";5425469,77899428;115734225,172936;57236753,3465428;3679457,22380602;-49810196,9000668;24325871,9992994;-181511184,530357;1361566,65620527;49688321,8610884;664679510,908814;11761941,1587635;88138019,0674998;843529,509505846;10609136,9184357;345920623,646681;200699802,22682;44089073,832497;76240043,7057027;-9087191,69858181;-66835130,3902875;15917649,3813989;815991078,812528;39843346,6575283;20465688,2349878;605655,185588239;1839435,08516051;106592,797545225;1949051,92966606;1442686,75977143;67166961,2986123;49751944,0986664;10608558,4560178;0;72300695,5900119;23443650,521921;14792676,6747465;36794962,5470803;56852326,1085388;13199084,8234512;96037888,9377505;-428818116,175705
"Federação Russa";15769125,7307944;121127579,365639;123659292,233629;-8037384,50423084;-278459047,597438;53153574,8966458;-2067849025,83062;4244886,08928572;9612977,8059991;929346775,657407;73630188,8112628;6720588,44235593;79264047,3725763;423428760,81867;150983696,530598;294310254,428705;-44233484,3729161;-39387737,1262339;-99648084,1542782;-1066861619,76461;31175322,3234924;150673372,308005;1087987179,94472;325803455,54522;-24026013,8017607;9729387,43299409;36300531,780092;-1389736,31991231;420092,191384868;-55101280,4160218;-50633025,2730747;-5985127,63502172;-72300695,5900119;0;-37319117,4117875;30393303,9763074;192420166,738018;-73142859,430293;-24515025,9842618;153075290,53694;-7939462345,39142
"Eslováquia";551873,328652302;-15500984,3615434;20862541,4689544;-6921718,65355606;-4801092,9829461;57741,1412127353;-124397142,766742;289445,652524993;42851260,9421899;84613236,5690632;3680896,77084014;28592969,0245521;-1106732,64180521;1419153,98842254;58536637,267856;27342405,9253849;-1970407,57481664;-4410000,26365131;-21009459,5365217;-75007654,4460974;8673753,657375;54246925,8887934;27648523,3995935;18417925,3089073;-1559398,12146452;1664598,90579901;-3008833,83170891;-3114083,79158875;67084,8102547808;17010330,9122276;-21939076,0661841;2178206,23988465;-23443650,521921;37319117,4117875;0;1664335,10830107;14335559,3831355;-10217427,773662;6366431,04472613;-39205795,9404427;-645792385,042133
"Eslovênia";-2025181,7284366;106349303,044525;20136812,8586807;-8546048,33834152;-10379115,9545246;3367008,45189324;-29632843,6284787;-92938,247514036;3377120,06613073;97225315,2378337;-573393,284164995;26073484,8385061;-653218,029010739;415717,31474254;58042092,950096;8225413,17987485;-2201838,57196428;-3296239,05196794;-4881324,10752915;-31482691,1795766;2736156,32347047;128175738,709173;2380249,84722127;1906535,95429243;-1371342,72706458;3350589,79210681;-858587,982202571;-3243974,06053072;-70609,6927374816;35691125,8872681;-23872475,6634579;541698,702876049;-14792676,6747465;-30393303,9763074;-1664335,10830107;0;7631412,8600033;-11431065,6324717;-955529,818005173;-31106233,1873928;-663588285,160489
"Suécia";-103628489,138186;-39259647,2382408;-53783793,3045102;-18382799,5965325;-132203069,501315;-120015963,48674;-843481971,677047;-375723,311804983;-29901264,2413065;485051713,742414;97981913,3601079;-85210004,0934067;-34327758,4833603;69807950,3624587;-26027816,127811;-119406031,482912;-17394053,2758323;-17685240,9480663;-89560216,2408732;-374578002,318926;67490239,4089899;-151507892,631497;-43938681,1856897;-39967776,4931118;-17538137,4967356;10461796,3304018;-37991701,8726477;-91839713,1962951;-725700,425725617;76915172,96552;-69459169,1136561;-45964158,040646;-36794962,5470803;-192420166,738018;-14335559,3831355;-7631412,8600033;0;-79747337,6741053;-52051007,815569;-1123476187,84489;-4336238662,00126
"Turquia";21721048,9386653;92788242,7957698;114637013,00329;-54335360,9554831;-44658354,5391933;23549329,5060465;-987997432,535245;725930,782178969;35393663,1534287;1072806108,9999;30626363,674747;178908912,597818;-1151853,36956675;48133209,2174472;476654754,184619;250619170,307972;8318805,90284884;30704127,4086297;-163422102,355481;-821048813,688067;40916311,6083776;481142296,919935;181268070,678948;152475320,156258;4483513,36863002;33871723,0320464;907378,275284584;-2302042,15522122;696002,497152071;152244592,243373;32720712,0449114;1449853,20123164;-56852326,1085388;73142859,430293;10217427,773662;11431065,6324717;79747337,6741053;0;33810024,4378434;178888567,289439;-3334919401,21091
"Taiwan";223414387,898257;16369609,6114189;-25235613,6428264;-4604340,34662779;-161828858,626496;-13249048,8525012;-5481940670,53555;-1088624,97398477;-23722159,7485205;346017234,441139;-1745120,76450726;-8057900,07489911;-3607258,94308493;26941224,3769741;142755274,432038;8199945,64985394;-6191343,48364186;-10131133,3116998;-259391713,4655;-963925338,123926;55224532,6068699;82439099,9423008;2369120760,27708;208170606,261894;-2310885,662781;-1703796,44290346;-688888,703215116;-155490344,462388;-600500,678611236;70197405,0637338;-28199361,3501376;289704,795364145;-13199084,8234512;24515025,9842618;-6366431,04472613;955529,818005173;52051007,815569;-33810024,4378434;0;149561254,942081;-5317193180,27604
"Estados Unidos";-376588023,158611;379219535,961977;338603622,550982;-66798585,1763115;-1706487519,38844;8189047177,44566;-45906252972,4603;-5893308,95307382;-9450448,47695512;4104765007,51107;297611736,264973;115331405,251757;-12610354,8772643;253624012,317276;1094605872,20605;2207974428,29915;-50666960,3182361;75372828,8209435;-2880612257,5176;-27357122087,1164;1208791974,54457;2040197663,22233;5006748856,49319;408211101,276762;2483959,83391347;24028114,4317514;-5372255,51874574;-4107413083,96782;4363272,22950288;84799745,0309649;-81400536,8808699;51026817,7650513;-96037888,9377505;-153075290,53694;39205795,9404427;31106233,1873928;1123476187,84489;-178888567,289439;-149561254,942081;0;-68103990594,1838
