"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44"
"Germany";-143583,747553946;-442244,908222932;188366,202275125;-48329,894446476;-562969,144127565;-193187,59445056;-427751,704607515;-2142421,15635731;-12980,2073186602;-309109,335632794;0;-103957,619639461;-595084,340892598;-14272,7471855319;11015,3357790014;-664050,384743057;-289148,675307474;-179048,810314867;-67610,6127458518;-187401,454095033;-531834,226987506;-1261827,99089464;273878,758853236;-490441,408423893;258920,63321123;-54855,3082976217;-44497,8758755769;-45952,0301796972;-27138,93486478;-306913,263912983;329,480137345872;321973,778735752;329724,947808398;-527065,571737433;-173852,597909635;-268023,187177887;-679516,695885175;-129245,575182018;-34676,6447911429;-152527,356734639;-436994,003991206;-4507,54046858265;-1566434,94120563;-10099923,1613482
"Denmark";-15785,7478221825;5468,30045569735;28477,3559436407;-3077,24831098506;-28557,3844591651;-4359,09727298626;-5687,6480733408;-144330,066969127;-1042,19420561093;-5047,36234482816;103957,619639461;0;-12523,8671055063;-3602,02772464805;-22891,3188618404;-1636,94300212982;-26972,7705411418;-12470,901803467;-2842,59209325997;-6047,34223217981;-54086,3842659521;-111036,462536364;-3208,77129103161;35704,0143113917;-87463,0751326503;-11072,874540957;-10256,2677306941;706,640998206135;-6322,2545333255;-10132,5264262569;-593,79561286936;20361,4661221012;24366,164956243;-37399,5815867408;-8612,59915368593;-6500,91316428701;-30641,9610732333;-2964,01213145306;0,387387942242185;-18251,6233843095;-17074,7709975224;824,783875556544;-94432,5420525049;-1821956,62698885
"Spain";-4232,48283506092;45105,820528115;116190,489077716;-5972,63764763703;-210025,876887248;8290,19713001956;42460,9809039056;-448217,466530403;-5678,23052944567;-10492,7618403446;595084,340892598;12523,8671055063;0;-1043,24189280973;32206,1643675031;360754,905055134;80209,7980601285;-38622,3848258807;-3595,80610236881;-11378,4924316671;-147672,538486396;-425586,999934124;70973,0459293287;262061,546259774;110161,203292718;49085,2674629059;-1212,7964223792;-629,928469325214;-1757,17864452882;-41341,8612955485;-2124,28686784872;92016,8255807166;37364,2641505399;-32976,3883606305;-371470,431031455;-24027,6289876252;-42097,4023785608;-13036,6530798573;-7494,49069920331;39893,8525809166;-55381,1193140971;10432,7789674452;-20746,3453035051;-4983011,90768297
"Estonia";13,125901220096;1194,30468464869;1618,13192608761;-93,358333074105;-130,186728853875;718,102842610394;706,073928008261;-8434,8766185643;53,6712683898497;391,330987062665;14272,7471855319;3602,02772464805;1043,24189280973;0;31504,8372975704;3221,15691435027;4795,13645618758;140,215164179123;26,6976080128585;144,90328854963;-1385,3865842626;-2209,36327066654;1087,72595579388;4337,99540713936;2023,77976919201;496,843129042621;-1133,5587908671;52,3820560241693;-452,131179178799;76,4165125044754;17,0375809563034;2595,90292340451;2991,21236251849;588,938027503363;83,4936322356594;-162,592857731608;-18875,5325542653;31,5978271964009;96,132157978491;14226,4258151159;-251,040048062691;454,265724229779;2147,1522355949;-82518,9769446485
"Finland";-7357,40543045909;-9533,67266684215;-5061,52228835926;-1834,99870926284;-33727,401005333;-12391,1873777599;-20372,3930594052;-155793,835970368;97,6343976619728;-6185,66260062417;-11015,3357790014;22891,3188618404;-32206,1643675032;-31504,8372975704;0;-55815,0891705511;-86453,9007476355;-12944,4615945458;-2849,72096601297;-12846,9696185287;-12780,9319625036;-54981,245608221;-18304,1446629358;-29018,6004444528;14436,2771876234;867,355735246623;-7175,30191126151;-191,649473625636;-11951,713346212;-18644,0292324091;-120,015124095628;-9748,03416171041;11197,9480475382;-38716,3746663537;-9199,47631260096;-2949,56478775888;-329993,654073631;-2895,39808914242;-784,599079576678;-22379,5099012927;-14451,0001208651;-5278,24995689683;-145321,525283036;-647472,600618639
"France";-41624,5348622675;3363,12042078417;304129,533214127;-21691,7982459563;-310926,713784518;-121350,530826619;-82276,9276180422;-1027536,25046338;-10596,7705318193;-56906,018279584;664050,384743057;1636,94300212982;-360754,905055134;-3221,15691435027;55815,0891705511;0;71750,6339870295;-105387,959043093;-15022,3810625737;-56601,6826513522;-269097,248768184;-847445,869550485;172598,025761267;183983,104666505;64196,1151444091;-43719,7457005133;-7859,85772202945;-10688,5332389804;-5679,84405348483;-95201,2070613964;-5756,8320869399;321068,526312868;377313,270756216;-152027,234625417;-159523,779560726;-127007,436890306;-155764,181932526;-22053,4149380896;-33137,0511917224;2317,79369531618;-140754,788828326;-59457,4951556576;-364321,735772024;-8745995,60139686
"United Kingdom of Great Britain and Northern Ireland";-97940,0632481917;54172,7797967916;166460,515268758;-10509,6992248177;-242092,916535238;-232902,28392879;-54018,8774441869;-1538016,21176103;-16425,1103224019;-29385,6949780344;289148,675307474;26972,7705411418;-80209,7980601285;-4795,13645618758;86453,9007476355;-71750,6339870295;0;-45537,8979169708;-7487,1078707743;-29184,8791859159;-494665,588925547;-1809650,34300162;-62018,6295949861;126637,595363112;361417,03192555;54938,1674232353;-9017,69148286728;-3175,26283113829;-8764,22504480807;-32085,8975042384;-4638,05655597595;2901,6653755944;454915,72773233;-82325,2556930668;-88117,1735150737;-67030,8967458587;-111805,937262158;-16658,0052763456;-6665,87094802642;34797,4974097117;-128484,391693595;77947,127166074;-279637,644668853;-10099581,1047516
"Greece";3651,89565714707;10247,3076120487;32780,0598599704;-18528,3749464204;-18700,6432183748;6301,06075653423;32861,8731450171;-101569,945032614;-9306,19420353231;1579,39813492886;179048,810314867;12470,901803467;38622,3848258807;-140,215164179123;12944,4615945458;105387,959043093;45537,8979169708;0;-33,0508551097416;221,506395154945;-22829,7792229202;-125329,762561309;16918,7116600272;213556,008507372;24128,5372620164;59389,7205907938;-119,975537862988;657,290778159341;-119,033300707184;-21,2215209683476;-4087,05349749903;40852,6999131389;21064,1521409506;628,495171192929;-834,489459559235;-55836,9990750311;-58596,7294269425;-209,376831986477;-202,717609146232;19327,957149696;-16676,8977687449;3055,98887449274;75402,7761667416;-872512,126562333
"Croatia";337,181984563506;30246,1918708448;5145,69393565431;-208,59531716235;-10715,1570285612;2807,82355604305;6418,58844701671;-18692,6780325581;14,4274022233681;2718,59603523366;67610,6127458518;2842,59209325997;3595,80610236881;-26,6976080128585;2849,72096601297;15022,3810625737;7487,1078707743;33,0508551097419;0;178,267653518426;-809,966982911435;-5859,46409122158;-1264,64725949283;70786,4835654146;1763,2340554096;1191,96868018556;-134,164033001021;54,0370042082489;-1,20164686724058;-59,7167143882021;106,152528642473;7015,23267419319;1672,38912004705;-1407,59130745715;-40,1808206421786;-8118,34179372114;-9196,80555361833;132,061745673914;14097,2813387265;4963,32187213049;-1019,00815774147;1640,59507973787;-305,608022256474;-132587,590617385
"Hungary";-75,2221854735176;94231,4599181071;12271,5702149743;-1236,80854882923;-8052,98304057788;1250,56943047498;14148,4786609452;-84657,6391415274;1069,60875731904;3388,90443724417;187401,454095033;6047,34223217981;11378,4924316671;-144,90328854963;12846,9696185287;56601,6826513522;29184,8791859159;-221,506395154945;-178,267653518426;0;-9465,06439695927;-24198,1538004631;4104,94966008137;125905,277861764;49278,5599881637;15566,198922461;-242,956492968623;598,049700131934;-336,636115522627;2042,23883856893;275,292352365855;26136,9681575711;1095,90362351675;9738,89909523685;-44,8618179925543;-37642,2613047499;-61622,6472742279;88,7329336370094;2084,12774219914;12157,2828391418;-7263,94645172415;14987,2600735748;-9499,89306641022;-218639,448644237
"Indonesia";280353,776712475;21984,4602143982;190009,747521128;1938,52337919415;28895,9325983276;180539,959045016;30163,9329627025;-87669,6129384372;3583,04690213766;5719,79140400184;531834,226987507;54086,3842659522;147672,538486396;1385,3865842626;12780,9319625036;269097,248768184;494665,588925547;22829,7792229202;809,966982911435;9465,06439695928;0;-175177,843886417;23803,4441542801;211321,992819088;2266148,35461188;369162,616105131;950,019345206818;16541,4241397059;313,64056757613;102218,616966747;746,923064770594;342606,196062282;19029,2484486375;31628,7126360452;13410,3027108685;4517,16426738977;39853,205783339;1270,74144240352;2149,11990004747;37640,9153131359;47746,758407412;238860,76534871;2142822,16546706;811576,543490059
"India";338140,812102367;72115,935343893;372187,073936208;10371,0574345228;101084,04006301;665873,019719896;211617,753860614;127736,751971821;21871,8209849223;22953,3309687184;1261827,99089464;111036,462536364;425586,999934124;2209,36327066654;54981,245608221;847445,869550485;1809650,34300162;125329,762561309;5859,46409122158;24198,1538004631;175177,843886417;0;55232,4669992622;830068,894281313;1493768,19051024;543041,72515552;6836,26131848504;2302,90781344447;7976,68833532871;235168,361609357;3248,81896633187;536340,232169356;53742,6636173594;97850,5347936461;179452,074444315;7143,02442132811;993540,962882923;6289,95909054244;21205,3315617749;137735,101793395;113535,657843715;223948,020987987;6071823,82509284;4922813,50900636
"Ireland";-32031,1445985514;-32803,6421780137;-60418,5222845345;-988,261228752674;-27989,9245959742;-29669,0099496877;-98826,2193937033;-92493,0899953245;-1761,77507026851;-4871,34451054785;-273878,758853236;3208,77129103161;-70973,0459293287;-1087,72595579388;18304,1446629358;-172598,025761267;62018,6295949861;-16918,7116600272;1264,64725949283;-4104,94966008137;-23803,4441542801;-55232,4669992622;0;-69583,3229693645;-76741,990918285;-22462,4969466217;-713,965427200208;-1605,00776532466;-939,5906562705;-24002,1632218852;-918,798388621155;-22765,2308146794;60936,2289440405;-14580,1702057292;-12329,9448994628;-6035,27024028694;-14973,8796186018;-1919,06149688773;-1081,42398290472;-52464,2654952441;-10563,4809002202;240,06036342695;-487791,10918393;-928924,508161305
"Italy";-39921,8222217242;7927,5828543586;175584,982650034;-33892,7775329119;-276573,820913277;-80555,3310109831;-60747,8669902823;-903383,407451198;-12635,4687969089;-54424,1889378112;490441,408423894;-35704,0143113917;-262061,546259774;-4337,99540713936;29018,6004444528;-183983,104666505;-126637,595363112;-213556,008507372;-70786,4835654146;-125905,277861764;-211321,992819088;-830068,894281313;69583,3229693645;0;-6996,73404503416;-22451,6314586995;-11194,6441683111;-18,9095762353427;-6589,16158672304;-113509,780636854;-15823,8193941473;161360,570299738;37430,5332206491;-181622,08755667;-127597,232016228;-354813,228623145;-302115,817687118;-28607,0680520156;-56814,9908401248;55806,108110614;-223385,657416433;-8618,12440777698;-713729,535138679;-6653976,21500522
"Japan";293995,455153094;-12358,7907717234;-90014,553168364;-1435,87419010382;-324132,930713699;-55955,2730043483;16557,3479042592;-11696015,0418873;-14063,1415070216;-14423,6784471011;-258920,63321123;87463,0751326503;-110161,203292718;-2023,77976919201;-14436,2771876234;-64196,1151444091;-361417,03192555;-24128,5372620164;-1763,2340554096;-49278,5599881637;-2266148,35461188;-1493768,19051024;76741,990918285;6996,73404503416;0;-759879,256461961;-1681,4374923375;-5787,55554381361;-373,908571185325;-362062,958990627;-55,9780863182373;-96394,8826545086;28852,3981063444;-25240,9224387455;-26941,5247738392;-4209,76183302334;-424176,009780623;-2722,42195910818;-2384,9062632115;41907,5607668916;-71778,7133058003;-1057236,77603022;-3492942,15890359;-19240564,4529646
"Republic of Korea";207762,604379455;5100,3947734865;3924,28463427464;-695,1998049252;-158492,046335563;-22991,6265601852;22975,7379613988;-3197320,76117169;-9812,68458388985;-2494,42857044441;54855,3082976217;11072,874540957;-49085,2674629059;-496,843129042621;-867,355735246623;43719,7457005133;-54938,1674232353;-59389,7205907938;-1191,96868018556;-15566,198922461;-369162,616105131;-543041,72515552;22462,4969466217;22451,6314586995;759879,256461961;0;-764,279376154116;537,42470985388;-285,798329413914;-135356,048879378;-668,192012739915;11140,134363831;10113,1627927086;-14691,4713935553;-9060,85381479417;-5818,23400927673;-76428,2020408815;-726,872282494683;-1350,99007970924;14617,4020770672;-37773,1359279743;-138349,867457522;-494220,300732389;-4696204,85984219
"Lithuania";73,8607896225471;2079,37013268386;4481,23791328839;-181,700852461343;-1702,16600319923;1379,04966165742;3554,30462631127;-6218,04991092995;7,03998246488761;1208,76616539005;44497,8758755769;10256,2677306941;1212,7964223792;1133,5587908671;7175,30191126151;7859,85772202945;9017,69148286728;119,975537862988;134,164033001021;242,956492968623;-950,019345206818;-6836,26131848504;713,965427200208;11194,6441683111;1681,4374923375;764,279376154116;0;245,664123578817;3827,87829427982;80,4044986534507;14,2203118887282;6156,91033229697;3460,01069253381;4927,15038399386;-236,615913386278;-211,536773520103;-44113,2880778614;151,120973377931;571,722180748945;9603,919018917;-1761,76787351847;872,270653420217;5789,46332817452;-128174,101215471
"Luxembourg";-239,822156928769;734,48343152145;87457,008849557;-95,4974437801925;-1367,76737493819;-7,4436581463533;-606,538327626;-8414,96429179972;-27,0687951010924;-580,089686508016;45952,0301796972;-706,640998206135;629,928469325212;-52,3820560241693;191,649473625636;10688,5332389804;3175,26283113829;-657,290778159341;-54,0370042082489;-598,049700131934;-16541,4241397059;-2302,90781344447;1605,00776532466;18,9095762353427;5787,55554381361;-537,42470985388;-245,664123578817;0;-76,1614307306775;-1408,09544613261;-13,3135406513808;5395,21766629741;702,53772831941;-2528,47740243898;-1876,36032102469;-382,403916617095;-2516,49590445658;-19,0083492927929;-1317,05059536325;-1779,98502689862;-811,568879773243;1004,07692592289;8650,51557006598;-121693,950712296
"Latvia";86,4599465275204;2465,47543433298;2181,03760612424;-166,85957758003;-74,3563702656216;822,766251667247;1737,24231514817;-4988,53822205285;97,1147526921256;952,230215576394;27138,93486478;6322,2545333255;1757,17864452882;452,131179178799;11951,713346212;5679,84405348483;8764,22504480807;119,033300707184;1,20164686724059;336,636115522627;-313,64056757613;-7976,68833532871;939,5906562705;6589,16158672304;373,908571185325;285,798329413914;-3827,87829427982;76,1614307306775;0;-0,222108946154748;11,5971020542534;4039,84269615687;3275,30205560258;2362,73411891369;97,7834039803611;-236,963874358291;-16865,5169783932;352,404722545381;501,743610351084;12593,1602316451;-450,210903802056;234,78634242605;4035,92467484404;-101376,944039907
"Mexico";-1176,8927590586;6887,49780882929;16057,8504142668;-1156,69052734397;-26882,4990455557;-112512,033575277;42788,4365918433;-397129,206534261;-166,738127672345;-649,330909438674;306913,263912983;10132,5264262569;41341,8612955485;-76,4165125044754;18644,0292324091;95201,2070613964;32085,8975042384;21,2215209683477;59,7167143882021;-2042,23883856893;-102218,616966747;-235168,361609357;24002,1632218852;113509,780636854;362062,958990627;135356,048879378;-80,4044986534507;1408,09544613261;0,222108946154755;0;1870,6124064763;20682,6864942755;3106,03170863335;-8010,22208443662;-7380,35828336173;-1947,50204611519;-4504,3754626625;-442,610972873721;198,187676628422;41502,0656299866;-2729,45274001209;106358,154419299;323388,407145591;-2028385,3473939
"Malta";426,449267504178;78,9520986541622;278,632436511794;-335,387385939937;-1636,73800739225;325,144111113022;1014,69790475684;-6563,55999094583;122,018108096411;-53,2521352048327;-329,480137345872;593,79561286936;2124,28686784872;-17,0375809563035;120,015124095628;5756,8320869399;4638,05655597595;4087,05349749903;-106,152528642473;-275,292352365855;-746,923064770594;-3248,81896633187;918,798388621155;15823,8193941473;55,9780863182373;668,192012739915;-14,2203118887282;13,3135406513808;-11,5971020542534;-1870,6124064763;0;451,559309073262;454,770088574393;-150,696990493251;-182,551006569063;-651,380569331658;-510,040272448807;-7,40247205013636;-8,46974270430005;574,358098210128;457,587444361117;325,160997684952;1023,26316681061;-30787,7611053703
"Netherlands";-2700,18329135476;-26611,3308390057;-413000,299407635;-5515,28232930073;-397814,967151475;3911,11032585514;-103507,330979653;-592448,147653508;11137,1944600588;-24885,311839026;-321973,778735752;-20361,4661221012;-92016,8255807166;-2595,90292340451;9748,03416171041;-321068,526312868;-2901,66537559452;-40852,6999131389;-7015,23267419319;-26136,968157571;-342606,196062282;-536340,232169356;22765,2308146794;-161360,570299738;96394,8826545086;-11140,134363831;-6156,91033229697;-5395,21766629742;-4039,84269615687;-20682,6864942755;-451,559309073262;0;322709,911823291;-72673,9503131056;-52834,8868118153;-39326,5355284384;-79868,3939492766;-7771,82560399915;-6334,39907357378;7322,48102551821;-88004,0367059673;-20259,5363746155;44418,3062038238;-6113269,00986335
"Norway";-6157,30499240784;10915,8931306762;-39659,8168722753;-487,947060312014;-47075,3112143226;-233521,68989731;2574,86248264158;-149395,323792389;-1211,89565149274;-39174,3373162109;-329724,947808398;-24366,164956243;-37364,2641505399;-2991,21236251849;-11197,9480475382;-377313,270756216;-454915,727732329;-21064,1521409506;-1672,38912004705;-1095,90362351675;-19029,2484486375;-53742,6636173594;-60936,2289440405;-37430,5332206491;-28852,3981063444;-10113,1627927086;-3460,01069253381;-702,53772831941;-3275,30205560259;-3106,03170863335;-454,770088574393;-322709,911823291;0;-17654,5829095796;-39468,8098035677;-8245,75524316302;-40602,6159229264;-609,597354302892;-30,0704437993746;15298,7631829408;-15153,2330380511;11598,4274798082;-263589,239388921;-1298466,12039773
"Poland";1039,26433664848;40149,0536142769;47323,406166354;-3035,60211186266;-16934,7428096744;3943,30718217023;32779,5377697895;-180552,025218302;95,7944120545858;8893,15791606276;527065,571737433;37399,5815867408;32976,3883606305;-588,938027503363;38716,3746663537;152027,234625417;82325,2556930668;-628,495171192929;1407,59130745715;-9738,89909523685;-31628,7126360452;-97850,5347936461;14580,1702057292;181622,08755667;25240,9224387455;14691,4713935553;-4927,15038399386;2528,47740243899;-2362,73411891369;8010,22208443662;150,696990493251;72673,9503131056;17654,5829095796;0;-5865,88995514381;-15471,5167115558;-72458,5442579536;-274,02133387739;7866,3366715922;51780,3108850964;-12610,4484772914;11959,5887254907;54288,1408398925;-850737,966055469
"Portugal";1055,42164434941;8825,35310793464;19018,743343035;-686,693304398696;-81877,1233791729;1842,62122780918;20692,2772860989;-38462,0135023642;-134,755294593657;1453,57420694042;173852,597909635;8612,59915368593;371470,431031455;-83,4936322356594;9199,47631260096;159523,779560726;88117,1735150737;834,489459559235;40,1808206421785;44,8618179925543;-13410,3027108684;-179452,074444315;12329,9448994628;127597,232016228;26941,5247738392;9060,85381479417;236,615913386278;1876,36032102469;-97,7834039803611;7380,35828336173;182,551006569063;52834,8868118153;39468,8098035677;5865,88995514381;0;-4715,27973513144;-4764,98984932636;-69,6492127488935;289,048928237973;15653,0899524804;-3434,73408529444;1092,5872967636;25756,6188847408;-1032557,13326112
"Romania";6589,81456170165;60754,1117777623;26109,7315043077;7378,25603368399;-36583,5035475006;7254,3253527075;18138,983273028;-17436,4847103534;1427,5847567631;7824,68544930984;268023,187177887;6500,91316428701;24027,6289876252;162,592857731608;2949,56478775888;127007,436890306;67030,8967458587;55836,9990750311;8118,34179372114;37642,2613047499;-4517,16426738977;-7143,02442132811;6035,27024028694;354813,228623145;4209,76183302334;5818,23400927673;211,536773520103;382,403916617095;236,963874358291;1947,50204611519;651,380569331658;39326,5355284384;8245,75524316302;15471,5167115558;4715,27973513144;0;-11760,8575366934;3415,20221802281;9457,05322385687;12199,0997263155;16315,2626673566;4598,10969531825;57363,6279030066;48126,0852776169
"Russian Federation";8612,26600481774;81673,000728026;58529,701029016;14561,9822113857;-150855,029657735;19087,8906109279;69316,2694378632;-858358,5434278;4467,53525750087;44129,686075177;679516,695885175;30641,9610732333;42097,4023785608;18875,5325542653;329993,654073631;155764,181932526;111805,937262158;58596,7294269425;9196,80555361834;61622,6472742279;-39853,205783339;-993540,962882923;14973,8796186018;302115,817687118;424176,009780623;76428,2020408815;44113,2880778614;2516,49590445658;16865,5169783932;4504,3754626625;510,040272448806;79868,3939492766;40602,6159229264;72458,5442579536;4764,98984932636;11760,8575366934;0;34909,764555121;7288,01113978385;129062,99726841;21702,2555293427;6463,7881932926;189609,123011676;-1581549,30114665
