"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Dinamarca";0;1351480,3991252;60794,7736305507;3040722,10628794;46313,5897910748;2746075,75693749;3524229,22040478;167232,76942;21,0737957197479;21,311681346259;1430993;82241,34258;1430993;1207659,89013657;56666,5703430555;317069,000020196;2024919000;1317564;1116964,18049348;52410,8897062477;293257;19491,5604569445;179667,448042733;84991,42684;12836,8970726128;79956805,6780275;107755,452512814;1505401438,51957
"Espanha";0;2109745,05926837;99697,4818338189;7869818,35849614;111127,483697704;4925913,93127516;16029060,2721317;672981,4668;23,817981717014;19,9186071366133;6905520,99988444;281789,0942;6905520,99988444;3725786,58400477;187050,558226846;140055,083533761;9256870239,82886;5542770;3091664,89862757;155214,914246922;116217,978934596;79324,8194631536;523699,273904911;391192,3726;46549,0282926997;500354358,642327;129932,916535616;1832389728,06404
"Estônia";0;212966,988149803;1816,92182238946;141971,52401573;2269,55043992901;-104028,214786286;676819,394991767;5412,08462;125,05706072862;65,0184077570794;405333,180457103;2011,57021;405333,180457103;85123,666863012;1309,22410744123;958,44337554062;697144025,956679;377317,411085894;78290,7943980525;1204,13275407422;881,50917;484,370412558773;3816,11164773847;3400,51441;448,696142930416;40891028,1955877;54833,5137927982;1405226019,62354
"Finlândia";0;690065,333452931;42495,7212884618;1424664,33975208;27071,2191500521;1860276,24659891;2868987,12693186;152217,89165;18,8478968919674;15,702609220809;1225600;69441,6468;1225600;730969,475634648;46550,8289326827;34148,4508610374;1665500000;1020500;601584,129678728;38311,0934762046;28104;17649,9701573173;149399,472821962;82776,24485;13522,8784130024;81283871,3315755;119879,459292835;1594462546,37451
"França";0;4694017,50644577;298318,312234634;15856275,1829165;264570,840402498;13625141,7694682;24306600,1311881;1438368,97073;16,8987239198104;15,2450210863174;11447384,2857881;651690,37533;11447384,2857881;6627897,87476796;434758,196609948;330539,186286939;15190518479,847;9972923,85211335;5941208,39258174;389714,672019317;296293,368954552;176949,773600052;1227633,00980196;786678,5954;103073,013394293;595587984,140032;119719,727617844;1660621142,7064
"Reino Unido";0;4818224,42554134;258369,291147741;16171853,9343968;252938,981352104;11749932,4877051;25915643,9513635;1148116,14286;22,5723191094645;19,8049650939405;13103103,4218735;533272,92814;13103103,4218735;7200160,18204345;363553,288172489;230320,049414013;17723564816,0623;10995397,476476;6146076,56674239;310330,088318249;196601,829118773;133578,122267511;772788,843412664;614843,21472;65830,3797251936;689517068,985319;141950,484701261;2310444295,54315
"Grécia";0;299949,449558388;7557,5077988264;1555192,15601938;24616,1182540337;10308,5511634267;4370652,23718784;111439,00982;39,2201280704797;22,6805391071793;2232456;52210,80544;2232456;669628,794435057;29524,3773206031;20060,5921045865;2429407616,7698;1176995;444601,488794248;19602,7742856215;13319,273669;20684,4444893969;89305,6554935221;59228,20438;10301,3830331766;388621009,118879;107061,430239281;1656726304,56295
"Hungria";0;872849,772139837;12084,3801840404;812610,401776156;14363,044243614;-226535,841208183;4604390,58849083;57033,70656;80,7310425046103;52,0952768515135;2651336;22460,24719;2651336;781670,473928307;15004,6323039283;1875578,95156552;4144384276,784;2151939;644306,079675757;12367,8405916186;1545980;4982,60862607171;94842,5629577822;34573,45937;8172,54028941091;300285655,525381;95143,8070375005;1450915363,8915
"Indonésia";0;8902990,79634011;47619,070139996;3262865,45133914;45317,5542602129;-5472161,15265218;106450976,026586;333957,57972;318,755981271148;260,614036621705;65790504,2888455;158138,00719;65790504,2888455;17556750,5462671;67366,8647086405;153106513,056699;36932740724,8001;22185839,7448528;11348787,7583101;43546,341192602;98968957,5532319;88609,5880413595;179207,661101148;175819,57253;17650,0432184275;2588239723,43836;207357,677886913;4468408037,34403
"Índia";0;27119769,8535223;37640,282211252;4002578,72991824;37650,2298554944;-23117917,100794;486742608,977673;563070,45793;864,443520562366;982,015697973697;316857917,55452;241973,59986;316857917,55452;124598506,043049;126880,360772386;4106160,56162324;339854880811,224;148194161,060847;76280234,1128473;77677,2044176533;2513825,40399137;96180,5813076143;522429,986368845;321096,85807;49683,370461521;61784344322,1606;143577,806791134;2098394481,93303
"Irlanda";0;799849,560363699;41654,6813449386;1142686,59465658;27682,5974515076;1362517,06657274;1940021,40287015;89803,0426;21,6030698593519;18,6564089317411;734092,818565639;36904,58431;734092,818565639;418074,899355922;22409,1839370346;17741,9792525429;1058456779,53169;554541,328762006;327731,545174088;17566,7003426635;13908,0492317151;13219,5263429654;59220,6704042712;52898,45829;9256,4036454439;75370267,2411753;149060,138965105;1810440692,08816
"Itália";0;4818270,93513802;233116,225329337;13809996,0773621;199071,230338788;11476322,4188874;26990547,032714;1219176,41749;22,1383440866427;17,5860990766132;11495900;518187,63373;11495900;6295595,57413648;357987,041168707;300988,784778559;14141138252,5736;8875600;4651424,15296911;264494,367551631;222381,9;123658,340671293;1110659,61081982;700988,78376;91168,3014506624;837765019,078382;114717,57519911;2461319744,06834
"Japão";0;5149472,75367194;432220,615640663;49392579,1943151;332272,068302478;51537332,4668726;89858500,2232032;5639515,70899;15,9337263800789;14,7636250445963;34893659,0708592;2481157,18499;34893659,0708592;23667087,4607255;1603067,49793731;149819382,941402;54029776306,0472;27288446,5398007;20915805,7010854;1416712,06346038;132402988,378562;866534,695202693;4778412,64015809;3158358,524;488809,938593127;2861970858,37429;161873,475791442;7057779514,22776
"Coreia do Sul";0;5222839,21290104;133077,84537098;11237362,6753325;127616,083955963;6413121,77449769;32555003,9580789;765223,04934;42,5431565164659;34,3107854839006;11380795,2920101;298874,68801;11380795,2920101;8069373,08320444;235184,737667716;180911337,219758;17885164439,684;6996779,77899951;5061606,15249124;147522,304753596;113478695,160581;38937,1569822837;608975,910123449;466348,36133;67972,3730210117;1535513503,08664;261094,868894222;5110522120,98662
"Lituânia";0;387319,899905554;2223,82482177354;324029,907160472;3298,55686358855;-141723,733298654;1717728,52471826;8697,60004;197,494540657018;126,074293338934;1027900;3497,39471;1027900;236468,373241042;1875,62719550867;7502,5087844914;1412923104,52962;830200;206062,128550312;1634,4499984334;6537,8;1371,92280449133;7000,78269189894;5200,20533;985,076721292406;125530380,572034;66845,2839938408;1466203885,77538
"Luxemburgo";0;123813,80606619;7807,15015124812;265600,953545337;8708,92608707487;75975,7107338145;230748,486557803;14329,45175;16,1030924688241;14,9143537762887;98058,8235294118;7083,19656;98058,8235294118;70193,7114914114;4706,45343031944;3435,46791935585;145774059,717325;91421,8604651163;65727,9169600542;4407,024128967;3216,9;1836,95738968056;12705,7263914079;7246,25519;2134,05747903292;10888204,1899787;96033,1953402307;764490151,201471
"Letônia";0;200095,140753905;1222,42179357042;136251,3832469;1794,73947889486;-105611,393623212;929465,622435273;5312,76709;174,94943909451;100,691507056653;633937,114666979;2547,64111;633937,114666979;153638,677707471;1525,8355168031;804,544907957532;823725727,684255;524678,949986688;134389,610104841;1334,66678604014;703,745161383671;806,2422031969;4879,50008283044;2765,12598;561,456004370189;62544645,9218065;62012,8117490299;1328083488,60281
"México";0;3975138,33127514;67518,4767429598;2097790,34059558;67512,6323314838;-1876921,46663864;29359859,8025136;356136,43386;82,4399219262559;48,4137777587508;19993952,8824872;166165,6693;19993952,8824872;2930075,21091225;60521,5157039183;384825,557376843;29375578968,7356;13568308,015695;2602804,66747148;53761,6519091206;341843,019364501;97693,5011760816;392425,95533973;189970,76456;37353,2483886748;1737569856,75577;331668,020513907;3520581612,59296
"Malta";0;43127,6647077966;1505,45427688701;109135,011878966;2644,42875419759;-17114,7941391908;140331,304673215;4066,43627;34,5096530120255;28,7671085715628;67119,8077241309;1575,52717;67119,8077241309;27969,2570548406;972,265147373522;799,343185449262;115985215,557105;59188,3003906099;24664,1467607918;857,373159330066;704,885281704233;413,558202626478;2436,7392037835;2490,9091;863,594343314603;14606261,9285569;110538,753942241;1389520218,20219
"Países Baixos";0;4682317,87821576;185063,23474838;10267718,6360114;138947,536188999;8950915,69130852;10690881,9968086;434788,69483;24,5886843975754;27,4939136172766;3209629;192262,68936;3209629;3320908,92120315;120787,057362265;87925,7075644378;4086187556,82475;2830412;2875202,24044237;104575,953808033;76125;55379,9804477347;399215,04853048;242526,00547;34978,9649885103;184390202,571642;129720,938417642;2967821398,57045
"Polônia";0;2525604,0312032;29640,847681117;1767764,8543012;24708,427557885;-397872,09190335;18316541,0732671;169857,58035;107,834699137506;70,0573061035366;10814508,3209965;73873,54541;10814508,3209965;6284593,53623531;89706,4686864695;217459,694111867;10788483888,5771;6362265,36321405;2515718,7784691;35909,4421180163;87048,9746286181;-22804,3894164695;147371,758147472;95984,03494;12537,4012071835;916765694,599943;103652,002154057;2865251940,187
"Portugal";0;1030505,54102403;24559,8059675553;2130026,53657087;31116,3759698614;621023,760446512;6009777,42176703;127781,43046;47,031696234206;31,0867578207127;2701869,65404389;52233,26212;2701869,65404389;1079873,88874618;34737,424049628;26161,8352477995;3628003076,29749;1973419,46866166;872256,819719799;28058,7903296441;21131,94842634;12524,476090372;83317,2985002209;75548,16834;7666,35999943103;212039160,442895;106000,718917253;1411158707,17868
"Romênia";0;1525074,88779492;7910,71745999799;632416,710651602;9855,22816081023;-1034568,19924853;14404898,7863633;60122,96672;239,590618564262;172,114257154432;8015403,39082521;23478,07951;8015403,39082521;2776009,83098166;16128,8778563583;3241,01476758326;8715641524,57444;4613091,15446444;1754419,92012557;10193,3445208516;2048,3;7207,87466364174;52055,4857019758;36644,88721;4380,70213203649;659800535,596911;97697,031365888;2004631005,08036
"Federação Russa";0;7469757,99317144;66131,0206673712;8049630,59851316;60570,7827904858;985657,710915822;87037052,8741851;407598,90123;213,536034104939;180,96972608389;56852521,0894745;192092,30844;56852521,0894745;18904395,3471878;104461,645360642;476167,581925979;93030263971,4403;49884186,5532195;16511243,2352084;91237,5986442865;415888,40202348;79551,3939693583;453207,047832373;215506,59279;54577,0179209993;4470922785,1097;121728,089408624;3299388646,82757
"Eslováquia";0;621839,722094195;8549,4290092455;608672,996523361;8520,09763459002;-11026,1274121315;2614702,66352466;30473,13432;85,8035355361718;55,8027885171867;1409352;10956,78359;1409352;232313,392091386;4163,11439382346;4104,82602510026;2419169000;1346982;216412,738702872;3878,17068740605;3823,871859;5786,62097617654;22562,8086992967;19516,35073;2421,62769990525;106847138,379737;74412,0989555921;3072782968,83149
"Eslovênia";0;361702,523790401;8625,87196809731;503823,467749932;8886,95485166307;123067,164639811;1193629,99081093;25418,51566;46,9590752968038;34,9070943477051;620566;10659,03308;620566;338676,09771446;9702,21394943249;4791,68987450826;812927480,910578;472417;241493,145488563;6918,16806873356;3416,716669;-234,037569432494;26045,6952714687;14759,48258;1727,79657269656;48058723,5903792;108391,67694547;1462386956,94437
"Suécia";0;1305455,72096978;84743,9355293464;3028000,47662738;61449,8501817874;3422542,6858372;4810323,1405865;262191,1005;18,346630116023;17,4605789432849;2383300;125618,50357;2383300;1405288,42812557;80483,4955753871;573121,791873668;3599220000;2218100;1309874,68552445;75018,972153166;534209;34371,1149546129;189561,349914644;136572,59693;17427,6920324545;142188873,693538;106630,680422809;1274345885,3303
"Turquia";0;2459377,41919253;28284,4201638234;2961544,07024248;34975,4526328197;13856,3706357735;24014956,212213;273317,19584;87,8647834008636;74,3711721745522;15435449,3889262;142654,90227;15435449,3889262;3516894,80145337;47288,4142957848;2157,64294414097;12605517639,5131;6077967,50134687;1954812,56982159;26284,5469913203;1199,2930847993;84422,0745642152;432493,569348919;130662,29357;28575,6216610914;2935714435,97665;139877,146036651;2343814807,2754
"Taiwan";0;4116364,52643591;116952,106885217;6900456,12315673;102039,501095322;3872410,73860385;14779125,1418543;368603,87854;40,094871492923;29,7108238415839;5400996,07071116;125055,59428;5400996,07071116;2326389,80935986;78301,0872321823;2073102,72081095;9395163140,31368;3976041,90729211;1961038,26498969;66004,1699094517;1747529,04211899;37584,1053978177;253766,156183984;243548,28426;36274,0347583414;790192770,042086;264055,46317918;3696410370,11511
"Estados Unidos";0;9442813,08973402;562563,558093464;72568875,1719381;754668,254740764;49106297,7598237;113227707,781714;5999282,30275;18,8735422118429;14,3075719830302;48027201,8851032;2505333,85737;48027201,8851032;23145647,7106859;1617720,16510826;1617720,15119671;84912628814,2361;43375050,7114666;21214350,7169903;1482735,90670395;1482735,89601035;863861,36397174;5320516,15466156;3493948,44538;413851,586889662;3915302874,84387;141423,304619615;3651201026,01698
"Mundo";0;136604389,985712;626006,654281913;36476797,8510337;855743,105523424;-116893714,769251;1127231125,18806;3847835,82550527;292,951980361593;233,637397818723;741932957,241686;1693452,24787689;741932957,241686;0;0;0;0;0;0;0;0;0;0;2154383,57762838;144172,521806847;0;206346,093275843;3666436313,82435
