"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Germany";0;13245821,1519555;1416590,30900747;27667092,6706239;1008864,39166842;28574827,528206;41145184,0748385;3850806,38616722;10,6848228523354;6,327839049055;19818000;1666970,85881714;19818000;6890822,28303722;1088969,27207184;747162,43046618;2,4648e+10;18010000;6367297,0713038;1006235,62355852;693330,488836669;496178,546641648;3135167,79729415;2183835,52735008;243232,05604411;0;262156,167406507;0
"Denmark";0;1156086,53516509;131752,085031261;2396858,66915487;95479,0173079663;2499933,9233849;3141514,18914262;324231,19092;9,68911775646457;4,32180047592503;1333000;147449,204872858;1333000;407803,806522461;94359,7023495575;523143,804970946;1836340000;1249000;385664,88914463;89237,0879435575;495803,359524151;43728,962383462;350148,303193212;176781,986047142;29753,0074036976;0;252174,86645008;0
"Spain";0;4513173,24173651;309043,539280303;12314411,7351235;320034,919553991;7419690,22846176;19303409,4910813;1372160,22865441;14,0678975297301;5,94717334216397;7014200;533516,05012907;7014200;1878007,21631579;315781,482776228;240809,432764588;10584974300;6197900;1719666,8964572;289157,015865873;220183,751474187;188338,549939647;1443844,36781566;838644,178525335;75390,9671806553;0;426634,632466807;0
"Estonia";0;287299,117513299;13969,2855505716;444867,321954496;15222,0823372096;114079,358787307;670728,750211873;30217,4314901734;22,1967492647412;10,7727768746678;325200;11180,6533940517;325200;66315,2452118784;6155,81720325226;4197,78973621694;561957000;301600;63810,596155288;5923,31920522169;4049,25794984092;3999,27181225215;27950,6430660065;19036,7780961217;1946,10135753886;0;232296,883281538;0
"Finland";0;738692,778128684;84949,1622347942;1543734,01728107;72970,5995236192;1220857,97053126;2908341,88416566;292041,498;9,95865965653161;4,61865275814075;1323500;121156,862094566;1323500;374880,190390827;81166,5674;55228,133464541;1822400000;1153400;335417,89054207;72622,4525;49411,1439352655;32592,75475;229635,2105;170884,635905434;15594,5457510763;0;301026,555786835;0
"France";0;5401414,55459849;546359,084672613;17482616,8173473;603509,126774653;10097329,549634;25127241,2754878;2300962,78639247;10,9203162363539;5,30676013809135;12119000;1035433,16745265;12119000;3804448,58268697;716906,075211323;517877,729084316;14751425000;10710000;3425774,86640961;645549,219724437;466424,588832499;261729,182464826;1370549,24382005;1265529,61893981;85454,2068198579;0;317039,449109537;0
"United Kingdom of Great Britain and Northern Ireland";0;3120591,41936853;380714,638803034;17230383,0374819;587568,410963108;6929192,28521112;23542872,9826798;2339817,15718719;10,0618430420358;4,4363448109745;12571000;1068495,82024273;12571000;3382486,84170413;762449,03988;434227,184337112;17738159000;10573000;2815995,90239086;634755,86826;363172,942691679;233386,69656;2281169,29464;1271321,33694446;84092,8358047279;0;340987,893603372;0
"Greece";0;630231,792841248;45669,2309085616;2007975,72159588;58407,8128370552;935544,34040448;3218777,58259281;175474,676520932;18,3432598162325;10,6042598811391;1681210;80323,4325203144;1681210;427295,576178536;40294,70995317;32067,9979052134;1831645600;1012210;310255,740620308;29257,6515568178;22869,4526559363;34858,979890153;132108,320878356;95151,2440006172;21820,8234367494;0;485215,344517987;0
"Croatia";0;423629,430845492;18054,319529381;499470,251175171;18625,916003223;55998,75887777;1261174,47069052;50974,1519905843;24,7414507439668;13,388540884489;870320;22462,723650639;870320;204861,084126479;15301,225569981;83557,4505002751;1313867000;686810;171726,148971566;12826,3528082075;70249,067030427;5214,15264479162;60595,6015108892;28511,4283399453;3941,29743285233;0;294261,059274105;0
"Hungary";0;1832545,67871473;98851,0191693902;1695514,5710125;86876,778065262;278635,605969182;4027894,4035201;177029,41044216;22,7526849547754;10,1845657475041;2142040;62662,4601444151;2142040;312760,856833678;30709,2972432648;6133966,49602843;3296611000;1898590;282361,742000837;27724,4753484;5571301,35013733;25497,0705078864;185926,398128439;114366,950297745;18618,9816691631;0;320845,173166682;0
"Indonesia";0;19346213,4246542;200957,478331671;9381545,73117267;188611,495563697;-9536096,5598638;170084186,591467;1231915,14871698;138,064855171728;109,171742806385;109746221;573120,348867528;109746221;24585293,7528051;225198,326240948;2169672286,38635;75425149000;52806222;18048190,8466118;165319,251874729;1592139052,57318;337816,635874494;1175542,03663152;658794,799849448;73019,6438161546;0;646406,355588302;0
"India";0;47545121,4984203;269281,023086565;14861530,4723693;346734,974010083;-35372281,6045417;751477910,268921;2806974,29433523;267,718130438702;250,605464301615;498248516;1138154,21179872;498248516;134226221,465991;535607,720446365;25501667,544493;577921274000;246294299;69380997,9160511;276853,492039375;13280012,6717253;498190,206539956;3295156,97102625;1668820,0825365;226094,637406887;0;802910,004670415;0
"Ireland";0;1102467,62332429;133586,249761418;1921249,10949878;68282,5557631246;3085695,24202965;2105647,97973884;227094,0557;9,27214044968433;3,99130586198578;916410;101510,819674373;916410;227336,208092167;56957,85187935;36802,2575593404;1309321000;738150;187303,738077116;46927,9340030152;31601,3472178084;40037,700036485;134098,850621653;125583,236025627;23824,3600592633;0;287682,616673887;0
"Italy";0;6055818,56243715;504560,968877761;14033867,0064327;419177,592520982;10941996,4005935;25926705,8602649;2149595,99452926;12,0611993724628;5,3202940569575;10678300;802530,92543751;10678300;2757305,54343249;518261,869346616;377460,036711318;13112254000;8443300;2251875,0803814;423261,394252551;310413,438317004;240664,336190527;1854555,65422594;1347065,06909175;110277,286270423;0;351163,42994025;0
"Japan";0;9434953,34285747;710557,49063197;36681940,2811301;810141,249850632;23790095,3015077;73324000,6116428;4724791,25294352;15,5189926255392;7,52552379436025;29439181;1922755,26659484;29439181;10535023,0152418;1399905,61496024;152689020,03093;46733078000;25309832;9576438,8713292;1272527,88417279;139393148,992457;474872,118528507;6244836,929635;2802035,98634868;375607,967275092;0;835125,095584219;0
"Republic of Korea";0;9004371,81743876;626242,213265974;18390998,7886128;497533,294693952;13854552,1396918;40731828,3594043;2351703,03642442;17,3201410758622;21,8308229243077;11260248;741452,224541056;11260248;10003420,2153474;458224,605184673;459979667,522967;16687421000;7878088;7647853,45799254;350323,644899202;347323908,752612;221481,220660347;2535952,79079281;1610250,81188336;290915,159454488;0;806181,47128078;0
"Lithuania";0;593069,749579065;25640,5185184681;884441,258120302;26257,3426128067;269959,4422585;1377756,88635864;53012,5326493009;25,9892673959393;25,1612657437413;736490;23820,3362945589;736490;285899,488378605;11362,6830736733;7534,53712382932;1165049000;638950;256493,55107997;10193,9844240058;6807,86944548424;10525,0756672984;44914,6173192252;29192,196354742;5268,47693483418;0;433120,248987384;0
"Luxembourg";0;117197,011450741;12498,4524436859;404259,347319906;21962,8378904374;-41478,7350313096;293144,39041949;32809,7305191704;8,93467839512454;13,3568910801241;155470;15169,9503627714;155470;161562,679534712;12095,8296781448;8098,779160295;221763000;146740;153580,133360742;11498,1946352231;7727,18801685257;2022,2405054446;35902,3614277083;17639,7801563991;2828,69370048529;0;245991,936383254;0
"Latvia";0;275307,107159521;10657,343484138;425732,693163241;13053,0069539423;67263,9431992404;860805,040115457;33466,6963280325;25,7212433422784;21,7000894889582;439300;11797,0771371957;439300;143556,549051845;6615,48189121026;4625,30368763935;756446000;384020;128660,056438141;5929,0104081648;4084,84201121975;4358,23988115238;42185,6593484813;21669,6191908367;3634,51115343314;0;220327,136555818;0
"Mexico";0;6826478,63734104;351950,783949751;7328627,1962234;329559,666476351;1279420,54920417;37002338,11999;1334806,55261725;27,7211241190245;35,9682606123356;23584325;617106,740487354;23584325;8279095,24603039;230177,804127426;2578839,45146804;34537209000;16738274;6802082,77772397;189113,475656678;2110031,32427189;387159,993836979;895620,29168998;717699,812129897;98962,6238877684;0;622034,180522561;0
"Malta";0;35822,1406721905;2209,05893038984;110704,654844814;5284,76052663666;-31885,5693850959;138947,086683345;8005,43516676852;17,356593837663;21,3786833905688;79750;3182,42291910241;79750;47059,8243585603;2201,24988516929;1726,45369678981;123049000;71590;42882,7476932116;2005,86476303444;1563,68764076996;811,51950240004;9335,91996089528;4823,01224766611;448,990186253982;0;254665,471780973;0
"Netherlands";0;6638001,66031874;376881,185066518;12961500,339109;329340,89151919;7973784,27216946;15251881,5753813;823614,203;18,5182352609105;25,0038628581142;3643000;343727,447941536;3643000;5398629,17416983;215911,8055;160295,76483506;4144737000;3049000;4721321,66162501;188823,6905;140308,387714015;106414,1785;686600,4701115;479886,755058464;58157,5855357279;0;396213,550245074;0
"Norway";0;559241,638354235;169427,085616688;1953795,40346148;88361,82815451;4208605,09990237;2753256,55033011;500133,523868528;5,50504299138698;20,7595358429878;1525000;283314,216223942;1525000;2798463,91060693;134803,780381833;732028,225885458;2,001e+09;1431000;2650944,26594276;127697,665592952;692459,298446731;131376,14014689;597665,244929932;216819,307644586;153870,443373226;0;219765,423692918;0
"Poland";0;4338404,70253835;192122,511568752;4965758,04876638;200202,598011064;346866,011085034;17250958,6117778;678752,454809921;25,4156850402977;21,4172407574113;9355500;254318,539732751;9355500;2804013,18345595;130923,176109212;386854,736267225;14438319000;7119200;2340037,00266866;109259,499352591;325159,218588054;106019,220813145;387071,106891392;424433,91507717;33496,7216062511;0;317333,574730284;0
"Portugal";0;1189955,89751923;58545,026740007;2166014,80127796;70521,1418054111;560327,13850548;5064134,3539096;219997,777814414;23,019025029342;18,6125509404981;2329660;87855,3078926956;2329660;1008811,82846983;54200,6214889551;41299,482823203;3371231000;1802210;867196,045164524;46592,0038546482;35451,7408534811;23916,3921079889;218395,468328196;132142,469921718;11497,3255403743;0;337880,977922087;0
"Romania";0;1851277,946592;55767,0728915208;1722509,37525451;67017,1457588892;-519296,937743173;10094697,5219543;248066,018266956;40,6935927479226;18,2967285714444;5991400;103749,806461884;5991400;752571,052179234;41131,4541416856;129216,96589476;6567751000;3526600;608330,704739468;33248,0586550803;100848,566921155;55288,9892660846;289455,063723887;144316,211805072;19467,7257961723;0;321571,457871016;0
"Russian Federation";0;7298598,95838866;409152,409715831;24653243,5128837;354531,947933549;19250706,9145914;66338832,4495802;1976840,08974049;33,5580165506907;44,2096286553819;43674196;874161,501932501;43674196;20141490,9566648;455590,593480654;11372483,799675;61689677000;37083977;14817671,9087536;335168,431842273;8366497,50405094;342300,414116219;2767976,1955735;1102678,58780799;465126,930303008;0;519200,353662095;0
"Slovakia";0;1120814,81744986;65494,6957347038;1683836,83357983;67572,8381936453;490882,609637528;2669277,22154558;145524,6871;18,3424357388334;21,1339313140159;1145180;49715,7833428498;1145180;468133,871295463;22150,8182429361;16114,9611429689;1630716000;988880;408153,054095793;19312,6895337787;14004,6432838339;22416,1055570639;189392,548534436;95808,9037571502;18023,9061830898;0;276198,970194553;0
"Slovenia";0;404254,919958536;26436,3956061253;621720,836571013;24047,4599724863;300394,013297025;999508,2707317;55591,0071549442;17,9796755246016;19,7509283366759;518830;22993,4798041243;518830;293759,100621387;14873,1794077699;10523,9306329828;655694000;399730;253953,981740081;12857,8250809867;9141,42319502923;6341,88058732427;62263,9860604969;32597,5273508199;3970,94602255222;0;246772,497700113;0
"Sweden";0;1161837,73160779;157720,694052755;3004478,02370059;145633,69944746;2262221,06402289;4494940,16914334;521780,619619458;8,61461694844389;18,5210570120243;2500000;250653,776490927;2500000;2700821,51371293;145824,372332502;899782,073812404;3895534000;2392000;2591175,21501147;139904,283720374;860869,679956889;92141,3486672219;507199,73519883;271126,843128531;26787,7386004638;0;240572,051080421;0
"Turkey";0;8130083,6195713;232619,330443745;9007835,2834993;217702,052051185;1395581,23094912;36536881,2033566;946181,814271304;38,6150744521498;29,5301987016767;19924350;404005,627221489;19924350;5083941,04358954;172160,746188981;289040,209324002;20999739000;11163875;3279764,11291854;111064,749209842;182390,975112761;199914,106088752;1391565,73199156;542176,187049815;92475,3077215646;0;422524,875183527;0
"Taiwan";0;6892255,93985887;314636,596998599;8634705,0950369;255436,278394964;3797493,95244624;24018492,9177741;818216,905953635;29,354676911473;33,4484636237621;10073715;259665,28555223;10073715;11606765,7466264;347004,450703105;10007027,3795805;9147500000;4335209;4017093,765319;120098,005412279;3550192,6099064;-107685,232710481;807386,873775757;558551,620401406;172489,25317163;0;725768,009541392;0
"United States";0;9952412,17607344;1287102,51204117;82851539,0225312;2044393,45758672;46610977,4856175;109337004,713122;12254686,2357885;8,92205664097825;39,8389114682286;50469378;5593239,35710465;50469378;130305769,288094;3270816,50792623;3000813,51059555;87397136000;46347592;121322366,334263;3045323,32493616;2801775,85330685;2268296,5538576;11760121,2534285;6661446,87868387;651173,863645837;0;515439,070479903;0
"Rest of World";0;257996749,704753;3102897,30857552;98557698,3621427;3385462,06724482;-169247837,019636;1931373952,15407;18254209,0432841;105,804307794133;30,0353678696139;1137824242,05554;6165912,1706269;1137824242,05554;0;0;0;0;0;0;0;0;0;0;12088296,8726572;709547,25266438;0;557477,950101564;0
