"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Austrália";0;1266272,53007795;70782,5974479795;6021180,95678518;74548,8193077298;4487706,02533717;8232313,24824051;400212,51203;20,5698547666181;20,4778895213679;4284300,7;178376,87063;4284300,7;2206858,78336591;107767,882088783;172827,192882359;6729319600;3605417,4;1904198,4083825;92988,0203912389;148571,882792363;61449,6005812167;345260,453116186;221835,6414;48244,4267942253;338243214,705674;190507,7068236;3707384948,92437
"Áustria";0;1347499,63602207;72211,9620388337;2983762,97055702;67731,591783492;1954132,4712548;4342583,21416614;196152,29421;22,1388346827949;17,7569284224337;2021178;93532,30751;2021178;1159945,56250551;65323,547795578;64800,6456756303;2547071000;1615803;971991,719536458;54738,7305063676;54432,4207803238;21543,013094422;212944,754410515;102619,9867;14327,4006641703;120666781,164117;120499,996137656;1343407433,77061
"Bélgica";0;2465880,17679607;131792,35809021;6332588,5253993;121234,260294603;4615774,43922197;5434112,21516305;273457,01526;19,8719064127733;28,6924686650922;1891187;108237,08295;1891187;2100587,84876581;73210,4258188641;74515,3344824836;2380762138,53062;1669763;1913005,52035666;66672,7405956552;67689,2507339137;24232,9886411359;227436,918021691;165219,93231;22236,4590151112;101461303,289543;111183,816368025;1411544310,53207
"Bulgária";0;817850,232660948;5706,92736461769;424755,951867752;7377,65552561964;-511627,546564718;3308642,35491246;19880,92142;166,42298840254;95,1713135690724;2105999,30425281;8107,1569;2105999,30425281;387790,883037731;4074,66145516931;289,936071474762;2256929407,32325;1356021,14827788;299394,965452101;3145,85303306557;207,324766374776;3355,20428483069;16215,0291775402;11773,76452;1870,52372448002;216544069,995825;122645,524500915;1841544590,95264
"Brasil";0;8464251,7350576;65509,7951649082;5127401,00984898;51664,6397317037;-2354577,53025158;69289672,9622909;523795,99144;132,283702232624;74,598123489915;42783167,4466427;237166,03377;42783167,4466427;7821653,93344898;104850,545396177;173590,812740581;73507455076,1761;35900113,4195015;7470587,98206036;100144,449117012;166398,523191436;103101,765733822;472973,143874777;286629,95767;49501,3513947341;4745458358,37719;195596,54684767;1929413025,41608
"Canadá";0;4124854,84410838;260655,089473904;10791870,8759607;216059,704385319;9830927,8855428;13888875,2677069;724102,4255;19,1808158329486;18,7555017768553;6363661,55103325;333758,88146;6363661,55103325;3471950,08687081;185116,352960243;258889,910186096;10342570056,6806;5670072,20596884;3304257,12500933;176175,351868584;246865,073000604;129879,648389757;734875,098260593;390343,54404;74546,596821271;402491304,044257;334293,962634732;3801768743,29902
"China";0;73440885,7557931;307575,103612283;19579539,0034046;288542,906502529;-52511068,1547778;1059705739,51695;2946070,3887;359,701432654691;441,095759465241;567424999,821964;1013558,69975;567424999,821964;228552529,237917;518147,192153923;3979876,27144628;0;0;228552529,237917;518147,192153923;3979876,27144628;483639,697006077;1704812,43937615;1932511,68895;210153,967224988;31295537097,1667;180286,526842827;1600017788,41148
"Chipre";0;75349,7001989117;1483,77602910175;299048,414232082;3934,05726478868;49858,4426448713;318752,068997356;6938,01643;45,9428241794111;25,1854028598076;127900;3445,60907;127900;58784,4405352952;2334,06790681545;1908,64360267853;163664000;94200;42491,4157872644;1687,14457433098;1346,55180584869;1032,38031318455;6184,26339928305;3492,40736;619,760792989772;15990512,8719995;138466,643490521;2275225660,52367
"Tchéquia";0;1665825,01486988;38504,3882189466;1857567,97226282;38644,3119431785;181815,779304209;5837244,33238186;120070,91002;48,614975362555;34,0216043129112;2931567;40398,96465;2931567;780350,190556023;22936,9016046042;504529,592786286;4686334000;2537790;657396,551062072;19322,9144932648;426311,210239799;13706,7732653958;112348,658766193;79671,94537;9854,15704847957;264940290,676516;109434,870416202;1887371905,17093
"Alemanha";0;10931934,0698227;630066,241762282;28989832,8492254;474562,247094545;29090451,3865426;38453145,6939695;1899133,52835;20,2477314627678;20,6266839579555;18765000;872098,57413;18765000;13140822,2963074;637078,762785774;656377,510605065;24045281767,9558;17101000;11817051,9868816;572901,199774477;588788,604305346;168449,485784226;1502311,24516949;1027034,95422;157953,425963532;1224712892,48462;106932,220107011;1953395796,42967
"Dinamarca";0;1229942,71241369;64787,2358197373;2709747,0054648;44214,7126948983;2939364,50641635;3257973,43773647;161436,20201;20,1811823938639;19,9326014659427;1470765;79145,16962;1470765;1060189,79173625;53188,7317141074;357339,96995106;2134074000;1373053;987519,667988721;49542,9394741082;329421,412157001;19275,8560258927;138844,984118728;82291,03239;11287,4709866781;70749394,1024346;101404,241104392;1297372124,66151
"Espanha";0;3336251,98667071;136650,361577947;11483129,737147;163576,988270722;6236512,51416447;20424458,678619;768552,44825;26,5752307797934;23,1488506916482;8712700;310247,44942;8712700;4538605,57033763;196061,81018633;171305,662208797;12451936100;7363800;3980352,4761036;171946,00842709;149448,089811954;92316,8689436698;535516,531940557;458304,99883;49277,3984127204;543148145,471767;124363,217658088;1633110899,4668
"Estônia";0;299544,431618197;3742,05537331177;500223,580908001;4671,91767938241;134708,144293819;782061,919179014;9442,7007;82,8218476922618;63,0419709309667;340030,991160248;3387,60018;340030,991160248;118333,032583341;1877,05160285868;1244,90036261046;579194337,653931;312229,707608994;107969,321337592;1712,65776978677;1119,10093653549;1090,94551714132;6271,30148220125;6055,10052;690,693413571089;29052220,7078579;109105,463354373;2849069886,93182
"Finlândia";0;877010,372506465;47818,5955762062;1693017,34728159;30871,4291833943;2018358,7546773;3155789,37364829;153544,6329;20,5529122968667;15,9961474221064;1335200;69363,02213;1335200;708067,498026926;44264,8769945937;42053,5174935071;1856500000;1159600;599789,56036416;37495,8760091984;36006,4945730135;19148,9488154063;131364,533922546;84181,61077;12229,9212417656;85541447,1897954;114254,55714415;1912607052,48101
"França";0;5315948,50650339;329951,844795;18065723,7503446;299705,790425001;14895644,1439194;24581460,5831486;1313894,98147;18,7088473050157;19,2400045358107;11679561,3559194;579769,79809;11679561,3559194;7278830,15885276;378317,48663598;374387,720673793;14816965844,3176;10384688,610126;6636932,93206336;344954,852776166;340714,599701219;158571,48102402;1006282,74703956;734125,18338;96462,1940704244;531770487,757667;126835,598394645;1694257444,13592
"Reino Unido";0;4382112,77171161;289635,997922367;20675227,2501248;336302,721941781;12982247,1991053;24166426,3862173;1351632,28908;17,8794384992581;17,792657355182;13031403,04752;637825,38486;13031403,04752;8175364,97372027;459479,70617999;260296,961138018;17588048526,1704;11181410,8142402;7085199,55450553;398209,183320332;226998,82921294;135352,44393001;800088,615941205;713806,90422;69357,2496787205;595972523,7645;136153,690060161;2315666349,41721
"Grécia";0;363424,323018569;15394,6451412344;2330820,93007808;37028,1444239398;432563,245235331;4247298,24048389;114481,54506;37,1002875464152;24,5125904764721;2163550;54049,85489;2163550;847895,980230849;34590,2233811104;25486,9016446214;2493762834;1260926;570747,823621138;23283,8640277109;16894,4737617653;15628,2871288896;107834,481032589;60431,69017;11563,1556905881;174487963,126157;109562,848800501;2230726318,67956
"Hungria";0;1314506,53894308;29602,1591780231;1504748,11621996;33814,8647822775;-108637,537029073;4682693,72015793;84620,34457;55,3376820190598;37,4031997330476;2638055;31323,59023;2638055;691649,275479989;18491,7140890725;2503951,53029518;4325403655,48144;2210512;592808,398293513;15849,1359703041;2133768,2804976;8997,60905092749;78521,1749529508;53296,75434;9152,74087037532;260071922,266997;121643,969719743;1969103593,99005
"Indonésia";0;12700749,5452334;61575,7337919349;5362356,34988353;44292,8628807866;-6112224,16389144;107437709,427579;287908,06641;373,166722166722;296,017884214186;67332279,5770525;135240,77516;67332279,5770525;16314674,2341661;55113,8127261307;160957231,499466;46792866226,8632;25394771,1225755;10991691,339561;37131,848870347;108548802,113549;78313,6814738693;194424,650092179;152667,29125;15331,3491439441;2973614940,24207;174989,711066458;9532400217,67527
"Índia";0;39319683,5937463;64388,7988258381;7620974,6968551;71194,8634549284;-32181579,2323348;515224541,764062;728307,13649;707,427561738764;741,821264128333;347674109,597449;314123,83728;347674109,597449;109692916,642402;147869,738907114;5023225,90469073;368093477595,037;160122150,120555;67792865,9960144;91387,0621862984;3058996,22675786;136762,510042886;700762,110806405;414183,29921;63795,2645840196;59645880078,8449;160084,864643604;2302455271,15334
"Irlanda";0;828803,32661254;78948,9422134386;1570387,21772239;40603,5586798493;3462076,45452729;2286686,05511293;154491,95808;14,8013274187956;17,0646161714036;938658,340169943;65379,34222;938658,340169943;546020,842514379;31997,2530896643;22976,453585046;1394892288,89535;740622,764235141;439653,749048557;25764,0573120722;17599,779380834;29117,3749503357;60393,0247737739;89112,61586;17913,0690967977;85956152,4382009;145591,947083347;1743399821,11164
"Itália";0;5081741,14506317;250421,248554389;16000438,7525583;238737,066207829;11747656,0962161;27258149,1204242;1285458,83838;21,2049956844797;17,7480151587983;11673400;527737,85363;11673400;6222546,371072;350605,198124776;307541,544080396;14585596415,6717;9166600;4691420,02183784;264334,911811936;230301,53643064;140823,320685224;1139701,96871232;757720,98475;95490,7780381712;809890003,676496;118360,449454084;1913205732,1316
"Japão";0;5693997,41500322;395466,615097074;38373658,5194598;317300,760921457;38225299,3378482;69954817,5043525;3811539,37698;18,3534290441412;15,4357585641112;30992938,2502289;1676119,21984;30992938,2502289;16478970,236162;1067584,08844748;144224529,24533;48859435800,1993;25325831,9219613;14787994,282566;958034,826804604;129213933,525623;598494,880952522;4383657,21393345;2135420,15714;400389,575894343;2459599463,17057;180254,34424457;6243037323,44314
"Coreia do Sul";0;5635617,22849783;170395,379365265;12943164,4252092;144323,63126759;9157261,30252776;31687549,7300654;810584,47364;39,092223895888;30,2839790296635;10967117,6237847;302341,97961;10967117,6237847;6695742,05456006;221098,490657437;235157045,024475;16237359542,6872;6764523,02477227;4357053,29158637;143873,210561881;154054711,853166;49697,7041825634;652765,797691335;508242,49403;85604,2865234852;1260645299,47332;232071,223622083;7884975121,78226
"Lituânia";0;375233,534350271;4458,27096760032;509548,294466622;6369,34305024653;-1270,20239783192;1486955,20280747;14459,80356;102,833707016658;72,067106858783;924800;6710,30818;924800;269055,611292308;3733,40380958442;10504,5939843597;1263838321,6445;707900;226720,46472756;3145,96318084231;8188,83450598348;2575,68234041558;11838,377035018;7749,49538;1227,15389058043;81377330,4978265;92087,0170626216;2033110238,0782
