"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Australia";0;1426941,47510138;66905,8130840656;6488397,54447737;75221,5963939058;4454406,80571924;9585587,71806556;417956,760455105;22,934400457186;12,1473930644901;4223731;174275,841993092;4223731;1293361,83725221;106472,37891997;272501,300811276;6563437000;3563772;1109640,84242082;91348,0642743483;236013,735853584;62426,6901127353;362973,418735404;243680,918462013;47430,8606913308;0;151354,14575714;0
"Austria";0;1214926,27606942;67617,9360203503;2318601,30188211;63689,2755999426;1390465,85795761;3926070,04038731;200632,58544;19,5684565982998;9,48767360263921;1875170;95912,0500327443;1875170;559084,382537906;58927,446912;73768,2528253729;2612319000;1585670;502654,98465791;52979,79312;66992,089946979;33062,412288;242777,78832;104720,535407256;10629,655474277;0;89516,475938368;0
"Belgium";0;2306292,18412525;127826,267560814;6020229,06947291;108819,961161798;5101390,58326979;5143481,17236713;270736,43808;18,9981119972011;12,6799259278513;1883700;113949,954653868;1883700;890440,401321766;70224,41664;86207,5886091164;2364365000;1665700;839116,615795217;66176,77584;81236,5535531919;30809,16096;234574,9050048;156786,483426132;16696,5379944149;0;94649,9536741678;0
"Bulgaria";0;271896,812977768;1629,01198747387;408962,852665382;5474,63863018079;-143663,355821234;3459936,98243201;20703,9214327506;167,115055651192;111,639919190765;2176090;8098,55558948751;2176090;521419,440281637;4670,54655772959;14738,268678136;2340279000;1407220;381026,295500891;3412,99329364267;11396,0190869472;2940,23085584142;15147,4269234245;12605,3658432631;1562,0043025694;0;75943,8704211597;0
"Brazil";0;9381567,84854167;69276,0370116816;6236704,32891523;55426,6301364572;-2133861,67741403;70776849,0765183;545397,419464295;129,771147700034;70,6314790532103;42842951;235635,008088197;42842951;7694440,04725947;108937,829851515;627110,795610709;73720388000;35217459;6993990,51905093;99020,8701955965;572900,721022343;95359,8909201309;486105,339692764;309762,411376098;45235,9331909097;0;150193,409474245;0
"Canada";0;4412427,25010162;241578,474208309;10246774,2234185;213806,686998706;7861677,69465402;13123282,4440291;680296,826242603;19,2905242796902;11,4662809742123;6692270;326175,228443284;6692270;2508973,70662822;218813,206502694;420634,349056296;10510380000;5900387;2062019,37395921;179833,319852941;346794,753758968;99041,4723859716;430902,667540936;354121,597799319;36486,1223189344;0;264443,427613945;0
"Switzerland";0;1072525,72203487;76941,5910795377;3124817,18754685;76801,0847889025;2062548,37542548;4661922,10772884;288349,644595701;16,1676013655761;8,84982434207126;1932865;129520,576457247;1932865;789007,075459895;89155,1114420461;153644,263697867;2860792000;1629151;727416,366550622;82195,5711699893;141813,29562696;35322,2117613222;265258,331428345;158829,068138454;22625,3744410317;0;87922,8076065276;0
"China, People's Republic of";0;70317234,274686;289841,804968695;23688076,8052007;265467,488604459;-44849840,9277066;1031957858,73767;2977577,91076952;346,576274295026;423,880593123716;565503984;1022716,42763227;565503984;221476456,607682;522497,279187869;7595455,14515376;0;0;221476456,607682;522497,279187869;7595455,14515376;485504,330405321;2097572,96345155;1954861,48313725;169552,679798231;0;129642,556327751;0
"Cyprus";0;37358,0376271065;2290,31118073395;345798,157188853;4291,59620506968;162347,015024896;343708,000266368;8950,60842803866;38,4005180239668;27,1595940944503;129530;4074,12325500942;129530;60222,4391723562;2217,35416821498;2892,99435743545;164551000;95340;46209,3063142851;1701,39900300378;2249,53725768845;1715,06690015043;7169,60879222261;4876,48517302924;1659,34443314231;0;89105,0097544743;0
"Czech Republic";0;1285938,046609;30171,5843414813;1229384,87030326;29116,2591180226;20485,1946990571;5364290,46603571;112150,5864963;47,831140555049;21,9751955937509;2854500;42034,9297532;2854500;473228,222044237;21534,653469879;855796,091597273;4295879000;2516970;420510,233871082;19135,6764984;760420,67409903;17503,418467854;145368,1648749;70115,6567431;8343,93393563662;0;82950,124070604;0
