"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Dinamarca";-31811746,7227082;-3931167,97922884;79059671,36956;-10489295,9929067;-81056511,8365058;-39830099,8038807;-395290800,90532;-2897736,98048896;-15831114,9730034;266722664,414205;0;-54280855,8902089;-16999489,9683756;5054310,75957343;44850557,5708176;-76985632,1953229;-35996242,7046465;-16208972,1355553;-114666215,799966;-236459081,56247;35555686,6456049;38052627,6618547;-95261181,3072983;-17585230,2424209;-30861535,9374387;4436116,01199237;-17359862,883688;-17938526,2410636;-2203666,38544382;97862855,2616358;-113400022,663264;-10789595,4483083;-11393827,5617379;-161273268,398179;-7416659,3589346;-1057860,080973;71124770,9596539;-31368531,582652;-4692171,90023715;-175547387,06493;-3413777032,3135
"Espanha";-18566216,5520636;64396922,0143116;261401125,667328;-23743466,4266148;-322573800,676679;-1618165,93713203;-1289659980,51694;-12632253,1540891;-23231009,2114379;855636543,506636;54280855,8902089;0;-3102687,41511018;64701007,2959671;842057121,004791;221036544,380718;-89960230,3450384;-27987131,3754974;-242522448,840128;-1073091988,32938;160338709,033088;433660536,434521;269637231,031919;24347284,5781382;-5411322,19798579;14985096,0727497;-2686942,34698261;-112280699,512918;-4397849,00974355;108644919,796243;-108217615,180612;-656865603,89002;-27686224,3482195;-173894746,12483;-8636150,7055025;-19168714,2412039;108260545,44056;-146605327,771133;10436039,2941449;19949243,9908785;-7808364729,49803
"Estônia";396831,541620821;3643089,87174813;7108559,09814954;-923735,101300763;22482,1986772448;6377206,64849512;-13405674,547199;26730,3053562419;1190559,76320907;53931731,5850254;16999489,9683756;3102687,41511018;0;105312770,318115;13212062,4862383;22121391,5892202;215050,42029425;-344997,983099743;-1993481,92024765;-23022475,7133464;2178666,77284357;14828244,4156258;14320512,7287079;1148216,35340437;1473257,48307208;181094,623238721;3543339,75528843;601904,437576092;-47727,9262039634;16954838,4312046;-1968651,42898188;517945,818472648;-65831,7282294606;-45029165,309681;379699,110383386;180759,12496503;52420790,3249248;97657,3970426009;898265,082558987;12206119,8708594;-185159378,567752
"Finlândia";-22119361,961465;-34210311,525546;8310638,02631511;-7836522,31910761;-71308463,5009674;-48621814,7840207;-329441928,003762;-1807792,92754002;-24735183,4071922;13919805,1911284;-5054310,75957343;-64701007,2959671;-105312770,318115;0;-52166042,2185739;-158334372,626544;-24755128,315812;-28668320,5362184;-44284987,8945673;-152282607,387251;-2553450,28941412;-48445664,8074362;64790574,9055054;-41331988,8387894;-31966428,3371153;2343769,33699444;-35936645,0071075;-16205931,5894022;-246636,149996317;-22087420,0587679;-86447934,6347332;-21858945,6730602;-9710120,26393699;-605369550,377722;-8945581,99995941;-2903021,78511224;-3911465,47346425;-51440101,3179697;-11141070,6835807;-114839318,106097;-1578966867,66281
"França";-118525977,350435;-118469694,137179;116241189,470817;-59497270,5729224;-521583936,862645;-265449790,85273;-2962281503,54424;-21993707,5629655;-114586448,053114;-31476497,3990164;-44850557,5708176;-842057121,004791;-13212062,4862383;52166042,2185739;0;-603454782,513347;-246525747,647168;-118558042,179568;-445141697,927022;-2050520222,84442;404405739,977408;-385181622,602078;4162473,59642482;-126155651,654386;-18693998,1513729;19432214,1043167;-10222477,3594868;-163170828,043967;-41557556,0767177;98128245,7747366;-358698580,223421;-299110833,257923;-191436515,350194;-531536610,138656;-42091570,3616503;-63885263,1977158;-50384202,248809;-444178635,763077;-154813973,841061;-1030979732,97966;-16140491928,4176
"Reino Unido";-371716915,086726;10165166,6349437;489871951,368988;-41986148,9939153;-375171439,891392;-91164583,1882625;-4551794454,97923;-41243524,9881972;-99220573,9033363;1110208563,60759;76985632,1953229;-221036544,380718;-22121391,5892202;158334372,626544;603454782,513347;0;-175817686,223699;-67160805,1035922;-834397603,438458;-4281583216,13282;-163104831,790152;93823309,4454079;709543378,652939;-66298525,7146776;-26625516,0425676;-1927268,15431662;-23471053,6452884;-99377880,5789959;-25629534,5229539;617576758,378371;-257031264,79211;-87290157,3389893;-105999344,934898;-385885063,83806;-29877211,5084262;-15198719,3425781;-89162343,5849626;-371952217,142915;-62898725,1734511;-1122846532,67349;-16393172816,4329
"Grécia";3469997,45045123;35209639,8970381;93569182,2515141;-55865895,6101604;-19656267,5480297;2026937,23021925;-193625259,535403;-8048525,49643861;839831,558913998;412911220,005764;35996242,7046465;89960230,3450384;-215050,42029425;24755128,315812;246525747,647168;175817686,223699;0;442282,208549708;-42117983,8510791;-215870729,235059;18851776,2015618;441745847,204286;80386682,0010387;53182441,7507365;-508613,534341803;945254,938240067;-147419,714605701;-178888,571192409;-532845,270773811;99751216,4177736;-1163275,81067463;3358808,36693232;-33321390,6778263;-54998856,7071849;-354997,825492938;1440066,69154757;42309693,3861569;-43594,578399159;9182350,01511565;68756646,5763802;-1243104925,69497
"Hungria";-364381,164099567;177891328,089942;44021007,0227397;-7219932,99946834;-32055717,3091042;9668678,7754165;-99942471,3797924;1687112,97832322;11961332,6778461;476058087,802289;16208972,1355554;27987131,3754974;344997,983099743;28668320,5362184;118558042,179568;67160805,1035922;-442282,208549708;0;-11624443,2468018;-80857800,4549341;6885532,97437843;168261873,49076;74854180,9740794;12803209,9387723;-11002,1639891975;2136293,92258451;-392093,023960194;2416772,06142772;990391,719943234;40148904,819708;1855430,27991393;2910121,8114088;-37301606,7594906;-112478239,429143;5836404,46775441;10943399,7419372;27852984,8832824;-2927709,40368382;6682141,05440274;17688211,8201448;-478827354,134428
"Indonésia";1153887941,17506;50051373,1823513;263971346,211063;546549,419478258;76331539,9901406;294941380,287045;202946522,903386;7256939,86754189;18655065,8392458;1146630758,14157;114666215,799966;242522448,840128;1993481,92024765;44284987,8945673;445141697,927021;834397603,438458;42117983,8510791;11624443,2468018;0;-163145135,932498;24232645,8693062;366942275,296932;3575577698,97744;465967653,445296;375142,970214809;5558552,15741044;329789,823343203;106646726,797908;920574,254246307;564681824,982659;73791037,7244783;20359719,9993268;3705661,70776869;66271418,5858563;7189889,73209245;3822176,17353868;62491330,9329468;69200564,9991704;510614119,793587;3590499639,44284;-793244922,419072
"Índia";968875357,593243;272877875,897732;1151395469,60591;78594686,8365976;471409478,041288;1492579912,38609;572075329,130808;43952758,3087974;190566371,254876;4746588794,45825;236459081,56247;1073091988,32938;23022475,7133464;152282607,387251;2050520222,84442;4281583216,13282;215870729,235059;80857800,4549341;163145135,932498;0;137528228,396054;2859646514,49453;4037906926,53381;750138331,680568;10359288,7023616;8611723,8946507;11969735,8675726;352846783,390021;11024644,1413486;2251251436,03653;520010019,168185;210825761,580716;21814530,0232176;1830228277,21526;75861983,4073436;39226729,5459468;289318316,425314;511211354,440796;715400512,971352;21780481900,6211;3733139732,14129
"Irlanda";-70570271,6135522;-33378591,6773828;-317868699,211473;-2675513,93330752;-23861299,6161459;-54819403,8353132;-210788607,509362;-2853031,34226199;-14251455,5631112;-716556256,417337;-35555686,6456049;-160338709,033088;-2178666,77284357;2553450,28941412;-404405739,977408;163104831,790152;-18851776,2015618;-6885532,97437843;-24232645,8693061;-137528228,396054;0;-175733200,039011;-19597659,5121104;-32632268,611082;-2282998,44828349;-187867,734548118;-2847800,97314903;-40068767,5876047;-1825623,45009426;-72289140,1615747;-22177334,5766417;-26631052,2652604;-6024990,77071061;-45627550,6812827;-3983283,83016434;-3851256,59640565;-82797263,9202686;-31738873,5526453;10067718,2153133;-464699323,393636;-820810786,452721
"Itália";-65895264,2976143;-9659448,33280194;561980728,016931;-114304387,967535;-529294906,703035;-109437642,769715;-2376013492,03316;-34513436,728425;-115792779,167001;825818366,937626;-38052627,6618547;-433660536,434521;-14828244,4156258;48445664,8074362;385181622,602078;-93823309,4454079;-441745847,204286;-168261873,49076;-366942275,296932;-2859646514,49453;175733200,039011;0;-183563768,188421;-51823205,6092864;-20336365,7717536;52233219,4836624;-11877984,3468373;-178127855,685106;-40069119,6436664;458639765,725496;-488208745,601672;-215036338,136964;-562440665,121538;-635513098,025147;-56939201,6876753;-79659261,9274339;142266550,156459;-521719274,030674;-112455735,949835;-1671666433,88258;-13197681003,158
"Japão";388330668,390241;-58960461,0289152;-99876411,5281771;-16672719,9589372;-613462273,046511;-190582936,461609;-21166090239,444;-28366327,0857266;-42810047,8535603;-974919018,701109;95261181,3072983;-269637231,031919;-14320512,7287078;-64790574,9055054;-4162473,59642482;-709543378,652939;-80386682,0010387;-74854180,9740794;-3575577698,97744;-4037906926,53381;19597659,5121104;183563768,188421;0;-1522496896,03692;-2289650,55755164;-4858144,00481519;-766043,733089324;-510366437,178851;-6346658,8457804;-211322331,734206;-87942115,1890274;-92400797,9040959;-19368568,9306465;-1247641017,37698;-17660389,9614491;-13654584,4140657;87503328,7190502;-254147685,221162;-2028365222,79256;-5928815318,14462;-30867143521,1752
"Coreia do Sul";416378066,598945;20119411,0181613;28119060,0023644;-16074153,1954943;-68898874,2591516;158118008,041127;-4542684582,62632;-570487,234570443;-6588565,68654183;266295535,08436;17585230,2424209;-24347284,5781382;-1148216,35340437;41331988,8387894;126155651,654386;66298525,7146776;-53182441,7507365;-12803209,9387723;-465967653,445296;-750138331,680568;32632268,611082;51823205,6092864;1522496896,03692;0;-649403,427084922;2273349,05458855;-846049,485614806;-93783664,6021533;1467046,84073882;47012231,5291197;-52687886,774127;-12835756,4681083;-40180567,0854823;-241357894,694832;-2316147,22373633;-4959975,27397182;62163637,8427347;-63199700,3787461;-203700725,272374;777457568,381056;-6829762315,1148
"Lituânia";6150737,03580106;7206730,2563052;17159699,0632796;-1206775,31913974;-3131,85235639432;1758365,94813333;-6929251,94385505;50736,7530549757;2231997,83497705;127818822,655021;30861535,9374387;5411322,19798579;-1473257,48307208;31966428,3371153;18693998,1513729;26625516,0425676;508613,534341803;11002,1639891973;-375142,970214809;-10359288,7023616;2282998,44828349;20336365,7717536;2289650,55755164;649403,427084922;0;1009178,65968525;4626385,84001367;575438,389521653;8370,67168510473;19742553,6869679;5877332,07511382;383480,8057046;61481,0005993191;-31698482,1012931;738300,38544351;556378,711958087;28127864,2345072;-1030290,51308839;1082702,55264211;15557788,5147482;-116038350,374055
"Luxemburgo";-498143,7219362;-4944184,51468577;218469994,745301;-346506,771232132;498930,393706886;-7499606,10825037;-18401518,3666706;-103913,554487081;-4118980,02821686;50006211,2947603;-4436116,01199237;-14985096,0727497;-181094,623238721;-2343769,33699444;-19432214,1043167;1927268,15431662;-945254,938240067;-2136293,92258451;-5558552,15741044;-8611723,8946507;187867,734548118;-52233219,4836624;4858144,00481519;-2273349,05458855;-1009178,65968525;0;-189302,184162145;-3457603,75283194;84414,800206569;19502268,9846535;-11689227,1674582;-5251784,56989524;-1356584,23697388;-5569974,73997499;-296522,236075485;-2083236,01812599;-5673185,76123626;-454983,168450664;-8814417,720057;-7283721,38443518;-132752197,947751
"Letônia";286961,322303352;4962477,33213868;6590995,2294883;-1652291,94976311;-750852,914244134;1131115,67882114;-6258388,80979071;17898,8615164266;1561922,3304318;68237394,1000548;17359862,883688;2686942,34698261;-3543339,75528843;35936645,0071075;10222477,3594868;23471053,6452884;147419,714605701;392093,023960194;-329789,823343203;-11969735,8675726;2847800,97314903;11877984,3468373;766043,733089324;846049,485614806;-4626385,84001366;189302,184162145;0;-90307,4819977509;15596,9623928137;9660700,56511029;-3598969,63876886;193963,170391856;-94125,8486226597;-18584452,0714774;536385,044547125;396113,910284543;39995968,775796;14251,0166285664;504190,739835286;6760947,3935993;-54310118,5170707
"México";27794014,8247095;18608398,4536843;34667843,9343235;-2495349,73815766;-25682168,0603127;87820874,1351907;-575160460,207149;-21600,7250587321;-1173661,88989895;580771179,716603;17938526,2410636;112280699,512918;-601904,437576092;16205931,5894022;163170828,043967;99377880,5789959;178888,571192408;-2416772,06142772;-106646726,797908;-352846783,390021;40068767,5876047;178127855,685106;510366437,178851;93783664,6021533;-575438,389521653;3457603,75283194;90307,4819977509;0;842090,337240692;30853038,4301958;-7200449,97340622;-2674860,80878036;-8006301,80795495;-19070873,8347999;161563,179950444;324403,662355945;50931519,8776224;-6297457,08982861;84704135,1578332;6068904691,1408;-1798448576,83651
"Malta";442149,272221806;2725,24073714623;826381,562948179;-602940,039380274;-1184812,94984747;-632704,842165767;-14673975,582374;82159,3375569416;-61216,5992885295;18954453,0979264;2203666,38544382;4397849,00974356;47727,9262039634;246636,149996317;41557556,0767177;25629534,5229539;532845,270773811;-990391,719943234;-920574,254246307;-11024644,1413486;1825623,45009426;40069119,6436664;6346658,8457804;-1467046,84073882;-8370,67168510473;-84414,800206569;-15596,9623928137;-842090,337240692;0;3195249,81363509;-424469,854724684;151833,620067614;-783108,638548486;-2515307,46512413;-189286,002919308;1746713,04907798;708887,100698965;-123326,665675949;-3538404,35292692;-3803894,0563459;-77792932,6307861
"Países Baixos";-90101737,0575533;-65396653,409582;-478916300,133966;-25273750,7365749;-357918481,725672;9597664,8131963;-1631862164,58129;-6865375,07806426;-47041094,5609274;32292429,01999;-97862855,2616358;-108644919,796243;-16954838,4312046;22087420,0587679;-98128245,7747369;-617576758,378371;-99751216,4177736;-40148904,819708;-564681824,982659;-2251251436,03653;72289140,1615747;-458639765,725496;211322331,734206;-47012231,5291197;-19742553,6869679;-19502268,9846535;-9660700,56511029;-30853038,4301958;-3195249,81363509;0;-170198254,125707;-88332611,3814662;-61851248,6772963;-174665348,753697;-22514774,8801911;-10908446,995707;-14823666,7770514;-190988568,918301;-67894943,7112949;25236863,9033358;-8605717999,46739
"Polônia";4809394,63568953;110749299,234653;136885978,753069;-9186905,38497799;-26017584,6992059;27199344,8792647;-339096424,304121;1024569,62277014;40501682,9410097;1378583626,72798;113400022,663264;108217615,180612;1968651,42898188;86447934,6347332;358698580,223421;257031264,79211;1163275,81067463;-1855430,27991393;-73791037,7244783;-520010019,168185;22177334,5766417;488208745,601672;87942115,1890274;52687886,774127;-5877332,07511382;11689227,1674582;3598969,63876886;7200449,97340622;424469,854724684;170198254,125707;0;8056539,8416427;-13934814,324318;-17042561,8977225;12773439,6448307;18575295,697394;133168047,484792;-12986593,7109434;22566606,1297505;140569903,725726;-1571880113,39737
"Portugal";2499160,35795746;-1459481,74121187;59026704,878264;-1893649,23431207;-103737532,632297;7148521,22958359;-116873853,071947;-645783,012426944;906209,933553782;234702265,889259;10789595,4483083;656865603,89002;-517945,818472648;21858945,6730602;299110833,257923;87290157,3389893;-3358808,36693232;-2910121,8114088;-20359719,9993268;-210825761,580716;26631052,2652604;215036338,136964;92400797,9040959;12835756,4681083;-383480,8057046;5251784,56989524;-193963,170391856;2674860,80878036;-151833,620067614;88332611,3814662;-8056539,8416427;0;-3948074,17874517;-28361558,7074352;-533306,595344824;46590,5230184693;37291903,4666659;-6093145,87705108;2900027,67978954;-36271527,3917046;-1988616969,88633
"Romênia";11079496,5482586;79301895,1719321;47464371,4659553;-1510402,78760993;-4816710,05870751;21547676,9331301;-66594105,3771892;4415550,87257596;10219776,9544291;505175639,297008;11393827,5617379;27686224,3482195;65831,7282294606;9710120,26393699;191436515,350194;105999344,934898;33321390,6778263;37301606,7594906;-3705661,70776869;-21814530,0232176;6024990,77071061;562440665,121538;19368568,9306465;40180567,0854823;-61481,0005993191;1356584,23697388;94125,8486226597;8006301,80795495;783108,638548486;61851248,6772963;13934814,324318;3948074,17874517;0;-13663956,1651245;5448027,85914336;10282591,2997232;23608022,9361771;66202477,4730332;8245967,88225211;103409177,614828;-91766870,4628837
"Federação Russa";29950706,2053963;130418933,554871;171435511,370336;7854789,73483139;-151851444,737853;72055624,2384084;-549375669,808203;22542703,2598867;97432341,7506041;1621473223,33871;161273268,398179;173894746,12483;45029165,309681;605369550,377721;531536610,138656;385885063,83806;54998856,7071849;112478239,429143;-66271418,5858563;-1830228277,21526;45627550,6812827;635513098,025147;1247641017,37698;241357894,694832;31698482,1012931;5569974,73997499;18584452,0714774;19070873,8347999;2515307,46512413;174665348,753697;17042561,8977225;28361558,7074352;13663956,1651245;0;74379630,3733464;31849299,3076913;263129257,528564;252426066,099392;24963607,6196114;699959202,320613;-3548194963,13271
"Eslováquia";1320552,70231267;43050359,6474376;17426039,6263861;-3096295,89687995;-1863754,22048286;3087989,76511633;-60657996,0334646;118536,340063806;3863292,6703046;214903396,673991;7416659,3589346;8636150,7055025;-379699,110383386;8945581,99995941;42091570,3616503;29877211,5084262;354997,825492938;-5836404,46775441;-7189889,73209245;-75861983,4073436;3983283,83016434;56939201,6876753;17660389,9614491;2316147,22373633;-738300,38544351;296522,236075485;-536385,044547125;-161563,179950444;189286,002919308;22514774,8801911;-12773439,6448307;533306,595344824;-5448027,85914336;-74379630,3733464;0;3117432,2080407;11980474,7345978;-3310015,43690742;5652370,47118893;26866504,7337382;-252267975,272141
"Eslovênia";-369499,419631288;38071741,8006184;11283985,8154116;-2947324,13892962;-10317502,9408857;6041587,17549311;-36396519,6278491;-170587,48860268;-5484005,71408571;58213838,1053149;1057860,080973;19168714,2412039;-180759,12496503;2903021,78511224;63885263,1977158;15198719,3425781;-1440066,69154757;-10943399,7419372;-3822176,17353868;-39226729,5459468;3851256,59640565;79659261,9274339;13654584,4140657;4959975,27397182;-556378,711958087;2083236,01812599;-396113,910284543;-324403,662355945;-1746713,04907798;10908446,995707;-18575295,697394;-46590,5230184693;-10282591,2997232;-31849299,3076913;-3117432,2080407;0;11231274,5899753;-2712176,6825937;1491421,06330172;-794729,693611003;-458001446,500507
"Suécia";-97392400,0807421;916893,598739803;-98075146,3783933;-11395324,4467783;-166383496,252755;-89722365,3258771;-642685720,727926;-5765704,49178041;-25258423,0547331;362153380,449179;-71124770,9596539;-108260545,44056;-52420790,3249248;3911465,47346437;50384202,2488089;89162343,5849626;-42309693,3861569;-27852984,8832824;-62491330,9329468;-289318316,425314;82797263,9202686;-142266550,156459;-87503328,7190502;-62163637,8427347;-28127864,2345072;5673185,76123626;-39995968,775796;-50931519,8776224;-708887,100698965;14823666,7770516;-133168047,484792;-37291903,4666659;-23608022,9361771;-263129257,528564;-11980474,7345978;-11231274,5899753;0;-128931261,645579;-67737745,1431072;-575996637,587697;-4165348001,6575
"Turquia";53797524,2332057;94533462,573439;149133029,375017;-64399041,8032239;-15558799,3274157;22631440,6004567;-416871344,481603;455312,83207114;11917299,5475659;1058563760,72014;31368531,582652;146605327,771133;-97657,3970426009;51440101,3179697;444178635,763077;371952217,142915;43594,5783991516;2927709,40368381;-69200564,9991704;-511211354,440796;31738873,5526453;521719274,030674;254147685,221162;63199700,3787461;1030290,51308839;454983,168450664;-14251,0166285664;6297457,08982861;123326,665675948;190988568,918301;12986593,7109434;6093145,87705108;-66202477,4730332;-252426066,099392;3310015,43690742;2712176,6825937;128931261,645579;0;30353489,8342987;449740653,417042;-2760720867,05055
"Taiwan";263656863,372689;18813159,2756213;109761319,425584;-2527840,56238244;-84806879,2784719;-45746874,9874932;-3414590041,85515;-2942051,38720036;-11199095,2510947;298814933,493435;4692171,90023715;-10436039,2941449;-898265,082558987;11141070,6835807;154813973,841061;62898725,1734511;-9182350,01511565;-6682141,05440275;-510614119,793587;-715400512,971352;-10067718,2153133;112455735,949835;2028365222,79256;203700725,272374;-1082702,55264211;8814417,720057;-504190,739835286;-84704135,1578332;3538404,35292692;67894943,7112949;-22566606,1297505;-2900027,67978954;-8245967,88225211;-24963607,6196114;-5652370,47118893;-1491421,06330172;67737745,1431072;-30353489,8342987;0;-56644062,4130287;-5925107309,22865
"Estados Unidos";-534885727,102134;72011932,7402875;97719823,9204817;-53665706,7477925;-1496380566,7697;4110895776,95475;-32150113472,5982;-12081620,4020032;-57565758,0198749;2784738339,4168;175547387,06493;-19949243,9908782;-12206119,8708594;114839318,106097;1030979732,97966;1122846532,67349;-68756646,5763802;-17688211,8201448;-3590499639,44284;-21780481900,6211;464699323,393636;1671666433,88258;5928815318,14462;-777457568,381056;-15557788,5147482;7283721,38443518;-6760947,3935993;-6068904691,1408;3803894,0563459;-25236863,9033358;-140569903,725726;36271527,3917046;-103409177,614828;-699959202,320613;-26866504,7337382;794729,693611003;575996637,587697;-449740653,417042;56644062,4130287;0;-67780255626,766
