"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Dinamarca";-43792106,3373077;2935051,18749689;44445951,8038569;-8180580,26225925;-61736064,1372931;-20873941,4508208;-369853238,481188;-2838412,35532577;-15665231,4257049;53311206,7297721;0;-52230409,4744848;-13608871,7040596;-38341297,9598964;-15284545,8606898;-87516660,2024417;-26035245,0687976;-13783968,2069096;-98004621,1729194;-255090634,874068;631864,563295692;621278,620125443;-178771345,852152;-2280546,08264866;-23971142,1982369;2453358,97709292;-13381196,7279599;1289274,59152816;-1687635,43481679;61214861,4983896;-96393612,2364454;-23548967,7476909;-10352746,7324774;-97738038,4310529;-6756240,38739474;-1689512,61038603;-142566237,375149;-27123050,1095422;6267880,47099982;-266894555,389774;-3186289369,23474
"Espanha";-1192325,25471058;91521292,1959075;247420308,971983;-22524582,8253924;-333023615,177525;4484934,33426842;-1273679286,58258;-7568963,89104372;-32689749,9648404;1030230599,10359;52230409,4744848;0;-2518136,20855057;75660151,9273877;928688710,578081;249838507,129378;-90163955,1049163;-34788626,001236;-246927827,32484;-1263116359,81025;162876364,01402;414664811,270802;259792507,231207;56103790,0295653;-5817328,79794453;13928486,2673969;-2510302,60066081;21162529,9846241;-4417511,04378066;124922240,10709;-84672200,4405859;-646794453,916931;-53461973,0232401;-194301329,401086;-22774777,0085704;-19357598,5600694;134577623,775163;-157940526,262331;19830011,8052223;14874049,899889;-6965905926,02616
"Estônia";156266,62892224;2066090,43241561;5785323,58669874;-890627,085005372;-1110221,95920907;8116872,60798734;-23491260,6613139;17245,9135578206;1154466,29225991;40528420,3856557;13608871,7040596;2518136,20855057;0;55892713,2887807;9301907,18531404;14996054,5105717;420146,88889161;-250561,985128751;-2953893,36672972;-14862238,7581512;2284992,09924448;11095677,0429166;15845755,4349085;1353352,282525;1182662,60186394;164005,043287288;5442237,95015172;473605,273361465;-8000,65437562205;10183804,3496624;-739280,464535845;674146,68692161;-330555,862167712;-81369434,8276555;271861,505091094;279197,517700121;41830766,5947544;6496,66827588156;1999918,27444662;10367319,2809738;-217618892,550013
"Finlândia";-15975178,9807141;-27928856,2971365;762288,92525202;-7477817,22481322;-72082714,6496964;-41057127,4524057;-362674096,953601;-1646088,16442255;-16974779,7417622;14115457,5372421;38341297,9598964;-75660151,9273878;-55892713,2887807;0;-97968923,0233253;-157535142,39216;-29932586,4253126;-34741783,7223198;-29746266,5883757;-136135468,214783;14482749,7113038;-108625664,147976;32026017,5412313;-24090905,3496125;-18861856,9650188;-253447,935677552;-25714002,4028266;-23548631,6132963;1080862,07359816;-36280345,1080772;-75983935,6017968;-13080664,27688;-7575369,56947508;-693364480,80417;-5844201,00760723;-3842126,43384022;-32268239,6461951;-69011528,4800238;-25197506,6684385;-188200035,256902;-1202558094,78299
"França";-90899853,2742099;-45025273,2068511;15082342,5034556;-71025079,5428003;-513723917,84839;-162880995,094306;-2797950690,57817;-19499934,8385468;-137204472,429012;486374867,027454;15284545,8606898;-928688710,578081;-9301907,18531404;97968923,0233253;0;-370574144,96397;-227409424,855298;-94108509,7307676;-447697958,852745;-2425158175,54596;343362637,867852;-413759047,470054;95428155,7222291;-176354446,200656;-22829114,98117;15645330,2501258;-10897870,672693;-128707433,30564;-53212636,5409075;173732041,31681;-322094424,341712;-296190156,86417;-244404182,968956;-516915743,451585;-28002640,5323557;-62154398,0953464;-43480679,5324631;-407644089,932685;-91821708,2494367;-1048662842,82164;-13618748448,0811
"Reino Unido";-324586246,516741;35569367,8189696;417058075,123666;-34157919,4935808;-356450996,708022;46506627,4763136;-4596002004,19807;-35431370,0897659;-107696160,230676;1291721444,19878;87516660,2024418;-249838507,129378;-14996054,5105717;157535142,39216;370574144,96397;0;-120942570,888929;-73790853,5336923;-799335419,638151;-4943342984,98236;-219235682,622758;45269159,8185663;682430704,227716;-116389806,104013;-31197575,1585138;-481862,883064702;-17401086,9113414;-65786805,5799112;-15938950,5184909;400766721,141051;-219231410,593298;-105694313,875662;-155113590,095166;-309038121,493671;-28818526,2215512;-20283063,9609182;-22504074,5398369;-321372883,57231;38736949,5956428;-1796022841,86811;-13103833075,4597
"Grécia";15801405,3807791;28850739,5709063;75874694,9661145;-73313791,9367944;-17246101,8764937;1575461,74105873;-218635300,824981;-5977131,42866415;2612653,72802952;358414905,366179;26035245,0687976;90163955,1049163;-420146,88889161;29932586,4253126;227409424,855298;120942570,888929;0;56220,3855303973;-40697287,4674678;-280619991,68708;25625175,9478638;365562356,928979;96310632,2427668;88307823,3042915;-667080,616395201;1334997,77727821;-90478,8701282427;-635865,84266114;-818089,841585851;99751392,068744;4108095,6095606;3413142,18638831;-77360650,5944399;-168873030,954137;50869,1549130785;1396858,91731026;38097382,4014799;2685101,6416324;10092657,1841313;61637283,0135096;-1636698191,17953
"Hungria";-426382,004237124;182502046,822968;59170263,3094977;-3583364,96473271;-29645570,5059032;8127606,23153428;-150428952,921968;160717,703540263;11724556,3827708;471293651,873012;13783968,2069096;34788626,001236;250561,985128751;34741783,7223198;94108509,7307676;73790853,5336923;-56220,3855303973;0;-19381673,6288991;-107892521,75424;14786882,2202577;198463620,639462;109128593,568305;27269309,7487092;748494,79110861;2327263,73549051;-34232,5472794673;3352328,6601985;1011075,7838849;44717004,6813729;5564046,38351132;5691720,30978943;-69684996,8722962;-154819179,372013;9504778,20825218;16140394,6443005;29729222,870802;-6225191,85256056;18959694,748579;-4000914,89945233;-384682745,809637
"Indonésia";717711895,794855;67197268,1206594;295481668,664399;-73021,5962633635;76285055,1747213;314202529,378136;-144738620,31816;6791681,61163702;17746777,1336029;1135561580,9035;98004621,1729194;246927827,32484;2953893,36672972;29746266,5883757;447697958,852745;799335419,638151;40697287,4674678;19381673,6288991;0;-526944692,79123;40789271,8011422;324399718,048633;3475370105,32401;432379042,198493;1824009,48917538;7708042,31998632;260767,679054086;163373174,348144;1123047,95557291;578716458,014382;72638883,0673397;14308619,271802;5706729,83417238;40130794,3765443;8528889,21100599;6576645,08189667;62871928,1381276;87544131,5721315;423342251,505138;3900104130,16348;99013021,4009722
"Índia";929376353,901125;222846546,676452;1335680363,8325;24586035,0904944;291963836,506461;2338599238,56122;686356892,988521;59663385,3815976;123897705,642053;4844759532,89636;255090634,874068;1263116359,81025;14862238,7581512;136135468,214783;2425158175,54596;4943342984,98236;280619991,68708;107892521,75424;526944692,79123;0;209951012,250805;2427202471,93502;4628331144,58494;1087675875,89616;27636581,9693786;13796646,6679881;11278454,7955259;420890120,466441;14160266,6841109;2149163852,98139;318250291,707801;235068201,085783;49543247,5367786;1717827595,19974;60500781,5056603;44575490,5705712;354432243,964261;512251536,4091;783108605,14807;28205877627,0066;10217100101,2294
"Irlanda";-56290567,3246997;-43065149,7518225;-134871088,036519;-5813803,39083697;-45161771,4865234;-39759766,479649;-262323455,187419;-2920856,96088939;-23084550,2467528;-673750805,790597;-631864,563295692;-162876364,01402;-2284992,09924448;-14482749,7113038;-343362637,867852;219235682,622757;-25625175,9478638;-14786882,2202577;-40789271,8011422;-209951012,250805;0;-193038315,822361;-142189639,586346;-22885869,3129395;-1533457,23564209;350304,907302212;-3940072,36946621;-40540202,106423;-2423970,28887836;-42618842,099346;-23395350,9739707;-22110467,0599813;-9519529,48277592;-22538384,3185846;-3719275,98228002;-2892153,12364759;-79112448,5340542;-51085488,0503094;21228475,6317835;-966015336,238624;-1277873286,34535
"Itália";-71437134,9444547;60336173,7033459;447260109,82258;-119186558,689334;-386564429,349251;-57921928,5395704;-2394992695,30331;-27825056,7483375;-119560085,168241;1214638848,18034;-621278,620125473;-414664811,270801;-11095677,0429166;108625664,147976;413759047,470054;-45269159,8185663;-365562356,928979;-198463620,639462;-324399718,048633;-2427202471,93502;193038315,822361;0;-56882367,8337601;-57231643,6542;-19988208,1199168;40071511,384518;-10149012,8086929;-162285304,466219;-33741779,813019;521566794,291991;-356889299,56299;-183077631,754832;-742499960,952532;-707648349,672181;-41921921,8355095;-80970061,8724366;147910897,136645;-418760444,715271;-45230620,3508872;-1662806064,72653;-11207184038,0877
"Japão";773312346,197442;-46053861,4352592;-108998146,367339;-11075748,0849884;-562265683,985696;-143431813,942057;-22545709584,1524;-19055076,4794684;-43954539,7600828;-769497346,37564;178771345,852152;-259792507,231207;-15845755,4349085;-32026017,5412313;-95428155,722229;-682430704,227716;-96310632,2427668;-109128593,568305;-3475370105,32401;-4628331144,58494;142189639,586346;56882367,8337601;0;-1943854746,72526;-6788562,72282005;49977,589810486;-511441,041622481;-622913628,808563;-4043995,22413649;-217937377,504407;-87612573,5396897;-72222828,8660028;-20534186,1701543;-1343382510,75816;-8824908,93696249;-11404525,4227015;102762272,989987;-170288977,393233;-2315420228,04424;-6935511400,80675;-31010879963,9253
"Coreia do Sul";550072304,916128;11139676,3048161;27328878,3931922;-4852876,67472749;-148509163,106128;37605803,2162525;-6696289210,13089;-1397345,46478313;-4405040,03531006;168475429,19406;2280546,08264866;-56103790,0295653;-1353352,282525;24090905,3496125;176354446,200656;116389806,104013;-88307823,3042915;-27269309,7487092;-432379042,198493;-1087675875,89616;22885869,3129395;57231643,6541999;1943854746,72526;0;-1854383,40676189;2643126,97702788;-548346,773054149;-209789980,230369;692106,521309036;43995420,6072372;-34638334,9266653;-21506259,637041;-12231969,0315039;-316161355,683424;-1375099,89727335;-2664138,12332358;58186935,9490777;-79099770,7485282;-246654106,979722;206870293,116541;-6062957121,55614
"Lituânia";6829787,60637829;4076384,16108264;14746916,4691361;-1090164,37151232;-2671494,97462037;3367946,89401721;-20906480,5381776;27989,0250255546;2118570,93465414;98709348,0746102;23971142,1982369;5817328,79794453;-1182662,60186394;18861856,9650188;22829114,98117;31197575,1585138;667080,616395202;-748494,79110861;-1824009,48917538;-27636581,9693786;1533457,23564209;19988208,1199168;6788562,72282005;1854383,40676189;0;881741,117266583;10865712,2911211;487528,273047604;22196,788960664;11756605,1534453;3244957,10907094;115706,550652801;-145412,662247379;-96888951,4174438;450905,145368915;708083,267735448;32659346,1368283;-550531,581267534;1946349,50759746;16879237,5819187;-126532857,568474
"Luxemburgo";-544230,11617729;-1504467,62659643;176194704,535344;-320539,475516711;836298,276747365;-6454959,20422791;-18458685,3840368;-65171,1412782648;-4006761,19643036;51853827,002263;-2453358,97709292;-13928486,2673969;-164005,043287288;253447,935677552;-15645330,2501258;481862,883064702;-1334997,77727821;-2327263,73549051;-7708042,31998632;-13796646,6679881;-350304,907302211;-40071511,384518;-49977,589810486;-2643126,97702788;-881741,117266583;0;-241438,565965657;-2935354,31099064;-41305,7040946452;9649257,30282016;-10123079,541205;-5131539,16252413;-806862,358440402;-8254106,79401835;-229944,864607619;-2018181,00564266;-4631314,40442847;-216608,615975302;663164,737050104;-22563848,5854298;-118351146,535692
"Letônia";187489,258375284;3684898,05297282;5558535,25397188;-1816866,98086179;-965076,510798052;996669,922522081;-7169321,62665274;34493,6236315422;1272751,0929908;53884572,0105125;13381196,7279599;2510302,60066081;-5442237,95015172;25714002,4028266;10897870,672693;17401086,9113414;90478,8701282427;34232,5472794672;-260767,679054086;-11278454,7955259;3940072,36946621;10149012,8086929;511441,041622481;548346,773054149;-10865712,291121;241438,565965657;0;-27086,2170021478;22909,1660121488;7834385,53818834;-2686435,37046935;298493,743117194;-278088,80217914;-28634105,0777872;787229,836307819;443365,241965684;27281328,8505663;-90462,9071918984;541942,552731829;5944762,66999826;-49123290,870475
"México";20506937,7037827;16112990,5795371;28995562,0263686;-5350968,43747037;-5560418,45061359;99930829,1294929;-825082932,903964;-80985,243376618;-2058149,99810161;632589782,518858;-1289274,59152815;-21162529,9846241;-473605,273361465;23548631,6132963;128707433,30564;65786805,5799112;635865,84266114;-3352328,6601985;-163373174,348144;-420890120,466441;40540202,106423;162285304,466219;622913628,808563;209789980,230369;-487528,273047604;2935354,31099064;27086,2170021477;0;1374559,23225373;27273135,8821492;-11075236,0236643;-12905015,9873338;-5468534,38854665;-30337882,9759949;407741,586961357;77633,7815374096;159572631,743807;-1515239,12967483;93932487,2269301;6199733159,35694;-2026860041,5052
"Malta";350480,972763519;569825,243825465;1850322,47535711;-1734208,21512463;-1739982,60249208;-1310877,7631988;-18027465,1799492;33196,2662573894;-73334,7551599759;14349651,1523919;1687635,43481679;4417511,04378066;8000,65437562205;-1080862,07359816;53212636,5409075;15938950,5184909;818089,841585851;-1011075,7838849;-1123047,95557291;-14160266,6841109;2423970,28887836;33741779,813019;4043995,22413649;-692106,521309036;-22196,788960664;41305,7040946452;-22909,1660121488;-1374559,23225373;0;3138360,42823412;-355102,760731799;131027,07165075;-1853468,73072526;-3812928,64143981;-20746,558231648;1315865,61973186;616408,873959044;-925225,694116605;204645,555384757;-1368363,33677638;-87764588,5495527
"Países Baixos";-17291679,3879703;-57339286,3114119;-537638434,725803;-20782469,452374;-562502361,869603;-16221152,4486383;-1462733524,15006;-5432936,18826079;-49043646,7335134;-389327955,488884;-61214861,4983897;-124922240,10709;-10183804,3496624;36280345,1080772;-173732041,31681;-400766721,14105;-99751392,068744;-44717004,6813729;-578716458,014382;-2149163852,98139;42618842,099346;-521566794,291991;217937377,504408;-43995420,6072372;-11756605,1534453;-9649257,30282016;-7834385,53818834;-27273135,8821492;-3138360,42823412;0;-152995662,402995;-93360131,4924548;-90105968,4615829;-220423773,620346;-14158422,1621871;-10026057,8140184;-15489268,107761;-173160043,416841;-61374816,4536769;89811389,7956276;-7038869346,73783
"Polônia";5513648,86540056;142365036,780863;104498026,894885;-8235528,08412721;-2489961,87478825;26520078,4797931;-304813266,830482;52085,101209986;33964486,774246;1056670739,96856;96393612,2364454;84672200,4405859;739280,464535845;75983935,6017968;322094424,341712;219231410,593298;-4108095,6095606;-5564046,38351132;-72638883,0673397;-318250291,707801;23395350,9739707;356889299,56299;87612573,5396897;34638334,9266653;-3244957,10907094;10123079,541205;2686435,37046935;11075236,0236643;355102,760731799;152995662,402995;0;-575892,73876958;-21645355,9183625;-251149796,668547;12442712,3844359;16806490,822521;110445650,265836;-8611952,12626093;20350440,4911;172315751,494203;-1350918276,41747
"Portugal";2909469,53970122;9842907,1741287;22428023,1710988;-1638202,24308128;-83318433,9706022;4439353,39889353;-100278805,616451;-461414,040640216;719674,261415423;234095483,394647;23548967,747691;646794453,916931;-674146,68692161;13080664,2768799;296190156,86417;105694313,875662;-3413142,18638831;-5691720,30978943;-14308619,271802;-235068201,085783;22110467,0599813;183077631,754832;72222828,8660028;21506259,637041;-115706,550652801;5131539,16252413;-298493,743117194;12905015,9873338;-131027,07165075;93360131,4924548;575892,73876958;0;-11635587,0705391;-21137251,5793384;-412322,652578649;279850,558145568;29064183,8732196;-4886957,48232001;2801765,27726278;-11767674,350987;-1426893483,30758
"Romênia";14051635,9156811;105624839,116373;53499390,8314189;14040952,3099422;-20611698,4555793;20506221,6617532;10171537,7987701;1965934,33788279;12228276,5455082;606102819,863253;10352746,7324774;53461973,0232401;330555,862167712;7575369,56947508;244404182,968956;155113590,095166;77360650,5944399;69684996,8722962;-5706729,83417238;-49543247,5367786;9519529,48277592;742499960,952532;20534186,1701543;12231969,0315039;145412,662247379;806862,358440402;278088,80217914;5468534,38854665;1853468,73072526;90105968,4615829;21645355,9183625;11635587,0705391;0;-50743359,1010499;8054797,89950581;14342572,9158554;32587167,9390985;128212682,635409;8101621,49482587;122428474,740644;83443024,353848
"Federação Russa";46399942,6836838;150250729,973916;156587825,782677;71501334,1803893;-75286481,1799442;83578075,2651186;35917132,156322;33491225,5838093;158485855,37553;1969027158,88163;97738038,4310529;194301329,401086;81369434,8276555;693364480,80417;516915743,451585;309038121,493671;168873030,954137;154819179,372013;-40130794,3765443;-1717827595,19974;22538384,3185846;707648349,672181;1343382510,75816;316161355,683424;96888951,4174438;8254106,79401835;28634105,0777872;30337882,9759949;3812928,64143981;220423773,620346;251149796,668547;21137251,5793384;50743359,1010499;0;131689781,94021;31309245,2212743;348538450,817644;318370194,635861;77730219,2828452;721251478,491784;-1301703335,68783
"Eslováquia";848022,593350379;35282838,1509965;15634431,4981514;-2683472,96738886;-2377248,1222482;8095101,99029783;-47821662,3803522;15077,8456139674;2720700,73197845;208935451,4199;6756240,38739474;22774777,0085704;-271861,505091094;5844201,00760723;28002640,5323557;28818526,2215512;-50869,1549130785;-9504778,20825218;-8528889,21100599;-60500781,5056603;3719275,98228002;41921921,8355095;8824908,9369625;1375099,89727335;-450905,145368915;229944,864607619;-787229,836307819;-407741,586961358;20746,558231648;14158422,1621871;-12442712,3844359;412322,652578649;-8054797,89950581;-131689781,94021;0;535400,724692632;8216468,52308735;-2209580,49453389;4497801,38385819;16959077,4037181;-183912944,762715
"Eslovênia";-342652,61858821;37768751,2475241;8978947,59909056;-3387916,43414334;-12508795,2615483;3104767,44460715;-30781573,3067249;-187662,086204342;-4040817,0938452;44803444,4339153;1689512,61038603;19357598,5600694;-279197,517700121;3842126,43384022;62154398,0953464;20283063,9609182;-1396858,91731026;-16140394,6443005;-6576645,08189667;-44575490,5705712;2892153,12364759;80970061,8724366;11404525,4227015;2664138,12332358;-708083,267735448;2018181,00564266;-443365,241965684;-77633,7815374096;-1315865,61973186;10026057,8140184;-16806490,822521;-279850,558145568;-14342572,9158554;-31309245,2212743;-535400,724692632;0;12704448,6534482;-2398197,05413244;2421307,05171635;3799400,19482678;-370732198,380356
"Suécia";-84318185,9138011;-24146941,6417905;-3603934,84445304;-9375952,36398434;-119965146,2894;-96051633,5322337;-616266090,175894;-6250903,14942378;-35857731,2898907;265840725,269041;142566237,375149;-134577623,775163;-41830766,5947544;32268239,6461951;43480679,532463;22504074,5398369;-38097382,4014799;-29729222,870802;-62871928,1381277;-354432243,964261;79112448,5340542;-147910897,136645;-102762272,989987;-58186935,9490777;-32659346,1368283;4631314,40442847;-27281328,8505663;-159572631,743807;-616408,873959044;15489268,107761;-110445650,265836;-29064183,8732196;-32587167,9390985;-348538450,817644;-8216468,52308735;-12704448,6534482;0;-152472644,067783;-62331525,7643205;-635786048,089773;-3416618203,25372
"Turquia";34871761,6615456;67144380,232126;165807909,825728;-44115993,8051476;-18874108,569692;27070365,2453302;-443853696,126031;150383,936088418;5667261,6473133;868331484,604981;27123050,1095422;157940526,262331;-6496,66827588156;69011528,4800238;407644089,932684;321372883,57231;-2685101,64163241;6225191,85256056;-87544131,5721315;-512251536,4091;51085488,0503094;418760444,715271;170288977,393233;79099770,7485282;550531,581267534;216608,615975301;90462,9071918987;1515239,12967484;925225,694116605;173160043,416841;8611952,12626093;4886957,48232002;-128212682,635409;-318370194,635861;2209580,49453389;2398197,05413244;152472644,067783;0;29815669,0323622;287088214,170118;-1964353349,57885
"Taiwan";310695501,006347;6652763,08056238;-28049583,4718218;-3310188,22456325;-70369325,6421454;-52529082,2181905;-3811698404,93219;-2635655,37345535;-9995344,07036278;150124287,787524;-6267880,47099982;-19830011,8052223;-1999918,27444662;25197506,6684385;91821708,2494367;-38736949,5956428;-10092657,1841313;-18959694,748579;-423342251,505138;-783108605,14807;-21228475,6317835;45230620,3508872;2315420228,04424;246654106,979722;-1946349,50759746;-663164,737050104;-541942,552731829;-93932487,2269301;-204645,555384757;61374816,4536769;-20350440,4911;-2801765,27726278;-8101621,49482587;-77730219,2828452;-4497801,38385819;-2421307,05171635;62331525,7643205;-29815669,0323622;0;-408682576,825451;-5516551969,71755
"Estados Unidos";-369616818,25835;123340484,105297;130006058,543699;-62944820,5941972;-1611291659,77977;7454505189,55407;-31285359907,6911;-15073473,3573166;-76503303,1346829;2670001848,37509;266894555,389774;-14874049,899889;-10367319,2809738;188200035,256902;1048662842,82164;1796022841,86811;-61637283,0135096;4000914,89945231;-3900104130,16348;-28205877627,0066;966015336,238624;1662806064,72653;6935511400,80675;-206870293,11654;-16879237,5819187;22563848,5854298;-5944762,66999825;-6199733159,35694;1368363,33677638;-89811389,7956276;-172315751,494203;11767674,350987;-122428474,740644;-721251478,491784;-16959077,4037181;-3799400,19482678;635786048,089773;-287088214,170118;408682576,825451;0;-65972941869,9748
