"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Dinamarca";-68455434,5838525;5373420,19791059;82125040,3721502;-17534457,043666;-57459123,7039327;-55159752,3391951;-662641246,614938;-6426072,38549732;-11165459,7303369;135113771,17464;0;-46337888,6830827;-13485754,7943241;-35145866,6314976;-99920792,3462017;-227916627,535888;-13112810,0750687;-17111410,1106717;-91515252,919693;-299313551,180586;-24064174,6621701;1694286,63164973;-153887937,960952;-26716114,7795901;-26981520,6892358;8794794,04339085;-15211376,8146811;-6842569,69612187;-1527761,71699881;119628708,892322;-57243726,2114691;-23584518,8840606;-11590964,5294761;-54981650,1551718;-3027934,96641114;3316344,98987762;-134702494,752779;-33556927,5853833;10255137,7106282;-357666684,919136;-4006092426,8971
"Espanha";6430118,98650596;68280042,3274139;265509719,501149;-48693922,6720067;-390750064,026931;10745383,2701163;-2866219840,85242;-14758233,6647971;-17644094,4517347;1815627586,47927;46337888,6830827;0;-7421600,493496;55618680,852985;877895539,473107;-248993423,3854;-152721936,323439;27141909,8643267;-132710689,823214;-1781630487,7813;186289829,274964;694002298,599221;312015660,685635;136819302,357212;-9618014,55506993;13572369,1735283;-6047005,96269893;-12962584,8928171;-6818647,58759577;339369135,913294;-97385319,623995;-787975377,793505;-98407269,142059;61064228,8053932;-14350757,7191724;-23445035,2590791;116667211,948745;-156948428,979262;9001336,66199883;-156153879,369366;-9345930404,45148
"Estônia";546336,678263696;5683407,40844498;9096870,21743217;-793525,578692454;-2239951,96021635;2095160,45396449;-107594880,820217;-92412,5169916751;4460684,03249134;92756409,639357;13485754,7943241;7421600,493496;0;45540765,098198;19449939,9348106;20894174,0314964;695497,108457637;-305144,014769281;-4604157,8786813;-21905217,1017005;3222952,22602396;19815965,7674996;21909267,3710933;4098303,97657142;6055798,21802304;438101,191937338;-5462661,69400215;-118400,865939717;61194,5004355421;12304623,3173762;8687523,58005117;747900,650737779;-623685,266471732;-67379290,8044545;913826,611831217;899476,201480478;35455598,2205261;1761825,86848566;3525862,915865;9089639,2945587;-231708877,179171
"Finlândia";-14904404,7606834;-37249791,9820616;21855781,3050544;-3809146,09836991;-76722863,9653524;-61953389,2636704;-599110633,735478;-1492836,71525071;-4348157,77475383;-2592483,86756814;35145866,6314977;-55618680,8529851;-45540765,098198;0;-39468668,9917707;-132367805,939903;-21616177,4671184;6486531,75062897;-44048147,0199785;-166474692,389099;16658214,3706338;-8789974,70332274;-10738055,0806192;-6579743,88235395;-31574212,8943248;317619,847790096;-35716149,6411296;-20171125,55898;-160986,359787241;-32829377,0510516;-67256541,5764912;-12699136,3369767;-13547506,4378364;-328219586,240347;6384674,02848141;307824,566279265;-39888723,905242;-51646613,1582532;-9552469,91759508;-242960242,105573;-1724472797,0432
"França";-207934181,736395;-4294819,43572152;70068355,131259;-94896484,8764558;-490543373,585934;-216071365,371406;-5037303256,19349;-24628295,0110177;-66903287,6283399;1203873503,4181;99920792,3462017;-877895539,473107;-19449939,9348106;39468668,9917707;0;-626050509,5713;-251190790,829297;-122170415,601043;-416678101,507689;-2558397454,75725;383525934,046107;-73987348,9502816;-22136329,8313695;13174127,8442962;3885436,67863142;-27729488,4466978;-12034538,947821;-209957310,267821;-15273402,0526017;281029581,434193;-275307243,924825;-204722757,134955;-313741473,640939;-33531506,4859529;-43008623,5051332;-11056333,5976354;25611018,7055186;-370316942,65753;-145822824,652475;-1157984569,81011;-16428993852,171
"Reino Unido";-174822530,325135;167640280,862005;605163929,682933;-46117550,3684073;-360041309,606662;229493061,146778;-6691586023,32452;-37378207,4880673;7764055,08415273;1636751520,61624;227916627,535888;248993423,3854;-20894174,0314964;132367805,939903;626050509,5713;0;-48321677,7458812;-3251722,32364085;-439525023,677873;-4889145170,01044;-520233537,58235;435793054,535461;371140447,808809;-50333285,6658783;-27891970,0106547;22324828,6018123;-12061291,3879123;-123211945,550127;-13864012,9252611;783112332,591597;-86822941,9408152;15614044,4820423;-176822088,013607;-231238285,803072;-29056123,1973263;-4195938,2542479;50035316,8025;-199882518,261056;-15353042,3397897;-2151036740,87248;-17479879036,6686
"Grécia";-1520969,42226801;42797396,0650221;134528808,154753;-40749099,996488;-29136350,3329307;4723276,22158863;-475182865,636506;-24354503,9356734;12658604,5247345;550211182,021584;13112810,0750687;152721936,323439;-695497,108457637;21616177,4671184;251190790,829297;48321677,7458812;0;8825828,30336124;-31580841,8647044;-335377262,199942;33480351,2702245;508966698,393173;50952150,8155294;86529839,0406151;-551383,412551424;14943530,9202856;-180858,381350403;-1515748,56770934;-224064,242335137;137065977,713873;1041167,11707806;3889672,84630164;-44768024,8740869;105441451,181471;2068255,87649424;2782989,3345716;34707082,4791869;-10456475,0596704;6214840,96784895;60842437,5534003;-2338878503,59905
"Hungria";-6591522,11105321;227434544,472901;57060567,74652;-14918788,8087952;-5254657,77565619;4246622,82769548;-352571345,386871;-1933451,52928538;23812213,388132;586302191,596776;17111410,1106717;-27141909,8643267;305144,01476928;-6486531,75062898;122170415,601043;3251722,32364088;-8825828,30336124;0;-7465185,14418216;-54030011,3732627;13837563,2340332;90437854,0746869;101144727,670404;55716176,3256458;-2497438,57226925;4200433,3653157;-4021703,85728131;-12964518,1323;4792508,34759952;114041927,515242;31229141,0598678;3735813,40980535;-73618895,5771357;113097206,095539;6845827,20533553;-3383838,47454549;13543498,8520634;-37449698,43091;13700731,6419936;-57169571,4459532;-755610682,634123
"Indonésia";857926068,021613;54044072,4623032;198338809,582992;-820901,581661944;33088212,3830018;238980787,439718;-379798294,901381;1626838,34974498;36077466,2778206;868134972,231535;91515252,919693;132710689,823214;4604157,8786813;44048147,0199785;416678101,507689;439525023,677873;31580841,8647044;7465185,14418217;0;-319219993,961258;11714307,3976341;324317907,737307;1828085665,43954;380558739,784802;2838105,18364576;14127661,2185411;790269,414471329;76319456,5574997;975180,191765016;390597557,931724;53383743,5391525;18819709,7905212;9596701,59767249;126603432,379479;13722935,5619341;4920297,16970793;122678243,349589;169178683,450782;154466994,215286;2594288319,39408;681957801,621231
"Índia";1335859712,00151;289751319,190251;1756122903,28092;28883689,4677688;277096058,616688;2627458493,24415;-472524411,647327;37281185,4506382;178482622,529472;4186802174,23442;299313551,180586;1781630487,7813;21905217,1017005;166474692,389099;2558397454,75725;4889145170,01044;335377262,199942;54030011,3732627;319219993,961258;0;165066429,820827;2569218003,84862;3041070969,53844;933830909,537183;18071417,7913014;7214068,62370365;13046341,9124489;580910745,652044;11329124,1710529;1353882690,42239;302516058,156893;200689085,639033;75742791,711236;1045120961,43118;61158014,1566304;27246216,2012781;370447073,332133;749089414,719886;768455739,634828;29257938157,5927;11832989678,7482
"Irlanda";-90903796,2055585;-9874292,70735488;-389569849,294248;-4750927,44508025;-39879587,9310599;-76732834,9686998;-634909269,322714;-3664027,7107652;-18034513,8797726;-867718011,482592;24064174,6621701;-186289829,274964;-3222952,22602396;-16658214,3706338;-383525934,046107;520233537,58235;-33480351,2702245;-13837563,2340332;-11714307,3976341;-165066429,820827;0;-258698582,682797;-77902408,4827045;-27722279,4854792;-785423,229241467;1617574,78670759;-2243625,46554222;-49916053,1149202;-1739715,55936013;21050428,8803521;-23161984,2956494;-33870895,4072115;-19513612,3885709;-27355245,2907526;-7918763,25998943;-1728645,58857964;-62471099,2327122;-31718024,4728653;-54877095,5930769;-976464198,468558;-1916729028,47982
"Itália";-153430744,771008;200478050,517457;629592131,043478;-126893158,260695;-438751464,336516;-156986333,185427;-4509694574,33468;-39324156,5249317;-95159568,3321519;1947809714,73479;-1694286,63164973;-694002298,599221;-19815965,7674996;8789974,70332274;73987348,9502816;-435793054,535461;-508966698,393173;-90437854,0746869;-324317907,737307;-2569218003,84862;258698582,682797;0;-240176724,327327;-7350681,6284321;-25472155,6340667;33442394,3490191;-17032015,6416992;-258222549,851159;-59637621,5527133;710429154,557681;-237688531,363902;-151548881,197518;-724812398,055946;-27620080,5957437;-28347324,0001467;-125290406,379248;87703566,1463361;-457337803,661092;-50157042,016951;-1902693823,45518;-13567799246,374
"Japão";874756387,557534;-3581469,89145586;-180390474,328599;-13483620,1952367;-529490461,653637;-166809629,661653;-29989357354,9017;-9065230,27095071;-111072712,644373;81948207,6677885;153887937,960952;-312015660,685635;-21909267,3710933;10738055,0806192;22136329,8313696;-371140447,808809;-50952150,8155294;-101144727,670404;-1828085665,43954;-3041070969,53844;77902408,4827045;240176724,327327;0;-1953251487,49697;-2514819,65151997;474284,393762697;-1534082,80632347;-850568622,140821;56352,0693077296;-89385049,7415278;-104236636,037592;-33048760,1363926;-49054312,7722641;-1082413925,42934;-29255161,2593629;-5579221,24286203;44775050,7430514;-177755632,444773;-2111958296,27944;-4681934714,6674;-27113808229,1674
"Coreia do Sul";740097243,43407;17017512,4385373;-19583535,3948689;-7153085,1927208;-187898920,000542;-44857802,2145088;-11213166949,2378;-1857670,7811957;-14846581,5059443;180169934,461564;26716114,7795901;-136819302,357212;-4098303,97657142;6579743,88235395;-13174127,8442962;50333285,6658783;-86529839,0406151;-55716176,3256458;-380558739,784802;-933830909,537183;27722279,4854792;7350681,6284321;1953251487,49697;0;-4064354,96384381;5008493,69034864;-1093248,92197569;-344638299,026679;689660,055916033;86308681,7745432;-72937868,917151;-14237435,0935987;-25362452,9224481;-421080952,75541;-30092078,0900324;-2293484,00841864;39457894,3519109;-222884719,703851;-378136853,192345;-228715097,317367;-7080072144,02114
"Lituânia";52439,1558580766;10442119,8345603;16004691,8331162;-1083373,2382603;-3685627,96464505;-22433049,2147663;-52526966,7593399;420299,805327334;8750663,58072558;142383387,382368;26981520,6892358;9618014,55506992;-6055798,21802304;31574212,8943248;-3885436,67863141;27891970,0106547;551383,412551424;2497438,57226925;-2838105,18364576;-18071417,7913014;785423,229241467;25472155,6340667;2514819,65151997;4064354,96384381;0;606118,279089481;-16544177,1999587;-64601,638220261;19965,5481273287;18279386,4146561;10467443,8828437;-1457886,07977246;-963476,696592127;82929532,6055165;2392653,59790628;1355967,19685997;25664254,5378235;-3041174,07983938;2236360,79897577;-193453,145739332;-194019112,209897
"Luxemburgo";-677427,920067278;285361,081117781;220804110,249752;-481187,693274051;-471939,9344045;-1670773,47610192;-42534736,2896209;-108104,287305841;-6830996,46722873;80623921,4368422;-8794794,04339085;-13572369,1735283;-438101,191937338;-317619,847790095;27729488,4466978;-22324828,6018123;-14943530,9202856;-4200433,3653157;-14127661,2185411;-7214068,62370365;-1617574,78670759;-33442394,3490191;-474284,393762695;-5008493,69034864;-606118,279089481;0;-499641,174046742;-4607361,51502969;-18032,0471644228;11812707,2553782;-11782705,8611334;-5014703,69154077;-1692388,36452628;-6741294,45987286;-758589,639867381;-3094735,61598551;-7750443,36395866;-6984523,40583784;-1421379,86595677;-12782817,7833262;-174801235,953155
"Letônia";-68081,9329697989;9306807,46857797;8013116,21997398;-387471,799487379;-1002152,07589132;1252328,48490178;-22208515,5512716;458073,409615195;5848603,84203605;79071143,5664134;15211376,8146811;6047005,96269893;5462661,69400215;35716149,6411296;12034538,947821;12061291,3879123;180858,381350403;4021703,85728131;-790269,414471329;-13046341,9124489;2243625,46554222;17032015,6416992;1534082,80632347;1093248,92197569;16544177,1999587;499641,174046742;0;-16669,4919332666;2842,46682030856;14264142,880706;15247180,3803504;472886,36567919;-122738,758750662;-26800644,2068348;2823167,92781301;1071103,10870419;28546736,1200326;195680,109053766;777842,504487661;2503932,16960139;-116867306,945545
"México";11189874,1879857;33966647,3092164;50610576,0578926;-8203252,61012196;91212612,8996886;343878886,500231;-2320861744,13103;-2957854,44030784;12345554,883945;739739783,822934;6842569,69612187;12962584,8928171;118400,865939717;20171125,55898;209957310,267821;123211945,550127;1515748,56770934;12964518,1323;-76319456,5574996;-580910745,652044;49916053,1149202;258222549,851159;850568622,140821;344638299,026679;64601,638220261;4607361,51502969;16669,4919332666;0;7974721,03271905;50618354,1881232;3741523,90251879;-7858910,33378045;-4475877,33757772;6013966,79412793;2991617,76584271;2765630,33796197;82718647,3921898;3754379,89519875;175487532,72322;3513073234,69809;-3090772839,50759
"Malta";-212250,562031095;730976,515969636;3133975,59736262;-1575240,33710645;-2170450,88226321;-752520,660701084;-20994764,9334975;5459,49507512039;-373047,536350092;14189583,3478733;1527761,71699881;6818647,58759577;-61194,5004355421;160986,359787241;15273402,0526017;13864012,9252611;224064,242335137;-4792508,34759952;-975180,191765016;-11329124,1710529;1739715,55936013;59637621,5527133;-56352,0693077287;-689660,055916033;-19965,5481273287;18032,0471644228;-2842,46682030856;-7974721,03271905;0;4045955,32049683;-228911,071803261;-67033,3348539821;-919304,333888304;-795069,305923907;-7575,14255134764;114715,214561403;669840,235004473;-135726,162560772;864177,52668857;306181,850804258;-56563510,5621182
"Países Baixos";-53942609,3179637;-70872718,9204023;-701047258,649992;-25488330,9895123;-518827594,428345;-11714342,6778136;-2175474469,63559;-16370506,8342198;-111056755,630645;-910703276,128049;-119628708,892322;-339369135,913294;-12304623,3173762;32829377,0510516;-281029581,434193;-783112332,591597;-137065977,713873;-114041927,515242;-390597557,931724;-1353882690,42239;-21050428,8803521;-710429154,557681;89385049,7415278;-86308681,7745431;-18279386,4146561;-11812707,2553782;-14264142,880706;-50618354,1881232;-4045955,32049683;0;-189239987,478607;-94020417,1073741;-57423265,6623662;215583450,556171;-14894359,6595154;-33347025,3141896;-131687383,389656;-137088365,779515;-49626354,2895428;-195308351,514945;-8521804532,3228
"Polônia";-7499419,40858255;30148141,6080743;79792694,9582735;-21942077,2893216;-23168555,3482072;5048024,63398083;-806803045,489021;-1211839,49922065;55992330,0216174;1022691604,76844;57243726,2114691;97385319,6239949;-8687523,58005117;67256541,5764912;275307243,924825;86822941,9408152;-1041167,11707806;-31229141,0598678;-53383743,5391525;-302516058,156893;23161984,2956494;237688531,363902;104236636,037592;72937868,917151;-10467443,8828436;11782705,8611334;-15247180,3803504;-3741523,90251879;228911,071803261;189239987,478607;0;-3206823,50939624;-57093185,2829449;154101718,446573;33146292,3272112;19136183,5141416;24709105,245886;-49586204,9595318;31661689,1437659;75184541,9489247;-2145454959,11377
"Portugal";-4077759,2664681;4355457,45284033;53884085,6558068;-2940999,24672915;-81761002,9256061;-6461762,62126594;-156044002,100396;-763604,403870636;6329792,29625644;431247239,212833;23584518,8840606;787975377,793505;-747900,650737779;12699136,3369767;204722757,134955;-15614044,4820423;-3889672,84630164;-3735813,40980535;-18819709,7905212;-200689085,639033;33870895,4072115;151548881,197518;33048760,1363926;14237435,0935987;1457886,07977246;5014703,69154077;-472886,36567919;7858910,33378045;67033,3348539823;94020417,1073741;3206823,50939624;0;-7352246,14815655;-3569893,49793388;-1962184,97156876;-1267733,7839755;31766922,2166961;-10527180,3383937;839576,357578016;-58169925,7375111;-1368926339,42114
"Romênia";5876454,82499053;115713169,168265;51372870,7865897;-7889104,95368055;-26160394,0063329;24048625,342708;-250320826,249714;1422079,59473979;54069458,0156613;606178239,046592;11590964,5294761;98407269,142059;623685,266471732;13547506,4378364;313741473,640939;176822088,013607;44768024,8740869;73618895,5771357;-9596701,59767249;-75742791,711236;19513612,3885709;724812398,055946;49054312,7722641;25362452,9224481;963476,696592127;1692388,36452628;122738,758750662;4475877,33757772;919304,333888304;57423265,6623662;57093185,2829449;7352246,14815655;0;138886460,037577;24612493,6626712;16154996,5224391;33847389,0313256;65318587,3540976;9544383,47102325;84593645,505238;-457749866,922063
"Federação Russa";20539390,9345079;77744775,9862978;93842851,0693407;-10727357,1087848;-316153201,710822;54070762,6737256;-2589956228,29216;7247855,93208579;-62029408,9500189;562288998,52172;54981650,1551718;-61064228,8053933;67379290,8044545;328219586,240347;33531506,4859529;231238285,803072;-105441451,181471;-113097206,095539;-126603432,379479;-1045120961,43118;27355245,2907526;27620080,5957437;1082413925,42934;421080952,75541;-82929532,6055166;6741294,45987286;26800644,2068348;-6013966,79412793;795069,305923907;-215583450,556171;-154101718,446573;3569893,49793388;-138886460,037577;0;-80123175,7146395;32276838,7494835;116470657,006592;-189817752,652435;-25868329,7633976;28591474,8956896;-11110867085,5117
"Eslováquia";1071238,78139825;-15742053,9501114;18040946,6616364;-8945772,91721258;-4279563,18778774;-3459407,26987294;-148873755,755616;-784493,096074191;26085180,5887576;146736924,743031;3027934,96641114;14350757,7191724;-913826,611831217;-6384674,02848141;43008623,5051333;29056123,1973263;-2068255,87649424;-6845827,20533553;-13722935,5619341;-61158014,1566304;7918763,25998943;28347324,0001467;29255161,2593629;30092078,0900324;-2392653,59790628;758589,639867381;-2823167,92781301;-2991617,76584271;7575,14255134764;14894359,6595154;-33146292,3272112;1962184,97156876;-24612493,6626712;80123175,7146395;0;-426737,795287371;10348550,6183384;-14512152,9080276;8174708,1746915;-18845594,2799057;-734563873,32904
"Eslovênia";-1906268,53699028;113555837,514596;22388234,8492939;-6499378,94755755;-7141642,41610802;1714021,1589874;-36270277,0188615;-1900608,37968267;-1238948,17837334;92509317,4385445;-3316344,98987762;23445035,2590791;-899476,201480478;-307824,566279265;11056333,5976354;4195938,2542479;-2782989,3345716;3383838,47454549;-4920297,16970793;-27246216,2012781;1728645,58857964;125290406,379248;5579221,24286203;2293484,00841864;-1355967,19685997;3094735,61598551;-1071103,10870419;-2765630,33796197;-114715,214561403;33347025,3141896;-19136183,5141416;1267733,7839755;-16154996,5224391;-32276838,7494835;426737,795287371;0;599139,645111296;-9294851,86459062;134882,758510671;-20635165,4114215;-588271403,52132
"Suécia";-99096973,7753591;-16570457,7856432;-18149584,9972393;-17096824,9535721;-130213927,594818;-125047132,758736;-905092941,224689;-2591092,66828747;-42694375,6578762;457066409,866744;134702494,752779;-116667211,948745;-35455598,2205261;39888723,905242;-25611018,7055186;-50035316,8025001;-34707082,4791869;-13543498,8520634;-122678243,349589;-370447073,332133;62471099,2327122;-87703566,1463361;-44775050,7430514;-39457894,3519109;-25664254,5378235;7750443,36395866;-28546736,1200326;-82718647,3921897;-669840,235004473;131687383,389656;-24709105,245886;-31766922,2166961;-33847389,0313256;-116470657,006592;-10348550,6183384;-599139,645111294;0;-85446181,5093823;-19721222,1420952;-962019219,826072;-4253816405,52063
"Turquia";31286216,0164396;63002054,7797783;104762108,986965;-63912648,1209547;-56054586,6340914;21467760,213953;-1317330163,95441;-317365,980906137;24835511,0257399;921239316,358217;33556927,5853833;156948428,979262;-1761825,86848565;51646613,1582532;370316942,65753;199882518,261056;10456475,0596704;37449698,43091;-169178683,450782;-749089414,719886;31718024,4728653;457337803,661092;177755632,444773;222884719,703851;3041174,07983938;6984523,40583784;-195680,109053766;-3754379,89519875;135726,162560772;137088365,779515;49586204,9595318;10527180,3383937;-65318587,3540976;189817752,652435;14512152,9080276;9294851,86459062;85446181,5093823;0;46046958,6058487;117333869,019228;-2962474968,21007
"Taiwan";342099593,012793;15973891,747446;23103571,0878949;-3625297,43583729;-102404439,777131;-5729801,07032287;-5744579053,69653;-1163885,78386056;-20181944,4230483;323675772,901185;-10255137,7106282;-9001336,66199884;-3525862,915865;9552469,91759507;145822824,652475;15353042,3397897;-6214840,96784895;-13700731,6419936;-154466994,215286;-768455739,634828;54877095,5930769;50157042,016951;2111958296,27944;378136853,192345;-2236360,79897577;1421379,86595677;-777842,504487661;-175487532,72322;-864177,52668857;49626354,2895429;-31661689,1437659;-839576,357578017;-9544383,47102325;25868329,7633976;-8174708,1746915;-134882,75851067;19721222,1420953;-46046958,6058487;0;25062132,9482946;-4717698178,33975
"Estados Unidos";-454301969,001649;330237515,428508;272664464,795174;-52105754,5731362;-1335933896,66073;8699667704,92082;-49365393222,4166;-10896203,5775667;8277017,34121543;4419463153,01903;357666684,919137;156153879,369366;-9089639,2945587;242960242,105573;1157984569,81011;2151036740,87248;-60842437,5534003;57169571,4459532;-2594288319,39407;-29257938157,5927;976464198,468558;1902693823,45518;4681934714,66741;228715097,317366;193453,145739332;12782817,7833262;-2503932,16960139;-3513073234,69809;-306181,850804254;195308351,514944;-75184541,9489247;58169925,7375111;-84593645,505238;-28591474,8956896;18845594,2799057;20635165,4114215;962019219,826071;-117333869,019228;-25062132,9482949;0;-62641021539,0847
