"";"";"ExpoTTotalPais";"ExpoMTotalPais";"ImpoTTotalPais";"ImpoMTotalPais";"TransfTotalPais";"ProdutoTotalTPais";"ProdutoTotalMPais";"FatorDINN";"FatorDemanda";"PIBTPais";"PIBMPais";"TrabalhadoresPais";"RemuneracaoTPais";"RemuneracaoMPais";"RemuneracaoRealPais";"JornadaTotalPais";"AssalariadosPais";"SalarioTPais";"SalarioMPais";"SalarioRealPais";"LucroMPais";"CapitalMPais";"ConsumoIntermediarioPPais";"COXK";"COXT";"COIK";"COIT"
"Australia";0;1543989,2080849;123692,37260452;9145723,39050928;134798,530538231;6978534,24958586;11023277,4175503;748704,536253168;14,7231342723197;9,45672905705752;4585276;318193,083342626;4585276;1737515,39699038;183733,232337209;292165,626496861;7155571000;3928927;1506023,68949708;159254,18613671;253473,135557098;125327,972335935;669635,381291443;430511,452910541;107796,989321535;0;226157,683448481;0
"Austria";0;1342166,44253675;109479,952870425;2666433,62232807;105712,986225675;1535643,01057143;3988681,90251718;302467,33374;13,1871493466658;6,87062555318562;1870560;136532,033246097;1870560;562934,500488416;81933,514806;75159,812570269;2614641000;1580690;505351,246967713;73552,4361;67452,5739096558;48079,787184;333500,9106;165935,300493903;15618,808921474;0;124853,665251089;0
"Belgium";0;2619048,78631115;193021,651594776;7412688,61218491;171951,464625772;5975951,40314042;5565552,06675511;397267,00728;14,0096005073797;10,5440304131783;1872400;163869,777514705;1872400;1026269,35677597;97331,79027;86827,8617439477;2331934000;1660100;965545,618083913;91572,72696;81604,1532235829;46313,23983;323970,3481872;233397,229765295;24732,2088594558;0;135294,772915775;0
"Bulgaria";0;544226,180376949;6897,44788861403;596168,852511231;13852,470383915;-338324,563198789;3554895,86904929;39991,96773;88,8902464877361;61,2573641143039;2219230;13679,2269443803;2219230;448174,886355084;7316,26136441011;15587,2641891546;2424402000;1451720;337535,254973229;5510,11718923133;12102,2651176852;5061,4869620749;28084,8293359136;26312,7407856196;2833,13724158949;0;131648,434410302;0
"Brazil";0;10291071,0519047;127332,711676084;6359940,36450075;86416,0622978643;-1635174,3993087;79985375,1465794;983903,133235921;81,2939530780013;47,4407332488915;47807999;409221,393974188;47807999;8556351,03392437;180358,743382709;678569,932630306;82869315000;40385928;7933694,42921555;167233,80702386;634148,137817266;169769,564616683;766189,031555931;574681,739261733;82195,7583077197;0;238338,155947518;0
"Canada";0;4253777,02779625;343977,180736653;12287552,541007;312080,552673237;9823591,26997746;14198492,8413793;1058963,53570539;13,407914779541;9,5694819275553;6946427;510420,494130251;6946427;3123549,63083758;326407,39117165;454211,801739937;10933777000;6167455;2594547,89036543;271127,309713019;376092,910333357;171387,757707809;657272,011146095;548543,04157514;76154,8575149729;0;331338,08168512;0
"Switzerland";0;1136387,25099917;112992,000741113;3330755,13064483;111132,043659402;2298735,66689698;4787967,78278318;397456,491290799;12,0465205316777;7,08586074195782;1950313;172427,784482951;1950313;797529,961669641;112552,305317996;150701,319610926;2912016000;1628118;724670,869354054;102269,984655926;137002,659760583;52674,3280326115;334090,1143121;225028,706807848;31923,9428654646;0;124899,886625418;0
"China, People's Republic of";0;116873456,008405;726535,349675259;39389441,1028715;594553,155166476;-70078096,923394;1114980704,06172;5368375,6826436;207,694239370495;262,521036441495;540750847;1598610,32507515;540750847;205154011,565652;781476,465073201;8899672,79043533;0;0;205154011,597693;781476,465195251;8899672,79129469;781300,74923165;3429855,82089256;3769765,35756845;344527,695560898;0;212688,919177862;0
"Cyprus";0;33258,4980386047;3068,14255405541;324433,445991847;6262,33989910152;111938,925668394;318419,178209474;13762,3586823098;23,1369626064732;16,7463996924458;142460;6404,52165537447;142460;59670,5902363538;3563,18918288275;3329,6479881601;176085000;105340;45381,1417618724;2709,90437319752;2521,2129632462;2510,95811770858;10680,469554034;7357,83702693536;2434,0824444096;0;98777,4596352201;0
"Czech Republic";0;1832566,42477572;71070,1683958041;1848024,10051958;62833,5250027135;477640,515212422;5591547,46338594;196304,368981;28,4840703872828;13,884757944581;2891530;70317,9095763277;2891530;492210,737553855;35449,71684191;937228,380027353;4373645000;2550050;438620,20847484;31590,0507755;832224,75298497;29149,412880455;216615,950901;125986,459404672;14559,5044877667;0;125274,530416466;0
"Germany";0;10566516,0507125;892372,801574367;27528042,1683283;677046,308168581;29044143,4394459;38825558,4727557;2745160,1463;14,1432763130726;9,2321478843306;18193000;1178478,89499191;18193000;7412777,20760424;802930,9431;702589,838711521;2,2809e+10;16401000;6814095,78941098;738083,4747;645587,418208038;322402,2945;2379547,7706;1566681,25130809;179440,793655258;0;113830,600446297;0
"Denmark";0;1288070,69833695;93119,3655179268;3032587,72158168;69883,4876770431;3048352,03048237;3680851,6877139;244713,972429;15,0414447167779;7,03912415758457;1415000;115979,490642511;1415000;513297,92016405;72920,708411;489476,983650489;1937541000;1320000;484143,754353413;68778,976406;461377,022718921;36360,548403;262464,371764;128734,48178649;19284,073461322;0;112095,734437223;0
"Spain";0;2848758,79239127;186971,204455294;13065822,6891149;249303,118858522;6719432,66352473;22336850,1122162;1375965,8913;16,2335783564464;9,48913151067383;9252000;532169,969034667;9252000;2927651,82765437;308526,8472;278946,961589925;14056102000;8062800;2659644,9895652;280283,289;254026,653222316;175317,3279;1089328,2072816;843795,922265333;57513,9169824683;0;142497,726366778;0
"Estonia";0;226802,562578355;5544,71415318967;365803,258429818;7368,76677683562;36647,6157552737;690154,246630381;15933,2592954456;43,31532135598;23,5277120033669;360200;6127,81213837199;360200;78827,0554773699;3350,39188961891;3366,21224100753;654832000;332100;75436,0468632414;3206,26361171227;3241,85813649032;2294,28619648109;10312,5181898703;9805,44715707359;821,770654572889;0;87155,8040984961;0
"Finland";0;892190,169526222;68879,0109298765;2063563,55293947;53215,4160340681;2050304,8145473;3502042,19261087;230168,4528;15,2151267908721;8,09115918484802;1330900;100804,560824139;1330900;489583,264959304;60508,42083;55205,1061493121;1,858e+09;1162500;441302,696459556;54541,344;50182,4858300694;35207,78118;171633,5478;129363,891975861;16442,055954744;0;127042,339758067;0
"France";0;5419540,57815038;434057,168657682;20245551,5452351;468050,759444049;12918528,3235415;26360278,2014985;1838323,2153;14,3393055052056;8,04405389548754;12004000;819973,530348285;12004000;4339022,380951;539407,42284;481824,593620741;15038703000;10722000;3965928,76755625;493026,13074;440329,597633649;239677,85556;1008481,3926759;1018349,68495171;71066,6199765864;0;135091,450921326;0
"United Kingdom of Great Britain and Northern Ireland";0;3790985,09910337;373696,379826126;23958095,4004898;446473,457107948;16083369,5563943;23560705,3375071;1910300,454;12,3335076888942;7,83536950970369;12044000;936095,472057516;12044000;4992569,65357234;637183,6896;402420,791248886;17159006000;10390000;4328760,31733367;552464,094;350590,188061856;230753,904;1899168,708;974204,981942483;68335,8986345224;0;143208,989579253;0
"Greece";0;362018,106509406;29947,7831171529;2465844,40527814;52870,8700185984;817542,932126685;3759091,35705792;194376,793262194;19,3391983372588;13,2217232727236;2149750;98298,8623389568;2149750;727572,280913305;55028,5515666694;50441,7279951095;2612571200;1291130;481131,419000437;36389,4636936631;34635,8520986834;38915,1216227371;111580,518688494;96077,9309232369;16866,3661635855;0;143338,008766596;0
"Croatia";0;403692,441337637;12895,7893433646;634572,70456887;15829,6575642179;66252,0912652096;1482761,49053382;45021,0977960816;32,934814189779;23,0984563672682;982560;19484,9427049336;982560;334485,888498236;14480,8762620268;102746,014992191;1430295000;738910;244372,418270964;10579,599536238;75398,5156901605;3348,97143423719;37722,9991412738;25536,155091148;2688,58710916056;0;111336,03284569;0
"Hungary";0;1530558,33532404;57299,6472125956;1593385,46006669;56217,2983188254;123560,97725325;4388888,3483193;139347,06713518;31,4960941665292;14,4538989036788;2395230;52016,0082497926;2395230;416744,635730573;28832,6795771696;6986386,97355938;4093090000;2065100;373881,572783399;25867,17779576;6238727,05688696;18840,9823345734;146867,265361475;87331,0588853874;12516,4184196179;0;138386,695133867;0
"Indonesia";0;15490606,0806886;94285,410974331;6205875,4144542;73294,5841490704;-8106872,22537606;114796457,499141;417948,785165659;274,666326530031;239,15226811877;74400959;196581,037893901;74400959;17990521,6829656;75226,2222912767;1421324073,7388;51979986000;31810790;13197027,0458031;55182,529313287;1025982474,54061;117890,871240489;368671,181904477;221367,747271758;21127,0919372633;0;214030,487098078;0
"India";0;34636596,9921815;106804,191782677;11508001,7529168;151458,473753798;-25634281,3362438;583150768,096982;1187169,38332968;491,2110910925;536,792039150785;369284121;487405,816716159;369284121;120052570,825111;223648,195332844;15037611,6046425;381714399000;164301049;53509807,4304367;99684,428098245;6620317,91301348;227988,571608486;1254052,14832162;699763,56661352;91845,5136386669;0;183422,068682146;0
"Ireland";0;976970,354844425;104016,820667292;1986865,65031781;65644,3841953485;3163088,14352201;2604051,52099318;238250,74845;10,9298776097641;7,35210851577814;1019710;99637,7220134113;1019710;396466,609147706;53925,5654751097;46097,3451115555;1500131000;817510;326926,816208813;44467,082539275;38240,2091156597;36925,2227224083;106596,014587592;138613,026436589;24753,0040990922;0;141567,991225692;0
"Italy";0;4871211,58781875;353612,834363656;16947113,4416002;337173,826900988;12998344,0167521;28494768,7069491;1956318,38688;14,5655067692706;9,22588402874491;11624400;753089,743334298;11624400;4210198,32158274;456346,33044;403438,374557898;14984598000;9159000;3428322,25313334;371598,23844;328059,770086017;234405,73299;1437448,7571873;1203228,6435457;89309,4801517601;0;150446,1685912;0
