"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44"
"Denmark";-29319,4549058661;10435,9590400662;47479,9764183091;-3133,0305161597;-30502,8017409833;-19602,5521814056;2148,18820906951;-237875,81085133;-518,381395687873;-2070,07602205713;166909,025991851;0;-24056,5029678162;-3957,88563465459;-19078,8723956984;-3870,95258277748;-30968,362068548;-11231,146209657;-2943,89470475714;-3216,42058785916;-43668,1719121878;-137362,537077755;3422,28947952428;29409,7510285045;-81693,6065571388;2101,87975180884;-5707,51220993012;3313,64784288773;-6848,59370006824;-12625,5950693596;-153,288309850015;6917,27900533163;22434,6987528724;-14358,0822635955;-10474,6684823897;-5059,88226924551;-18170,1351044984;-1216,43889803436;2447,97237430913;-14661,5527802529;-6383,61820748994;9457,08408808167;-98791,4034785061;-2364098,71842421
"Spain";-26456,8233226;42869,5037320769;148750,720762338;-17847,668659608;-264654,417979896;-1384,98149513996;84648,9046769298;-813994,353450383;-7350,40169107196;-505,654088796939;927276,761516388;24056,5029678162;0;-2696,83182176256;40535,0648129171;403361,901834049;-27099,9478722517;-56990,4321480587;-7011,07038393346;15048,2061392704;-146950,175415402;-554806,788697055;90403,8558460417;376277,791625711;166520,516883519;77137,3308500872;-3203,83189929564;2455,11505145931;-2253,07801643903;-61997,8365469318;-3996,14537780789;118591,311786273;97159,2472173438;-41189,9164182117;-465557,611847886;-36904,0829189239;-16910,2940971925;-7128,59713080738;-9417,30603543232;67253,1357688848;-76221,0308424037;8551,04705298238;-61341,65282735;-6795108,46324657
"Estonia";37,4477277830671;2833,6422967016;3510,34911034053;-204,768375784952;-391,977349324576;330,57058907651;765,548319542654;-16885,1461942304;1959,8000059906;1808,07313621933;26291,7917571432;3957,88563465459;2696,83182176256;0;39400,5207325409;6114,35916085198;4853,63838135191;170,895977036901;63,2106905378054;1425,34197576765;-2064,61251497572;-5140,12426396855;514,239930628187;6771,26538339201;4662,79322122247;1181,69897175637;4081,05335582281;230,697317876533;-4434,61720666384;2,44742668187797;139,738397178274;5011,22683684324;221,548757442633;2968,98133561397;-37,2016742906212;-251,810685455595;-18029,391885272;285,226034983332;329,067204917746;14977,3752245906;335,144687012218;1157,43582707703;1955,72189708447;-131391,917736276
"Finland";-5278,00331246292;-7615,81055069492;-237,779164059582;-1937,45333636828;-34273,5664552429;-23958,1491671606;-17247,1857297094;-298027,914583841;-493,211349666107;-4228,2687521579;61091,1954708879;19078,8723956984;-40535,0648129171;-39400,5207325409;0;-9338,13049461239;-71118,3574005178;-13187,2559719214;-1977,10639559078;-12865,709133358;-17737,1442962765;-75307,1428188983;-1009,25336253212;-10538,9565284199;3361,1432046884;23820,4730231803;-13665,7494081217;-862,486770043969;-17330,0160797183;-11571,3289993751;-199,097399858228;-11903,9147022432;-25951,9465858908;-39984,3046130814;-8596,85297327915;-4878,42246839368;-247114,392547233;971,56162598376;-994,472640336131;-27465,0043963946;-22162,5760204749;-14475,6625569056;-163470,436869222;-979535,757342554
"France";-110737,709853113;-8027,74948810806;395139,042029053;-34253,448795673;-311781,606609123;-118380,705287075;29180,8306341333;-1718898,21219558;-11917,7902648601;-33445,6069410164;1060030,67904601;3870,95258277745;-403361,901834049;-6114,35916085198;9338,13049461239;0;8721,77343880199;-162391,845763421;-18966,9983739106;-25049,0297657225;-206599,961792416;-971799,431187177;230628,629746013;227460,435381866;49152,9304189955;-12964,3597889646;1286,5891535698;699,111175173704;-6923,2708243385;-123129,729201648;-12417,4036788106;248600,063008369;417438,173611038;-145535,151901742;-141833,632421671;-152197,449237998;-112363,038452215;-17526,4678634697;-32150,6528814443;37704,0381107374;-187547,604305371;-42753,3357261495;-374871,087335844;-10849549,3500258
"United Kingdom of Great Britain and Northern Ireland";-121064,002891368;106034,439323046;194573,868988634;-19973,255865032;-271699,456682171;-152244,071345956;-19992,0361388822;-2220367,08293427;-15387,9060113289;7985,87532022365;885144,647443294;30968,3620685481;27099,9478722517;-4853,63838135191;71118,3574005179;-8721,77343880176;0;-52131,3473870614;-4696,70626952983;14895,9875916723;-331484,238183135;-1841668,46192074;-51699,5521703789;295958,245119492;300617,280421866;52901,5183442401;-8956,49998288678;-3033,53171450439;-6933,70288812298;-49150,9008794789;-5865,95885446077;184531,095386372;855854,075694225;-53232,2504603036;-53999,5843712896;-88037,501918124;-116463,095031325;-7244,68886401728;-3605,52320163979;41956,2414861309;-70209,5385502294;5412,6137409509;-984750,706308713;-12204269,7221491
"Greece";148,859713258541;17876,344533408;49479,5320114797;-34955,1631686253;-29690,4723284292;17393,1729539099;39174,7007038002;-163335,509143551;-18124,0758297357;4542,0310422747;193161,327518924;11231,146209657;56990,4321480587;-170,895977036901;13187,2559719214;162391,845763421;52131,3473870614;0;2757,20118613585;3494,22967837011;-19376,7938632078;-136092,364983083;17594,9463093546;275394,309884905;53968,1111204601;73963,0713499585;-154,957442535516;3337,72245645431;-216,630650223457;-634,984972443025;-1120,86429027184;48634,4752552349;6600,7080853356;-173,002387137592;227,554778800633;-35177,1077292261;81947,3130325526;874,395840359736;-872,093040218712;18127,7823296815;-7882,62901914227;3031,49895524895;78002,7413786713;-1515399,49658293
"Croatia";59,1588174045239;26186,6579744935;6977,76158009318;-3431,07918404405;-12107,2380482713;1278,28843977487;6509,44650836935;-46198,7085412966;-962,658138106793;9562,31321326147;90159,6392261863;2943,89470475714;7011,07038393346;-63,2106905378054;1977,10639559078;18966,9983739106;4696,70626952983;-2757,20118613585;0;14850,6443664259;-1256,46463376925;-14293,6376598266;450,590575127941;76226,1754350496;1591,58156415858;2297,31255369861;-248,913761244378;104,721556987447;-293,924376976113;-112,139990465981;-284,180671487044;6439,08955882488;-257,541218606852;1400,32618755611;139,524815418599;-13487,6859186013;18106,5986508784;1281,74131102584;16596,0953012637;4364,53081233977;-212,39269056657;2521,67196194191;-3992,56224407904;-256884,013755469
"Hungary";-3286,81315021677;111117,405313488;16589,9485928791;-8516,24794499726;-5549,04655505538;-2494,67526863627;17098,7397985765;-123892,661185154;2470,11053946376;17216,4351688937;171827,670131042;3216,42058785916;-15048,2061392704;-1425,34197576765;12865,709133358;25049,0297657225;-14895,9875916723;-3494,22967837011;-14850,6443664259;0;-6180,92153001294;-28665,5561871983;2314,59781875093;72705,3651130689;49510,2838764268;35406,0721251821;-1727,32544976122;1352,44692609154;-1996,13304478085;-3560,87121048812;918,911212566295;38809,2379010533;-4578,32327809628;176,301802025846;-3703,65184082526;-62824,6671060012;49875,9513626089;-7695,32669267571;-3247,4434202979;4543,34186167144;-12987,5697735256;6776,64470582835;-31532,2907272823;-369522,706763854
"Indonesia";352409,329511965;18510,8825546919;135105,081145915;4261,09869557293;37270,2092259683;151307,995592894;21816,4975540353;4219,2401175613;2250,2071013766;7302,43803919934;437960,144847121;43668,1719121878;146950,175415402;2064,61251497572;17737,1442962765;206599,961792416;331484,238183135;19376,7938632078;1256,46463376925;6180,92153001294;0;-146796,327355245;15673,0572697846;189253,825365217;1572081,40053648;293291,924880118;815,789868286572;3765,14913325996;701,837188350603;74396,285797573;436,505031437294;337625,825794275;17175,4833527751;32555,1504219013;16581,0582936892;6871,54424751321;128792,979544777;4536,62737469079;6567,69298284536;39085,5010335547;61922,3382725966;128671,953367525;1631755,32734014;704182,845502021
"India";649615,533184043;96449,3369803497;515141,431282408;14346,0134923568;123510,152459357;804105,534534845;193709,656730568;600091,160114886;17777,4377351387;39357,6868197117;1571583,87839918;137362,537077755;554806,788697055;5140,12426396855;75307,1428188983;971799,431187177;1841668,46192074;136092,364983083;14293,6376598266;28665,5561871983;146796,327355245;0;57699,3953286518;950205,620648902;1188025,1959251;740299,056341899;9981,25858777003;2366,21067258149;5332,96356390557;234504,721180498;3761,22300434532;532886,981989637;100232,801357124;106468,701081896;90262,5998786074;41014,9225391148;710547,035040812;13350,7581086819;26542,3505240385;181335,388288084;267222,3605659;274559,770293904;6302214,22677001;7031655,99153437
"Ireland";-51026,452644142;-16380,5122399232;-137236,189508328;-2211,55803926954;-35596,2236853217;-73546,2256489368;-84043,8880060089;-151754,37480286;-1681,91174504053;-6052,18360577801;-319970,144309446;-3422,28947952428;-90403,8558460417;-514,239930628187;1009,25336253212;-230628,629746013;51699,5521703791;-17594,9463093546;-450,590575127941;-2314,59781875093;-15673,0572697846;-57699,3953286518;0;-110210,50557577;-84808,4535740798;-7008,41958901029;-498,59857682059;-3475,8276894509;-1208,17442846202;-22666,285587722;334,037241801084;-27947,490632109;19383,9337430473;-14803,7694185695;-17868,5334953528;-10242,8112879077;-27651,0789923461;-3359,10037924463;-1138,30337311796;-45294,6260885792;-2245,39601058227;8999,99857905903;-842697,038754456;-926503,620517946
"Italy";-99035,8618302752;55688,6956689598;246236,772589158;-63490,4404024309;-326047,625825458;-117588,643979007;-103801,216952349;-1632896,88697361;-23632,945243615;-58069,3778445303;759973,257730441;-29409,7510285045;-376277,791625712;-6771,26538339201;10538,9565284199;-227460,435381866;-295958,245119492;-275394,309884905;-76226,1754350496;-72705,3651130688;-189253,825365217;-950205,620648901;110210,50557577;0;-37975,9827679932;19933,6006849444;-11760,7011457901;18680,8772922064;-10567,7807632793;-136789,252332724;-20405,2647035702;239108,672964782;77079,0269971513;-175437,536211847;-131825,923239476;-330581,087859909;-134042,957488942;-23206,5216337084;-63227,57795943;68240,555255162;-209537,789702274;-19791,8967105245;-804048,972940812;-8333980,45640383
"Japan";339676,363873693;-5855,28421345586;-103968,318668477;-2065,31037331312;-342585,226230293;-102157,601636907;65302,0389563993;-14839036,909715;-9068,26228546907;-55559,3480048244;-110115,014206036;81693,6065571387;-166520,516883519;-4662,79322122247;-3361,1432046884;-49152,9304189956;-300617,280421866;-53968,1111204601;-1591,58156415858;-49510,2838764268;-1572081,40053648;-1188025,1959251;84808,4535740798;37975,9827679932;0;-1041768,14303593;-969,021385870759;-3722,29667152507;-1256,9601581553;-387586,914902811;-89,3136511003968;-104909,191036986;72565,624140845;-36158,9498384508;-36920,1765359231;-7690,50036387465;-473504,184431238;-7789,78630307941;-3731,5096029151;27554,7385598802;-92107,5343884213;-1676578,7623781;-3087600,96205606;-20636380,9442419
"Republic of Korea";189844,939318222;-4681,2884332625;3126,93414921154;-4884,75074095286;-167884,71333968;-96178,0734094349;34300,2104346757;-5034160,67472723;-9473,91747626131;-13848,3077796562;37558,6606598006;-2101,87975180885;-77137,3308500872;-1181,69897175637;-23820,4730231803;12964,3597889645;-52901,5183442401;-73963,0713499585;-2297,31255369861;-35406,0721251821;-293291,924880118;-740299,056341899;7008,41958901029;-19933,6006849444;1041768,14303593;0;-2414,44579433686;1275,62365949078;-1168,28946566919;-194301,641246084;-1499,44370637819;11867,7708011941;34046,852343976;-31938,4029302473;-9552,44030379707;-8699,28234262936;-128053,799428841;-21099,9801208116;-1352,99975761496;5981,58125178913;-93107,8927690551;-271555,034966359;-614176,704731959;-6049494,46854267
"Lithuania";116,34709976527;3834,32247926265;2897,77076232529;-398,76003220906;-2282,80406182199;-817,544233931729;1901,75885313956;-18011,9126880829;8,36360905143758;4167,64559149735;54528,8928106883;5707,51220993012;3203,83189929564;-4081,05335582281;13665,7494081217;-1286,5891535698;8956,49998288678;154,957442535516;248,913761244378;1727,32544976122;-815,789868286572;-9981,25858777003;498,59857682059;11760,7011457901;969,021385870759;2414,44579433686;0;817,269317340508;-9653,81869542317;-16,6926634156563;353,52882031318;4010,48128244045;1920,39403567206;6698,41270481808;-661,951785453393;-248,339834880517;24949,1718317342;725,962854567098;1150,88058084701;8106,47222323378;-3558,90267493444;826,298424700116;-4675,07055113003;-186982,304140988
"Luxembourg";-248,069086996674;-548,596332276783;123580,760086665;-284,556387786615;-1194,89492517767;-1380,7947482919;-4682,89773848386;-16483,0469320291;-93,0647854026811;-1600,2138532756;55878,4030375125;-3313,64784288773;-2455,11505145931;-230,697317876533;862,486770043969;-699,111175173704;3033,53171450439;-3337,72245645431;-104,721556987447;-1352,44692609154;-3765,14913325996;-2366,21067258149;3475,8276894509;-18680,8772922064;3722,29667152507;-1275,62365949078;-817,269317340508;0;-332,690692808897;-1107,07303025535;-7,05064815245128;2100,34123311201;133,100655634662;-3709,24847228218;-2358,6821659428;-890,580203366067;-1377,9095245291;-481,779572068406;-344,466105977526;-4773,15396674276;-3364,30293979465;494,49866175932;7653,87747265975;-106646,936590498
"Latvia";161,065909573345;3797,51205173729;3077,93365866704;-304,095406125478;-773,991701906137;1082,61563244098;4812,23540757834;-13123,8108532231;308,075249642241;3006,99728701905;35592,3331992323;6848,59370006824;2253,07801643903;4434,61720666384;17330,0160797183;6923,2708243385;6933,70288812298;216,630650223457;293,924376976113;1996,13304478085;-701,837188350603;-5332,96356390557;1208,17442846202;10567,7807632793;1256,9601581553;1168,28946566919;9653,81869542317;332,690692808896;0;15,1931814311148;19,5696693185504;5289,3889608944;4453,94452384624;6716,89238970299;-128,783067886322;-86,3885645958712;-2553,43671165849;1799,58950967611;855,144265006626;15627,0093766178;-198,067753665093;437,930155488361;1543,83625104094;-191730,142704061
"Mexico";8167,63159292874;16867,8567370336;23253,8364218165;-1197,26080893094;-20499,2101000132;-111180,744603886;45696,1393736844;-757185,790852098;-75,073647271911;2875,7411816517;343417,901389814;12625,5950693596;61997,8365469318;-2,44742668187797;11571,3289993751;123129,729201648;49150,900879479;634,984972443025;112,139990465981;3560,87121048812;-74396,285797573;-234504,721180498;22666,285587722;136789,252332724;387586,914902811;194301,641246084;16,6926634156563;1107,07303025535;-15,1931814311148;0;3998,34175366383;32383,299237726;1808,98767864216;850,608880576875;-4843,88760253495;-1131,71411521406;-534,788310587908;873,824972714992;1153,95136733282;58466,9474988449;4289,08451985255;89948,240815794;-79330,3024476953;-1978240,61394662
"Malta";284,031921403815;75,0449108503685;1536,91436226051;-334,066893742743;376,909772591227;-570,191132481927;1792,86134155241;-9547,05013480393;283,314593564208;-68,6689014826159;-391,883539873579;153,288309850015;3996,14537780789;-139,738397178274;199,097399858227;12417,4036788106;5865,95885446077;1120,86429027184;284,180671487044;-918,911212566295;-436,505031437294;-3761,22300434532;-334,037241801084;20405,2647035702;89,3136511003959;1499,4437063782;-353,52882031318;7,05064815245128;-19,5696693185504;-3998,34175366383;0;1068,22326968613;-445,740726367709;-212,841398030095;-4,13761623203231;-5,7330991823537;362,532324692354;-1,50931674554941;-64,2160481512716;558,344642009603;675,706874806648;329,571272773858;-2103,64174685447;-52409,3757987428
"Netherlands";-16524,9442561515;-48988,4540554803;-328747,686989308;-10643,1592056132;-470699,934333665;6676,77487336546;-77019,903429309;-822584,8340052;1372,0687373929;-34770,7906008947;-515691,08526258;-6917,27900533163;-118591,311786273;-5011,22683684324;11903,9147022432;-248600,063008369;-184531,095386372;-48634,4752552349;-6439,08955882489;-38809,2379010533;-337625,825794275;-532886,981989637;27947,490632109;-239108,672964782;104909,191036986;-11867,7708011941;-4010,48128244045;-2100,34123311201;-5289,3889608944;-32383,299237726;-1068,22326968613;0;275922,229641118;-68800,5518676667;-49627,9632631187;-39945,0307651177;70676,1742720516;-7199,1915106551;-11034,0176519436;21885,9255200159;-88255,7653273589;-53324,0318959346;38850,3883039963;-6617860,09104187
"Norway";-10656,0316025223;4787,29095004591;-22521,2436578112;-883,395322871273;-59341,9503782097;-226503,63409557;4179,46417453449;-261953,047445177;-158,583203667073;-21479,6278659259;-437419,534500698;-22434,6987528724;-97159,2472173438;-221,548757442634;25951,9465858908;-417438,173611038;-855854,075694225;-6600,7080853356;257,541218606852;4578,32327809628;-17175,4833527751;-100232,801357124;-19383,9337430473;-77079,0269971513;-72565,624140845;-34046,852343976;-1920,39403567205;-133,100655634661;-4453,94452384624;-1808,98767864216;445,740726367709;-275922,229641118;0;-8374,46131499963;-26849,6158922826;-7628,19369836384;-71786,4812080375;-219,384491742182;426,84306339569;142274,950766065;-20276,8531993587;1878,33028324468;-316187,395962117;-1160841,7350238
"Poland";-4022,25068330271;37647,2104034156;49262,748556785;-6234,24640008569;-29756,1932078883;4980,02645043409;30767,8061090398;-282256,204671449;671,451123874353;30287,2160497392;488385,473687766;14358,0822635955;41189,9164182117;-2968,98133561397;39984,3046130814;145535,151901743;53232,2504603036;173,002387137592;-1400,32618755611;-176,301802025846;-32555,1504219013;-106468,701081896;14803,7694185695;175437,536211847;36158,9498384508;31938,4029302473;-6698,41270481808;3709,24847228218;-6716,89238970299;-850,608880576875;212,841398030095;68800,5518676667;8374,46131499963;0;-10686,1449838279;-30569,8439916305;30088,4257378176;8125,47538109683;11215,6628219887;31137,2671874063;-14201,8666331323;13447,476313089;21769,1058495759;-1005917,82569426
"Portugal";-572,51870433774;10455,6656757651;30571,5568252909;-624,877023724835;-90416,0633556134;9311,93849042075;17769,9686665247;-63061,4058206098;-316,757765485358;3485,69032782361;228932,541558135;10474,6684823897;465557,611847886;37,2016742906212;8596,85297327915;141833,632421671;53999,5843712896;-227,554778800633;-139,524815418599;3703,65184082526;-16581,0582936892;-90262,5998786074;17868,5334953528;131825,923239476;36920,1765359231;9552,44030379707;661,951785453393;2358,6821659428;128,783067886322;4843,88760253495;4,13761623203237;49627,9632631187;26849,6158922826;10686,1449838279;0;-7486,95291840593;3353,35383585048;-311,455750405759;333,603801919656;24450,4614346925;4394,71179638225;-604,088412797572;-8848,87121244079;-1225062,27478758
"Romania";1958,02184824077;68956,1911110603;29135,4587264886;4112,16544592974;-52042,6878808289;8112,08616226073;23220,3497292982;-75358,3836596496;1450,5863563228;20347,4049436504;306161,053457829;5059,88226924551;36904,0829189239;251,810685455595;4878,42246839368;152197,449237998;88037,501918124;35177,1077292261;13487,6859186013;62824,6671060012;-6871,54424751322;-41014,9225391148;10242,8112879077;330581,087859909;7690,50036387465;8699,28234262936;248,339834880517;890,580203366067;86,3885645958712;1131,71411521406;5,73309918235373;39945,0307651177;7628,19369836384;30569,8439916305;7486,95291840593;0;35041,2070894787;9461,02795592248;8878,52637772765;18710,8147956105;30219,3857223992;6564,55648768118;38520,7995560243;-249360,230062421
"Russian Federation";12049,3171791686;70549,2493011144;68309,22855754;-26705,6616028642;-194763,335159234;14340,763530099;13389,2115656729;-2296401,64646589;-3720,09293106304;-8456,92801753193;622505,050262666;18170,1351044984;16910,2940971925;18029,391885272;247114,392547233;112363,038452215;116463,095031325;-81947,3130325526;-18106,5986508784;-49875,9513626089;-128792,979544777;-710547,035040812;27651,0789923461;134042,957488942;473504,184431238;128053,799428841;-24949,1718317342;1377,9095245291;2553,43671165849;534,788310587908;-362,532324692354;-70676,1742720516;71786,4812080375;-30088,4257378177;-3353,35383585048;-35041,2070894787;0;-18095,5027886718;6296,99825537956;117962,235198042;-44814,7319501172;-24156,8935075547;31071,4451979297;-4067732,17743133
