"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44"
"Germany";-276550,246004955;-515079,619331157;170350,962475877;-109981,96641271;-513386,542683526;-197591,672700262;-280722,488937177;-5101031,5803304;-21634,4971462051;-181244,006961745;0;-253170,401498853;-1111071,99082624;-39432,9365413704;-22301,1320414507;-1063025,78986806;-933329,014025651;-207588,646969452;-76876,1786055469;-154750,76070157;-486967,078483855;-1368823,97868278;180145,792673045;-715580,630334985;35485,4126904865;-111236,949018954;-58149,7433107181;-45906,2498168185;-47959,7661132578;-317631,720258238;-2047,43558751189;733390,747069312;491756,400870391;-710951,027480431;-229626,595250391;-304431,713733641;-647826,525145337;-52740,6925183567;-31064,1710406925;-271477,17298364;-488275,472606489;-153749,434991337;-1487550,67865544;-14581330,7839364
"Denmark";-24983,7350555822;12606,0198978476;44589,5975477091;-4906,62537881791;-28131,0551516492;-24597,1679259821;8939,67338323467;-342229,360099625;-875,963431313586;4573,93885129939;253170,401498853;0;-13080,8452348129;-2292,36525370341;-2805,83948102848;-2547,00697682137;-38970,8174016767;-7515,61774575755;-2916,60170638076;914,896088074431;-31101,7507216665;-127397,790178728;-6350,05099309859;45519,354013791;-61681,5202517004;-7553,32620432529;-6307,88044658642;2652,039543483;-8150,37269633226;-9406,26947793849;-233,346694178069;61063,6332808663;18840,4989731948;2954,96860070655;-7534,41211901537;-7264,29103899056;-5724,40343212434;3965,13558225409;4191,74279427166;-32034,376262606;-34471,2258864398;496,899563035653;-76991,9881980608;-2370187,64351202
"Spain";-25128,1250685189;61172,5361407554;114731,425282913;-17246,9124842816;-229606,814956266;-456,894229049401;56893,8038154049;-1280329,79052719;-7317,67546136969;15082,2859368927;1111071,99082624;13080,8452348129;0;-2749,20425512618;42946,2668343565;99031,745726207;-58805,9004553165;-58872,5955928214;-7311,05469954305;24944,7970497511;-107238,942248309;-428968,82757207;100291,292883571;470038,947013402;102942,425077114;88813,1696381418;-4646,01698773967;-953,748202735655;-4539,92545686478;-35645,9443928575;-2812,10350866245;109312,326980743;74766,9063702146;-12554,3881983425;-380022,087170694;-32822,7826901699;-10373,3785194791;7870,77026182504;-6284,00805663542;81290,2205505504;-39598,7835212096;12891,4376608999;-90898,1227401033;-6912963,34799037
"Estonia";-8,08538378789439;3067,80141954445;3594,42472400517;-279,960831305741;-730,873061489746;611,600853518707;907,411538844263;-37219,597725185;4163,9378570356;2754,58690834746;39432,9365413704;2292,36525370341;2749,20425512618;0;26544,3623295598;6689,78207087496;7142,42082224761;129,079355673286;-3,97386315551307;1595,93204511035;-3512,06406306608;-6804,8877325641;1968,01286059774;9992,45737397351;2259,08287171319;997,860172486096;7033,9850390446;270,954527517666;-4817,2898377617;20,4867422804452;-40,3986434759125;4875,22641002923;-2199,12344552596;9257,48169084861;178,800445533841;-258,932058781837;-988,555092766786;667,430606079848;621,453271105938;17095,0087266236;1029,29879344314;756,892649140972;760,804379759302;-180234,897967004
"Finland";13156,35287254;991,843042688612;3700,5017512583;-4082,54114547278;-29250,9794525503;4999,96118253509;-12329,2496956286;-416620,727190004;-338,86446253677;-2467,33403018149;22301,1320414508;2805,83948102847;-42946,2668343565;-26544,3623295598;0;-17753,3815273643;-16638,4441386843;-15774,5655825172;-2073,20042567814;-9191,47357369271;-19986,0034042105;-67773,0294597392;10290,0736377301;-10498,8041521855;63,4190584103053;-794,456461356829;-14152,7952264895;202,676412599564;-16794,4591635778;-11494,7831387493;234,955267395287;-5411,36452229811;-36712,6747221603;-46233,0339431791;-3380,4586248802;-9822,59664054555;-116178,096909287;445,562090109213;-1699,76655356518;-37780,1594025176;-28278,922012188;-12834,2241662396;-136996,389161275;-1025804,84173672
"France";-88010,8269766681;22503,5161512704;410935,892904073;-40415,2529645887;-242865,826354969;-36755,3709050216;52108,3757667583;-2328078,54644301;-10065,7819423737;10170,205336795;1063025,78986806;2547,00697682137;-99031,745726207;-6689,78207087496;17753,3815273643;0;-86498,1938502344;-149846,201452847;-11857,4418250383;-17314,0423152506;-200555,348867846;-810046,641795109;187291,783622746;351368,866053989;-27883,5784378655;-23641,3908481083;-7652,59274994327;-2196,98538448459;-10976,2896600943;-107831,624166667;-14088,1244461686;166921,180192342;492064,133621872;-101094,437662389;-116205,197619261;-124995,188258775;-83539,7673614375;14855,7021924337;-4063,46416969272;44927,0320693941;-131526,034153585;-26287,4659210997;-156598,674357574;-9978793,58191899
"United Kingdom of Great Britain and Northern Ireland";-137819,140132818;59750,317693649;78611,3852609963;-23595,751656188;-188301,090411498;-53296,9626534358;-5482,23773981252;-2758326,89019884;-16258,5206651352;36147,6829752461;933329,014025651;38970,8174016768;58805,9004553165;-7142,42082224761;16638,4441386843;86498,1938502344;0;-38081,8449982114;-72,8432641993313;32956,4783513414;-260026,974581037;-1322254,66693121;-260948,797148302;257934,78952623;132156,738477943;50889,4212866635;-15045,9896076518;-3099,61327488574;-5925,30434433618;-45640,948883555;-12163,4472831416;179844,56016371;1197156,81965129;-13222,1524622088;-46392,3969671919;-58949,638687575;-105446,488564921;26334,394101526;4605,83715287364;-24490,2329449429;-15259,4010527467;2854,19930063328;-788350,740737625;-11393063,0378938
"Greece";1023,59805932429;24843,786846355;47702,0697567696;-59561,3732617689;-24255,0013077626;4285,5584767504;42057,7436484557;-245395,606567074;-14753,4810227976;6544,85983986065;207588,646969452;7515,61774575755;58872,5955928214;-129,079355673286;15774,5655825172;149846,201452847;38081,8449982114;0;-1045,79295705447;6652,64417137469;-29465,7842454081;-134956,264967073;26746,4495835556;263129,53854196;41403,1523463844;74657,5165584314;-192,653112082605;832,939243061473;-171,503257644304;-1366,41285800824;-645,92319981763;35264,6954369965;-3364,08440897004;5625,70837970646;-702,253198512979;-30190,7174456875;56388,7499210836;4210,59434148396;-7100,72122635193;23606,8256007726;-3962,13678652492;2762,76017583096;53733,7827453001;-1579523,01038835
"Croatia";-219,268592909135;28734,4852936548;2121,66388081334;-1915,2515857764;-9681,77566610137;1550,24687927795;5264,09199914735;-94617,7209213888;-382,344400137642;10376,9026932062;76876,1786055469;2916,60170638076;7311,05469954305;3,97386315551307;2073,20042567814;11857,4418250383;72,8432641993277;1045,79295705447;0;10222,9467101027;-1454,36867188513;-26377,5729813428;339,177912983443;70840,8556870039;1305,15569222968;3777,79348229446;-165,743219108341;17,2739424038508;-481,622924780636;214,861522620865;-859,300372136453;5033,85332057295;-3265,69413158887;2749,59174048776;-291,389121170553;-7920,92991032479;44284,2976373927;1767,40976613154;21941,2326297109;2100,72122677875;3679,84738701047;1338,75899410391;-1197,91204509083;-320227,857248876
"Hungary";-5439,42115567376;81752,9724986959;10379,1016619963;-16813,2574788942;-2287,75201772259;1506,10216366315;7722,34140240784;-134641,258671756;2518,20368993161;15643,4112087457;154750,76070157;-914,896088074431;-24944,7970497511;-1595,93204511035;9191,4735736927;17314,0423152506;-32956,4783513414;-6652,64417137469;-10222,9467101027;0;-3904,19665145757;-16567,5149365097;722,548469076723;40686,868563005;51245,5785071194;43560,1114223842;-3332,37717009705;955,533157544157;-3094,07891620641;-6238,50528529482;133,825402037644;35510,7774187564;-4805,70290636444;-12017,823102406;-4659,64904832081;-91332,6198590293;130353,671538997;-16825,459070506;-653,738718585737;2833,67461944646;-22147,4227758803;24752,1730675259;-21111,5321889539;-370823,942477666
"Indonesia";348625,288269117;22109,8855578964;122435,17553535;7269,20188037267;100482,542370458;137156,402246044;18766,2262706834;-199377,566936429;1343,16187813999;12989,0254491517;486967,078483855;31101,7507216665;107238,942248309;3512,06406306608;19986,0034042105;200555,348867846;260026,974581037;29465,7842454081;1454,36867188513;3904,19665145757;0;-113803,420780764;17476,675314741;171737,125964883;1324842,72888288;229175,723796386;2486,9097871758;997,289136200727;1417,18328882175;64229,2939883632;672,495847344704;350404,859288744;14181,8015498452;34182,2435122934;12676,3058787382;11264,6211855532;109924,525973052;9095,1085766679;5782,79220412669;36477,7661450916;141770,524388187;124205,234387031;1780533,63255065;598523,09101448
"India";579638,554752132;76476,4968259064;357761,977772409;13199,1385746896;142207,78527475;379670,648222288;129219,648599903;1129440,38394309;9682,38444190218;39885,4520806803;1368823,97868278;127397,790178728;428968,82757207;6804,8877325641;67773,0294597392;810046,641795109;1322254,66693121;134956,264967073;26377,5729813428;16567,5149365097;113803,420780764;0;43565,5220605405;782581,479480701;720226,890544009;418548,35599758;12136,6137546355;1837,37684595727;7965,25864194912;146688,766356738;2648,07126795667;418196,273791615;70368,063235404;94324,7882619046;88364,9010051148;39653,1972443543;682918,097097356;14929,6765652572;27996,3292582163;146320,470790463;439038,121172967;176803,846779155;4110522,77449366;6816944,67831965
"Ireland";-44179,1187092157;599,213671266323;-157295,931249027;-2911,3484527951;-27141,0608228428;-41083,4463997472;-132776,882699395;-252019,974940302;874,549564299571;-10574,2852014515;-180145,792673045;6350,05099309859;-100291,292883571;-1968,01286059774;-10290,0736377301;-187291,783622746;260948,797148302;-26746,4495835556;-339,177912983443;-722,548469076723;-17476,675314741;-43565,5220605405;0;-75653,5535699741;-49723,8450323766;-9722,71302749084;-1041,22162606694;5276,35014952808;-221,548439449574;-31472,339948672;-720,202367076934;-26582,1486371272;74869,2995788742;-20165,6059197904;-20849,3583207011;-9480,74890178632;-14337,8549975101;-2765,36029200416;-741,0709725702;-37863,7627842904;236,436222962548;3251,42083230099;-547114,743278086;-1073562,30467594
"Italy";-86445,7364631459;44799,6876370339;202042,972564292;-84658,5005721563;-249006,578963435;-70824,2461416091;-80170,9157230003;-2075269,10181037;-19767,7015969026;-13839,8032387758;715580,630334985;-45519,354013791;-470038,947013402;-9992,45737397351;10498,8041521855;-351368,866053989;-257934,78952623;-263129,53854196;-70840,8556870039;-40686,868563005;-171737,125964883;-782581,479480701;75653,5535699741;0;-41503,0756035374;-17480,6484392206;-15807,314918331;25171,4559715591;-13625,2453812764;-180866,264444978;-18065,8624961467;169708,637082556;112905,109257423;-152421,407747522;-98005,5389596892;-253802,031416863;-52908,2608751426;1023,38171627811;-72185,7869756101;16356,173687388;-169751,710051205;-10475,2493881624;-553423,316921926;-7911565,00698206
"Japan";519629,653296508;13647,8737511629;-70112,4517654568;-4115,45460650232;-170667,133296182;-59931,2235937554;85406,893936084;-12864271,3284288;-6704,13489517645;-60741,6460362391;-35485,4126904865;61681,5202517004;-102942,425077114;-2259,08287171319;-63,4190584103053;27883,5784378655;-132156,738477943;-41403,1523463844;-1305,15569222968;-51245,5785071194;-1324842,72888288;-720226,890544009;49723,8450323766;41503,0756035373;0;-642686,62977813;-1309,22203552076;-2020,95279055642;-874,935627304027;-405265,11230144;994,695090962083;-99893,1511226461;90286,9883677335;-40192,1187665453;-14758,8509696398;-7966,00392829639;-553610,345092556;-10879,2923227253;-3678,56839517443;19547,9070507704;-73061,236497201;-1023817,11201886;-1873683,56143181;-15436431,4332609
"Republic of Korea";295541,239807433;10483,0620175711;-11757,7444932505;-5116,93954158894;-127232,77444268;-27538,7982340031;36984,0765212179;-5555378,59694004;-6867,26119739246;-15855,6153032011;111236,949018954;7553,32620432529;-88813,1696381418;-997,860172486097;794,456461356829;23641,3908481083;-50889,4212866635;-74657,5165584314;-3777,79348229446;-43560,1114223842;-229175,723796386;-418548,35599758;9722,71302749084;17480,6484392206;642686,62977813;0;-1395,44744323635;791,544188669754;-1548,30918000643;-279828,274952502;-2361,12976413626;33099,1093038197;39869,4502550466;-84094,6787348622;-4800,29206322247;-15658,7117596451;-208815,039079902;-61417,9713563351;-6181,50396683952;17917,7751709598;-107847,922537896;-254385,311590521;-269730,142672828;-5373279,68491496
"Lithuania";-674,310479406356;4206,28715449329;11344,902984286;-634,208442156068;-1627,29536186857;-788,479229119097;1742,8467589481;-33618,0026627309;-313,000171764742;5379,86258171941;58149,743310718;6307,88044658642;4646,01698773967;-7033,9850390446;14152,7952264895;7652,59274994327;15045,9896076518;192,653112082605;165,743219108341;3332,37717009705;-2486,9097871758;-12136,6137546355;1041,22162606694;15807,314918331;1309,22203552076;1395,44744323635;0;-232,279344320153;-23110,2288294767;145,35037375555;34,4998162729587;5914,66878615896;1312,10867778381;4182,73810680999;-154,366918913277;-922,29400100354;88281,0362177945;1612,28775687075;1998,01147194332;14214,8916208658;208,847897592846;620,587486235941;-1431,13647525633;-236125,097401197
"Luxembourg";-700,724162367703;164,824943999511;95268,2277221686;-557,264135715355;-1148,69678897612;3408,25179910512;-3782,87859548831;-20096,1542375398;356,151923360407;-1279,14159372012;45906,2498168185;-2652,039543483;953,748202735655;-270,954527517666;-202,676412599564;2196,98538448459;3099,61327488574;-832,939243061473;-17,2739424038508;-955,533157544157;-997,289136200726;-1837,37684595727;-5276,35014952808;-25171,4559715591;2020,95279055642;-791,544188669754;232,279344320153;0;-244,028727202586;-2313,55310250693;2,37140974957276;-928,561454736737;-67,2773580499638;-2762,8427247696;-1824,31290129365;-1366,91047952139;-2044,24819576782;-194,401561960061;223,637852573367;-4330,74045061614;-2148,85196617277;-589,460535740389;10507,9215785927;-140004,489302145
"Latvia";186,40867351326;7318,38492401048;5026,88748921656;-476,471040909722;-1311,11419605023;506,447111180307;4777,02848772849;-28225,7021172858;537,044125621141;4599,20841920532;47959,7661132578;8150,37269633226;4539,92545686478;4817,2898377617;16794,4591635778;10976,2896600943;5925,30434433618;171,503257644304;481,622924780636;3094,07891620641;-1417,18328882175;-7965,25864194912;221,548439449574;13625,2453812764;874,935627304027;1548,30918000643;23110,2288294767;244,028727202586;0;-33,0341803585691;8,93298246541292;5715,01751027399;3823,70476866643;13626,9793426577;810,420215963328;28,957334824357;12192,4911630072;2366,36237287913;1156,50035538831;11311,6779994802;962,39766719591;184,037761044738;5195,25129777196;-219984,309952566
"Mexico";1406,69234475552;17168,6023383894;8525,14863800228;-1146,55293355328;26435,1329380736;-60283,4083665717;41442,8861713043;-922654,214898494;-42,559899948178;4989,86492134093;317631,720258238;9406,26947793849;35645,9443928575;-20,4867422804452;11494,7831387493;107831,624166667;45640,948883555;1366,41285800824;-214,861522620865;6238,50528529482;-64229,2939883632;-146688,766356738;31472,339948672;180866,264444978;405265,11230144;279828,274952502;-145,35037375555;2313,55310250693;33,0341803585691;0;138,755843323388;35658,2503438475;3666,32907899708;-159,217707374167;-6027,2579768107;-693,102936230105;-7070,00546953369;713,234258116517;1123,55383544978;36961,6012722925;1753,20660990984;64214,4392014316;107031,879359698;-2518172,03985558
"Malta";-205,323877294265;1176,89593031315;1081,38434124849;-596,897525108604;-1395,23873572563;127,025543725418;1215,29209111507;-9609,8177606057;1547,17460567521;104,158640892372;2047,43558751189;233,346694178069;2812,10350866245;40,3986434759125;-234,955267395287;14088,1244461686;12163,4472831416;645,92319981763;859,300372136453;-133,825402037644;-672,495847344704;-2648,07126795667;720,202367076934;18065,8624961467;-994,695090962083;2361,12976413626;-34,4998162729587;-2,37140974957276;-8,93298246541292;-138,755843323388;0;911,741937345528;14,6549703593714;-298,932053208787;-19,8652976023953;-1938,5273024879;769,238903864383;-83,7541251528115;-246,849369584898;74,2688480208358;2385,69723908232;679,481269802729;556,071717793545;-43157,8049322146
"Netherlands";-4041,87540742013;-86726,5038758157;-297829,57338221;-9953,69856359751;-299261,220847332;8351,83794890874;-57318,7502313352;-1075746,15146624;942,576590092036;-43109,594539731;-733390,747069312;-61063,6332808663;-109312,326980743;-4875,22641002923;5411,36452229814;-166921,180192342;-179844,56016371;-35264,6954369965;-5033,85332057295;-35510,7774187564;-350404,859288744;-418196,273791615;26582,1486371272;-169708,637082556;99893,1511226461;-33099,1093038197;-5914,66878615895;928,561454736737;-5715,01751027399;-35658,2503438475;-911,741937345528;0;222561,088115446;-68994,6556401746;-45437,5127251258;-35051,9804024557;283379,943517248;-5653,74451302856;-8672,02380759834;26391,1200119164;-72040,9739671723;-70963,9237408298;-10696,9573098292;-7027262,47307973
"Norway";-15152,9528282994;18628,2365885763;-51508,7999294524;-1327,15393115105;-33577,6777059896;-130012,119181874;2526,90852120053;-317919,84161198;-448,93146185704;-50892,5345566625;-491756,40087039;-18840,4989731948;-74766,9063702146;2199,12344552596;36712,6747221603;-492064,133621872;-1197156,81965129;3364,08440897004;3265,69413158887;4805,70290636444;-14181,8015498453;-70368,063235404;-74869,2995788742;-112905,109257423;-90286,9883677335;-39869,4502550466;-1312,10867778381;67,2773580499638;-3823,70476866643;-3666,32907899708;-14,6549703593714;-222561,088115446;0;-14578,2068987161;-35093,3336778837;-4882,34654427879;-79089,695910235;896,709095399622;1348,18949806115;125574,86236576;-7879,21213723076;-706,676764984897;-202015,172044765;-1231143,71784188
"Poland";-3303,19599931289;41420,7495751741;59591,1592373468;-13930,6856434538;-16565,9340898149;2744,80079330513;23055,9261768645;-444985,360686325;46,8886693335121;17708,658908096;710951,027480431;-2954,96860070655;12554,3881983425;-9257,48169084861;46233,0339431791;101094,437662389;13222,1524622088;-5625,70837970646;-2749,59174048776;12017,823102406;-34182,2435122934;-94324,7882619046;20165,6059197903;152421,407747522;40192,1187665453;84094,6787348622;-4182,73810680998;2762,8427247696;-13626,9793426577;159,217707374166;298,932053208787;68994,6556401746;14578,2068987161;0;-2907,70856256549;-49519,0550890922;164429,750024453;18960,1690910274;11634,7932944777;15752,8707697011;-15474,0715701002;10715,6568113011;62647,5911401763;-1376697,77307967
"Portugal";-2498,55213525015;5834,88744721481;28593,1366433556;-934,313860925641;-70471,0722170027;-558,444003891564;15047,2272856816;-99609,7352206573;-731,38713316143;5239,64093559253;229626,595250391;7534,41211901537;380022,087170694;-178,800445533841;3380,4586248802;116205,197619261;46392,3969671919;702,253198512979;291,389121170553;4659,64904832081;-12676,3058787382;-88364,9010051148;20849,3583207011;98005,5389596892;14758,8509696398;4800,29206322247;154,366918913277;1824,31290129365;-810,420215963328;6027,2579768107;19,8652976023953;45437,5127251258;35093,3336778837;2907,70856256549;0;-2458,67176012252;6030,7615474822;646,085973829754;699,683131457336;10470,2828670722;2105,53524470636;-1267,97397873778;-9218,78064730395;-1080504,18958145
"Romania";7224,18822165661;90714,554636281;25881,5283734115;-18448,5668803155;-17859,3289736965;4705,12703386626;16041,6776820982;-119501,625785038;3161,58803601253;30104,4678463909;304431,71373364;7264,29103899056;32822,7826901699;258,932058781837;9822,59664054555;124995,188258775;58949,638687575;30190,7174456875;7920,92991032479;91332,6198590292;-11264,6211855532;-39653,1972443543;9480,74890178632;253802,031416863;7966,00392829639;15658,7117596451;922,29400100354;1366,91047952139;-28,957334824357;693,102936230106;1938,5273024879;35051,9804024557;4882,34654427879;49519,0550890922;2458,67176012252;0;66327,8537284242;16855,9646788867;16068,3458132736;15458,7977993744;34892,4976373368;2139,89879990328;17253,4513745713;-424053,083574947
"Russian Federation";14456,9877339092;70815,7062898132;57030,415387262;-85433,0123700309;-151341,074375564;21673,2144642212;-12759,027873728;-4617133,31758772;-5583,82791922287;-17617,2775701701;647826,525145338;5724,40343212433;10373,378519479;988,555092766786;116178,096909287;83539,7673614374;105446,488564921;-56388,7499210836;-44284,2976373927;-130353,671538997;-109924,525973052;-682918,097097356;14337,8549975101;52908,2608751426;553610,345092556;208815,039079902;-88281,0362177945;2044,24819576782;-12192,4911630072;7070,00546953369;-769,238903864383;-283379,943517248;79089,695910235;-164429,750024453;-6030,7615474822;-66327,8537284242;0;-53370,0169850426;6460,8416275817;101342,506930575;-142083,565637771;-13954,6528825885;-11745,152076677;-7818615,02742569
