"";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41"
"Dinamarca";-45644,24390464;9527,65723706976;42942,8076829285;-16958,897469245;-33266,9090289419;-10087,6587696694;-365159,534684419;-3481,9352068604;-11379,696680633;179238,257617011;0;-35057,4278818346;-4205,56121803929;3832,73501776317;-16152,623497044;-89970,4598950719;-7419,99545359498;-4419,18591374342;-62426,3476076809;-113332,933511496;-7064,7272674575;21723,394654736;-52321,4445053783;-38814,4258687862;-11319,6026981948;4712,2481452177;-9286,08777444591;-3208,14744105547;-665,981639175174;86613,9390592608;-31668,3063072246;-6556,81228304596;-9094,06757078851;-27951,7309039971;950,953022404823;4013,20730230598;-22504,7013441549;-23282,8706888532;6507,84489650795;-128414,217716487;-2688345,23087901
"Espanha";-10999,4083911661;68032,8689300662;136145,933193162;-21784,7122078739;-246770,754306927;-8236,17202790409;-1650390,40689847;-8305,98607219672;2934,90612336305;1256593,44373415;35057,4278818346;0;-3451,11039990953;55068,2542810613;303862,254119238;-97288,8630734577;-76689,8528780702;20355,8915234261;-90900,8865915412;-663560,512545993;80406,325249122;421031,115649646;151085,445221391;95596,3558070212;-4029,23428035588;7301,11863226478;-5777,64211070916;10520,4484781056;-3341,81386942758;146676,866840332;-20417,1414095076;-394122,055822377;-41253,3588644567;70200,3523734174;4041,57750960742;-4349,65218836252;79478,8532290419;-46205,2160510043;23191,6523849326;-40112,3701601633;-7404063,35993907
"Estônia";40,4144919519354;3122,68914572251;4450,97070230081;-1395,28115968215;-754,79400171691;811,740053893884;-50364,1397510994;-152,289741288584;2984,58169040085;45974,556627075;4205,56121803929;3451,11039990953;0;22615,5515454994;8201,66825863386;11332,342290993;373,437485552527;543,566679111218;-2173,15259942147;-10517,6166147627;1891,08379284307;11697,1160149998;10672,8132420506;1837,20634341174;2601,08761399411;400,347162635073;-10623,6775200249;-108,936199908602;29,0602483869319;3712,59081638419;6126,27157102149;367,612191864203;-430,892553914081;-17253,6501876791;797,249875464217;476,172276481279;11737,586627333;1458,56023518689;1420,15489252648;3309,99720154929;-173706,395548723
"Finlândia";20810,8550762581;-4683,18034252341;-14668,6795321539;-3929,2075025913;-60469,5212216968;11940,956612821;-329798,128029051;-762,459743510772;-4736,45800455296;-33322,9623643974;-3832,73501776316;-55068,2542810613;-22615,5515454994;0;-30015,4869792784;-50901,9200040355;-15360,3743395587;-13311,3333994041;-23961,6311896653;-89663,9367807482;12049,889618399;-3079,25971581746;-24885,0948907966;-6184,86413568476;-18340,5667600075;412,854688390934;-26743,7776814769;-12825,283258945;1118,11286970694;-55626,5210250292;-50556,9408876024;-4662,37253442082;-7417,60841111898;-56607,8899486616;971,000052915495;-142,978448650991;-57752,4194428511;-31234,9822094611;-4721,83878188215;-157965,768092546;-1261322,32322943
"França";-91751,4361457778;22104,2731264993;102956,882984694;-56071,9128063783;-199736,254473729;-72661,7323211307;-2628997,94779282;-16308,3104645623;-15617,4111064293;512841,963202856;16152,623497044;-303862,254119239;-8201,66825863386;30015,4869792784;0;-354027,101677921;-142269,8922661;-37179,3099752612;-212971,907346453;-969032,636347431;149631,947955857;75672,4447835977;-20909,7282278888;-37763,9203422843;-6405,55893005852;2186,76992284178;-10673,4960031941;-100484,273765711;-12480,267909881;91770,5954234012;-136719,924776886;-88150,6059243306;-150489,918792038;59917,3058704908;20024,440973688;355,362035950071;17479,1543031232;-172052,5969382;-42374,2158343989;-442529,539262601;-10464903,4622073
"Reino Unido";-135203,93589873;74826,7220784157;299810,779267057;-26591,2396964629;-154404,029681988;197122,933220154;-3279009,2727798;-22911,940159608;53954,4488817108;1050279,85138198;89970,4598950719;97288,8630734578;-11332,342290993;50901,9200040355;354027,101677921;0;-17694,4921730633;35537,5125707104;-233851,151699686;-1896929,74115063;-295375,333824739;334577,891062164;99515,808416253;-26704,8522710131;-10909,8192493714;13780,5383381624;-9466,91572118875;-57729,3263779214;-14423,4094432471;282879,124825897;5835,78878817687;6989,63221812082;-63733,260075583;-168291,734416398;22746,7625291181;2749,0048218332;-39034,8562627598;-20407,7273892931;12358,2170509705;-728944,353272018;-10048902,1674863
"Grécia";1412,58177237874;28936,7305417562;80233,3916643885;-58002,5124860436;-18991,9108902578;3599,78980953073;-267776,232053061;-10507,0026629755;8122,54307752062;263889,943455982;7419,99545359498;76689,8528780702;-373,437485552527;15360,3743395587;142269,8922661;17694,4921730633;0;8187,85419298397;-24167,4232215957;-128116,128689679;16721,7880584432;272604,436126453;27667,8311080045;48195,9863613861;-216,063319464706;7300,35161223079;230,50095045724;-1043,07118342913;-657,233377154698;60097,9903591198;8545,348290962;1163,35687670234;-24847,2665753819;95252,0184631456;3562,59428971543;-1285,29341381083;11653,8451411587;17077,4808272266;3799,3487076594;-5025,40326284819;-1501004,00702117
"Hungria";-6569,89283839429;106843,883463497;20931,7865944857;-28267,816484064;-3536,41558490702;1256,9932231862;-150301,505900035;-1116,77329701767;4551,59101199193;288661,19835261;4419,18591374343;-20355,8915234261;-543,566679111218;13311,3333994041;37179,3099752612;-35537,5125707104;-8187,85419298397;0;-4521,64493648774;-30155,2925904499;-650,074436244264;15867,0007970728;50335,0034500621;37411,5499759971;-1297,00511981954;2585,22487097299;-2926,20961161927;-6045,91402786465;343,270159047504;58770,7856226108;-4527,84105287711;-802,229467789213;-80194,6213502485;84968,9796723488;-4599,72950833286;4421,94067317013;5308,0245262371;-26696,9009702594;38339,730935769;-27945,9484512775;-456610,038545198
"Indonésia";388490,466130793;24964,0513601972;127532,943206324;-1536,72193740603;59550,8984278423;133948,459010966;-333738,00277372;257,149813483212;20220,7877381269;511573,450862251;62426,3476076809;90900,8865915412;2173,15259942147;23961,6311896653;212971,907346453;233851,151699686;24167,4232215957;4521,64493648774;0;35925,8897257493;2554,80721997212;183064,736159919;845686,364668244;204795,695304003;2204,08592022915;2643,41378405423;683,042585685621;43795,1074340654;485,004536630438;224446,008252586;38062,1961835367;9296,41952653514;6905,52728185433;89841,0046546254;9957,38511570093;4037,40717407749;59449,5406436395;137735,200253815;52867,3450298243;1440924,96131305;247933,932467156
"Índia";586703,770615154;135688,548845435;745217,561617193;16393,9477440534;174103,780219375;911093,893982503;-164688,68456028;13346,5850357759;82678,87404497;1925435,02486461;113332,933511496;663560,512545994;10517,6166147627;89663,9367807482;969032,636347431;1896929,74115063;128116,128689679;30155,2925904499;-35925,8897257493;0;68229,1141901886;1096841,0091584;958464,767203989;450340,337877717;6291,05590926275;2786,73415598804;5306,441079397;224404,629687883;3079,78980882073;492755,121208169;160447,0785549;86966,4866966777;31938,8132228841;658048,36814982;35918,0305406571;10177,9657309678;171517,226881222;537393,522498373;318639,08607722;10528247,7920411;7750009,56440439
"Irlanda";-28553,781224281;-1238,0411985741;-133584,584859026;-1863,35201581613;-20130,1917669236;-38230,1489011976;-291317,990039023;-1103,41965516444;-15595,6284145336;-420972,14349793;7064,7272674575;-80406,325249122;-1891,08379284307;-12049,889618399;-149631,947955857;295375,333824739;-16721,7880584432;650,074436244264;-2554,80721997212;-68229,1141901886;0;-107702,401370823;-25222,657863565;2175,34383009958;-322,67139516737;3268,82882115491;-1813,36526261762;-23292,9373658073;-880,536226204239;24575,9653118089;-13320,5751225708;-11048,8738006558;-7542,50441231775;-25227,5830052426;-5112,08470448699;-1223,82575027245;-23245,8437955664;-13274,4884467772;-14825,1005537319;-429077,592810088;-1150190,27753579
"Itália";-80432,8103088347;94180,8038878637;291935,021570068;-95827,3175188934;-221742,193864229;-95887,193207168;-2423063,20520832;-23651,7313080792;-21486,5151273801;1079882,49477099;-21723,394654736;-421031,115649646;-11697,1160149998;3079,25971581746;-75672,4447835977;-334577,891062164;-272604,436126453;-15867,0007970729;-183064,736159919;-1096841,0091584;107702,401370823;0;-72809,0643262018;-32964,0904839793;-15791,2267235656;26532,122135861;-14760,3127077335;-175911,163441189;-30997,7918723087;353781,650671416;-153442,496329834;-84582,1309492302;-331211,724003551;-26586,6544944397;15655,8431561084;-79665,272088972;36520,8050496663;-221803,919439579;-9102,80982427619;-860200,947897681;-8910533,37236679
"Japão";645205,245180243;2915,8132613684;-95875,7486037182;-4725,9503276035;-200204,760364315;-98056,3559502745;-13119573,9639374;-5100,27143080321;-75372,3087886006;-141329,124615908;52321,4445053783;-151085,445221391;-10672,8132420506;24885,0948907966;20909,7282278888;-99515,8084162531;-27667,8311080045;-50335,0034500621;-845686,364668244;-958464,767203989;25222,657863565;72809,0643262017;0;-807583,672990231;-1069,33666455636;342,375608194423;-1701,54451196067;-426454,010290108;-76,3972123822186;-91810,0816941206;-67884,841797824;-15939,6642283643;-17712,8194669089;-492721,999114562;-13022,4716657746;-1164,64465033139;20625,7814023265;-80974,0365173854;-747703,418060143;-1924351,32035118;-14941401,1528603
"Coreia do Sul";408798,948587987;18470,3959290601;-4977,61876904892;-3390,76399943406;-128809,118371938;-31144,1280211596;-6215185,0508623;-1329,22820535933;-11730,8929255058;222665,673586051;38814,4258687862;-95596,3558070212;-1837,20634341174;6184,86413568476;37763,9203422843;26704,8522710131;-48195,9863613862;-37411,5499759971;-204795,695304003;-450340,337877717;-2175,34383009957;32964,0904839793;807583,672990231;0;-810,241841680751;2014,70938048616;-1556,3997787597;-250737,380385002;17,6508431110306;51253,4552018973;-74114,164617976;-1650,17636910402;-21175,0508604883;-256285,018334752;-56519,9629137895;-11570,4323667847;9508,26562551555;-135468,644389074;-186866,375597258;-134181,475492879;-5390958,67583423
"Lituânia";-1312,35535622915;3009,87369513628;7779,21095583077;-956,097029917686;-2982,81072388009;-2074,02928087085;-26679,9089203671;183,264282826873;4011,09456845586;69452,5596727496;11319,6026981948;4029,23428035588;-2601,08761399411;18340,5667600075;6405,55893005853;10909,8192493714;216,063319464706;1297,00511981954;-2204,08592022915;-6291,05590926275;322,67139516737;15791,2267235656;1069,33666455636;810,241841680751;0;-29,8841959816681;-23720,1335539649;-177,611554258318;22,4798276358181;13428,1723428601;23323,157945701;-260,727537623251;-1004,72455156564;92764,5537123516;1878,45318396433;790,996398117592;14371,2049320629;427,643060580695;1131,13129890655;384,169359119947;-122678,288862578
"Luxemburgo";-1120,49181754762;-1495,00031185285;94015,7936000253;-846,305048562539;-897,16575157753;3059,89858700183;-28884,7419626773;-107,428620928625;-4194,83900484591;38241,5584796094;-4712,2481452177;-7301,11863226478;-400,347162635073;-412,854688390934;-2186,76992284178;-13780,5383381624;-7300,35161223079;-2585,22487097299;-2643,41378405423;-2786,73415598804;-3268,82882115491;-26532,122135861;-342,375608194423;-2014,70938048616;29,8841959816681;0;-568,568126365142;-2780,4630952563;-88,4619124514644;2848,94296916711;-3802,07177314521;-3032,33546407708;-2231,48408618039;-3629,89327839683;-1119,90788106286;-1049,04275533047;-10701,5281969894;-3235,02987517005;-640,425637517435;-5654,95692106229;-85081,2447969815
"Letônia";-22,6029897108367;6718,98815368729;6946,44603742514;-417,692039357997;-448,210840880298;751,003622035743;-18222,3795883408;808,324854969578;6531,5485853387;64561,3543462043;9286,08777444591;5777,64211070916;10623,6775200249;26743,7776814769;10673,4960031941;9466,91572118875;-230,50095045724;2926,20961161927;-683,042585685621;-5306,441079397;1813,36526261762;14760,3127077335;1701,54451196067;1556,3997787597;23720,1335539649;568,568126365142;0;-11,6596862484485;-96,4086639938257;9011,90167202964;14191,6904917984;861,872691985802;-22,8517438464792;-5974,19409574145;2132,10513670135;801,341785651243;22372,9511773147;607,974572791591;603,050923794545;2560,34642556684;-127134,808345695
"México";5488,02812233922;20561,6058435826;15200,7637736801;-9318,16757052711;62150,0998490817;150920,283363195;-978752,632917501;-1819,24945671649;6469,8100598558;326252,075895216;3208,14744105547;-10520,4484781056;108,936199908602;12825,283258945;100484,273765711;57729,3263779214;1043,07118342913;6045,91402786464;-43795,1074340655;-224404,629687883;23292,9373658073;175911,163441189;426454,010290108;250737,380385002;177,611554258318;2780,4630952563;11,6596862484485;0;1667,85365239564;40953,1617597167;508,894389333544;-848,580822731867;-938,21106603565;-5247,1503849677;1952,40071121289;2032,27188537005;30315,7509688986;651,206217200048;94034,4103716858;732997,907323949;-2292928,936667
"Malta";-183,077240335422;902,626039490908;682,740105428958;-306,119557245935;-1707,79023673519;-266,69664524686;-17752,0579880548;-29,1792663149556;134,256690079625;5697,72778883344;665,981639175174;3341,81386942758;-29,0602483869319;-1118,11286970694;12480,267909881;14423,4094432471;657,233377154698;-343,270159047504;-485,004536630438;-3079,78980882073;880,536226204239;30997,7918723087;76,3972123822186;-17,6508431110301;-22,479827635818;88,4619124514644;96,4086639938257;-1667,85365239564;0;1184,89067727304;-663,748607329371;38,3232174070059;-3233,01239094909;5,51968477850036;-81,5265831321147;219,819689860951;67,353933250305;538,369756175311;949,196641520864;942,05998538088;-51132,3447454566
"Países Baixos";-30291,0350788056;-32652,7311257523;-430586,112401486;-20444,8634186685;-240206,869477768;12976,7043519581;-1183161,86127949;-7423,94191786622;-63321,7808709431;-249504,690868376;-86613,9390592608;-146676,866840332;-3712,59081638419;55626,5210250292;-91770,5954234012;-282879,124825897;-60097,9903591198;-58770,7856226108;-224446,008252586;-492755,121208169;-24575,9653118089;-353781,650671416;91810,0816941206;-51253,4552018973;-13428,1723428601;-2848,9429691671;-9011,90167202964;-40953,1617597167;-1184,89067727304;0;-89176,189572535;-50781,1159285455;-47380,6565064332;233362,391861461;-6874,41528164562;-18885,7243649116;-27618,8795783331;-51783,5094383365;-23883,3396837838;8481,37564067205;-6563151,71861922
"Polônia";14334,0284972567;43344,2937637075;58620,8084781111;-18669,2710755607;-7842,00537292253;18349,8542785395;-612039,65198262;-543,845324446447;31631,4877575382;713942,157074996;31668,3063072246;20417,1414095076;-6126,27157102149;50556,9408876024;136719,924776886;-5835,7887881769;-8545,348290962;4527,84105287711;-38062,1961835367;-160447,0785549;13320,5751225708;153442,496329834;67884,841797824;74114,164617976;-23323,157945701;3802,07177314521;-14191,6904917984;-508,894389333544;663,748607329371;89176,189572535;0;1997,42385685299;-41124,6490462108;159267,252282263;34317,8593721164;14615,1314695902;9226,36600307171;-12807,8326811374;22648,5543944184;69327,4360130385;-1951557,22145586
"Portugal";-4109,08455260774;19638,2435336098;34348,0818373468;-521,917097453599;-52982,077608927;-3737,05530933721;-92208,4646134626;-672,405105968805;1283,61374501346;212406,959351106;6556,81228304596;394122,055822377;-367,612191864203;4662,37253442082;88150,6059243307;-6989,63221812082;-1163,35687670234;802,229467789213;-9296,41952653514;-86966,4866966777;11048,8738006558;84582,1309492302;15939,6642283643;1650,17636910402;260,727537623251;3032,33546407708;-861,872691985802;848,580822731867;-38,3232174070058;50781,1159285455;-1997,42385685299;0;-3581,10981697443;-4523,27603163494;-488,062548170903;-157,447577800277;1967,90940687409;-334,174886001118;997,163905419026;-62631,3559808327;-1039664,94166778
"Romênia";9771,0240361415;93349,0645640776;35144,830274756;-18283,6564356823;-11162,0295566622;8935,70033563013;-114164,234604859;2270,50903223761;37490,296155873;382873,387532853;9094,06757078851;41253,3588644567;430,892553914081;7417,60841111898;150489,918792038;63733,260075583;24847,2665753819;80194,6213502485;-6905,52728185433;-31938,8132228841;7542,50441231775;331211,724003551;17712,8194669089;21175,0508604883;1004,72455156564;2231,48408618039;22,8517438464792;938,21106603565;3233,01239094909;47380,6565064332;41124,6490462108;3581,10981697443;0;96597,8259934416;19110,8679788512;17572,5931256612;24479,6939993101;46844,1776900215;2903,94360173056;21684,5158987327;-459068,286370329
"Federação Russa";13606,2583424209;58770,9556831354;56488,6223529374;-18725,7442367477;-131664,175871619;44712,2850883247;-3189749,37491559;2939,65235429033;-37155,337334628;279267,089777102;27951,7309039971;-70200,3523734174;17253,6501876791;56607,8899486617;-59917,3058704907;168291,734416398;-95252,0184631456;-84968,9796723488;-89841,0046546254;-658048,36814982;25227,5830052426;26586,6544944398;492721,999114562;256285,018334752;-92764,5537123516;3629,89327839683;5974,19409574145;5247,1503849677;-5,51968477850039;-233362,391861461;-159267,252282263;4523,27603163494;-96597,8259934416;0;-63655,2397600078;19906,353396042;66655,2830598216;-237752,327346921;-16748,482366241;-13725,9077897072;-11494607,5221441
"Eslováquia";-2006,79863526004;-29505,001529428;1482,88136911152;-6639,55728066301;-3313,01571034576;-1077,45181398713;-109971,470947324;124,235568253139;13370,4696660751;64106,2389247869;-950,953022404825;-4041,57750960743;-797,249875464217;-971,000052915497;-20024,4409736879;-22746,7625291181;-3562,59428971543;4599,72950833286;-9957,38511570093;-35918,0305406571;5112,08470448699;-15655,8431561084;13022,4716657746;56519,9629137895;-1878,45318396433;1119,90788106286;-2132,10513670135;-1952,40071121289;81,5265831321147;6874,41528164561;-34317,8593721164;488,062548170903;-19110,8679788512;63655,2397600078;0;-2856,1220135825;-2923,87729091879;-10046,8193261033;19734,1914300899;-27003,662617876;-688835,231615733
"Eslovênia";-793,90284078832;69966,8526301239;14418,1509239437;-4419,73987908604;-4603,21724359564;5407,62877433532;-24154,3519836693;-127,414447254893;-201,011976080321;44957,2211957914;-4013,20730230598;4349,65218836251;-476,172276481279;142,978448650991;-355,362035950078;-2749,0048218332;1285,29341381083;-4421,94067317013;-4037,40717407749;-10177,9657309678;1223,82575027245;79665,272088972;1164,64465033139;11570,4323667847;-790,996398117592;1049,04275533047;-801,341785651243;-2032,27188537005;-219,819689860951;18885,7243649116;-14615,1314695902;157,447577800277;-17572,5931256612;-19906,353396042;2856,1220135825;0;509,275335090906;-2981,41714844202;350,625475267725;-7663,11213295435;-392604,63700266
"Suécia";-58272,8226566806;-6063,92379728476;-4870,26980373912;-10894,7302504957;-57874,9218875163;-37368,3714327097;-491914,407559808;-1352,86907511161;1186,63834981895;266032,815842215;22504,7013441549;-79478,8532290419;-11737,586627333;57752,4194428511;-17479,1543031232;39034,8562627598;-11653,8451411586;-5308,0245262371;-59449,5406436395;-171517,226881222;23245,8437955664;-36520,8050496662;-20625,7814023265;-9508,26562551554;-14371,2049320629;10701,5281969894;-22372,9511773147;-30315,7509688986;-67,353933250305;27618,879578333;-9226,36600307174;-1967,90940687409;-24479,6939993101;-66655,2830598216;2923,87729091879;-509,275335090906;0;-41678,1377652924;-4999,781654894;-349383,762495405;-2918484,63780431
"Turquia";23222,4807222798;35235,3693649597;40654,3451064948;-48594,3679571105;-9338,76119462031;24539,6460306988;-795945,066288125;233,522992068912;20472,094109322;448687,743830537;23282,8706888532;46205,2160510043;-1458,56023518689;31234,9822094611;172052,5969382;20407,7273892931;-17077,4808272266;26696,9009702594;-137735,200253815;-537393,522498373;13274,4884467772;221803,919439579;80974,0365173854;135468,644389074;-427,643060580695;3235,02987517005;-607,974572791592;-651,206217200048;-538,369756175311;51783,5094383365;12807,8326811374;334,174886001118;-46844,1776900215;237752,327346921;10046,8193261033;2981,41714844202;41678,1377652924;0;28639,0260743952;86445,296494432;-2579399,66470209
"Taiwan";185232,553925197;15641,5423188956;4871,07736731995;-1600,87903158441;-31191,8745083411;11654,6514699541;-3012776,17467415;-685,76450829928;-16611,567613711;113335,933964772;-6507,84489650795;-23191,6523849326;-1420,15489252648;4721,83878188215;42374,2158343988;-12358,2170509705;-3799,3487076594;-38339,730935769;-52867,3450298243;-318639,08607722;14825,1005537319;9102,80982427619;747703,418060143;186866,375597258;-1131,13129890655;640,425637517435;-603,050923794545;-94034,4103716858;-949,196641520864;23883,3396837838;-22648,5543944184;-997,163905419026;-2903,94360173056;16748,482366241;-19734,1914300899;-350,625475267725;4999,781654894;-28639,0260743952;0;102789,838663925;-2550374,09910872
"Estados Unidos";-268673,635864725;261347,260296306;103776,762460421;-37525,7921420047;-419646,188187435;3972956,13400349;-21368371,4519044;-6696,25784421469;-1321,15876244553;1779690,12610115;128414,217716487;40112,3701601633;-3309,99720154929;157965,768092546;442529,539262601;728944,353272018;5025,40326284819;27945,9484512775;-1440924,96131305;-10528247,7920411;429077,592810088;860200,947897681;1924351,32035118;134181,475492879;-384,169359119947;5654,9569210623;-2560,34642556684;-732997,907323948;-942,059985380878;-8481,37564067217;-69327,4360130385;62631,3559808327;-21684,5158987327;13725,9077897072;27003,662617876;7663,11213295435;349383,762495405;-86445,296494432;-102789,838663924;0;-40465476,8162403
